LON,LAT,ELEV,sand,silt,clay,BULK,COARSE,OrganicCarbon,N,PH,No.DB1,Region,SLLL,SDUL,SSAT,SSKS
-13.9697222222222,14.1297222222222,0.0316944444444444,59.1476967546715,18.502124201569,22.3675806334004,1.59055943796403,0.0483980927844688,0.652737224227648,5.23230539292765,5.9973450166361,17,5,0.141336154075768,0.234409321432311,0.405453331259059,0.43
-14.3997222222222,13.8497222222222,0.0518487654320988,67.8261393082799,14.5605905540806,17.6030356625227,1.5946604661274,0.073027615985941,0.631638173195937,5.06341032023423,6.06719597049453,18,5,0.112563842163647,0.19084196086242,0.401811646143869,2.59
-14.2397222222222,13.8597222222222,0.0451728395061728,59.6060120070693,21.4586288953245,18.9325508776615,1.58944676624728,0.0702187781494127,0.733809289522418,6.65451657636269,5.9119961599185,19,5,0.122269599070714,0.216907262495579,0.409220239168642,2.59
-13.9597222222222,13.7697222222222,0.0185030864197531,56.486116927197,20.0891524334888,23.4264472718502,1.58369547037817,0.0821301346931511,0.727244983983349,7.21460961961181,5.92882782175777,20,5,0.148442891086434,0.246532455734543,0.410125036609464,0.43
-14.2497222222222,14.0697222222222,0.0363364197530864,68.7755527696548,15.8614960959458,15.3588225128539,1.59773699717025,0.0470442367334605,0.647269422115197,5.61854328283958,6.22338991694895,21,5,0.0994259447961391,0.177062587411776,0.404344943504773,2.59
-14.5797222222222,13.9997368421053,0.0187894736842105,66.1863329259313,15.3094655541205,18.4938886624549,1.59467611076349,0.0752561557158432,0.813508830680607,5.74347741210212,6.16726893174576,23,5,0.120409106068232,0.202863558168865,0.408289505112271,2.59
-14.5697222222222,14.0197222222222,0.0244135802469136,68.6130881603078,14.0535025345471,17.3235917939989,1.60514172996795,0.0663779050344852,0.710708018678538,5.48633955555668,6.19770591985356,24,5,0.111962563695635,0.189407773067222,0.404534798218632,2.59
-14.5796249561865,14.07963021381,0.0467444794952681,70.6876199583703,13.7597111846892,15.5584170428187,1.59700203391308,0.0535712465993336,0.631274220625359,5.0520567325922,6.29294567762317,25,5,0.100200747790579,0.173788226528191,0.402915877252491,2.59
-14.3797222222222,14.5297222222222,0.0500524691358025,61.294182886569,19.3512153110997,19.3585862123854,1.58949352563219,0.0639354303345802,0.588932474446961,4.66626283010212,6.41226512735521,26,5,0.122804790119367,0.212757132072361,0.402593776419712,2.59
-14.4197222222222,14.4197222222222,0.0338117283950617,63.3523376473631,19.2302379648471,17.429250031589,1.60049506415477,0.0371057701653637,0.592623368257031,5.34547771506727,6.16720949834324,27,5,0.11135016109251,0.198300603485526,0.402610087818553,2.59
-14.6097222222222,14.3997222222222,0.035216049382716,62.9345271803447,18.098311205095,18.9809381203359,1.59502860681641,0.0389155563913919,0.654565185453592,4.36466430350233,6.2034508961869,28,5,0.121332254500431,0.208745598064612,0.404182406749372,2.59
-14.3197222222222,14.4897222222222,0.0490185185185185,64.7796105853478,16.2348191418231,18.9856495811973,1.57905896308149,0.0549600711362083,0.554407653670994,5.30934786633034,6.40694605242706,29,5,0.11991534927347,0.202967109141068,0.39954977987164,2.59
-15.4497222222222,13.9297222222222,0.00905555555555556,54.4963792180288,26.0635239579604,19.4389537182972,1.63598476502125,0.0804482126238769,0.707426725365563,6.81227019580678,6.26834580708601,38,7,0.125160119485896,0.229491850510643,0.411511194902955,2.59
-14.8597222222222,14.1997222222222,0.0506913580246913,66.4106319349912,17.7547348313362,15.8327285277599,1.61408482813866,0.0694486474079051,0.59260298172475,5.29523948404354,6.24880193851635,40,7,0.101659713859667,0.183374397980377,0.402576367310966,2.59
