LON;LAT;ELEV/100;SANDu;DILTu;CLAYu;BULKu;COARSEu;Cou;Nu;Phu;-;-;-;SANDm;DILTm;CLAYm;BULKm;COARSEm;Com;Nm;Phm;-;-;-;SANDstd;DILTstd;CLAYstd;BULKstd;COARSEstd;Costd;Nstd;Phstd;-;-;-;SANDmin;DILTmin;CLAYmin;BULKmin;COARSEmin;Comin;Nmin;Phmin;-;-;-;SANDmax;DILTmax;CLAYmax;BULKmax;COARSEmax;Comax;Nmax;Phmax;PointN;Region;SOILTYPE;SLLL;SDUL;SSAT;SSKS
-14.80972222;13.35972222;0.037533951;648.5537262;169.4920192;181.6747061;156.5511919;113.490352;91.57343911;75.10505665;58.34416757;-14.80972222;13.35972222;0.038;647.1923337;170.325506;181.6998288;156.0033099;105.1356936;88.31040233;77.70409039;58.02796244;0.002886751;0.002886751;0.00579864;8.867036285;6.155565051;7.365351334;1.150201485;28.09922787;9.42487352;6.695556854;0.68807221;-14.81444444;13.355;0.025;631.8827235;153.9424096;168.7492853;154.8118761;78.64002491;78.38704218;58.6825008;56.77443713;-14.805;13.36444444;0.048;668.897228;183.7260194;197.8580457;159.3327887;189.3999241;123.0937509;83.51305171;60.16224422;213;3;Sandy LOAM;0.119946916;0.205975406;0.413141363;2.59
-14.72972222;12.75972222;0.051385802;515.0050762;265.8269224;219.1141745;145.3250322;157.3858232;157.3124238;96.38396203;55.64945677;-14.72972222;12.75972222;0.052;515.6228492;268.750977;214.1315136;145.0030256;156.8474991;164.2563256;94.32499892;55.24410569;0.002886751;0.002886751;0.003020454;16.74574634;7.601277599;15.86751247;0.587193607;17.11772353;19.95213379;7.191519754;0.832702349;-14.73444444;12.755;0.043;486.1162115;238.3613749;196.1519588;143.8102303;124.9454572;108.6253085;89.1050993;53.88053345;-14.725;12.76444444;0.058;546.731211;277.6675007;275.6075071;147.2309269;216.5282337;196.9155439;130.8571522;57.15514839;214;3;Sandy Clay LOAM;0.149308992;0.264286309;0.446702909;0.43
-14.72972222;12.84972222;0.022138889;493.4385015;260.2892061;246.1776295;146.2568936;167.1738918;153.0615242;97.79215005;56.97302465;-14.72972222;12.84972222;0.021;493.0436781;256.6737699;243.7317879;146;168.4415072;148.162396;95.79616119;56.83714586;0.002886751;0.002886751;0.004970735;15.50899455;17.14124832;25.0914222;1.113626871;10.59700296;32.05395905;11.97705654;1.262305229;-14.73444444;12.845;0.012;466.0691583;234.538374;207.8308535;144.8043125;135.2672788;101.0102576;82.59907431;54.64229608;-14.725;12.85444444;0.035;525.3141632;293.5414779;289.6986924;149.2422746;188.5394249;216.367623;119.4134616;60.33273378;215;3;Sandy Clay LOAM;0.163736176;0.279986457;0.445657491;0.43
-14.72972222;12.92972222;0.025435185;520.5589283;258.7261369;220.8219732;149.134576;128.5223951;236.3454247;114.8581213;55.9692463;-14.72972222;12.92972222;0.024;516.08175;259.4147175;221.706004;149.0475031;127.6333353;213.856709;110.6423027;56;0.002886751;0.002886751;0.004151034;8.126016438;5.19438814;5.73033164;0.727430008;5.516784404;54.13081004;15.97646988;0.622097531;-14.73444444;12.925;0.016;508.2863243;246.726163;202.9533808;146.7895304;117.1638805;149.9831372;89.03062181;54.69483857;-14.725;12.93444444;0.036;543.1036042;268.5085166;231.7830334;150.2338007;150.9157567;346.2391857;149.0276475;57.20171155;216;3;Sandy Clay LOAM;0.15916853;0.279155491;0.475824161;0.43
-14.72972222;13.01972222;0.042490741;520.1006945;263.0641454;216.9991372;149.5852454;102.1632276;178.7744298;101.7541765;55.13564543;-14.72972222;13.01972222;0.042;519.3578219;264.5107308;216.5593138;149.7423813;102.28143;177.0951948;100.6633772;55;0.002886751;0.002886751;0.003723814;7.864245894;7.19451639;3.506022085;0.544152386;6.519162387;11.65719533;7.397610375;0.332508572;-14.73444444;13.015;0.034;507.4982533;234.0883884;202.7994803;148.8602624;84.51860125;147.3619134;88.08093639;54.8819494;-14.725;13.02444444;0.051;551.5801309;273.6004257;226.5289088;151.2333287;117.7173406;204.2994992;118.9418186;56.2608387;217;3;Sandy Clay LOAM;0.150592205;0.266454658;0.454502005;0.43
-14.72972222;13.09972222;0.045104938;606.5899321;229.48861;164.0498178;152.2610274;121.3480116;153.0859894;94.20203754;55.01824854;-14.72972222;13.09972222;0.046;604.3866532;234.8092041;163.8684835;152.0102854;122.250985;148.6807104;94.2025516;55;0.002886751;0.002886751;0.005284018;8.706046927;10.4855706;2.847857092;0.586987343;8.865322991;13.48591556;6.090275482;0.411749038;-14.73444444;13.095;0.034;592.395567;200.5666774;159.3223977;150.8653858;97.25469251;131.8121222;85.80616682;53.81410878;-14.725;13.10444444;0.055;630.0426561;242.4036497;171.3571375;153.2012828;136.7510713;191.9235999;110.5554864;56.18871988;218;3;Sandy LOAM;0.118247674;0.219046619;0.44240238;2.59
-14.72972222;13.18972222;0.052503086;609.6249553;212.0847431;178.3819751;153.0027864;80.68649541;178.7218739;101.9893145;55.73265703;-14.72972222;13.18972222;0.053;607.6562991;211.0644717;179.3059383;153;81.023767;176.0140298;100.659483;56;0.002886751;0.002886751;0.001598177;6.412167254;3.646988464;6.83129213;0.265551178;3.683320429;18.43296021;8.027796427;0.427482645;-14.73444444;13.185;0.047;595.838431;205.3207241;160.1773437;151.8210517;69.05539354;145.8787872;86.19052753;54.72692202;-14.725;13.19444444;0.057;627.006507;220.3634797;187.7625317;154.1515723;91.37775591;237.7255968;125.0790216;56.15236122;219;3;Sandy LOAM;0.129706285;0.230929459;0.449922679;2.59
-14.72972222;13.26972222;0.045287037;633.5837002;192.5305355;173.8656305;156.4988489;75.67575461;94.37237621;77.5415866;56.79621916;-14.72972222;13.26972222;0.046;632.0396749;193.3324237;174.1648289;156.5636143;74.42714677;93.63858153;77.44213018;57;0.002886751;0.002886751;0.003290998;3.368834232;5.178406685;3.475625478;1.034702262;5.194659426;5.931869475;4.407602461;0.415732901;-14.73444444;13.265;0.033;629.3572327;184.4827488;164.0562068;153.6723494;60.3725864;84.07288385;66.70248309;55.87127203;-14.725;13.27444444;0.052;643.3106702;204.372564;183.4902698;158.1139735;87.07937171;120.7111393;95.29034311;58.02789519;220;3;Sandy LOAM;0.115853666;0.205547248;0.41595046;2.59
-14.72972222;13.35972222;0.050768519;649.1926821;156.3959034;194.5168559;158.5642442;66.57689633;78.33185119;62.10621752;56.5186096;-14.72972222;13.35972222;0.051;650.9827359;156.0121377;191.9812804;158.2788753;67.13936332;78.61431961;61.70826661;56.73463403;0.002886751;0.002886751;0.001863482;7.391905836;4.119479041;6.750725841;0.748061431;3.864785595;4.175104611;2.656195411;0.856311965;-14.73444444;13.355;0.046;631.7513815;145.6022371;177.9169648;156.768529;57.95778017;66.35466714;57.57425881;54.84604089;-14.725;13.36444444;0.056;663.8046899;165.8372266;207.9573655;161.1658624;75.59140617;85.75996445;68.73770689;58.18188122;221;3;Sandy LOAM;0.125676321;0.209941481;0.407164621;2.59
-14.63972222;12.75972222;0.027132716;533.6218959;239.2691616;227.0455892;144.0332975;173.0660854;136.4104225;101.4377107;56.17684025;-14.63972222;12.75972222;0.026;538.8030167;238.6475346;224.58776;144.0235546;171.7358102;130.0451613;99.98380679;56;0.002886751;0.002886751;0.004524886;15.30570487;4.319492875;14.19636935;0.749094081;7.014178562;24.2574577;11.38560881;0.50641425;-14.64444444;12.755;0.018;487.5831441;225.2730023;210.509709;141.8384373;158.3237314;101.0761524;82.32652279;54.85947141;-14.635;12.76444444;0.041;552.4449464;258.4960501;273.4374026;145.241842;190.3419071;194.609499;128.3504042;58.23221638;222;3;Sandy Clay LOAM;0.151473498;0.26055016;0.436012148;0.43
-14.63972222;12.84972222;0.034932099;545.9798797;233.7018663;220.3308574;146.5161594;133.7724425;118.4933331;86.80788239;56.47501345;-14.63972222;12.84972222;0.035;549.2733798;232.3381109;222.6723268;146.9670473;132.0128524;119.5291486;86.75901675;56.11808001;0.002886751;0.002886751;0.004034106;7.860384723;6.802717302;12.70194411;1.182309201;7.859248042;9.728696912;4.44960001;0.58082498;-14.64444444;12.845;0.022;527.3235186;222.9913615;192.3776292;143.67453;116.0276717;102.5141629;76.14404697;55.77670479;-14.635;12.85444444;0.046;560.262684;254.8216198;243.7075507;148.1503735;153.1720714;159.4973179;101.3392101;58.00366103;223;3;Sandy Clay LOAM;0.145678871;0.251545882;0.42858247;0.43
-14.63972222;12.92972222;0.039203704;496.0000946;249.966223;253.9256837;148.0222994;142.4598786;178.9918776;101.9300362;55.89798538;-14.63972222;12.92972222;0.039;498.5775246;249.1736244;253.0058058;148;141.6661541;170.0814407;94.62226894;55.98121514;0.002886751;0.002886751;0.004623455;9.126777781;3.928741241;7.875174546;0.721228632;7.534672101;31.55156881;16.14083698;0.843970989;-14.64444444;12.925;0.024;471.9830864;235.3108107;240.2159699;146.6915956;127.8481504;143.6782093;84.51904042;54.75422918;-14.635;12.93444444;0.051;520.3171295;259.4935138;271.0885801;149.2892437;169.6646412;274.3991414;154.6683002;58.17519286;224;3;Sandy Clay LOAM;0.1706838;0.287526559;0.45370686;0.43
-14.63972222;13.01972222;0.028265432;554.7174404;255.817407;189.436651;151.1475766;97.53794041;180.0935882;106.0430149;56.07617239;-14.63972222;13.01972222;0.028;556.4215029;256.3947199;187.9788959;151;96.97176393;166.0802215;104.2934099;56;0.002886751;0.002886751;0.003263065;6.588919084;3.932232999;6.583961827;0.639277225;9.070366176;47.89439996;15.72623808;0.742566011;-14.64444444;13.015;0.02;516.2181706;246.6842782;181.3113327;149.7702508;82.46865626;99.0981727;85.12062369;53.87606925;-14.635;13.02444444;0.04;566.3293081;265.5544112;233.3350082;153.1311825;120.2221951;343.2458938;158.2534022;58.2884284;225;3;Sandy LOAM;0.13576603;0.247427486;0.45462401;2.59
-14.63972222;13.09972222;0.051645062;538.655661;251.0610316;210.3166716;151.5453211;120.7294199;193.6645722;102.9323837;54.67367054;-14.63972222;13.09972222;0.052;538.0307024;249.2039057;210.2512903;151.2038794;121.5725177;191.6935891;103.7691906;54.89393285;0.002886751;0.002886751;0.001622388;6.995063266;5.926145893;6.229374683;0.656444847;3.889247671;15.41053313;4.774123669;0.629788154;-14.64444444;13.095;0.047;521.7195629;240.852664;196.4696242;150.7191986;111.4515654;166.8226338;95.15565811;53.76705082;-14.635;13.10444444;0.056;552.6372187;264.0078612;221.0047561;153.1345711;129.5264239;230.843714;117.0232595;56.19435617;226;3;Sandy Clay LOAM;0.148777268;0.26281707;0.458727608;0.43
-14.63972222;13.18972222;0.045845679;612.4368358;207.49097;180.0446123;152.852101;85.04925087;124.8580053;83.26082603;56.15468177;-14.63972222;13.18972222;0.046;611.3258424;208.1107002;179.9695153;152.967929;84.13059697;129.5196812;83.03114127;56;0.002886751;0.002886751;0.002536595;9.094441413;3.653238711;7.248272245;0.751122282;6.179887944;17.11831148;11.04977474;0.345561602;-14.64444444;13.185;0.04;597.6785738;197.3049191;164.6880101;151.7959363;71.49959444;78.95861435;66.13746926;55.8521561;-14.635;13.19444444;0.053;634.5709769;216.2730903;193.5460022;155.1492157;97.17777322;146.7554948;106.8873103;57.16844532;227;3;Sandy LOAM;0.12354465;0.219567989;0.428459082;2.59
-14.63972222;13.26972222;0.044407407;635.7056488;177.2526736;187.1123758;154.9996723;74.88583296;88.83891999;80.85826279;57.71089384;-14.63972222;13.26972222;0.045;630.664677;178.2118098;190.2487183;155;73.2740472;89.57695585;79.5525776;57.99846025;0.002886751;0.002886751;0.004248555;13.98827557;6.629656959;9.004588632;0.707177433;10.50895352;7.96932965;14.14055706;0.61417384;-14.64444444;13.265;0.035;617.9928022;154.1182739;168.9602952;153.8369436;58.63581736;73.87323077;62.48594364;55.96358717;-14.635;13.27444444;0.052;674.9806952;188.4694554;199.9321937;157.2698813;107.5178599;104.5187647;101.3300497;59.14535473;228;3;Sandy LOAM;0.122800358;0.210875404;0.412468127;2.59
-14.55972222;12.75972222;0.034682099;503.6796563;258.2320345;238.2666508;142.4024256;147.4722475;128.4693469;99.14470275;55.79830918;-14.55972222;12.75972222;0.035;506.2519138;258.2037694;235.7448206;142.3211382;143.2250171;118.9163693;99.35931928;56;0.002886751;0.002886751;0.004154246;11.7715195;15.97339612;22.40296761;1.32229718;18.60237518;23.95394195;6.172853541;0.624855081;-14.56444444;12.755;0.022;476.0171164;234.9112957;207.7919392;139.781608;121.415435;98.99701779;87.01180938;53.82107823;-14.555;12.76444444;0.047;526.6880872;283.5823284;279.6722196;145.1861665;203.6945687;208.065806;118.6891558;57.1467266;229;3;Sandy Clay LOAM;0.156798857;0.270084814;0.436005981;0.43
-14.55972222;12.84972222;0.048777778;478.171652;252.2887948;269.4525287;144.8867482;138.3884281;118.0512821;93.23695176;56.76795012;-14.55972222;12.84972222;0.049;479.8051168;254.2332667;269.3833225;144.9903275;129.6010115;115.7787647;93.40569614;56.97346599;0.002886751;0.002886751;0.004984807;13.00950484;12.01835226;10.39543197;0.844173978;20.33320084;16.24299065;4.997153853;1.265490376;-14.56444444;12.845;0.036;457.1571935;227.1017867;239.3962828;142.9144052;111.2706135;89.0188163;82.18530363;53.71079697;-14.555;12.85444444;0.062;508.1382533;271.0156009;286.1555333;147.2716704;178.0968136;162.2967443;109.7370489;59.21205574;230;3;Sandy Clay LOAM;0.173154348;0.287809125;0.434719779;0.43
-14.55972222;12.92972222;0.056895062;532.0345736;242.4067798;225.4915645;145.8873927;118.7483846;172.7576531;100.6769548;55.40675155;-14.55972222;12.92972222;0.057;532.9618412;241.700791;225.4031263;146;119.1667209;169.9697772;100.8078354;55.01974495;0.002886751;0.002886751;0.001981675;5.448843731;2.872526867;5.962990774;0.441586381;5.116286532;13.49378744;1.983139214;0.480370804;-14.56444444;12.925;0.051;513.953606;235.3692067;213.0483604;144.7812357;100.6439463;148.0222801;95.43689649;54.79486427;-14.555;12.93444444;0.063;544.7396652;249.8528742;236.5983686;147.2042809;136.1311525;200.4138442;109.6624115;56.16769081;231;3;Sandy Clay LOAM;0.154677823;0.266939846;0.449631867;0.43
-14.55972222;13.01972222;0.041209877;550.4968354;267.3173309;182.2592511;150.2263329;120.0356512;149.6060277;92.05691178;54.83222289;-14.55972222;13.01972222;0.041;549.7190097;268.2338072;183.5284473;150.0589556;118.3501809;146.2909695;89.38072395;54.99968215;0.002886751;0.002886751;0.003228035;9.359376708;4.708524363;7.120386238;0.716866509;6.771697169;22.91471711;7.493908567;0.57088483;-14.56444444;13.015;0.034;519.4092114;249.0886923;149.044327;148.7056773;104.198326;109.6412604;78.40803274;53.77964134;-14.555;13.02444444;0.048;586.0183823;279.9930752;200.5472875;152.2352586;142.5796603;186.6947017;109.6106114;56.21075912;232;3;Sandy LOAM;0.127967628;0.238576164;0.443618097;2.59
-14.55972222;13.09972222;0.04542284;577.0459254;239.9712238;183.1131041;152.6483186;108.9806125;107.9784994;88.83820661;54.9618904;-14.55972222;13.09972222;0.046;578.4083758;239.8166404;180.0758471;152.8942283;107.923783;104.2936102;89.02381596;55;0.002886751;0.002886751;0.004751103;9.406556863;6.105292533;9.004241802;0.685209174;10.35909328;15.67229205;5.818591722;0.32969901;-14.56444444;13.095;0.028;553.5873581;224.9509779;169.5740746;150.8374608;85.26046296;90.92145461;73.44617678;53.87209559;-14.555;13.10444444;0.055;592.2203624;252.5396369;204.850445;154.6447298;136.72955;162.1605182;99.9721338;56.19931138;233;3;Sandy LOAM;0.123176034;0.224805088;0.424379301;2.59
-14.55972222;13.18972222;0.052762346;577.227217;221.3035574;201.5934234;156.958714;104.2610128;80.76142068;72.08672656;57.23739498;-14.55972222;13.18972222;0.053;577.4864593;220.2256001;201.9999825;157;105.0492395;80.79371784;71.10318918;57.00372003;0.002886751;0.002886751;0.002130931;6.926417235;3.490751765;5.492857792;0.958563883;5.74550148;4.774204496;4.733798501;0.561008632;-14.56444444;13.185;0.047;560.4676095;212.4661637;190.8511681;154.8807749;89.62926889;71.27818951;67.47752964;55.85369659;-14.555;13.19444444;0.059;595.0826403;230.9924294;213.8233272;158.2631756;120.4926558;91.37321413;95.70393316;58.1525806;234;3;Sandy Clay LOAM;0.130410065;0.22858482;0.412779286;0.43
-14.55972222;13.26972222;0.051790123;578.4028474;214.0968685;207.2994728;156.585639;98.81892881;84.45585865;68.64140414;57.02383228;-14.55972222;13.26972222;0.052;577.2199033;214.0827656;208.6220584;156.4885488;99.30856092;83.06003328;69.06596476;57;0.002886751;0.002886751;0.001855231;7.837344844;4.852063873;4.308666048;0.823842155;5.382751075;4.778475063;2.268667981;0.313091656;-14.56444444;13.265;0.047;562.6927751;202.4325553;195.0835256;154.6600164;87.68696947;73.29436839;63.15789614;55.81257981;-14.555;13.27444444;0.058;599.7176835;223.2473309;215.5528649;158.2948767;106.7971636;100.0350781;74.16594941;58.20412235;235;3;Sandy Clay LOAM;0.134160767;0.232028962;0.413806436;0.43
-14.56106625;13.35793651;0.045515528;648.390063;178.9614845;172.6264001;158.1170872;80.82866718;81.44940351;62.47153938;56.59655407;-14.56111111;13.35777778;0.045;645.011488;179.660425;177.0421983;158;80.16797243;81.08279212;60.80956816;56.9988957;0.002156113;0.002063263;0.003352435;7.755393379;2.947738788;8.653045308;0.54294584;11.12897967;3.147483587;4.281942464;0.479282604;-14.56444444;13.355;0.037;638.6434041;169.3826627;155.2319202;156.7993426;67.00643753;76.52252296;58.57602312;55.88461567;-14.55611111;13.36222222;0.052;668.0308922;187.4590714;186.1461558;159.1577228;125.9665898;91.55826307;73.48797732;57.14644136;236;3;Sandy LOAM;0.113291445;0.199064588;0.410324786;2.59
-14.47972222;12.75972222;0.058950617;483.8957015;241.5454566;274.6537914;142.3736175;153.7412502;151.3026352;96.68141713;57.92341748;-14.47972222;12.75972222;0.059;484.137956;242.6837186;272.4895985;142.1206544;153.9719199;154.4740706;95.99498554;58;0.002886751;0.002886751;0.002084299;6.254574437;4.086131025;6.87243115;0.723473294;13.04435895;14.19310056;4.668520114;0.314701044;-14.48444444;12.755;0.052;463.7620312;228.171923;264.0304923;140.6727442;125.8146755;119.9268807;90.24861777;56.76065814;-14.475;12.76444444;0.064;502.0433631;251.6220319;304.5575639;145.2588258;207.81628;191.92385;115.4062172;59.07884586;237;3;Sandy Clay LOAM;0.179271278;0.294531288;0.444588633;0.43
-14.47972222;12.84972222;0.052623457;497.2695128;255.3270254;247.1455584;144.8697338;154.1198686;109.4737461;90.9801453;56.87535087;-14.47972222;12.84972222;0.053;498.308932;256.2444242;242.9623111;145;152.2739678;103.9088137;92.98900436;56.99513544;0.002886751;0.002886751;0.002711095;12.78918683;6.934745146;13.2756442;0.535420003;14.01409918;15.62426828;5.078844305;0.612416334;-14.48444444;12.845;0.045;461.0589958;238.5654292;224.7343175;143.887921;126.3685423;85.50986281;81.24369716;55.81756732;-14.475;12.85444444;0.058;527.3718251;266.1288898;282.4844704;146.2266253;195.4731507;136.916077;100.6771592;58.15301169;238;3;Sandy Clay LOAM;0.159791821;0.272218593;0.42972314;0.43
-14.47972222;12.92972222;0.058169753;515.5156856;247.8533673;236.4165176;143.9279505;114.1030783;162.8206706;100.9858376;57.26754052;-14.47972222;12.92972222;0.058;516.1505112;247.9880185;235.028953;144;114.2747847;165.9884099;100.1604859;57.00459115;0.002886751;0.002886751;0.001316322;3.639429294;2.533244689;4.737315494;0.250192123;3.129512742;12.89488232;1.762904785;0.414122846;-14.48444444;12.925;0.055;506.2679018;241.9475;227.980362;142.8564351;105.1127801;140.3879578;96.54370846;56.78845895;-14.475;12.93444444;0.062;523.6789904;252.9130226;246.8512491;144.0780886;120.6507793;198.9853874;106.600917;58.26526178;239;3;Sandy Clay LOAM;0.159509599;0.273202486;0.447008931;0.43
-14.47972222;13.01972222;0.031910494;539.153543;264.2368771;196.7384287;151.8082791;136.1015022;142.0107955;95.30177847;56.66608562;-14.47972222;13.01972222;0.032;539.6408142;264.2503529;196.0030604;151.9929683;135.9954618;153.5537082;95.97870137;57;0.002886751;0.002886751;0.003813129;8.192282544;5.568532095;6.695811655;1.084656968;9.769365408;21.40874567;7.659540714;0.632971326;-14.48444444;13.015;0.021;521.3882834;245.1487918;180.4669094;148.6977683;119.807434;104.1423068;77.02925069;54.69832501;-14.475;13.02444444;0.041;574.3842988;277.9537514;219.7128894;153.1604149;164.2654475;170.9066111;108.6231824;57.21033931;240;3;Sandy Clay LOAM;0.13512874;0.246117738;0.440144373;0.43
-14.47972222;13.09972222;0.033617284;606.2856394;206.796674;186.8028154;152.6904002;120.9385101;135.3180265;98.82064047;55.53431902;-14.47972222;13.09972222;0.033;610.0065281;199.9240171;188.5957968;152.9794973;120.8247197;137.2079648;102.098656;55.61663765;0.002886751;0.002886751;0.002537974;11.92104635;14.71219333;7.379557756;0.569380158;6.568050801;14.89973726;7.521824288;0.481307326;-14.48444444;13.095;0.027;566.3860511;190.6436595;158.9248959;151.2975031;110.0828087;104.4953811;79.65674552;54.42077868;-14.475;13.10444444;0.044;624.4949091;246.4495209;201.4620457;154.140161;139.1719922;156.1452352;108.7863623;56.18686179;241;3;Sandy LOAM;0.128760629;0.22641069;0.432146764;2.59
-14.47972222;13.18972222;0.058;545.4747747;259.5995363;194.9494381;154.7911914;105.0968938;131.921792;92.6974205;55.43021418;-14.47972222;13.18972222;0.058;544.8867012;256.2833482;195.9059203;155;105.477399;134.5998274;92.6289204;55.18460705;0.002886751;0.002886751;0.001412023;6.217268706;9.84516997;5.287953205;0.560356967;7.034852612;8.642633618;1.967032832;0.479096875;-14.48444444;13.185;0.055;535.5244312;238.0900227;183.2094823;153.7774262;88.98064571;102.2017849;87.25980652;54.84914267;-14.475;13.19444444;0.061;560.3021789;277.2973932;205.7194365;156.2646734;123.9237457;142.0990051;97.61607617;56.17461076;242;3;Sandy LOAM;0.132910969;0.241953028;0.435660491;2.59
-14.47972222;13.26972222;0.049012346;627.9545834;204.6160723;167.4439289;154.6257078;121.2864741;98.61511003;66.96622514;56.61967393;-14.47972222;13.26972222;0.049;631.1538792;203.7613629;166.1436858;154.8562063;120.0138585;101.1498966;66.16167152;57;0.002886751;0.002886751;0.001865402;10.33958835;8.85582698;3.994719966;0.624943316;11.99306924;7.985283304;2.484406533;0.532853767;-14.48444444;13.265;0.042;604.0266899;187.9636783;160.4681112;153.8470345;104.2243359;79.04345251;63.32983014;54.86967685;-14.475;13.27444444;0.054;645.3741998;219.764003;177.1171353;156.1817751;165.5893247;126.2800232;72.41170888;57.15406049;243;3;Sandy LOAM;0.112735667;0.204320631;0.418607189;2.59
-14.38972222;12.75972222;0.061567901;480.3714921;227.2802393;292.3171694;140.6419901;117.1060219;158.6535896;105.5302581;57.87082038;-14.38972222;12.75972222;0.062;477.7534085;227.983059;292.3034304;140.6764573;117.0478856;160.3379249;104.6616036;57.94585983;0.002886751;0.002886751;0.001426753;8.251163613;4.695110521;8.644190649;0.604406713;5.422070271;10.37665352;3.256164551;0.849962651;-14.39444444;12.755;0.058;468.8407864;218.1719064;272.5953429;139.8631562;105.6826352;126.8504317;100.7334804;56.82971727;-14.385;12.76444444;0.066;498.4568195;239.8498972;307.1960925;142.1767494;132.6968703;174.5893396;116.0310852;59.22873507;244;3;Sandy Clay LOAM;0.189686546;0.304423403;0.446389469;0.43
-14.38972222;12.84972222;0.055691358;490.6726321;237.3425834;271.9523259;142.5908124;124.3360853;116.1583588;102.6731769;57.63893738;-14.38972222;12.84972222;0.056;488.18376;236.9564056;274.6069377;142.9989674;124.785067;116.8072323;101.2504695;57.69229739;0.002886751;0.002886751;0.002560195;12.70395408;4.072542755;13.20952799;0.480477666;4.93545927;10.51260486;7.345952156;0.584730666;-14.39444444;12.845;0.05;476.1967453;229.1669403;227.2063694;141.7719838;113.1111;99.40201524;86.43275969;56.82790744;-14.385;12.85444444;0.062;530.3309105;249.3248691;290.0793025;143.1294532;135.484794;148.1449919;126.7122971;59.17466761;245;3;Sandy Clay LOAM;0.174443285;0.286558766;0.432409276;0.43
-14.38972222;12.92972222;0.055515432;517.0888868;258.2607587;224.7487088;144.425225;126.8832692;111.6710444;86.02952117;55.76044106;-14.38972222;12.92972222;0.056;517.1285895;259.0447331;224.2408104;144.457242;124.1107512;111.0276027;85.7536194;56;0.002886751;0.002886751;0.002497629;5.413813873;5.206623315;3.888473151;0.597937508;9.758601033;3.36854536;3.961539873;0.410558478;-14.39444444;12.925;0.048;504.2866731;244.1712152;213.9656893;142.7510102;110.814657;105.4044887;80.06750387;54.85562678;-14.385;12.93444444;0.062;531.1400889;274.828066;233.2835364;145.1440311;162.9838771;120.7861881;98.05955968;56.13199689;246;3;Sandy Clay LOAM;0.147378949;0.257995808;0.428904514;0.43
-14.38972222;13.01972222;0.051339506;541.0323041;252.6966849;206.1845661;149.468407;116.366496;114.0367006;77.31670045;57.63238502;-14.38972222;13.01972222;0.051;537.1559045;254.4427834;206.5874065;149.972405;119.9646415;107.1874007;77.35727109;57.85031068;0.002886751;0.002886751;0.002304024;14.28776417;9.153775219;8.145344041;1.275956418;15.92751083;14.83202628;3.327230904;0.453888302;-14.39444444;13.015;0.043;520.7595605;216.8410561;181.2634151;146.6554347;89.4332259;91.27307719;69.51510236;56.79772336;-14.385;13.02444444;0.059;596.8025195;273.148415;221.1530605;151.1532094;151.7734687;140.697199;89.22421647;58.22287796;247;3;Sandy Clay LOAM;0.137126013;0.244708526;0.42827286;0.43
-14.38972222;13.09972222;0.048675926;586.5158081;228.6148975;184.790837;152.6022093;125.2414421;133.6179003;86.98873428;54.10308343;-14.38972222;13.09972222;0.049;587.7223946;227.5597548;184.8698275;152.7310869;123.3185822;134.2699181;87.02972171;54;0.002886751;0.002886751;0.002760273;7.818433398;8.732456191;6.912961082;0.677198635;13.69101591;27.54578466;2.074395158;0.286111823;-14.39444444;13.095;0.039;566.5585615;202.0366696;170.4397323;150.6836824;103.5096997;96.82215444;82.68757207;53.80579421;-14.385;13.10444444;0.054;608.7342589;246.6636013;198.4778545;154.1697623;156.1626494;188.2903866;93.741764;55.17677818;248;3;Sandy LOAM;0.127396184;0.229060273;0.433519653;2.59
-14.38972222;13.18972222;0.05629321;546.9788685;251.9961495;201.0758323;154.2372167;111.3272617;125.428001;82.70025887;55.79576225;-14.38972222;13.18972222;0.056;545.8954715;250.4945077;200.5369201;154.018665;112.3244684;129.8117184;81.19158293;56;0.002886751;0.002886751;0.002216701;4.905216302;4.356638267;4.448515196;0.574282572;5.556735238;14.29936643;7.405060569;0.490565612;-14.39444444;13.185;0.049;537.9663457;244.8098206;188.7011388;152.7750275;89.94140146;98.62791571;69.36113753;53.90284428;-14.385;13.19444444;0.061;557.9635619;262.3108322;210.0549754;155.2641016;122.628004;149.1155575;98.29574199;57.20864872;249;3;Sandy Clay LOAM;0.135587631;0.24329137;0.432452536;0.43
-14.30972222;12.68055556;0.029325926;499.1623614;265.0629294;235.9341942;140.9954002;146.4277746;144.9290207;101.3184945;56.70121994;-14.30972222;12.68055556;0.03;501.0216166;264.6137465;235.0759195;141.0025597;145.8857409;142.7745355;101.0351907;56.99519144;0.002887645;0.002404732;0.004270291;6.908976733;6.621497688;4.492159815;1.006739438;5.193543248;11.38648266;2.991167097;0.429327127;-14.31444444;12.67666667;0.02;476.501079;241.5000886;227.9535391;138.4448092;138.7555961;125.4831124;95.0418566;55.79198434;-14.305;12.68444444;0.039;507.7600242;281.4146368;258.2245483;143.2286277;160.0088989;183.3509938;109.245734;57.26041683;250;3;Sandy Clay LOAM;0.157225367;0.272765526;0.442680594;0.43
