LON;LAT;ELEV;sand;silt;clay;BULK;COARSE;OrganicCarbon;N;PH;No.DB1;Region;SLLL;SDUL;SSAT;SSKS
-15.47972222;13.11972222;0.021509259;0.60916532;0.185676335;0.205100199;1.50228861;0.126951603;2.20602314;8.703593703;5.371492054;139;2;0.149821187;0.252564505;0.460299624;0.43
-15.47972222;13.19972222;0.04717284;0.535711731;0.21202655;0.252391332;1.508737238;0.096544101;1.993984043;9.930617898;5.414003949;140;2;0.172390003;0.283532043;0.454778248;0.43
-15.47972222;13.28972222;0.030941358;0.574999548;0.212135314;0.212738326;1.533562109;0.089204202;1.55513435;8.264297024;5.305567354;141;2;0.145828104;0.249444818;0.439599023;0.43
-15.47972222;13.36972222;0.049435185;0.598556089;0.179689657;0.221601246;1.549519161;0.104510479;1.665466783;10.00417923;5.552223597;142;2;0.152233917;0.251526388;0.439470841;0.43
-15.38972222;12.60972222;0.036132716;0.601032897;0.208780984;0.190276626;1.444546209;0.114605451;1.204564645;10.34177252;5.598563242;143;2;0.128825878;0.226096768;0.42656463;2.59
-15.38972222;12.68972222;0.036685185;0.524925114;0.233401148;0.241620184;1.459668723;0.136529592;1.397227414;10.90714545;5.553925592;144;2;0.159976026;0.269783204;0.437173317;0.43
-15.38972222;12.77972222;0.026858025;0.493762497;0.266492408;0.239800788;1.473311314;0.13162354;1.610118999;8.923156519;5.546171029;145;2;0.161037013;0.278405088;0.448970831;0.43
-15.38972222;12.85972222;0.037929012;0.48939334;0.22513119;0.285457178;1.463440623;0.141649903;2.174933913;8.158852639;5.565079471;146;2;0.191457218;0.308780744;0.463462308;0.43
-15.38972222;12.94972222;0.043515432;0.522842368;0.221670006;0.255344223;1.449133752;0.148046926;2.01807448;8.738881275;5.33408686;147;2;0.174097817;0.287486633;0.457159017;0.43
-15.38972222;13.02972222;0.037138889;0.519388787;0.235476797;0.245347732;1.474438318;0.147297269;2.326485555;11.73616745;5.381535906;148;2;0.171887554;0.289127176;0.469926848;0.43
-15.38972222;13.11972222;0.034391975;0.589944138;0.202176781;0.20787781;1.529152642;0.124617021;2.158377686;8.355989716;5.462947126;149;2;0.150555027;0.256472668;0.460594546;0.43
-15.38972222;13.19972222;0.048385802;0.616027795;0.175574465;0.20828152;1.505740112;0.082216908;1.089745871;8.386072243;5.445263937;150;2;0.137682134;0.23001611;0.419256569;0.43
-15.38972222;13.28972222;0.049771605;0.630815922;0.196222233;0.173017183;1.541060346;0.064274342;0.82384697;6.925201021;5.531906039;151;2;0.113751342;0.203110934;0.411625758;2.59
