LON,LAT,ELEV,sand,silt,clay,BULK,COARSE,OrganicCarbon,N,PH,No.DB1,Region,SLLL,SDUL,SSAT,SSKS
-16.6397222222222,13.0297222222222,0.0160833333333333,61.1122816241467,18.342684152409,20.5170552920163,1.36142137837766,0.152110021420634,1.97814774877257,13.4914661743084,5.43170820080735,17,1,0.147025074381845,0.247496744337631,0.451779807642486,0.43
-16.6397222222222,13.1197222222222,0.023462962962963,52.8306420199229,26.2414296621851,20.9201858975948,1.3825652252939,0.153815018815436,1.62176472224869,15.2869707793749,5.57567592170571,18,1,0.144429351218036,0.258091570873671,0.447996186703879,0.43
-16.5597222222222,13.1197222222222,0.0296882716049383,52.7143883508686,23.7521684704842,23.5147887120208,1.39641709416897,0.131958575525433,2.18206941067963,14.4086148414962,5.61734743194215,27,1,0.164945325999805,0.280699687653805,0.465410860193398,0.43
-16.4797222222222,12.8597222222222,0.0212932098765432,48.663062018349,26.369321003397,24.9773379219759,1.23974976205191,0.170248824686105,2.02999381846687,12.7071111020026,5.45912595819401,33,1,0.170760134120667,0.291451331565102,0.464054873363992,0.43
-16.3897222222222,13.1197222222222,0.0284228395061728,45.6246125727626,28.2130924213859,26.1465993286087,1.41448888897524,0.146172879950015,2.07789932419557,14.2654799627014,5.38137621718451,45,1,0.177157033578437,0.302404999980341,0.469168880692739,1.32
-16.3097222222222,12.5197222222222,0.0210185185185185,38.7262862844685,31.9242579653983,29.3626886874532,1.2354278050052,0.151856742904219,2.07988195557914,15.7058443139138,5.36522402711466,47,1,0.193374035333872,0.326428682557729,0.477854587695473,0.23
-16.3097222222222,12.7797222222222,0.0241203703703704,52.6554028077308,26.6583672592908,20.6855424467713,1.3426826674707,0.156973208802556,1.79161992207106,12.4077194885967,5.41340582470697,50,1,0.145099088637322,0.260712878383943,0.45513929925185,0.43
-16.3097222222222,12.8597222222222,0.0255061728395062,54.1734748577894,26.0843812392075,19.759325185193,1.33653406824431,0.130856767285608,1.92905152834696,12.9293294228024,5.39551057059733,51,1,0.141740249797403,0.256350311392782,0.46004392061147,0.43
-16.3097222222222,13.1197222222222,0.0327067901234568,46.7734774777052,25.6106727137013,27.6205306793557,1.40627753748295,0.124984401274144,2.18664143218701,10.9445542271179,5.6085389127972,54,1,0.186258698479363,0.308410564101987,0.468985883199673,0.43
-16.2197222222222,12.7797222222222,0.0351882716049383,51.0797584220728,29.3073807327592,19.6067060581766,1.38848520380146,0.140646490029908,1.70390381215708,11.1509415992189,5.48289775113128,58,1,0.138043942466226,0.257235895548261,0.454847725112085,1.32
-16.2197222222222,12.8597222222222,0.0366543209876543,48.4911614821969,31.4498917250467,20.0880301123689,1.32242657412014,0.139343548975916,2.16154964536146,12.2375753771444,5.49855174705877,59,1,0.145786812872157,0.273627499651152,0.476581256913925,1.32
-16.2197222222222,12.9497222222222,0.0279444444444444,49.7648462399959,30.050309865732,20.210866212406,1.40287393181567,0.133396215792788,1.85208076391784,13.8505466598821,5.50298623091653,60,1,0.143011868719121,0.265476529369927,0.461825662287318,1.32
-16.2197222222222,13.0297222222222,0.0223765432098765,43.3016040366433,27.1914798972187,29.5129993949975,1.40056662788773,0.146252617143508,1.832478674198,12.8742210724751,5.33607319895486,61,1,0.192802142549785,0.316583899697229,0.461607235239565,0.23
-16.1397222222222,12.6897222222222,0.0284012345679012,51.3188474335641,27.2165261335548,21.4705539649755,1.41216760757531,0.151396094590776,1.83807055017487,10.1268333620842,5.49968108320676,65,1,0.149853664965077,0.267715732118475,0.457643770014944,1.32
-16.1397222222222,12.7797222222222,0.0379351851851852,49.6731916842697,26.1501334177082,24.1808160021841,1.403930254959,0.129846822589349,1.87002028454007,12.902304238753,5.54146952157529,66,1,0.164888625093621,0.283384817566916,0.457779630125291,0.43
-16.1397222222222,12.8597222222222,0.0218672839506173,48.4431263415462,31.6580125175046,19.890943638512,1.39629743259103,0.137617092058024,1.6443627363455,9.41173363923648,5.43281351387325,67,1,0.138804064555746,0.262603332081861,0.455145087303271,1.32
-16.1397222222222,12.9497222222222,0.0367376543209876,42.035618524064,31.5548804302064,26.4182503145944,1.40450829699849,0.148590226482229,1.85476738246382,11.6930983139256,5.39114075594433,68,1,0.176091111908198,0.306040217988443,0.466752730070567,1.32
-16.1397222222222,13.0297222222222,0.0278796296296296,42.9537093516358,28.1718959028661,28.8802603834877,1.41259425891728,0.147934915089474,2.12862656874232,13.1993309614,5.31453627273142,69,1,0.191878363475888,0.318705733805696,0.472306057190913,0.23
-16.1397222222222,13.1197222222222,0.0373117283950617,44.0945039204652,26.8660701201782,29.038110626434,1.43372453068547,0.137124073759872,1.98385686591931,20.9797463918434,5.45543067780028,70,1,0.191646922202661,0.315505219623209,0.465442225174585,0.23
-16.0497222222222,12.6097222222222,0.0127654320987654,47.0270391865322,31.2647868643572,22.1396018166591,1.20232499369207,0.129818738254747,1.95571983258604,14.7320411908392,5.35309760975871,72,1,0.154447622419264,0.281004177939645,0.467309102876044,1.32
-16.0497222222222,12.7797222222222,0.0130401234567901,43.2663804981296,29.6797502353039,27.0554355552249,1.23951659498054,0.121297582277895,1.89385852272106,9.5840249150704,5.17343988259085,74,1,0.180036340278279,0.307207207008882,0.465643041020091,0.23
-16.0497222222222,12.8597222222222,0.0195308641975309,42.459034996728,28.3568257093481,28.1800153258657,1.32884170795922,0.114944560387924,1.82388558807484,8.89484470153352,5.19040699390864,75,1,0.185396831784218,0.312169167411475,0.463694214069226,0.23
-16.0497222222222,12.9497222222222,0.0362654320987654,42.3358531549219,29.7887056687743,27.8755315816764,1.42902385187037,0.13989251855093,2.13043490835781,12.1129102128656,5.48560712804221,76,1,0.186433442248943,0.315667345718996,0.474592810888592,0.23
-16.0497222222222,13.0297222222222,0.0385524691358025,44.6683024110878,28.2294674655812,27.1014011256148,1.41497952709751,0.161659340865172,1.96357636910186,16.2668588420774,5.42394547595283,77,1,0.181099924988897,0.306159046062336,0.465708745378964,0.23
-16.0497222222222,13.1197222222222,0.0230679012345679,43.0901069327981,28.9034265233112,28.0038448942402,1.44214658737861,0.127558600295064,2.07097486061361,12.5519627694884,5.33421109744242,78,1,0.186706870306406,0.314091126437192,0.471109970723946,0.23
-15.9697222222222,12.5197222222222,0.0191327160493827,50.7332764818069,29.357736188868,19.890993284682,1.35575490191703,0.151697628291631,2.27038493540865,12.1068673222924,5.51010811276024,79,1,0.14620476065113,0.270621378503325,0.478304831563975,1.32
-15.9697222222222,13.0297222222222,0.0387592592592593,43.0351622456659,25.2197611061804,31.740771583325,1.43535477624788,0.119088320666336,1.72880052311068,9.23536738635579,5.24596200570108,81,1,0.204018614901297,0.325184794260324,0.457572902438274,0.23
-15.9697222222222,13.1197222222222,0.0425925925925926,43.6102280634481,26.1409235452772,30.2413728066096,1.42214795505296,0.118940667191173,2.14675706482034,13.896793834157,5.4216395002615,82,1,0.199412025393133,0.323512141946935,0.470132135264303,0.23
-15.9797222222222,12.6897222222222,0.0149382716049383,45.923628722025,25.4069653361551,28.6686946808028,1.36684113441327,0.125383525953744,1.47450249152162,9.72489402492806,5.22111171464894,83,2,0.185354848107545,0.303557596641912,0.446508959563693,0.43
-15.9790384615385,12.7790384615385,0.00888076923076924,44.453895345256,28.3499911994257,23.4163233072771,1.1424114915144,0.0689539094376701,1.46673354901111,9.70920097945773,4.99632267768875,84,2,0.156143003207348,0.282502553384564,0.450421172303472,1.32
-15.8997222222222,12.5197222222222,0.0344845679012346,54.6112840857763,27.9776824189556,17.4277001106239,1.3583417192764,0.15073642599235,1.87624743382328,11.866452199477,5.50203699848994,85,2,0.128315667291991,0.243929289449048,0.461112021768677,2.59
-15.8997222222222,12.6897222222222,0.0244197530864197,54.1788871246081,27.0434818627114,18.7654868896551,1.40323438413004,0.139800204778146,1.87625535395101,10.4579981910358,5.63226464678149,87,2,0.135645287738734,0.250791565210255,0.459470432326514,2.59
-15.8997222222222,12.7797222222222,0.0391481481481481,45.8413224222711,25.7705543231761,28.3984539294923,1.41847186355795,0.122937999636297,1.73414637695451,12.5137041081035,5.64564618489007,88,2,0.186194433800846,0.306326987940445,0.455049653603666,0.43
-15.8997222222222,12.8597222222222,0.0290956790123457,45.2705299796116,27.0742984405309,27.6662767215504,1.42342125760612,0.104212691569687,1.75005147405487,10.3958702311005,5.36810149325991,89,2,0.182275250168746,0.304280580121499,0.457020827670858,0.23
