*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.2.000 -release  APR 17, 2025 20:30:48

*RUN   1        : F1 NE 4                   RICER048 CRDA1201    1
 MODEL          : RICER048 - Rice
 EXPERIMENT     : CRDA1201 WH ESSAI VARIETE DAROU PAKA 2012
 DATA PATH      :
 TREATMENT  1   : F1 NE 4                   RICER048
  
!YR        Days  Days              Leaf  <--------- Dry Weight -----------> Grain Kernl              <------ Stress (0-1) ------>   Leaf  Shell  Spec  <-Canopy->  Root  <-- Root Length Density ---><Senesced Mat>   Phot  
!  and    after after  Leaf  Grow  Area  <------------ kg/Ha ------------->   per  wght  Harv Tillr  <--- Water ---->                Nit   -ing  Leaf  Hght Brdth Depth  <---- cm3/cm3 of soil -----> <--(kg/ha)-->  Therm  
!     DOY start plant   Num Stage Index  Leaf  Stem Grain  Root Panic  Crop    m2    mg  Indx   No.  Phot  Grow  Excs  Nitr Potas     %      %   Area    m     m     m    0-5  5-15 15-30 30-4545-100   Surf   Soil   Days  
@YEAR DOY   DAS   DAP  L#SD  GSTD  LAID  LWAD  SWAD  GWAD  RWAD  EWAD  CWAD  G#AD  GWGD  HIAD  T#AD  WSPD  WSGD  EWSD  NSTD  KSTD   LN%D   SH%D  SLAD  CHTD  CWID  RDPD  RL1D  RL2D  RL3D  RL4D  RL5D  SNW0C  SNW1C   DTTC  
 2012 247    95    41   9.0     1  0.42   244     1     0   134     0   245     0   0.0 0.000   623 0.000 0.000 0.000 0.000 0.000   0.00   0.00 170.1  0.00  0.00  1.00  0.83  0.63  0.20  0.19  0.18      0      0    760
 2012 248    96    42   9.0     1  0.46   269     1     0   148     0   270     0   0.0 0.000   660 0.000 0.000 0.000 0.000 0.000   0.00   0.00 169.8  0.00  0.00  1.00  0.85  0.64  0.22  0.21  0.19      0      0    778
 2012 249    97    43  10.0     1  0.49   290     1     0   159     0   291     0   0.0 0.000   694 0.000 0.000 0.000 0.000 0.000   0.00   0.00 169.6  0.00  0.00  1.00  0.87  0.66  0.24  0.23  0.21      0      0    796
 2012 250    98    44  10.0     1  0.53   314     1     0   172     0   314     0   0.0 0.000   733 0.000 0.000 0.000 0.000 0.000   0.00   0.00 169.4  0.00  0.00  1.00  0.88  0.68  0.26  0.25  0.23      0      0    814
 2012 251    99    45  10.0     1  0.58   346     1     0   189     0   346     0   0.0 0.000   778 0.000 0.000 0.000 0.000 0.000   0.00   0.00 169.1  0.00  0.00  1.00  0.90  0.70  0.28  0.26  0.25      0      0    832
 2012 252   100    46  10.0     1  0.64   380     1     0   207     0   380     0   0.0 0.000   824 0.000 0.000 0.000 0.000 0.000   0.00   0.00 168.9  0.00  0.00  1.00  0.92  0.72  0.30  0.29  0.28      0      0    850
 2012 253   101    47  10.0     1  0.68   404     1     0   220     0   405     0   0.0 0.000   858 0.000 0.000 0.000 0.000 0.000   0.00   0.00 168.8  0.00  0.00  1.00  0.95  0.75  0.33  0.32  0.31      0      0    868
 2012 254   102    48  10.0     2  0.75   442    67     0   235     0   509     0   0.0 0.000   907 0.000 0.000 0.000 0.000 0.000   0.00   0.00 168.6  0.00  0.00  1.00  0.96  0.76  0.35  0.34  0.33      0      0    886
 2012 255   103    49  11.0     2  0.81   479    97     0   250     0   576     0   0.0 0.000   959 0.000 0.000 0.000 0.000 0.000   0.00   0.00 168.4  0.00  0.00  1.00  0.98  0.79  0.38  0.36  0.35      0      0    904
 2012 256   104    50  11.0     2  0.88   522   132     0   266     0   654     0   0.0 0.000  1011 0.000 0.000 0.000 0.000 0.000   0.00   0.00 168.3  0.00  0.00  1.00  1.00  0.81  0.40  0.39  0.37      0      0    922
 2012 257   105    51  11.0     2  0.96   568   170     0   285     0   738     0   0.0 0.000  1066 0.000 0.000 0.000 0.000 0.000   0.00   0.00 168.2  0.00  0.00  1.00  1.03  0.83  0.43  0.41  0.40      0      0    940
 2012 258   106    52  11.0     2  1.03   614   208     0   303     0   823     0   0.0 0.000  1121 0.000 0.000 0.000 0.000 0.000   0.00   0.00 168.0  0.00  0.00  1.00  1.05  0.86  0.45  0.44  0.43      0      0    957
 2012 259   107    53  11.0     2  1.12   665   249     0   323     0   914     0   0.0 0.000  1179 0.000 0.000 0.000 0.000 0.000   0.00   0.00 167.9  0.00  0.00  1.00  1.08  0.88  0.48  0.47  0.46      0      0    975
 2012 260   108    54  11.0     2  1.20   716   291     0   343     0  1007     0   0.0 0.000  1236 0.000 0.000 0.000 0.000 0.000   0.00   0.00 167.8  0.00  0.00  1.00  1.11  0.91  0.51  0.50  0.49      0      0    992
 2012 261   109    55  12.0     2  1.28   764   331     0   361     0  1096     0   0.0 0.000  1296 0.000 0.000 0.000 0.000 0.000   0.00   0.00 167.8  0.00  0.00  1.00  1.13  0.94  0.54  0.53  0.52      0      0   1009
 2012 262   110    56  12.0     3  1.34   796   373     0   371     0  1170     0   0.0 0.000  1339 0.000 0.000 0.000 0.000 0.000   0.00   0.00 168.2  0.00  0.00  1.00  1.16  0.97  0.57  0.56  0.55      0      0   1026
 2012 263   111    57  12.0     3  1.43   846   435     0   387     0  1280     0   0.0 0.000  1405 0.000 0.000 0.000 0.000 0.000   0.00   0.00 169.0  0.00  0.00  1.00  1.17  0.98  0.59  0.58  0.57      0      0   1044
 2012 264   112    58  12.0     3  1.52   899   499     0   403     0  1398     0   0.0 0.000  1474 0.000 0.000 0.000 0.000 0.000   0.00   0.00 169.6  0.00  0.00  1.00  1.20  1.01  0.62  0.60  0.59      0      0   1062
 2012 265   113    59  12.0     3  1.62   953   565     0   420     0  1518     0   0.0 0.000  1544 0.000 0.000 0.000 0.000 0.000   0.00   0.00 170.2  0.00  0.00  1.00  1.22  1.03  0.64  0.63  0.62      0      0   1080
 2012 266   114    60  12.0     3  1.71   999   623     0   435     0  1623     0   0.0 0.000  1613 0.000 0.000 0.000 0.000 0.000   0.00   0.00 170.7  0.00  0.00  1.00  1.25  1.06  0.67  0.66  0.65      0      0   1097
 2012 267   115    61  12.0     3  1.80  1052   690     0   451     0  1741     0   0.0 0.000  1613 0.000 0.000 0.000 0.000 0.000   0.00   0.00 171.2  0.00  0.00  1.00  1.27  1.08  0.69  0.68  0.67      0      0   1114
 2012 268   116    62  13.0     3  1.91  1111   765     0   471     0  1877     0   0.0 0.000  1613 0.000 0.000 0.000 0.000 0.000   0.00   0.00 171.6  0.00  0.00  1.00  1.29  1.10  0.72  0.71  0.70      0      0   1132
 2012 269   117    63  13.0     3  1.98  1153   823     0   483     0  1976     0   0.0 0.000  1613 0.000 0.000 0.000 0.000 0.000   0.00   0.00 171.9  0.00  0.00  1.00  1.32  1.13  0.75  0.74  0.73      0      0   1149
 2012 270   118    64  13.0     3  2.09  1213   903     0   503     0  2117     0   0.0 0.000  1613 0.000 0.000 0.000 0.000 0.000   0.00   0.00 172.3  0.00  0.00  1.00  1.34  1.15  0.77  0.76  0.75      0      0   1167
 2012 271   119    65  13.0     3  2.20  1273   986     0   523     0  2259     0   0.0 0.000  1613 0.000 0.000 0.000 0.000 0.000   0.00   0.00 172.6  0.00  0.00  1.00  1.37  1.18  0.81  0.79  0.78      0      0   1184
 2012 272   120    66  13.0     3  2.31  1333  1073     0   544     0  2407     0   0.0 0.000  1613 0.000 0.000 0.000 0.000 0.000   0.00   0.00 173.0  0.00  0.00  1.00  1.39  1.22  0.84  0.83  0.82      0      0   1201
 2012 273   121    67  13.0     3  2.41  1391  1161     0   564     0  2552     0   0.0 0.000  1612 0.000 0.000 0.000 0.000 0.000   0.00   0.00 173.2  0.00  0.00  1.00  1.42  1.25  0.87  0.86  0.85      0      0   1218
 2012 274   122    68  13.0     3  2.49  1438  1237     0   580     0  2675     0   0.0 0.000  1612 0.000 0.000 0.000 0.000 0.000   0.00   0.00 173.3  0.00  0.00  1.00  1.45  1.28  0.91  0.89  0.88      0      0   1236
 2012 275   123    69  14.0     3  2.58  1485  1316     0   597     0  2802     0   0.0 0.000  1612 0.000 0.000 0.000 0.000 0.000   0.00   0.00 173.4  0.00  0.00  1.00  1.47  1.30  0.93  0.92  0.91      1      0   1254
 2012 276   124    70  14.0     3  2.66  1535  1406     0   616     0  2942     0   0.0 0.000  1611 0.000 0.000 0.000 0.000 0.000   0.00   0.00 173.5  0.00  0.00  1.00  1.50  1.33  0.96  0.95  0.94      1      0   1272
 2012 277   125    71  14.0     3  2.73  1574  1484     0   630     0  3058     0   0.0 0.000  1611 0.000 0.000 0.000 0.000 0.000   0.00   0.00 173.5  0.00  0.00  1.00  1.53  1.36  0.99  0.98  0.97      1      0   1289
 2012 278   126    72  14.0     3  2.79  1609  1556     0   643     0  3165     0   0.0 0.000  1610 0.000 0.000 0.000 0.000 0.000   0.00   0.00 173.5  0.00  0.00  1.00  1.55  1.38  1.02  1.01  0.99      2      0   1306
 2012 279   127    73  14.0     3  2.87  1655  1657     0   662     0  3311     0   0.0 0.000  1610 0.000 0.000 0.000 0.000 0.000   0.00   0.00 173.5  0.00  0.00  1.00  1.57  1.40  1.04  1.03  1.02      2      0   1323
 2012 280   128    74  14.0     3  2.94  1697  1754     0   680     0  3451     0   0.0 0.000  1609 0.000 0.000 0.000 0.000 0.000   0.00   0.00 173.5  0.00  0.00  1.00  1.60  1.43  1.07  1.06  1.05      3      0   1341
 2012 281   129    75  14.0     3  3.01  1738  1847     0   697     0  3586     0   0.0 0.000  1609 0.000 0.000 0.000 0.000 0.000   0.00   0.00 173.4  0.00  0.00  1.00  1.63  1.46  1.10  1.09  1.08      3      0   1358
 2012 282   130    76  14.0     3  3.08  1778  1939     0   713     0  3717     0   0.0 0.000  1608 0.000 0.000 0.000 0.000 0.000   0.00   0.00 173.3  0.00  0.00  1.00  1.65  1.49  1.13  1.12  1.11      4      0   1375
 2012 283   131    77  15.0     3  3.16  1826  2046     0   733     0  3872     0   0.0 0.000  1607 0.000 0.000 0.000 0.000 0.000   0.00   0.00 173.2  0.00  0.00  1.00  1.68  1.52  1.16  1.15  1.14      5      0   1392
 2012 284   132    78  15.0     3  3.24  1870  2147     0   752     0  4017     0   0.0 0.000  1606 0.000 0.000 0.000 0.000 0.000   0.00   0.00 173.0  0.00  0.00  1.00  1.71  1.55  1.20  1.18  1.17      6      0   1409
 2012 285   133    79  15.0     3  3.31  1915  2253     0   771     0  4169     0   0.0 0.000  1605 0.000 0.000 0.000 0.000 0.000   0.00   0.00 172.9  0.00  0.00  1.00  1.74  1.58  1.23  1.22  1.20      7      0   1426
 2012 286   134    80  15.0     3  3.36  1947  2368     0   789     0  4315     0   0.0 0.000  1604 0.000 0.265 0.000 0.000 0.000   0.00   0.00 172.7  0.00  0.00  1.00  1.75  1.61  1.26  1.25  1.24      9      0   1443
 2012 287   135    81  15.0     3  3.34  1961  2463     0   800     0  4424     0   0.0 0.000  1603 0.321 0.547 0.000 0.000 0.000   0.00   0.00 170.1  0.00  0.00  1.00  1.78  1.64  1.29  1.28  1.27     11      0   1460
 2012 288   136    82  15.0     3  3.40  2003  2567     0   818     0  4570     0   0.0 0.000  1578 0.000 0.003 0.000 0.000 0.000   0.00   0.00 169.9  0.00  0.00  1.00  1.80  1.66  1.31  1.30  1.29     15      0   1477
 2012 289   137    83  15.0     3  3.42  2019  2702     0   837     0  4722     0   0.0 0.000  1577 0.000 0.162 0.000 0.000 0.000   0.00   0.00 169.5  0.00  0.00  1.00  1.83  1.69  1.35  1.33  1.32     18      0   1494
 2012 290   138    84  15.0     3  3.45  2039  2821     0   853     0  4860     0   0.0 0.000  1575 0.000 0.000 0.000 0.000 0.000   0.00   0.00 169.1  0.00  0.00  1.00  1.86  1.73  1.38  1.36  1.35     21      0   1511
 2012 291   139    85  15.0     3  3.46  2052  2893     0   859     0  4944     0   0.0 0.000  1574 0.000 0.000 0.000 0.000 0.000   0.00   0.00 168.6  0.00  0.00  1.00  1.89  1.76  1.41  1.38  1.38     25      0   1528
 2012 292   140    86  16.0     3  3.48  2068  3028     0   877     0  5096     0   0.0 0.000  1572 0.000 0.286 0.000 0.000 0.000   0.00   0.00 168.1  0.00  0.00  1.00  1.89  1.77  1.42  1.40  1.39     29      0   1545
 2012 293   141    87  16.0     3  3.43  2069  3084     0   879     0  5154     0   0.0 0.000  1571 0.625 0.750 0.000 0.000 0.000   0.00   0.00 165.6  0.00  0.00  1.00  1.88  1.82  1.46  1.42  1.42     35      0   1562
 2012 294   142    88  16.0     3  3.35  2071  3140     0   881     0  5211     0   0.0 0.000  1523 0.512 0.675 0.000 0.000 0.000   0.00   0.00 161.6  0.00  0.00  1.00  1.87  1.83  1.46  1.43  1.43     42      0   1580
 2012 295   143    89  16.0     3  3.29  2071  3182     0   879     0  5253     0   0.0 0.000  1486 0.712 0.808 0.000 0.000 0.000   0.00   0.00 159.0  0.00  0.00  1.00  1.87  1.83  1.47  1.44  1.44     51      0   1597
 2012 296   144    90  16.0     3  3.24  2072  3224     0   879     0  5296     0   0.0 0.000  1435 0.676 0.784 0.000 0.000 0.000   0.00   0.00 156.5  0.00  0.00  1.00  1.87  1.84  1.48  1.44  1.44     62      0   1613
 2012 297   145    91  16.0     3  3.17  2074  3290     0   882     0  5364     0   0.0 0.000  1389 0.504 0.669 0.000 0.000 0.000   0.00   0.00 152.8  0.00  0.00  1.00  1.87  1.84  1.48  1.44  1.44     74      0   1630
 2012 298   146    92  16.0     4  3.11  2073  3343     0   883     0  5415     0   0.0 0.000  1044 0.407 0.604 0.000 0.000 0.000   0.00   0.00 150.2  0.00  0.00  1.00  1.87  1.84  1.49  1.45  1.45     88      0   1648
 2012 299   147    93  16.0     4  3.06  2071  3375     0   880     0  5447     0   0.0 0.000  1025 0.756 0.837 0.000 0.000 0.000   0.00   0.00 147.7  0.00  0.00  1.00  1.87  1.85  1.49  1.46  1.46    103      0   1666
 2012 300   148    94  16.0     4  3.00  2070  3404     0   876     0  5474     0   0.0 0.000  1005 0.800 0.867 0.000 0.000 0.000   0.00   0.00 145.1  0.00  0.00  1.00  1.86  1.84  1.49  1.46  1.46    120      0   1683
 2012 301   149    95  16.0     4  2.95  2069  3435     0   873     0  5504     0   0.0 0.000   984 0.744 0.829 0.000 0.000 0.000   0.00   0.00 142.5  0.00  0.00  1.00  1.86  1.84  1.49  1.45  1.46    138      0   1700
 2012 302   150    96  16.0     4  2.89  2067  3495     0   874     0  5562     0   0.0 0.000   965 0.529 0.686 0.000 0.000 0.000   0.00   0.00 140.0  0.00  0.00  1.00  1.87  1.83  1.49  1.45  1.46    157      0   1717
 2012 303   151    97  16.0     4  2.84  2066  3580     0   881     0  5646     0   0.0 0.000   953 0.000 0.000 0.000 0.000 0.000   0.00   0.00 137.4  0.00  0.00  1.00  1.89  1.83  1.49  1.46  1.46    178      0   1734
 2012 304   152    98  16.0     4  2.78  2064  3617     0   878     0  5681     0   0.0 0.000   931 0.702 0.801 0.000 0.000 0.000   0.00   0.00 134.8  0.00  0.00  1.00  1.91  1.84  1.50  1.47  1.47    200      0   1750
 2012 305   153    99  16.0     5  2.73  2063  2536   717   875  1102  5702  2390  46.1 0.126   465 0.843 0.895 0.000 0.000 0.000   0.00  65.05 132.2  0.00  0.00  1.00  1.90  1.83  1.50  1.47  1.47    224      0   1767
 2012 306   154   100  16.0     5  2.67  2062  2549   723   870  1109  5719  2411  46.0 0.126   465 0.866 0.911 0.000 0.000 0.000   0.00  65.24 129.7  0.00  0.00  1.00  1.89  1.83  1.50  1.46  1.47    249      0   1784
 2012 307   155   101  16.0     5  2.62  2060  2559   729   865  1115  5734  2431  45.8 0.127   465 0.879 0.920 0.000 0.000 0.000   0.00  65.43 127.1  0.00  0.00  1.00  1.88  1.82  1.50  1.46  1.47    275      0   1801
 2012 308   156   102  16.0     5  2.56  2059  2569   735   860  1121  5749  2451  45.7 0.128   465 0.881 0.921 0.000 0.000 0.000   0.00  65.61 124.5  0.00  0.00  1.00  1.89  1.81  1.49  1.46  1.47    302      0   1818
 2012 309   157   103  16.0     5  2.51  2058  2617   763   864  1148  5823  2543  45.2 0.131   465 0.442 0.628 0.000 0.000 0.000   0.00  66.44 121.9  0.00  0.00  1.00  1.88  1.80  1.49  1.45  1.46    331      0   1835
 2012 310   158   104  16.0     5  2.45  2056  2625   768   859  1154  5835  2561  45.0 0.132   465 0.892 0.928 0.000 0.000 0.000   0.00  66.60 119.3  0.00  0.00  1.00  1.87  1.79  1.49  1.46  1.47    362      0   1853
 2012 311   159   105  16.0     5  2.40  2055  2633   773   853  1158  5846  2577  45.0 0.132   465 0.904 0.936 0.000 0.000 0.000   0.00  66.74 116.7  0.00  0.00  1.00  1.86  1.78  1.49  1.46  1.47    394      0   1871
 2012 312   160   106  16.0     5  2.34  2053  2640   777   847  1163  5856  2592  44.9 0.133   465 0.907 0.938 0.000 0.000 0.000   0.00  66.86 114.1  0.00  0.00  1.00  1.85  1.77  1.48  1.45  1.46    427      0   1887
 2012 313   161   107  16.0     5  2.29  2052  2646   781   842  1167  5865  2605  44.8 0.133   465 0.916 0.944 0.000 0.000 0.000   0.00  66.97 111.5  0.00  0.00  1.00  1.84  1.77  1.48  1.45  1.46    461      0   1904
