,EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,DAP,L#SD,GSTD,LAID,LWAD,SWAD,GWAD,RWAD,EWAD,CWAD,G#AD,GWGD,HIAD,T#AD,WSPD,WSGD,EWSD,NSTD,KSTD,LN%D,SH%D,SLAD,CHTD,CWID,RDPD,RL1D,RL2D,RL3D,RL4D,RL5D,SNW0C,SNW1C,DTTC
133,CRDA1201,RICER048,1,1,2012-12-03,186,132,16,5,0.76,2014,2720,867,687,1253,5987,2891,43.3,0.145,465,0.942,0.961,0,0,0,0,69.23,37.7,0,0,1,1.67,1.56,1.31,1.29,1.31,1868,0,2307
134,CRDA1201,RICER048,1,1,2012-12-04,187,133,16,5,0.72,2013,2721,869,681,1255,5988,2898,43.3,0.145,465,0.949,0.966,0,0,0,0,69.29,36,0,0,1,1.66,1.55,1.3,1.28,1.3,1941,0,2323
135,CRDA1201,RICER048,1,1,2012-12-05,188,134,16,5,0.69,2012,2721,872,675,1257,5990,2906,43.3,0.146,465,0.942,0.961,0,0,0,0,69.35,34.3,0,0,1,1.66,1.54,1.3,1.28,1.29,2016,0,2339
136,CRDA1201,RICER048,1,1,2012-12-06,189,135,16,5,0.66,2011,2721,875,669,1260,5993,2915,43.2,0.146,465,0.933,0.955,0,0,0,0,69.41,32.7,0,0,1,1.66,1.53,1.29,1.27,1.29,2091,0,2353
137,CRDA1201,RICER048,1,1,2012-12-07,190,136,16,5,0.63,2011,2722,878,663,1263,5995,2925,43.2,0.146,465,0.929,0.953,0,0,0,0,69.49,31.2,0,0,1,1.65,1.53,1.28,1.26,1.28,2167,0,2368
138,CRDA1201,RICER048,1,1,2012-12-08,191,137,16,5,0.6,2010,2722,880,657,1265,5997,2933,43.1,0.147,465,0.943,0.962,0,0,0,0,69.54,29.7,0,0,1,1.64,1.52,1.28,1.26,1.27,2244,0,2383
139,CRDA1201,RICER048,1,1,2012-12-09,192,138,16,5,0.57,2009,2722,882,651,1267,5998,2940,43.1,0.147,465,0.954,0.969,0,0,0,0,69.59,28.3,0,0,1,1.63,1.51,1.27,1.25,1.27,2321,0,2399
140,CRDA1201,RICER048,1,1,2012-12-10,193,139,16,5,0.54,2008,2721,884,645,1270,5999,2947,43.1,0.147,465,0.943,0.962,0,0,0,0,69.65,27,0,0,1,1.62,1.5,1.27,1.25,1.26,2399,0,2414
141,CRDA1201,RICER048,1,1,2012-12-11,194,140,16,5,0.52,2008,2721,886,639,1272,6000,2954,43,0.148,465,0.952,0.968,0,0,0,0,69.69,25.7,0,0,1,1.62,1.5,1.26,1.24,1.25,2478,0,2429
142,CRDA1201,RICER048,1,1,2012-12-12,195,141,16,5,0.49,2007,2721,888,633,1274,6001,2961,43,0.148,465,0.951,0.967,0,0,0,0,69.74,24.5,0,0,1,1.61,1.49,1.25,1.23,1.25,2557,0,2445
143,CRDA1201,RICER048,1,1,2012-12-13,196,142,16,5,0.47,2006,2720,891,627,1276,6002,2970,43,0.148,465,0.933,0.955,0,0,0,0,69.81,23.4,0,0,1,1.6,1.48,1.25,1.23,1.24,2637,0,2460
144,CRDA1201,RICER048,1,1,2012-12-14,197,143,16,5,0.45,2006,2718,894,621,1280,6004,2981,42.9,0.149,465,0.928,0.952,0,0,0,0,69.88,22.3,0,0,1,1.59,1.47,1.24,1.22,1.24,2718,0,2476
145,CRDA1201,RICER048,1,1,2012-12-15,198,144,16,5,0.43,2005,2717,897,615,1283,6005,2991,42.9,0.149,465,0.933,0.955,0,0,0,0,69.95,21.3,0,0,1,1.58,1.47,1.23,1.22,1.23,2799,0,2492
146,CRDA1201,RICER048,1,1,2012-12-16,199,145,16,5,0.41,2004,2716,900,610,1286,6006,3002,42.8,0.15,465,0.928,0.952,0,0,0,0,70.03,20.3,0,0,1,1.58,1.46,1.23,1.21,1.22,2881,0,2508
147,CRDA1201,RICER048,1,1,2012-12-17,200,146,16,5,0.39,2003,2715,903,604,1288,6007,3010,42.8,0.15,465,0.947,0.965,0,0,0,0,70.09,19.3,0,0,1,1.57,1.45,1.22,1.2,1.22,2963,0,2525
148,CRDA1201,RICER048,1,1,2012-12-18,201,147,16,5,0.37,2003,2715,904,598,1290,6008,3015,42.8,0.151,465,0.942,0.961,0,0,0,0,70.12,18.4,0,0,1,1.56,1.45,1.22,1.2,1.21,3045,0,2541
149,CRDA1201,RICER048,1,1,2012-12-19,202,148,16,6,0.37,2003,2715,904,598,1290,6008,3015,42.8,0.151,465,0.937,0.958,0,0,0,0,70.12,18.4,0,0,1,1.55,1.44,1.21,1.19,1.21,3045,0,2557
150,CRDA1201,RICER048,1,1,2012-12-20,203,149,16,20,0.37,2003,2715,904,598,1290,6008,3015,42.8,0.151,465,0.877,0.918,0,0,0,0,70.12,18.4,0,0,1,1.54,1.43,1.2,1.19,1.2,3045,0,2557
151,CRDA1201,RICER048,1,1,2012-12-21,204,150,16,20,0.37,2003,2715,904,598,1290,6008,3015,42.8,0.151,465,0.929,0.953,0,0,0,0,70.12,18.4,0,0,1,1.54,1.42,1.2,1.18,1.19,3045,0,2572
