Var1,EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,SRAA,TMAXA,TMINA,REFA,EOAA,EOPA,EOSA,ETAA,EPAA,ESAA,EFAA,EMAA,EOAC,ETAC,EPAC,ESAC,EFAC,EMAC,KCAA,KBSA,KEAA,ES1D,ES2D,ES3D,ES4D,ES5D,ES6D,ES7D,TRWUD,TWUPD
28,CRDA1201,RICER048,1,1,2012-06-28,28,11.4,33.7,23.2,NA,3.391,0,3.391,3.391,0,3.391,0,0,188.41,136.34,0,136.34,0,0,NA,NA,NA,0.989,0.672,0.603,0.374,0.248,0.271,0.234,0,0
29,CRDA1201,RICER048,1,1,2012-06-29,29,20.9,34.7,23.6,NA,6.288,0,6.288,6.288,0,6.288,0,0,194.7,142.63,0,142.63,0,0,NA,NA,NA,1.773,1.234,1.138,0.748,0.467,0.498,0.431,0,0
30,CRDA1201,RICER048,1,1,2012-06-30,30,22.3,33.8,23.1,NA,6.588,0,6.588,6.588,0,6.588,0,0,201.29,149.22,0,149.22,0,0,NA,NA,NA,1.797,1.267,1.196,0.819,0.523,0.528,0.458,0,0
31,CRDA1201,RICER048,1,1,2012-07-01,31,20.9,30.6,24,NA,6.002,0,6.002,6.002,0,6.002,0,0,207.29,155.22,0,155.22,0,0,NA,NA,NA,1.647,1.133,1.079,0.75,0.496,0.479,0.417,0,0
32,CRDA1201,RICER048,1,1,2012-07-02,32,17.1,34,23.7,NA,5.084,0,5.084,5.084,0,5.084,0,0,212.37,160.3,0,160.3,0,0,NA,NA,NA,1.421,0.971,0.902,0.625,0.427,0.395,0.343,0,0
33,CRDA1201,RICER048,1,1,2012-07-03,33,23.6,34.1,24.1,NA,7.024,0,7.024,6.655,0,6.655,0,0,219.4,166.96,0,166.96,0,0,NA,NA,NA,1.755,1.281,1.199,0.84,0.593,0.527,0.46,0,0
34,CRDA1201,RICER048,1,1,2012-07-04,34,18.6,30.8,24.2,NA,5.327,0,5.327,5.327,0,5.327,0,0,224.73,172.29,0,172.29,0,0,NA,NA,NA,1.374,1.016,0.963,0.682,0.49,0.428,0.375,0,0
35,CRDA1201,RICER048,1,1,2012-07-05,35,22.8,30.2,23.5,NA,6.468,0,6.468,6.468,0,6.468,0,0,231.19,178.75,0,178.75,0,0,NA,NA,NA,1.711,1.226,1.158,0.82,0.588,0.515,0.451,0,0
36,CRDA1201,RICER048,1,1,2012-07-06,36,14.6,33.9,23.3,NA,4.297,0,4.297,4.297,0,4.297,0,0,235.49,183.05,0,183.05,0,0,NA,NA,NA,1.141,0.818,0.767,0.54,0.389,0.342,0.3,0,0
37,CRDA1201,RICER048,1,1,2012-07-07,37,10.1,33.9,24,NA,2.993,0,2.993,2.993,0,2.993,0,0,238.48,186.04,0,186.04,0,0,NA,NA,NA,0.814,0.573,0.53,0.369,0.266,0.235,0.206,0,0
38,CRDA1201,RICER048,1,1,2012-07-08,38,23.2,34.1,23.6,NA,6.889,0,6.889,6.536,0,6.536,0,0,245.37,192.58,0,192.58,0,0,NA,NA,NA,1.821,1.255,1.159,0.787,0.569,0.502,0.442,0,0
39,CRDA1201,RICER048,1,1,2012-07-09,39,18.1,32.2,22.9,NA,5.232,0,5.232,5.232,0,5.232,0,0,250.6,197.81,0,197.81,0,0,NA,NA,NA,1.486,1.005,0.933,0.62,0.446,0.395,0.348,0,0
40,CRDA1201,RICER048,1,1,2012-07-10,40,22.4,30,23.6,NA,6.402,0,6.402,6.402,0,6.402,0,0,257.01,204.21,0,204.21,0,0,NA,NA,NA,1.835,1.234,1.146,0.757,0.536,0.475,0.419,0,0
41,CRDA1201,RICER048,1,1,2012-07-11,41,20.1,31.3,23.3,NA,5.774,0,5.774,5.774,0,5.774,0,0,262.78,209.99,0,209.99,0,0,NA,NA,NA,1.655,1.118,1.038,0.689,0.476,0.423,0.374,0,0
42,CRDA1201,RICER048,1,1,2012-07-12,42,24.8,32.9,23.8,NA,7.324,0,7.324,6.781,0,6.781,0,0,270.1,216.77,0,216.77,0,0,NA,NA,NA,2.011,1.313,1.205,0.81,0.538,0.479,0.425,0,0
43,CRDA1201,RICER048,1,1,2012-07-13,43,19.4,30.1,23.1,NA,5.526,0,5.526,5.526,0,5.526,0,0,275.63,222.29,0,222.29,0,0,NA,NA,NA,1.594,1.105,0.992,0.675,0.44,0.381,0.339,0,0
44,CRDA1201,RICER048,1,1,2012-07-14,44,18.5,31.4,23.1,NA,5.352,0,5.352,5.352,0,5.352,0,0,280.98,227.65,0,227.65,0,0,NA,NA,NA,1.498,1.061,0.978,0.671,0.449,0.367,0.327,0,0
45,CRDA1201,RICER048,1,1,2012-07-15,45,24.3,33.1,23.7,NA,7.148,0,7.148,6.725,0,6.725,0,0,288.13,234.37,0,234.37,0,0,NA,NA,NA,1.85,1.312,1.232,0.856,0.599,0.463,0.413,0,0
46,CRDA1201,RICER048,1,1,2012-07-16,46,17.5,33.6,24,NA,5.183,0,5.183,5.183,0,5.183,0,0,293.31,239.55,0,239.55,0,0,NA,NA,NA,1.425,0.996,0.945,0.661,0.479,0.357,0.319,0,0
47,CRDA1201,RICER048,1,1,2012-07-17,47,19.5,31.9,23.3,NA,5.651,0,5.651,5.651,0,5.651,0,0,298.96,245.2,0,245.2,0,0,NA,NA,NA,1.581,1.081,1.023,0.713,0.526,0.384,0.343,0,0
48,CRDA1201,RICER048,1,1,2012-07-18,48,24.7,32.6,24,NA,7.254,0,7.254,6.563,0,6.563,0,0,306.22,251.77,0,251.77,0,0,NA,NA,NA,1.799,1.257,1.2,0.836,0.621,0.448,0.401,0,0
49,CRDA1201,RICER048,1,1,2012-07-19,49,24,32.4,24.3,NA,7,0.037,6.985,6.74,0.037,6.703,0,0,313.22,258.51,0.04,258.47,0,0,NA,NA,NA,1.832,1.338,1.222,0.843,0.629,0.442,0.397,0.004,0.305
50,CRDA1201,RICER048,1,1,2012-07-20,50,20.9,29.6,24.1,NA,5.958,0.017,5.94,5.958,0.017,5.94,0,0,319.17,264.47,0.05,264.41,0,0,NA,NA,NA,1.666,1.208,1.071,0.732,0.554,0.375,0.333,0.002,0.305
51,CRDA1201,RICER048,1,1,2012-07-21,51,22.2,31,23.3,NA,6.39,0.024,6.365,6.39,0.024,6.365,0,0,325.56,270.85,0.08,270.78,0,0,NA,NA,NA,1.753,1.294,1.164,0.791,0.604,0.414,0.345,0.002,0.304
52,CRDA1201,RICER048,1,1,2012-07-22,52,22.1,30.9,23.6,NA,6.363,0.03,6.333,6.363,0.03,6.333,0,0,331.93,277.22,0.11,277.11,0,0,NA,NA,NA,1.731,1.241,1.156,0.798,0.615,0.452,0.339,0.003,0.304
53,CRDA1201,RICER048,1,1,2012-07-23,53,25.6,30.1,23.2,NA,7.286,0.108,7.244,7.041,0.108,6.933,0,0,339.21,284.26,0.22,284.04,0,0,NA,NA,NA,1.836,1.312,1.259,0.886,0.699,0.561,0.381,0.011,0.305
54,CRDA1201,RICER048,1,1,2012-07-24,54,9.8,28.5,23.6,NA,2.726,0.019,2.707,2.725,0.019,2.707,0,0,341.94,286.98,0.24,286.75,0,0,NA,NA,NA,0.719,0.51,0.485,0.341,0.27,0.233,0.148,0.002,0.305
55,CRDA1201,RICER048,1,1,2012-07-25,55,25.3,30.5,22.7,NA,7.232,0.059,7.172,7.231,0.059,7.172,0,0,349.17,294.22,0.29,293.92,0,0,NA,NA,NA,2.005,1.385,1.248,0.865,0.679,0.621,0.369,0.006,0.307
56,CRDA1201,RICER048,1,1,2012-07-26,56,25.6,30.8,23.4,NA,7.334,0.069,7.263,7.332,0.069,7.263,0,0,356.51,301.55,0.36,301.18,0,0,NA,NA,NA,1.944,1.429,1.279,0.883,0.691,0.667,0.37,0.007,0.308
57,CRDA1201,RICER048,1,1,2012-07-27,57,20.6,30.6,22.5,NA,5.85,0.064,5.785,5.849,0.064,5.785,0,0,362.36,307.4,0.43,306.97,0,0,NA,NA,NA,1.551,1.115,1.015,0.703,0.55,0.556,0.295,0.006,0.312
58,CRDA1201,RICER048,1,1,2012-07-28,58,18.6,30.4,23.5,NA,5.315,0.066,5.247,5.313,0.066,5.247,0,0,367.67,312.71,0.49,312.22,0,0,NA,NA,NA,1.409,1.01,0.913,0.633,0.495,0.512,0.275,0.007,0.316
59,CRDA1201,RICER048,1,1,2012-07-29,59,20.5,29.9,23.5,NA,5.827,0.083,5.742,5.825,0.083,5.742,0,0,373.5,318.53,0.58,317.96,0,0,NA,NA,NA,1.524,1.117,0.997,0.688,0.538,0.56,0.318,0.008,0.32
60,CRDA1201,RICER048,1,1,2012-07-30,60,20.8,28.9,23.8,NA,5.856,0.094,5.759,5.853,0.094,5.759,0,0,379.35,324.39,0.67,323.72,0,0,NA,NA,NA,1.517,1.105,0.997,0.69,0.54,0.564,0.345,0.009,0.324
61,CRDA1201,RICER048,1,1,2012-07-31,61,18.5,26.3,23.1,NA,5.034,0.089,4.942,5.031,0.089,4.942,0,0,384.39,329.42,0.76,328.66,0,0,NA,NA,NA,1.301,0.932,0.849,0.591,0.463,0.486,0.321,0.009,0.33
62,CRDA1201,RICER048,1,1,2012-08-01,62,21.6,29.7,22.2,NA,6.063,0.117,5.943,6.06,0.117,5.943,0,0,390.45,335.48,0.88,334.6,0,0,NA,NA,NA,1.544,1.085,1.021,0.715,0.563,0.593,0.423,0.012,0.341
63,CRDA1201,RICER048,1,1,2012-08-02,63,16.8,30.4,22.4,NA,4.731,0.101,4.628,4.728,0.101,4.628,0,0,395.18,340.21,0.98,339.23,0,0,NA,NA,NA,1.163,0.834,0.797,0.56,0.444,0.472,0.359,0.01,0.352
64,CRDA1201,RICER048,1,1,2012-08-03,64,19.9,29.9,23.2,NA,5.598,0.14,5.457,5.597,0.14,5.457,0,0,400.78,345.8,1.12,344.69,0,0,NA,NA,NA,1.422,0.979,0.922,0.645,0.511,0.544,0.435,0.014,0.366
65,CRDA1201,RICER048,1,1,2012-08-04,65,15.4,31.5,22.6,NA,4.405,0.124,4.28,4.404,0.124,4.28,0,0,405.18,350.21,1.24,348.97,0,0,NA,NA,NA,1.143,0.774,0.715,0.497,0.392,0.417,0.343,0.012,0.369
66,CRDA1201,RICER048,1,1,2012-08-05,66,19.8,30.1,23.9,NA,5.634,0.175,5.457,5.631,0.175,5.457,0,0,410.82,355.84,1.42,354.42,0,0,NA,NA,NA,1.422,1.016,0.925,0.645,0.499,0.52,0.43,0.017,0.374
67,CRDA1201,RICER048,1,1,2012-08-06,67,20.7,29.8,23.1,NA,5.824,0.201,5.618,5.819,0.201,5.618,0,0,416.64,361.66,1.62,360.04,0,0,NA,NA,NA,1.409,1.069,0.964,0.676,0.524,0.536,0.441,0.02,0.378
68,CRDA1201,RICER048,1,1,2012-08-07,68,22.7,30.4,22.5,NA,6.393,0.245,6.142,6.386,0.245,6.142,0,0,423.04,368.04,1.86,366.18,0,0,NA,NA,NA,1.455,1.111,1.066,0.758,0.605,0.628,0.519,0.024,0.384
69,CRDA1201,RICER048,1,1,2012-08-08,69,2.7,28.8,24,NA,0.747,0.032,0.714,0.747,0.032,0.714,0,0,423.78,368.79,1.89,366.9,0,0,NA,NA,NA,0.171,0.132,0.124,0.087,0.069,0.072,0.06,0.003,0.391
70,CRDA1201,RICER048,1,1,2012-08-09,70,19.9,28.2,22.8,NA,5.504,0.245,5.253,5.498,0.245,5.253,0,0,429.29,374.29,2.14,372.15,0,0,NA,NA,NA,1.341,0.99,0.885,0.619,0.486,0.511,0.421,0.024,0.399
71,CRDA1201,RICER048,1,1,2012-08-10,71,16.9,28,23.1,NA,4.644,0.228,4.409,4.638,0.228,4.409,0,0,433.93,378.93,2.37,376.56,0,0,NA,NA,NA,1.091,0.826,0.745,0.522,0.413,0.444,0.368,0.023,0.4
72,CRDA1201,RICER048,1,1,2012-08-11,72,17.8,28.5,23.2,NA,4.92,0.266,4.646,4.912,0.266,4.646,0,0,438.85,383.84,2.63,381.21,0,0,NA,NA,NA,1.154,0.869,0.782,0.548,0.434,0.467,0.392,0.027,0.409
73,CRDA1201,RICER048,1,1,2012-08-12,73,17.2,28.6,23.3,NA,4.754,0.284,4.463,4.747,0.284,4.463,0,0,443.6,388.59,2.92,385.67,0,0,NA,NA,NA,1.106,0.835,0.752,0.527,0.417,0.449,0.377,0.028,0.419
74,CRDA1201,RICER048,1,1,2012-08-13,74,16.6,28.6,22.8,NA,4.564,0.3,4.257,4.557,0.3,4.257,0,0,448.17,393.14,3.22,389.93,0,0,NA,NA,NA,1.06,0.799,0.719,0.504,0.399,0.421,0.356,0.03,0.429
75,CRDA1201,RICER048,1,1,2012-08-14,75,20.9,29.9,21.8,NA,5.777,0.419,5.351,5.77,0.419,5.351,0,0,453.95,398.91,3.64,395.28,0,0,NA,NA,NA,1.354,0.96,0.902,0.638,0.508,0.536,0.453,0.042,0.44
76,CRDA1201,RICER048,1,1,2012-08-15,76,12.2,28.6,23.5,NA,3.349,0.269,3.075,3.344,0.269,3.075,0,0,457.29,402.26,3.9,398.35,0,0,NA,NA,NA,0.772,0.568,0.519,0.365,0.29,0.305,0.257,0.027,0.452
77,CRDA1201,RICER048,1,1,2012-08-16,77,14.4,28.8,23.4,NA,3.968,0.346,3.618,3.964,0.346,3.618,0,0,461.26,406.22,4.25,401.97,0,0,NA,NA,NA,0.937,0.656,0.608,0.426,0.337,0.355,0.299,0.035,0.468
78,CRDA1201,RICER048,1,1,2012-08-17,78,15.1,27.8,23.1,NA,4.094,0.384,3.703,4.086,0.384,3.703,0,0,465.36,410.31,4.63,405.67,0,0,NA,NA,NA,0.946,0.685,0.627,0.438,0.344,0.36,0.302,0.038,0.48
79,CRDA1201,RICER048,1,1,2012-08-18,79,19.6,28.9,21.4,NA,5.302,0.543,4.751,5.294,0.543,4.751,0,0,470.66,415.6,5.18,410.42,0,0,NA,NA,NA,1.195,0.898,0.808,0.564,0.443,0.459,0.383,0.054,0.494
80,CRDA1201,RICER048,1,1,2012-08-19,80,19.1,28,23.1,NA,5.161,0.581,4.568,5.149,0.581,4.568,0,0,475.82,420.75,5.76,414.99,0,0,NA,NA,NA,1.136,0.858,0.774,0.543,0.429,0.453,0.375,0.058,0.51
81,CRDA1201,RICER048,1,1,2012-08-20,81,13.6,29.6,22.6,NA,3.715,0.461,3.246,3.707,0.461,3.246,0,0,479.54,424.46,6.22,418.24,0,0,NA,NA,NA,0.821,0.591,0.546,0.385,0.306,0.325,0.273,0.046,0.532
82,CRDA1201,RICER048,1,1,2012-08-21,82,24.7,30.4,22.6,NA,6.797,0.911,5.871,6.781,0.911,5.871,0,0,486.33,431.24,7.13,424.11,0,0,NA,NA,NA,1.528,1.043,0.979,0.691,0.551,0.585,0.494,0.091,0.555
83,CRDA1201,RICER048,1,1,2012-08-22,83,25.1,31.4,22,NA,6.906,1.035,5.857,6.891,1.035,5.857,0,0,493.24,438.13,8.16,429.97,0,0,NA,NA,NA,1.519,1.038,0.98,0.691,0.55,0.585,0.495,0.103,0.574
84,CRDA1201,RICER048,1,1,2012-08-23,84,18,29.6,23.8,NA,4.901,0.816,4.073,4.888,0.816,4.073,0,0,498.14,443.02,8.98,434.04,0,0,NA,NA,NA,1.045,0.755,0.686,0.476,0.376,0.399,0.336,0.082,0.606
85,CRDA1201,RICER048,1,1,2012-08-24,85,20.7,29.9,23.4,NA,5.632,1.012,4.609,5.621,1.012,4.609,0,0,503.77,448.64,9.99,438.65,0,0,NA,NA,NA,1.17,0.882,0.785,0.542,0.421,0.44,0.369,0.101,0.64
86,CRDA1201,RICER048,1,1,2012-08-25,86,17.9,28.8,24.2,NA,4.822,0.94,3.873,4.813,0.94,3.873,0,0,508.59,453.45,10.93,442.52,0,0,NA,NA,NA,0.971,0.734,0.662,0.464,0.361,0.372,0.31,0.094,0.663
87,CRDA1201,RICER048,1,1,2012-08-26,87,20.9,29.6,23.1,NA,5.62,1.175,4.432,5.607,1.175,4.432,0,0,514.21,459.06,12.11,446.95,0,0,NA,NA,NA,1.11,0.835,0.753,0.528,0.416,0.433,0.358,0.117,0.689
88,CRDA1201,RICER048,1,1,2012-08-27,88,21.6,28.1,23.4,NA,5.703,1.282,4.397,5.68,1.282,4.397,0,0,519.92,464.74,13.39,451.35,0,0,NA,NA,NA,1.099,0.825,0.744,0.522,0.413,0.433,0.361,0.128,0.714
89,CRDA1201,RICER048,1,1,2012-08-28,89,11,26.1,23,NA,2.821,0.686,2.12,2.806,0.686,2.12,0,0,522.74,467.55,14.08,453.47,0,0,NA,NA,NA,0.529,0.397,0.358,0.251,0.199,0.211,0.175,0.069,0.744
90,CRDA1201,RICER048,1,1,2012-08-29,90,20.5,27.4,21.8,NA,5.284,1.345,3.906,5.251,1.345,3.906,0,0,528.02,472.8,15.42,457.38,0,0,NA,NA,NA,1.003,0.705,0.655,0.462,0.367,0.388,0.326,0.134,0.777
91,CRDA1201,RICER048,1,1,2012-08-30,91,24.6,28.2,21.2,NA,6.332,1.748,4.549,6.296,1.748,4.549,0,0,534.35,479.09,17.17,461.93,0,0,NA,NA,NA,1.098,0.815,0.785,0.552,0.438,0.468,0.393,0.175,0.798
92,CRDA1201,RICER048,1,1,2012-08-31,92,22.5,29.7,21.1,NA,5.815,1.762,4.031,5.793,1.762,4.031,0,0,540.17,484.89,18.93,465.96,0,0,NA,NA,NA,0.97,0.715,0.697,0.49,0.389,0.418,0.352,0.176,0.833
93,CRDA1201,RICER048,1,1,2012-09-01,93,12.8,29,22.5,NA,3.31,1.086,2.214,3.299,1.086,2.214,0,0,543.48,488.19,20.01,468.17,0,0,NA,NA,NA,0.545,0.39,0.38,0.267,0.212,0.228,0.192,0.109,0.875
94,CRDA1201,RICER048,1,1,2012-09-02,94,22.2,29.9,22.3,NA,5.773,1.982,3.765,5.747,1.982,3.765,0,0,549.25,493.93,22,471.94,0,0,NA,NA,NA,0.96,0.703,0.643,0.439,0.344,0.367,0.308,0.198,0.917
95,CRDA1201,RICER048,1,1,2012-09-03,95,20,28.6,22.8,NA,5.147,1.904,3.226,5.13,1.904,3.226,0,0,554.4,499.06,23.9,475.16,0,0,NA,NA,NA,0.831,0.627,0.554,0.373,0.288,0.302,0.251,0.19,0.946
96,CRDA1201,RICER048,1,1,2012-09-04,96,16.1,27.9,22.4,NA,4.085,1.598,2.47,4.068,1.598,2.47,0,0,558.48,503.13,25.5,477.63,0,0,NA,NA,NA,0.627,0.471,0.424,0.292,0.227,0.235,0.194,0.16,0.991
97,CRDA1201,RICER048,1,1,2012-09-05,97,17.7,27.7,22.3,NA,4.466,1.811,2.643,4.454,1.811,2.642,0,0,562.95,507.59,27.31,480.27,0,0,NA,NA,NA,0.668,0.499,0.449,0.314,0.248,0.256,0.21,0.181,1.036
98,CRDA1201,RICER048,1,1,2012-09-06,98,21.6,28.7,22.3,NA,5.491,2.298,3.173,5.472,2.298,3.173,0,0,568.44,513.06,29.61,483.45,0,0,NA,NA,NA,0.8,0.598,0.538,0.376,0.297,0.308,0.256,0.23,1.075
99,CRDA1201,RICER048,1,1,2012-09-07,99,24.1,28.7,22.1,NA,6.092,2.636,3.427,6.064,2.636,3.427,0,0,574.53,519.12,32.25,486.87,0,0,NA,NA,NA,0.86,0.646,0.582,0.408,0.32,0.334,0.278,0.264,1.118
100,CRDA1201,RICER048,1,1,2012-09-08,100,24.5,28.6,22.3,NA,6.17,2.761,3.372,6.133,2.761,3.372,0,0,580.7,525.25,35.01,490.25,0,0,NA,NA,NA,0.858,0.618,0.569,0.401,0.317,0.332,0.278,0.276,1.17
101,CRDA1201,RICER048,1,1,2012-09-09,101,16.1,30.3,21.6,NA,4.094,1.907,2.173,4.08,1.907,2.173,0,0,584.8,529.33,36.91,492.42,0,0,NA,NA,NA,0.555,0.403,0.366,0.256,0.202,0.213,0.179,0.191,1.227
102,CRDA1201,RICER048,1,1,2012-09-10,102,23.1,29.9,22.5,NA,5.877,2.804,3.055,5.858,2.804,3.054,0,0,590.67,535.19,39.72,495.47,0,0,NA,NA,NA,0.793,0.56,0.514,0.358,0.282,0.298,0.25,0.28,1.287
103,CRDA1201,RICER048,1,1,2012-09-11,103,11.4,30.6,22.8,NA,2.918,1.432,1.477,2.909,1.432,1.477,0,0,593.59,538.1,41.15,496.95,0,0,NA,NA,NA,0.383,0.27,0.248,0.173,0.137,0.144,0.121,0.143,1.332
104,CRDA1201,RICER048,1,1,2012-09-12,104,23.1,31.5,23.8,NA,6.006,2.994,2.994,5.988,2.994,2.993,0,0,599.6,544.09,44.14,499.94,0,0,NA,NA,NA,0.774,0.561,0.505,0.352,0.274,0.287,0.24,0.299,1.392
