Var1,RUNNO,TRNO,R_,O_,P_,CR,MODEL,EXNAME,TNAM,FNAM,WSTA,WYEAR,SOIL_ID,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H_AM,H_UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR_M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI_M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI_M,PICM,PUPC,SPAM,KI_M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST
1,1,1,1,1,1,RI,RICER048,CRDA1201,F1 NE 4,DARO0003,DARO1201,2012,CR06002014,13.96,-15.84,27,2012-06-01,2012-07-13,2012-07-18,2012-08-28,2012-10-08,2012-10-09,2012,20,2063,735,735,0,797,0.027,2723,59,0.356,0.4,NA,NA,NA,NA,NA,0,0,1279,675,42,633,79,545,99,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,86907,86887,789,0,2,4.8,49.3,NA,0.7,1.7,17.6,NA,NA,NA,NA,NA,87,28.8,22.3,18.3,12,394.3,1055.8,433.7,393.1,41.9,1
