Var1,EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,PRED,DAYLD,TWLD,SRAD,PARD,CLDD,TMXD,TMND,TAVD,TDYD,TDWD,TGAD,TGRD,WDSD,CO2D,VPDF,VPD,OZON7,WDATE
22,CRDA1201,RICER048,1,1,2012-06-22,22,0.2,12,12.9,23.9,47.8,0.1,39.6,26.6,32.8,34.9,15.2,32.8,34.9,231,393.8,0,0,NA,2012-06-22
23,CRDA1201,RICER048,1,1,2012-06-23,23,2.9,12,12.9,20.9,41.8,0.21,38.5,27.8,32.9,34.7,16,32.9,34.7,268,393.8,0,0,NA,2012-06-23
24,CRDA1201,RICER048,1,1,2012-06-24,24,47.9,12,12.9,23.6,47.2,0.11,33,26.3,29.5,30.6,21.4,29.5,30.6,362,393.8,0,0,NA,2012-06-24
25,CRDA1201,RICER048,1,1,2012-06-25,25,14.7,12,12.9,24.3,48.6,0.09,33.5,25.2,29.2,30.5,21.2,29.2,30.5,391,393.8,0,0,NA,2012-06-25
26,CRDA1201,RICER048,1,1,2012-06-26,26,9,12,12.9,23.5,47,0.12,32.1,24.6,28.2,29.4,20.5,28.2,29.4,381,393.8,0,0,NA,2012-06-26
27,CRDA1201,RICER048,1,1,2012-06-27,27,0.1,12,12.9,22.3,44.6,0.16,34.1,23.8,28.7,30.4,17.7,28.7,30.4,303,393.8,0,0,NA,2012-06-27
28,CRDA1201,RICER048,1,1,2012-06-28,28,13.8,12,12.9,25.4,50.8,0.05,36.8,23.7,30,32.1,18.2,30,32.1,301,393.8,0,0,NA,2012-06-28
29,CRDA1201,RICER048,1,1,2012-06-29,29,3.2,12,12.9,23.1,46.2,0.13,33.6,24.6,28.9,30.4,20.1,28.9,30.4,205,393.8,0,0,NA,2012-06-29
30,CRDA1201,RICER048,1,1,2012-06-30,30,1.6,12,12.9,18.6,37.2,0.3,33.9,24.9,29.2,30.7,19.7,29.2,30.7,221,393.8,0,0,NA,2012-06-30
31,CRDA1201,RICER048,1,1,2012-07-01,31,13.8,12,12.9,18.9,37.8,0.29,32.2,25.9,28.9,29.9,21.1,28.9,29.9,162,393.8,0,0,NA,2012-07-01
32,CRDA1201,RICER048,1,1,2012-07-02,32,7.1,12,12.9,23.9,47.8,0.1,31.4,25,28.1,29.1,21.1,28.1,29.1,129,393.8,0,0,NA,2012-07-02
33,CRDA1201,RICER048,1,1,2012-07-03,33,6.6,12,12.9,20.5,41,0.23,32.6,24.6,28.4,29.7,19.9,28.4,29.7,133,393.8,0,0,NA,2012-07-03
34,CRDA1201,RICER048,1,1,2012-07-04,34,0.6,12,12.9,24.4,48.8,0.09,33,24.9,28.8,30.1,19.5,28.8,30.1,92,393.8,0,0,NA,2012-07-04
35,CRDA1201,RICER048,1,1,2012-07-05,35,0.8,12,12.9,25,50,0.06,37.5,24.6,30.8,32.9,17.5,30.8,32.9,312,393.8,0,0,NA,2012-07-05
36,CRDA1201,RICER048,1,1,2012-07-06,36,0.5,12,12.9,20.3,40.6,0.24,32.7,25,28.7,29.9,20.5,28.7,29.9,452,393.8,0,0,NA,2012-07-06
37,CRDA1201,RICER048,1,1,2012-07-07,37,1.1,12,12.9,20.9,41.8,0.22,31.2,24.9,27.9,28.9,21.1,27.9,28.9,388,393.8,0,0,NA,2012-07-07
38,CRDA1201,RICER048,1,1,2012-07-08,38,0.8,12,12.9,15.4,30.8,0.43,32.9,24.3,28.4,29.8,19.5,28.4,29.8,279,393.8,0,0,NA,2012-07-08
39,CRDA1201,RICER048,1,1,2012-07-09,39,1.9,12,12.9,23.1,46.2,0.14,34.1,24.3,29,30.6,18.5,29,30.6,184,393.8,0,0,NA,2012-07-09
40,CRDA1201,RICER048,1,1,2012-07-10,40,0.8,12,12.9,25.3,50.6,0.06,36.7,24.9,30.5,32.5,16.9,30.5,32.5,159,393.8,0,0,NA,2012-07-10
41,CRDA1201,RICER048,1,1,2012-07-11,41,0.7,12,12.9,24.9,49.8,0.07,39.4,25.7,32.3,34.5,15.8,32.3,34.5,240,393.8,0,0,NA,2012-07-11
42,CRDA1201,RICER048,1,1,2012-07-12,42,1.1,12,12.9,22.6,45.2,0.16,39.5,25.6,32.2,34.5,17.7,32.2,34.5,380,393.8,0,0,NA,2012-07-12
43,CRDA1201,RICER048,1,1,2012-07-13,43,1.4,12,12.9,16.7,33.4,0.38,34.9,26.2,30.4,31.8,20.4,30.4,31.8,300,393.8,0,0,NA,2012-07-13
44,CRDA1201,RICER048,1,1,2012-07-14,44,8.9,12,12.9,21.3,42.6,0.21,30.3,24.9,27.5,28.4,21.5,27.5,28.4,305,393.8,0,0,NA,2012-07-14
45,CRDA1201,RICER048,1,1,2012-07-15,45,9.7,12,12.9,22.4,44.8,0.17,31.2,24.6,27.8,28.8,21.3,27.8,28.8,263,394.1,0,0,NA,2012-07-15
46,CRDA1201,RICER048,1,1,2012-07-16,46,2.5,12,12.9,17.2,34.4,0.36,33.2,24.8,28.8,30.2,19.7,28.8,30.2,199,394.1,0,0,NA,2012-07-16
47,CRDA1201,RICER048,1,1,2012-07-17,47,5.7,12,12.9,25,50,0.08,34,23.9,28.7,30.4,18.7,28.7,30.4,291,394.1,0,0,NA,2012-07-17
48,CRDA1201,RICER048,1,1,2012-07-18,48,6.7,12,12.9,25.3,50.6,0.07,31.8,24.2,27.8,29.1,20,27.8,29.1,250,394.1,0,0,NA,2012-07-18
49,CRDA1201,RICER048,1,1,2012-07-19,49,0.3,12,12.9,19.8,39.6,0.27,34.7,23.3,28.8,30.6,17.8,28.8,30.6,218,394.1,0,0,NA,2012-07-19
50,CRDA1201,RICER048,1,1,2012-07-20,50,0.8,12,12.9,24.8,49.6,0.09,37,25,30.7,32.7,18.4,30.7,32.7,294,394.1,0,0,NA,2012-07-20
51,CRDA1201,RICER048,1,1,2012-07-21,51,1.2,12,12.9,22.8,45.6,0.16,34.2,25,29.4,30.9,19.8,29.4,30.9,341,394.1,0,0,NA,2012-07-21
52,CRDA1201,RICER048,1,1,2012-07-22,52,1.1,12,12.9,15.8,31.6,0.42,32.6,24.4,28.3,29.7,19.7,28.3,29.7,317,394.1,0,0,NA,2012-07-22
53,CRDA1201,RICER048,1,1,2012-07-23,53,0.8,12,12.9,23.5,47,0.14,34.4,24.9,29.4,31,19.1,29.4,31,276,394.1,0,0,NA,2012-07-23
54,CRDA1201,RICER048,1,1,2012-07-24,54,1.6,12,12.9,23.1,46.2,0.15,35.2,25,29.9,31.5,18.7,29.9,31.5,220,394.1,0,0,NA,2012-07-24
55,CRDA1201,RICER048,1,1,2012-07-25,55,0.4,12,12.9,25,50,0.08,37,25.6,31.1,32.9,17.7,31.1,32.9,202,394.1,0,0,NA,2012-07-25
56,CRDA1201,RICER048,1,1,2012-07-26,56,0.8,12,12.8,25.2,50.4,0.08,38.3,25.4,31.6,33.7,16.6,31.6,33.7,223,394.1,0,0,NA,2012-07-26
57,CRDA1201,RICER048,1,1,2012-07-27,57,0.8,12,12.8,25.2,50.4,0.08,38.4,24.9,31.4,33.6,18.1,31.4,33.6,249,394.1,0,0,NA,2012-07-27
58,CRDA1201,RICER048,1,1,2012-07-28,58,0.8,12,12.8,22.8,45.6,0.17,35,25.3,29.9,31.5,18.8,29.9,31.5,340,394.1,0,0,NA,2012-07-28
59,CRDA1201,RICER048,1,1,2012-07-29,59,4.5,12,12.8,12.7,25.4,0.54,31.8,24.8,28.1,29.3,20.3,28.1,29.3,209,394.1,0,0,NA,2012-07-29
60,CRDA1201,RICER048,1,1,2012-07-30,60,6.1,12,12.8,25.3,50.6,0.08,31.2,24.9,27.9,28.9,21.1,27.9,28.9,179,394.1,0,0,NA,2012-07-30
61,CRDA1201,RICER048,1,1,2012-07-31,61,3,12,12.8,24.7,49.4,0.1,35.5,23.4,29.2,31.2,17.7,29.2,31.2,224,394.1,0,0,NA,2012-07-31
62,CRDA1201,RICER048,1,1,2012-08-01,62,7.2,12,12.8,20.4,40.8,0.26,31.7,24.9,28.2,29.3,20.9,28.2,29.3,345,394.1,0,0,NA,2012-08-01
63,CRDA1201,RICER048,1,1,2012-08-02,63,9.6,12,12.8,19.9,39.8,0.28,32.5,24.2,28.2,29.5,20.5,28.2,29.5,287,394.1,0,0,NA,2012-08-02
64,CRDA1201,RICER048,1,1,2012-08-03,64,4.3,12,12.8,8.7,17.4,0.69,29.6,23.8,26.6,27.5,20.8,26.6,27.5,271,394.1,0,0,NA,2012-08-03
65,CRDA1201,RICER048,1,1,2012-08-04,65,15.6,12,12.8,21.3,42.6,0.23,31.1,23.5,27.1,28.4,20.1,27.1,28.4,201,394.1,0,0,NA,2012-08-04
66,CRDA1201,RICER048,1,1,2012-08-05,66,6,12,12.8,11.8,23.6,0.57,30.5,24.1,27.2,28.2,21.5,27.2,28.2,237,394.1,0,0,NA,2012-08-05
67,CRDA1201,RICER048,1,1,2012-08-06,67,1.5,12,12.8,21.8,43.6,0.22,31.6,23.4,27.3,28.7,19.8,27.3,28.7,255,394.1,0,0,NA,2012-08-06
68,CRDA1201,RICER048,1,1,2012-08-07,68,6.4,12,12.8,21.1,42.2,0.24,32.4,23.6,27.8,29.2,20,27.8,29.2,201,394.1,0,0,NA,2012-08-07
69,CRDA1201,RICER048,1,1,2012-08-08,69,14.4,12,12.8,16.3,32.6,0.42,29.6,24.9,27.1,27.9,22.2,27.1,27.9,129,394.1,0,0,NA,2012-08-08
70,CRDA1201,RICER048,1,1,2012-08-09,70,8.8,12,12.8,22.5,45,0.19,31.2,24,27.4,28.6,21.1,27.4,28.6,180,394.1,0,0,NA,2012-08-09
71,CRDA1201,RICER048,1,1,2012-08-10,71,7.2,12,12.8,18.5,37,0.34,28.8,23.1,25.8,26.8,20.7,25.8,26.8,203,394.1,0,0,NA,2012-08-10
72,CRDA1201,RICER048,1,1,2012-08-11,72,11.9,12,12.8,23.7,47.4,0.15,31.2,23.3,27.1,28.4,20,27.1,28.4,84,394.1,0,0,NA,2012-08-11
73,CRDA1201,RICER048,1,1,2012-08-12,73,8.4,12,12.8,18.9,37.8,0.33,31.8,23.6,27.5,28.9,20.3,27.5,28.9,117,394.1,0,0,NA,2012-08-12
74,CRDA1201,RICER048,1,1,2012-08-13,74,5.8,12,12.8,23.7,47.4,0.16,29.7,24.3,26.9,27.8,21.7,26.9,27.8,362,394.1,0,0,NA,2012-08-13
75,CRDA1201,RICER048,1,1,2012-08-14,75,2.1,12,12.8,20.8,41.6,0.26,31.1,23.3,27,28.3,20.1,27,28.3,344,394.1,0,0,NA,2012-08-14
76,CRDA1201,RICER048,1,1,2012-08-15,76,2.5,12,12.8,17.4,34.8,0.38,30.3,23.1,26.5,27.7,20,26.5,27.7,253,394.3,0,0,NA,2012-08-15
77,CRDA1201,RICER048,1,1,2012-08-16,77,5.6,12,12.8,18.1,36.2,0.36,29.3,23.9,26.5,27.4,21.9,26.5,27.4,211,394.3,0,0,NA,2012-08-16
78,CRDA1201,RICER048,1,1,2012-08-17,78,10.6,12,12.8,12.2,24.4,0.57,28.4,23.6,25.9,26.7,21.5,25.9,26.7,164,394.3,0,0,NA,2012-08-17
79,CRDA1201,RICER048,1,1,2012-08-18,79,5,12,12.8,22.2,44.4,0.21,29.1,22.9,25.9,26.9,20.5,25.9,26.9,187,394.3,0,0,NA,2012-08-18
80,CRDA1201,RICER048,1,1,2012-08-19,80,1.4,12,12.8,19.1,38.2,0.33,30,22.7,26.2,27.4,19.9,26.2,27.4,127,394.3,0,0,NA,2012-08-19
81,CRDA1201,RICER048,1,1,2012-08-20,81,3.6,12,12.8,24.8,49.6,0.13,30.6,23.4,26.8,28,20.4,26.8,28,95,394.3,0,0,NA,2012-08-20
82,CRDA1201,RICER048,1,1,2012-08-21,82,3.6,12,12.8,24.7,49.4,0.13,31,23.6,27.1,28.3,20.3,27.1,28.3,147,394.3,0,0,NA,2012-08-21
83,CRDA1201,RICER048,1,1,2012-08-22,83,4.1,12,12.8,17.6,35.2,0.38,30.4,23.4,26.7,27.9,20.5,26.7,27.9,224,394.3,0,0,NA,2012-08-22
84,CRDA1201,RICER048,1,1,2012-08-23,84,4.6,12,12.8,18.5,37,0.35,29,23.5,26.1,27,21.2,26.1,27,166,394.3,0,0,NA,2012-08-23
85,CRDA1201,RICER048,1,1,2012-08-24,85,5.7,12,12.8,21.7,43.4,0.24,31.6,22.7,27,28.4,19.4,27,28.4,79,394.3,0,0,NA,2012-08-24
86,CRDA1201,RICER048,1,1,2012-08-25,86,5.3,12,12.8,24.3,48.6,0.15,32.4,24.4,28.2,29.5,20,28.2,29.5,82,394.3,0,0,NA,2012-08-25
87,CRDA1201,RICER048,1,1,2012-08-26,87,12.7,12,12.8,11.7,23.4,0.59,31.8,24.2,27.8,29.1,21,27.8,29.1,90,394.3,0,0,NA,2012-08-26
88,CRDA1201,RICER048,1,1,2012-08-27,88,5.4,12,12.8,23.7,47.4,0.17,28.9,24.1,26.4,27.2,22.3,26.4,27.2,159,394.3,0,0,NA,2012-08-27
89,CRDA1201,RICER048,1,1,2012-08-28,89,3.8,12,12.8,25.2,50.4,0.12,30.9,23.7,27.1,28.3,20.5,27.1,28.3,131,394.3,0,0,NA,2012-08-28
90,CRDA1201,RICER048,1,1,2012-08-29,90,5.3,12,12.8,25.3,50.6,0.12,32.9,24.2,28.4,29.8,20.4,28.4,29.8,99,394.3,0,0,NA,2012-08-29
91,CRDA1201,RICER048,1,1,2012-08-30,91,4.2,12,12.8,11.2,22.4,0.61,28.7,24.6,26.6,27.2,22.7,26.6,27.2,198,394.3,0,0,NA,2012-08-30
92,CRDA1201,RICER048,1,1,2012-08-31,92,1.7,12,12.8,23.3,46.6,0.19,30.9,23.1,26.8,28.1,20.2,26.8,28.1,216,394.3,0,0,NA,2012-08-31
93,CRDA1201,RICER048,1,1,2012-09-01,93,4.4,12,12.8,23.3,46.6,0.19,30.8,23.4,26.9,28.1,20.7,26.9,28.1,170,394.3,0,0,NA,2012-09-01
94,CRDA1201,RICER048,1,1,2012-09-02,94,9.3,12,12.8,7.8,15.6,0.73,30.6,23.7,27,28.1,21.1,27,28.1,237,394.3,0,0,NA,2012-09-02
95,CRDA1201,RICER048,1,1,2012-09-03,95,5.5,12,12.8,22.7,45.4,0.21,30.6,22.2,26.2,27.6,19.7,26.2,27.6,253,394.3,0,0,NA,2012-09-03
96,CRDA1201,RICER048,1,1,2012-09-04,96,2,12,12.8,23,46,0.2,32,23.5,27.6,28.9,20.4,27.6,28.9,212,394.3,0,0,NA,2012-09-04
97,CRDA1201,RICER048,1,1,2012-09-05,97,6.7,12,12.8,16.4,32.8,0.43,31.4,24,27.5,28.7,21.5,27.5,28.7,202,394.3,0,0,NA,2012-09-05
98,CRDA1201,RICER048,1,1,2012-09-06,98,5.4,12,12.8,22.6,45.2,0.22,30.4,24.2,27.2,28.2,21.6,27.2,28.2,166,394.3,0,0,NA,2012-09-06
99,CRDA1201,RICER048,1,1,2012-09-07,99,5.4,12,12.8,24.8,49.6,0.14,31.3,23.1,27,28.4,20.2,27,28.4,188,394.3,0,0,NA,2012-09-07
100,CRDA1201,RICER048,1,1,2012-09-08,100,4,12,12.8,13.8,27.6,0.52,30.6,23.5,26.9,28.1,20.5,26.9,28.1,141,394.3,0,0,NA,2012-09-08
101,CRDA1201,RICER048,1,1,2012-09-09,101,6.6,12,12.8,21.6,43.2,0.25,32,23.4,27.5,28.9,20,27.5,28.9,95,394.3,0,0,NA,2012-09-09
102,CRDA1201,RICER048,1,1,2012-09-10,102,2.8,12,12.8,24.3,48.6,0.16,31.1,23.3,27,28.3,20.4,27,28.3,152,394.3,0,0,NA,2012-09-10
103,CRDA1201,RICER048,1,1,2012-09-11,103,1.6,12,12.8,21.9,43.8,0.24,30.9,23.6,27.1,28.3,21,27.1,28.3,140,394.3,0,0,NA,2012-09-11
104,CRDA1201,RICER048,1,1,2012-09-12,104,16.7,12,12.8,22.7,45.4,0.22,31.8,23.3,27.4,28.7,20.6,27.4,28.7,98,394.3,0,0,NA,2012-09-12
105,CRDA1201,RICER048,1,1,2012-09-13,105,11.6,12,12.8,22.7,45.4,0.22,32.6,24.2,28.2,29.6,20.7,28.2,29.6,115,394.3,0,0,NA,2012-09-13
106,CRDA1201,RICER048,1,1,2012-09-14,106,25.1,12,12.8,14.4,28.8,0.5,29.9,23.8,26.7,27.7,21.1,26.7,27.7,137,394.3,0,0,NA,2012-09-14
107,CRDA1201,RICER048,1,1,2012-09-15,107,14.3,12,12.8,18.1,36.2,0.37,30.2,23.6,26.8,27.8,21.4,26.8,27.8,127,394.5,0,0,NA,2012-09-15
108,CRDA1201,RICER048,1,1,2012-09-16,108,11.3,12,12.8,13.6,27.2,0.53,30.8,23.1,26.8,28,20.5,26.8,28,132,394.5,0,0,NA,2012-09-16
109,CRDA1201,RICER048,1,1,2012-09-17,109,18.7,12,12.8,21.1,42.2,0.27,30.6,23.4,26.8,28,20.7,26.8,28,104,394.5,0,0,NA,2012-09-17
110,CRDA1201,RICER048,1,1,2012-09-18,110,1.4,12,12.8,14.7,29.4,0.49,30.6,23.3,26.8,28,20.7,26.8,28,137,394.5,0,0,NA,2012-09-18
111,CRDA1201,RICER048,1,1,2012-09-19,111,7.3,12,12.8,19.6,39.2,0.32,29.3,22.5,25.8,26.9,19.7,25.8,26.9,105,394.5,0,0,NA,2012-09-19
112,CRDA1201,RICER048,1,1,2012-09-20,112,7.9,12,12.8,23.1,46.2,0.2,31.3,23.5,27.2,28.5,19.7,27.2,28.5,71,394.5,0,0,NA,2012-09-20
113,CRDA1201,RICER048,1,1,2012-09-21,113,7.9,12,12.8,10.9,21.8,0.62,31.8,23.6,27.5,28.9,20.7,27.5,28.9,127,394.5,0,0,NA,2012-09-21
114,CRDA1201,RICER048,1,1,2012-09-22,114,2.4,12,12.8,22.5,45,0.22,31,23.9,27.3,28.5,20.8,27.3,28.5,96,394.5,0,0,NA,2012-09-22
115,CRDA1201,RICER048,1,1,2012-09-23,115,2.3,12,12.8,17.7,35.4,0.39,30.9,23.2,26.9,28.1,20.6,26.9,28.1,127,394.5,0,0,NA,2012-09-23
116,CRDA1201,RICER048,1,1,2012-09-24,116,4.4,12,12.8,20.4,40.8,0.3,31.5,23.9,27.5,28.8,21.1,27.5,28.8,140,394.5,0,0,NA,2012-09-24
117,CRDA1201,RICER048,1,1,2012-09-25,117,4.5,12,12.8,22.7,45.4,0.22,31.7,24.3,27.8,29,20.9,27.8,29,96,394.5,0,0,NA,2012-09-25
118,CRDA1201,RICER048,1,1,2012-09-26,118,2.2,12,12.8,24,48,0.17,32.6,23.1,27.6,29.2,19.5,27.6,29.2,175,394.5,0,0,NA,2012-09-26
119,CRDA1201,RICER048,1,1,2012-09-27,119,7.5,12,12.8,23.3,46.6,0.19,32.9,23.5,28,29.5,20.5,28,29.5,172,394.5,0,0,NA,2012-09-27
120,CRDA1201,RICER048,1,1,2012-09-28,120,5.8,12,12.8,20.1,40.2,0.31,32.4,23.7,27.9,29.3,21,27.9,29.3,124,394.5,0,0,NA,2012-09-28
121,CRDA1201,RICER048,1,1,2012-09-29,121,8.9,12,12.8,22.8,45.6,0.21,30.8,23.7,27.1,28.3,21.8,27.1,28.3,191,394.5,0,0,NA,2012-09-29
122,CRDA1201,RICER048,1,1,2012-09-30,122,3,12,12.8,18.1,36.2,0.37,28.8,23.8,26.2,27,22.3,26.2,27,205,394.5,0,0,NA,2012-09-30
123,CRDA1201,RICER048,1,1,2012-10-01,123,3,12,12.8,14.3,28.6,0.5,30.4,23.1,26.6,27.8,20.4,26.6,27.8,132,394.5,0,0,NA,2012-10-01
124,CRDA1201,RICER048,1,1,2012-10-02,124,3.9,12,12.8,18.6,37.2,0.36,30.9,23.1,26.8,28.1,19.9,26.8,28.1,92,394.5,0,0,NA,2012-10-02
125,CRDA1201,RICER048,1,1,2012-10-03,125,3.2,12,12.8,20,40,0.31,28.4,23.8,26,26.7,22,26,26.7,180,394.5,0,0,NA,2012-10-03
126,CRDA1201,RICER048,1,1,2012-10-04,126,3.9,12,12.8,21.9,43.8,0.24,32.3,21.9,26.9,28.6,18.9,26.9,28.6,122,394.5,0,0,NA,2012-10-04
127,CRDA1201,RICER048,1,1,2012-10-05,127,6.3,12,12.8,20.2,40.4,0.3,29.5,24.4,26.8,27.7,22.5,26.8,27.7,126,394.5,0,0,NA,2012-10-05
128,CRDA1201,RICER048,1,1,2012-10-06,128,4,12,12.8,13.5,27,0.53,29,24,26.4,27.2,21.7,26.4,27.2,77,394.5,0,0,NA,2012-10-06
129,CRDA1201,RICER048,1,1,2012-10-07,129,0.7,12,12.8,21.5,43,0.25,30.5,23.6,26.9,28,20.5,26.9,28,112,394.5,0,0,NA,2012-10-07
130,CRDA1201,RICER048,1,1,2012-10-08,130,1,12,12.8,22.5,45,0.22,31.3,23.5,27.2,28.5,20.6,27.2,28.5,117,394.5,0,0,NA,2012-10-08
131,CRDA1201,RICER048,1,1,2012-10-09,131,0.5,12,12.8,19.5,39,0.32,30.2,24.1,27,28,22,27,28,154,394.5,0,0,NA,2012-10-09
132,CRDA1201,RICER048,1,1,2012-10-10,132,0.5,12,12.8,22.7,45.4,0.21,32.5,23.6,27.9,29.3,20.7,27.9,29.3,179,394.5,0,0,NA,2012-10-10
133,CRDA1201,RICER048,1,1,2012-10-11,133,0.9,12,12.8,20,40,0.3,31.7,23.4,27.4,28.7,20.9,27.4,28.7,196,394.5,0,0,NA,2012-10-11
134,CRDA1201,RICER048,1,1,2012-10-12,134,5.5,12,12.8,21,42,0.27,30,24.2,27,27.9,22.4,27,27.9,177,394.5,0,0,NA,2012-10-12
135,CRDA1201,RICER048,1,1,2012-10-13,135,6.3,12,12.8,19.6,39.2,0.31,32,23.2,27.4,28.8,20.9,27.4,28.8,148,394.5,0,0,NA,2012-10-13
136,CRDA1201,RICER048,1,1,2012-10-14,136,6.9,12,12.8,21.7,43.4,0.24,32.2,23.7,27.8,29.1,20,27.8,29.1,102,394.5,0,0,NA,2012-10-14
137,CRDA1201,RICER048,1,1,2012-10-15,137,5.8,12,12.8,22.4,44.8,0.22,32.6,23.6,27.9,29.4,20.2,27.9,29.4,134,394.8,0,0,NA,2012-10-15
138,CRDA1201,RICER048,1,1,2012-10-16,138,3.9,12,12.8,23.1,46.2,0.19,33.5,23.6,28.3,29.9,19.8,28.3,29.9,148,394.8,0,0,NA,2012-10-16
139,CRDA1201,RICER048,1,1,2012-10-17,139,0.1,12,12.8,23.3,46.6,0.18,33,22.9,27.7,29.4,19.6,27.7,29.4,209,394.8,0,0,NA,2012-10-17
140,CRDA1201,RICER048,1,1,2012-10-18,140,0,12,12.8,22.8,45.6,0.2,32.7,23.1,27.7,29.3,19.4,27.7,29.3,166,394.8,0,0,NA,2012-10-18
141,CRDA1201,RICER048,1,1,2012-10-19,141,0.1,12,12.8,22.7,45.4,0.2,30.1,22.8,26.3,27.5,19.8,26.3,27.5,109,394.8,0,0,NA,2012-10-19
142,CRDA1201,RICER048,1,1,2012-10-20,142,0,12,12.8,21.6,43.2,0.24,33.4,23.2,28.1,29.7,19.2,28.1,29.7,126,394.8,0,0,NA,2012-10-20
143,CRDA1201,RICER048,1,1,2012-10-21,143,0,12,12.8,19.2,38.4,0.32,33.1,24.1,28.4,29.9,20,28.4,29.9,104,394.8,0,0,NA,2012-10-21
144,CRDA1201,RICER048,1,1,2012-10-22,144,0.1,12,12.8,22,44,0.22,31.4,23.8,27.4,28.7,20.8,27.4,28.7,133,394.8,0,0,NA,2012-10-22
