Var1,EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,PRED,DAYLD,TWLD,SRAD,PARD,CLDD,TMXD,TMND,TAVD,TDYD,TDWD,TGAD,TGRD,WDSD,CO2D,VPDF,VPD,OZON7,WDATE
25,CRDA1201,RICER048,1,1,2012-06-25,25,35.3,12,12.9,21.5,43,0.19,31.8,23.6,27.5,28.9,20.9,27.5,28.9,279,393.8,0,0,NA,2012-06-25
26,CRDA1201,RICER048,1,1,2012-06-26,26,56.3,12,12.9,23.1,46.2,0.13,30.9,23.3,26.9,28.2,20.8,26.9,28.2,244,393.8,0,0,NA,2012-06-26
27,CRDA1201,RICER048,1,1,2012-06-27,27,2.5,12,12.9,23.1,46.2,0.13,32.2,23.1,27.5,28.9,19.7,27.5,28.9,242,393.8,0,0,NA,2012-06-27
28,CRDA1201,RICER048,1,1,2012-06-28,28,2.1,12,12.9,24.5,49,0.08,32.9,22.7,27.6,29.2,19.2,27.6,29.2,217,393.8,0,0,NA,2012-06-28
29,CRDA1201,RICER048,1,1,2012-06-29,29,1.7,12,12.9,21.5,43,0.19,32.7,22.8,27.5,29.1,19.2,27.5,29.1,169,393.8,0,0,NA,2012-06-29
30,CRDA1201,RICER048,1,1,2012-06-30,30,2,12,12.9,13.4,26.8,0.5,30.9,24.2,27.4,28.5,21.4,27.4,28.5,130,393.8,0,0,NA,2012-06-30
31,CRDA1201,RICER048,1,1,2012-07-01,31,12.5,12,12.9,17.5,35,0.34,30.7,24.6,27.5,28.5,22.1,27.5,28.5,195,393.8,0,0,NA,2012-07-01
32,CRDA1201,RICER048,1,1,2012-07-02,32,6.6,12,12.9,21.1,42.2,0.21,29.3,24.1,26.6,27.4,21.5,26.6,27.4,111,393.8,0,0,NA,2012-07-02
33,CRDA1201,RICER048,1,1,2012-07-03,33,7,12,12.9,15.9,31.8,0.4,28.7,24.3,26.4,27.1,22.3,26.4,27.1,152,393.8,0,0,NA,2012-07-03
34,CRDA1201,RICER048,1,1,2012-07-04,34,0.9,12,12.9,23.6,47.2,0.12,31,24.5,27.6,28.7,21.3,27.6,28.7,83,393.8,0,0,NA,2012-07-04
35,CRDA1201,RICER048,1,1,2012-07-05,35,1.2,12,12.9,24,48,0.1,33.4,24.2,28.6,30.1,20.3,28.6,30.1,206,393.8,0,0,NA,2012-07-05
36,CRDA1201,RICER048,1,1,2012-07-06,36,0.3,12,12.9,18.9,37.8,0.29,31.6,24.3,27.8,29,21.3,27.8,29,271,393.8,0,0,NA,2012-07-06
37,CRDA1201,RICER048,1,1,2012-07-07,37,0.5,12,12.9,16.9,33.8,0.37,31.6,24.3,27.8,29,21.2,27.8,29,296,393.8,0,0,NA,2012-07-07
38,CRDA1201,RICER048,1,1,2012-07-08,38,1,12,12.9,19.4,38.8,0.28,32,23.7,27.7,29,20.6,27.7,29,242,393.8,0,0,NA,2012-07-08
39,CRDA1201,RICER048,1,1,2012-07-09,39,1.3,12,12.9,21.4,42.8,0.2,31.4,24,27.5,28.7,20.9,27.5,28.7,112,393.8,0,0,NA,2012-07-09
40,CRDA1201,RICER048,1,1,2012-07-10,40,1.7,12,12.9,23.5,47,0.12,32,24.4,28,29.3,20.6,28,29.3,170,393.8,0,0,NA,2012-07-10
41,CRDA1201,RICER048,1,1,2012-07-11,41,1.5,12,12.9,23.9,47.8,0.11,33.9,24.4,28.9,30.5,19.8,28.9,30.5,231,393.8,0,0,NA,2012-07-11
42,CRDA1201,RICER048,1,1,2012-07-12,42,1.1,12,12.9,19.4,38.8,0.28,33.7,24.7,29,30.5,20.7,29,30.5,262,393.8,0,0,NA,2012-07-12
43,CRDA1201,RICER048,1,1,2012-07-13,43,1,12,12.9,18.3,36.6,0.32,30.3,24.8,27.4,28.3,22.1,27.4,28.3,226,393.8,0,0,NA,2012-07-13
44,CRDA1201,RICER048,1,1,2012-07-14,44,9.9,12,12.9,18.4,36.8,0.32,29.9,24.5,27.1,28,22.3,27.1,28,198,393.8,0,0,NA,2012-07-14
45,CRDA1201,RICER048,1,1,2012-07-15,45,17.2,12,12.9,18.5,37,0.31,31.1,23.9,27.3,28.5,21.5,27.3,28.5,198,394.1,0,0,NA,2012-07-15
46,CRDA1201,RICER048,1,1,2012-07-16,46,3.4,12,12.9,13.9,27.8,0.49,27.9,24.1,25.9,26.5,21.6,25.9,26.5,195,394.1,0,0,NA,2012-07-16
47,CRDA1201,RICER048,1,1,2012-07-17,47,10.9,12,12.9,22.8,45.6,0.16,31.2,23.2,27,28.3,19.7,27,28.3,114,394.1,0,0,NA,2012-07-17
48,CRDA1201,RICER048,1,1,2012-07-18,48,6.8,12,12.9,21.5,43,0.21,28.5,23.8,26,26.8,21.7,26,26.8,159,394.1,0,0,NA,2012-07-18
49,CRDA1201,RICER048,1,1,2012-07-19,49,0.9,12,12.9,19.7,39.4,0.27,32.1,23,27.4,28.8,19.5,27.4,28.8,105,394.1,0,0,NA,2012-07-19
50,CRDA1201,RICER048,1,1,2012-07-20,50,3.1,12,12.9,24.3,48.6,0.1,31.5,23.9,27.5,28.8,21,27.5,28.8,180,394.1,0,0,NA,2012-07-20
51,CRDA1201,RICER048,1,1,2012-07-21,51,3.4,12,12.9,19.9,39.8,0.27,31.1,23.8,27.3,28.5,21.2,27.3,28.5,179,394.1,0,0,NA,2012-07-21
52,CRDA1201,RICER048,1,1,2012-07-22,52,3.6,12,12.9,18.8,37.6,0.31,31.5,24.5,27.8,29,21.7,27.8,29,237,394.1,0,0,NA,2012-07-22
53,CRDA1201,RICER048,1,1,2012-07-23,53,3.1,12,12.9,22,44,0.19,29.9,24.4,27,27.9,22,27,27.9,180,394.1,0,0,NA,2012-07-23
54,CRDA1201,RICER048,1,1,2012-07-24,54,1.8,12,12.9,21.8,43.6,0.2,32,23.4,27.5,28.9,20.3,27.5,28.9,148,394.1,0,0,NA,2012-07-24
55,CRDA1201,RICER048,1,1,2012-07-25,55,1.1,12,12.9,17.3,34.6,0.37,31.6,23.9,27.6,28.8,20.8,27.6,28.8,162,394.1,0,0,NA,2012-07-25
56,CRDA1201,RICER048,1,1,2012-07-26,56,1.2,12,12.8,24.2,48.4,0.12,32.2,24.3,28.1,29.4,21,28.1,29.4,188,394.1,0,0,NA,2012-07-26
57,CRDA1201,RICER048,1,1,2012-07-27,57,0.8,12,12.8,24.2,48.4,0.12,34,23.1,28.3,30.1,19.5,28.3,30.1,170,394.1,0,0,NA,2012-07-27
58,CRDA1201,RICER048,1,1,2012-07-28,58,1.2,12,12.8,21.5,43,0.22,30.6,24.6,27.5,28.4,22.3,27.5,28.4,144,394.1,0,0,NA,2012-07-28
59,CRDA1201,RICER048,1,1,2012-07-29,59,11.7,12,12.8,16.2,32.4,0.41,29.7,24.6,27,27.9,22.2,27,27.9,220,394.1,0,0,NA,2012-07-29
60,CRDA1201,RICER048,1,1,2012-07-30,60,14.3,12,12.8,23.6,47.2,0.14,29.5,24.1,26.7,27.6,21.8,26.7,27.6,128,394.1,0,0,NA,2012-07-30
61,CRDA1201,RICER048,1,1,2012-07-31,61,8.9,12,12.8,21.3,42.6,0.23,31,23.5,27.1,28.3,20.4,27.1,28.3,168,394.1,0,0,NA,2012-07-31
62,CRDA1201,RICER048,1,1,2012-08-01,62,11.2,12,12.8,20.2,40.4,0.27,29.9,23.8,26.7,27.7,21.6,26.7,27.7,232,394.1,0,0,NA,2012-08-01
63,CRDA1201,RICER048,1,1,2012-08-02,63,27.4,12,12.8,18.2,36.4,0.34,28.8,24,26.3,27.1,22.2,26.3,27.1,215,394.1,0,0,NA,2012-08-02
64,CRDA1201,RICER048,1,1,2012-08-03,64,5,12,12.8,17.8,35.6,0.36,29.8,23.6,26.6,27.6,21.6,26.6,27.6,243,394.1,0,0,NA,2012-08-03
65,CRDA1201,RICER048,1,1,2012-08-04,65,14.5,12,12.8,17.5,35,0.37,29.8,23.2,26.4,27.4,20.9,26.4,27.4,188,394.1,0,0,NA,2012-08-04
66,CRDA1201,RICER048,1,1,2012-08-05,66,10.2,12,12.8,15.8,31.6,0.43,29.2,23.7,26.3,27.2,21.5,26.3,27.2,131,394.1,0,0,NA,2012-08-05
67,CRDA1201,RICER048,1,1,2012-08-06,67,2.6,12,12.8,19.1,38.2,0.31,30.3,23.6,26.8,27.9,21.4,26.8,27.9,161,394.1,0,0,NA,2012-08-06
68,CRDA1201,RICER048,1,1,2012-08-07,68,8.2,12,12.8,21.1,42.2,0.24,32.1,23.2,27.5,28.9,20.7,27.5,28.9,196,394.1,0,0,NA,2012-08-07
69,CRDA1201,RICER048,1,1,2012-08-08,69,5.2,12,12.8,13.3,26.6,0.52,30.5,23.9,27.1,28.1,21.1,27.1,28.1,131,394.1,0,0,NA,2012-08-08
70,CRDA1201,RICER048,1,1,2012-08-09,70,13.2,12,12.8,18.4,36.8,0.34,29.6,24.2,26.8,27.7,21.9,26.8,27.7,138,394.1,0,0,NA,2012-08-09
71,CRDA1201,RICER048,1,1,2012-08-10,71,24,12,12.8,16.1,32.2,0.42,29.5,24.2,26.7,27.6,22.2,26.7,27.6,251,394.1,0,0,NA,2012-08-10
72,CRDA1201,RICER048,1,1,2012-08-11,72,21.5,12,12.8,18.8,37.6,0.33,29.2,24.2,26.6,27.4,22.4,26.6,27.4,189,394.1,0,0,NA,2012-08-11
73,CRDA1201,RICER048,1,1,2012-08-12,73,12.7,12,12.8,19.1,38.2,0.32,29.6,23.7,26.5,27.5,21.7,26.5,27.5,138,394.1,0,0,NA,2012-08-12
74,CRDA1201,RICER048,1,1,2012-08-13,74,16.6,12,12.8,15.2,30.4,0.46,27.3,24,25.6,26.1,22.8,25.6,26.1,245,394.1,0,0,NA,2012-08-13
75,CRDA1201,RICER048,1,1,2012-08-14,75,6.9,12,12.8,19.4,38.8,0.31,28.8,23.6,26.1,26.9,21.8,26.1,26.9,339,394.1,0,0,NA,2012-08-14
76,CRDA1201,RICER048,1,1,2012-08-15,76,9.4,12,12.8,18.9,37.8,0.33,29.2,22.9,25.9,26.9,21.1,25.9,26.9,223,394.3,0,0,NA,2012-08-15
77,CRDA1201,RICER048,1,1,2012-08-16,77,25.5,12,12.8,13.8,27.6,0.51,28.1,23.6,25.8,26.5,22.3,25.8,26.5,209,394.3,0,0,NA,2012-08-16
78,CRDA1201,RICER048,1,1,2012-08-17,78,10.4,12,12.8,11.8,23.6,0.58,28.6,23.4,25.9,26.7,21.7,25.9,26.7,174,394.3,0,0,NA,2012-08-17
79,CRDA1201,RICER048,1,1,2012-08-18,79,9.2,12,12.8,15.6,31.2,0.45,27.5,23.4,25.4,26,22.2,25.4,26,274,394.3,0,0,NA,2012-08-18
80,CRDA1201,RICER048,1,1,2012-08-19,80,7.8,12,12.8,22.5,45,0.21,30,22.8,26.2,27.4,20.5,26.2,27.4,112,394.3,0,0,NA,2012-08-19
81,CRDA1201,RICER048,1,1,2012-08-20,81,17,12,12.8,21.3,42.6,0.25,30.2,23.6,26.8,27.8,21.4,26.8,27.8,130,394.3,0,0,NA,2012-08-20
82,CRDA1201,RICER048,1,1,2012-08-21,82,13.8,12,12.8,17.2,34.4,0.39,29.3,23.9,26.5,27.4,22.2,26.5,27.4,176,394.3,0,0,NA,2012-08-21
83,CRDA1201,RICER048,1,1,2012-08-22,83,12.3,12,12.8,18.3,36.6,0.36,28.9,23,25.8,26.8,21.1,25.8,26.8,239,394.3,0,0,NA,2012-08-22
84,CRDA1201,RICER048,1,1,2012-08-23,84,8.8,12,12.8,19.6,39.2,0.31,29.2,22.8,25.9,26.9,20.9,25.9,26.9,179,394.3,0,0,NA,2012-08-23
85,CRDA1201,RICER048,1,1,2012-08-24,85,11.1,12,12.8,21.8,43.6,0.23,29.6,23.4,26.4,27.4,21.4,26.4,27.4,154,394.3,0,0,NA,2012-08-24
86,CRDA1201,RICER048,1,1,2012-08-25,86,10.7,12,12.8,14.6,29.2,0.49,28.5,24.2,26.3,27,22.8,26.3,27,143,394.3,0,0,NA,2012-08-25
87,CRDA1201,RICER048,1,1,2012-08-26,87,12.4,12,12.8,17.4,34.8,0.39,31.6,24.2,27.7,28.9,21.5,27.7,28.9,97,394.3,0,0,NA,2012-08-26
88,CRDA1201,RICER048,1,1,2012-08-27,88,4.6,12,12.8,20.5,41,0.28,29.1,24.6,26.8,27.5,22.8,26.8,27.5,102,394.3,0,0,NA,2012-08-27
89,CRDA1201,RICER048,1,1,2012-08-28,89,4.9,12,12.8,22.8,45.6,0.2,30.6,24.1,27.2,28.3,21.8,27.2,28.3,109,394.3,0,0,NA,2012-08-28
90,CRDA1201,RICER048,1,1,2012-08-29,90,2.9,12,12.8,23.6,47.2,0.18,30.4,24.1,27.1,28.1,22,27.1,28.1,125,394.3,0,0,NA,2012-08-29
91,CRDA1201,RICER048,1,1,2012-08-30,91,4.7,12,12.8,12,24,0.58,28.6,24.2,26.3,27,22.8,26.3,27,158,394.3,0,0,NA,2012-08-30
92,CRDA1201,RICER048,1,1,2012-08-31,92,3.4,12,12.8,19.8,39.6,0.31,30.2,23.1,26.5,27.7,20.4,26.5,27.7,98,394.3,0,0,NA,2012-08-31
93,CRDA1201,RICER048,1,1,2012-09-01,93,4.8,12,12.8,22,44,0.23,30.8,23.4,26.9,28.1,21.1,26.9,28.1,168,394.3,0,0,NA,2012-09-01
94,CRDA1201,RICER048,1,1,2012-09-02,94,8.8,12,12.8,12.9,25.8,0.55,30,23.9,26.8,27.8,21.9,26.8,27.8,205,394.3,0,0,NA,2012-09-02
95,CRDA1201,RICER048,1,1,2012-09-03,95,3.1,12,12.8,17.6,35.2,0.39,29.2,24.2,26.6,27.4,22.3,26.6,27.4,173,394.3,0,0,NA,2012-09-03
96,CRDA1201,RICER048,1,1,2012-09-04,96,2.4,12,12.8,22.7,45.4,0.21,31.3,22.9,26.9,28.3,20.2,26.9,28.3,190,394.3,0,0,NA,2012-09-04
97,CRDA1201,RICER048,1,1,2012-09-05,97,7.6,12,12.8,20,40,0.31,30.3,23.2,26.6,27.8,21.1,26.6,27.8,220,394.3,0,0,NA,2012-09-05
98,CRDA1201,RICER048,1,1,2012-09-06,98,6.7,12,12.8,19.1,38.2,0.34,28.9,24.4,26.6,27.3,22.4,26.6,27.3,163,394.3,0,0,NA,2012-09-06
99,CRDA1201,RICER048,1,1,2012-09-07,99,8.6,12,12.8,20.1,40.2,0.3,29.5,24.3,26.8,27.6,22.4,26.8,27.6,284,394.3,0,0,NA,2012-09-07
100,CRDA1201,RICER048,1,1,2012-09-08,100,16.8,12,12.8,20.3,40.6,0.3,30.8,23.2,26.8,28.1,21,26.8,28.1,129,394.3,0,0,NA,2012-09-08
101,CRDA1201,RICER048,1,1,2012-09-09,101,14.3,12,12.8,23,46,0.2,30.1,23.8,26.8,27.8,21.6,26.8,27.8,138,394.3,0,0,NA,2012-09-09
102,CRDA1201,RICER048,1,1,2012-09-10,102,7.6,12,12.8,23.3,46.6,0.19,30.2,23,26.4,27.6,20.9,26.4,27.6,220,394.3,0,0,NA,2012-09-10
103,CRDA1201,RICER048,1,1,2012-09-11,103,3.5,12,12.8,18.3,36.6,0.37,28.6,23.2,25.8,26.7,21.3,25.8,26.7,148,394.3,0,0,NA,2012-09-11
104,CRDA1201,RICER048,1,1,2012-09-12,104,11.2,12,12.8,21.8,43.6,0.25,31,23.1,26.9,28.2,20.9,26.9,28.2,121,394.3,0,0,NA,2012-09-12
105,CRDA1201,RICER048,1,1,2012-09-13,105,9.5,12,12.8,18.9,37.8,0.35,28.9,24.6,26.7,27.4,22.9,26.7,27.4,130,394.3,0,0,NA,2012-09-13
106,CRDA1201,RICER048,1,1,2012-09-14,106,13.1,12,12.8,16.4,32.8,0.43,29.5,23.5,26.4,27.3,21.6,26.4,27.3,105,394.3,0,0,NA,2012-09-14
107,CRDA1201,RICER048,1,1,2012-09-15,107,6.7,12,12.8,16.6,33.2,0.43,29.8,23.6,26.6,27.6,21.8,26.6,27.6,132,394.5,0,0,NA,2012-09-15
108,CRDA1201,RICER048,1,1,2012-09-16,108,10.2,12,12.8,8,16,0.72,28.4,24,26.1,26.8,22.4,26.1,26.8,144,394.5,0,0,NA,2012-09-16
109,CRDA1201,RICER048,1,1,2012-09-17,109,14.6,12,12.8,22.1,44.2,0.24,30,24,26.9,27.8,21.6,26.9,27.8,217,394.5,0,0,NA,2012-09-17
110,CRDA1201,RICER048,1,1,2012-09-18,110,4.2,12,12.8,16.3,32.6,0.44,28.7,23.4,25.9,26.8,21.8,25.9,26.8,302,394.5,0,0,NA,2012-09-18
111,CRDA1201,RICER048,1,1,2012-09-19,111,14.3,12,12.8,20,40,0.31,29.4,22.8,26,27,20.8,26,27,133,394.5,0,0,NA,2012-09-19
112,CRDA1201,RICER048,1,1,2012-09-20,112,8.3,12,12.8,22.4,44.8,0.23,29.9,23.6,26.6,27.6,21.1,26.6,27.6,85,394.5,0,0,NA,2012-09-20
113,CRDA1201,RICER048,1,1,2012-09-21,113,12.7,12,12.8,12.2,24.4,0.58,30.6,23.9,27.1,28.2,21.5,27.1,28.2,177,394.5,0,0,NA,2012-09-21
114,CRDA1201,RICER048,1,1,2012-09-22,114,7.6,12,12.8,17.2,34.4,0.41,29.6,24.5,26.9,27.8,21.8,26.9,27.8,63,394.5,0,0,NA,2012-09-22
115,CRDA1201,RICER048,1,1,2012-09-23,115,4.4,12,12.8,21.1,42.2,0.27,31,24,27.3,28.5,21.5,27.3,28.5,155,394.5,0,0,NA,2012-09-23
116,CRDA1201,RICER048,1,1,2012-09-24,116,5.5,12,12.8,20.8,41.6,0.28,30.4,23.7,26.9,28,21.5,26.9,28,137,394.5,0,0,NA,2012-09-24
117,CRDA1201,RICER048,1,1,2012-09-25,117,5.8,12,12.8,20.1,40.2,0.31,30.4,24.2,27.2,28.2,21.9,27.2,28.2,117,394.5,0,0,NA,2012-09-25
118,CRDA1201,RICER048,1,1,2012-09-26,118,2.4,12,12.8,22.2,44.4,0.23,31.6,23.4,27.3,28.7,20.8,27.3,28.7,159,394.5,0,0,NA,2012-09-26
119,CRDA1201,RICER048,1,1,2012-09-27,119,3.7,12,12.8,22.6,45.2,0.22,32.2,23.6,27.7,29.1,21,27.7,29.1,155,394.5,0,0,NA,2012-09-27
120,CRDA1201,RICER048,1,1,2012-09-28,120,3.2,12,12.8,22,44,0.24,31.2,23.8,27.3,28.5,21.5,27.3,28.5,101,394.5,0,0,NA,2012-09-28
121,CRDA1201,RICER048,1,1,2012-09-29,121,3.3,12,12.8,21.9,43.8,0.24,30,23.9,26.8,27.8,22.1,26.8,27.8,127,394.5,0,0,NA,2012-09-29
122,CRDA1201,RICER048,1,1,2012-09-30,122,1.5,12,12.8,19.8,39.6,0.31,27.9,23.9,25.8,26.5,22.7,25.8,26.5,152,394.5,0,0,NA,2012-09-30
123,CRDA1201,RICER048,1,1,2012-10-01,123,1.4,12,12.8,22.7,45.4,0.21,30,23.3,26.5,27.6,20.4,26.5,27.6,92,394.5,0,0,NA,2012-10-01
124,CRDA1201,RICER048,1,1,2012-10-02,124,5.4,12,12.8,16.2,32.4,0.44,30.7,23.4,26.9,28.1,20.8,26.9,28.1,115,394.5,0,0,NA,2012-10-02
125,CRDA1201,RICER048,1,1,2012-10-03,125,4.6,12,12.8,21,42,0.27,29.7,24.3,26.9,27.8,22.3,26.9,27.8,109,394.5,0,0,NA,2012-10-03
126,CRDA1201,RICER048,1,1,2012-10-04,126,5.1,12,12.8,22,44,0.24,31.1,23.4,27.1,28.3,20.8,27.1,28.3,114,394.5,0,0,NA,2012-10-04
127,CRDA1201,RICER048,1,1,2012-10-05,127,5.7,12,12.8,22.1,44.2,0.23,30.7,24.2,27.3,28.4,22,27.3,28.4,112,394.5,0,0,NA,2012-10-05
128,CRDA1201,RICER048,1,1,2012-10-06,128,5.3,12,12.8,18.2,36.4,0.37,30.1,24.6,27.2,28.1,22.5,27.2,28.1,103,394.5,0,0,NA,2012-10-06
129,CRDA1201,RICER048,1,1,2012-10-07,129,1.1,12,12.8,19.9,39.8,0.31,28.7,24.1,26.3,27,22,26.3,27,111,394.5,0,0,NA,2012-10-07
130,CRDA1201,RICER048,1,1,2012-10-08,130,4,12,12.8,22.1,44.2,0.23,30.8,23.9,27.2,28.3,21.2,27.2,28.3,103,394.5,0,0,NA,2012-10-08
131,CRDA1201,RICER048,1,1,2012-10-09,131,1.7,12,12.8,21.4,42.8,0.25,30.2,24.4,27.2,28.1,22.2,27.2,28.1,115,394.5,0,0,NA,2012-10-09
132,CRDA1201,RICER048,1,1,2012-10-10,132,1.5,12,12.8,23.2,46.4,0.19,31.3,23.7,27.3,28.6,21.4,27.3,28.6,152,394.5,0,0,NA,2012-10-10
133,CRDA1201,RICER048,1,1,2012-10-11,133,2.1,12,12.8,22.2,44.4,0.23,30.3,23.8,26.9,28,22,26.9,28,155,394.5,0,0,NA,2012-10-11
134,CRDA1201,RICER048,1,1,2012-10-12,134,2.9,12,12.8,22.9,45.8,0.2,31.1,23.8,27.3,28.5,21.7,27.3,28.5,131,394.5,0,0,NA,2012-10-12
135,CRDA1201,RICER048,1,1,2012-10-13,135,4.2,12,12.8,20.2,40.4,0.29,31.4,23.7,27.4,28.6,21.4,27.4,28.6,112,394.5,0,0,NA,2012-10-13
136,CRDA1201,RICER048,1,1,2012-10-14,136,4.2,12,12.8,22.7,45.4,0.21,31,23.9,27.3,28.5,21.4,27.3,28.5,102,394.5,0,0,NA,2012-10-14
137,CRDA1201,RICER048,1,1,2012-10-15,137,8.7,12,12.8,21.4,42.8,0.25,30.6,24.3,27.3,28.3,22.4,27.3,28.3,136,394.8,0,0,NA,2012-10-15
