Var1,EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,PRED,DAYLD,TWLD,SRAD,PARD,CLDD,TMXD,TMND,TAVD,TDYD,TDWD,TGAD,TGRD,WDSD,CO2D,VPDF,VPD,OZON7,WDATE
42,CRDA1201,RICER048,1,1,2012-07-12,42,0.5,12,12.9,20.6,41.2,0.23,34.3,24.7,29.3,30.9,20.4,29.3,30.9,88,393.8,0,0,NA,2012-07-12
43,CRDA1201,RICER048,1,1,2012-07-13,43,1.1,12,12.9,15,30,0.44,30.8,25.1,27.8,28.8,21.9,27.8,28.8,84,393.8,0,0,NA,2012-07-13
44,CRDA1201,RICER048,1,1,2012-07-14,44,7.4,12,12.9,17.1,34.2,0.37,29.8,24.8,27.2,28,22.5,27.2,28,73,393.8,0,0,NA,2012-07-14
45,CRDA1201,RICER048,1,1,2012-07-15,45,16.7,12,12.9,16.1,32.2,0.4,30.8,24.1,27.3,28.4,21.7,27.3,28.4,76,394.1,0,0,NA,2012-07-15
46,CRDA1201,RICER048,1,1,2012-07-16,46,3.1,12,12.9,13.7,27.4,0.49,28.3,24.2,26.2,26.8,21.7,26.2,26.8,68,394.1,0,0,NA,2012-07-16
47,CRDA1201,RICER048,1,1,2012-07-17,47,8.1,12,12.9,20.7,41.4,0.23,32,23.4,27.5,28.9,19.9,27.5,28.9,48,394.1,0,0,NA,2012-07-17
48,CRDA1201,RICER048,1,1,2012-07-18,48,5.1,12,12.9,9.8,19.6,0.64,28.6,24,26.2,26.9,21.7,26.2,26.9,64,394.1,0,0,NA,2012-07-18
49,CRDA1201,RICER048,1,1,2012-07-19,49,0.6,12,12.9,19.1,38.2,0.3,33.1,23.4,28,29.6,19.5,28,29.6,48,394.1,0,0,NA,2012-07-19
50,CRDA1201,RICER048,1,1,2012-07-20,50,2.6,12,12.9,21.4,42.8,0.21,32.3,23.9,27.9,29.3,20.6,27.9,29.3,72,394.1,0,0,NA,2012-07-20
51,CRDA1201,RICER048,1,1,2012-07-21,51,3,12,12.9,13.4,26.8,0.51,31.8,24.1,27.8,29,21.1,27.8,29,55,394.1,0,0,NA,2012-07-21
52,CRDA1201,RICER048,1,1,2012-07-22,52,4.1,12,12.9,17.5,35,0.36,32,24.5,28.1,29.3,21.3,28.1,29.3,84,394.1,0,0,NA,2012-07-22
53,CRDA1201,RICER048,1,1,2012-07-23,53,4,12,12.9,21.4,42.8,0.21,29.9,24.3,27,27.9,21.9,27,27.9,70,394.1,0,0,NA,2012-07-23
54,CRDA1201,RICER048,1,1,2012-07-24,54,1.7,12,12.9,20.6,41.2,0.24,33,23.4,28,29.6,19.9,28,29.6,56,394.1,0,0,NA,2012-07-24
55,CRDA1201,RICER048,1,1,2012-07-25,55,1.1,12,12.9,7.6,15.2,0.72,32.3,24,28,29.3,20.6,28,29.3,64,394.1,0,0,NA,2012-07-25
56,CRDA1201,RICER048,1,1,2012-07-26,56,1.2,12,12.8,22.2,44.4,0.19,32.9,24.5,28.5,29.9,20.9,28.5,29.9,73,394.1,0,0,NA,2012-07-26
57,CRDA1201,RICER048,1,1,2012-07-27,57,0.5,12,12.8,22.7,45.4,0.17,35.3,23.6,29.2,31.1,19.2,29.2,31.1,57,394.1,0,0,NA,2012-07-27
58,CRDA1201,RICER048,1,1,2012-07-28,58,1.1,12,12.8,19.3,38.6,0.3,31.2,24.7,27.8,28.9,21.8,27.8,28.9,35,394.1,0,0,NA,2012-07-28
59,CRDA1201,RICER048,1,1,2012-07-29,59,12.1,12,12.8,13.8,27.6,0.5,30.4,24.6,27.4,28.3,21.9,27.4,28.3,78,394.1,0,0,NA,2012-07-29
60,CRDA1201,RICER048,1,1,2012-07-30,60,11.9,12,12.8,17.5,35,0.36,29.9,24.3,27,27.9,22.1,27,27.9,52,394.1,0,0,NA,2012-07-30
61,CRDA1201,RICER048,1,1,2012-07-31,61,8.5,12,12.8,18.4,36.8,0.33,31.8,23.7,27.6,28.9,20.2,27.6,28.9,59,394.1,0,0,NA,2012-07-31
62,CRDA1201,RICER048,1,1,2012-08-01,62,12.6,12,12.8,19,38,0.31,30.4,24.1,27.1,28.1,21.6,27.1,28.1,83,394.1,0,0,NA,2012-08-01
63,CRDA1201,RICER048,1,1,2012-08-02,63,13.7,12,12.8,12.5,25,0.55,28.9,23.9,26.3,27.1,21.8,26.3,27.1,82,394.1,0,0,NA,2012-08-02
64,CRDA1201,RICER048,1,1,2012-08-03,64,4.5,12,12.8,14.4,28.8,0.48,29.4,23.7,26.4,27.4,21.6,26.4,27.4,81,394.1,0,0,NA,2012-08-03
65,CRDA1201,RICER048,1,1,2012-08-04,65,9.2,12,12.8,11.1,22.2,0.6,29.7,23.9,26.7,27.6,21.5,26.7,27.6,69,394.1,0,0,NA,2012-08-04
66,CRDA1201,RICER048,1,1,2012-08-05,66,8.6,12,12.8,14.9,29.8,0.46,29.2,23.8,26.4,27.3,21.9,26.4,27.3,52,394.1,0,0,NA,2012-08-05
67,CRDA1201,RICER048,1,1,2012-08-06,67,3,12,12.8,16.6,33.2,0.4,30.7,23.6,27,28.2,21.2,27,28.2,54,394.1,0,0,NA,2012-08-06
68,CRDA1201,RICER048,1,1,2012-08-07,68,7.3,12,12.8,18.7,37.4,0.33,31.8,23.7,27.6,28.9,21.2,27.6,28.9,74,394.1,0,0,NA,2012-08-07
69,CRDA1201,RICER048,1,1,2012-08-08,69,3.5,12,12.8,13,26,0.53,30.1,23.9,26.9,27.9,21.2,26.9,27.9,55,394.1,0,0,NA,2012-08-08
70,CRDA1201,RICER048,1,1,2012-08-09,70,17.6,12,12.8,13.9,27.8,0.5,30.4,24.2,27.2,28.2,21.9,27.2,28.2,48,394.1,0,0,NA,2012-08-09
71,CRDA1201,RICER048,1,1,2012-08-10,71,25.3,12,12.8,10,20,0.64,29.6,24,26.7,27.6,22.1,26.7,27.6,91,394.1,0,0,NA,2012-08-10
72,CRDA1201,RICER048,1,1,2012-08-11,72,21.4,12,12.8,14,28,0.5,28.8,24.2,26.4,27.1,22.6,26.4,27.1,73,394.1,0,0,NA,2012-08-11
73,CRDA1201,RICER048,1,1,2012-08-12,73,12.4,12,12.8,15,30,0.47,29.8,23.8,26.7,27.6,21.9,26.7,27.6,54,394.1,0,0,NA,2012-08-12
74,CRDA1201,RICER048,1,1,2012-08-13,74,19,12,12.8,10.8,21.6,0.62,27.2,23.7,25.4,25.9,22.6,25.4,25.9,77,394.1,0,0,NA,2012-08-13
75,CRDA1201,RICER048,1,1,2012-08-14,75,13.3,12,12.8,14.9,29.8,0.47,27.4,23.5,25.4,26,22.2,25.4,26,104,394.1,0,0,NA,2012-08-14
76,CRDA1201,RICER048,1,1,2012-08-15,76,8.2,12,12.8,10,20,0.64,29.2,23.3,26.1,27.1,21.4,26.1,27.1,86,394.3,0,0,NA,2012-08-15
77,CRDA1201,RICER048,1,1,2012-08-16,77,29.5,12,12.8,11.9,23.8,0.58,27.9,23.9,25.8,26.5,22.7,25.8,26.5,77,394.3,0,0,NA,2012-08-16
78,CRDA1201,RICER048,1,1,2012-08-17,78,12.9,12,12.8,9.2,18.4,0.67,28.8,23.8,26.2,27,22.1,26.2,27,66,394.3,0,0,NA,2012-08-17
79,CRDA1201,RICER048,1,1,2012-08-18,79,15.7,12,12.8,10.4,20.8,0.63,26.9,23.6,25.2,25.7,22.5,25.2,25.7,92,394.3,0,0,NA,2012-08-18
80,CRDA1201,RICER048,1,1,2012-08-19,80,7.7,12,12.8,22.2,44.4,0.22,30.6,23.2,26.7,27.9,21,26.7,27.9,47,394.3,0,0,NA,2012-08-19
81,CRDA1201,RICER048,1,1,2012-08-20,81,21.1,12,12.8,17.8,35.6,0.37,29.6,23.8,26.6,27.5,22.1,26.6,27.5,58,394.3,0,0,NA,2012-08-20
82,CRDA1201,RICER048,1,1,2012-08-21,82,18.8,12,12.8,7.4,14.8,0.74,28.4,23.9,26.1,26.8,22.5,26.1,26.8,66,394.3,0,0,NA,2012-08-21
83,CRDA1201,RICER048,1,1,2012-08-22,83,9.7,12,12.8,16,32,0.44,28.2,23.1,25.5,26.4,21.4,25.5,26.4,79,394.3,0,0,NA,2012-08-22
84,CRDA1201,RICER048,1,1,2012-08-23,84,5.9,12,12.8,16.1,32.2,0.43,29.3,23.1,26.1,27.1,21.3,26.1,27.1,69,394.3,0,0,NA,2012-08-23
85,CRDA1201,RICER048,1,1,2012-08-24,85,8.3,12,12.8,19.4,38.8,0.32,28.7,23.6,26,26.9,22,26,26.9,59,394.3,0,0,NA,2012-08-24
86,CRDA1201,RICER048,1,1,2012-08-25,86,10.9,12,12.8,17.2,34.4,0.4,28.4,24.3,26.3,26.9,23.1,26.3,26.9,53,394.3,0,0,NA,2012-08-25
87,CRDA1201,RICER048,1,1,2012-08-26,87,11.4,12,12.8,17.9,35.8,0.37,31.4,24.2,27.6,28.8,22.2,27.6,28.8,40,394.3,0,0,NA,2012-08-26
88,CRDA1201,RICER048,1,1,2012-08-27,88,5.6,12,12.8,17.7,35.4,0.38,28.9,24.7,26.7,27.4,23.3,26.7,27.4,40,394.3,0,0,NA,2012-08-27
89,CRDA1201,RICER048,1,1,2012-08-28,89,5.9,12,12.8,18.7,37.4,0.35,30.3,24,27,28,22.1,27,28,46,394.3,0,0,NA,2012-08-28
90,CRDA1201,RICER048,1,1,2012-08-29,90,2.4,12,12.8,23.3,46.6,0.19,30.6,23.9,27.1,28.2,21.9,27.1,28.2,50,394.3,0,0,NA,2012-08-29
91,CRDA1201,RICER048,1,1,2012-08-30,91,4,12,12.8,17.8,35.6,0.38,28.4,24.2,26.2,26.9,22.8,26.2,26.9,62,394.3,0,0,NA,2012-08-30
92,CRDA1201,RICER048,1,1,2012-08-31,92,3.3,12,12.8,18.2,36.4,0.37,30.9,23.3,26.9,28.2,20.7,26.9,28.2,42,394.3,0,0,NA,2012-08-31
93,CRDA1201,RICER048,1,1,2012-09-01,93,4.5,12,12.8,20.2,40.4,0.3,30.6,23.7,27,28.1,21.5,27,28.1,65,394.3,0,0,NA,2012-09-01
94,CRDA1201,RICER048,1,1,2012-09-02,94,6.8,12,12.8,12.2,24.4,0.58,30,24.1,26.9,27.9,22.1,26.9,27.9,70,394.3,0,0,NA,2012-09-02
95,CRDA1201,RICER048,1,1,2012-09-03,95,2.5,12,12.8,18.4,36.8,0.36,28.6,24.4,26.4,27.1,22.8,26.4,27.1,53,394.3,0,0,NA,2012-09-03
96,CRDA1201,RICER048,1,1,2012-09-04,96,1.5,12,12.8,23.3,46.6,0.19,31.1,23.2,27,28.3,20.4,27,28.3,66,394.3,0,0,NA,2012-09-04
97,CRDA1201,RICER048,1,1,2012-09-05,97,5.9,12,12.8,19.1,38.2,0.34,30.2,23.5,26.7,27.8,21.5,26.7,27.8,81,394.3,0,0,NA,2012-09-05
98,CRDA1201,RICER048,1,1,2012-09-06,98,9.1,12,12.8,14.2,28.4,0.51,28.6,24.6,26.5,27.2,23.2,26.5,27.2,49,394.3,0,0,NA,2012-09-06
99,CRDA1201,RICER048,1,1,2012-09-07,99,7.9,12,12.8,18,36,0.38,28.1,24.5,26.2,26.8,23.1,26.2,26.8,87,394.3,0,0,NA,2012-09-07
100,CRDA1201,RICER048,1,1,2012-09-08,100,15,12,12.8,17.8,35.6,0.38,30.5,23.7,27,28.1,21.9,27,28.1,55,394.3,0,0,NA,2012-09-08
101,CRDA1201,RICER048,1,1,2012-09-09,101,16.1,12,12.8,22.3,44.6,0.23,29.7,23.8,26.6,27.6,21.9,26.6,27.6,55,394.3,0,0,NA,2012-09-09
102,CRDA1201,RICER048,1,1,2012-09-10,102,7.8,12,12.8,18.1,36.2,0.37,29.8,23.5,26.5,27.5,21.6,26.5,27.5,76,394.3,0,0,NA,2012-09-10
103,CRDA1201,RICER048,1,1,2012-09-11,103,4.5,12,12.8,16.5,33,0.43,28.4,23.6,25.9,26.7,22,25.9,26.7,56,394.3,0,0,NA,2012-09-11
104,CRDA1201,RICER048,1,1,2012-09-12,104,8.5,12,12.8,19.5,39,0.33,31.1,23.2,27,28.3,21.4,27,28.3,52,394.3,0,0,NA,2012-09-12
105,CRDA1201,RICER048,1,1,2012-09-13,105,7.7,12,12.8,18.3,36.6,0.37,28.9,24.6,26.7,27.4,23.4,26.7,27.4,45,394.3,0,0,NA,2012-09-13
106,CRDA1201,RICER048,1,1,2012-09-14,106,7.5,12,12.8,19.8,39.6,0.32,29.6,24.1,26.7,27.6,22.5,26.7,27.6,31,394.3,0,0,NA,2012-09-14
107,CRDA1201,RICER048,1,1,2012-09-15,107,6,12,12.8,17,34,0.41,29.9,23.8,26.7,27.7,22.1,26.7,27.7,54,394.5,0,0,NA,2012-09-15
108,CRDA1201,RICER048,1,1,2012-09-16,108,10,12,12.8,11.3,22.6,0.61,27.8,24.2,25.9,26.5,23.2,25.9,26.5,57,394.5,0,0,NA,2012-09-16
109,CRDA1201,RICER048,1,1,2012-09-17,109,14.4,12,12.8,19.3,38.6,0.33,28.1,24.1,26,26.7,22.7,26,26.7,75,394.5,0,0,NA,2012-09-17
110,CRDA1201,RICER048,1,1,2012-09-18,110,7.4,12,12.8,11.9,23.8,0.59,28.5,23.4,25.8,26.7,22.1,25.8,26.7,101,394.5,0,0,NA,2012-09-18
111,CRDA1201,RICER048,1,1,2012-09-19,111,14,12,12.8,18,36,0.38,28.3,22.9,25.5,26.4,21.4,25.5,26.4,54,394.5,0,0,NA,2012-09-19
112,CRDA1201,RICER048,1,1,2012-09-20,112,8,12,12.8,20.9,41.8,0.28,29.3,23.9,26.5,27.4,22.1,26.5,27.4,36,394.5,0,0,NA,2012-09-20
113,CRDA1201,RICER048,1,1,2012-09-21,113,12.2,12,12.8,17.3,34.6,0.4,30.1,24,26.9,27.9,22,26.9,27.9,62,394.5,0,0,NA,2012-09-21
114,CRDA1201,RICER048,1,1,2012-09-22,114,8.8,12,12.8,17.6,35.2,0.39,28.3,24.3,26.2,26.9,22.4,26.2,26.9,36,394.5,0,0,NA,2012-09-22
115,CRDA1201,RICER048,1,1,2012-09-23,115,4.3,12,12.8,19,38,0.34,30.5,23.7,27,28.1,21.6,27,28.1,55,394.5,0,0,NA,2012-09-23
116,CRDA1201,RICER048,1,1,2012-09-24,116,5.3,12,12.8,20.2,40.4,0.3,30.1,23.9,26.9,27.9,22.1,26.9,27.9,54,394.5,0,0,NA,2012-09-24
117,CRDA1201,RICER048,1,1,2012-09-25,117,6.8,12,12.8,17.9,35.8,0.38,29.5,24.4,26.8,27.7,22.8,26.8,27.7,47,394.5,0,0,NA,2012-09-25
118,CRDA1201,RICER048,1,1,2012-09-26,118,1.7,12,12.8,20.8,41.6,0.28,31.4,24,27.5,28.7,21.5,27.5,28.7,50,394.5,0,0,NA,2012-09-26
119,CRDA1201,RICER048,1,1,2012-09-27,119,1.7,12,12.8,19.6,39.2,0.32,31.6,24.1,27.7,28.9,21.8,27.7,28.9,61,394.5,0,0,NA,2012-09-27
120,CRDA1201,RICER048,1,1,2012-09-28,120,2.7,12,12.8,20.6,41.2,0.29,30.6,23.9,27.1,28.2,22.1,27.1,28.2,43,394.5,0,0,NA,2012-09-28
121,CRDA1201,RICER048,1,1,2012-09-29,121,2.1,12,12.8,21.7,43.4,0.25,29.6,24.3,26.8,27.7,22.8,26.8,27.7,52,394.5,0,0,NA,2012-09-29
122,CRDA1201,RICER048,1,1,2012-09-30,122,1.4,12,12.8,14.6,29.2,0.49,27.8,23.9,25.8,26.4,22.7,25.8,26.4,59,394.5,0,0,NA,2012-09-30
123,CRDA1201,RICER048,1,1,2012-10-01,123,1.2,12,12.8,18.7,37.4,0.35,30.1,23.2,26.5,27.6,20.9,26.5,27.6,46,394.5,0,0,NA,2012-10-01
124,CRDA1201,RICER048,1,1,2012-10-02,124,5,12,12.8,19.9,39.8,0.31,30.7,24,27.2,28.3,21.7,27.2,28.3,46,394.5,0,0,NA,2012-10-02
125,CRDA1201,RICER048,1,1,2012-10-03,125,3.8,12,12.8,16.8,33.6,0.42,30.3,24.2,27.1,28.1,22.1,27.1,28.1,42,394.5,0,0,NA,2012-10-03
126,CRDA1201,RICER048,1,1,2012-10-04,126,3.8,12,12.8,20.8,41.6,0.28,30.2,23.9,26.9,27.9,22.1,26.9,27.9,45,394.5,0,0,NA,2012-10-04
127,CRDA1201,RICER048,1,1,2012-10-05,127,3.7,12,12.8,21.5,43,0.25,30.6,24.5,27.4,28.4,22.7,27.4,28.4,48,394.5,0,0,NA,2012-10-05
128,CRDA1201,RICER048,1,1,2012-10-06,128,6.1,12,12.8,17.9,35.8,0.38,28.3,24.7,26.4,27,23.3,26.4,27,42,394.5,0,0,NA,2012-10-06
129,CRDA1201,RICER048,1,1,2012-10-07,129,1.5,12,12.8,15.9,31.8,0.45,28.1,24.2,26.1,26.7,22.7,26.1,26.7,46,394.5,0,0,NA,2012-10-07
130,CRDA1201,RICER048,1,1,2012-10-08,130,4.5,12,12.8,18.9,37.8,0.34,30,24.4,27.1,28,22.4,27.1,28,48,394.5,0,0,NA,2012-10-08
131,CRDA1201,RICER048,1,1,2012-10-09,131,1.8,12,12.8,21.6,43.2,0.25,29.6,24.9,27.1,27.9,23,27.1,27.9,55,394.5,0,0,NA,2012-10-09
132,CRDA1201,RICER048,1,1,2012-10-10,132,1.9,12,12.8,21.8,43.6,0.24,30.5,24.3,27.3,28.3,22.5,27.3,28.3,56,394.5,0,0,NA,2012-10-10
133,CRDA1201,RICER048,1,1,2012-10-11,133,2.3,12,12.8,19.3,38.6,0.33,30,24.3,27,28,22.7,27,28,59,394.5,0,0,NA,2012-10-11
134,CRDA1201,RICER048,1,1,2012-10-12,134,1.9,12,12.8,20.4,40.8,0.29,29.5,24,26.6,27.5,22.5,26.6,27.5,55,394.5,0,0,NA,2012-10-12
135,CRDA1201,RICER048,1,1,2012-10-13,135,3.1,12,12.8,18.8,37.6,0.34,30.8,23.4,26.9,28.1,21.4,26.9,28.1,49,394.5,0,0,NA,2012-10-13
136,CRDA1201,RICER048,1,1,2012-10-14,136,3.7,12,12.8,20.8,41.6,0.27,30.6,24.8,27.6,28.5,22.6,27.6,28.5,44,394.5,0,0,NA,2012-10-14
137,CRDA1201,RICER048,1,1,2012-10-15,137,7.5,12,12.8,18.3,36.6,0.36,30,24.6,27.2,28.1,23.1,27.2,28.1,52,394.8,0,0,NA,2012-10-15
138,CRDA1201,RICER048,1,1,2012-10-16,138,1.8,12,12.8,22.6,45.2,0.21,31.6,24.3,27.8,29,21.9,27.8,29,60,394.8,0,0,NA,2012-10-16
139,CRDA1201,RICER048,1,1,2012-10-17,139,0.5,12,12.8,20.8,41.6,0.27,31.5,23.6,27.4,28.7,21.5,27.4,28.7,62,394.8,0,0,NA,2012-10-17
140,CRDA1201,RICER048,1,1,2012-10-18,140,0.7,12,12.8,22.2,44.4,0.22,30.6,23.3,26.8,28,21.2,26.8,28,57,394.8,0,0,NA,2012-10-18
141,CRDA1201,RICER048,1,1,2012-10-19,141,1,12,12.8,20.5,41,0.28,31.3,23.2,27.1,28.4,20.2,27.1,28.4,45,394.8,0,0,NA,2012-10-19
142,CRDA1201,RICER048,1,1,2012-10-20,142,0.8,12,12.8,21.4,42.8,0.25,31.5,23.6,27.4,28.7,21,27.4,28.7,62,394.8,0,0,NA,2012-10-20
143,CRDA1201,RICER048,1,1,2012-10-21,143,1.2,12,12.8,20.2,40.4,0.29,29.7,24.7,27.1,27.9,22.7,27.1,27.9,43,394.8,0,0,NA,2012-10-21
144,CRDA1201,RICER048,1,1,2012-10-22,144,1.3,12,12.8,17.6,35.2,0.38,29.4,24.5,26.8,27.6,22.8,26.8,27.6,56,394.8,0,0,NA,2012-10-22
