Var1,EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,SRAA,TMAXA,TMINA,REFA,EOAA,EOPA,EOSA,ETAA,EPAA,ESAA,EFAA,EMAA,EOAC,ETAC,EPAC,ESAC,EFAC,EMAC,KCAA,KBSA,KEAA,ES1D,ES2D,ES3D,ES4D,ES5D,ES6D,ES7D,TRWUD,TWUPD
11,CRDA1201,RICER048,1,1,2012-06-11,11,17.8,34.9,27,NA,5.347,0,5.347,1.17,0,1.17,0,0,90.96,27.02,0,27.02,0,0,NA,NA,NA,0.959,0.137,0.041,0.015,0.008,0.006,0.004,0,0
12,CRDA1201,RICER048,1,1,2012-06-12,12,23.7,36.6,25.4,NA,7.767,0,7.767,6.378,0,6.378,0,0,98.73,33.4,0,33.4,0,0,NA,NA,NA,1.688,1.218,1.012,0.72,0.579,0.63,0.532,0,0
13,CRDA1201,RICER048,1,1,2012-06-13,13,22.9,35,25.7,NA,6.923,0,6.923,6.317,0,6.317,0,0,105.65,39.72,0,39.72,0,0,NA,NA,NA,1.7,1.213,0.982,0.705,0.569,0.622,0.526,0,0
14,CRDA1201,RICER048,1,1,2012-06-14,14,21.4,35.6,25.3,NA,6.65,0,6.65,1.315,0,1.315,0,0,112.3,41.03,0,41.03,0,0,NA,NA,NA,1.109,0.136,0.039,0.015,0.008,0.006,0.004,0,0
15,CRDA1201,RICER048,1,1,2012-06-15,15,24,37.8,26.3,NA,8.424,0,8.424,6.408,0,6.408,0,0,120.72,47.44,0,47.44,0,0,NA,NA,NA,1.818,1.242,0.964,0.691,0.56,0.613,0.52,0,0
16,CRDA1201,RICER048,1,1,2012-06-16,16,23.4,35.3,25.2,NA,7.211,0,7.211,6.52,0,6.52,0,0,127.93,53.96,0,53.96,0,0,NA,NA,NA,1.923,1.282,0.968,0.676,0.551,0.605,0.514,0,0
17,CRDA1201,RICER048,1,1,2012-06-17,17,22.4,32,25.3,NA,6.579,0,6.579,6.53,0,6.53,0,0,134.51,60.49,0,60.49,0,0,NA,NA,NA,1.927,1.302,0.99,0.663,0.542,0.597,0.508,0,0
18,CRDA1201,RICER048,1,1,2012-06-18,18,19.2,30.8,24.9,NA,5.565,0,5.565,5.565,0,5.565,0,0,140.08,66.05,0,66.05,0,0,NA,NA,NA,1.656,1.114,0.867,0.55,0.452,0.499,0.426,0,0
19,CRDA1201,RICER048,1,1,2012-06-19,19,23.3,32.8,24.4,NA,6.876,0,6.876,6.603,0,6.603,0,0,146.95,72.66,0,72.66,0,0,NA,NA,NA,1.972,1.325,1.059,0.64,0.526,0.583,0.498,0,0
20,CRDA1201,RICER048,1,1,2012-06-20,20,24.3,32.6,25.2,NA,7.189,0,7.189,6.604,0,6.604,0,0,154.14,79.26,0,79.26,0,0,NA,NA,NA,1.958,1.334,1.084,0.643,0.517,0.575,0.492,0,0
21,CRDA1201,RICER048,1,1,2012-06-21,21,20.7,36.2,24.4,NA,6.661,0,6.661,6.556,0,6.556,0,0,160.8,85.82,0,85.82,0,0,NA,NA,NA,1.919,1.328,1.092,0.654,0.509,0.567,0.487,0,0
22,CRDA1201,RICER048,1,1,2012-06-22,22,21.8,34.5,25.1,NA,6.556,0,6.556,6.493,0,6.493,0,0,167.36,92.31,0,92.31,0,0,NA,NA,NA,1.893,1.309,1.088,0.66,0.501,0.56,0.482,0,0
23,CRDA1201,RICER048,1,1,2012-06-23,23,17.5,31.2,24.6,NA,5.075,0,5.075,5.075,0,5.075,0,0,172.43,97.39,0,97.39,0,0,NA,NA,NA,1.489,1.043,0.848,0.525,0.379,0.425,0.366,0,0
24,CRDA1201,RICER048,1,1,2012-06-24,24,14.9,31.3,23.9,NA,4.319,0,4.319,4.319,0,4.319,0,0,176.75,101.71,0,101.71,0,0,NA,NA,NA,1.275,0.895,0.72,0.465,0.311,0.35,0.302,0,0
25,CRDA1201,RICER048,1,1,2012-06-25,25,15.1,30.9,23.1,NA,4.338,0,4.338,4.338,0,4.338,0,0,181.09,106.04,0,106.04,0,0,NA,NA,NA,1.269,0.903,0.725,0.486,0.316,0.343,0.297,0,0
26,CRDA1201,RICER048,1,1,2012-06-26,26,24.6,35.5,23.4,NA,7.595,0,7.595,6.803,0,6.803,0,0,188.69,112.85,0,112.85,0,0,NA,NA,NA,1.938,1.391,1.15,0.787,0.534,0.537,0.465,0,0
27,CRDA1201,RICER048,1,1,2012-06-27,27,23.8,31.1,24.7,NA,6.882,0,6.882,6.62,0,6.62,0,0,195.57,119.47,0,119.47,0,0,NA,NA,NA,1.837,1.333,1.119,0.78,0.561,0.53,0.46,0,0
28,CRDA1201,RICER048,1,1,2012-06-28,28,18,31.6,23.7,NA,5.202,0,5.202,5.202,0,5.202,0,0,200.77,124.67,0,124.67,0,0,NA,NA,NA,1.485,1.029,0.864,0.604,0.45,0.411,0.358,0,0
29,CRDA1201,RICER048,1,1,2012-06-29,29,19.5,31.4,24.1,NA,5.658,0,5.658,5.658,0,5.658,0,0,206.43,130.33,0,130.33,0,0,NA,NA,NA,1.65,1.133,0.928,0.645,0.49,0.434,0.378,0,0
30,CRDA1201,RICER048,1,1,2012-06-30,30,19.4,31.1,24.2,NA,5.62,0,5.62,5.62,0,5.62,0,0,212.05,135.95,0,135.95,0,0,NA,NA,NA,1.583,1.135,0.937,0.65,0.504,0.432,0.377,0,0
31,CRDA1201,RICER048,1,1,2012-07-01,31,19.9,30.3,24.1,NA,5.677,0,5.677,5.677,0,5.677,0,0,217.73,141.62,0,141.62,0,0,NA,NA,NA,1.538,1.14,0.962,0.672,0.53,0.446,0.39,0,0
32,CRDA1201,RICER048,1,1,2012-07-02,32,14,30.1,23.6,NA,3.966,0,3.966,3.966,0,3.966,0,0,221.69,145.59,0,145.59,0,0,NA,NA,NA,1.111,0.787,0.663,0.463,0.366,0.307,0.269,0,0
33,CRDA1201,RICER048,1,1,2012-07-03,33,22.5,32.3,23.8,NA,6.547,0,6.547,6.332,0,6.332,0,0,228.24,151.92,0,151.92,0,0,NA,NA,NA,1.8,1.241,1.046,0.738,0.583,0.492,0.432,0,0
34,CRDA1201,RICER048,1,1,2012-07-04,34,18.1,32.4,23.3,NA,5.241,0,5.241,5.241,0,5.241,0,0,233.48,157.16,0,157.16,0,0,NA,NA,NA,1.506,1.045,0.853,0.601,0.477,0.403,0.355,0,0
35,CRDA1201,RICER048,1,1,2012-07-05,35,21.6,31.4,23.3,NA,6.221,0,6.221,6.221,0,6.221,0,0,239.7,163.38,0,163.38,0,0,NA,NA,NA,1.843,1.252,1.004,0.692,0.551,0.467,0.412,0,0
36,CRDA1201,RICER048,1,1,2012-07-06,36,16.3,33.8,23.5,NA,4.814,0,4.814,4.814,0,4.814,0,0,244.51,168.2,0,168.2,0,0,NA,NA,NA,1.444,0.975,0.784,0.525,0.417,0.355,0.313,0,0
37,CRDA1201,RICER048,1,1,2012-07-07,37,18.6,31.5,22.9,NA,5.37,0,5.37,5.37,0,5.37,0,0,249.88,173.57,0,173.57,0,0,NA,NA,NA,1.637,1.111,0.876,0.585,0.446,0.379,0.336,0,0
38,CRDA1201,RICER048,1,1,2012-07-08,38,18.8,31.8,23.8,NA,5.48,0,5.48,5.48,0,5.48,0,0,255.36,179.05,0,179.05,0,0,NA,NA,NA,1.642,1.148,0.906,0.616,0.454,0.379,0.335,0,0
39,CRDA1201,RICER048,1,1,2012-07-09,39,16.8,29.6,24.2,NA,4.794,0,4.794,4.794,0,4.794,0,0,260.16,183.84,0,183.84,0,0,NA,NA,NA,1.425,0.99,0.798,0.549,0.413,0.328,0.291,0,0
40,CRDA1201,RICER048,1,1,2012-07-10,40,23.6,32.2,23.3,NA,6.883,0,6.883,6.636,0,6.636,0,0,267.04,190.48,0,190.48,0,0,NA,NA,NA,1.911,1.358,1.118,0.777,0.6,0.464,0.407,0,0
41,CRDA1201,RICER048,1,1,2012-07-11,41,21.3,32.2,24.2,NA,6.2,0,6.2,6.2,0,6.2,0,0,273.24,196.68,0,196.68,0,0,NA,NA,NA,1.765,1.256,1.045,0.731,0.573,0.446,0.384,0,0
42,CRDA1201,RICER048,1,1,2012-07-12,42,10.1,29.6,24.2,NA,2.875,0,2.875,2.875,0,2.875,0,0,276.12,199.55,0,199.55,0,0,NA,NA,NA,0.841,0.594,0.477,0.331,0.259,0.203,0.171,0,0
43,CRDA1201,RICER048,1,1,2012-07-13,43,22.6,31.5,23.3,NA,6.56,0,6.56,6.56,0,6.56,0,0,282.68,206.11,0,206.11,0,0,NA,NA,NA,1.915,1.397,1.089,0.745,0.578,0.465,0.371,0,0
44,CRDA1201,RICER048,1,1,2012-07-14,44,19.6,29.9,23.4,NA,5.569,0,5.569,5.569,0,5.569,0,0,288.24,211.68,0,211.68,0,0,NA,NA,NA,1.547,1.181,0.956,0.649,0.5,0.425,0.31,0,0
45,CRDA1201,RICER048,1,1,2012-07-15,45,17.1,30.3,22.6,NA,4.859,0,4.859,4.859,0,4.859,0,0,293.1,216.54,0,216.54,0,0,NA,NA,NA,1.346,0.98,0.825,0.578,0.448,0.413,0.269,0,0
46,CRDA1201,RICER048,1,1,2012-07-16,46,17.7,28.3,23,NA,4.929,0,4.929,4.929,0,4.929,0,0,298.03,221.47,0,221.47,0,0,NA,NA,NA,1.366,0.973,0.818,0.577,0.457,0.458,0.279,0,0
47,CRDA1201,RICER048,1,1,2012-07-17,47,22.6,31.2,22.8,NA,6.482,0,6.482,6.482,0,6.482,0,0,304.51,227.95,0,227.95,0,0,NA,NA,NA,1.797,1.261,1.065,0.75,0.596,0.628,0.384,0,0
48,CRDA1201,RICER048,1,1,2012-07-18,48,18.4,31.7,22.8,NA,5.289,0,5.289,5.289,0,5.289,0,0,309.8,233.24,0,233.24,0,0,NA,NA,NA,1.414,1.03,0.875,0.616,0.49,0.529,0.335,0,0
49,CRDA1201,RICER048,1,1,2012-07-19,49,15.3,28.9,24.4,NA,4.302,0.008,4.294,4.302,0.008,4.294,0,0,314.1,237.54,0.01,237.53,0,0,NA,NA,NA,1.177,0.832,0.701,0.493,0.391,0.425,0.274,0.001,0.299
50,CRDA1201,RICER048,1,1,2012-07-20,50,14.5,28.9,24.3,NA,4.102,0.011,4.091,4.102,0.011,4.091,0,0,318.21,241.64,0.02,241.62,0,0,NA,NA,NA,1.175,0.803,0.656,0.455,0.359,0.391,0.252,0.001,0.299
51,CRDA1201,RICER048,1,1,2012-07-21,51,14.1,28.9,23.4,NA,3.971,0.013,3.958,3.971,0.013,3.958,0,0,322.18,245.61,0.03,245.58,0,0,NA,NA,NA,1.139,0.787,0.637,0.439,0.343,0.372,0.24,0.001,0.298
52,CRDA1201,RICER048,1,1,2012-07-22,52,23.9,31.5,22.1,NA,6.857,0.027,6.829,6.856,0.027,6.829,0,0,329.03,252.47,0.06,252.41,0,0,NA,NA,NA,1.921,1.344,1.112,0.771,0.604,0.652,0.426,0.003,0.298
53,CRDA1201,RICER048,1,1,2012-07-23,53,16.5,29.9,24,NA,4.68,0.022,4.657,4.679,0.022,4.657,0,0,333.71,257.15,0.08,257.07,0,0,NA,NA,NA,1.264,0.949,0.768,0.528,0.412,0.442,0.294,0.002,0.298
54,CRDA1201,RICER048,1,1,2012-07-24,54,20.6,30.8,23.6,NA,5.923,0.033,5.889,5.922,0.033,5.889,0,0,339.64,263.07,0.11,262.96,0,0,NA,NA,NA,1.635,1.203,0.965,0.66,0.511,0.544,0.372,0.003,0.298
55,CRDA1201,RICER048,1,1,2012-07-25,55,20.4,31.2,22.6,NA,5.838,0.038,5.8,5.837,0.038,5.8,0,0,345.47,268.91,0.15,268.76,0,0,NA,NA,NA,1.596,1.164,0.945,0.655,0.511,0.542,0.387,0.004,0.299
56,CRDA1201,RICER048,1,1,2012-07-26,56,19.8,30.6,24.4,NA,5.701,0.042,5.658,5.7,0.042,5.658,0,0,351.18,274.61,0.19,274.41,0,0,NA,NA,NA,1.536,1.146,0.922,0.636,0.496,0.525,0.396,0.004,0.3
57,CRDA1201,RICER048,1,1,2012-07-27,57,21.7,32.4,23.8,NA,6.34,0.055,6.285,6.34,0.055,6.285,0,0,357.52,280.95,0.25,280.7,0,0,NA,NA,NA,1.68,1.281,1.03,0.707,0.549,0.579,0.459,0.006,0.303
58,CRDA1201,RICER048,1,1,2012-07-28,58,11.2,29.9,23.6,NA,3.18,0.031,3.148,3.179,0.031,3.148,0,0,360.7,284.13,0.28,283.85,0,0,NA,NA,NA,0.838,0.634,0.513,0.355,0.277,0.293,0.239,0.003,0.306
59,CRDA1201,RICER048,1,1,2012-07-29,59,21,29.2,24,NA,5.953,0.065,5.886,5.952,0.065,5.886,0,0,366.65,290.08,0.34,289.73,0,0,NA,NA,NA,1.603,1.163,0.944,0.659,0.518,0.547,0.452,0.007,0.31
60,CRDA1201,RICER048,1,1,2012-07-30,60,22,30.7,22.7,NA,6.256,0.078,6.178,6.255,0.078,6.178,0,0,372.91,296.33,0.42,295.91,0,0,NA,NA,NA,1.656,1.189,0.992,0.699,0.555,0.593,0.494,0.008,0.312
61,CRDA1201,RICER048,1,1,2012-07-31,61,22.1,30.6,23.5,NA,6.288,0.094,6.192,6.286,0.094,6.192,0,0,379.19,302.62,0.52,302.1,0,0,NA,NA,NA,1.683,1.177,0.988,0.696,0.553,0.596,0.5,0.009,0.319
62,CRDA1201,RICER048,1,1,2012-08-01,62,10.3,28.9,24.1,NA,2.897,0.049,2.847,2.896,0.049,2.847,0,0,382.09,305.52,0.57,304.95,0,0,NA,NA,NA,0.791,0.545,0.45,0.315,0.25,0.27,0.227,0.005,0.321
63,CRDA1201,RICER048,1,1,2012-08-02,63,21,29.6,23.4,NA,5.941,0.107,5.831,5.938,0.107,5.831,0,0,388.03,311.45,0.67,310.78,0,0,NA,NA,NA,1.639,1.138,0.919,0.637,0.502,0.541,0.454,0.011,0.325
64,CRDA1201,RICER048,1,1,2012-08-03,64,18.6,30.8,22.6,NA,5.278,0.107,5.169,5.276,0.107,5.169,0,0,393.31,316.73,0.78,315.95,0,0,NA,NA,NA,1.43,1.006,0.823,0.572,0.45,0.484,0.405,0.011,0.327
65,CRDA1201,RICER048,1,1,2012-08-04,65,17.1,30.7,23.9,NA,4.893,0.109,4.781,4.891,0.109,4.781,0,0,398.2,321.62,0.89,320.73,0,0,NA,NA,NA,1.299,0.941,0.787,0.534,0.414,0.44,0.367,0.011,0.331
66,CRDA1201,RICER048,1,1,2012-08-05,66,22.5,31.4,23.4,NA,6.462,0.159,6.301,6.46,0.159,6.301,0,0,404.66,328.08,1.05,327.03,0,0,NA,NA,NA,1.702,1.222,1.033,0.72,0.556,0.584,0.484,0.016,0.336
67,CRDA1201,RICER048,1,1,2012-08-06,67,23,30.1,23.1,NA,6.485,0.175,6.304,6.479,0.175,6.304,0,0,411.15,334.56,1.22,333.34,0,0,NA,NA,NA,1.676,1.202,1.019,0.722,0.572,0.608,0.505,0.017,0.341
68,CRDA1201,RICER048,1,1,2012-08-07,68,23.9,30.1,22.7,NA,6.685,0.203,6.478,6.68,0.203,6.478,0,0,417.83,341.24,1.43,339.81,0,0,NA,NA,NA,1.751,1.222,1.037,0.732,0.582,0.628,0.525,0.02,0.347
69,CRDA1201,RICER048,1,1,2012-08-08,69,18.3,29.7,23.9,NA,5.156,0.174,4.977,5.151,0.174,4.977,0,0,422.99,346.39,1.6,344.79,0,0,NA,NA,NA,1.367,0.977,0.788,0.549,0.435,0.468,0.392,0.017,0.355
70,CRDA1201,RICER048,1,1,2012-08-09,70,13.8,28.3,23.5,NA,3.821,0.142,3.675,3.817,0.142,3.675,0,0,426.81,350.21,1.74,348.47,0,0,NA,NA,NA,0.999,0.75,0.588,0.403,0.315,0.337,0.282,0.014,0.364
71,CRDA1201,RICER048,1,1,2012-08-10,71,23.8,31,21.7,NA,6.701,0.271,6.423,6.694,0.271,6.423,0,0,433.51,356.9,2.01,354.89,0,0,NA,NA,NA,1.736,1.253,1.039,0.723,0.566,0.603,0.503,0.027,0.372
72,CRDA1201,RICER048,1,1,2012-08-11,72,18.6,28.6,23.3,NA,5.119,0.234,4.881,5.115,0.234,4.881,0,0,438.63,362.02,2.25,359.77,0,0,NA,NA,NA,1.31,0.941,0.787,0.552,0.435,0.466,0.389,0.023,0.38
73,CRDA1201,RICER048,1,1,2012-08-12,73,22.4,30.2,23.4,NA,6.303,0.321,5.978,6.299,0.321,5.978,0,0,444.93,368.32,2.57,365.75,0,0,NA,NA,NA,1.651,1.138,0.951,0.667,0.527,0.568,0.476,0.032,0.389
74,CRDA1201,RICER048,1,1,2012-08-13,74,19,30.1,22.8,NA,5.288,0.297,4.983,5.281,0.297,4.983,0,0,450.22,373.6,2.87,370.73,0,0,NA,NA,NA,1.355,0.98,0.796,0.553,0.436,0.47,0.393,0.03,0.398
75,CRDA1201,RICER048,1,1,2012-08-14,75,18.3,28.8,23.1,NA,5.044,0.312,4.723,5.035,0.312,4.723,0,0,455.27,378.63,3.18,375.45,0,0,NA,NA,NA,1.284,0.961,0.762,0.52,0.404,0.432,0.36,0.031,0.41
76,CRDA1201,RICER048,1,1,2012-08-15,76,16.2,30.4,23,NA,4.532,0.313,4.214,4.527,0.313,4.214,0,0,459.8,383.16,3.49,379.67,0,0,NA,NA,NA,1.132,0.858,0.687,0.47,0.364,0.385,0.319,0.031,0.421
77,CRDA1201,RICER048,1,1,2012-08-16,77,18,28.3,24.3,NA,4.964,0.376,4.583,4.959,0.376,4.583,0,0,464.76,388.12,3.87,384.25,0,0,NA,NA,NA,1.229,0.928,0.743,0.513,0.399,0.421,0.349,0.038,0.433
78,CRDA1201,RICER048,1,1,2012-08-17,78,21.6,27.9,23.1,NA,5.865,0.481,5.37,5.851,0.481,5.37,0,0,470.63,393.97,4.35,389.62,0,0,NA,NA,NA,1.451,1.053,0.866,0.606,0.475,0.502,0.417,0.048,0.446
79,CRDA1201,RICER048,1,1,2012-08-18,79,11.4,26.8,23,NA,3.046,0.277,2.76,3.037,0.277,2.76,0,0,473.67,397.01,4.62,392.38,0,0,NA,NA,NA,0.752,0.531,0.441,0.31,0.245,0.262,0.218,0.028,0.461
80,CRDA1201,RICER048,1,1,2012-08-19,80,19.9,30.2,23.6,NA,5.545,0.551,4.986,5.537,0.551,4.986,0,0,479.22,402.54,5.17,397.37,0,0,NA,NA,NA,1.383,0.965,0.789,0.553,0.437,0.468,0.391,0.055,0.479
81,CRDA1201,RICER048,1,1,2012-08-20,81,19.8,30.5,23.8,NA,5.514,0.6,4.901,5.501,0.6,4.901,0,0,484.73,408.04,5.77,402.27,0,0,NA,NA,NA,1.326,0.979,0.783,0.544,0.428,0.457,0.383,0.06,0.492
82,CRDA1201,RICER048,1,1,2012-08-21,82,15.8,30,23.6,NA,4.359,0.525,3.825,4.35,0.525,3.825,0,0,489.09,412.39,6.3,406.09,0,0,NA,NA,NA,1.028,0.776,0.615,0.424,0.332,0.354,0.296,0.052,0.513
83,CRDA1201,RICER048,1,1,2012-08-22,83,12.7,28.8,24.1,NA,3.466,0.454,3.005,3.459,0.454,3.005,0,0,492.56,415.85,6.75,409.1,0,0,NA,NA,NA,0.8,0.602,0.494,0.34,0.263,0.276,0.23,0.045,0.535
84,CRDA1201,RICER048,1,1,2012-08-23,84,15.3,28.9,22.6,NA,4.129,0.582,3.538,4.12,0.582,3.538,0,0,496.69,419.97,7.33,412.64,0,0,NA,NA,NA,0.95,0.687,0.575,0.406,0.317,0.33,0.274,0.058,0.556
85,CRDA1201,RICER048,1,1,2012-08-24,85,18,30.1,22.9,NA,4.914,0.747,4.152,4.899,0.747,4.152,0,0,501.6,424.87,8.08,416.79,0,0,NA,NA,NA,1.122,0.8,0.665,0.47,0.373,0.394,0.328,0.075,0.575
86,CRDA1201,RICER048,1,1,2012-08-25,86,9.9,28.2,23.3,NA,2.645,0.439,2.197,2.636,0.439,2.197,0,0,504.25,427.51,8.52,418.99,0,0,NA,NA,NA,0.588,0.432,0.354,0.247,0.196,0.207,0.173,0.044,0.599
87,CRDA1201,RICER048,1,1,2012-08-26,87,17.5,27.1,23.5,NA,4.625,0.813,3.793,4.606,0.813,3.793,0,0,508.87,432.11,9.33,422.78,0,0,NA,NA,NA,1.016,0.761,0.614,0.424,0.333,0.352,0.294,0.081,0.628
88,CRDA1201,RICER048,1,1,2012-08-27,88,18.6,29.8,22.5,NA,4.999,0.968,4.021,4.989,0.968,4.021,0,0,513.87,437.1,10.3,426.8,0,0,NA,NA,NA,1.067,0.803,0.652,0.453,0.356,0.376,0.314,0.097,0.648
89,CRDA1201,RICER048,1,1,2012-08-28,89,24.5,30.1,23.8,NA,6.645,1.374,5.247,6.622,1.374,5.247,0,0,520.51,443.72,11.68,432.05,0,0,NA,NA,NA,1.412,1.011,0.841,0.593,0.47,0.501,0.419,0.137,0.68
90,CRDA1201,RICER048,1,1,2012-08-29,90,21.2,29.7,23.4,NA,5.676,1.286,4.372,5.658,1.286,4.372,0,0,526.19,449.38,12.96,436.42,0,0,NA,NA,NA,1.154,0.833,0.703,0.497,0.397,0.428,0.36,0.129,0.705
91,CRDA1201,RICER048,1,1,2012-08-30,91,22.9,29.2,24,NA,6.087,1.493,4.575,6.068,1.493,4.575,0,0,532.28,455.45,14.46,441,0,0,NA,NA,NA,1.192,0.868,0.74,0.522,0.417,0.454,0.383,0.149,0.739
92,CRDA1201,RICER048,1,1,2012-08-31,92,20.6,26.8,23.5,NA,5.288,1.405,3.861,5.266,1.405,3.861,0,0,537.56,460.72,15.86,444.86,0,0,NA,NA,NA,1.042,0.728,0.617,0.434,0.345,0.377,0.318,0.141,0.771
93,CRDA1201,RICER048,1,1,2012-09-01,93,17.2,28.4,22.5,NA,4.46,1.277,3.16,4.437,1.277,3.16,0,0,542.02,465.15,17.14,448.02,0,0,NA,NA,NA,0.887,0.61,0.498,0.345,0.272,0.297,0.25,0.128,0.807
94,CRDA1201,RICER048,1,1,2012-09-02,94,15.2,27.7,22.8,NA,3.912,1.194,2.694,3.888,1.194,2.694,0,0,545.94,469.04,18.33,450.71,0,0,NA,NA,NA,0.759,0.53,0.426,0.293,0.229,0.248,0.208,0.119,0.843
95,CRDA1201,RICER048,1,1,2012-09-03,95,17.4,30.1,21.8,NA,4.549,1.479,3.048,4.527,1.479,3.048,0,0,550.49,473.57,19.81,453.76,0,0,NA,NA,NA,0.862,0.591,0.484,0.334,0.261,0.281,0.235,0.148,0.877
96,CRDA1201,RICER048,1,1,2012-09-04,96,19.7,29.4,23.2,NA,5.143,1.786,3.337,5.123,1.786,3.337,0,0,555.63,478.69,21.6,457.09,0,0,NA,NA,NA,0.922,0.663,0.539,0.368,0.285,0.305,0.254,0.179,0.909
97,CRDA1201,RICER048,1,1,2012-09-05,97,17.8,29.2,23.1,NA,4.615,1.717,2.883,4.601,1.717,2.883,0,0,560.24,483.29,23.31,459.98,0,0,NA,NA,NA,0.77,0.582,0.48,0.324,0.248,0.261,0.216,0.172,0.945
98,CRDA1201,RICER048,1,1,2012-09-06,98,16.1,26.1,23.4,NA,4.03,1.565,2.436,4,1.565,2.436,0,0,564.27,487.29,24.88,462.41,0,0,NA,NA,NA,0.65,0.484,0.4,0.278,0.214,0.224,0.185,0.156,0.987
99,CRDA1201,RICER048,1,1,2012-09-07,99,17.9,29.2,22,NA,4.575,1.834,2.703,4.537,1.834,2.703,0,0,568.85,491.83,26.71,465.12,0,0,NA,NA,NA,0.721,0.535,0.442,0.307,0.239,0.251,0.207,0.183,1.027
100,CRDA1201,RICER048,1,1,2012-09-08,100,24.3,30.9,22.1,NA,6.306,2.638,3.635,6.273,2.638,3.635,0,0,575.15,498.1,29.35,468.75,0,0,NA,NA,NA,0.946,0.698,0.593,0.42,0.333,0.352,0.293,0.264,1.067
101,CRDA1201,RICER048,1,1,2012-09-09,101,17.4,30.7,22.6,NA,4.489,1.959,2.51,4.469,1.959,2.51,0,0,579.64,502.57,31.31,471.26,0,0,NA,NA,NA,0.637,0.478,0.409,0.291,0.233,0.251,0.211,0.196,1.11
102,CRDA1201,RICER048,1,1,2012-09-10,102,19.6,30.4,23.3,NA,5.049,2.27,2.756,5.026,2.27,2.756,0,0,584.69,507.6,33.58,474.02,0,0,NA,NA,NA,0.705,0.523,0.448,0.317,0.254,0.277,0.234,0.227,1.166
103,CRDA1201,RICER048,1,1,2012-09-11,103,25.1,31.7,23.5,NA,6.539,3.037,3.479,6.515,3.037,3.478,0,0,591.23,514.11,36.62,477.5,0,0,NA,NA,NA,0.892,0.66,0.564,0.401,0.317,0.349,0.295,0.304,1.211
104,CRDA1201,RICER048,1,1,2012-09-12,104,22.9,31.6,24.8,NA,5.99,2.882,3.092,5.974,2.882,3.092,0,0,597.22,520.09,39.5,480.59,0,0,NA,NA,NA,0.797,0.585,0.497,0.355,0.282,0.313,0.263,0.288,1.261
