Var1,EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,SRAA,TMAXA,TMINA,REFA,EOAA,EOPA,EOSA,ETAA,EPAA,ESAA,EFAA,EMAA,EOAC,ETAC,EPAC,ESAC,EFAC,EMAC,KCAA,KBSA,KEAA,ES1D,ES2D,ES3D,ES4D,ES5D,ES6D,ES7D,TRWUD,TWUPD
44,CRDA1201,RICER048,1,1,2012-07-14,44,20.6,31.6,25.4,NA,5.969,0,5.969,5.703,0,5.703,0,0,337.73,147.03,0,147.03,0,0,NA,NA,NA,1.447,0.96,0.989,0.702,0.562,0.615,0.428,0,0
45,CRDA1201,RICER048,1,1,2012-07-15,45,20.7,30.8,25.1,NA,6.047,0,6.047,6.047,0,6.047,0,0,343.78,153.07,0,153.07,0,0,NA,NA,NA,1.714,1.072,1.009,0.696,0.547,0.595,0.415,0,0
46,CRDA1201,RICER048,1,1,2012-07-16,46,12.6,34.4,24.7,NA,3.827,0,3.827,3.827,0,3.827,0,0,347.6,156.9,0,156.9,0,0,NA,NA,NA,1.009,0.697,0.67,0.458,0.354,0.376,0.263,0,0
47,CRDA1201,RICER048,1,1,2012-07-17,47,24.3,35.2,24.2,NA,7.415,0,7.415,6.096,0,6.096,0,0,355.02,163,0,163,0,0,NA,NA,NA,1.601,1.088,1.073,0.741,0.576,0.601,0.416,0,0
48,CRDA1201,RICER048,1,1,2012-07-18,48,24.1,31.1,24.2,NA,6.996,0.035,6.983,6.21,0.035,6.175,0,0,362.01,169.21,0.04,169.17,0,0,NA,NA,NA,1.689,1.08,1.068,0.742,0.579,0.605,0.412,0.004,0.266
49,CRDA1201,RICER048,1,1,2012-07-19,49,18.7,35.2,23.7,NA,5.723,0.016,5.706,5.723,0.016,5.706,0,0,367.74,174.93,0.05,174.88,0,0,NA,NA,NA,1.417,1.014,1.023,0.712,0.559,0.587,0.394,0.002,0.265
50,CRDA1201,RICER048,1,1,2012-07-20,50,24.2,38,25.3,NA,8.534,0.079,8.502,5.722,0.079,5.642,0,0,376.27,180.65,0.13,180.52,0,0,NA,NA,NA,1.301,1.002,1.033,0.726,0.573,0.604,0.403,0.008,0.265
51,CRDA1201,RICER048,1,1,2012-07-21,51,22.7,34.4,25.2,NA,6.757,0.075,6.728,1.042,0.075,0.967,0,0,383.03,181.69,0.21,181.49,0,0,NA,NA,NA,0.793,0.103,0.04,0.015,0.008,0.006,0.003,0.007,0.265
52,CRDA1201,RICER048,1,1,2012-07-22,52,16.7,33.9,24.9,NA,4.94,0.067,4.913,1.044,0.067,0.977,0,0,387.97,182.74,0.27,182.47,0,0,NA,NA,NA,0.804,0.102,0.04,0.015,0.008,0.006,0.003,0.007,0.265
53,CRDA1201,RICER048,1,1,2012-07-23,53,20.1,35.2,25,NA,6.083,0.1,6.043,1.074,0.1,0.973,0,0,394.05,183.81,0.37,183.44,0,0,NA,NA,NA,0.801,0.101,0.04,0.015,0.008,0.006,0.003,0.01,0.265
54,CRDA1201,RICER048,1,1,2012-07-24,54,21.8,36.1,25.1,NA,6.923,0.135,6.87,1.09,0.135,0.955,0,0,400.97,184.9,0.51,184.39,0,0,NA,NA,NA,0.784,0.1,0.04,0.015,0.008,0.006,0.003,0.013,0.266
55,CRDA1201,RICER048,1,1,2012-07-25,55,19.1,37.2,26.1,NA,6.455,0.145,6.397,1.065,0.145,0.919,0,0,407.43,185.97,0.65,185.31,0,0,NA,NA,NA,0.749,0.1,0.04,0.015,0.008,0.006,0.003,0.015,0.267
56,CRDA1201,RICER048,1,1,2012-07-26,56,25.1,39.4,25.6,NA,9.388,0.267,9.282,1.15,0.267,0.883,0,0,416.82,187.12,0.92,186.2,0,0,NA,NA,NA,0.712,0.099,0.04,0.015,0.008,0.006,0.003,0.027,0.269
57,CRDA1201,RICER048,1,1,2012-07-27,57,24.9,40,24.9,NA,9.517,0.298,9.398,1.146,0.298,0.848,0,0,426.33,188.26,1.22,187.04,0,0,NA,NA,NA,0.679,0.098,0.04,0.015,0.008,0.006,0.003,0.03,0.256
58,CRDA1201,RICER048,1,1,2012-07-28,58,21.4,35.5,25.7,NA,6.542,0.224,6.452,1.044,0.224,0.82,0,0,432.88,189.31,1.44,187.86,0,0,NA,NA,NA,0.652,0.096,0.04,0.015,0.008,0.006,0.003,0.022,0.208
59,CRDA1201,RICER048,1,1,2012-07-29,59,14.5,31.1,25.2,NA,4.127,0.159,4.063,1.096,0.159,0.937,0,0,437,190.4,1.6,188.8,0,0,NA,NA,NA,0.768,0.097,0.04,0.015,0.008,0.006,0.003,0.016,0.202
60,CRDA1201,RICER048,1,1,2012-07-30,60,23.6,30.6,24.8,NA,6.756,0.289,6.64,5.989,0.289,5.701,0,0,443.76,196.39,1.89,194.5,0,0,NA,NA,NA,1.467,0.963,1.005,0.709,0.563,0.596,0.399,0.029,0.276
61,CRDA1201,RICER048,1,1,2012-07-31,61,20.7,35.9,23.7,NA,6.489,0.313,6.363,5.998,0.313,5.685,0,0,450.25,202.39,2.2,200.19,0,0,NA,NA,NA,1.471,0.987,0.997,0.695,0.554,0.588,0.394,0.031,0.279
62,CRDA1201,RICER048,1,1,2012-08-01,62,18.4,31.8,25.3,NA,5.347,0.111,5.232,5.343,0.111,5.232,0,0,455.6,207.73,2.32,205.42,0,0,NA,NA,NA,1.4,0.917,0.917,0.619,0.496,0.528,0.355,0.011,0.283
63,CRDA1201,RICER048,1,1,2012-08-02,63,19.3,32.9,24.5,NA,5.696,0.132,5.56,5.692,0.132,5.56,0,0,461.29,213.43,2.45,210.98,0,0,NA,NA,NA,1.589,0.993,0.964,0.635,0.495,0.529,0.356,0.013,0.287
64,CRDA1201,RICER048,1,1,2012-08-03,64,15.6,30.1,24,NA,4.466,0.115,4.348,4.463,0.115,4.348,0,0,465.76,217.89,2.56,215.33,0,0,NA,NA,NA,1.216,0.789,0.767,0.513,0.382,0.407,0.274,0.011,0.292
65,CRDA1201,RICER048,1,1,2012-08-04,65,18.6,31.9,23.6,NA,5.39,0.154,5.233,5.387,0.154,5.233,0,0,471.15,223.28,2.72,220.56,0,0,NA,NA,NA,1.438,0.989,0.928,0.626,0.463,0.471,0.317,0.015,0.298
66,CRDA1201,RICER048,1,1,2012-08-05,66,16.5,31,24.3,NA,4.774,0.15,4.621,4.771,0.15,4.621,0,0,475.92,228.05,2.87,225.18,0,0,NA,NA,NA,1.258,0.858,0.826,0.562,0.426,0.418,0.273,0.015,0.303
67,CRDA1201,RICER048,1,1,2012-08-06,67,19.2,32.3,23.7,NA,5.588,0.193,5.39,5.583,0.193,5.39,0,0,481.51,233.63,3.06,230.57,0,0,NA,NA,NA,1.374,0.965,0.978,0.683,0.529,0.531,0.33,0.019,0.31
68,CRDA1201,RICER048,1,1,2012-08-07,68,20.2,33.4,23.9,NA,5.891,0.228,5.659,5.887,0.228,5.659,0,0,487.4,239.52,3.29,236.23,0,0,NA,NA,NA,1.47,0.993,1.009,0.707,0.556,0.578,0.346,0.023,0.317
69,CRDA1201,RICER048,1,1,2012-08-08,69,12.9,29.7,24.8,NA,3.672,0.157,3.512,3.669,0.157,3.512,0,0,491.07,243.19,3.44,239.74,0,0,NA,NA,NA,0.966,0.623,0.608,0.422,0.332,0.352,0.21,0.016,0.326
70,CRDA1201,RICER048,1,1,2012-08-09,70,20.9,31.3,24.1,NA,6.046,0.28,5.762,6.041,0.28,5.762,0,0,497.12,249.23,3.72,245.5,0,0,NA,NA,NA,1.607,1.033,0.989,0.683,0.534,0.568,0.348,0.028,0.336
71,CRDA1201,RICER048,1,1,2012-08-10,71,19.2,28.8,23.7,NA,5.367,0.273,5.088,5.361,0.273,5.088,0,0,502.49,254.59,4,250.59,0,0,NA,NA,NA,1.374,0.931,0.881,0.606,0.472,0.502,0.321,0.027,0.344
72,CRDA1201,RICER048,1,1,2012-08-11,72,20.3,31.6,23.7,NA,5.844,0.332,5.509,5.841,0.332,5.509,0,0,508.33,260.43,4.33,256.1,0,0,NA,NA,NA,1.458,1.041,0.953,0.652,0.506,0.535,0.362,0.033,0.357
73,CRDA1201,RICER048,1,1,2012-08-12,73,17,32.3,23.6,NA,4.915,0.306,4.605,4.911,0.306,4.605,0,0,513.25,265.34,4.64,260.71,0,0,NA,NA,NA,1.219,0.824,0.798,0.551,0.429,0.453,0.33,0.031,0.371
74,CRDA1201,RICER048,1,1,2012-08-13,74,18.5,30.5,24.4,NA,5.277,0.351,4.913,5.264,0.351,4.913,0,0,518.52,270.6,4.99,265.62,0,0,NA,NA,NA,1.289,0.847,0.843,0.591,0.465,0.494,0.385,0.035,0.386
75,CRDA1201,RICER048,1,1,2012-08-14,75,21.6,31.5,23.9,NA,6.163,0.451,5.697,6.148,0.451,5.697,0,0,524.69,276.75,5.44,271.32,0,0,NA,NA,NA,1.406,0.971,0.99,0.697,0.553,0.595,0.485,0.045,0.401
76,CRDA1201,RICER048,1,1,2012-08-15,76,19.7,30.6,22.9,NA,5.474,0.446,5.017,5.463,0.446,5.017,0,0,530.16,282.22,5.88,276.33,0,0,NA,NA,NA,1.181,0.85,0.884,0.622,0.495,0.537,0.447,0.045,0.418
77,CRDA1201,RICER048,1,1,2012-08-16,77,14.3,29.6,23.9,NA,3.948,0.355,3.586,3.941,0.355,3.586,0,0,534.11,286.16,6.24,279.92,0,0,NA,NA,NA,0.883,0.602,0.622,0.437,0.347,0.378,0.317,0.036,0.439
78,CRDA1201,RICER048,1,1,2012-08-17,78,13.4,28.6,23.7,NA,3.673,0.36,3.308,3.667,0.36,3.308,0,0,537.78,289.82,6.6,283.23,0,0,NA,NA,NA,0.888,0.555,0.558,0.388,0.306,0.333,0.28,0.036,0.461
79,CRDA1201,RICER048,1,1,2012-08-18,79,22.1,29.6,23.1,NA,6.125,0.647,5.466,6.113,0.647,5.466,0,0,543.91,295.94,7.24,288.69,0,0,NA,NA,NA,1.504,0.925,0.916,0.634,0.497,0.539,0.451,0.065,0.476
80,CRDA1201,RICER048,1,1,2012-08-19,80,17.4,30.8,23,NA,4.844,0.571,4.266,4.837,0.571,4.266,0,0,548.75,300.77,7.82,292.96,0,0,NA,NA,NA,1.063,0.733,0.743,0.516,0.405,0.44,0.366,0.057,0.491
81,CRDA1201,RICER048,1,1,2012-08-20,81,23.5,31.4,23.3,NA,6.532,0.844,5.68,6.524,0.844,5.68,0,0,555.28,307.3,8.66,298.64,0,0,NA,NA,NA,1.365,0.969,1.001,0.699,0.55,0.601,0.495,0.084,0.515
82,CRDA1201,RICER048,1,1,2012-08-21,82,22.5,31.4,23.7,NA,6.237,0.89,5.335,6.224,0.89,5.335,0,0,561.52,313.52,9.55,303.97,0,0,NA,NA,NA,1.253,0.905,0.946,0.661,0.523,0.574,0.473,0.089,0.537
83,CRDA1201,RICER048,1,1,2012-08-22,83,18.1,30.8,23.5,NA,4.953,0.776,4.161,4.937,0.776,4.161,0,0,566.47,318.46,10.33,308.13,0,0,NA,NA,NA,0.995,0.706,0.731,0.509,0.404,0.446,0.368,0.078,0.566
84,CRDA1201,RICER048,1,1,2012-08-23,84,20.6,29.2,23.7,NA,5.553,0.955,4.584,5.539,0.955,4.584,0,0,572.02,324,11.28,312.72,0,0,NA,NA,NA,1.173,0.78,0.791,0.54,0.43,0.476,0.394,0.095,0.597
85,CRDA1201,RICER048,1,1,2012-08-24,85,21.6,32.3,22.9,NA,5.979,1.139,4.834,5.972,1.139,4.834,0,0,578,329.97,12.42,317.55,0,0,NA,NA,NA,1.304,0.827,0.829,0.55,0.436,0.485,0.402,0.114,0.626
86,CRDA1201,RICER048,1,1,2012-08-25,86,21.9,32.2,24.4,NA,6.113,1.275,4.829,6.104,1.275,4.829,0,0,584.12,336.07,13.69,322.38,0,0,NA,NA,NA,1.348,0.831,0.826,0.545,0.419,0.47,0.39,0.128,0.66
87,CRDA1201,RICER048,1,1,2012-08-26,87,9.4,32.9,24,NA,2.629,0.6,2.025,2.625,0.6,2.025,0,0,586.75,338.7,14.29,324.4,0,0,NA,NA,NA,0.565,0.362,0.347,0.231,0.171,0.189,0.158,0.06,0.698
88,CRDA1201,RICER048,1,1,2012-08-27,88,20,28.7,24.3,NA,5.375,1.268,4.09,5.358,1.268,4.09,0,0,592.12,344.06,15.56,328.49,0,0,NA,NA,NA,1.145,0.736,0.703,0.475,0.352,0.371,0.307,0.127,0.739
89,CRDA1201,RICER048,1,1,2012-08-28,89,24.1,31.2,24,NA,6.589,1.683,4.888,6.571,1.683,4.888,0,0,598.71,350.63,17.25,333.38,0,0,NA,NA,NA,1.305,0.859,0.853,0.588,0.449,0.46,0.374,0.168,0.755
90,CRDA1201,RICER048,1,1,2012-08-29,90,24,32.2,24.1,NA,6.576,1.834,4.727,6.561,1.834,4.727,0,0,605.29,357.19,19.08,338.11,0,0,NA,NA,NA,1.212,0.816,0.831,0.579,0.451,0.468,0.369,0.183,0.787
91,CRDA1201,RICER048,1,1,2012-08-30,91,9.8,28.9,24.7,NA,2.59,0.778,1.8,2.578,0.778,1.8,0,0,607.88,359.77,19.86,339.91,0,0,NA,NA,NA,0.454,0.308,0.317,0.222,0.174,0.184,0.142,0.078,0.825
92,CRDA1201,RICER048,1,1,2012-08-31,92,21.2,31.3,23.2,NA,5.681,1.779,3.875,5.654,1.779,3.875,0,0,613.56,365.42,21.64,343.78,0,0,NA,NA,NA,0.962,0.667,0.685,0.478,0.376,0.4,0.306,0.178,0.865
93,CRDA1201,RICER048,1,1,2012-09-01,93,19.4,31.2,23.4,NA,5.156,1.741,3.392,5.133,1.741,3.392,0,0,618.71,370.55,23.38,347.18,0,0,NA,NA,NA,0.824,0.581,0.605,0.422,0.332,0.356,0.272,0.174,0.887
94,CRDA1201,RICER048,1,1,2012-09-02,94,8.2,31.4,24.2,NA,2.191,0.788,1.39,2.177,0.788,1.39,0,0,620.9,372.73,24.17,348.57,0,0,NA,NA,NA,0.372,0.237,0.24,0.166,0.129,0.139,0.106,0.079,0.928
95,CRDA1201,RICER048,1,1,2012-09-03,95,17.4,31.1,22.6,NA,4.617,1.711,2.872,4.583,1.711,2.872,0,0,625.52,377.32,25.88,351.44,0,0,NA,NA,NA,0.805,0.497,0.488,0.336,0.26,0.276,0.21,0.171,0.967
96,CRDA1201,RICER048,1,1,2012-09-04,96,23,32.4,23.3,NA,6.17,2.416,3.719,6.135,2.416,3.719,0,0,631.69,383.45,28.29,355.16,0,0,NA,NA,NA,0.952,0.651,0.656,0.454,0.353,0.373,0.28,0.242,0.989
97,CRDA1201,RICER048,1,1,2012-09-05,97,13.7,31.6,24,NA,3.629,1.481,2.126,3.607,1.481,2.126,0,0,635.32,387.06,29.77,357.28,0,0,NA,NA,NA,0.546,0.366,0.374,0.26,0.204,0.216,0.161,0.148,1.028
98,CRDA1201,RICER048,1,1,2012-09-06,98,19.8,30.7,24.6,NA,5.225,2.198,3.001,5.199,2.198,3.001,0,0,640.54,392.26,31.97,360.28,0,0,NA,NA,NA,0.819,0.514,0.516,0.357,0.28,0.296,0.219,0.22,1.077
99,CRDA1201,RICER048,1,1,2012-09-07,99,23.5,31.7,23,NA,6.177,2.684,3.455,6.139,2.684,3.455,0,0,646.72,398.4,34.66,363.74,0,0,NA,NA,NA,0.951,0.593,0.593,0.41,0.32,0.34,0.248,0.268,1.112
100,CRDA1201,RICER048,1,1,2012-09-08,100,10.4,31.4,23.4,NA,2.722,1.233,1.478,2.71,1.233,1.477,0,0,649.44,401.11,35.89,365.22,0,0,NA,NA,NA,0.4,0.254,0.255,0.177,0.138,0.147,0.106,0.123,1.159
101,CRDA1201,RICER048,1,1,2012-09-09,101,20,32.3,23.2,NA,5.266,2.436,2.813,5.248,2.436,2.812,0,0,654.71,406.35,38.33,368.03,0,0,NA,NA,NA,0.772,0.485,0.484,0.334,0.261,0.277,0.198,0.244,1.215
102,CRDA1201,RICER048,1,1,2012-09-10,102,22.7,31.4,23.5,NA,5.916,2.806,3.08,5.885,2.806,3.079,0,0,660.63,412.24,41.13,371.11,0,0,NA,NA,NA,0.815,0.533,0.537,0.372,0.291,0.312,0.219,0.281,1.239
103,CRDA1201,RICER048,1,1,2012-09-11,103,22.7,31.5,23.6,NA,5.89,2.883,2.982,5.864,2.883,2.981,0,0,666.52,418.1,44.01,374.09,0,0,NA,NA,NA,0.742,0.516,0.532,0.37,0.29,0.313,0.219,0.288,1.28
104,CRDA1201,RICER048,1,1,2012-09-12,104,22.3,31.8,23.8,NA,5.784,2.916,2.849,5.765,2.916,2.849,0,0,672.3,423.87,46.93,376.94,0,0,NA,NA,NA,0.736,0.524,0.499,0.341,0.266,0.286,0.197,0.292,1.328
