Var1,EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,PRED,DAYLD,TWLD,SRAD,PARD,CLDD,TMXD,TMND,TAVD,TDYD,TDWD,TGAD,TGRD,WDSD,CO2D,VPDF,VPD,OZON7,WDATE
24,CRDA1201,RICER048,1,1,2012-06-24,24,35.8,12,12.9,21.2,42.4,0.2,34,26.2,29.9,31.2,20.7,29.9,31.2,329,393.8,0,0,NA,2012-06-24
25,CRDA1201,RICER048,1,1,2012-06-25,25,10.7,12,12.9,22.6,45.2,0.15,35.7,24.7,30,31.8,19.6,30,31.8,410,393.8,0,0,NA,2012-06-25
26,CRDA1201,RICER048,1,1,2012-06-26,26,3.7,12,12.9,23,46,0.14,33.2,24.4,28.6,30,19.2,28.6,30,391,393.8,0,0,NA,2012-06-26
27,CRDA1201,RICER048,1,1,2012-06-27,27,0,12,12.9,21.8,43.6,0.18,35,23.7,29.1,30.9,16,29.1,30.9,314,393.8,0,0,NA,2012-06-27
28,CRDA1201,RICER048,1,1,2012-06-28,28,5.8,12,12.9,24.8,49.6,0.07,38.4,23.6,30.7,33.1,16.4,30.7,33.1,318,393.8,0,0,NA,2012-06-28
29,CRDA1201,RICER048,1,1,2012-06-29,29,1.9,12,12.9,20.5,41,0.23,35.4,24.9,29.9,31.6,18.8,29.9,31.6,247,393.8,0,0,NA,2012-06-29
30,CRDA1201,RICER048,1,1,2012-06-30,30,1.3,12,12.9,15.3,30.6,0.43,35.1,25.4,30,31.6,18.9,30,31.6,212,393.8,0,0,NA,2012-06-30
31,CRDA1201,RICER048,1,1,2012-07-01,31,15.5,12,12.9,12.8,25.6,0.52,32.3,26.5,29.3,30.2,21,29.3,30.2,180,393.8,0,0,NA,2012-07-01
32,CRDA1201,RICER048,1,1,2012-07-02,32,8,12,12.9,23.2,46.4,0.13,32.1,25.4,28.6,29.7,20.6,28.6,29.7,121,393.8,0,0,NA,2012-07-02
33,CRDA1201,RICER048,1,1,2012-07-03,33,7.8,12,12.9,16.4,32.8,0.39,32.9,24.9,28.7,30,20.3,28.7,30,138,393.8,0,0,NA,2012-07-03
34,CRDA1201,RICER048,1,1,2012-07-04,34,0.4,12,12.9,24.2,48.4,0.09,34.5,25,29.5,31.1,18.8,29.5,31.1,102,393.8,0,0,NA,2012-07-04
35,CRDA1201,RICER048,1,1,2012-07-05,35,0.7,12,12.9,23.6,47.2,0.12,38.8,25,31.6,33.8,16.4,31.6,33.8,306,393.8,0,0,NA,2012-07-05
36,CRDA1201,RICER048,1,1,2012-07-06,36,0.3,12,12.9,19.9,39.8,0.26,34.2,25.3,29.6,31,19.6,29.6,31,446,393.8,0,0,NA,2012-07-06
37,CRDA1201,RICER048,1,1,2012-07-07,37,0.8,12,12.9,21,42,0.22,33.1,25,28.9,30.2,20,28.9,30.2,409,393.8,0,0,NA,2012-07-07
38,CRDA1201,RICER048,1,1,2012-07-08,38,0.6,12,12.9,20.7,41.4,0.23,34,24.6,29.1,30.6,18.9,29.1,30.6,316,393.8,0,0,NA,2012-07-08
39,CRDA1201,RICER048,1,1,2012-07-09,39,0.8,12,12.9,23,46,0.14,34.7,24.6,29.4,31.1,18,29.4,31.1,195,393.8,0,0,NA,2012-07-09
40,CRDA1201,RICER048,1,1,2012-07-10,40,1,12,12.9,21,42,0.22,37.3,25.4,31.1,33,16.5,31.1,33,184,393.8,0,0,NA,2012-07-10
41,CRDA1201,RICER048,1,1,2012-07-11,41,0.4,12,12.9,24.4,48.8,0.09,40.2,26.3,32.9,35.2,15,32.9,35.2,253,393.8,0,0,NA,2012-07-11
42,CRDA1201,RICER048,1,1,2012-07-12,42,0.5,12,12.9,19,38,0.29,40.5,26.1,33,35.3,16.3,33,35.3,371,393.8,0,0,NA,2012-07-12
43,CRDA1201,RICER048,1,1,2012-07-13,43,1.2,12,12.9,14.7,29.4,0.45,36.1,26.2,30.9,32.5,19.3,30.9,32.5,328,393.8,0,0,NA,2012-07-13
44,CRDA1201,RICER048,1,1,2012-07-14,44,8.6,12,12.9,20.6,41.2,0.24,31.6,25.4,28.4,29.4,21.3,28.4,29.4,263,393.8,0,0,NA,2012-07-14
45,CRDA1201,RICER048,1,1,2012-07-15,45,12.5,12,12.9,20.7,41.4,0.23,30.8,25.1,27.8,28.8,21.9,27.8,28.8,255,394.1,0,0,NA,2012-07-15
46,CRDA1201,RICER048,1,1,2012-07-16,46,1.9,12,12.9,12.6,25.2,0.53,34.4,24.7,29.3,30.9,18.4,29.3,30.9,198,394.1,0,0,NA,2012-07-16
47,CRDA1201,RICER048,1,1,2012-07-17,47,5.5,12,12.9,24.3,48.6,0.1,35.2,24.2,29.5,31.3,17.7,29.5,31.3,291,394.1,0,0,NA,2012-07-17
48,CRDA1201,RICER048,1,1,2012-07-18,48,7.3,12,12.9,24.1,48.2,0.11,31.1,24.2,27.5,28.6,19.7,27.5,28.6,232,394.1,0,0,NA,2012-07-18
49,CRDA1201,RICER048,1,1,2012-07-19,49,0.1,12,12.9,18.7,37.4,0.31,35.2,23.7,29.2,31.1,17.7,29.2,31.1,221,394.1,0,0,NA,2012-07-19
50,CRDA1201,RICER048,1,1,2012-07-20,50,0.6,12,12.9,24.2,48.4,0.11,38,25.3,31.4,33.4,17.5,31.4,33.4,303,394.1,0,0,NA,2012-07-20
51,CRDA1201,RICER048,1,1,2012-07-21,51,1,12,12.9,22.7,45.4,0.16,34.4,25.2,29.6,31.1,19.3,29.6,31.1,352,394.1,0,0,NA,2012-07-21
52,CRDA1201,RICER048,1,1,2012-07-22,52,0.9,12,12.9,16.7,33.4,0.39,33.9,24.9,29.2,30.7,19.5,29.2,30.7,320,394.1,0,0,NA,2012-07-22
53,CRDA1201,RICER048,1,1,2012-07-23,53,0.7,12,12.9,20.1,40.2,0.26,35.2,25,29.9,31.5,18.6,29.9,31.5,286,394.1,0,0,NA,2012-07-23
54,CRDA1201,RICER048,1,1,2012-07-24,54,0.6,12,12.9,21.8,43.6,0.2,36.1,25.1,30.4,32.2,17.8,30.4,32.2,230,394.1,0,0,NA,2012-07-24
55,CRDA1201,RICER048,1,1,2012-07-25,55,0.3,12,12.9,19.1,38.2,0.3,37.2,26.1,31.4,33.2,17.4,31.4,33.2,229,394.1,0,0,NA,2012-07-25
56,CRDA1201,RICER048,1,1,2012-07-26,56,0.5,12,12.8,25.1,50.2,0.08,39.4,25.6,32.2,34.4,16,32.2,34.4,218,394.1,0,0,NA,2012-07-26
57,CRDA1201,RICER048,1,1,2012-07-27,57,0.4,12,12.8,24.9,49.8,0.09,40,24.9,32.1,34.6,17.1,32.1,34.6,275,394.1,0,0,NA,2012-07-27
58,CRDA1201,RICER048,1,1,2012-07-28,58,0.6,12,12.8,21.4,42.8,0.22,35.5,25.7,30.4,32,18.9,30.4,32,352,394.1,0,0,NA,2012-07-28
59,CRDA1201,RICER048,1,1,2012-07-29,59,4.3,12,12.8,14.5,29,0.47,31.1,25.2,28,29,21,28,29,227,394.1,0,0,NA,2012-07-29
60,CRDA1201,RICER048,1,1,2012-07-30,60,5.2,12,12.8,23.6,47.2,0.14,30.6,24.8,27.6,28.5,20.7,27.6,28.5,208,394.1,0,0,NA,2012-07-30
61,CRDA1201,RICER048,1,1,2012-07-31,61,2.7,12,12.8,20.7,41.4,0.25,35.9,23.7,29.5,31.5,17.7,29.5,31.5,228,394.1,0,0,NA,2012-07-31
62,CRDA1201,RICER048,1,1,2012-08-01,62,7.3,12,12.8,18.4,36.8,0.33,31.8,25.3,28.4,29.5,21.1,28.4,29.5,343,394.1,0,0,NA,2012-08-01
63,CRDA1201,RICER048,1,1,2012-08-02,63,9.3,12,12.8,19.3,38.6,0.3,32.9,24.5,28.5,29.9,20.6,28.5,29.9,270,394.1,0,0,NA,2012-08-02
64,CRDA1201,RICER048,1,1,2012-08-03,64,4.3,12,12.8,15.6,31.2,0.44,30.1,24,26.9,27.9,20.8,26.9,27.9,257,394.1,0,0,NA,2012-08-03
65,CRDA1201,RICER048,1,1,2012-08-04,65,16.2,12,12.8,18.6,37.2,0.33,31.9,23.6,27.6,28.9,19.9,27.6,28.9,177,394.1,0,0,NA,2012-08-04
66,CRDA1201,RICER048,1,1,2012-08-05,66,4.9,12,12.8,16.5,33,0.41,31,24.3,27.5,28.6,21.2,27.5,28.6,223,394.1,0,0,NA,2012-08-05
67,CRDA1201,RICER048,1,1,2012-08-06,67,1.7,12,12.8,19.2,38.4,0.31,32.3,23.7,27.8,29.2,19.7,27.8,29.2,260,394.1,0,0,NA,2012-08-06
68,CRDA1201,RICER048,1,1,2012-08-07,68,7.5,12,12.8,20.2,40.4,0.27,33.4,23.9,28.4,30,19.9,28.4,30,203,394.1,0,0,NA,2012-08-07
69,CRDA1201,RICER048,1,1,2012-08-08,69,10.9,12,12.8,12.9,25.8,0.54,29.7,24.8,27.1,27.9,21.9,27.1,27.9,138,394.1,0,0,NA,2012-08-08
70,CRDA1201,RICER048,1,1,2012-08-09,70,6.1,12,12.8,20.9,41.8,0.25,31.3,24.1,27.5,28.7,20.5,27.5,28.7,169,394.1,0,0,NA,2012-08-09
71,CRDA1201,RICER048,1,1,2012-08-10,71,13.7,12,12.8,19.2,38.4,0.31,28.8,23.7,26.1,27,21.2,26.1,27,237,394.1,0,0,NA,2012-08-10
72,CRDA1201,RICER048,1,1,2012-08-11,72,12.3,12,12.8,20.3,40.6,0.28,31.6,23.7,27.5,28.8,20.3,27.5,28.8,89,394.1,0,0,NA,2012-08-11
73,CRDA1201,RICER048,1,1,2012-08-12,73,6.4,12,12.8,17,34,0.39,32.3,23.6,27.8,29.2,20.1,27.8,29.2,149,394.1,0,0,NA,2012-08-12
74,CRDA1201,RICER048,1,1,2012-08-13,74,4.2,12,12.8,18.5,37,0.34,30.5,24.4,27.3,28.3,21.9,27.3,28.3,402,394.1,0,0,NA,2012-08-13
75,CRDA1201,RICER048,1,1,2012-08-14,75,2,12,12.8,21.6,43.2,0.23,31.5,23.9,27.5,28.8,20.6,27.5,28.8,363,394.1,0,0,NA,2012-08-14
76,CRDA1201,RICER048,1,1,2012-08-15,76,2.8,12,12.8,19.7,39.4,0.3,30.6,22.9,26.6,27.8,19.7,26.6,27.8,241,394.3,0,0,NA,2012-08-15
77,CRDA1201,RICER048,1,1,2012-08-16,77,5.4,12,12.8,14.3,28.6,0.49,29.6,23.9,26.6,27.6,21.6,26.6,27.6,209,394.3,0,0,NA,2012-08-16
78,CRDA1201,RICER048,1,1,2012-08-17,78,7,12,12.8,13.4,26.8,0.53,28.6,23.7,26,26.8,21.4,26,26.8,165,394.3,0,0,NA,2012-08-17
79,CRDA1201,RICER048,1,1,2012-08-18,79,5,12,12.8,22.1,44.2,0.22,29.6,23.1,26.2,27.3,20.6,26.2,27.3,180,394.3,0,0,NA,2012-08-18
80,CRDA1201,RICER048,1,1,2012-08-19,80,1.4,12,12.8,17.4,34.8,0.39,30.8,23,26.7,28,20.1,26.7,28,133,394.3,0,0,NA,2012-08-19
81,CRDA1201,RICER048,1,1,2012-08-20,81,2.8,12,12.8,23.5,47,0.17,31.4,23.3,27.2,28.5,19.7,27.2,28.5,91,394.3,0,0,NA,2012-08-20
82,CRDA1201,RICER048,1,1,2012-08-21,82,2.1,12,12.8,22.5,45,0.21,31.4,23.7,27.4,28.6,20.1,27.4,28.6,158,394.3,0,0,NA,2012-08-21
83,CRDA1201,RICER048,1,1,2012-08-22,83,3.8,12,12.8,18.1,36.2,0.36,30.8,23.5,27,28.2,20.2,27,28.2,230,394.3,0,0,NA,2012-08-22
84,CRDA1201,RICER048,1,1,2012-08-23,84,5.1,12,12.8,20.6,41.2,0.28,29.2,23.7,26.3,27.2,21.3,26.3,27.2,159,394.3,0,0,NA,2012-08-23
85,CRDA1201,RICER048,1,1,2012-08-24,85,6.3,12,12.8,21.6,43.2,0.24,32.3,22.9,27.4,28.9,19.1,27.4,28.9,67,394.3,0,0,NA,2012-08-24
86,CRDA1201,RICER048,1,1,2012-08-25,86,6.8,12,12.8,21.9,43.8,0.23,32.2,24.4,28.1,29.4,20.3,28.1,29.4,81,394.3,0,0,NA,2012-08-25
87,CRDA1201,RICER048,1,1,2012-08-26,87,11.9,12,12.8,9.4,18.8,0.67,32.9,24,28.3,29.7,20.5,28.3,29.7,94,394.3,0,0,NA,2012-08-26
88,CRDA1201,RICER048,1,1,2012-08-27,88,5.2,12,12.8,20,40,0.3,28.7,24.3,26.4,27.1,22.4,26.4,27.1,155,394.3,0,0,NA,2012-08-27
89,CRDA1201,RICER048,1,1,2012-08-28,89,3.8,12,12.8,24.1,48.2,0.16,31.2,24,27.4,28.6,20.9,27.4,28.6,135,394.3,0,0,NA,2012-08-28
90,CRDA1201,RICER048,1,1,2012-08-29,90,4.1,12,12.8,24,48,0.16,32.2,24.1,28,29.3,20.7,28,29.3,105,394.3,0,0,NA,2012-08-29
91,CRDA1201,RICER048,1,1,2012-08-30,91,3.4,12,12.8,9.8,19.6,0.66,28.9,24.7,26.7,27.4,22.8,26.7,27.4,193,394.3,0,0,NA,2012-08-30
92,CRDA1201,RICER048,1,1,2012-08-31,92,1.3,12,12.8,21.2,42.4,0.26,31.3,23.2,27.1,28.4,20,27.1,28.4,209,394.3,0,0,NA,2012-08-31
93,CRDA1201,RICER048,1,1,2012-09-01,93,3.4,12,12.8,19.4,38.8,0.32,31.2,23.4,27.1,28.4,20.5,27.1,28.4,185,394.3,0,0,NA,2012-09-01
94,CRDA1201,RICER048,1,1,2012-09-02,94,9.4,12,12.8,8.2,16.4,0.71,31.4,24.2,27.6,28.8,21.3,27.6,28.8,251,394.3,0,0,NA,2012-09-02
95,CRDA1201,RICER048,1,1,2012-09-03,95,3.7,12,12.8,17.4,34.8,0.4,31.1,22.6,26.7,28,19.9,26.7,28,288,394.3,0,0,NA,2012-09-03
96,CRDA1201,RICER048,1,1,2012-09-04,96,1.6,12,12.8,23,46,0.2,32.4,23.3,27.7,29.1,19.9,27.7,29.1,216,394.3,0,0,NA,2012-09-04
97,CRDA1201,RICER048,1,1,2012-09-05,97,5.8,12,12.8,13.7,27.4,0.52,31.6,24,27.6,28.9,21.3,27.6,28.9,223,394.3,0,0,NA,2012-09-05
98,CRDA1201,RICER048,1,1,2012-09-06,98,5.3,12,12.8,19.8,39.6,0.31,30.7,24.6,27.5,28.5,21.9,27.5,28.5,173,394.3,0,0,NA,2012-09-06
99,CRDA1201,RICER048,1,1,2012-09-07,99,5.5,12,12.8,23.5,47,0.19,31.7,23,27.2,28.6,19.9,27.2,28.6,209,394.3,0,0,NA,2012-09-07
100,CRDA1201,RICER048,1,1,2012-09-08,100,4.1,12,12.8,10.4,20.8,0.64,31.4,23.4,27.2,28.5,20,27.2,28.5,137,394.3,0,0,NA,2012-09-08
101,CRDA1201,RICER048,1,1,2012-09-09,101,5.4,12,12.8,20,40,0.31,32.3,23.2,27.6,29,19.8,27.6,29,108,394.3,0,0,NA,2012-09-09
102,CRDA1201,RICER048,1,1,2012-09-10,102,2.5,12,12.8,22.7,45.4,0.21,31.4,23.5,27.3,28.6,20.4,27.3,28.6,166,394.3,0,0,NA,2012-09-10
103,CRDA1201,RICER048,1,1,2012-09-11,103,1.5,12,12.8,22.7,45.4,0.21,31.5,23.6,27.4,28.7,20.5,27.4,28.7,139,394.3,0,0,NA,2012-09-11
104,CRDA1201,RICER048,1,1,2012-09-12,104,20.1,12,12.8,22.3,44.6,0.23,31.8,23.8,27.6,28.9,20.8,27.6,28.9,101,394.3,0,0,NA,2012-09-12
105,CRDA1201,RICER048,1,1,2012-09-13,105,15.3,12,12.8,21.6,43.2,0.25,32.1,24.6,28.2,29.4,21.4,28.2,29.4,120,394.3,0,0,NA,2012-09-13
106,CRDA1201,RICER048,1,1,2012-09-14,106,23.6,12,12.8,17.4,34.8,0.4,30.2,23.8,26.9,27.9,21.2,26.9,27.9,138,394.3,0,0,NA,2012-09-14
107,CRDA1201,RICER048,1,1,2012-09-15,107,7.5,12,12.8,19.5,39,0.33,30.1,23.7,26.8,27.8,21.7,26.8,27.8,143,394.5,0,0,NA,2012-09-15
108,CRDA1201,RICER048,1,1,2012-09-16,108,12.9,12,12.8,11.5,23,0.6,30.8,23.3,26.9,28.1,20.6,26.9,28.1,123,394.5,0,0,NA,2012-09-16
109,CRDA1201,RICER048,1,1,2012-09-17,109,14.8,12,12.8,22,44,0.24,30.1,23.4,26.6,27.7,20.9,26.6,27.7,112,394.5,0,0,NA,2012-09-17
110,CRDA1201,RICER048,1,1,2012-09-18,110,1.5,12,12.8,14.3,28.6,0.51,30.5,23.2,26.7,27.9,20.7,26.7,27.9,172,394.5,0,0,NA,2012-09-18
111,CRDA1201,RICER048,1,1,2012-09-19,111,5.7,12,12.8,20.4,40.8,0.3,30.6,22.6,26.4,27.7,19.3,26.4,27.7,106,394.5,0,0,NA,2012-09-19
112,CRDA1201,RICER048,1,1,2012-09-20,112,6.4,12,12.8,23,46,0.21,31.1,23.7,27.2,28.4,20,27.2,28.4,73,394.5,0,0,NA,2012-09-20
113,CRDA1201,RICER048,1,1,2012-09-21,113,6.4,12,12.8,7.4,14.8,0.74,31.9,23.7,27.6,29,20.7,27.6,29,134,394.5,0,0,NA,2012-09-21
114,CRDA1201,RICER048,1,1,2012-09-22,114,3.9,12,12.8,19.3,38.6,0.33,30.6,24,27.2,28.2,21.3,27.2,28.2,96,394.5,0,0,NA,2012-09-22
115,CRDA1201,RICER048,1,1,2012-09-23,115,2.7,12,12.8,21.4,42.8,0.26,31.3,23.4,27.2,28.5,20.7,27.2,28.5,116,394.5,0,0,NA,2012-09-23
116,CRDA1201,RICER048,1,1,2012-09-24,116,4.8,12,12.8,18.6,37.2,0.36,31.2,24.3,27.6,28.7,21.2,27.6,28.7,155,394.5,0,0,NA,2012-09-24
117,CRDA1201,RICER048,1,1,2012-09-25,117,5.4,12,12.8,21.7,43.4,0.25,31.4,24.3,27.7,28.9,20.8,27.7,28.9,91,394.5,0,0,NA,2012-09-25
118,CRDA1201,RICER048,1,1,2012-09-26,118,2.2,12,12.8,23.6,47.2,0.18,32.9,23.1,27.8,29.4,19.4,27.8,29.4,162,394.5,0,0,NA,2012-09-26
119,CRDA1201,RICER048,1,1,2012-09-27,119,6.7,12,12.8,19.6,39.2,0.32,32.9,23.8,28.2,29.6,20.7,28.2,29.6,182,394.5,0,0,NA,2012-09-27
120,CRDA1201,RICER048,1,1,2012-09-28,120,7.3,12,12.8,21.4,42.8,0.26,32.6,23.8,28,29.4,21,28,29.4,123,394.5,0,0,NA,2012-09-28
121,CRDA1201,RICER048,1,1,2012-09-29,121,9.1,12,12.8,21.6,43.2,0.25,30.6,23.9,27.1,28.2,22,27.1,28.2,190,394.5,0,0,NA,2012-09-29
122,CRDA1201,RICER048,1,1,2012-09-30,122,3.2,12,12.8,17.1,34.2,0.41,28.9,24,26.3,27.1,22.4,26.3,27.1,211,394.5,0,0,NA,2012-09-30
123,CRDA1201,RICER048,1,1,2012-10-01,123,2.3,12,12.8,17.9,35.8,0.38,30.8,23.4,26.9,28.1,20.6,26.9,28.1,138,394.5,0,0,NA,2012-10-01
124,CRDA1201,RICER048,1,1,2012-10-02,124,7,12,12.8,18.9,37.8,0.35,30.9,23,26.8,28.1,19.7,26.8,28.1,89,394.5,0,0,NA,2012-10-02
125,CRDA1201,RICER048,1,1,2012-10-03,125,4.8,12,12.8,18.6,37.2,0.36,28.6,23.8,26.1,26.9,22,26.1,26.9,117,394.5,0,0,NA,2012-10-03
126,CRDA1201,RICER048,1,1,2012-10-04,126,4.8,12,12.8,22.8,45.6,0.21,32.3,21.9,26.9,28.6,19,26.9,28.6,117,394.5,0,0,NA,2012-10-04
127,CRDA1201,RICER048,1,1,2012-10-05,127,6.2,12,12.8,19.7,39.4,0.32,29.8,24.4,27,27.9,22.5,27,27.9,130,394.5,0,0,NA,2012-10-05
128,CRDA1201,RICER048,1,1,2012-10-06,128,5.1,12,12.8,14.8,29.6,0.49,29.2,23.7,26.3,27.2,21.6,26.3,27.2,80,394.5,0,0,NA,2012-10-06
129,CRDA1201,RICER048,1,1,2012-10-07,129,0.5,12,12.8,22.5,45,0.22,29.6,23.7,26.5,27.5,21,26.5,27.5,112,394.5,0,0,NA,2012-10-07
130,CRDA1201,RICER048,1,1,2012-10-08,130,1.2,12,12.8,22.5,45,0.22,32.5,23.5,27.8,29.3,20.1,27.8,29.3,128,394.5,0,0,NA,2012-10-08
131,CRDA1201,RICER048,1,1,2012-10-09,131,0.3,12,12.8,20.5,41,0.29,30.7,24.4,27.4,28.4,21.9,27.4,28.4,159,394.5,0,0,NA,2012-10-09
132,CRDA1201,RICER048,1,1,2012-10-10,132,0.5,12,12.8,21.9,43.8,0.24,33.1,23.2,27.9,29.5,20,27.9,29.5,184,394.5,0,0,NA,2012-10-10
133,CRDA1201,RICER048,1,1,2012-10-11,133,0.9,12,12.8,18.6,37.2,0.35,32,23.4,27.5,28.9,20.8,27.5,28.9,198,394.5,0,0,NA,2012-10-11
134,CRDA1201,RICER048,1,1,2012-10-12,134,4.7,12,12.8,20.7,41.4,0.28,30.6,24.3,27.3,28.3,22.2,27.3,28.3,184,394.5,0,0,NA,2012-10-12
135,CRDA1201,RICER048,1,1,2012-10-13,135,6,12,12.8,19.7,39.4,0.31,32.1,23.3,27.5,28.9,20.8,27.5,28.9,148,394.5,0,0,NA,2012-10-13
136,CRDA1201,RICER048,1,1,2012-10-14,136,6.5,12,12.8,22.5,45,0.21,32.4,23.7,27.9,29.3,20.2,27.9,29.3,104,394.5,0,0,NA,2012-10-14
137,CRDA1201,RICER048,1,1,2012-10-15,137,8,12,12.8,21.1,42.2,0.26,32.5,23.8,28,29.4,20.6,28,29.4,142,394.8,0,0,NA,2012-10-15
138,CRDA1201,RICER048,1,1,2012-10-16,138,1.8,12,12.8,23.1,46.2,0.19,34,23.6,28.6,30.3,19.4,28.6,30.3,147,394.8,0,0,NA,2012-10-16
139,CRDA1201,RICER048,1,1,2012-10-17,139,0.1,12,12.8,21.6,43.2,0.24,33.1,23,27.8,29.5,19.6,27.8,29.5,212,394.8,0,0,NA,2012-10-17
140,CRDA1201,RICER048,1,1,2012-10-18,140,0,12,12.8,21.8,43.6,0.23,32.7,23.1,27.7,29.3,19.3,27.7,29.3,166,394.8,0,0,NA,2012-10-18
141,CRDA1201,RICER048,1,1,2012-10-19,141,0.1,12,12.8,22.4,44.8,0.21,30.6,23,26.6,27.9,20.1,26.6,27.9,120,394.8,0,0,NA,2012-10-19
142,CRDA1201,RICER048,1,1,2012-10-20,142,0.1,12,12.8,22.2,44.4,0.22,33.7,23.5,28.4,30,19.2,28.4,30,138,394.8,0,0,NA,2012-10-20
143,CRDA1201,RICER048,1,1,2012-10-21,143,0.1,12,12.8,19.6,39.2,0.31,33.7,23.8,28.5,30.1,19.4,28.5,30.1,102,394.8,0,0,NA,2012-10-21
144,CRDA1201,RICER048,1,1,2012-10-22,144,0,12,12.8,18.9,37.8,0.33,31.3,24.1,27.5,28.7,21,27.5,28.7,139,394.8,0,0,NA,2012-10-22
145,CRDA1201,RICER048,1,1,2012-10-23,145,0,12,12.8,20.5,41,0.27,33,22.1,27.3,29.1,18.2,27.3,29.1,129,394.8,0,0,NA,2012-10-23
