Var1,EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,SRAA,TMAXA,TMINA,REFA,EOAA,EOPA,EOSA,ETAA,EPAA,ESAA,EFAA,EMAA,EOAC,ETAC,EPAC,ESAC,EFAC,EMAC,KCAA,KBSA,KEAA,ES1D,ES2D,ES3D,ES4D,ES5D,ES6D,ES7D,TRWUD,TWUPD
24,CRDA1201,RICER048,1,1,2012-06-24,24,22.4,35,24.4,NA,6.608,0,6.608,0.812,0,0.812,0,0,164.97,95.48,0,95.48,0,0,NA,NA,NA,0.635,0.11,0.039,0.013,0.007,0.005,0.003,0,0
25,CRDA1201,RICER048,1,1,2012-06-25,25,18.4,32.2,23.7,NA,5.243,0,5.243,0.808,0,0.808,0,0,170.21,96.28,0,96.28,0,0,NA,NA,NA,0.632,0.11,0.039,0.013,0.007,0.005,0.003,0,0
26,CRDA1201,RICER048,1,1,2012-06-26,26,18.9,34.6,23.8,NA,5.529,0,5.529,0.795,0,0.795,0,0,175.74,97.08,0,97.08,0,0,NA,NA,NA,0.62,0.109,0.039,0.013,0.007,0.005,0.003,0,0
27,CRDA1201,RICER048,1,1,2012-06-27,27,14.5,33.8,24.2,NA,4.209,0,4.209,0.847,0,0.847,0,0,179.95,97.93,0,97.93,0,0,NA,NA,NA,0.672,0.109,0.038,0.013,0.007,0.005,0.003,0,0
28,CRDA1201,RICER048,1,1,2012-06-28,28,15,34,23.7,NA,4.383,0,4.383,1.033,0,1.033,0,0,184.33,98.96,0,98.96,0,0,NA,NA,NA,0.857,0.111,0.038,0.013,0.007,0.005,0.003,0,0
29,CRDA1201,RICER048,1,1,2012-06-29,29,18.4,33.2,24.7,NA,5.435,0,5.435,5.435,0,5.435,0,0,189.77,104.4,0,104.4,0,0,NA,NA,NA,1.569,1.016,0.917,0.588,0.445,0.484,0.416,0,0
30,CRDA1201,RICER048,1,1,2012-06-30,30,18.4,33.7,24,NA,5.515,0,5.515,5.515,0,5.515,0,0,195.28,109.91,0,109.91,0,0,NA,NA,NA,1.691,1.037,0.917,0.587,0.424,0.462,0.398,0,0
31,CRDA1201,RICER048,1,1,2012-07-01,31,20.3,30,24.8,NA,5.884,0,5.884,5.884,0,5.884,0,0,201.17,115.79,0,115.79,0,0,NA,NA,NA,1.773,1.125,0.99,0.652,0.448,0.481,0.415,0,0
32,CRDA1201,RICER048,1,1,2012-07-02,32,22.1,30.3,24.5,NA,6.41,0,6.41,6.37,0,6.37,0,0,207.58,122.16,0,122.16,0,0,NA,NA,NA,1.88,1.242,1.078,0.726,0.501,0.505,0.437,0,0
33,CRDA1201,RICER048,1,1,2012-07-03,33,24.4,33.7,24.6,NA,7.275,0,7.275,6.124,0,6.124,0,0,214.85,128.29,0,128.29,0,0,NA,NA,NA,1.698,1.19,1.05,0.728,0.534,0.495,0.429,0,0
34,CRDA1201,RICER048,1,1,2012-07-04,34,20.6,32.1,24.3,NA,6.045,0,6.045,6.045,0,6.045,0,0,220.9,134.33,0,134.33,0,0,NA,NA,NA,1.685,1.142,1.027,0.721,0.554,0.494,0.423,0,0
35,CRDA1201,RICER048,1,1,2012-07-05,35,20.4,30.4,24.2,NA,5.86,0,5.86,5.86,0,5.86,0,0,226.76,140.19,0,140.19,0,0,NA,NA,NA,1.597,1.1,0.999,0.704,0.551,0.495,0.414,0,0
36,CRDA1201,RICER048,1,1,2012-07-06,36,18.9,31.1,24.4,NA,5.467,0,5.467,5.467,0,5.467,0,0,232.23,145.66,0,145.66,0,0,NA,NA,NA,1.46,1.025,0.938,0.66,0.521,0.473,0.39,0,0
37,CRDA1201,RICER048,1,1,2012-07-07,37,17.4,33.3,23.9,NA,5.12,0,5.12,5.12,0,5.12,0,0,237.35,150.78,0,150.78,0,0,NA,NA,NA,1.38,0.958,0.876,0.617,0.485,0.441,0.363,0,0
38,CRDA1201,RICER048,1,1,2012-07-08,38,18.6,31.3,24.5,NA,5.402,0,5.402,5.402,0,5.402,0,0,242.75,156.18,0,156.18,0,0,NA,NA,NA,1.486,1.012,0.921,0.647,0.502,0.458,0.377,0,0
39,CRDA1201,RICER048,1,1,2012-07-09,39,21.3,31.2,24.2,NA,6.161,0,6.161,5.811,0,5.811,0,0,248.91,161.99,0,161.99,0,0,NA,NA,NA,1.593,1.094,0.997,0.698,0.535,0.489,0.404,0,0
40,CRDA1201,RICER048,1,1,2012-07-10,40,18.2,31.8,23.2,NA,5.259,0,5.259,5.259,0,5.259,0,0,254.17,167.25,0,167.25,0,0,NA,NA,NA,1.408,0.996,0.917,0.637,0.486,0.446,0.369,0,0
41,CRDA1201,RICER048,1,1,2012-07-11,41,23.7,32.7,22.9,NA,6.872,0,6.872,5.612,0,5.612,0,0,261.04,172.87,0,172.87,0,0,NA,NA,NA,1.486,1.068,0.989,0.677,0.519,0.477,0.396,0,0
42,CRDA1201,RICER048,1,1,2012-07-12,42,22.1,30.1,23.5,NA,6.265,0,6.265,5.863,0,5.863,0,0,267.3,178.73,0,178.73,0,0,NA,NA,NA,1.708,1.107,0.998,0.677,0.511,0.471,0.391,0,0
43,CRDA1201,RICER048,1,1,2012-07-13,43,19.3,32.1,22.7,NA,5.641,0,5.641,5.641,0,5.641,0,0,272.94,184.37,0,184.37,0,0,NA,NA,NA,1.722,1.069,0.947,0.643,0.469,0.432,0.36,0,0
44,CRDA1201,RICER048,1,1,2012-07-14,44,20.2,33,24.6,NA,6.011,0,6.011,5.932,0,5.932,0,0,278.95,190.3,0,190.3,0,0,NA,NA,NA,1.714,1.139,1.026,0.705,0.506,0.46,0.383,0,0
45,CRDA1201,RICER048,1,1,2012-07-15,45,20.7,30.4,24.2,NA,5.944,0,5.944,5.845,0,5.845,0,0,284.9,196.15,0,196.15,0,0,NA,NA,NA,1.655,1.12,1.021,0.707,0.51,0.454,0.379,0,0
46,CRDA1201,RICER048,1,1,2012-07-16,46,18.8,29.4,24,NA,5.344,0,5.344,5.344,0,5.344,0,0,290.24,201.49,0,201.49,0,0,NA,NA,NA,1.544,1.018,0.926,0.643,0.466,0.407,0.341,0,0
47,CRDA1201,RICER048,1,1,2012-07-17,47,19.9,31.8,23.3,NA,5.787,0,5.787,5.787,0,5.787,0,0,296.03,207.28,0,207.28,0,0,NA,NA,NA,1.738,1.102,0.987,0.682,0.5,0.423,0.355,0,0
48,CRDA1201,RICER048,1,1,2012-07-18,48,22.5,32.2,24.3,NA,6.649,0,6.649,6.066,0,6.066,0,0,302.68,213.34,0,213.34,0,0,NA,NA,NA,1.802,1.162,1.041,0.719,0.538,0.437,0.368,0,0
49,CRDA1201,RICER048,1,1,2012-07-19,49,20.9,28.5,24.4,NA,5.903,0.011,5.892,5.903,0.011,5.892,0,0,308.58,219.25,0.01,219.23,0,0,NA,NA,NA,1.73,1.145,1.015,0.699,0.533,0.42,0.35,0.001,0.303
50,CRDA1201,RICER048,1,1,2012-07-20,50,14.6,30.2,23.5,NA,4.198,0.011,4.187,4.198,0.011,4.187,0,0,312.78,223.44,0.02,223.42,0,0,NA,NA,NA,1.236,0.839,0.715,0.488,0.375,0.297,0.236,0.001,0.303
51,CRDA1201,RICER048,1,1,2012-07-21,51,17.2,30.6,23.5,NA,4.978,0.016,4.961,4.978,0.016,4.961,0,0,317.76,228.42,0.04,228.38,0,0,NA,NA,NA,1.423,1.027,0.856,0.578,0.442,0.37,0.265,0.002,0.303
52,CRDA1201,RICER048,1,1,2012-07-22,52,15.5,29.7,23.6,NA,4.441,0.018,4.423,4.441,0.018,4.423,0,0,322.2,232.86,0.06,232.81,0,0,NA,NA,NA,1.24,0.891,0.767,0.522,0.401,0.371,0.231,0.002,0.302
53,CRDA1201,RICER048,1,1,2012-07-23,53,19.9,30.6,23.3,NA,5.748,0.027,5.72,5.748,0.027,5.72,0,0,327.95,238.61,0.08,238.53,0,0,NA,NA,NA,1.58,1.075,0.977,0.687,0.539,0.544,0.317,0.003,0.302
54,CRDA1201,RICER048,1,1,2012-07-24,54,14.6,30.4,24.1,NA,4.197,0.024,4.173,4.196,0.024,4.173,0,0,332.14,242.81,0.11,242.7,0,0,NA,NA,NA,1.11,0.771,0.708,0.501,0.398,0.425,0.26,0.002,0.302
55,CRDA1201,RICER048,1,1,2012-07-25,55,18.2,30.1,24.1,NA,5.221,0.034,5.186,5.22,0.034,5.186,0,0,337.36,248.03,0.14,247.88,0,0,NA,NA,NA,1.446,0.939,0.854,0.602,0.477,0.521,0.347,0.003,0.303
56,CRDA1201,RICER048,1,1,2012-07-26,56,19.5,27.5,23.6,NA,5.449,0.041,5.407,5.448,0.041,5.407,0,0,342.81,253.47,0.18,253.29,0,0,NA,NA,NA,1.501,0.978,0.885,0.62,0.491,0.542,0.391,0.004,0.303
57,CRDA1201,RICER048,1,1,2012-07-27,57,18.2,31.9,22.4,NA,5.248,0.045,5.202,5.247,0.045,5.202,0,0,348.06,258.72,0.23,258.49,0,0,NA,NA,NA,1.326,0.941,0.876,0.614,0.487,0.542,0.416,0.005,0.305
58,CRDA1201,RICER048,1,1,2012-07-28,58,19.8,31.9,23.7,NA,5.714,0.055,5.657,5.712,0.055,5.657,0,0,353.78,264.43,0.28,264.15,0,0,NA,NA,NA,1.418,1.016,0.953,0.67,0.531,0.594,0.475,0.006,0.308
59,CRDA1201,RICER048,1,1,2012-07-29,59,18.6,29.6,24.6,NA,5.282,0.058,5.222,5.28,0.058,5.222,0,0,359.06,269.71,0.34,269.37,0,0,NA,NA,NA,1.416,0.956,0.853,0.591,0.465,0.519,0.424,0.006,0.31
60,CRDA1201,RICER048,1,1,2012-07-30,60,17.5,29.1,24.4,NA,4.997,0.061,4.934,4.995,0.061,4.934,0,0,364.05,274.71,0.4,274.31,0,0,NA,NA,NA,1.36,0.959,0.815,0.546,0.419,0.458,0.376,0.006,0.313
61,CRDA1201,RICER048,1,1,2012-07-31,61,16.4,27.7,23.9,NA,4.595,0.063,4.531,4.594,0.063,4.531,0,0,368.65,279.3,0.47,278.84,0,0,NA,NA,NA,1.222,0.871,0.761,0.515,0.393,0.421,0.346,0.006,0.318
62,CRDA1201,RICER048,1,1,2012-08-01,62,19.7,28.5,23.4,NA,5.549,0.085,5.463,5.548,0.085,5.463,0,0,374.2,284.85,0.55,284.3,0,0,NA,NA,NA,1.45,1.048,0.923,0.629,0.482,0.511,0.42,0.008,0.322
63,CRDA1201,RICER048,1,1,2012-08-02,63,19.3,30.8,22.5,NA,5.528,0.091,5.435,5.526,0.091,5.435,0,0,379.73,290.38,0.64,289.74,0,0,NA,NA,NA,1.437,1.013,0.906,0.635,0.493,0.521,0.429,0.009,0.329
64,CRDA1201,RICER048,1,1,2012-08-03,64,18.7,30.6,22.9,NA,5.358,0.096,5.26,5.356,0.096,5.26,0,0,385.08,295.73,0.74,295,0,0,NA,NA,NA,1.413,0.942,0.858,0.609,0.484,0.522,0.432,0.01,0.339
65,CRDA1201,RICER048,1,1,2012-08-04,65,19.4,29.7,24.1,NA,5.54,0.108,5.431,5.539,0.108,5.431,0,0,390.62,301.27,0.84,300.43,0,0,NA,NA,NA,1.464,0.988,0.88,0.622,0.493,0.536,0.448,0.011,0.35
66,CRDA1201,RICER048,1,1,2012-08-05,66,13.8,27.9,23.9,NA,3.864,0.081,3.782,3.863,0.081,3.782,0,0,394.49,305.13,0.92,304.21,0,0,NA,NA,NA,1.027,0.703,0.61,0.427,0.338,0.368,0.309,0.008,0.362
67,CRDA1201,RICER048,1,1,2012-08-06,67,12.6,29.5,23.3,NA,3.578,0.087,3.49,3.577,0.087,3.49,0,0,398.07,308.71,1.01,307.7,0,0,NA,NA,NA,0.958,0.649,0.563,0.392,0.309,0.337,0.282,0.009,0.376
68,CRDA1201,RICER048,1,1,2012-08-07,68,20.3,30.5,23.1,NA,5.816,0.153,5.66,5.813,0.153,5.66,0,0,403.88,314.52,1.17,313.36,0,0,NA,NA,NA,1.426,1.031,0.947,0.666,0.528,0.578,0.484,0.015,0.378
69,CRDA1201,RICER048,1,1,2012-08-08,69,13.2,29.2,23.5,NA,3.685,0.108,3.574,3.682,0.108,3.574,0,0,407.57,318.21,1.27,316.93,0,0,NA,NA,NA,0.908,0.683,0.598,0.413,0.324,0.353,0.295,0.011,0.381
70,CRDA1201,RICER048,1,1,2012-08-09,70,18.6,29.1,24,NA,5.276,0.17,5.102,5.273,0.17,5.102,0,0,412.84,323.48,1.44,322.03,0,0,NA,NA,NA,1.353,1.006,0.851,0.576,0.445,0.476,0.396,0.017,0.386
71,CRDA1201,RICER048,1,1,2012-08-10,71,9.7,27.4,23.7,NA,2.686,0.095,2.589,2.684,0.095,2.589,0,0,415.53,326.16,1.54,324.62,0,0,NA,NA,NA,0.668,0.502,0.441,0.301,0.231,0.244,0.202,0.01,0.389
72,CRDA1201,RICER048,1,1,2012-08-11,72,14.5,27.9,23.8,NA,4.051,0.155,3.892,4.047,0.155,3.892,0,0,419.58,330.21,1.69,328.52,0,0,NA,NA,NA,0.999,0.739,0.658,0.456,0.355,0.378,0.308,0.016,0.395
73,CRDA1201,RICER048,1,1,2012-08-12,73,13.3,28.9,24.1,NA,3.754,0.157,3.593,3.75,0.157,3.593,0,0,423.33,333.96,1.85,332.11,0,0,NA,NA,NA,0.902,0.672,0.6,0.42,0.333,0.366,0.301,0.016,0.399
74,CRDA1201,RICER048,1,1,2012-08-13,74,15,28.3,23.4,NA,4.183,0.19,3.989,4.178,0.19,3.989,0,0,427.52,338.14,2.04,336.1,0,0,NA,NA,NA,1.01,0.751,0.658,0.463,0.367,0.399,0.34,0.019,0.405
75,CRDA1201,RICER048,1,1,2012-08-14,75,20.1,30.4,23.1,NA,5.71,0.285,5.421,5.706,0.285,5.421,0,0,433.23,343.84,2.33,341.52,0,0,NA,NA,NA,1.408,0.967,0.882,0.632,0.508,0.552,0.471,0.029,0.411
76,CRDA1201,RICER048,1,1,2012-08-15,76,10.5,29.7,24.1,NA,2.963,0.163,2.796,2.959,0.163,2.796,0,0,436.19,346.8,2.49,344.31,0,0,NA,NA,NA,0.736,0.5,0.453,0.322,0.259,0.284,0.242,0.016,0.418
77,CRDA1201,RICER048,1,1,2012-08-16,77,18.8,30.4,24.2,NA,5.374,0.316,5.051,5.367,0.316,5.051,0,0,441.56,352.17,2.8,349.36,0,0,NA,NA,NA,1.363,0.893,0.812,0.576,0.463,0.51,0.434,0.032,0.429
78,CRDA1201,RICER048,1,1,2012-08-17,78,10,27.8,23.5,NA,2.741,0.178,2.559,2.737,0.178,2.559,0,0,444.3,354.91,2.98,351.92,0,0,NA,NA,NA,0.686,0.462,0.413,0.292,0.232,0.256,0.217,0.018,0.435
79,CRDA1201,RICER048,1,1,2012-08-18,79,13.3,28.6,23.3,NA,3.695,0.255,3.434,3.688,0.255,3.434,0,0,448,358.59,3.24,355.36,0,0,NA,NA,NA,0.94,0.656,0.552,0.381,0.3,0.328,0.277,0.025,0.447
80,CRDA1201,RICER048,1,1,2012-08-19,80,18.9,28.6,23.6,NA,5.249,0.39,4.852,5.242,0.39,4.852,0,0,453.25,363.84,3.63,360.21,0,0,NA,NA,NA,1.295,0.956,0.792,0.543,0.423,0.458,0.384,0.039,0.452
81,CRDA1201,RICER048,1,1,2012-08-20,81,14.1,28.8,23.2,NA,3.901,0.305,3.59,3.895,0.305,3.59,0,0,457.15,367.73,3.93,363.8,0,0,NA,NA,NA,0.951,0.694,0.59,0.408,0.318,0.342,0.286,0.031,0.46
82,CRDA1201,RICER048,1,1,2012-08-21,82,19.3,29.4,23.6,NA,5.391,0.451,4.932,5.383,0.451,4.932,0,0,462.54,373.11,4.38,368.73,0,0,NA,NA,NA,1.32,0.941,0.807,0.56,0.439,0.472,0.393,0.045,0.471
83,CRDA1201,RICER048,1,1,2012-08-22,83,21.7,28.5,23.9,NA,5.997,0.529,5.455,5.984,0.529,5.455,0,0,468.54,379.1,4.91,374.19,0,0,NA,NA,NA,1.473,0.997,0.888,0.624,0.494,0.533,0.445,0.053,0.48
84,CRDA1201,RICER048,1,1,2012-08-23,84,19.5,31.2,22.8,NA,5.489,0.525,4.958,5.483,0.525,4.958,0,0,474.03,384.58,5.44,379.14,0,0,NA,NA,NA,1.347,0.902,0.803,0.565,0.447,0.487,0.408,0.053,0.492
85,CRDA1201,RICER048,1,1,2012-08-24,85,9.2,29.3,24.5,NA,2.566,0.259,2.302,2.561,0.259,2.302,0,0,476.59,387.14,5.7,381.45,0,0,NA,NA,NA,0.629,0.423,0.372,0.26,0.206,0.224,0.188,0.026,0.506
86,CRDA1201,RICER048,1,1,2012-08-25,86,18.4,29.4,24,NA,5.129,0.551,4.575,5.126,0.551,4.575,0,0,481.72,392.27,6.25,386.02,0,0,NA,NA,NA,1.273,0.824,0.737,0.515,0.407,0.445,0.373,0.055,0.52
87,CRDA1201,RICER048,1,1,2012-08-26,87,15.8,29.9,24.1,NA,4.404,0.501,3.898,4.399,0.501,3.898,0,0,486.13,396.67,6.75,389.92,0,0,NA,NA,NA,1.062,0.721,0.632,0.44,0.347,0.379,0.318,0.05,0.528
88,CRDA1201,RICER048,1,1,2012-08-27,88,14.9,29.2,24.4,NA,4.134,0.49,3.634,4.124,0.49,3.634,0,0,490.26,400.79,7.24,393.55,0,0,NA,NA,NA,0.996,0.663,0.591,0.411,0.323,0.353,0.296,0.049,0.543
89,CRDA1201,RICER048,1,1,2012-08-28,89,13.5,29,24.1,NA,3.718,0.463,3.245,3.708,0.463,3.245,0,0,493.98,404.5,7.7,396.8,0,0,NA,NA,NA,0.865,0.611,0.546,0.37,0.287,0.309,0.258,0.046,0.557
90,CRDA1201,RICER048,1,1,2012-08-29,90,11,27.5,22.9,NA,2.957,0.382,2.564,2.946,0.382,2.564,0,0,496.94,407.45,8.08,399.36,0,0,NA,NA,NA,0.662,0.493,0.438,0.299,0.232,0.242,0.199,0.038,0.571
91,CRDA1201,RICER048,1,1,2012-08-30,91,18.3,27.5,22.1,NA,4.889,0.657,4.213,4.87,0.657,4.213,0,0,501.82,412.32,8.74,403.57,0,0,NA,NA,NA,1.074,0.753,0.699,0.503,0.405,0.428,0.351,0.066,0.585
92,CRDA1201,RICER048,1,1,2012-08-31,92,19.4,31.2,20.7,NA,5.293,0.77,4.515,5.285,0.77,4.515,0,0,507.12,417.6,9.51,408.09,0,0,NA,NA,NA,1.139,0.794,0.741,0.535,0.435,0.473,0.397,0.077,0.597
93,CRDA1201,RICER048,1,1,2012-09-01,93,20.8,30.7,23.1,NA,5.719,0.881,4.825,5.706,0.881,4.825,0,0,512.84,423.31,10.39,412.92,0,0,NA,NA,NA,1.201,0.846,0.795,0.57,0.463,0.514,0.436,0.088,0.616
94,CRDA1201,RICER048,1,1,2012-09-02,94,18.5,30.1,23.5,NA,5.034,0.825,4.198,5.023,0.825,4.198,0,0,517.87,428.33,11.22,417.11,0,0,NA,NA,NA,1.106,0.74,0.681,0.484,0.387,0.432,0.367,0.083,0.637
95,CRDA1201,RICER048,1,1,2012-09-03,95,20.3,29.6,23.6,NA,5.546,0.957,4.573,5.53,0.957,4.573,0,0,523.42,433.86,12.17,421.69,0,0,NA,NA,NA,1.278,0.844,0.728,0.504,0.4,0.444,0.375,0.096,0.659
96,CRDA1201,RICER048,1,1,2012-09-04,96,15.3,28,23.5,NA,4.093,0.749,3.334,4.082,0.749,3.333,0,0,527.51,437.94,12.92,425.02,0,0,NA,NA,NA,0.913,0.636,0.54,0.37,0.289,0.318,0.268,0.075,0.681
97,CRDA1201,RICER048,1,1,2012-09-05,97,8.9,28.9,22.8,NA,2.391,0.457,1.927,2.384,0.457,1.927,0,0,529.9,440.33,13.38,426.95,0,0,NA,NA,NA,0.521,0.373,0.318,0.216,0.167,0.181,0.151,0.046,0.706
98,CRDA1201,RICER048,1,1,2012-09-06,98,15.1,29.5,23.6,NA,4.108,0.81,3.288,4.097,0.81,3.287,0,0,534.01,444.42,14.19,430.23,0,0,NA,NA,NA,0.882,0.639,0.546,0.372,0.287,0.307,0.254,0.081,0.727
99,CRDA1201,RICER048,1,1,2012-09-07,99,17.2,29.4,23.7,NA,4.661,0.948,3.689,4.636,0.948,3.689,0,0,538.67,449.06,15.14,433.92,0,0,NA,NA,NA,0.959,0.671,0.613,0.433,0.342,0.367,0.304,0.095,0.742
100,CRDA1201,RICER048,1,1,2012-09-08,100,16.4,28.2,23.6,NA,4.35,0.934,3.399,4.332,0.934,3.399,0,0,543.02,453.39,16.07,437.32,0,0,NA,NA,NA,0.879,0.608,0.56,0.398,0.317,0.347,0.29,0.093,0.764
101,CRDA1201,RICER048,1,1,2012-09-09,101,17.6,30.8,22.8,NA,4.766,1.077,3.677,4.753,1.077,3.676,0,0,547.79,458.14,17.15,441,0,0,NA,NA,NA,0.995,0.646,0.596,0.421,0.336,0.37,0.312,0.108,0.789
102,CRDA1201,RICER048,1,1,2012-09-10,102,22,30.3,23.4,NA,5.952,1.406,4.527,5.932,1.406,4.526,0,0,553.74,464.08,18.55,445.52,0,0,NA,NA,NA,1.217,0.799,0.736,0.518,0.412,0.458,0.386,0.141,0.815
103,CRDA1201,RICER048,1,1,2012-09-11,103,18.6,31.3,23.5,NA,5.054,1.234,3.808,5.04,1.234,3.807,0,0,558.79,469.12,19.79,449.33,0,0,NA,NA,NA,1.004,0.674,0.625,0.439,0.348,0.389,0.328,0.123,0.842
104,CRDA1201,RICER048,1,1,2012-09-12,104,19.9,31.4,24.4,NA,5.45,1.366,4.071,5.436,1.366,4.07,0,0,564.24,474.55,21.15,453.4,0,0,NA,NA,NA,1.137,0.722,0.654,0.456,0.36,0.403,0.339,0.137,0.876
