Var1,EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,PRED,DAYLD,TWLD,SRAD,PARD,CLDD,TMXD,TMND,TAVD,TDYD,TDWD,TGAD,TGRD,WDSD,CO2D,VPDF,VPD,OZON7,WDATE
87,CRDA1201,RICER048,1,1,2012-08-26,87,10.8,12,12.8,17.5,35,0.39,27.1,23.5,25.2,25.8,22.5,25.2,25.8,247,394.3,0,0,NA,2012-08-26
88,CRDA1201,RICER048,1,1,2012-08-27,88,9.5,12,12.8,18.6,37.2,0.35,29.8,22.5,26,27.2,20.2,26,27.2,114,394.3,0,0,NA,2012-08-27
89,CRDA1201,RICER048,1,1,2012-08-28,89,4.3,12,12.8,24.5,49,0.14,30.1,23.8,26.8,27.8,21.7,26.8,27.8,200,394.3,0,0,NA,2012-08-28
90,CRDA1201,RICER048,1,1,2012-08-29,90,2.5,12,12.8,21.2,42.4,0.26,29.7,23.4,26.4,27.4,21.5,26.4,27.4,155,394.3,0,0,NA,2012-08-29
91,CRDA1201,RICER048,1,1,2012-08-30,91,2.5,12,12.8,22.9,45.8,0.2,29.2,24,26.5,27.3,22.1,26.5,27.3,152,394.3,0,0,NA,2012-08-30
92,CRDA1201,RICER048,1,1,2012-08-31,92,5.8,12,12.8,20.6,41.2,0.28,26.8,23.5,25.1,25.6,22.1,25.1,25.6,184,394.3,0,0,NA,2012-08-31
93,CRDA1201,RICER048,1,1,2012-09-01,93,10,12,12.8,17.2,34.4,0.4,28.4,22.5,25.3,26.3,20.9,25.3,26.3,225,394.3,0,0,NA,2012-09-01
94,CRDA1201,RICER048,1,1,2012-09-02,94,5.6,12,12.8,15.2,30.4,0.47,27.7,22.8,25.1,25.9,21.4,25.1,25.9,255,394.3,0,0,NA,2012-09-02
95,CRDA1201,RICER048,1,1,2012-09-03,95,5.2,12,12.8,17.4,34.8,0.4,30.1,21.8,25.8,27.1,19.4,25.8,27.1,195,394.3,0,0,NA,2012-09-03
96,CRDA1201,RICER048,1,1,2012-09-04,96,17.1,12,12.8,19.7,39.4,0.32,29.4,23.2,26.2,27.2,21.1,26.2,27.2,151,394.3,0,0,NA,2012-09-04
97,CRDA1201,RICER048,1,1,2012-09-05,97,18.2,12,12.8,17.8,35.6,0.38,29.2,23.1,26,27,21,26,27,109,394.3,0,0,NA,2012-09-05
98,CRDA1201,RICER048,1,1,2012-09-06,98,8.2,12,12.8,16.1,32.2,0.44,26.1,23.4,24.7,25.1,22.4,24.7,25.1,266,394.3,0,0,NA,2012-09-06
99,CRDA1201,RICER048,1,1,2012-09-07,99,14.1,12,12.8,17.9,35.8,0.38,29.2,22,25.4,26.6,20.4,25.4,26.6,301,394.3,0,0,NA,2012-09-07
100,CRDA1201,RICER048,1,1,2012-09-08,100,1.5,12,12.8,24.3,48.6,0.16,30.9,22.1,26.3,27.7,19.5,26.3,27.7,181,394.3,0,0,NA,2012-09-08
101,CRDA1201,RICER048,1,1,2012-09-09,101,1.9,12,12.8,17.4,34.8,0.4,30.7,22.6,26.5,27.8,20.3,26.5,27.8,144,394.3,0,0,NA,2012-09-09
102,CRDA1201,RICER048,1,1,2012-09-10,102,1.5,12,12.8,19.6,39.2,0.32,30.4,23.3,26.7,27.9,21.2,26.7,27.9,144,394.3,0,0,NA,2012-09-10
103,CRDA1201,RICER048,1,1,2012-09-11,103,1.7,12,12.8,25.1,50.2,0.13,31.7,23.5,27.4,28.8,20.7,27.4,28.8,117,394.3,0,0,NA,2012-09-11
104,CRDA1201,RICER048,1,1,2012-09-12,104,2,12,12.8,22.9,45.8,0.21,31.6,24.8,28.1,29.2,21.6,28.1,29.2,82,394.3,0,0,NA,2012-09-12
105,CRDA1201,RICER048,1,1,2012-09-13,105,8.8,12,12.8,17,34,0.41,30.2,23.8,26.9,27.9,21.6,26.9,27.9,145,394.3,0,0,NA,2012-09-13
106,CRDA1201,RICER048,1,1,2012-09-14,106,4.5,12,12.8,21.3,42.6,0.26,28.7,23.9,26.2,27,22.2,26.2,27,144,394.3,0,0,NA,2012-09-14
107,CRDA1201,RICER048,1,1,2012-09-15,107,1.6,12,12.8,17.3,34.6,0.4,28.7,23.3,25.9,26.8,21.3,25.9,26.8,124,394.5,0,0,NA,2012-09-15
108,CRDA1201,RICER048,1,1,2012-09-16,108,4.3,12,12.8,21.5,43,0.26,30.7,21.8,26.1,27.5,19.6,26.1,27.5,143,394.5,0,0,NA,2012-09-16
109,CRDA1201,RICER048,1,1,2012-09-17,109,7.9,12,12.8,21.4,42.8,0.26,30.5,22.9,26.5,27.8,20.3,26.5,27.8,127,394.5,0,0,NA,2012-09-17
110,CRDA1201,RICER048,1,1,2012-09-18,110,11.6,12,12.8,11.3,22.6,0.61,28.3,23.6,25.8,26.6,22,25.8,26.6,91,394.5,0,0,NA,2012-09-18
111,CRDA1201,RICER048,1,1,2012-09-19,111,16,12,12.8,18.1,36.2,0.38,28.4,23.2,25.7,26.5,21.6,25.7,26.5,152,394.5,0,0,NA,2012-09-19
112,CRDA1201,RICER048,1,1,2012-09-20,112,8.1,12,12.8,8.9,17.8,0.69,28,22.9,25.3,26.2,21.5,25.3,26.2,151,394.5,0,0,NA,2012-09-20
113,CRDA1201,RICER048,1,1,2012-09-21,113,5.8,12,12.8,14,28,0.52,28.7,23.1,25.8,26.7,21.5,25.8,26.7,198,394.5,0,0,NA,2012-09-21
114,CRDA1201,RICER048,1,1,2012-09-22,114,11.8,12,12.8,14.4,28.8,0.5,28.5,23,25.6,26.5,21.4,25.6,26.5,241,394.5,0,0,NA,2012-09-22
115,CRDA1201,RICER048,1,1,2012-09-23,115,11.8,12,12.8,16.5,33,0.43,28,22.8,25.3,26.1,21.1,25.3,26.1,159,394.5,0,0,NA,2012-09-23
116,CRDA1201,RICER048,1,1,2012-09-24,116,5.5,12,12.8,22,44,0.24,30.7,22.9,26.6,27.9,20,26.6,27.9,70,394.5,0,0,NA,2012-09-24
117,CRDA1201,RICER048,1,1,2012-09-25,117,5.3,12,12.8,21.8,43.6,0.25,30.6,23.5,26.9,28.1,21.3,26.9,28.1,159,394.5,0,0,NA,2012-09-25
118,CRDA1201,RICER048,1,1,2012-09-26,118,6.5,12,12.8,24.1,48.2,0.17,32.1,23.1,27.4,28.9,19.7,27.4,28.9,116,394.5,0,0,NA,2012-09-26
119,CRDA1201,RICER048,1,1,2012-09-27,119,9.7,12,12.8,22.7,45.4,0.22,29.4,24,26.6,27.5,21.9,26.6,27.5,92,394.5,0,0,NA,2012-09-27
120,CRDA1201,RICER048,1,1,2012-09-28,120,13.3,12,12.8,20.1,40.2,0.31,28.6,24,26.2,26.9,22.5,26.2,26.9,174,394.5,0,0,NA,2012-09-28
121,CRDA1201,RICER048,1,1,2012-09-29,121,15,12,12.8,11.5,23,0.6,28.9,23.2,25.9,26.9,21,25.9,26.9,220,394.5,0,0,NA,2012-09-29
122,CRDA1201,RICER048,1,1,2012-09-30,122,10.4,12,12.8,22.1,44.2,0.24,31,22.3,26.5,27.9,19.3,26.5,27.9,75,394.5,0,0,NA,2012-09-30
123,CRDA1201,RICER048,1,1,2012-10-01,123,2.6,12,12.8,23.6,47.2,0.18,31.2,22.5,26.7,28.1,19.2,26.7,28.1,104,394.5,0,0,NA,2012-10-01
124,CRDA1201,RICER048,1,1,2012-10-02,124,9,12,12.8,22.7,45.4,0.21,32.2,23.1,27.5,28.9,20.1,27.5,28.9,122,394.5,0,0,NA,2012-10-02
125,CRDA1201,RICER048,1,1,2012-10-03,125,7.1,12,12.8,16,32,0.45,30.2,23.8,26.9,27.9,21.5,26.9,27.9,141,394.5,0,0,NA,2012-10-03
126,CRDA1201,RICER048,1,1,2012-10-04,126,4,12,12.8,20.9,41.8,0.27,28.3,23.6,25.8,26.6,21.8,25.8,26.6,173,394.5,0,0,NA,2012-10-04
127,CRDA1201,RICER048,1,1,2012-10-05,127,1.9,12,12.8,21.2,42.4,0.26,30.8,23.1,26.8,28,19.7,26.8,28,92,394.5,0,0,NA,2012-10-05
128,CRDA1201,RICER048,1,1,2012-10-06,128,5,12,12.8,23.6,47.2,0.18,30.5,22.9,26.5,27.8,19.8,26.5,27.8,80,394.5,0,0,NA,2012-10-06
129,CRDA1201,RICER048,1,1,2012-10-07,129,6.5,12,12.8,22.8,45.6,0.21,30.4,23.4,26.7,27.9,21.3,26.7,27.9,127,394.5,0,0,NA,2012-10-07
130,CRDA1201,RICER048,1,1,2012-10-08,130,0.1,12,12.8,21,42,0.27,28.8,22.9,25.7,26.7,20.7,25.7,26.7,83,394.5,0,0,NA,2012-10-08
131,CRDA1201,RICER048,1,1,2012-10-09,131,0.2,12,12.8,17.2,34.4,0.4,29.7,22.5,25.9,27.1,19.4,25.9,27.1,80,394.5,0,0,NA,2012-10-09
132,CRDA1201,RICER048,1,1,2012-10-10,132,0.2,12,12.8,20.5,41,0.29,31.4,24.3,27.7,28.9,20.4,27.7,28.9,54,394.5,0,0,NA,2012-10-10
133,CRDA1201,RICER048,1,1,2012-10-11,133,0.2,12,12.8,17.8,35.6,0.38,29,23.9,26.3,27.2,21.9,26.3,27.2,98,394.5,0,0,NA,2012-10-11
134,CRDA1201,RICER048,1,1,2012-10-12,134,0.1,12,12.8,20.6,41.2,0.28,31.4,23.3,27.2,28.5,20.8,27.2,28.5,95,394.5,0,0,NA,2012-10-12
135,CRDA1201,RICER048,1,1,2012-10-13,135,0.1,12,12.8,23.2,46.4,0.19,31.3,23.7,27.3,28.6,21,27.3,28.6,166,394.5,0,0,NA,2012-10-13
136,CRDA1201,RICER048,1,1,2012-10-14,136,0.3,12,12.8,23,46,0.2,31.1,22.6,26.7,28,20.5,26.7,28,200,394.5,0,0,NA,2012-10-14
137,CRDA1201,RICER048,1,1,2012-10-15,137,0.3,12,12.8,21.6,43.2,0.24,31.7,22.6,27,28.4,20,27,28.4,138,394.8,0,0,NA,2012-10-15
138,CRDA1201,RICER048,1,1,2012-10-16,138,0.6,12,12.8,21.3,42.6,0.25,31.4,23.6,27.3,28.6,20.1,27.3,28.6,76,394.8,0,0,NA,2012-10-16
139,CRDA1201,RICER048,1,1,2012-10-17,139,0.7,12,12.8,19.4,38.8,0.32,30.2,25,27.5,28.3,21.4,27.5,28.3,81,394.8,0,0,NA,2012-10-17
140,CRDA1201,RICER048,1,1,2012-10-18,140,2.5,12,12.8,18.1,36.2,0.36,30.9,23.6,27.1,28.3,20.2,27.1,28.3,82,394.8,0,0,NA,2012-10-18
141,CRDA1201,RICER048,1,1,2012-10-19,141,4.3,12,12.8,18.8,37.6,0.34,28.4,23.2,25.7,26.5,21.4,25.7,26.5,198,394.8,0,0,NA,2012-10-19
142,CRDA1201,RICER048,1,1,2012-10-20,142,3.6,12,12.8,16.5,33,0.42,27.3,22.6,24.8,25.6,21.2,24.8,25.6,169,394.8,0,0,NA,2012-10-20
143,CRDA1201,RICER048,1,1,2012-10-21,143,6,12,12.8,10.3,20.6,0.64,29,22.4,25.6,26.6,20.5,25.6,26.6,206,394.8,0,0,NA,2012-10-21
144,CRDA1201,RICER048,1,1,2012-10-22,144,2.2,12,12.8,21.4,42.8,0.24,30.7,22.6,26.5,27.8,19.5,26.5,27.8,70,394.8,0,0,NA,2012-10-22
