Var1,EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,SRAA,TMAXA,TMINA,REFA,EOAA,EOPA,EOSA,ETAA,EPAA,ESAA,EFAA,EMAA,EOAC,ETAC,EPAC,ESAC,EFAC,EMAC,KCAA,KBSA,KEAA,ES1D,ES2D,ES3D,ES4D,ES5D,ES6D,ES7D,TRWUD,TWUPD
56,CRDA1201,RICER048,1,1,2012-07-26,56,22.2,30.9,24.4,NA,6.426,0.061,6.364,6.425,0.061,6.364,0,0,324.95,221.6,0.22,221.38,0,0,NA,NA,NA,1.892,1.267,0.966,0.674,0.531,0.564,0.472,0.006,0.299
57,CRDA1201,RICER048,1,1,2012-07-27,57,22.7,33.1,23.6,NA,6.66,0.074,6.586,6.659,0.074,6.586,0,0,331.61,228.26,0.3,227.96,0,0,NA,NA,NA,1.867,1.319,1.018,0.713,0.564,0.601,0.503,0.007,0.3
58,CRDA1201,RICER048,1,1,2012-07-28,58,19.3,29.8,24.7,NA,5.475,0.07,5.405,5.475,0.07,5.405,0,0,337.09,233.73,0.36,233.37,0,0,NA,NA,NA,1.493,1.084,0.843,0.592,0.469,0.503,0.422,0.007,0.304
59,CRDA1201,RICER048,1,1,2012-07-29,59,13.8,29.9,24.5,NA,3.917,0.061,3.855,3.917,0.061,3.855,0,0,341.01,237.65,0.43,237.22,0,0,NA,NA,NA,1.115,0.795,0.59,0.407,0.32,0.341,0.287,0.006,0.31
60,CRDA1201,RICER048,1,1,2012-07-30,60,17.5,29.4,24.3,NA,4.978,0.088,4.89,4.977,0.088,4.89,0,0,345.98,242.62,0.51,242.11,0,0,NA,NA,NA,1.438,1.052,0.747,0.506,0.391,0.412,0.344,0.009,0.313
61,CRDA1201,RICER048,1,1,2012-07-31,61,18.4,30.7,23.6,NA,5.271,0.103,5.167,5.27,0.103,5.167,0,0,351.26,247.89,0.62,247.28,0,0,NA,NA,NA,1.506,1.073,0.804,0.55,0.425,0.443,0.368,0.01,0.315
62,CRDA1201,RICER048,1,1,2012-08-01,62,19,29.3,24.3,NA,5.384,0.116,5.266,5.383,0.116,5.266,0,0,356.64,253.28,0.73,252.54,0,0,NA,NA,NA,1.527,1.092,0.813,0.563,0.438,0.456,0.378,0.012,0.319
63,CRDA1201,RICER048,1,1,2012-08-02,63,12.5,28.4,24.2,NA,3.503,0.084,3.417,3.502,0.084,3.417,0,0,360.14,256.78,0.82,255.96,0,0,NA,NA,NA,0.966,0.719,0.542,0.369,0.285,0.294,0.243,0.008,0.323
64,CRDA1201,RICER048,1,1,2012-08-03,64,14.4,28.5,24.1,NA,4.043,0.105,3.936,4.041,0.105,3.936,0,0,364.19,260.82,0.92,259.9,0,0,NA,NA,NA,1.121,0.806,0.618,0.432,0.334,0.342,0.282,0.011,0.328
65,CRDA1201,RICER048,1,1,2012-08-04,65,11.1,28.3,23.9,NA,3.101,0.089,3.011,3.1,0.089,3.011,0,0,367.29,263.92,1.01,262.91,0,0,NA,NA,NA,0.854,0.62,0.468,0.328,0.257,0.265,0.219,0.009,0.332
66,CRDA1201,RICER048,1,1,2012-08-05,66,14.9,28.9,23.6,NA,4.182,0.13,4.051,4.181,0.13,4.051,0,0,371.47,268.1,1.14,266.96,0,0,NA,NA,NA,1.151,0.845,0.624,0.436,0.343,0.356,0.296,0.013,0.337
67,CRDA1201,RICER048,1,1,2012-08-06,67,16.6,29.4,23.7,NA,4.678,0.159,4.517,4.676,0.159,4.517,0,0,376.15,272.78,1.3,271.48,0,0,NA,NA,NA,1.299,0.911,0.692,0.488,0.387,0.404,0.338,0.016,0.341
68,CRDA1201,RICER048,1,1,2012-08-07,68,18.7,30.6,23.7,NA,5.329,0.199,5.127,5.326,0.199,5.127,0,0,381.48,278.1,1.5,276.6,0,0,NA,NA,NA,1.485,1.027,0.782,0.55,0.437,0.46,0.386,0.02,0.348
69,CRDA1201,RICER048,1,1,2012-08-08,69,13,29.9,24.2,NA,3.683,0.152,3.53,3.682,0.152,3.53,0,0,385.16,281.79,1.65,280.13,0,0,NA,NA,NA,1.009,0.703,0.54,0.381,0.303,0.322,0.271,0.015,0.356
70,CRDA1201,RICER048,1,1,2012-08-09,70,13.9,29.5,24.1,NA,3.905,0.175,3.728,3.903,0.175,3.728,0,0,389.07,285.69,1.83,283.86,0,0,NA,NA,NA,1.054,0.767,0.583,0.401,0.315,0.33,0.277,0.018,0.365
71,CRDA1201,RICER048,1,1,2012-08-10,71,10,28.7,24.1,NA,2.794,0.136,2.655,2.791,0.136,2.655,0,0,391.86,288.48,1.96,286.52,0,0,NA,NA,NA,0.74,0.556,0.428,0.291,0.223,0.228,0.19,0.014,0.373
72,CRDA1201,RICER048,1,1,2012-08-11,72,14,27.9,24.2,NA,3.881,0.204,3.675,3.878,0.204,3.675,0,0,395.74,292.36,2.17,290.19,0,0,NA,NA,NA,1.009,0.753,0.593,0.413,0.319,0.323,0.264,0.02,0.382
73,CRDA1201,RICER048,1,1,2012-08-12,73,15,29.3,23.8,NA,4.2,0.239,3.958,4.197,0.239,3.958,0,0,399.94,296.55,2.41,294.15,0,0,NA,NA,NA,1.082,0.812,0.622,0.439,0.35,0.359,0.294,0.024,0.39
74,CRDA1201,RICER048,1,1,2012-08-13,74,10.8,26.6,24.3,NA,2.942,0.181,2.758,2.939,0.181,2.758,0,0,402.88,299.49,2.59,296.91,0,0,NA,NA,NA,0.747,0.562,0.435,0.307,0.243,0.253,0.211,0.018,0.401
75,CRDA1201,RICER048,1,1,2012-08-14,75,14.9,27.3,24.2,NA,4.087,0.27,3.811,4.081,0.27,3.811,0,0,406.97,303.58,2.86,300.72,0,0,NA,NA,NA,1.03,0.769,0.605,0.424,0.335,0.352,0.295,0.027,0.413
76,CRDA1201,RICER048,1,1,2012-08-15,76,10,28.3,24,NA,2.761,0.2,2.558,2.758,0.2,2.558,0,0,409.73,306.33,3.06,303.28,0,0,NA,NA,NA,0.694,0.521,0.403,0.284,0.225,0.234,0.198,0.02,0.424
77,CRDA1201,RICER048,1,1,2012-08-16,77,11.9,27,24.2,NA,3.244,0.253,2.987,3.239,0.253,2.987,0,0,412.97,309.57,3.31,306.26,0,0,NA,NA,NA,0.813,0.606,0.471,0.331,0.262,0.274,0.231,0.025,0.435
78,CRDA1201,RICER048,1,1,2012-08-17,78,9.2,27.8,23.9,NA,2.519,0.212,2.304,2.516,0.212,2.304,0,0,415.49,312.09,3.52,308.57,0,0,NA,NA,NA,0.622,0.465,0.366,0.257,0.203,0.213,0.179,0.021,0.444
79,CRDA1201,RICER048,1,1,2012-08-18,79,10.4,26.9,23.8,NA,2.815,0.252,2.558,2.81,0.252,2.558,0,0,418.31,314.9,3.77,311.13,0,0,NA,NA,NA,0.693,0.516,0.406,0.284,0.225,0.236,0.198,0.025,0.455
80,CRDA1201,RICER048,1,1,2012-08-19,80,22.2,29.7,23.5,NA,6.168,0.597,5.566,6.163,0.597,5.566,0,0,424.48,321.06,4.37,316.69,0,0,NA,NA,NA,1.526,1.136,0.863,0.612,0.488,0.509,0.431,0.06,0.465
81,CRDA1201,RICER048,1,1,2012-08-20,81,17.8,28.8,23.8,NA,4.879,0.524,4.35,4.873,0.524,4.35,0,0,429.35,325.93,4.89,321.04,0,0,NA,NA,NA,1.168,0.885,0.688,0.486,0.386,0.4,0.337,0.052,0.477
82,CRDA1201,RICER048,1,1,2012-08-21,82,7.4,27.6,23.6,NA,1.997,0.235,1.759,1.994,0.235,1.759,0,0,431.35,327.93,5.13,322.8,0,0,NA,NA,NA,0.472,0.356,0.281,0.197,0.156,0.161,0.135,0.023,0.499
83,CRDA1201,RICER048,1,1,2012-08-22,83,16,26.5,23.1,NA,4.253,0.526,3.72,4.246,0.526,3.72,0,0,435.6,332.17,5.65,326.52,0,0,NA,NA,NA,1.019,0.757,0.585,0.412,0.327,0.337,0.283,0.053,0.519
84,CRDA1201,RICER048,1,1,2012-08-23,84,16.1,28.5,23.4,NA,4.363,0.587,3.768,4.355,0.587,3.768,0,0,439.97,336.53,6.24,330.29,0,0,NA,NA,NA,1.039,0.769,0.582,0.413,0.331,0.344,0.29,0.059,0.531
85,CRDA1201,RICER048,1,1,2012-08-24,85,19.4,28.1,23.7,NA,5.231,0.769,4.454,5.223,0.769,4.454,0,0,445.2,341.75,7.01,334.74,0,0,NA,NA,NA,1.237,0.917,0.687,0.485,0.386,0.403,0.34,0.077,0.553
86,CRDA1201,RICER048,1,1,2012-08-25,86,17.2,28.1,24.1,NA,4.631,0.749,3.877,4.626,0.749,3.877,0,0,449.83,346.38,7.76,338.62,0,0,NA,NA,NA,1.077,0.808,0.598,0.42,0.333,0.348,0.294,0.075,0.577
87,CRDA1201,RICER048,1,1,2012-08-26,87,17.9,30.8,24.4,NA,4.957,0.875,4.078,4.952,0.875,4.078,0,0,454.79,351.33,8.63,342.7,0,0,NA,NA,NA,1.14,0.853,0.629,0.439,0.348,0.363,0.305,0.087,0.606
88,CRDA1201,RICER048,1,1,2012-08-27,88,17.7,28.9,24.6,NA,4.793,0.92,3.868,4.787,0.92,3.868,0,0,459.58,356.12,9.55,346.56,0,0,NA,NA,NA,1.098,0.787,0.595,0.418,0.331,0.347,0.292,0.092,0.635
89,CRDA1201,RICER048,1,1,2012-08-28,89,18.7,30.1,24.2,NA,5.095,1.062,4.026,5.088,1.062,4.026,0,0,464.67,361.21,10.62,350.59,0,0,NA,NA,NA,1.156,0.8,0.615,0.435,0.347,0.366,0.308,0.106,0.666
90,CRDA1201,RICER048,1,1,2012-08-29,90,23.3,30.6,24,NA,6.34,1.422,4.909,6.33,1.422,4.909,0,0,471.01,367.54,12.04,355.5,0,0,NA,NA,NA,1.376,0.973,0.755,0.535,0.428,0.456,0.386,0.142,0.7
91,CRDA1201,RICER048,1,1,2012-08-30,91,17.8,28.2,24.2,NA,4.688,1.143,3.536,4.679,1.143,3.536,0,0,475.7,372.22,13.18,359.04,0,0,NA,NA,NA,0.975,0.7,0.549,0.387,0.309,0.332,0.281,0.114,0.727
92,CRDA1201,RICER048,1,1,2012-08-31,92,18.2,30.4,23.3,NA,4.867,1.278,3.583,4.861,1.278,3.583,0,0,480.57,377.08,14.46,362.62,0,0,NA,NA,NA,1.013,0.709,0.551,0.388,0.308,0.332,0.281,0.128,0.761
93,CRDA1201,RICER048,1,1,2012-09-01,93,20.2,30.1,23.9,NA,5.387,1.511,3.863,5.374,1.511,3.863,0,0,485.96,382.45,15.97,366.48,0,0,NA,NA,NA,1.11,0.767,0.592,0.414,0.328,0.354,0.299,0.151,0.791
94,CRDA1201,RICER048,1,1,2012-09-02,94,12.2,28.5,24.3,NA,3.198,0.964,2.224,3.189,0.964,2.224,0,0,489.15,385.64,16.93,368.71,0,0,NA,NA,NA,0.658,0.452,0.337,0.233,0.183,0.196,0.165,0.096,0.823
95,CRDA1201,RICER048,1,1,2012-09-03,95,18.4,28.9,24.3,NA,4.852,1.541,3.298,4.839,1.541,3.298,0,0,494.01,390.48,18.47,372,0,0,NA,NA,NA,0.992,0.673,0.501,0.343,0.267,0.284,0.238,0.154,0.859
96,CRDA1201,RICER048,1,1,2012-09-04,96,23.3,30.3,23.2,NA,6.151,2.089,4.046,6.135,2.089,4.046,0,0,500.16,396.61,20.56,376.05,0,0,NA,NA,NA,1.171,0.817,0.625,0.434,0.339,0.36,0.301,0.209,0.886
97,CRDA1201,RICER048,1,1,2012-09-05,97,19.1,29.6,23.9,NA,4.992,1.825,3.149,4.975,1.825,3.149,0,0,505.15,401.59,22.39,379.2,0,0,NA,NA,NA,0.914,0.641,0.484,0.335,0.262,0.279,0.233,0.183,0.923
98,CRDA1201,RICER048,1,1,2012-09-06,98,14.2,27.8,24.8,NA,3.665,1.428,2.225,3.654,1.428,2.225,0,0,508.81,405.24,23.82,381.42,0,0,NA,NA,NA,0.655,0.471,0.341,0.232,0.18,0.19,0.158,0.143,0.969
99,CRDA1201,RICER048,1,1,2012-09-07,99,18,27.5,24.3,NA,4.602,1.845,2.738,4.583,1.845,2.738,0,0,513.42,409.82,25.66,384.16,0,0,NA,NA,NA,0.793,0.588,0.424,0.288,0.222,0.231,0.192,0.184,1.011
100,CRDA1201,RICER048,1,1,2012-09-08,100,17.8,29.4,24.1,NA,4.62,1.924,2.68,4.604,1.924,2.68,0,0,518.04,414.43,27.59,386.84,0,0,NA,NA,NA,0.76,0.565,0.427,0.289,0.222,0.228,0.188,0.192,1.047
101,CRDA1201,RICER048,1,1,2012-09-09,101,22.3,29.3,23.7,NA,5.746,2.48,3.252,5.731,2.48,3.252,0,0,523.78,420.16,30.07,390.09,0,0,NA,NA,NA,0.9,0.674,0.528,0.362,0.277,0.28,0.23,0.248,1.09
102,CRDA1201,RICER048,1,1,2012-09-10,102,18.1,28.5,23.5,NA,4.597,2.048,2.527,4.574,2.048,2.527,0,0,528.38,424.73,32.11,392.62,0,0,NA,NA,NA,0.694,0.521,0.401,0.283,0.221,0.223,0.183,0.205,1.135
103,CRDA1201,RICER048,1,1,2012-09-11,103,16.5,27.4,23.9,NA,4.142,1.909,2.219,4.128,1.909,2.219,0,0,532.52,428.86,34.02,394.84,0,0,NA,NA,NA,0.615,0.46,0.347,0.243,0.192,0.198,0.163,0.191,1.188
104,CRDA1201,RICER048,1,1,2012-09-12,104,19.5,30.2,23.1,NA,5.002,2.369,2.618,4.987,2.369,2.617,0,0,537.52,433.85,36.39,397.46,0,0,NA,NA,NA,0.73,0.545,0.406,0.285,0.225,0.233,0.194,0.237,1.236
