Var1,EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,DAP,L_SD,GSTD,LAID,LWAD,SWAD,GWAD,RWAD,EWAD,CWAD,G_AD,GWGD,HIAD,T_AD,WSPD,WSGD,EWSD,NSTD,KSTD,LN_D,SH_D,SLAD,CHTD,CWID,RDPD,RL1D,RL2D,RL3D,RL4D,RL5D,SNW0C,SNW1C,DTTC
23,CRDA1201,RICER048,1,1,2012-08-04,65,22,7,3,0.09,50,18,0,29,0,68,0,0,0,90,0,0,0,0,0,0,0,183.6,0,0,0.56,0.76,0.54,0.07,0.04,0.01,0,0,397
24,CRDA1201,RICER048,1,1,2012-08-05,66,23,7,3,0.1,57,22,0,31,0,78,0,0,0,91,0,0,0,0,0,0,0,182.2,0,0,0.59,0.76,0.54,0.07,0.05,0.01,0,0,414
25,CRDA1201,RICER048,1,1,2012-08-06,67,24,7,3,0.12,64,28,0,33,0,91,0,0,0,92,0,0,0,0,0,0,0,181,0,0,0.63,0.76,0.54,0.07,0.05,0.01,0,0,431
26,CRDA1201,RICER048,1,1,2012-08-07,68,25,7,3,0.13,71,36,0,35,0,107,0,0,0,92,0,0,0,0,0,0,0,180,0,0,0.66,0.76,0.54,0.08,0.05,0.02,0,0,448
27,CRDA1201,RICER048,1,1,2012-08-08,69,26,8,3,0.14,78,35,0,36,0,113,0,0,0,92,0,0,0,0,0,0,0,179.1,0,0,0.69,0.76,0.55,0.08,0.06,0.02,0,0,464
28,CRDA1201,RICER048,1,1,2012-08-09,70,27,8,3,0.15,85,43,0,39,0,129,0,0,0,92,0,0,0,0,0,0,0,178.4,0,0,0.72,0.76,0.54,0.08,0.06,0.02,0,0,480
29,CRDA1201,RICER048,1,1,2012-08-10,71,28,8,3,0.17,93,51,0,41,0,144,0,0,0,92,0,0,0,0,0,0,0,177.8,0,0,0.75,0.76,0.55,0.09,0.06,0.03,0,0,495
30,CRDA1201,RICER048,1,1,2012-08-11,72,29,8,3,0.18,99,66,0,44,0,165,0,0,0,92,0,0,0,0,0,0,0,177.1,0,0,0.77,0.76,0.55,0.09,0.07,0.03,0,0,511
31,CRDA1201,RICER048,1,1,2012-08-12,73,30,9,3,0.19,108,75,0,47,0,183,0,0,0,92,0,0,0,0,0,0,0,176.5,0,0,0.8,0.76,0.55,0.1,0.07,0.04,0,0,527
32,CRDA1201,RICER048,1,1,2012-08-13,74,31,9,3,0.2,115,89,0,50,0,204,0,0,0,92,0,0,0,0,0,0,0,175.9,0,0,0.83,0.76,0.55,0.1,0.08,0.04,0,0,543
33,CRDA1201,RICER048,1,1,2012-08-14,75,32,9,3,0.22,123,107,0,54,0,230,0,0,0,92,0,0,0,0,0,0,0,175.4,0,0,0.86,0.76,0.56,0.11,0.08,0.05,0,0,560
34,CRDA1201,RICER048,1,1,2012-08-15,76,33,9,3,0.23,132,115,0,57,0,247,0,0,0,92,0,0,0,0,0,0,0,174.9,0,0,0.89,0.77,0.56,0.11,0.09,0.05,0,0,576
35,CRDA1201,RICER048,1,1,2012-08-16,77,34,10,3,0.25,141,124,0,59,0,265,0,0,0,92,0,0,0,0,0,0,0,174.4,0,0,0.92,0.77,0.56,0.12,0.09,0.06,0,0,592
36,CRDA1201,RICER048,1,1,2012-08-17,78,35,10,3,0.26,148,139,0,63,0,287,0,0,0,92,0,0,0,0,0,0,0,173.9,0,0,0.95,0.77,0.56,0.12,0.1,0.06,0,0,608
37,CRDA1201,RICER048,1,1,2012-08-18,79,36,10,3,0.28,159,160,0,68,0,319,0,0,0,92,0,0,0,0,0,0,0,173.5,0,0,0.98,0.77,0.57,0.13,0.1,0.07,0,0,624
38,CRDA1201,RICER048,1,1,2012-08-19,80,37,10,3,0.29,169,181,0,72,0,350,0,0,0,92,0,0,0,0,0,0,0,173.1,0,0,1,0.77,0.57,0.13,0.11,0.08,0,0,640
39,CRDA1201,RICER048,1,1,2012-08-20,81,38,11,3,0.31,178,200,0,77,0,379,0,0,0,92,0,0,0,0,0,0,0,172.6,0,0,1,0.78,0.58,0.14,0.12,0.08,0,0,656
40,CRDA1201,RICER048,1,1,2012-08-21,82,39,11,3,0.33,191,226,0,83,0,417,0,0,0,92,0,0,0,0,0,0,0,172.3,0,0,1,0.78,0.58,0.15,0.13,0.09,0,0,673
41,CRDA1201,RICER048,1,1,2012-08-22,83,40,11,3,0.34,200,258,0,89,0,458,0,0,0,92,0,0,0,0,0,0,0,171.7,0,0,1,0.79,0.59,0.16,0.13,0.1,1,0,689
42,CRDA1201,RICER048,1,1,2012-08-23,84,41,11,3,0.36,208,282,0,94,0,490,0,0,0,92,0,0,0,0,0,0,0,171.1,0,0,1,0.79,0.6,0.17,0.14,0.11,1,0,706
43,CRDA1201,RICER048,1,1,2012-08-24,85,42,11,3,0.37,217,314,0,100,0,531,0,0,0,92,0,0,0,0,0,0,0,170.5,0,0,1,0.8,0.6,0.17,0.15,0.12,1,0,723
44,CRDA1201,RICER048,1,1,2012-08-25,86,43,12,3,0.38,227,345,0,106,0,571,0,0,0,92,0,0,0,0,0,0,0,169.8,0,0,1,0.8,0.61,0.18,0.16,0.13,1,0,740
45,CRDA1201,RICER048,1,1,2012-08-26,87,44,12,3,0.4,236,374,0,112,0,610,0,0,0,92,0,0,0,0,0,0,0,169.1,0,0,1,0.81,0.62,0.19,0.17,0.14,1,0,757
46,CRDA1201,RICER048,1,1,2012-08-27,88,45,12,3,0.41,246,406,0,118,0,652,0,0,0,91,0,0,0,0,0,0,0,168.4,0,0,1,0.82,0.62,0.2,0.18,0.15,2,0,773
47,CRDA1201,RICER048,1,1,2012-08-28,89,46,12,4,0.41,246,434,0,122,0,679,0,0,0,91,0,0,0,0,0,0,0,167.6,0,0,1,0.82,0.63,0.21,0.19,0.16,2,0,788
48,CRDA1201,RICER048,1,1,2012-08-29,90,47,12,4,0.41,245,480,0,129,0,726,0,0,0,91,0,0,0,0,0,0,0,166.8,0,0,1,0.83,0.64,0.22,0.2,0.16,3,0,803
49,CRDA1201,RICER048,1,1,2012-08-30,91,48,12,4,0.41,245,533,0,137,0,778,0,0,0,91,0,0,0,0,0,0,0,166,0,0,1,0.83,0.64,0.23,0.21,0.17,3,0,818
50,CRDA1201,RICER048,1,1,2012-08-31,92,49,12,4,0.41,245,582,0,144,0,828,0,0,0,90,0,0,0,0,0,0,0,165.2,0,0,1,0.84,0.65,0.24,0.22,0.19,4,0,833
51,CRDA1201,RICER048,1,1,2012-09-01,93,50,12,4,0.4,245,616,0,149,0,861,0,0,0,90,0,0,0,0,0,0,0,164.4,0,0,1,0.85,0.66,0.25,0.23,0.2,4,0,849
52,CRDA1201,RICER048,1,1,2012-09-02,94,51,12,4,0.4,245,658,0,155,0,903,0,0,0,90,0,0,0,0,0,0,0,163.6,0,0,1,0.86,0.67,0.26,0.24,0.21,5,0,865
53,CRDA1201,RICER048,1,1,2012-09-03,95,52,12,4,0.4,245,702,0,161,0,947,0,0,0,89,0,0,0,0,0,0,0,162.7,0,0,1,0.86,0.68,0.27,0.25,0.22,6,0,881
54,CRDA1201,RICER048,1,1,2012-09-04,96,53,12,4,0.4,245,743,0,166,0,988,0,0,0,89,0,0,0,0,0,0,0,161.9,0,0,1,0.87,0.68,0.28,0.26,0.23,6,0,896
55,CRDA1201,RICER048,1,1,2012-09-05,97,54,12,5,0.39,245,591,127,169,189,1025,472,40,0.124,89,0,0,0,0,0,0,67.49,161.1,0,0,1,0.88,0.69,0.29,0.27,0.24,7,0,911
56,CRDA1201,RICER048,1,1,2012-09-06,98,55,12,5,0.39,245,626,139,172,200,1071,513,39,0.129,89,0,0,0,0,0,0,69.28,160.2,0,0,1,0.88,0.69,0.29,0.27,0.24,8,0,926
57,CRDA1201,RICER048,1,1,2012-09-07,99,56,12,5,0.39,245,665,150,176,211,1122,555,38.1,0.134,89,0,0,0,0,0,0,70.91,159.4,0,0,1,0.88,0.7,0.3,0.28,0.25,9,0,942
58,CRDA1201,RICER048,1,1,2012-09-08,100,57,12,5,0.39,245,704,161,180,222,1171,594,37.3,0.137,89,0,0,0,0,0,0,72.32,158.5,0,0,1,0.88,0.7,0.3,0.29,0.25,10,0,957
59,CRDA1201,RICER048,1,1,2012-09-09,101,58,12,5,0.39,245,718,186,182,247,1210,688,35.9,0.153,89,0,0,0,0,0,0,75.14,157.6,0,0,1,0.89,0.71,0.31,0.29,0.26,11,0,973
60,CRDA1201,RICER048,1,1,2012-09-10,102,59,12,5,0.38,245,742,211,186,272,1259,780,34.9,0.167,89,0,0,0,0,0,0,77.43,156.7,0,0,1,0.89,0.71,0.32,0.3,0.27,12,0,989
61,CRDA1201,RICER048,1,1,2012-09-11,103,60,12,5,0.38,245,748,236,188,298,1291,876,34,0.183,89,0,0,0,0,0,0,79.38,155.8,0,0,1,0.89,0.71,0.32,0.3,0.27,13,0,1006
62,CRDA1201,RICER048,1,1,2012-09-12,104,61,12,5,0.38,245,766,262,191,323,1334,970,33.3,0.196,89,0,0,0,0,0,0,81,154.9,0,0,1,0.89,0.72,0.33,0.31,0.28,14,0,1023
63,CRDA1201,RICER048,1,1,2012-09-13,105,62,12,5,0.38,245,783,284,193,346,1373,1053,32.8,0.207,89,0,0,0,0,0,0,82.23,153.9,0,0,1,0.9,0.72,0.33,0.31,0.28,16,0,1038
64,CRDA1201,RICER048,1,1,2012-09-14,106,63,12,5,0.37,245,799,308,196,370,1414,1142,32.4,0.218,89,0,0,0,0,0,0,83.38,152.9,0,0,1,0.9,0.72,0.34,0.32,0.29,17,0,1055
65,CRDA1201,RICER048,1,1,2012-09-15,107,64,12,5,0.37,245,816,331,198,393,1453,1227,32,0.228,89,0,0,0,0,0,0,84.36,151.9,0,0,1,0.9,0.73,0.34,0.32,0.29,18,0,1072
66,CRDA1201,RICER048,1,1,2012-09-16,108,65,12,5,0.37,244,830,355,200,416,1490,1314,31.7,0.238,89,0,0,0,0,0,0,85.24,150.9,0,0,1,0.9,0.73,0.35,0.33,0.3,20,0,1089
67,CRDA1201,RICER048,1,1,2012-09-17,109,66,12,5,0.37,244,843,377,202,439,1527,1398,31.4,0.247,89,0,0,0,0,0,0,86,149.8,0,0,1,0.9,0.73,0.35,0.33,0.3,21,0,1106
68,CRDA1201,RICER048,1,1,2012-09-18,110,67,12,5,0.36,244,861,399,205,461,1566,1480,31.2,0.255,89,0,0,0,0,0,0,86.67,148.8,0,0,1,0.91,0.73,0.35,0.34,0.31,23,0,1123
69,CRDA1201,RICER048,1,1,2012-09-19,111,68,12,5,0.36,244,877,420,207,482,1603,1557,30.9,0.262,89,0,0,0,0,0,0,87.25,147.6,0,0,1,0.91,0.74,0.36,0.34,0.31,24,0,1139
70,CRDA1201,RICER048,1,1,2012-09-20,112,69,12,5,0.36,244,893,441,209,503,1640,1634,30.8,0.269,89,0,0,0,0,0,0,87.78,146.5,0,0,1,0.91,0.74,0.36,0.34,0.32,26,0,1155
71,CRDA1201,RICER048,1,1,2012-09-21,113,70,12,5,0.35,244,898,462,209,523,1665,1710,30.6,0.277,89,0,0,0,0,0,0,88.25,145.3,0,0,1,0.91,0.74,0.37,0.35,0.32,28,0,1171
72,CRDA1201,RICER048,1,1,2012-09-22,114,71,12,5,0.35,244,915,482,211,543,1702,1784,30.4,0.283,89,0,0,0,0,0,0,88.69,144.1,0,0,1,0.91,0.74,0.37,0.35,0.32,30,0,1188
73,CRDA1201,RICER048,1,1,2012-09-23,115,72,12,5,0.35,244,923,502,212,563,1730,1859,30.3,0.29,89,0,0,0,0,0,0,89.1,142.9,0,0,1,0.91,0.74,0.37,0.36,0.33,32,0,1205
74,CRDA1201,RICER048,1,1,2012-09-24,116,73,12,5,0.35,244,927,521,213,583,1753,1931,30.2,0.297,89,0,0,0,0,0,0,89.46,141.6,0,0,1,0.91,0.74,0.38,0.36,0.33,34,0,1222
75,CRDA1201,RICER048,1,1,2012-09-25,117,74,12,5,0.34,244,933,540,214,602,1779,2001,30.1,0.304,89,0,0,0,0,0,0,89.79,140.4,0,0,1,0.91,0.74,0.38,0.36,0.33,36,0,1239
76,CRDA1201,RICER048,1,1,2012-09-26,118,75,12,5,0.34,244,941,559,214,621,1805,2071,30,0.31,89,0,0,0,0,0,0,90.1,139,0,0,1,0.91,0.74,0.38,0.36,0.33,38,0,1256
77,CRDA1201,RICER048,1,1,2012-09-27,119,76,12,5,0.34,244,953,577,216,639,1835,2138,29.9,0.315,89,0,0,0,0,0,0,90.38,137.7,0,0,1,0.91,0.74,0.38,0.37,0.34,40,0,1273
78,CRDA1201,RICER048,1,1,2012-09-28,120,77,12,5,0.33,244,964,595,217,657,1864,2205,29.8,0.319,89,0,0,0,0,0,0,90.65,136.3,0,0,1,0.91,0.75,0.39,0.37,0.34,43,0,1290
79,CRDA1201,RICER048,1,1,2012-09-29,121,78,12,5,0.33,243,977,613,218,674,1895,2271,29.7,0.324,89,0,0,0,0,0,0,90.89,134.8,0,0,1,0.91,0.75,0.39,0.37,0.34,45,0,1307
80,CRDA1201,RICER048,1,1,2012-09-30,122,79,12,5,0.32,243,983,630,218,692,1918,2334,29.6,0.329,89,0,0,0,0,0,0,91.12,133.4,0,0,1,0.91,0.75,0.39,0.37,0.35,48,0,1324
81,CRDA1201,RICER048,1,1,2012-10-01,123,80,12,5,0.32,243,992,647,219,708,1943,2396,29.6,0.333,89,0,0,0,0,0,0,91.33,131.9,0,0,1,0.91,0.75,0.39,0.38,0.35,51,0,1341
82,CRDA1201,RICER048,1,1,2012-10-02,124,81,12,5,0.32,243,1002,664,220,725,1971,2458,29.5,0.337,89,0,0,0,0,0,0,91.53,130.3,0,0,1,0.91,0.75,0.4,0.38,0.35,53,0,1358
83,CRDA1201,RICER048,1,1,2012-10-03,125,82,12,5,0.31,243,1013,680,221,741,1997,2518,29.4,0.34,89,0,0,0,0,0,0,91.71,128.8,0,0,1,0.91,0.75,0.4,0.38,0.35,56,0,1375
84,CRDA1201,RICER048,1,1,2012-10-04,126,83,12,5,0.31,243,1020,696,221,757,2020,2576,29.4,0.344,89,0,0,0,0,0,0,91.89,127.1,0,0,1,0.91,0.75,0.4,0.38,0.36,59,0,1392
85,CRDA1201,RICER048,1,1,2012-10-05,127,84,12,5,0.3,243,1026,711,221,773,2042,2634,29.3,0.348,89,0,0,0,0,0,0,92.05,125.5,0,0,1,0.91,0.75,0.4,0.38,0.36,62,0,1409
86,CRDA1201,RICER048,1,1,2012-10-06,128,85,12,5,0.3,240,1026,735,221,797,2063,2723,29.3,0.356,89,0,0,0,0,0,0,92.29,125.4,0,0,1,0.91,0.75,0.4,0.39,0.36,65,0,1426
87,CRDA1201,RICER048,1,1,2012-10-07,129,86,12,6,0.3,240,1026,735,221,797,2063,2723,29.3,0.356,89,0,0,0,0,0,0,92.29,125.4,0,0,1,0.91,0.75,0.41,0.39,0.36,65,0,1443
88,CRDA1201,RICER048,1,1,2012-10-08,130,87,12,20,0.3,240,1026,735,221,797,2063,2723,29.3,0.356,89,0,0,0,0,0,0,92.29,125.4,0,0,1,0.91,0.75,0.41,0.39,0.36,65,0,1443
89,CRDA1201,RICER048,1,1,2012-10-09,131,88,12,20,0.3,240,1026,735,221,797,2063,2723,29.3,0.356,89,0,0,0,0,0,0,92.29,125.4,0,0,1,0.9,0.75,0.41,0.39,0.36,65,0,1460
