Var1,EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,PRED,DAYLD,TWLD,SRAD,PARD,CLDD,TMXD,TMND,TAVD,TDYD,TDWD,TGAD,TGRD,WDSD,CO2D,VPDF,VPD,OZON7,WDATE
12,CRDA1201,RICER048,1,1,2012-06-12,12,3.1,12,12.9,23.1,46.2,0.13,37,25.7,31.1,32.9,18,31.1,32.9,377,393.6,0,0,NA,2012-06-12
13,CRDA1201,RICER048,1,1,2012-06-13,13,3,12,12.9,21.2,42.4,0.2,35.6,25.2,30.2,31.9,17.6,30.2,31.9,338,393.6,0,0,NA,2012-06-13
14,CRDA1201,RICER048,1,1,2012-06-14,14,2.2,12,12.9,21.2,42.4,0.2,36.7,25.3,30.8,32.6,16.4,30.8,32.6,160,393.6,0,0,NA,2012-06-14
15,CRDA1201,RICER048,1,1,2012-06-15,15,4.5,12,12.9,22.8,45.6,0.14,36.8,27.1,31.7,33.3,17.3,31.7,33.3,214,393.8,0,0,NA,2012-06-15
16,CRDA1201,RICER048,1,1,2012-06-16,16,4.4,12,12.9,23.9,47.8,0.1,37.5,25.1,31,33,17.2,31,33,325,393.8,0,0,NA,2012-06-16
17,CRDA1201,RICER048,1,1,2012-06-17,17,9.1,12,12.9,22.1,44.2,0.17,31.7,25.3,28.4,29.4,20.8,28.4,29.4,373,393.8,0,0,NA,2012-06-17
18,CRDA1201,RICER048,1,1,2012-06-18,18,4.8,12,12.9,19.2,38.4,0.28,30.8,25.1,27.8,28.8,21.4,27.8,28.8,305,393.8,0,0,NA,2012-06-18
19,CRDA1201,RICER048,1,1,2012-06-19,19,2.8,12,12.9,22.7,45.4,0.15,33.7,24.5,28.9,30.4,19.4,28.9,30.4,239,393.8,0,0,NA,2012-06-19
20,CRDA1201,RICER048,1,1,2012-06-20,20,6.3,12,12.9,24.3,48.6,0.09,31,25.1,27.9,28.9,20.7,27.9,28.9,129,393.8,0,0,NA,2012-06-20
21,CRDA1201,RICER048,1,1,2012-06-21,21,3.9,12,12.9,20.5,41,0.23,35.1,24.4,29.5,31.3,18.1,29.5,31.3,234,393.8,0,0,NA,2012-06-21
22,CRDA1201,RICER048,1,1,2012-06-22,22,0.8,12,12.9,21.7,43.4,0.18,37.9,25.2,31.3,33.3,17.6,31.3,33.3,360,393.8,0,0,NA,2012-06-22
23,CRDA1201,RICER048,1,1,2012-06-23,23,7.2,12,12.9,19.3,38.6,0.27,31.4,24.9,28,29.1,21.1,28,29.1,381,393.8,0,0,NA,2012-06-23
24,CRDA1201,RICER048,1,1,2012-06-24,24,8.4,12,12.9,15.8,31.6,0.41,31.2,23.7,27.3,28.5,19.7,27.3,28.5,241,393.8,0,0,NA,2012-06-24
25,CRDA1201,RICER048,1,1,2012-06-25,25,19.9,12,12.9,17.1,34.2,0.36,31.7,23,27.2,28.6,19.3,27.2,28.6,198,393.8,0,0,NA,2012-06-25
26,CRDA1201,RICER048,1,1,2012-06-26,26,1.8,12,12.9,24.3,48.6,0.09,34.9,23.7,29.1,30.9,18.3,29.1,30.9,185,393.8,0,0,NA,2012-06-26
27,CRDA1201,RICER048,1,1,2012-06-27,27,5.2,12,12.9,23,46,0.14,30.8,24.6,27.6,28.6,20.7,27.6,28.6,248,393.8,0,0,NA,2012-06-27
28,CRDA1201,RICER048,1,1,2012-06-28,28,8.3,12,12.9,17.5,35,0.34,31.1,23.7,27.2,28.4,20.4,27.2,28.4,226,393.8,0,0,NA,2012-06-28
29,CRDA1201,RICER048,1,1,2012-06-29,29,7.7,12,12.9,17.8,35.6,0.33,30.7,24,27.2,28.3,21,27.2,28.3,192,393.8,0,0,NA,2012-06-29
30,CRDA1201,RICER048,1,1,2012-06-30,30,3.8,12,12.9,20.1,40.2,0.25,29.2,24.1,26.5,27.4,21.5,26.5,27.4,180,393.8,0,0,NA,2012-06-30
31,CRDA1201,RICER048,1,1,2012-07-01,31,2.1,12,12.9,20.5,41,0.23,29.9,23.9,26.8,27.7,20.6,26.8,27.7,259,393.8,0,0,NA,2012-07-01
32,CRDA1201,RICER048,1,1,2012-07-02,32,16.6,12,12.9,17.7,35.4,0.34,30.3,23.5,26.8,27.9,20.8,26.8,27.9,213,393.8,0,0,NA,2012-07-02
33,CRDA1201,RICER048,1,1,2012-07-03,33,7,12,12.9,17.9,35.8,0.33,30.3,23.7,26.9,27.9,20.7,26.9,27.9,167,393.8,0,0,NA,2012-07-03
34,CRDA1201,RICER048,1,1,2012-07-04,34,4.1,12,12.9,20.4,40.8,0.24,30.9,23.1,26.8,28.1,19.9,26.8,28.1,245,393.8,0,0,NA,2012-07-04
35,CRDA1201,RICER048,1,1,2012-07-05,35,5.6,12,12.9,20.8,41.6,0.22,31.4,23.1,27.1,28.4,19.7,27.1,28.4,209,393.8,0,0,NA,2012-07-05
36,CRDA1201,RICER048,1,1,2012-07-06,36,3.4,12,12.9,20.5,41,0.23,33.4,23.6,28.3,29.9,19.5,28.3,29.9,120,393.8,0,0,NA,2012-07-06
37,CRDA1201,RICER048,1,1,2012-07-07,37,4.4,12,12.9,18,36,0.33,30.1,24.1,27,27.9,21.2,27,27.9,308,393.8,0,0,NA,2012-07-07
38,CRDA1201,RICER048,1,1,2012-07-08,38,7.8,12,12.9,18.9,37.8,0.29,29.5,23.7,26.5,27.4,21,26.5,27.4,256,393.8,0,0,NA,2012-07-08
39,CRDA1201,RICER048,1,1,2012-07-09,39,11.3,12,12.9,20.5,41,0.24,30.7,23.8,27.1,28.2,20.2,27.1,28.2,161,393.8,0,0,NA,2012-07-09
40,CRDA1201,RICER048,1,1,2012-07-10,40,4.7,12,12.9,24,48,0.11,30.9,23.8,27.2,28.4,20.9,27.2,28.4,194,393.8,0,0,NA,2012-07-10
41,CRDA1201,RICER048,1,1,2012-07-11,41,4.8,12,12.9,22.8,45.6,0.15,30.6,23.6,26.9,28.1,20.9,26.9,28.1,196,393.8,0,0,NA,2012-07-11
42,CRDA1201,RICER048,1,1,2012-07-12,42,12.4,12,12.9,13.8,27.6,0.49,29.9,23.7,26.7,27.7,21,26.7,27.7,180,393.8,0,0,NA,2012-07-12
43,CRDA1201,RICER048,1,1,2012-07-13,43,7.5,12,12.9,21.2,42.4,0.21,30.9,24,27.3,28.4,20.9,27.3,28.4,155,393.8,0,0,NA,2012-07-13
44,CRDA1201,RICER048,1,1,2012-07-14,44,20.9,12,12.9,20.3,40.6,0.25,29.4,23.5,26.3,27.3,21.1,26.3,27.3,230,393.8,0,0,NA,2012-07-14
45,CRDA1201,RICER048,1,1,2012-07-15,45,3.8,12,12.9,17.6,35.2,0.35,29.1,23.3,26.1,27,20.9,26.1,27,342,394.1,0,0,NA,2012-07-15
46,CRDA1201,RICER048,1,1,2012-07-16,46,5.1,12,12.9,20.1,40.2,0.26,29.5,22.9,26.1,27.1,20.3,26.1,27.1,209,394.1,0,0,NA,2012-07-16
47,CRDA1201,RICER048,1,1,2012-07-17,47,5.6,12,12.9,21.5,43,0.2,30.6,23.1,26.7,27.9,20.4,26.7,27.9,202,394.1,0,0,NA,2012-07-17
48,CRDA1201,RICER048,1,1,2012-07-18,48,2.9,12,12.9,19,38,0.3,32,22.8,27.2,28.7,19.3,27.2,28.7,203,394.1,0,0,NA,2012-07-18
49,CRDA1201,RICER048,1,1,2012-07-19,49,4,12,12.9,18.8,37.6,0.31,30,24.4,27.1,28,21.7,27.1,28,248,394.1,0,0,NA,2012-07-19
50,CRDA1201,RICER048,1,1,2012-07-20,50,5.4,12,12.9,16.4,32.8,0.4,29.6,24.5,26.9,27.8,21.6,26.9,27.8,164,394.1,0,0,NA,2012-07-20
51,CRDA1201,RICER048,1,1,2012-07-21,51,6.1,12,12.9,16,32,0.41,28.8,23.6,26.1,26.9,21.7,26.1,26.9,334,394.1,0,0,NA,2012-07-21
52,CRDA1201,RICER048,1,1,2012-07-22,52,5.7,12,12.9,22.8,45.6,0.16,31.1,22.1,26.4,27.9,19,26.4,27.9,174,394.1,0,0,NA,2012-07-22
53,CRDA1201,RICER048,1,1,2012-07-23,53,20.6,12,12.9,14.6,29.2,0.46,30,24,26.9,27.8,21.7,26.9,27.8,218,394.1,0,0,NA,2012-07-23
54,CRDA1201,RICER048,1,1,2012-07-24,54,5.2,12,12.9,18.5,37,0.32,29.6,23.3,26.3,27.3,21.3,26.3,27.3,182,394.1,0,0,NA,2012-07-24
55,CRDA1201,RICER048,1,1,2012-07-25,55,10.5,12,12.9,21.5,43,0.21,31.4,22.9,27,28.3,20.2,27,28.3,234,394.1,0,0,NA,2012-07-25
56,CRDA1201,RICER048,1,1,2012-07-26,56,13.2,12,12.8,19.8,39.6,0.28,31.1,23.9,27.3,28.5,21.1,27.3,28.5,194,394.1,0,0,NA,2012-07-26
57,CRDA1201,RICER048,1,1,2012-07-27,57,14.4,12,12.8,20.4,40.8,0.26,31.7,23.9,27.6,28.9,20.8,27.6,28.9,78,394.1,0,0,NA,2012-07-27
58,CRDA1201,RICER048,1,1,2012-07-28,58,8.7,12,12.8,14.8,29.6,0.46,29.7,23.8,26.6,27.6,21.7,26.6,27.6,143,394.1,0,0,NA,2012-07-28
59,CRDA1201,RICER048,1,1,2012-07-29,59,8,12,12.8,20.7,41.4,0.25,28.6,23.6,26,26.8,21.6,26,26.8,191,394.1,0,0,NA,2012-07-29
60,CRDA1201,RICER048,1,1,2012-07-30,60,5.4,12,12.8,21.2,42.4,0.23,30.2,22.9,26.4,27.6,20.5,26.4,27.6,167,394.1,0,0,NA,2012-07-30
61,CRDA1201,RICER048,1,1,2012-07-31,61,6.3,12,12.8,21.7,43.4,0.21,31,23.6,27.1,28.3,20.9,27.1,28.3,216,394.1,0,0,NA,2012-07-31
62,CRDA1201,RICER048,1,1,2012-08-01,62,8.9,12,12.8,10.8,21.6,0.61,28.8,24,26.3,27.1,22.4,26.3,27.1,265,394.1,0,0,NA,2012-08-01
63,CRDA1201,RICER048,1,1,2012-08-02,63,4.5,12,12.8,22.6,45.2,0.18,29.6,23.7,26.5,27.5,21.7,26.5,27.5,223,394.1,0,0,NA,2012-08-02
64,CRDA1201,RICER048,1,1,2012-08-03,64,6.5,12,12.8,20.4,40.8,0.26,31.1,22.1,26.4,27.9,19.4,26.4,27.9,196,394.1,0,0,NA,2012-08-03
65,CRDA1201,RICER048,1,1,2012-08-04,65,27.8,12,12.8,17.4,34.8,0.37,30,24.2,27,27.9,21.9,27,27.9,283,394.1,0,0,NA,2012-08-04
66,CRDA1201,RICER048,1,1,2012-08-05,66,12.9,12,12.8,22.4,44.8,0.19,31,23.9,27.3,28.5,20.9,27.3,28.5,136,394.1,0,0,NA,2012-08-05
67,CRDA1201,RICER048,1,1,2012-08-06,67,4.5,12,12.8,22.2,44.4,0.2,29.3,23.5,26.3,27.2,21.2,26.3,27.2,224,394.1,0,0,NA,2012-08-06
68,CRDA1201,RICER048,1,1,2012-08-07,68,4.1,12,12.8,24.8,49.6,0.11,30.8,22.6,26.5,27.9,20,26.5,27.9,206,394.1,0,0,NA,2012-08-07
69,CRDA1201,RICER048,1,1,2012-08-08,69,11.9,12,12.8,21.3,42.6,0.24,29.9,23.9,26.8,27.7,21.8,26.8,27.7,267,394.1,0,0,NA,2012-08-08
70,CRDA1201,RICER048,1,1,2012-08-09,70,4.1,12,12.8,10.7,21.4,0.62,28,24,25.9,26.6,22.1,25.9,26.6,260,394.1,0,0,NA,2012-08-09
71,CRDA1201,RICER048,1,1,2012-08-10,71,7.3,12,12.8,24.4,48.8,0.13,30.7,23,26.7,27.9,20.5,26.7,27.9,291,394.1,0,0,NA,2012-08-10
72,CRDA1201,RICER048,1,1,2012-08-11,72,18.8,12,12.8,20.4,40.8,0.27,29.7,22.9,26.2,27.3,20.7,26.2,27.3,127,394.1,0,0,NA,2012-08-11
73,CRDA1201,RICER048,1,1,2012-08-12,73,7.5,12,12.8,21.1,42.2,0.25,29,24.1,26.4,27.2,21.7,26.4,27.2,108,394.1,0,0,NA,2012-08-12
74,CRDA1201,RICER048,1,1,2012-08-13,74,15.2,12,12.8,17.7,35.4,0.37,29.1,23.2,26,27,21.4,26,27,134,394.1,0,0,NA,2012-08-13
75,CRDA1201,RICER048,1,1,2012-08-14,75,14.9,12,12.8,19.3,38.6,0.31,29,23.5,26.1,27,21.7,26.1,27,318,394.1,0,0,NA,2012-08-14
76,CRDA1201,RICER048,1,1,2012-08-15,76,9.2,12,12.8,18.3,36.6,0.35,30.7,22.8,26.6,27.9,20.5,26.6,27.9,170,394.3,0,0,NA,2012-08-15
77,CRDA1201,RICER048,1,1,2012-08-16,77,10.6,12,12.8,20.6,41.2,0.27,28.6,24,26.2,26.9,22.4,26.2,26.9,160,394.3,0,0,NA,2012-08-16
78,CRDA1201,RICER048,1,1,2012-08-17,78,8.8,12,12.8,21.5,43,0.24,27.5,23.4,25.4,26,22.1,25.4,26,327,394.3,0,0,NA,2012-08-17
79,CRDA1201,RICER048,1,1,2012-08-18,79,7.3,12,12.8,9.8,19.6,0.65,26.4,23.6,24.9,25.4,22.4,24.9,25.4,348,394.3,0,0,NA,2012-08-18
80,CRDA1201,RICER048,1,1,2012-08-19,80,8,12,12.8,22.3,44.6,0.21,29.7,23.4,26.4,27.4,21.1,26.4,27.4,166,394.3,0,0,NA,2012-08-19
81,CRDA1201,RICER048,1,1,2012-08-20,81,13.8,12,12.8,19.6,39.2,0.31,30,23.9,26.8,27.8,22,26.8,27.8,212,394.3,0,0,NA,2012-08-20
82,CRDA1201,RICER048,1,1,2012-08-21,82,11.2,12,12.8,13.4,26.8,0.53,30,24.1,26.9,27.9,22.3,26.9,27.9,173,394.3,0,0,NA,2012-08-21
83,CRDA1201,RICER048,1,1,2012-08-22,83,15.7,12,12.8,14.2,28.4,0.5,28.3,23.8,26,26.7,22.2,26,26.7,238,394.3,0,0,NA,2012-08-22
84,CRDA1201,RICER048,1,1,2012-08-23,84,9.7,12,12.8,15,30,0.47,29.1,23.3,26.1,27,21,26.1,27,198,394.3,0,0,NA,2012-08-23
85,CRDA1201,RICER048,1,1,2012-08-24,85,9,12,12.8,17.8,35.6,0.38,30.1,22.8,26.3,27.5,20.9,26.3,27.5,243,394.3,0,0,NA,2012-08-24
86,CRDA1201,RICER048,1,1,2012-08-25,86,15.6,12,12.8,14.3,28.6,0.5,28.7,23.1,25.8,26.7,21.4,25.8,26.7,199,394.3,0,0,NA,2012-08-25
87,CRDA1201,RICER048,1,1,2012-08-26,87,16.3,12,12.8,19.9,39.8,0.3,27.6,23.8,25.6,26.2,22.7,25.6,26.2,248,394.3,0,0,NA,2012-08-26
88,CRDA1201,RICER048,1,1,2012-08-27,88,5.2,12,12.8,21.6,43.2,0.24,29.9,23.1,26.4,27.5,21.1,26.4,27.5,146,394.3,0,0,NA,2012-08-27
89,CRDA1201,RICER048,1,1,2012-08-28,89,5.3,12,12.8,23.9,47.8,0.16,29.8,23.2,26.4,27.4,21.2,26.4,27.4,202,394.3,0,0,NA,2012-08-28
90,CRDA1201,RICER048,1,1,2012-08-29,90,5.8,12,12.8,20.4,40.8,0.29,30.3,23.1,26.5,27.7,21,26.5,27.7,164,394.3,0,0,NA,2012-08-29
91,CRDA1201,RICER048,1,1,2012-08-30,91,4.2,12,12.8,23.1,46.2,0.19,29.6,23.6,26.5,27.4,21.8,26.5,27.4,166,394.3,0,0,NA,2012-08-30
92,CRDA1201,RICER048,1,1,2012-08-31,92,7.5,12,12.8,20.3,40.6,0.29,27.8,23.4,25.5,26.2,22.1,25.5,26.2,221,394.3,0,0,NA,2012-08-31
93,CRDA1201,RICER048,1,1,2012-09-01,93,8.6,12,12.8,17.7,35.4,0.38,28.9,22.9,25.8,26.7,21.1,25.8,26.7,256,394.3,0,0,NA,2012-09-01
94,CRDA1201,RICER048,1,1,2012-09-02,94,9.9,12,12.8,17,34,0.41,27.2,23,25,25.7,21.5,25,25.7,273,394.3,0,0,NA,2012-09-02
95,CRDA1201,RICER048,1,1,2012-09-03,95,12.9,12,12.8,18.7,37.4,0.35,30.2,21.9,25.9,27.2,19.7,25.9,27.2,198,394.3,0,0,NA,2012-09-03
96,CRDA1201,RICER048,1,1,2012-09-04,96,14.6,12,12.8,19.2,38.4,0.33,29.8,23.1,26.3,27.4,21,26.3,27.4,167,394.3,0,0,NA,2012-09-04
97,CRDA1201,RICER048,1,1,2012-09-05,97,20.9,12,12.8,19.4,38.8,0.33,28.2,23.8,25.9,26.6,22.4,25.9,26.6,161,394.3,0,0,NA,2012-09-05
98,CRDA1201,RICER048,1,1,2012-09-06,98,26.5,12,12.8,16.8,33.6,0.42,27.3,23.9,25.5,26.1,22.7,25.5,26.1,191,394.3,0,0,NA,2012-09-06
99,CRDA1201,RICER048,1,1,2012-09-07,99,19.4,12,12.8,17.5,35,0.39,29.7,23,26.2,27.3,21.5,26.2,27.3,177,394.3,0,0,NA,2012-09-07
100,CRDA1201,RICER048,1,1,2012-09-08,100,1.7,12,12.8,24,48,0.17,30.5,22.8,26.5,27.7,20.7,26.5,27.7,224,394.3,0,0,NA,2012-09-08
101,CRDA1201,RICER048,1,1,2012-09-09,101,3.2,12,12.8,21.4,42.8,0.26,31.1,22.1,26.4,27.9,19.6,26.4,27.9,123,394.3,0,0,NA,2012-09-09
102,CRDA1201,RICER048,1,1,2012-09-10,102,3.9,12,12.8,20.1,40.2,0.3,29.9,24.1,26.9,27.8,22.2,26.9,27.8,188,394.3,0,0,NA,2012-09-10
103,CRDA1201,RICER048,1,1,2012-09-11,103,3.3,12,12.8,24.8,49.6,0.14,30.6,23.9,27.1,28.2,21.2,27.1,28.2,140,394.3,0,0,NA,2012-09-11
104,CRDA1201,RICER048,1,1,2012-09-12,104,2.7,12,12.8,22.3,44.6,0.23,29.6,23.9,26.6,27.6,22,26.6,27.6,130,394.3,0,0,NA,2012-09-12
105,CRDA1201,RICER048,1,1,2012-09-13,105,7.3,12,12.8,16.3,32.6,0.44,29.7,23.4,26.4,27.4,21.5,26.4,27.4,149,394.3,0,0,NA,2012-09-13
106,CRDA1201,RICER048,1,1,2012-09-14,106,4.2,12,12.8,21.6,43.2,0.25,28.5,23.8,26,26.8,22,26,26.8,131,394.3,0,0,NA,2012-09-14
107,CRDA1201,RICER048,1,1,2012-09-15,107,3.1,12,12.8,18.7,37.4,0.35,29.1,23.7,26.3,27.2,21.8,26.3,27.2,115,394.5,0,0,NA,2012-09-15
108,CRDA1201,RICER048,1,1,2012-09-16,108,3,12,12.8,23.2,46.4,0.2,30.6,22.3,26.3,27.6,20.2,26.3,27.6,125,394.5,0,0,NA,2012-09-16
109,CRDA1201,RICER048,1,1,2012-09-17,109,5.2,12,12.8,23.8,47.6,0.18,31.2,23.3,27.1,28.4,20.3,27.1,28.4,120,394.5,0,0,NA,2012-09-17
110,CRDA1201,RICER048,1,1,2012-09-18,110,15.2,12,12.8,12.5,25,0.57,29.4,24.1,26.6,27.5,22.4,26.6,27.5,95,394.5,0,0,NA,2012-09-18
111,CRDA1201,RICER048,1,1,2012-09-19,111,18,12,12.8,12.5,25,0.57,28.9,22.9,25.8,26.7,21.1,25.8,26.7,136,394.5,0,0,NA,2012-09-19
112,CRDA1201,RICER048,1,1,2012-09-20,112,12.4,12,12.8,11.1,22.2,0.62,29.5,23.3,26.3,27.3,21.3,26.3,27.3,161,394.5,0,0,NA,2012-09-20
113,CRDA1201,RICER048,1,1,2012-09-21,113,13.6,12,12.8,17.1,34.2,0.41,29.6,23,26.2,27.2,21.1,26.2,27.2,209,394.5,0,0,NA,2012-09-21
114,CRDA1201,RICER048,1,1,2012-09-22,114,9.4,12,12.8,15,30,0.48,28.8,23.6,26.1,26.9,22,26.1,26.9,259,394.5,0,0,NA,2012-09-22
115,CRDA1201,RICER048,1,1,2012-09-23,115,12.4,12,12.8,19.5,39,0.33,29.4,22.7,25.9,27,20.7,25.9,27,180,394.5,0,0,NA,2012-09-23
116,CRDA1201,RICER048,1,1,2012-09-24,116,12.2,12,12.8,20.8,41.6,0.28,30.5,23.2,26.7,27.9,20.6,26.7,27.9,96,394.5,0,0,NA,2012-09-24
117,CRDA1201,RICER048,1,1,2012-09-25,117,8.7,12,12.8,21.1,42.2,0.27,29.6,23.6,26.5,27.4,21.8,26.5,27.4,184,394.5,0,0,NA,2012-09-25
118,CRDA1201,RICER048,1,1,2012-09-26,118,9.2,12,12.8,24.1,48.2,0.17,31.5,23.7,27.4,28.7,21.3,27.4,28.7,135,394.5,0,0,NA,2012-09-26
119,CRDA1201,RICER048,1,1,2012-09-27,119,8.5,12,12.8,23.1,46.2,0.2,29.4,23.9,26.5,27.4,22.4,26.5,27.4,148,394.5,0,0,NA,2012-09-27
120,CRDA1201,RICER048,1,1,2012-09-28,120,11,12,12.8,20.5,41,0.29,30.4,24.2,27.2,28.2,22,27.2,28.2,154,394.5,0,0,NA,2012-09-28
121,CRDA1201,RICER048,1,1,2012-09-29,121,9.6,12,12.8,16.2,32.4,0.44,27.9,23.1,25.4,26.2,21.7,25.4,26.2,339,394.5,0,0,NA,2012-09-29
122,CRDA1201,RICER048,1,1,2012-09-30,122,12.7,12,12.8,21.6,43.2,0.25,30.2,22.4,26.1,27.4,19.6,26.1,27.4,92,394.5,0,0,NA,2012-09-30
123,CRDA1201,RICER048,1,1,2012-10-01,123,3.7,12,12.8,23.5,47,0.19,31.1,22.6,26.7,28,19.4,26.7,28,111,394.5,0,0,NA,2012-10-01
124,CRDA1201,RICER048,1,1,2012-10-02,124,7.5,12,12.8,23.1,46.2,0.2,32.1,22.8,27.2,28.8,19.9,27.2,28.8,121,394.5,0,0,NA,2012-10-02
125,CRDA1201,RICER048,1,1,2012-10-03,125,7,12,12.8,18.3,36.6,0.37,30.3,23.4,26.7,27.8,21.3,26.7,27.8,198,394.5,0,0,NA,2012-10-03
126,CRDA1201,RICER048,1,1,2012-10-04,126,5.3,12,12.8,21.1,42.2,0.27,29.1,23.6,26.2,27.1,21.6,26.2,27.1,154,394.5,0,0,NA,2012-10-04
127,CRDA1201,RICER048,1,1,2012-10-05,127,1.6,12,12.8,22.4,44.8,0.22,29,23.4,26.1,27,21.1,26.1,27,84,394.5,0,0,NA,2012-10-05
128,CRDA1201,RICER048,1,1,2012-10-06,128,4.2,12,12.8,23.9,47.8,0.17,31.3,23,27,28.3,20,27,28.3,84,394.5,0,0,NA,2012-10-06
129,CRDA1201,RICER048,1,1,2012-10-07,129,5.7,12,12.8,23.8,47.6,0.17,30.3,23.7,26.9,27.9,21.7,26.9,27.9,142,394.5,0,0,NA,2012-10-07
130,CRDA1201,RICER048,1,1,2012-10-08,130,0.4,12,12.8,22.4,44.8,0.22,28.7,23.6,26,26.9,21.3,26,26.9,91,394.5,0,0,NA,2012-10-08
131,CRDA1201,RICER048,1,1,2012-10-09,131,0.4,12,12.8,16.8,33.6,0.41,30.2,22.7,26.3,27.5,19.6,26.3,27.5,80,394.5,0,0,NA,2012-10-09
132,CRDA1201,RICER048,1,1,2012-10-10,132,0.2,12,12.8,20.1,40.2,0.3,31.3,23.2,27.1,28.4,19.6,27.1,28.4,80,394.5,0,0,NA,2012-10-10
133,CRDA1201,RICER048,1,1,2012-10-11,133,0.5,12,12.8,18.4,36.8,0.36,28.9,23.5,26.1,27,21.3,26.1,27,112,394.5,0,0,NA,2012-10-11
134,CRDA1201,RICER048,1,1,2012-10-12,134,0.9,12,12.8,21.3,42.6,0.26,32,22.8,27.2,28.7,19.6,27.2,28.7,80,394.5,0,0,NA,2012-10-12
