Var1,EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,SRAA,TMAXA,TMINA,REFA,EOAA,EOPA,EOSA,ETAA,EPAA,ESAA,EFAA,EMAA,EOAC,ETAC,EPAC,ESAC,EFAC,EMAC,KCAA,KBSA,KEAA,ES1D,ES2D,ES3D,ES4D,ES5D,ES6D,ES7D,TRWUD,TWUPD
105,CRDA1201,RICER048,1,1,2012-09-13,105,22.7,32.6,24.2,NA,5.926,3.211,2.692,5.902,3.211,2.691,0,0,701.75,463.56,56.04,407.52,0,0,NA,NA,NA,0.737,0.539,0.447,0.303,0.234,0.253,0.177,0.321,1.529
106,CRDA1201,RICER048,1,1,2012-09-14,106,14.4,29.9,23.8,NA,3.635,2.009,1.609,3.617,2.009,1.608,0,0,705.38,467.18,58.05,409.13,0,0,NA,NA,NA,0.428,0.319,0.272,0.187,0.143,0.15,0.109,0.201,1.591
107,CRDA1201,RICER048,1,1,2012-09-15,107,18.1,30.2,23.6,NA,4.572,2.568,1.984,4.551,2.568,1.983,0,0,709.96,471.73,60.62,411.11,0,0,NA,NA,NA,0.519,0.386,0.335,0.234,0.18,0.186,0.143,0.257,1.652
108,CRDA1201,RICER048,1,1,2012-09-16,108,13.6,30.8,23.1,NA,3.438,1.965,1.457,3.421,1.965,1.456,0,0,713.39,475.15,62.58,412.57,0,0,NA,NA,NA,0.378,0.281,0.243,0.17,0.133,0.139,0.111,0.196,1.698
109,CRDA1201,RICER048,1,1,2012-09-17,109,21.1,30.6,23.4,NA,5.331,3.072,2.24,5.31,3.072,2.238,0,0,718.72,480.46,65.66,414.8,0,0,NA,NA,NA,0.58,0.43,0.371,0.26,0.205,0.216,0.176,0.307,1.754
110,CRDA1201,RICER048,1,1,2012-09-18,110,14.7,30.6,23.3,NA,3.706,2.149,1.54,3.687,2.149,1.538,0,0,722.43,484.15,67.81,416.34,0,0,NA,NA,NA,0.383,0.282,0.257,0.183,0.146,0.156,0.13,0.215,1.799
111,CRDA1201,RICER048,1,1,2012-09-19,111,19.6,29.3,22.5,NA,4.835,2.827,1.991,4.815,2.827,1.988,0,0,727.27,488.96,70.63,418.33,0,0,NA,NA,NA,0.517,0.363,0.327,0.231,0.185,0.199,0.167,0.283,1.861
112,CRDA1201,RICER048,1,1,2012-09-20,112,23.1,31.3,23.5,NA,5.867,3.465,2.39,5.851,3.465,2.386,0,0,733.13,494.81,74.1,420.72,0,0,NA,NA,NA,0.647,0.437,0.386,0.271,0.215,0.232,0.196,0.347,1.909
113,CRDA1201,RICER048,1,1,2012-09-21,113,10.9,31.8,23.6,NA,2.782,1.651,1.12,2.768,1.651,1.118,0,0,735.91,497.58,75.75,421.83,0,0,NA,NA,NA,0.303,0.209,0.181,0.126,0.1,0.108,0.091,0.165,1.969
114,CRDA1201,RICER048,1,1,2012-09-22,114,22.5,31,23.9,NA,5.706,3.407,2.283,5.685,3.407,2.278,0,0,741.62,503.27,79.16,424.11,0,0,NA,NA,NA,0.607,0.421,0.375,0.261,0.206,0.222,0.187,0.341,2.035
115,CRDA1201,RICER048,1,1,2012-09-23,115,17.7,30.9,23.2,NA,4.452,2.673,1.762,4.43,2.673,1.757,0,0,746.07,507.7,81.83,425.87,0,0,NA,NA,NA,0.456,0.322,0.292,0.204,0.161,0.175,0.147,0.267,2.072
116,CRDA1201,RICER048,1,1,2012-09-24,116,20.4,31.5,23.9,NA,5.19,3.089,2.081,5.163,3.089,2.075,0,0,751.26,512.86,84.92,427.94,0,0,NA,NA,NA,0.548,0.377,0.342,0.239,0.189,0.206,0.173,0.309,2.137
117,CRDA1201,RICER048,1,1,2012-09-25,117,22.7,31.7,24.3,NA,5.812,3.439,2.361,5.792,3.439,2.352,0,0,757.07,518.65,88.36,430.3,0,0,NA,NA,NA,0.64,0.426,0.384,0.267,0.211,0.23,0.194,0.344,2.192
118,CRDA1201,RICER048,1,1,2012-09-26,118,24,32.6,23.1,NA,6.158,3.596,2.534,6.119,3.596,2.523,0,0,763.23,524.77,91.95,432.82,0,0,NA,NA,NA,0.678,0.46,0.415,0.288,0.226,0.248,0.209,0.36,2.25
119,CRDA1201,RICER048,1,1,2012-09-27,119,23.3,32.9,23.5,NA,6.008,3.502,2.482,5.971,3.502,2.469,0,0,769.24,530.74,95.45,435.29,0,0,NA,NA,NA,0.675,0.451,0.404,0.279,0.218,0.24,0.202,0.35,2.313
120,CRDA1201,RICER048,1,1,2012-09-28,120,20.1,32.4,23.7,NA,5.173,3.017,2.146,5.15,3.017,2.132,0,0,774.41,535.89,98.47,437.42,0,0,NA,NA,NA,0.605,0.392,0.345,0.237,0.183,0.201,0.169,0.302,2.376
121,CRDA1201,RICER048,1,1,2012-09-29,121,22.8,30.8,23.7,NA,5.772,3.346,2.405,5.732,3.346,2.387,0,0,780.18,541.62,101.82,439.81,0,0,NA,NA,NA,0.671,0.449,0.389,0.266,0.204,0.221,0.186,0.335,2.436
122,CRDA1201,RICER048,1,1,2012-09-30,122,18.1,28.8,23.8,NA,4.489,2.593,1.878,4.455,2.593,1.862,0,0,784.67,546.08,104.41,441.67,0,0,NA,NA,NA,0.51,0.35,0.308,0.211,0.163,0.174,0.145,0.259,2.489
123,CRDA1201,RICER048,1,1,2012-10-01,123,14.3,30.4,23.1,NA,3.588,2.077,1.507,3.57,2.077,1.492,0,0,788.26,549.65,106.49,443.16,0,0,NA,NA,NA,0.4,0.277,0.249,0.172,0.134,0.143,0.117,0.208,2.548
124,CRDA1201,RICER048,1,1,2012-10-02,124,18.6,30.9,23.1,NA,4.691,2.717,1.979,4.675,2.717,1.958,0,0,792.95,554.32,109.2,445.12,0,0,NA,NA,NA,0.529,0.36,0.324,0.225,0.176,0.19,0.153,0.272,2.579
125,CRDA1201,RICER048,1,1,2012-10-03,125,20,28.4,23.8,NA,4.937,2.837,2.092,4.904,2.837,2.067,0,0,797.89,559.23,112.04,447.19,0,0,NA,NA,NA,0.559,0.379,0.342,0.237,0.186,0.203,0.161,0.284,2.603
126,CRDA1201,RICER048,1,1,2012-10-04,126,21.9,32.3,21.9,NA,5.559,3.198,2.366,5.534,3.198,2.335,0,0,803.45,564.76,115.24,449.52,0,0,NA,NA,NA,0.632,0.428,0.386,0.268,0.21,0.229,0.182,0.32,2.631
127,CRDA1201,RICER048,1,1,2012-10-05,127,20.2,29.5,24.4,NA,5.067,2.908,2.167,5.044,2.908,2.135,0,0,808.52,569.8,118.15,451.66,0,0,NA,NA,NA,0.595,0.391,0.349,0.242,0.19,0.206,0.163,0.291,2.662
128,CRDA1201,RICER048,1,1,2012-10-06,128,13.5,29,24,NA,3.364,1.931,1.445,3.354,1.931,1.422,0,0.001,811.88,573.16,120.08,453.08,0,0,NA,NA,NA,0.402,0.261,0.232,0.16,0.125,0.135,0.107,0.193,2.693
129,CRDA1201,RICER048,1,1,2012-10-07,129,21.5,30.5,23.6,NA,5.428,3.102,2.343,5.405,3.102,2.303,0,0.001,817.31,578.56,123.18,455.38,0,0,NA,NA,NA,0.607,0.431,0.387,0.267,0.21,0.224,0.177,0.31,2.722
130,CRDA1201,RICER048,1,1,2012-10-08,130,22.5,31.3,23.5,NA,5.712,3.255,2.478,5.688,3.255,2.432,0,0.001,823.02,584.25,126.43,457.81,0,0,NA,NA,NA,0.62,0.452,0.414,0.288,0.225,0.242,0.191,0.326,2.741
131,CRDA1201,RICER048,1,1,2012-10-09,131,19.5,30.2,24.1,NA,4.91,3.557,2.141,4.883,3.557,1.325,0,0.001,827.93,589.13,129.99,459.14,0,0,NA,NA,NA,1.103,0.139,0.047,0.017,0.009,0.007,0.004,0.356,2.769
132,CRDA1201,RICER048,1,1,2012-10-10,132,22.7,32.5,23.6,NA,5.828,4.566,2.555,5.792,4.566,1.226,0,0.001,833.76,594.93,134.56,460.36,0,0.01,NA,NA,NA,1.009,0.135,0.046,0.017,0.008,0.007,0.004,0.457,2.797
133,CRDA1201,RICER048,1,1,2012-10-11,133,20,31.7,23.4,NA,5.08,3.895,2.239,5.046,3.895,1.15,0,0.001,838.84,599.97,138.45,461.51,0,0.01,NA,NA,NA,0.941,0.13,0.045,0.016,0.008,0.006,0.004,0.389,2.821
134,CRDA1201,RICER048,1,1,2012-10-12,134,21,30,24.2,NA,5.267,3.98,2.334,5.234,3.98,1.253,0,0.001,844.1,605.21,142.43,462.77,0,0.01,NA,NA,NA,1.045,0.13,0.044,0.016,0.008,0.006,0.004,0.398,2.847
135,CRDA1201,RICER048,1,1,2012-10-13,135,19.6,32,23.2,NA,5.002,2.804,2.229,4.975,2.804,2.17,0,0.002,849.11,610.18,145.24,464.94,0,0.01,NA,NA,NA,0.609,0.4,0.346,0.24,0.187,0.217,0.171,0.28,2.869
136,CRDA1201,RICER048,1,1,2012-10-14,136,21.7,32.2,23.7,NA,5.584,3.128,2.503,5.563,3.128,2.433,0,0.002,854.69,615.75,148.36,467.37,0,0.01,NA,NA,NA,0.723,0.462,0.383,0.253,0.197,0.232,0.183,0.313,2.892
137,CRDA1201,RICER048,1,1,2012-10-15,137,22.4,32.6,23.6,NA,5.788,3.226,2.611,5.761,3.226,2.533,0,0.002,860.48,621.51,151.59,469.9,0,0.01,NA,NA,NA,0.754,0.491,0.414,0.255,0.198,0.236,0.186,0.323,2.911
138,CRDA1201,RICER048,1,1,2012-10-16,138,23.1,33.5,23.6,NA,6.025,3.344,2.735,5.995,3.344,2.649,0,0.002,866.5,627.5,154.93,472.55,0,0.02,NA,NA,NA,0.777,0.514,0.447,0.27,0.202,0.245,0.194,0.334,2.932
139,CRDA1201,RICER048,1,1,2012-10-17,139,23.3,33,22.9,NA,6.014,3.313,2.748,5.972,3.313,2.656,0,0.002,872.52,633.47,158.25,475.21,0,0.02,NA,NA,NA,0.717,0.522,0.469,0.283,0.207,0.255,0.202,0.331,2.815
140,CRDA1201,RICER048,1,1,2012-10-18,140,22.8,32.7,23.1,NA,5.861,4.514,2.696,5.828,4.514,1.311,0,0.003,878.38,639.3,162.76,476.52,0,0.02,NA,NA,NA,1.093,0.14,0.047,0.015,0.007,0.006,0.003,0.451,2.707
141,CRDA1201,RICER048,1,1,2012-10-19,141,22.7,30.1,22.8,NA,5.656,4.466,2.619,5.633,4.466,1.165,0,0.003,884.03,644.93,167.23,477.68,0,0.02,NA,NA,NA,0.954,0.134,0.046,0.014,0.007,0.006,0.003,0.447,2.654
142,CRDA1201,RICER048,1,1,2012-10-20,142,21.6,33.4,23.2,NA,5.578,4.502,2.602,5.536,4.502,1.031,0,0.003,889.61,650.47,171.73,478.71,0,0.03,NA,NA,NA,0.828,0.128,0.044,0.014,0.007,0.006,0.003,0.45,2.372
143,CRDA1201,RICER048,1,1,2012-10-21,143,19.2,33.1,24.1,NA,4.966,3.995,2.333,4.91,3.995,0.912,0,0.003,894.58,655.38,175.72,479.63,0,0.03,NA,NA,NA,0.718,0.122,0.043,0.014,0.007,0.006,0.003,0.4,2.041
144,CRDA1201,RICER048,1,1,2012-10-22,144,22,31.4,23.8,NA,5.574,4.458,2.639,5.297,4.458,0.836,0,0.003,900.15,660.68,180.18,480.46,0,0.03,NA,NA,NA,0.65,0.116,0.041,0.013,0.007,0.006,0.003,0.446,1.906
145,CRDA1201,RICER048,1,1,2012-10-23,145,23,32.9,21.9,NA,5.837,4.647,2.785,5.413,4.637,0.773,0,0.003,905.99,666.09,184.82,481.23,0,0.04,NA,NA,NA,0.596,0.108,0.04,0.013,0.007,0.006,0.003,0.464,1.748
146,CRDA1201,RICER048,1,1,2012-10-24,146,21.9,33.9,21.7,NA,5.604,4.441,2.695,5.157,4.441,0.712,0,0.004,911.59,671.25,189.26,481.95,0,0.04,NA,NA,NA,0.545,0.1,0.038,0.013,0.006,0.006,0.003,0.444,1.146
147,CRDA1201,RICER048,1,1,2012-10-25,147,20.1,34.8,23.5,NA,5.251,4.145,2.546,4.808,4.145,0.659,0,0.004,916.84,676.05,193.41,482.6,0,0.04,NA,NA,NA,0.499,0.096,0.036,0.013,0.006,0.006,0.003,0.415,0.819
148,CRDA1201,RICER048,1,1,2012-10-26,148,15.8,30,24.5,NA,3.953,3.095,1.932,3.72,3.095,0.62,0,0.004,920.8,679.77,196.5,483.22,0,0.05,NA,NA,NA,0.466,0.093,0.035,0.012,0.006,0.005,0.003,0.31,0.582
149,CRDA1201,RICER048,1,1,2012-10-27,149,18.5,32.2,24,NA,4.717,3.672,2.326,4.3,3.672,0.622,0,0.006,925.51,684.07,200.17,483.85,0,0.05,NA,NA,NA,0.471,0.09,0.034,0.012,0.006,0.005,0.003,0.367,0.454
150,CRDA1201,RICER048,1,1,2012-10-28,150,11.8,31.1,23.1,NA,2.956,2.279,1.457,2.938,2.279,0.651,0,0.008,928.47,687.01,202.45,484.5,0,0.06,NA,NA,NA,0.504,0.088,0.033,0.012,0.006,0.005,0.003,0.228,0.341
151,CRDA1201,RICER048,1,1,2012-10-29,151,20.3,33.5,21.9,NA,5.173,4.035,2.551,3.537,2.853,0.675,0,0.008,933.64,690.55,205.31,485.17,0,0.07,NA,NA,NA,0.531,0.086,0.032,0.012,0.006,0.005,0.003,0.285,0.285
