Var1,LON,LAT,YEAR,MM,DD,DOY,YYYYMMDD,ALLSKY_SFC_SW_DWN,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,WS2M,WD2M,GWETTOP,GWETROOT,GWETPROF
23,-15.87972222,13.77972222,2016,1,23,23,2016-01-23,21.88,35.65,17.03,25.41,5.43,28.56,0,3.62,87.69,0.4,0.44,0.55
24,-15.87972222,13.77972222,2016,1,24,24,2016-01-24,21.72,36.04,17.3,25.76,5,25.69,0,3.52,62.38,0.39,0.44,0.55
25,-15.87972222,13.77972222,2016,1,25,25,2016-01-25,20.25,35.26,17.88,26.15,5.49,27.25,0,3.02,78.38,0.38,0.43,0.55
26,-15.87972222,13.77972222,2016,1,26,26,2016-01-26,17.59,34.76,17.41,25.38,5.74,30.62,0,2.91,78.75,0.39,0.43,0.55
27,-15.87972222,13.77972222,2016,1,27,27,2016-01-27,13.12,34.94,17.95,25.65,6.53,33.19,0,2.9,66.88,0.38,0.43,0.55
28,-15.87972222,13.77972222,2016,1,28,28,2016-01-28,20.04,35.86,20.18,26.6,7.57,36.69,0,3.46,100.69,0.38,0.43,0.55
29,-15.87972222,13.77972222,2016,1,29,29,2016-01-29,22.51,35.69,18.22,25.76,7.02,38.12,0,3.78,72.5,0.38,0.43,0.55
30,-15.87972222,13.77972222,2016,1,30,30,2016-01-30,21.23,35.71,18.33,25.67,4.58,25.31,0,4.19,61.12,0.37,0.43,0.55
31,-15.87972222,13.77972222,2016,1,31,31,2016-01-31,21.92,35.36,17.81,25.64,4.03,21.06,0,3.96,69.56,0.36,0.43,0.55
32,-15.87972222,13.77972222,2016,2,1,32,2016-02-01,21.21,34.1,17.98,24.65,3.48,19.62,0,4.09,52,0.36,0.43,0.55
33,-15.87972222,13.77972222,2016,2,2,33,2016-02-02,20.28,32.98,17.86,23.83,3.78,22.12,0,4.17,64.06,0.35,0.43,0.55
34,-15.87972222,13.77972222,2016,2,3,34,2016-02-03,23.21,34.01,15.63,23.65,3.36,20.25,0,3.71,66.38,0.35,0.42,0.55
35,-15.87972222,13.77972222,2016,2,4,35,2016-02-04,21.62,35.38,14.02,24.29,3.72,22.12,0,2.33,70.19,0.35,0.42,0.55
36,-15.87972222,13.77972222,2016,2,5,36,2016-02-05,21.87,36.51,15.16,25.61,3.91,21.5,0,2.14,62.81,0.35,0.42,0.55
37,-15.87972222,13.77972222,2016,2,6,37,2016-02-06,21.56,37.3,17.98,26.44,4.39,22.25,0,2.55,63.69,0.35,0.42,0.55
38,-15.87972222,13.77972222,2016,2,7,38,2016-02-07,20.35,38.05,17.74,26.8,3.72,18.81,0,3.78,67.88,0.34,0.42,0.55
39,-15.87972222,13.77972222,2016,2,8,39,2016-02-08,20.57,37.55,19.3,27.52,4.15,19.5,0,4.03,75.31,0.34,0.42,0.55
40,-15.87972222,13.77972222,2016,2,9,40,2016-02-09,22.19,36.07,20.85,26.89,3.91,18.88,0,4.09,60.06,0.33,0.42,0.55
41,-15.87972222,13.77972222,2016,2,10,41,2016-02-10,14.54,33.68,19.25,25.05,3.54,18.88,0,3.63,59.06,0.34,0.42,0.54
42,-15.87972222,13.77972222,2016,2,11,42,2016-02-11,17.5,35.68,17.51,25.12,4.09,21.75,0,2.94,57.19,0.34,0.42,0.54
43,-15.87972222,13.77972222,2016,2,12,43,2016-02-12,20.81,34.88,18.57,25.86,3.66,18.88,0,3.3,47,0.34,0.42,0.54
44,-15.87972222,13.77972222,2016,2,13,44,2016-02-13,24.1,35.23,17.47,25.19,3.17,17.88,0,3.19,51.62,0.33,0.42,0.54
45,-15.87972222,13.77972222,2016,2,14,45,2016-02-14,21.78,36.99,16.27,25.42,3.05,16.88,0,3.32,49.94,0.33,0.42,0.54
46,-15.87972222,13.77972222,2016,2,15,46,2016-02-15,23.26,37.1,16.62,25.57,2.81,15.81,0,3.48,41.44,0.32,0.42,0.54
47,-15.87972222,13.77972222,2016,2,16,47,2016-02-16,22.63,35.94,18.33,25.76,4.39,23.88,0,4.23,34.19,0.32,0.42,0.54
48,-15.87972222,13.77972222,2016,2,17,48,2016-02-17,23.75,34.79,15.92,24.27,3.6,21.06,0,3.89,39.5,0.32,0.42,0.54
49,-15.87972222,13.77972222,2016,2,18,49,2016-02-18,22.64,36.78,15.08,24.83,3.23,17.94,0,3,39.19,0.32,0.42,0.54
50,-15.87972222,13.77972222,2016,2,19,50,2016-02-19,23.49,33.43,14.26,22.73,2.44,15.94,0,3.5,155.38,0.32,0.41,0.54
51,-15.87972222,13.77972222,2016,2,20,51,2016-02-20,13.39,30.38,15.08,21.75,4.7,32.19,0,3.63,77.62,0.33,0.41,0.54
52,-15.87972222,13.77972222,2016,2,21,52,2016-02-21,19.51,33.83,17.27,24.54,4.27,24.44,0,3.38,29.94,0.33,0.41,0.54
53,-15.87972222,13.77972222,2016,2,22,53,2016-02-22,16.65,32.65,18.83,24.25,3.85,21.81,0,3.71,39.06,0.33,0.41,0.53
54,-15.87972222,13.77972222,2016,2,23,54,2016-02-23,22.19,39.26,17.87,27.48,4.03,19.81,0,3.37,44.88,0.32,0.41,0.53
55,-15.87972222,13.77972222,2016,2,24,55,2016-02-24,21.13,39.33,19.98,28.72,4.64,20.69,0,2.52,47.69,0.31,0.41,0.53
56,-15.87972222,13.77972222,2016,2,25,56,2016-02-25,21.58,38.91,19.8,27.75,3.85,18.44,0,3.01,52.06,0.31,0.41,0.53
57,-15.87972222,13.77972222,2016,2,26,57,2016-02-26,21.73,38.9,20.84,28.94,4.58,20.19,0,2.24,68.12,0.31,0.41,0.53
58,-15.87972222,13.77972222,2016,2,27,58,2016-02-27,21.26,39.23,20.7,29.15,4.09,17.81,0,2.68,42.25,0.3,0.41,0.53
59,-15.87972222,13.77972222,2016,2,28,59,2016-02-28,15.62,33.82,20.46,26.69,4.03,19.56,0,3.44,25.69,0.3,0.41,0.53
60,-15.87972222,13.77972222,2016,2,29,60,2016-02-29,16.13,34.25,19.99,26.38,4.7,23.19,0,3.4,29.75,0.31,0.41,0.53
61,-15.87972222,13.77972222,2016,3,1,61,2016-03-01,12.91,36.87,19.9,27.65,5.86,27.25,0,3,36.31,0.31,0.41,0.53
62,-15.87972222,13.77972222,2016,3,2,62,2016-03-02,18.82,37.75,21.07,28.64,5.31,23.5,0,2.74,31.75,0.31,0.41,0.53
63,-15.87972222,13.77972222,2016,3,3,63,2016-03-03,24.28,39.68,20.63,29.35,4.09,18.06,0,3.46,42.56,0.3,0.41,0.53
64,-15.87972222,13.77972222,2016,3,4,64,2016-03-04,22.83,37.93,22.02,28.9,3.3,14,0,3.09,59.56,0.3,0.41,0.53
65,-15.87972222,13.77972222,2016,3,5,65,2016-03-05,20.27,38.88,22.23,30.19,4.03,16,0,2.4,61.62,0.29,0.41,0.53
66,-15.87972222,13.77972222,2016,3,6,66,2016-03-06,24.85,38.8,22.95,29.72,4.03,16.75,0,3.64,44.81,0.29,0.41,0.52
67,-15.87972222,13.77972222,2016,3,7,67,2016-03-07,25.4,39.9,21.78,30.14,5.49,22.31,0,4.23,23.75,0.29,0.41,0.52
68,-15.87972222,13.77972222,2016,3,8,68,2016-03-08,23.81,38.56,21.06,29.19,5.98,26.06,0,3.89,14.38,0.28,0.41,0.52
69,-15.87972222,13.77972222,2016,3,9,69,2016-03-09,24.55,39.17,20.3,29,5.98,26.69,0,3.2,113.06,0.28,0.41,0.52
70,-15.87972222,13.77972222,2016,3,10,70,2016-03-10,25.23,38.11,19.51,27.93,6.29,30.31,0,3.94,282.38,0.28,0.41,0.52
71,-15.87972222,13.77972222,2016,3,11,71,2016-03-11,25.78,37.57,18.35,26.9,6.47,34.88,0,3.45,300.31,0.29,0.41,0.52
72,-15.87972222,13.77972222,2016,3,12,72,2016-03-12,26.3,37.87,17.07,26.54,5.92,33.25,0,2.84,301.25,0.29,0.41,0.52
73,-15.87972222,13.77972222,2016,3,13,73,2016-03-13,25.27,37.3,16.64,26.09,6.04,34.56,0,2.9,313.31,0.29,0.41,0.52
74,-15.87972222,13.77972222,2016,3,14,74,2016-03-14,25.56,36.44,16.44,25.63,7.02,40.44,0,2.74,315.62,0.29,0.41,0.52
75,-15.87972222,13.77972222,2016,3,15,75,2016-03-15,24.57,38.44,18.43,28.11,8.67,40.94,0,2.51,287,0.29,0.41,0.52
76,-15.87972222,13.77972222,2016,3,16,76,2016-03-16,24.18,40.34,21.04,30.3,8.18,34.44,0,2.84,235.25,0.29,0.41,0.52
77,-15.87972222,13.77972222,2016,3,17,77,2016-03-17,25.64,40.91,21.79,30.83,6.96,28.12,0,3.6,228.06,0.28,0.41,0.52
78,-15.87972222,13.77972222,2016,3,18,78,2016-03-18,25.84,40.71,20.8,29.94,5.86,26.94,0,3.14,235.94,0.28,0.41,0.52
79,-15.87972222,13.77972222,2016,3,19,79,2016-03-19,25.89,40.6,18.6,28.91,5.92,31.69,0,2.13,201.38,0.27,0.41,0.52
80,-15.87972222,13.77972222,2016,3,20,80,2016-03-20,26.75,39.23,17.45,27.64,7.2,40.5,0,1.7,248.31,0.27,0.41,0.52
81,-15.87972222,13.77972222,2016,3,21,81,2016-03-21,25.09,39.49,19.8,28.33,7.63,38.38,0,3.17,335.19,0.28,0.41,0.52
82,-15.87972222,13.77972222,2016,3,22,82,2016-03-22,14.66,38.98,20.99,29.62,5.98,27.19,0,3.27,137.19,0.27,0.41,0.52
83,-15.87972222,13.77972222,2016,3,23,83,2016-03-23,23.1,37.98,21.99,29.48,4.03,16.88,0,3.65,39.12,0.27,0.41,0.52
84,-15.87972222,13.77972222,2016,3,24,84,2016-03-24,20.12,35.06,20.48,27.07,3.72,17.88,0,4.09,43,0.27,0.41,0.52
85,-15.87972222,13.77972222,2016,3,25,85,2016-03-25,23.75,31.77,20.37,25.37,4.33,22.88,0,3.91,36.5,0.27,0.41,0.52
86,-15.87972222,13.77972222,2016,3,26,86,2016-03-26,26.29,38.5,18.32,28,3.54,16.75,0,2.88,41.06,0.27,0.41,0.52
87,-15.87972222,13.77972222,2016,3,27,87,2016-03-27,24.71,39.37,19.78,28.99,3.05,13.44,0,3.12,36.81,0.27,0.41,0.52
88,-15.87972222,13.77972222,2016,3,28,88,2016-03-28,25.71,40.4,19.55,29.48,2.93,12.62,0,2.78,94.12,0.26,0.41,0.52
89,-15.87972222,13.77972222,2016,3,29,89,2016-03-29,26.24,41.01,19.76,29.9,4.39,20.31,0,2.89,263.94,0.26,0.41,0.52
90,-15.87972222,13.77972222,2016,3,30,90,2016-03-30,26.35,38.14,18.48,27.26,6.59,35.44,0,3.92,330.44,0.26,0.41,0.52
91,-15.87972222,13.77972222,2016,3,31,91,2016-03-31,25.58,31.97,16.84,23.85,7.45,45.81,0,3.51,292.31,0.27,0.41,0.52
92,-15.87972222,13.77972222,2016,4,1,92,2016-04-01,25.25,37.11,17.63,26.69,7.81,41.88,0,2.8,281.5,0.27,0.41,0.52
93,-15.87972222,13.77972222,2016,4,2,93,2016-04-02,25.94,38.14,18.83,27.84,7.2,35.12,0,2.8,310.94,0.27,0.41,0.52
94,-15.87972222,13.77972222,2016,4,3,94,2016-04-03,25.57,38.27,19.51,27.94,7.63,36.69,0,3.12,296.06,0.27,0.41,0.52
95,-15.87972222,13.77972222,2016,4,4,95,2016-04-04,25.13,40.3,20.52,29.87,7.63,33.12,0,3,267.81,0.27,0.41,0.52
96,-15.87972222,13.77972222,2016,4,5,96,2016-04-05,25.63,39.24,21.87,30.44,5.98,24.75,0,3.36,248.56,0.27,0.41,0.52
97,-15.87972222,13.77972222,2016,4,6,97,2016-04-06,26.16,39.74,21.95,29.99,6.47,27.31,0,4.08,296,0.27,0.41,0.52
98,-15.87972222,13.77972222,2016,4,7,98,2016-04-07,26.91,36.4,18.59,27.01,7.93,41.12,0,3.2,324.19,0.27,0.41,0.52
99,-15.87972222,13.77972222,2016,4,8,99,2016-04-08,23.51,33.58,18.72,25.49,7.32,39.88,0,2.71,319.56,0.27,0.41,0.52
100,-15.87972222,13.77972222,2016,4,9,100,2016-04-09,26.7,37.08,18.33,27.03,7.26,38.5,0,2.61,285.06,0.27,0.41,0.52
101,-15.87972222,13.77972222,2016,4,10,101,2016-04-10,25.74,37.06,18.17,27.36,6.9,35.31,0,2.79,321.44,0.27,0.41,0.52
102,-15.87972222,13.77972222,2016,4,11,102,2016-04-11,26.15,39.51,18.87,28.8,7.14,34.38,0,2.44,277.25,0.27,0.41,0.52
103,-15.87972222,13.77972222,2016,4,12,103,2016-04-12,25.54,42.05,20.19,30.94,6.29,27.62,0,3.08,198.25,0.27,0.41,0.51
104,-15.87972222,13.77972222,2016,4,13,104,2016-04-13,25.51,43.79,23.33,33.39,6.16,21.06,0,4.06,54.31,0.26,0.41,0.51
105,-15.87972222,13.77972222,2016,4,14,105,2016-04-14,24.18,43.46,26.3,34.81,5.43,16.44,0,4,70.38,0.25,0.41,0.51
106,-15.87972222,13.77972222,2016,4,15,106,2016-04-15,25.23,42.94,24.23,33.3,9.03,31,0,2.13,147.94,0.25,0.41,0.51
107,-15.87972222,13.77972222,2016,4,16,107,2016-04-16,23.71,42.12,24.32,33,9.64,33.94,0,3.02,178.81,0.25,0.41,0.51
108,-15.87972222,13.77972222,2016,4,17,108,2016-04-17,24.83,44.05,24.42,33.69,9.46,33.19,0,2.67,201.69,0.25,0.41,0.51
109,-15.87972222,13.77972222,2016,4,18,109,2016-04-18,25.22,44,27.69,34.79,8.79,27.94,0,3.48,138.44,0.25,0.41,0.51
110,-15.87972222,13.77972222,2016,4,19,110,2016-04-19,25.16,42.43,24.24,33,10.44,38.06,0,2.43,199.12,0.25,0.41,0.51
111,-15.87972222,13.77972222,2016,4,20,111,2016-04-20,26.2,44.48,24.55,33.96,9.16,32.38,0,2.47,185.88,0.24,0.41,0.51
112,-15.87972222,13.77972222,2016,4,21,112,2016-04-21,26.68,44.62,24.46,34.32,8,27.62,0,2.55,134.81,0.24,0.41,0.51
113,-15.87972222,13.77972222,2016,4,22,113,2016-04-22,25.5,43.77,24.9,33.9,8.48,28.81,0,1.74,193.38,0.24,0.41,0.51
114,-15.87972222,13.77972222,2016,4,23,114,2016-04-23,24.79,39.39,24.27,30.84,9.77,38.75,0,4.81,247.81,0.24,0.41,0.51
115,-15.87972222,13.77972222,2016,4,24,115,2016-04-24,25.13,39.95,22.06,29.97,10.93,46.19,0,3.82,249,0.25,0.41,0.51
116,-15.87972222,13.77972222,2016,4,25,116,2016-04-25,23.1,40.79,22.44,30.9,10.19,41.56,0,2.74,298.31,0.25,0.41,0.51
117,-15.87972222,13.77972222,2016,4,26,117,2016-04-26,25.58,40.87,22.44,30.89,8.91,35.88,0,3.32,305.38,0.25,0.41,0.51
118,-15.87972222,13.77972222,2016,4,27,118,2016-04-27,25.68,40.87,21.85,30.69,8.91,36.81,0,3.42,304.38,0.25,0.41,0.51
119,-15.87972222,13.77972222,2016,4,28,119,2016-04-28,26.2,40.27,21.81,30.26,8.61,36.44,0,3.53,302.62,0.25,0.41,0.51
120,-15.87972222,13.77972222,2016,4,29,120,2016-04-29,26.31,39.83,21.37,30.17,7.93,33.69,0,3.31,324.06,0.25,0.41,0.51
121,-15.87972222,13.77972222,2016,4,30,121,2016-04-30,26.97,42.64,21.66,31.73,7.45,29.75,0,3.69,239.94,0.24,0.41,0.51
122,-15.87972222,13.77972222,2016,5,1,122,2016-05-01,25.74,43.98,23.36,33.08,7.51,27.75,0,3.52,195.31,0.24,0.41,0.51
123,-15.87972222,13.77972222,2016,5,2,123,2016-05-02,24.81,43.37,22.9,32.6,9.7,36.88,0,2.52,196.88,0.23,0.41,0.51
124,-15.87972222,13.77972222,2016,5,3,124,2016-05-03,22.22,40.14,23.5,31.6,10.13,38.12,0,2.46,253.62,0.24,0.41,0.51
125,-15.87972222,13.77972222,2016,5,4,125,2016-05-04,24.46,40.97,23.95,31.82,9.16,33,0,2.6,310.38,0.24,0.41,0.51
126,-15.87972222,13.77972222,2016,5,5,126,2016-05-05,24.64,41.2,23.37,31.26,8.54,33.19,0,3.94,273.94,0.24,0.41,0.51
127,-15.87972222,13.77972222,2016,5,6,127,2016-05-06,22.08,38.07,22.26,29.56,8.48,35.94,0,3.23,310.44,0.24,0.41,0.5
128,-15.87972222,13.77972222,2016,5,7,128,2016-05-07,24.08,38.9,22.15,29.62,8.91,38.25,0,3.55,292.56,0.24,0.41,0.5
129,-15.87972222,13.77972222,2016,5,8,129,2016-05-08,26.19,38.57,21.81,29.37,8.42,37.06,0,3.07,299.19,0.24,0.41,0.5
130,-15.87972222,13.77972222,2016,5,9,130,2016-05-09,26.14,39.91,21.82,30.4,8.73,36.19,0,2.61,272.94,0.24,0.41,0.5
131,-15.87972222,13.77972222,2016,5,10,131,2016-05-10,26.66,40.44,22.8,31.3,8.79,34.5,0,2.63,221.25,0.24,0.41,0.5
132,-15.87972222,13.77972222,2016,5,11,132,2016-05-11,25.86,41.35,23.33,32.04,9.16,34.44,0,4.7,218.44,0.24,0.41,0.5
133,-15.87972222,13.77972222,2016,5,12,133,2016-05-12,24.68,42.53,24.18,33.01,8.85,31.56,0,5.06,193.38,0.24,0.41,0.5
134,-15.87972222,13.77972222,2016,5,13,134,2016-05-13,23.26,43.9,24.83,34.05,8.18,27.25,0,5.01,196.12,0.23,0.41,0.5
135,-15.87972222,13.77972222,2016,5,14,135,2016-05-14,23.92,43.68,25.66,33.93,8.79,29.25,0,3.5,193.62,0.23,0.41,0.5
136,-15.87972222,13.77972222,2016,5,15,136,2016-05-15,24.31,40.76,23.9,31.61,9.77,37.69,0,3.7,252.56,0.23,0.41,0.5
137,-15.87972222,13.77972222,2016,5,16,137,2016-05-16,25.92,39.94,23.48,30.94,8.54,35.5,0,3.43,288.12,0.23,0.41,0.5
138,-15.87972222,13.77972222,2016,5,17,138,2016-05-17,26.5,41.51,21.58,30.71,8.42,36.38,0,3.45,284,0.23,0.41,0.5
139,-15.87972222,13.77972222,2016,5,18,139,2016-05-18,26.8,42.54,21.39,31.38,8.54,35.69,0,2.72,213.5,0.23,0.41,0.5
140,-15.87972222,13.77972222,2016,5,19,140,2016-05-19,25.69,40.14,22.33,30.38,10.13,42.81,0,3.16,247.56,0.23,0.41,0.5
141,-15.87972222,13.77972222,2016,5,20,141,2016-05-20,24.98,39.72,22.67,30.44,9.46,40.62,0,3.41,265.94,0.23,0.41,0.5
142,-15.87972222,13.77972222,2016,5,21,142,2016-05-21,24.24,39.48,22.33,30.08,8.06,35.31,0,3.87,314.38,0.23,0.41,0.5
143,-15.87972222,13.77972222,2016,5,22,143,2016-05-22,19.8,37.27,20.73,28.62,8.12,38.38,0,2.98,305.12,0.23,0.41,0.5
144,-15.87972222,13.77972222,2016,5,23,144,2016-05-23,25.98,40.81,22.16,30.73,8.24,34.44,0,2.91,319.06,0.23,0.41,0.5
145,-15.87972222,13.77972222,2016,5,24,145,2016-05-24,25.73,40.44,21.58,30.09,8.85,38.38,0,4.15,317.69,0.23,0.41,0.5
146,-15.87972222,13.77972222,2016,5,25,146,2016-05-25,25.89,39.7,20.98,29.43,9.16,41.12,0,3.76,313.25,0.24,0.41,0.5
147,-15.87972222,13.77972222,2016,5,26,147,2016-05-26,21.6,37.18,20.63,28.76,9.7,43.69,0.15,3.21,293.12,0.24,0.41,0.5
148,-15.87972222,13.77972222,2016,5,27,148,2016-05-27,23.05,39.58,23.48,31.04,9.83,37.94,0.02,2.38,253,0.24,0.41,0.5
149,-15.87972222,13.77972222,2016,5,28,149,2016-05-28,23.81,42.07,23.47,32.37,9.4,34.94,0,3.19,243.56,0.24,0.41,0.5
150,-15.87972222,13.77972222,2016,5,29,150,2016-05-29,22.49,45.39,25,33.84,8.67,30.69,0,3.91,229.62,0.23,0.41,0.5
151,-15.87972222,13.77972222,2016,5,30,151,2016-05-30,22,42.62,23.45,31.95,10.86,42.62,0.01,3.42,186.81,0.23,0.41,0.5
152,-15.87972222,13.77972222,2016,5,31,152,2016-05-31,24.34,40.76,23.66,31.82,12.82,48.25,0.21,3.76,211.56,0.23,0.41,0.5
153,-15.87972222,13.77972222,2016,6,1,153,2016-06-01,22.97,39.76,25.65,32.29,13.12,46.62,0.1,2.35,236.12,0.25,0.41,0.5
154,-15.87972222,13.77972222,2016,6,2,154,2016-06-02,20.26,39.94,25.94,32.28,10.31,37.25,0,2.97,280.44,0.24,0.41,0.5
155,-15.87972222,13.77972222,2016,6,3,155,2016-06-03,22.89,42.19,24.28,32.62,10.44,38.06,0.01,3.12,251.62,0.24,0.41,0.5
156,-15.87972222,13.77972222,2016,6,4,156,2016-06-04,24.73,39.26,23.65,30.63,12.33,49.12,0.18,4.27,256.25,0.24,0.41,0.5
157,-15.87972222,13.77972222,2016,6,5,157,2016-06-05,26.13,40.36,23.9,31.34,11.96,46.12,0,3.61,273.5,0.24,0.41,0.5
158,-15.87972222,13.77972222,2016,6,6,158,2016-06-06,25.85,42.08,22.53,31.77,9.58,39.44,0,2.83,301.31,0.24,0.41,0.49
159,-15.87972222,13.77972222,2016,6,7,159,2016-06-07,25.96,41.45,22.51,31.18,10.07,42.12,0,2.54,256.19,0.23,0.41,0.49
160,-15.87972222,13.77972222,2016,6,8,160,2016-06-08,25.54,39.81,23.3,30.69,10.93,45.31,0,3.35,271.06,0.23,0.41,0.49
161,-15.87972222,13.77972222,2016,6,9,161,2016-06-09,24.83,39.72,23.51,30.74,11.54,47.19,0,3.66,248.94,0.23,0.41,0.49
162,-15.87972222,13.77972222,2016,6,10,162,2016-06-10,23.36,38.38,23.87,29.88,12.94,54.38,0.52,4.55,246.31,0.26,0.41,0.49
163,-15.87972222,13.77972222,2016,6,11,163,2016-06-11,24.39,37.24,23.72,29.51,14.1,59.56,0.63,4.96,255.06,0.28,0.41,0.49
164,-15.87972222,13.77972222,2016,6,12,164,2016-06-12,15.02,34.22,24.37,28.74,14.53,61.56,1.42,4.47,261.69,0.31,0.41,0.49
165,-15.87972222,13.77972222,2016,6,13,165,2016-06-13,18.01,38.34,23.83,30.39,11.66,46.94,0,3.98,298.56,0.32,0.41,0.49
166,-15.87972222,13.77972222,2016,6,14,166,2016-06-14,24.55,40.57,22.75,30.71,11.23,47,0.01,3.85,284.88,0.3,0.41,0.49
167,-15.87972222,13.77972222,2016,6,15,167,2016-06-15,24.53,38.87,23.83,30.19,12.82,53.5,0,4.54,255,0.28,0.41,0.49
168,-15.87972222,13.77972222,2016,6,16,168,2016-06-16,25.9,37.43,23.23,29.31,12.7,55.31,0,4.62,265.62,0.27,0.41,0.49
169,-15.87972222,13.77972222,2016,6,17,169,2016-06-17,24.87,37.98,22.48,29.54,12.15,52.19,0,3.64,273.5,0.27,0.41,0.49
170,-15.87972222,13.77972222,2016,6,18,170,2016-06-18,19.88,37.02,23.59,29.83,12.39,50.75,0,3.1,255.94,0.27,0.41,0.49
171,-15.87972222,13.77972222,2016,6,19,171,2016-06-19,22.71,38.62,24.94,31.51,13.55,49.81,0,2.63,249.75,0.27,0.41,0.49
172,-15.87972222,13.77972222,2016,6,20,172,2016-06-20,23.79,40.65,24.88,31.88,11.78,44.56,0,4.62,293.62,0.26,0.41,0.49
173,-15.87972222,13.77972222,2016,6,21,173,2016-06-21,22.31,38.91,23.58,30.26,13.43,55.5,0.02,4.32,252.19,0.26,0.41,0.49
174,-15.87972222,13.77972222,2016,6,22,174,2016-06-22,20.07,36.32,24.4,29.22,13.61,57.94,0.06,4.92,243.5,0.26,0.41,0.49
175,-15.87972222,13.77972222,2016,6,23,175,2016-06-23,24.66,36.39,23.54,29.22,14.22,59.75,0.06,3.98,253.88,0.27,0.41,0.49
176,-15.87972222,13.77972222,2016,6,24,176,2016-06-24,24.66,37.28,23.6,29.98,12.82,51.94,0.06,3.11,283.25,0.27,0.41,0.49
177,-15.87972222,13.77972222,2016,6,25,177,2016-06-25,15.51,36.8,24.93,30.51,13.85,53.25,0.18,2.27,210.19,0.27,0.41,0.49
178,-15.87972222,13.77972222,2016,6,26,178,2016-06-26,23.83,37.76,26.14,31.45,15.2,54.94,3.25,2.53,193.12,0.34,0.41,0.49
