Var1,LON,LAT,YEAR,MM,DD,DOY,YYYYMMDD,ALLSKY_SFC_SW_DWN,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,WS2M,WD2M,GWETTOP,GWETROOT,GWETPROF
14,-14.94972222,12.85972222,2012,1,14,14,2012-01-14,20.89,36.58,15.98,25.7,4.7,24.81,0,2.61,80.38,0.34,0.4,0.55
15,-14.94972222,12.85972222,2012,1,15,15,2012-01-15,21.69,36.25,15.47,25.33,4.15,22.56,0,3.22,71,0.34,0.39,0.55
16,-14.94972222,12.85972222,2012,1,16,16,2012-01-16,21.34,35.9,16.97,25.27,3.78,20.5,0,3.33,64.88,0.34,0.39,0.55
17,-14.94972222,12.85972222,2012,1,17,17,2012-01-17,20.98,32.76,16.87,24.33,4.94,27.5,0,1.74,85,0.34,0.39,0.55
18,-14.94972222,12.85972222,2012,1,18,18,2012-01-18,21.65,35.6,19.05,26.19,5.43,27.94,0,2.08,76.5,0.34,0.39,0.55
19,-14.94972222,12.85972222,2012,1,19,19,2012-01-19,21.18,33.7,16.79,24.12,4.64,26.94,0,3.25,25.06,0.34,0.39,0.55
20,-14.94972222,12.85972222,2012,1,20,20,2012-01-20,20.76,29.09,14.87,21.06,3.97,26.94,0,4.57,36.19,0.34,0.39,0.55
21,-14.94972222,12.85972222,2012,1,21,21,2012-01-21,18.02,28.23,14.51,20.49,4.21,28.94,0,4.07,41.44,0.34,0.39,0.55
22,-14.94972222,12.85972222,2012,1,22,22,2012-01-22,19.07,31.8,14.72,22.53,4.76,28.69,0,3.33,47.75,0.34,0.39,0.55
23,-14.94972222,12.85972222,2012,1,23,23,2012-01-23,19.77,33.69,17.01,24.7,5.86,30,0,3.15,44.94,0.34,0.39,0.55
24,-14.94972222,12.85972222,2012,1,24,24,2012-01-24,20.25,33.98,18.81,25.58,5.68,28.56,0,3.98,47.38,0.34,0.39,0.55
25,-14.94972222,12.85972222,2012,1,25,25,2012-01-25,20.06,33.72,18.44,25.08,5.49,29,0,3.24,35.5,0.34,0.39,0.55
26,-14.94972222,12.85972222,2012,1,26,26,2012-01-26,20.26,33.88,15.59,24,4.21,24.38,0,3.08,23.25,0.34,0.39,0.55
27,-14.94972222,12.85972222,2012,1,27,27,2012-01-27,21.91,34.56,14.81,24.08,4.33,24.06,0,2.93,60.69,0.33,0.39,0.55
28,-14.94972222,12.85972222,2012,1,28,28,2012-01-28,22.11,34.17,16.76,24.69,4.64,25.69,0,2.5,131.75,0.33,0.39,0.55
29,-14.94972222,12.85972222,2012,1,29,29,2012-01-29,21.3,35.28,16.74,25.49,5.19,27,0,2.09,63.5,0.33,0.39,0.54
30,-14.94972222,12.85972222,2012,1,30,30,2012-01-30,17.71,36.02,19.76,26.69,4.7,23.44,0,2.28,33.62,0.33,0.39,0.54
31,-14.94972222,12.85972222,2012,1,31,31,2012-01-31,20.39,35.66,18.12,26.3,4.7,23.19,0,3.01,52.75,0.32,0.39,0.54
32,-14.94972222,12.85972222,2012,2,1,32,2012-02-01,21.76,36.83,19.05,27.07,4.76,22.88,0,3.49,59.31,0.32,0.39,0.54
33,-14.94972222,12.85972222,2012,2,2,33,2012-02-02,17.52,34,20.69,26.65,4.33,21.25,0,3.85,50.44,0.32,0.39,0.54
34,-14.94972222,12.85972222,2012,2,3,34,2012-02-03,17.24,34.76,20.17,26.83,5.07,24.88,0,3.28,47.44,0.32,0.39,0.54
35,-14.94972222,12.85972222,2012,2,4,35,2012-02-04,19.99,37.18,20.04,27.69,5.25,24.31,0,3.3,39.12,0.31,0.39,0.54
36,-14.94972222,12.85972222,2012,2,5,36,2012-02-05,13.04,28.14,20.26,23.45,4.7,26.88,0,3.59,44.19,0.32,0.39,0.54
37,-14.94972222,12.85972222,2012,2,6,37,2012-02-06,9.55,31.23,18.52,24.19,7.51,41.25,0,3.84,93.25,0.33,0.39,0.54
38,-14.94972222,12.85972222,2012,2,7,38,2012-02-07,11.53,31.62,16.35,23.56,3.6,19.12,0,3.28,67.44,0.33,0.39,0.54
39,-14.94972222,12.85972222,2012,2,8,39,2012-02-08,9.23,29.21,17.39,22.4,2.99,18.69,0,3.16,52.56,0.33,0.39,0.54
40,-14.94972222,12.85972222,2012,2,9,40,2012-02-09,16.79,34.76,17.12,24.59,3.17,16.94,0,3.26,51.88,0.32,0.39,0.54
41,-14.94972222,12.85972222,2012,2,10,41,2012-02-10,21.12,35.12,18.94,25.74,3.91,20.5,0,3.59,46.25,0.32,0.39,0.53
42,-14.94972222,12.85972222,2012,2,11,42,2012-02-11,21.66,35.61,16.36,25.65,4.33,22.94,0,3.21,36.19,0.31,0.39,0.53
43,-14.94972222,12.85972222,2012,2,12,43,2012-02-12,13.3,34.16,19.22,26.08,4.27,21.75,0,3.25,39.38,0.31,0.39,0.53
44,-14.94972222,12.85972222,2012,2,13,44,2012-02-13,18.96,34.44,20.15,26.42,7.57,37.38,0,2.58,91.94,0.31,0.39,0.53
45,-14.94972222,12.85972222,2012,2,14,45,2012-02-14,19.74,35.28,19.27,26.52,4.58,22.5,0,3.79,30,0.31,0.39,0.53
46,-14.94972222,12.85972222,2012,2,15,46,2012-02-15,17.08,35.09,18.86,26.19,4.27,20.94,0,2.89,96.69,0.31,0.39,0.53
47,-14.94972222,12.85972222,2012,2,16,47,2012-02-16,22.49,36.03,18.7,26.85,5,24.06,0,2.81,101.88,0.3,0.39,0.53
48,-14.94972222,12.85972222,2012,2,17,48,2012-02-17,21.7,37.94,19.17,27.68,5.74,26.81,0,3.48,248.69,0.3,0.38,0.53
49,-14.94972222,12.85972222,2012,2,18,49,2012-02-18,23.18,36.1,17.86,25.88,5.68,30,0,3.59,272.31,0.3,0.38,0.53
50,-14.94972222,12.85972222,2012,2,19,50,2012-02-19,23.71,35.3,16.89,25.15,5.55,30.81,0,2.64,321.69,0.3,0.38,0.53
51,-14.94972222,12.85972222,2012,2,20,51,2012-02-20,23.23,35.89,16.03,25.63,5.07,27.5,0,1.56,217.5,0.29,0.38,0.53
52,-14.94972222,12.85972222,2012,2,21,52,2012-02-21,22.96,36.33,16.93,26.23,4.58,23.06,0,2.45,57.44,0.29,0.38,0.53
53,-14.94972222,12.85972222,2012,2,22,53,2012-02-22,23.05,36.02,18.35,26.1,3.6,18,0,3.43,40.88,0.28,0.38,0.53
54,-14.94972222,12.85972222,2012,2,23,54,2012-02-23,21.21,36.23,17.79,26.44,3.42,17.12,0,3.03,104.12,0.28,0.38,0.53
55,-14.94972222,12.85972222,2012,2,24,55,2012-02-24,21.31,36.75,18.41,26.87,3.6,17.06,0,3.16,39.44,0.27,0.38,0.52
56,-14.94972222,12.85972222,2012,2,25,56,2012-02-25,20.68,37.67,20.08,28.27,4.58,20.56,0,2.22,91.25,0.27,0.38,0.52
57,-14.94972222,12.85972222,2012,2,26,57,2012-02-26,23.83,39.3,20.14,28.9,3.78,16.12,0,3.59,44.81,0.27,0.38,0.52
58,-14.94972222,12.85972222,2012,2,27,58,2012-02-27,23.47,40.13,19.84,29.65,4.33,18.12,0,2.74,73.88,0.26,0.38,0.52
59,-14.94972222,12.85972222,2012,2,28,59,2012-02-28,22.72,40.17,20.33,29.49,4.88,21.5,0,1.39,166,0.26,0.38,0.52
60,-14.94972222,12.85972222,2012,2,29,60,2012-02-29,23.94,40.51,19.35,29.2,4.46,20.06,0,2.63,80.06,0.26,0.38,0.52
61,-14.94972222,12.85972222,2012,3,1,61,2012-03-01,23.95,39.83,20.23,29.58,5.31,22.75,0,2.04,63.19,0.25,0.38,0.52
62,-14.94972222,12.85972222,2012,3,2,62,2012-03-02,22.36,39.42,20.61,29.15,4.88,22.62,0,2.77,68.38,0.26,0.38,0.52
63,-14.94972222,12.85972222,2012,3,3,63,2012-03-03,22.45,38.64,19.95,28.7,3.3,14.81,0,3.39,50.5,0.25,0.38,0.52
64,-14.94972222,12.85972222,2012,3,4,64,2012-03-04,23.67,38.66,20.18,28.67,2.69,11.81,0,3.73,42.5,0.24,0.38,0.52
65,-14.94972222,12.85972222,2012,3,5,65,2012-03-05,23.92,39.59,19.65,28.89,2.75,12,0,3.34,38.31,0.24,0.38,0.52
66,-14.94972222,12.85972222,2012,3,6,66,2012-03-06,21.91,38.46,18.96,28.54,7.14,33.25,0,1.57,173.31,0.24,0.38,0.52
67,-14.94972222,12.85972222,2012,3,7,67,2012-03-07,22.81,38.44,19.83,28.75,6.53,31.94,0,1.79,261.25,0.25,0.38,0.52
68,-14.94972222,12.85972222,2012,3,8,68,2012-03-08,23.37,40.4,19.69,29.62,3.91,17.06,0,2.69,74.25,0.24,0.38,0.52
69,-14.94972222,12.85972222,2012,3,9,69,2012-03-09,22.37,39.95,21.01,29.98,3.54,14.56,0,3.38,56.81,0.24,0.38,0.52
70,-14.94972222,12.85972222,2012,3,10,70,2012-03-10,19.98,38.92,21.3,29.58,4.39,18.44,0,2.21,73.88,0.24,0.38,0.52
71,-14.94972222,12.85972222,2012,3,11,71,2012-03-11,19.84,38.34,20.45,28.58,3.36,14.69,0,2.9,55.94,0.24,0.38,0.52
72,-14.94972222,12.85972222,2012,3,12,72,2012-03-12,21.13,38.15,19.86,28.11,2.87,13.06,0,3.08,52.38,0.23,0.38,0.52
73,-14.94972222,12.85972222,2012,3,13,73,2012-03-13,23.2,38.76,18.41,28.05,2.81,12.94,0,2.98,51.44,0.23,0.38,0.52
74,-14.94972222,12.85972222,2012,3,14,74,2012-03-14,24.2,39.88,18.34,28.73,2.99,13.38,0,2.77,62.75,0.23,0.38,0.52
75,-14.94972222,12.85972222,2012,3,15,75,2012-03-15,24.92,41.01,20.07,29.68,3.17,13.88,0,2.6,62,0.23,0.38,0.52
76,-14.94972222,12.85972222,2012,3,16,76,2012-03-16,24.66,41.85,21.63,31.09,4.46,17.75,0,2.09,145.69,0.23,0.38,0.52
77,-14.94972222,12.85972222,2012,3,17,77,2012-03-17,24.51,42.2,21.04,30.69,5.19,22.88,0,1.54,205.19,0.23,0.38,0.52
78,-14.94972222,12.85972222,2012,3,18,78,2012-03-18,22.6,41.06,20.52,30.22,5.86,26.12,0,1.41,209.31,0.23,0.38,0.52
79,-14.94972222,12.85972222,2012,3,19,79,2012-03-19,19.8,39.32,23.4,30.44,7.45,28.38,0,2.03,185.5,0.23,0.38,0.52
80,-14.94972222,12.85972222,2012,3,20,80,2012-03-20,20.44,39.71,22.73,30.45,9.52,40.62,0,1.97,225.56,0.24,0.38,0.52
81,-14.94972222,12.85972222,2012,3,21,81,2012-03-21,16.36,40.45,22.08,30.42,6.04,24.94,0,2.17,215.38,0.24,0.38,0.52
82,-14.94972222,12.85972222,2012,3,22,82,2012-03-22,19.15,39.36,22.91,30.24,7.08,28.44,0,2.39,325.44,0.24,0.38,0.52
83,-14.94972222,12.85972222,2012,3,23,83,2012-03-23,21.01,38.28,23.5,29.8,5.86,24.56,0,3.36,146.5,0.24,0.38,0.52
84,-14.94972222,12.85972222,2012,3,24,84,2012-03-24,21.79,39.72,23.76,30.8,5.74,21.81,0,3.88,236.38,0.23,0.38,0.52
85,-14.94972222,12.85972222,2012,3,25,85,2012-03-25,24.2,38.89,21.18,29.38,7.08,30.38,0,2.92,321.44,0.23,0.38,0.52
86,-14.94972222,12.85972222,2012,3,26,86,2012-03-26,25.28,38.11,19.83,28.4,7.69,36,0,2.7,277.62,0.23,0.38,0.52
87,-14.94972222,12.85972222,2012,3,27,87,2012-03-27,23.27,36.31,20.45,27.82,8.61,40.56,1.54,2.45,279.69,0.27,0.38,0.52
88,-14.94972222,12.85972222,2012,3,28,88,2012-03-28,16.99,32.06,22.33,25.9,11.17,55.38,1.92,5.31,182.06,0.34,0.38,0.52
89,-14.94972222,12.85972222,2012,3,29,89,2012-03-29,12.19,37.73,21.19,28.98,11.54,50.56,1.68,2.52,39.69,0.37,0.38,0.52
90,-14.94972222,12.85972222,2012,3,30,90,2012-03-30,24.48,39.33,23.34,30.96,10.07,39.31,0,3.35,16.62,0.32,0.38,0.52
91,-14.94972222,12.85972222,2012,3,31,91,2012-03-31,25.77,40.18,23.12,31.51,8.73,32.88,0,2.39,212.38,0.3,0.38,0.52
92,-14.94972222,12.85972222,2012,4,1,92,2012-04-01,25.82,39.36,22.27,30.33,8.18,33,0,2.23,277.62,0.28,0.38,0.52
93,-14.94972222,12.85972222,2012,4,2,93,2012-04-02,25.59,38.47,21.56,29.55,7.93,33.94,0,2.98,303.81,0.27,0.38,0.52
94,-14.94972222,12.85972222,2012,4,3,94,2012-04-03,25.88,38.55,20.83,29.36,6.77,29.19,0,3.56,280.25,0.27,0.38,0.52
95,-14.94972222,12.85972222,2012,4,4,95,2012-04-04,25.29,36.85,22.62,29.3,5.92,25,0,3.32,260.06,0.26,0.38,0.52
96,-14.94972222,12.85972222,2012,4,5,96,2012-04-05,24.75,39.88,22.65,30.84,5.62,21.69,0,2.61,279.44,0.24,0.38,0.52
97,-14.94972222,12.85972222,2012,4,6,97,2012-04-06,26.2,40.54,21.05,30.78,5.98,24.5,0,2.65,199.19,0.23,0.38,0.52
98,-14.94972222,12.85972222,2012,4,7,98,2012-04-07,23.28,40.65,22.4,31.21,6.04,23.94,0,1.78,212.56,0.23,0.38,0.52
99,-14.94972222,12.85972222,2012,4,8,99,2012-04-08,23.34,38.32,23.6,29.94,6.59,27.44,0,2.9,198.38,0.23,0.38,0.52
100,-14.94972222,12.85972222,2012,4,9,100,2012-04-09,23.6,41.4,23.68,32.36,7.63,26.5,0,3.82,136.94,0.23,0.38,0.52
101,-14.94972222,12.85972222,2012,4,10,101,2012-04-10,21.55,38.69,26.38,31.44,10.31,37.06,0,3.26,159.12,0.23,0.38,0.52
102,-14.94972222,12.85972222,2012,4,11,102,2012-04-11,23.41,38.84,23.88,30.59,11.6,46,0.01,4.34,216.94,0.24,0.38,0.52
103,-14.94972222,12.85972222,2012,4,12,103,2012-04-12,21.87,37.82,24.55,30.6,11.78,46,0,3.18,202.25,0.24,0.38,0.51
104,-14.94972222,12.85972222,2012,4,13,104,2012-04-13,15.68,38.29,25.01,31.51,12.21,45.19,0.03,1.82,171,0.25,0.38,0.51
105,-14.94972222,12.85972222,2012,4,14,105,2012-04-14,16.89,38.75,25.49,32.24,12.21,42.69,0.2,2.34,128.06,0.25,0.38,0.51
106,-14.94972222,12.85972222,2012,4,15,106,2012-04-15,23.35,40.94,28.03,33.83,8.61,27.56,0,2.65,62.5,0.25,0.38,0.51
107,-14.94972222,12.85972222,2012,4,16,107,2012-04-16,26.92,41.52,23.48,32.18,5,19.56,0,2.75,111,0.23,0.38,0.51
108,-14.94972222,12.85972222,2012,4,17,108,2012-04-17,26.42,40.79,23.76,31.6,5.07,19.44,0,1.95,122.5,0.23,0.38,0.51
109,-14.94972222,12.85972222,2012,4,18,109,2012-04-18,25.11,39.77,21.76,30.69,6.35,26.38,0,1.65,225.06,0.22,0.38,0.51
110,-14.94972222,12.85972222,2012,4,19,110,2012-04-19,25.78,38.48,22.34,29.91,6.23,25.62,0,2.64,252.56,0.22,0.38,0.51
111,-14.94972222,12.85972222,2012,4,20,111,2012-04-20,24.8,39.77,23.67,30.85,6.65,26.38,0,3.01,289.38,0.22,0.38,0.51
112,-14.94972222,12.85972222,2012,4,21,112,2012-04-21,25.91,40.23,21.7,30.76,7.93,32.38,0,1.74,214.44,0.22,0.38,0.51
113,-14.94972222,12.85972222,2012,4,22,113,2012-04-22,26.11,42.18,22.77,32.91,6.96,24.81,0.01,2.11,203.94,0.22,0.38,0.51
114,-14.94972222,12.85972222,2012,4,23,114,2012-04-23,24.44,41.61,26.3,33.67,7.14,23.38,0,2.32,188,0.21,0.38,0.51
115,-14.94972222,12.85972222,2012,4,24,115,2012-04-24,25.49,43.21,24.41,33.37,8,28.31,0,2.45,178.12,0.21,0.38,0.51
116,-14.94972222,12.85972222,2012,4,25,116,2012-04-25,26.55,41.94,24.35,32.81,8.3,30.12,0,1.93,238.88,0.21,0.38,0.51
117,-14.94972222,12.85972222,2012,4,26,117,2012-04-26,25.73,40.79,23.29,31.81,8.91,33.44,0,2.23,248,0.21,0.38,0.51
118,-14.94972222,12.85972222,2012,4,27,118,2012-04-27,22.76,39.37,24.26,31.48,7.81,30.12,0.01,2.37,261.5,0.21,0.38,0.51
119,-14.94972222,12.85972222,2012,4,28,119,2012-04-28,25.97,40.21,25.04,31.93,7.51,28.12,0,2.31,268.69,0.22,0.38,0.51
120,-14.94972222,12.85972222,2012,4,29,120,2012-04-29,20.55,41.65,27.11,33.74,8.85,28.25,0,3.84,87.5,0.22,0.38,0.51
121,-14.94972222,12.85972222,2012,4,30,121,2012-04-30,17.56,41.38,26.4,33.58,9.83,33.31,0,2.41,164.69,0.22,0.38,0.51
122,-14.94972222,12.85972222,2012,5,1,122,2012-05-01,19.75,41.26,25.44,32.58,9.46,33.75,0,3.35,225.94,0.22,0.38,0.51
123,-14.94972222,12.85972222,2012,5,2,123,2012-05-02,22.69,38.86,26.19,32.06,9.89,36.31,0,3.4,235,0.22,0.38,0.51
124,-14.94972222,12.85972222,2012,5,3,124,2012-05-03,21.33,42.56,25.4,33.36,9.22,32.75,0,3.01,167.06,0.23,0.38,0.51
125,-14.94972222,12.85972222,2012,5,4,125,2012-05-04,25.05,42.06,24.12,32.38,10.13,37.31,0,2.9,189.81,0.22,0.38,0.51
126,-14.94972222,12.85972222,2012,5,5,126,2012-05-05,23.01,40.51,24.3,31.99,10.74,40,0,2.96,205.56,0.22,0.38,0.51
127,-14.94972222,12.85972222,2012,5,6,127,2012-05-06,24.61,42.15,25.26,33.15,10.68,37.69,0,2.75,274.25,0.22,0.38,0.51
128,-14.94972222,12.85972222,2012,5,7,128,2012-05-07,24.53,43.16,24.01,32.9,8.97,33.5,0,3.04,193.25,0.22,0.38,0.51
129,-14.94972222,12.85972222,2012,5,8,129,2012-05-08,25.6,43.57,24.25,33.18,9.03,33.75,0,2.94,210.31,0.21,0.38,0.51
130,-14.94972222,12.85972222,2012,5,9,130,2012-05-09,26.1,42.43,23.84,32.3,9.16,35.62,0,3.65,240.94,0.21,0.38,0.51
131,-14.94972222,12.85972222,2012,5,10,131,2012-05-10,23.9,40.64,22.83,31.37,10.01,40.69,0,3.36,243.5,0.21,0.38,0.51
132,-14.94972222,12.85972222,2012,5,11,132,2012-05-11,24.97,39.58,23.94,31.65,10.31,39.12,0,3.72,263,0.21,0.38,0.51
133,-14.94972222,12.85972222,2012,5,12,133,2012-05-12,26.32,41.83,23.23,32.08,9.34,36.06,0,3.23,278.12,0.22,0.38,0.51
134,-14.94972222,12.85972222,2012,5,13,134,2012-05-13,26.8,42.11,22.29,31.57,10.56,42.38,0,2.78,241.44,0.21,0.38,0.5
135,-14.94972222,12.85972222,2012,5,14,135,2012-05-14,25.81,39.53,23.37,30.9,11.11,44.62,0,3.98,236.62,0.22,0.38,0.5
136,-14.94972222,12.85972222,2012,5,15,136,2012-05-15,24.74,38.89,22.37,30.76,11.23,45.38,0.03,2.75,249.5,0.22,0.38,0.5
137,-14.94972222,12.85972222,2012,5,16,137,2012-05-16,24,39.7,23.95,31.73,11.6,42.75,1.21,2.16,213.88,0.23,0.38,0.5
138,-14.94972222,12.85972222,2012,5,17,138,2012-05-17,9.47,36.05,25.08,30.01,14.04,54.25,7.58,2.66,185.44,0.37,0.38,0.51
139,-14.94972222,12.85972222,2012,5,18,139,2012-05-18,21.51,34.98,26.44,29.87,17.52,67.88,13.81,2.08,218.56,0.49,0.4,0.51
140,-14.94972222,12.85972222,2012,5,19,140,2012-05-19,15.82,34.62,25.3,29.01,14.77,61.19,0.28,3.02,288.88,0.42,0.41,0.51
141,-14.94972222,12.85972222,2012,5,20,141,2012-05-20,23.24,38.67,23.3,30.3,13.18,52.62,0,2.48,230.75,0.38,0.41,0.51
142,-14.94972222,12.85972222,2012,5,21,142,2012-05-21,23.34,38.24,23.91,30.44,15.38,59.88,2.05,3.45,210.44,0.38,0.41,0.51
143,-14.94972222,12.85972222,2012,5,22,143,2012-05-22,22.2,34.76,25.55,29.65,17.03,67,5.15,1.83,214.5,0.44,0.41,0.51
144,-14.94972222,12.85972222,2012,5,23,144,2012-05-23,22.89,38.05,25.73,31.69,15.14,54.94,1.55,2.21,193.75,0.41,0.41,0.51
145,-14.94972222,12.85972222,2012,5,24,145,2012-05-24,21.77,38.98,24.8,31.18,13.43,50.75,0.04,3.38,254.62,0.37,0.41,0.51
146,-14.94972222,12.85972222,2012,5,25,146,2012-05-25,21.83,38.41,23.59,30.19,13.55,54.25,0.22,4.09,221.81,0.36,0.41,0.51
147,-14.94972222,12.85972222,2012,5,26,147,2012-05-26,22.96,38.85,24.23,31.37,14.71,55.38,0,2.11,207.62,0.35,0.4,0.51
148,-14.94972222,12.85972222,2012,5,27,148,2012-05-27,24.68,39.58,24.49,31.77,12.39,45.94,0,2.49,228.06,0.34,0.4,0.51
149,-14.94972222,12.85972222,2012,5,28,149,2012-05-28,24.52,40.05,24.14,31.33,12.33,47.62,0,2.83,267.44,0.34,0.39,0.51
150,-14.94972222,12.85972222,2012,5,29,150,2012-05-29,25.5,38.65,23.49,30.62,12.02,48.75,0,2.85,259,0.33,0.39,0.51
151,-14.94972222,12.85972222,2012,5,30,151,2012-05-30,24.7,39.6,22.7,31.44,10.62,41.62,0,1.37,237.44,0.31,0.38,0.5
152,-14.94972222,12.85972222,2012,5,31,152,2012-05-31,24.21,40.26,24.62,32.61,10.74,38.81,0,1.5,192.81,0.3,0.38,0.5
153,-14.94972222,12.85972222,2012,6,1,153,2012-06-01,22.67,39.9,25.03,32.1,10.5,38.94,0.06,2.31,211.31,0.29,0.38,0.5
154,-14.94972222,12.85972222,2012,6,2,154,2012-06-02,24.88,38.65,24.62,30.69,11.78,45.94,0.01,3.73,221.88,0.29,0.38,0.5
155,-14.94972222,12.85972222,2012,6,3,155,2012-06-03,18.4,40.35,25.2,32.54,12.63,44.38,0.8,1.81,176.06,0.29,0.38,0.5
156,-14.94972222,12.85972222,2012,6,4,156,2012-06-04,23.63,39.17,26.99,32.4,14.04,48.38,5.02,2.02,199.94,0.34,0.38,0.5
157,-14.94972222,12.85972222,2012,6,5,157,2012-06-05,24.43,40.15,25.66,32.42,14.22,50.25,0.07,2.99,233.88,0.34,0.38,0.5
158,-14.94972222,12.85972222,2012,6,6,158,2012-06-06,22.52,40.23,25.93,32.35,12.51,45.44,0.1,3.36,253.12,0.3,0.38,0.5
159,-14.94972222,12.85972222,2012,6,7,159,2012-06-07,24.99,40.22,24.71,31.78,11.23,42.94,0,2.7,271.25,0.3,0.38,0.5
160,-14.94972222,12.85972222,2012,6,8,160,2012-06-08,21.74,38.62,24.44,31.2,11.84,45.12,0,2.91,224.44,0.29,0.38,0.5
161,-14.94972222,12.85972222,2012,6,9,161,2012-06-09,23.08,39.97,25.97,32.75,13.98,47.88,0.04,2.73,193.25,0.28,0.38,0.5
162,-14.94972222,12.85972222,2012,6,10,162,2012-06-10,23.79,41.26,27.05,33.54,14.53,47.88,2.59,2.66,216.38,0.3,0.38,0.5
163,-14.94972222,12.85972222,2012,6,11,163,2012-06-11,18.39,38.87,26.63,31.9,15.08,53.62,2.16,3.83,228.81,0.34,0.38,0.5
164,-14.94972222,12.85972222,2012,6,12,164,2012-06-12,24.14,37.44,25.43,30.62,16.17,61.19,2.97,3.82,215.88,0.37,0.38,0.5
165,-14.94972222,12.85972222,2012,6,13,165,2012-06-13,18.67,35.87,24.84,29.63,15.81,63.56,3.41,3.41,227.62,0.39,0.39,0.5
166,-14.94972222,12.85972222,2012,6,14,166,2012-06-14,23.51,36.8,25.08,30.79,15.75,59.31,2.74,1.44,195.31,0.4,0.39,0.5
167,-14.94972222,12.85972222,2012,6,15,167,2012-06-15,23.96,34.97,26.7,30.05,14.77,57.38,4.24,2.34,240,0.42,0.39,0.5
168,-14.94972222,12.85972222,2012,6,16,168,2012-06-16,23.74,37.65,24.89,30.4,15.81,61.5,4.02,3.07,237.69,0.41,0.4,0.5
169,-14.94972222,12.85972222,2012,6,17,169,2012-06-17,20.81,32.12,25.51,28.19,17.64,75.06,9.02,3.59,237.19,0.48,0.41,0.51
170,-14.94972222,12.85972222,2012,6,18,170,2012-06-18,17.23,31.15,25.08,27.51,17.88,79.12,4.59,3.03,234,0.48,0.42,0.51
171,-14.94972222,12.85972222,2012,6,19,171,2012-06-19,21.95,33.86,24.32,28.46,17.21,73.19,2.28,2.46,222.5,0.44,0.42,0.51
172,-14.94972222,12.85972222,2012,6,20,172,2012-06-20,23.54,31.51,25.05,27.94,17.46,75.44,5.44,1.32,218.94,0.48,0.43,0.51
173,-14.94972222,12.85972222,2012,6,21,173,2012-06-21,23.5,35.65,24.67,29.62,16.78,67.69,3.52,2.43,212.62,0.45,0.43,0.51
174,-14.94972222,12.85972222,2012,6,22,174,2012-06-22,21.72,37.48,25.08,30.25,15.38,61.31,0.27,3.37,250.06,0.41,0.43,0.51
175,-14.94972222,12.85972222,2012,6,23,175,2012-06-23,15.61,31.23,25.02,27.51,17.88,78.94,5.35,3.85,213,0.45,0.43,0.51
176,-14.94972222,12.85972222,2012,6,24,176,2012-06-24,11.51,30.98,24.02,26.9,17.09,79,7.63,2.48,196.75,0.51,0.44,0.51
177,-14.94972222,12.85972222,2012,6,25,177,2012-06-25,19.42,31.26,23.11,26.83,17.33,80.38,22.26,2.02,279.88,0.59,0.46,0.52
178,-14.94972222,12.85972222,2012,6,26,178,2012-06-26,23.23,34.13,23.79,28.58,17.4,73.56,1.97,1.84,250.94,0.5,0.48,0.52
