Var1,LON,LAT,YEAR,MM,DD,DOY,YYYYMMDD,ALLSKY_SFC_SW_DWN,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,WS2M,WD2M,GWETTOP,GWETROOT,GWETPROF
82,-15.83972222,13.95972222,2013,3,23,82,2013-03-23,21.52,39.52,22.45,30.33,8.85,36.88,0,3.18,204.19,0.26,0.41,0.51
83,-15.83972222,13.95972222,2013,3,24,83,2013-03-24,25.27,41.93,23.62,31.85,7.51,29.19,0,2.23,233.62,0.26,0.41,0.51
84,-15.83972222,13.95972222,2013,3,25,84,2013-03-25,26.04,42.13,22.74,31.93,5.25,19.62,0,3.27,62.12,0.25,0.41,0.51
85,-15.83972222,13.95972222,2013,3,26,85,2013-03-26,26.27,41.8,22.46,31.61,4.82,18.62,0,2.89,147.62,0.24,0.41,0.51
86,-15.83972222,13.95972222,2013,3,27,86,2013-03-27,26.61,39.86,21.34,29.66,5.92,26.56,0,2.73,285.62,0.24,0.41,0.51
87,-15.83972222,13.95972222,2013,3,28,87,2013-03-28,26.66,40.58,19.97,29.87,6.35,30.19,0,2.8,242.31,0.24,0.41,0.51
88,-15.83972222,13.95972222,2013,3,29,88,2013-03-29,27.52,42.63,22.68,31.83,4.7,19,0,3.36,85.25,0.24,0.41,0.51
89,-15.83972222,13.95972222,2013,3,30,89,2013-03-30,27.81,42.44,21.54,31.65,4.46,17,0,2.8,85.56,0.23,0.41,0.51
90,-15.83972222,13.95972222,2013,3,31,90,2013-03-31,28,42.08,21.51,31.22,3.91,15.75,0,2.54,151.12,0.23,0.41,0.51
91,-15.83972222,13.95972222,2013,4,1,91,2013-04-01,27.55,40.92,18.95,29.18,7.93,40.12,0,2.52,310.88,0.23,0.41,0.51
92,-15.83972222,13.95972222,2013,4,2,92,2013-04-02,26.43,40.22,19.21,28.94,8.67,43.06,0,2.7,298.56,0.23,0.41,0.51
93,-15.83972222,13.95972222,2013,4,3,93,2013-04-03,26.31,40.04,19.68,28.79,8.54,42.38,0,3.9,329.12,0.24,0.41,0.51
94,-15.83972222,13.95972222,2013,4,4,94,2013-04-04,25.92,39.63,19.39,28.87,7.51,37.19,0,4.22,259,0.24,0.41,0.51
95,-15.83972222,13.95972222,2013,4,5,95,2013-04-05,26.05,39.77,19.94,29.26,5.55,27.06,0,3.95,186.31,0.24,0.41,0.51
96,-15.83972222,13.95972222,2013,4,6,96,2013-04-06,25.75,37.85,23.47,29.8,4.58,18.38,0,3.05,92.69,0.24,0.41,0.51
97,-15.83972222,13.95972222,2013,4,7,97,2013-04-07,23.2,40.73,21.2,30.56,6.71,29.38,0.04,2.2,270.25,0.24,0.41,0.51
98,-15.83972222,13.95972222,2013,4,8,98,2013-04-08,22.37,37.03,22.4,28.32,7.02,31.62,0,3.23,320.75,0.24,0.41,0.51
99,-15.83972222,13.95972222,2013,4,9,99,2013-04-09,25.33,36.69,20.55,28.27,6.16,29.12,0,3.23,284.62,0.25,0.41,0.5
100,-15.83972222,13.95972222,2013,4,10,100,2013-04-10,26.5,41.26,22.01,30.86,5.37,22.19,0,3.34,234.06,0.24,0.41,0.5
101,-15.83972222,13.95972222,2013,4,11,101,2013-04-11,26.42,42.24,21.3,31.31,5.49,22.75,0,3.43,236.69,0.23,0.41,0.5
102,-15.83972222,13.95972222,2013,4,12,102,2013-04-12,26.33,42.68,21.96,31.62,6.41,26.62,0,2.67,236.5,0.23,0.41,0.5
103,-15.83972222,13.95972222,2013,4,13,103,2013-04-13,25.64,41.88,20.89,30.8,8.3,37.25,0,1.97,214.81,0.23,0.41,0.5
104,-15.83972222,13.95972222,2013,4,14,104,2013-04-14,26.19,41.75,21.3,31.49,9.22,39.5,0,2.07,198.5,0.23,0.41,0.5
105,-15.83972222,13.95972222,2013,4,15,105,2013-04-15,26.32,42.58,22.62,31.54,8.85,37.38,0,2.4,209.75,0.23,0.41,0.5
106,-15.83972222,13.95972222,2013,4,16,106,2013-04-16,27.1,43.88,22.52,32.69,5.43,21.94,0,2.48,153,0.23,0.41,0.5
107,-15.83972222,13.95972222,2013,4,17,107,2013-04-17,27.18,42.13,22.51,31.12,6.53,27.06,0,1.93,233.12,0.23,0.41,0.5
108,-15.83972222,13.95972222,2013,4,18,108,2013-04-18,26.53,40.9,21.5,29.98,7.87,35.06,0,2.39,268.94,0.23,0.41,0.5
109,-15.83972222,13.95972222,2013,4,19,109,2013-04-19,26.57,35.8,20,27.37,8.97,43.94,0,3.02,297.19,0.23,0.41,0.5
110,-15.83972222,13.95972222,2013,4,20,110,2013-04-20,25.87,38.29,18.94,28.08,9.03,44.38,0,3.27,315.5,0.24,0.41,0.5
111,-15.83972222,13.95972222,2013,4,21,111,2013-04-21,25.56,39.9,19.55,29.19,8.36,39.19,0,3.61,250.56,0.24,0.41,0.5
112,-15.83972222,13.95972222,2013,4,22,112,2013-04-22,26.77,42.05,20.76,30.48,7.69,35.19,0,3.8,240.69,0.24,0.41,0.5
113,-15.83972222,13.95972222,2013,4,23,113,2013-04-23,27.48,42.39,20,30.41,8.36,39.69,0,2.84,248,0.23,0.41,0.5
114,-15.83972222,13.95972222,2013,4,24,114,2013-04-24,26.95,40.58,20.05,29.36,10.19,47.81,0,2.8,275.62,0.23,0.41,0.5
115,-15.83972222,13.95972222,2013,4,25,115,2013-04-25,25.24,39.56,20.83,29.36,10.31,48.25,0,2.69,282.12,0.23,0.41,0.5
116,-15.83972222,13.95972222,2013,4,26,116,2013-04-26,22.43,40.58,21.02,29.99,10.19,45.88,0,2.66,297.38,0.23,0.41,0.5
117,-15.83972222,13.95972222,2013,4,27,117,2013-04-27,26.9,42.09,21.09,30.76,9.09,41.31,0,2.86,234,0.23,0.41,0.5
118,-15.83972222,13.95972222,2013,4,28,118,2013-04-28,27.28,42.44,21.62,31.26,8.97,39.94,0,3.16,251.88,0.23,0.41,0.5
119,-15.83972222,13.95972222,2013,4,29,119,2013-04-29,27.59,41.49,21.08,30.6,8.12,35.62,0,3.44,311,0.23,0.41,0.5
120,-15.83972222,13.95972222,2013,4,30,120,2013-04-30,27.35,38.87,20.11,28.82,7.93,37.69,0,3.7,320.69,0.23,0.41,0.5
121,-15.83972222,13.95972222,2013,5,1,121,2013-05-01,26.47,39.52,19.43,29.06,7.14,34.25,0,3.39,303.88,0.23,0.41,0.5
122,-15.83972222,13.95972222,2013,5,2,122,2013-05-02,26.8,40.96,20.98,30.73,6.29,27,0,3.11,246.12,0.23,0.41,0.5
123,-15.83972222,13.95972222,2013,5,3,123,2013-05-03,27.2,41.15,21.3,31.08,5.43,22.62,0,2.65,224,0.23,0.41,0.5
124,-15.83972222,13.95972222,2013,5,4,124,2013-05-04,27.2,41.61,21.62,31.52,5.25,21.81,0,2.59,237.12,0.22,0.41,0.5
125,-15.83972222,13.95972222,2013,5,5,125,2013-05-05,26.7,42.23,22.69,32.09,4.64,17.62,0,3.09,243.94,0.22,0.41,0.5
126,-15.83972222,13.95972222,2013,5,6,126,2013-05-06,27.22,43.09,23.01,32.91,5.37,18.88,0,1.96,154.5,0.21,0.41,0.5
127,-15.83972222,13.95972222,2013,5,7,127,2013-05-07,27.13,43.2,22.4,32.13,8.79,37.06,0,2.8,192.62,0.21,0.41,0.5
128,-15.83972222,13.95972222,2013,5,8,128,2013-05-08,26.01,43.34,22.01,31.7,9.46,41.19,0,3.38,206.75,0.22,0.41,0.49
129,-15.83972222,13.95972222,2013,5,9,129,2013-05-09,25.79,42.69,22.55,31.71,10.31,43.19,0,3.03,217.31,0.22,0.41,0.49
130,-15.83972222,13.95972222,2013,5,10,130,2013-05-10,26.56,42.8,22.83,31.65,10.5,44.38,0,3.84,274.31,0.22,0.41,0.49
131,-15.83972222,13.95972222,2013,5,11,131,2013-05-11,27.08,39.45,22.28,29.86,10.8,48.5,0,4.27,259.19,0.22,0.41,0.49
132,-15.83972222,13.95972222,2013,5,12,132,2013-05-12,26.86,39.33,21.22,29.47,10.74,49.62,0,3.83,261.19,0.23,0.41,0.49
133,-15.83972222,13.95972222,2013,5,13,133,2013-05-13,26.98,41,21.51,30.42,10.74,48,0,3.02,270.88,0.23,0.41,0.49
134,-15.83972222,13.95972222,2013,5,14,134,2013-05-14,26.57,40.84,22.02,30.53,11.17,48.62,0,3.58,275.44,0.23,0.41,0.49
135,-15.83972222,13.95972222,2013,5,15,135,2013-05-15,24.58,42.73,22.26,31.7,9.58,41.06,0,3.16,204.69,0.23,0.41,0.49
136,-15.83972222,13.95972222,2013,5,16,136,2013-05-16,25.16,39.69,22.5,30.33,8.12,34.06,0,2.75,274.12,0.23,0.41,0.49
137,-15.83972222,13.95972222,2013,5,17,137,2013-05-17,24.36,37.4,21.23,29.05,8.61,38.38,0.1,2.9,319.62,0.23,0.41,0.49
138,-15.83972222,13.95972222,2013,5,18,138,2013-05-18,24.75,39.44,23.72,31.4,10.01,37,0.13,1.97,178.69,0.23,0.41,0.49
139,-15.83972222,13.95972222,2013,5,19,139,2013-05-19,24.37,40.9,24.61,32.42,9.95,36.12,0.07,2.91,275.88,0.23,0.41,0.49
140,-15.83972222,13.95972222,2013,5,20,140,2013-05-20,21.37,41.65,25.77,33.1,11.05,38.19,0.13,2.55,234.19,0.23,0.41,0.49
141,-15.83972222,13.95972222,2013,5,21,141,2013-05-21,24.94,41.59,25.26,32.99,12.08,43.25,0,3.18,231.38,0.23,0.41,0.49
142,-15.83972222,13.95972222,2013,5,22,142,2013-05-22,24.03,41.62,25.57,32.93,12.27,43.94,0,3.34,243.44,0.23,0.41,0.49
143,-15.83972222,13.95972222,2013,5,23,143,2013-05-23,21.72,42.21,25.81,33.55,11.9,42.12,0,2.89,209.62,0.23,0.41,0.49
144,-15.83972222,13.95972222,2013,5,24,144,2013-05-24,23,42.62,26.48,34.52,12.33,38.88,0.01,3.01,211.75,0.23,0.41,0.49
145,-15.83972222,13.95972222,2013,5,25,145,2013-05-25,22.4,41.89,27,33.69,10.8,36.31,0,3.98,259.12,0.23,0.41,0.49
146,-15.83972222,13.95972222,2013,5,26,146,2013-05-26,20.86,40.65,24.69,31.82,12.57,48.12,0,4.13,247.81,0.23,0.41,0.49
147,-15.83972222,13.95972222,2013,5,27,147,2013-05-27,22.34,39.19,24.88,31.19,13.31,51.31,0,4.31,242.5,0.23,0.41,0.49
148,-15.83972222,13.95972222,2013,5,28,148,2013-05-28,22.84,39.66,24.69,31.44,12.39,47.69,0,3.42,219.94,0.23,0.41,0.49
149,-15.83972222,13.95972222,2013,5,29,149,2013-05-29,23.66,40.81,24.64,32.39,12.33,44.75,0,2.83,217,0.23,0.41,0.49
150,-15.83972222,13.95972222,2013,5,30,150,2013-05-30,19.77,42.65,25.72,33.34,11.72,41.94,0,3.35,212.75,0.23,0.41,0.49
151,-15.83972222,13.95972222,2013,5,31,151,2013-05-31,20.67,41.02,25.08,32.65,13.85,49.69,0.85,3.68,187.44,0.23,0.41,0.49
152,-15.83972222,13.95972222,2013,6,1,152,2013-06-01,22.8,36.77,26.55,30.54,15.44,58.5,5.92,3.41,179.38,0.39,0.41,0.49
153,-15.83972222,13.95972222,2013,6,2,153,2013-06-02,17.86,33.19,25.83,29.3,16.6,66.62,6.05,2.79,256.69,0.46,0.42,0.49
154,-15.83972222,13.95972222,2013,6,3,154,2013-06-03,24.75,37.33,24.56,30.12,12.45,50.31,0.01,3.24,293.12,0.41,0.42,0.49
155,-15.83972222,13.95972222,2013,6,4,155,2013-06-04,23.85,36.98,23,28.9,10.74,47.19,0,3.59,272.69,0.38,0.42,0.49
156,-15.83972222,13.95972222,2013,6,5,156,2013-06-05,24.64,36.52,22.1,29.01,11.29,49.75,0,2.95,272.25,0.37,0.42,0.49
157,-15.83972222,13.95972222,2013,6,6,157,2013-06-06,24.49,39.22,23.12,30.6,11.54,46.06,0,2.59,264.06,0.34,0.41,0.49
158,-15.83972222,13.95972222,2013,6,7,158,2013-06-07,23.2,40.69,23.86,31.76,11.78,45.06,0,2.88,255.56,0.32,0.41,0.49
159,-15.83972222,13.95972222,2013,6,8,159,2013-06-08,17.01,33.31,25.62,29.17,16.3,65.56,3.96,3.28,223.12,0.37,0.41,0.49
160,-15.83972222,13.95972222,2013,6,9,160,2013-06-09,16.54,36.26,25.09,30.51,14.77,56.5,1.02,2.16,276.94,0.4,0.42,0.49
161,-15.83972222,13.95972222,2013,6,10,161,2013-06-10,22.87,40.26,24.93,31.84,12.02,44.5,0,2.31,268.81,0.35,0.42,0.49
162,-15.83972222,13.95972222,2013,6,11,162,2013-06-11,23.16,38.73,25.12,31.29,15.2,56.06,3.69,3.53,244.38,0.38,0.42,0.49
163,-15.83972222,13.95972222,2013,6,12,163,2013-06-12,19.11,39.32,25.48,31.7,15.32,56.25,0.35,2.72,213.38,0.38,0.42,0.49
164,-15.83972222,13.95972222,2013,6,13,164,2013-06-13,23.16,40.24,25.36,31.93,12.88,47.06,0.06,3.44,288.88,0.34,0.42,0.49
165,-15.83972222,13.95972222,2013,6,14,165,2013-06-14,22.47,39.44,23.94,31.09,14.4,55.19,0.68,3.79,240.31,0.34,0.41,0.49
166,-15.83972222,13.95972222,2013,6,15,166,2013-06-15,23.41,38.09,24.82,30.99,14.65,55.25,0.78,2.82,245.12,0.34,0.41,0.49
167,-15.83972222,13.95972222,2013,6,16,167,2013-06-16,24.51,38.23,25.08,30.61,14.4,56.31,0.05,4.42,273.38,0.34,0.41,0.49
168,-15.83972222,13.95972222,2013,6,17,168,2013-06-17,21.01,37.32,23.89,30.21,13.79,54.88,0.08,3.59,242.25,0.33,0.41,0.49
169,-15.83972222,13.95972222,2013,6,18,169,2013-06-18,18.46,32.72,24.98,28.91,16.17,65.88,6.72,2.35,262.06,0.44,0.42,0.49
170,-15.83972222,13.95972222,2013,6,19,170,2013-06-19,18.34,37.89,24.4,30.51,13.31,52.38,0.01,3.45,288.75,0.41,0.42,0.49
171,-15.83972222,13.95972222,2013,6,20,171,2013-06-20,25.71,39.08,22.87,30.56,13,52.44,0,2.87,254.69,0.37,0.42,0.49
172,-15.83972222,13.95972222,2013,6,21,172,2013-06-21,24.73,39.69,24.58,31.08,13.92,54.38,0.01,3.84,265.44,0.34,0.41,0.49
173,-15.83972222,13.95972222,2013,6,22,173,2013-06-22,25.18,37.55,23.63,29.9,13,54.31,0,3.92,253.31,0.33,0.41,0.49
174,-15.83972222,13.95972222,2013,6,23,174,2013-06-23,24.56,38.41,23.88,30.32,13.37,53.94,0,3.59,261.75,0.32,0.41,0.49
175,-15.83972222,13.95972222,2013,6,24,175,2013-06-24,25.23,39.57,23.84,30.83,13.61,54.56,0,3.63,268.75,0.3,0.41,0.49
176,-15.83972222,13.95972222,2013,6,25,176,2013-06-25,24.23,37.8,24.05,30.2,13.92,56.62,0,4.21,268.25,0.3,0.41,0.49
177,-15.83972222,13.95972222,2013,6,26,177,2013-06-26,21.05,35.56,23.69,29.29,14.22,59,0.03,3.52,248.06,0.3,0.41,0.49
178,-15.83972222,13.95972222,2013,6,27,178,2013-06-27,21.19,37.8,24.65,30.4,14.53,56.75,0.12,3.8,259.94,0.29,0.41,0.49
