Var1,LON,LAT,YEAR,MM,DD,DOY,YYYYMMDD,ALLSKY_SFC_SW_DWN,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,WS2M,WD2M,GWETTOP,GWETROOT,GWETPROF
17,-15.80972222,12.72972222,2017,1,17,17,2017-01-17,20.57,32.84,16.94,24.05,10.74,61.38,0,1.22,296.69,0.58,0.58,0.77
18,-15.80972222,12.72972222,2017,1,18,18,2017-01-18,20.77,32.83,16.93,23.68,10.86,63.62,0,1.58,280.31,0.58,0.58,0.76
19,-15.80972222,12.72972222,2017,1,19,19,2017-01-19,19.8,33.55,17.12,24.94,11.6,63.12,0,0.87,219.81,0.57,0.58,0.76
20,-15.80972222,12.72972222,2017,1,20,20,2017-01-20,20.86,33.4,18,25.29,9.4,50.5,0,1.67,182.69,0.57,0.57,0.76
21,-15.80972222,12.72972222,2017,1,21,21,2017-01-21,21.71,33.15,17.04,24.3,8.12,44.75,0,2.3,66.44,0.57,0.57,0.76
22,-15.80972222,12.72972222,2017,1,22,22,2017-01-22,21.69,29.58,17.35,22.08,7.02,44.25,0,2.41,33.62,0.57,0.57,0.76
23,-15.80972222,12.72972222,2017,1,23,23,2017-01-23,22.33,31.05,13.94,21.55,6.41,42.38,0,2.66,35.5,0.57,0.57,0.75
24,-15.80972222,12.72972222,2017,1,24,24,2017-01-24,22.58,31.04,14.23,21.84,7.08,45.5,0,2.23,83.62,0.56,0.57,0.75
25,-15.80972222,12.72972222,2017,1,25,25,2017-01-25,22.27,32.51,13.47,22.38,7.32,46.19,0,1.62,142.12,0.56,0.57,0.75
26,-15.80972222,12.72972222,2017,1,26,26,2017-01-26,20.91,32.83,14.13,23.18,7.51,46.31,0,1.42,184.25,0.56,0.56,0.75
27,-15.80972222,12.72972222,2017,1,27,27,2017-01-27,21.04,33.51,14.62,23.37,7.51,44.62,0,1.88,134.25,0.56,0.56,0.74
28,-15.80972222,12.72972222,2017,1,28,28,2017-01-28,21.63,34.24,15.48,24.05,7.51,42.5,0,2.3,41.56,0.55,0.56,0.74
29,-15.80972222,12.72972222,2017,1,29,29,2017-01-29,23.02,34.5,15.94,24.23,7.32,41.06,0,2.23,36.81,0.55,0.56,0.74
30,-15.80972222,12.72972222,2017,1,30,30,2017-01-30,22.97,34.08,14.8,24.23,7.39,42.06,0,1.55,115.44,0.55,0.56,0.74
31,-15.80972222,12.72972222,2017,1,31,31,2017-01-31,19.71,32.66,16.36,23.17,6.9,41.62,0,1.84,187.38,0.55,0.55,0.74
32,-15.80972222,12.72972222,2017,2,1,32,2017-02-01,23.26,32.17,14.34,22.18,5.74,37.12,0,2.4,17.94,0.55,0.55,0.73
33,-15.80972222,12.72972222,2017,2,2,33,2017-02-02,23.92,32.35,12.27,21.23,5.68,39.06,0,2.62,29.19,0.55,0.55,0.73
34,-15.80972222,12.72972222,2017,2,3,34,2017-02-03,23.74,32.98,13.26,22.06,6.16,40,0,2.71,42.44,0.55,0.55,0.73
35,-15.80972222,12.72972222,2017,2,4,35,2017-02-04,24.02,33.28,13.05,22.28,6.1,39,0,2.36,40.12,0.55,0.55,0.73
36,-15.80972222,12.72972222,2017,2,5,36,2017-02-05,22.33,33.11,13.64,22.19,5.37,33.88,0,2.91,45.06,0.55,0.55,0.73
37,-15.80972222,12.72972222,2017,2,6,37,2017-02-06,20.5,33.55,13.02,22.48,6.23,38,0,2.45,43.69,0.55,0.55,0.73
38,-15.80972222,12.72972222,2017,2,7,38,2017-02-07,21.14,33.96,15.48,23.57,7.2,41.19,0,2.54,43.12,0.55,0.55,0.73
39,-15.80972222,12.72972222,2017,2,8,39,2017-02-08,18.99,33.62,15.08,23.23,6.23,37.75,0,2.6,38.25,0.54,0.55,0.73
40,-15.80972222,12.72972222,2017,2,9,40,2017-02-09,19.12,34.05,15.66,24.31,6.96,39.12,0,1.91,107.69,0.54,0.55,0.73
41,-15.80972222,12.72972222,2017,2,10,41,2017-02-10,17.57,33.97,16.91,24.49,8.36,46.81,0,1.8,97,0.54,0.55,0.72
42,-15.80972222,12.72972222,2017,2,11,42,2017-02-11,15.6,32.06,19.06,24.56,9.34,51.5,0,1.02,162.12,0.54,0.55,0.72
43,-15.80972222,12.72972222,2017,2,12,43,2017-02-12,19.16,33.25,17.72,24.73,8.61,48.44,0,1.08,191.19,0.53,0.55,0.72
44,-15.80972222,12.72972222,2017,2,13,44,2017-02-13,20.09,33.94,18.24,24.83,8.73,48.62,0,2.12,194.69,0.52,0.54,0.72
45,-15.80972222,12.72972222,2017,2,14,45,2017-02-14,19.99,34.62,18.33,25.62,8.67,45.12,0,1.85,167.44,0.52,0.54,0.72
46,-15.80972222,12.72972222,2017,2,15,46,2017-02-15,19.11,36.19,19.55,26.45,9.34,47,0,2.23,224.69,0.51,0.54,0.72
47,-15.80972222,12.72972222,2017,2,16,47,2017-02-16,22.25,35.15,18.5,25.58,8.79,46.25,0,2.32,219.5,0.5,0.53,0.71
48,-15.80972222,12.72972222,2017,2,17,48,2017-02-17,22.01,35.73,19.16,25.91,9.89,51.44,0,1.4,219,0.49,0.53,0.71
49,-15.80972222,12.72972222,2017,2,18,49,2017-02-18,21.57,34.69,19.44,26.03,11.23,56.88,0,1.59,257.06,0.48,0.53,0.71
50,-15.80972222,12.72972222,2017,2,19,50,2017-02-19,19.97,34.24,20.61,25.87,9.09,47.94,0,1.38,286.25,0.48,0.53,0.71
51,-15.80972222,12.72972222,2017,2,20,51,2017-02-20,23.24,36.18,17.24,25.82,9.7,51.56,0,1.35,257.69,0.48,0.52,0.71
52,-15.80972222,12.72972222,2017,2,21,52,2017-02-21,23.56,35.43,18.08,25.58,9.46,51.12,0,1.52,260.06,0.48,0.52,0.71
53,-15.80972222,12.72972222,2017,2,22,53,2017-02-22,23.36,35.46,17.08,25.43,9.46,52.38,0,1.36,207.88,0.47,0.52,0.7
54,-15.80972222,12.72972222,2017,2,23,54,2017-02-23,23.81,36.15,17.28,26.3,8.79,46.69,0,1.59,208.56,0.46,0.52,0.7
55,-15.80972222,12.72972222,2017,2,24,55,2017-02-24,23.48,36.75,18.71,27.04,8.48,42.69,0,1.8,185.25,0.46,0.52,0.7
56,-15.80972222,12.72972222,2017,2,25,56,2017-02-25,22.7,37.79,19.19,28.18,8.3,37.81,0,2.22,99.5,0.45,0.52,0.7
57,-15.80972222,12.72972222,2017,2,26,57,2017-02-26,21.39,37.39,19.44,28.26,8.85,40.56,0,2.01,57.38,0.45,0.52,0.7
58,-15.80972222,12.72972222,2017,2,27,58,2017-02-27,19.93,36.92,19.73,27.94,8.97,42.06,0,1.67,103.56,0.45,0.52,0.7
59,-15.80972222,12.72972222,2017,2,28,59,2017-02-28,20.51,37.24,19.41,27.69,10.74,52.62,0,1.09,161.31,0.45,0.51,0.7
60,-15.80972222,12.72972222,2017,3,1,60,2017-03-01,21.82,37.24,20.16,27.78,9.28,43.94,0,1.48,138.75,0.45,0.51,0.7
61,-15.80972222,12.72972222,2017,3,2,61,2017-03-02,23.42,37.35,19.06,27.33,11.29,56.25,0,1.17,211.12,0.45,0.51,0.7
62,-15.80972222,12.72972222,2017,3,3,62,2017-03-03,23.85,38.7,19.65,28.12,11.11,53.19,0,1.43,204.12,0.44,0.51,0.7
63,-15.80972222,12.72972222,2017,3,4,63,2017-03-04,24.56,38.47,19.3,28.22,9.52,45.44,0,1.88,189.75,0.44,0.51,0.7
64,-15.80972222,12.72972222,2017,3,5,64,2017-03-05,23.39,37.67,19.71,27.84,11.35,55.19,0,1.42,177.38,0.44,0.51,0.7
65,-15.80972222,12.72972222,2017,3,6,65,2017-03-06,20.81,38.08,20.32,28.5,11.29,52.69,0,1.34,205.69,0.44,0.5,0.7
66,-15.80972222,12.72972222,2017,3,7,66,2017-03-07,23.97,38.87,20.7,28.41,8.97,41.81,0,1.25,214,0.43,0.5,0.69
67,-15.80972222,12.72972222,2017,3,8,67,2017-03-08,22,38.94,19.39,28.1,9.58,47.06,0,1.51,214.31,0.42,0.5,0.69
68,-15.80972222,12.72972222,2017,3,9,68,2017-03-09,25.37,39.1,20.23,28.53,11.17,54.06,0,1.52,205.38,0.42,0.5,0.69
69,-15.80972222,12.72972222,2017,3,10,69,2017-03-10,25.53,39.46,19,28.05,9.64,49.38,0,1.34,252.25,0.41,0.5,0.69
70,-15.80972222,12.72972222,2017,3,11,70,2017-03-11,25.44,39.14,18.54,27.71,10.31,52.69,0,1.38,257.06,0.41,0.49,0.69
71,-15.80972222,12.72972222,2017,3,12,71,2017-03-12,24.75,39.35,18.9,27.8,11.05,55.81,0,1.45,219.81,0.41,0.49,0.69
72,-15.80972222,12.72972222,2017,3,13,72,2017-03-13,23.57,37.83,19.19,27.51,11.72,58,0,1.65,227.19,0.41,0.49,0.68
73,-15.80972222,12.72972222,2017,3,14,73,2017-03-14,21.83,36.98,20.79,27.62,12.21,58.69,0,2.1,225.75,0.41,0.49,0.68
74,-15.80972222,12.72972222,2017,3,15,74,2017-03-15,22.75,37.61,20.94,28.4,11.72,54.81,0,1.42,228.5,0.41,0.49,0.68
75,-15.80972222,12.72972222,2017,3,16,75,2017-03-16,19.86,39.59,21.42,29.26,8.97,41.31,0,1.64,275.88,0.41,0.49,0.68
76,-15.80972222,12.72972222,2017,3,17,76,2017-03-17,25.17,38.39,19.44,28.15,9.22,44.38,0,2.36,253.31,0.4,0.49,0.68
77,-15.80972222,12.72972222,2017,3,18,77,2017-03-18,24.73,36.23,19.62,26.76,8.42,42,0,2.77,289.62,0.4,0.49,0.68
78,-15.80972222,12.72972222,2017,3,19,78,2017-03-19,24.77,36.48,18.65,26.97,8.61,42.19,0,2.23,260.25,0.4,0.49,0.68
79,-15.80972222,12.72972222,2017,3,20,79,2017-03-20,22.91,37.79,19.15,28.11,7.81,37,0,2.18,167.62,0.4,0.48,0.68
80,-15.80972222,12.72972222,2017,3,21,80,2017-03-21,23.26,39.73,20.55,29.73,7.45,31.88,0,2.07,115.38,0.39,0.48,0.67
81,-15.80972222,12.72972222,2017,3,22,81,2017-03-22,24.72,38.65,20.92,28.98,10.99,49.56,0,1.46,180.69,0.39,0.48,0.67
82,-15.80972222,12.72972222,2017,3,23,82,2017-03-23,25.35,38.83,20.78,29.15,9.46,43.19,0,1.53,170.94,0.39,0.48,0.67
83,-15.80972222,12.72972222,2017,3,24,83,2017-03-24,25.01,38.69,20.93,29.17,10.25,44.81,0,1.61,182.31,0.39,0.48,0.67
84,-15.80972222,12.72972222,2017,3,25,84,2017-03-25,25.18,38.56,21.51,29.08,10.25,44.81,0,1.56,244.56,0.38,0.48,0.67
85,-15.80972222,12.72972222,2017,3,26,85,2017-03-26,25.16,38.6,22.74,30.06,11.35,46.25,0,1.05,231.12,0.38,0.48,0.67
86,-15.80972222,12.72972222,2017,3,27,86,2017-03-27,23.51,41.2,23.93,32.27,10.38,37.44,0,2,230.12,0.38,0.48,0.67
87,-15.80972222,12.72972222,2017,3,28,87,2017-03-28,21.68,40.5,24.46,31.52,10.07,37.31,0,1.99,103,0.38,0.48,0.67
88,-15.80972222,12.72972222,2017,3,29,88,2017-03-29,22.5,38.85,21.95,29.44,11.84,51.62,0,2.17,216.88,0.38,0.48,0.66
89,-15.80972222,12.72972222,2017,3,30,89,2017-03-30,22.66,38.44,23.33,29.87,12.08,50.62,0,3.06,235.62,0.38,0.48,0.66
90,-15.80972222,12.72972222,2017,3,31,90,2017-03-31,24.11,40.31,23.12,30.8,11.78,46.56,0,2.1,251.75,0.38,0.48,0.66
91,-15.80972222,12.72972222,2017,4,1,91,2017-04-01,22.9,40.56,23.15,31.2,11.72,45.31,0,1.65,228.94,0.38,0.48,0.66
92,-15.80972222,12.72972222,2017,4,2,92,2017-04-02,25.37,40.26,22.55,30.63,11.47,47.19,0,1.91,202.38,0.38,0.48,0.66
93,-15.80972222,12.72972222,2017,4,3,93,2017-04-03,25.74,39.44,21.81,29.75,11.47,49.88,0,1.91,260.75,0.38,0.48,0.66
94,-15.80972222,12.72972222,2017,4,4,94,2017-04-04,26.35,40.69,20.56,29.59,10.01,46.12,0,1.91,213.25,0.37,0.48,0.66
95,-15.80972222,12.72972222,2017,4,5,95,2017-04-05,25.95,40.38,20.76,29.7,10.25,47.19,0,1.91,232.38,0.37,0.48,0.66
96,-15.80972222,12.72972222,2017,4,6,96,2017-04-06,25.06,40.2,20.79,29.67,10.93,50.31,0.02,1.55,200.38,0.36,0.48,0.66
97,-15.80972222,12.72972222,2017,4,7,97,2017-04-07,26.23,40.48,20.84,30.25,9.03,41.31,0,1.86,196.56,0.36,0.48,0.66
98,-15.80972222,12.72972222,2017,4,8,98,2017-04-08,26.58,40.1,20.76,30.04,5.92,25.81,0,2.64,170.62,0.35,0.47,0.66
99,-15.80972222,12.72972222,2017,4,9,99,2017-04-09,20.29,39.08,20.21,29.62,6.77,29.31,0,2.11,168.81,0.35,0.47,0.66
100,-15.80972222,12.72972222,2017,4,10,100,2017-04-10,22.41,34.94,21.85,27.8,6.96,32.31,0.06,1.8,140.5,0.36,0.47,0.66
101,-15.80972222,12.72972222,2017,4,11,101,2017-04-11,21.54,39.95,22.19,30.11,9.4,41.88,0,1.19,204.56,0.36,0.47,0.66
102,-15.80972222,12.72972222,2017,4,12,102,2017-04-12,21.36,38.98,22.54,30.3,9.16,39.19,0,2.41,86.88,0.36,0.47,0.66
103,-15.80972222,12.72972222,2017,4,13,103,2017-04-13,24.29,41.05,23.38,31.63,6.77,26.38,0,2.04,109.44,0.35,0.47,0.66
104,-15.80972222,12.72972222,2017,4,14,104,2017-04-14,21.51,40.48,22.62,31.07,7.75,31.56,0,1.83,123.19,0.35,0.47,0.66
105,-15.80972222,12.72972222,2017,4,15,105,2017-04-15,23.45,39.65,21.42,30.06,10.01,44.19,0,1.24,184.25,0.35,0.47,0.66
106,-15.80972222,12.72972222,2017,4,16,106,2017-04-16,24.6,40.31,20.26,29.65,9.34,43.25,0,1.21,225.81,0.35,0.47,0.66
107,-15.80972222,12.72972222,2017,4,17,107,2017-04-17,25.66,41.48,20.54,30.05,8.54,39.44,0,1.55,190.56,0.34,0.47,0.66
108,-15.80972222,12.72972222,2017,4,18,108,2017-04-18,24.83,41.01,21.33,30.23,10.31,45.69,0,1.31,188,0.34,0.47,0.66
109,-15.80972222,12.72972222,2017,4,19,109,2017-04-19,25.07,41.02,21.43,30.62,9.89,41.56,0,2.05,194.94,0.34,0.47,0.65
110,-15.80972222,12.72972222,2017,4,20,110,2017-04-20,25.49,40.94,21.61,30.63,8.61,35.38,0,2.53,215.25,0.34,0.47,0.65
111,-15.80972222,12.72972222,2017,4,21,111,2017-04-21,25.34,41.77,22.51,31.38,8.54,33.69,0,2.55,201.69,0.34,0.46,0.65
112,-15.80972222,12.72972222,2017,4,22,112,2017-04-22,26.23,40.6,23.01,30.8,8.91,35.88,0,1.39,196,0.34,0.46,0.65
113,-15.80972222,12.72972222,2017,4,23,113,2017-04-23,25.99,40.67,21.16,30.17,9.83,43,0,1.22,202,0.34,0.46,0.65
114,-15.80972222,12.72972222,2017,4,24,114,2017-04-24,26.73,40.58,20.7,30.13,8.73,38.69,0,1.64,194.56,0.34,0.46,0.65
115,-15.80972222,12.72972222,2017,4,25,115,2017-04-25,26.75,41.33,20.87,30.62,8.67,37.31,0,1.5,225.88,0.34,0.46,0.65
116,-15.80972222,12.72972222,2017,4,26,116,2017-04-26,26.01,41.15,22.19,30.93,9.03,37.19,0,1.97,186,0.34,0.46,0.65
117,-15.80972222,12.72972222,2017,4,27,117,2017-04-27,21.63,38.19,23.51,30.12,10.68,45,0,2.09,231.44,0.34,0.46,0.65
118,-15.80972222,12.72972222,2017,4,28,118,2017-04-28,25.9,41.18,23.48,31.38,10.99,44.69,0,1.57,240.31,0.34,0.46,0.65
119,-15.80972222,12.72972222,2017,4,29,119,2017-04-29,23.05,41.05,24.5,32.1,9.95,37.19,0,2.12,179.44,0.34,0.46,0.65
120,-15.80972222,12.72972222,2017,4,30,120,2017-04-30,25.68,41.86,23.4,31.83,9.52,36.12,0,2.02,197.94,0.34,0.46,0.65
121,-15.80972222,12.72972222,2017,5,1,121,2017-05-01,25.2,41.8,23.15,31.68,10.38,41,0,1.84,187.56,0.33,0.46,0.64
122,-15.80972222,12.72972222,2017,5,2,122,2017-05-02,25.28,40.51,23.16,30.9,11.17,45.5,0,2.12,232.88,0.34,0.46,0.64
123,-15.80972222,12.72972222,2017,5,3,123,2017-05-03,24.99,40.06,22.84,30.39,9.95,42.06,0,2.22,293.38,0.34,0.46,0.64
124,-15.80972222,12.72972222,2017,5,4,124,2017-05-04,18.46,38.78,21.92,29.7,9.34,39.94,0,1.62,221.19,0.34,0.46,0.64
125,-15.80972222,12.72972222,2017,5,5,125,2017-05-05,23.88,40.02,22.87,30.87,10.01,39.31,0,1.48,204.31,0.34,0.46,0.64
126,-15.80972222,12.72972222,2017,5,6,126,2017-05-06,25.86,41.48,23.05,31.81,10.68,40.25,0,1.77,226.94,0.33,0.46,0.64
127,-15.80972222,12.72972222,2017,5,7,127,2017-05-07,25.68,41.75,25.08,32.53,10.93,39.38,0.01,2.66,234.06,0.33,0.46,0.64
128,-15.80972222,12.72972222,2017,5,8,128,2017-05-08,21.55,40,24.04,31.17,12.57,48.12,0.01,3.47,229.19,0.33,0.46,0.64
129,-15.80972222,12.72972222,2017,5,9,129,2017-05-09,23.04,40.26,24.3,31.65,13.37,49.5,0.03,2.45,226.94,0.34,0.46,0.64
130,-15.80972222,12.72972222,2017,5,10,130,2017-05-10,19.83,39.32,24.99,31.61,13.18,48.44,0.05,2.95,255.19,0.34,0.46,0.64
131,-15.80972222,12.72972222,2017,5,11,131,2017-05-11,21.99,40,24.13,31.3,12.27,47.19,0,2.41,276.25,0.34,0.46,0.64
132,-15.80972222,12.72972222,2017,5,12,132,2017-05-12,23.65,41.09,23.74,31.06,11.66,45.56,0,2.12,238.94,0.34,0.46,0.64
133,-15.80972222,12.72972222,2017,5,13,133,2017-05-13,25.13,39.2,23.41,30.57,12.82,50.88,0.01,3.2,223.75,0.34,0.46,0.64
134,-15.80972222,12.72972222,2017,5,14,134,2017-05-14,19.48,36.14,25.15,29.85,14.4,56.94,0.22,2.12,213.94,0.35,0.46,0.64
135,-15.80972222,12.72972222,2017,5,15,135,2017-05-15,20.33,37.09,25.11,30.71,13.85,52.88,0.01,2.03,238.25,0.35,0.46,0.64
136,-15.80972222,12.72972222,2017,5,16,136,2017-05-16,22.43,39.52,25.57,31.92,13.12,46.75,0,2.56,282.62,0.34,0.46,0.64
137,-15.80972222,12.72972222,2017,5,17,137,2017-05-17,22.3,37.48,25.33,30.47,13.55,52.5,0,3.4,235.44,0.34,0.46,0.63
138,-15.80972222,12.72972222,2017,5,18,138,2017-05-18,22.46,38.36,24.29,30.46,14.28,56.75,0.03,3.35,235.25,0.35,0.46,0.63
139,-15.80972222,12.72972222,2017,5,19,139,2017-05-19,21.53,37.93,24.41,30.56,15.08,58.88,0.21,3.07,242.06,0.35,0.46,0.63
140,-15.80972222,12.72972222,2017,5,20,140,2017-05-20,20.86,39.38,24.85,31.69,14.77,53.94,0.25,1.87,245.62,0.35,0.46,0.63
141,-15.80972222,12.72972222,2017,5,21,141,2017-05-21,20.74,37.9,25.43,31.64,13.31,47.62,0.1,1.69,219.56,0.35,0.46,0.63
142,-15.80972222,12.72972222,2017,5,22,142,2017-05-22,24.07,40.2,25.48,32.23,12.88,45.31,0.01,1.73,223.38,0.34,0.46,0.63
143,-15.80972222,12.72972222,2017,5,23,143,2017-05-23,21.5,41.06,25.12,32.2,11.78,43.25,0.01,2.24,231.94,0.34,0.46,0.63
144,-15.80972222,12.72972222,2017,5,24,144,2017-05-24,22.19,39.94,24.23,31.49,13.31,49.88,0.02,2.48,233.69,0.34,0.46,0.63
145,-15.80972222,12.72972222,2017,5,25,145,2017-05-25,20.85,40.02,25.55,31.77,13.61,49.88,0.09,3.34,238.94,0.34,0.46,0.63
146,-15.80972222,12.72972222,2017,5,26,146,2017-05-26,23.39,38.62,24.26,30.57,14.04,55.56,1.76,2.79,231.19,0.38,0.46,0.63
147,-15.80972222,12.72972222,2017,5,27,147,2017-05-27,23.73,37.73,24.75,30.49,15.56,60.06,3.6,2.23,224.75,0.41,0.46,0.63
148,-15.80972222,12.72972222,2017,5,28,148,2017-05-28,15.99,32.99,24.5,28.08,15.75,68.19,14.69,2.15,289.56,0.56,0.49,0.63
149,-15.80972222,12.72972222,2017,5,29,149,2017-05-29,25.27,36.3,22.99,28.85,15.08,63.31,1.71,1.88,234,0.49,0.49,0.64
150,-15.80972222,12.72972222,2017,5,30,150,2017-05-30,17.8,37.55,24.27,30.25,16.78,65.38,4.25,1.83,216.44,0.51,0.49,0.64
151,-15.80972222,12.72972222,2017,5,31,151,2017-05-31,23.19,36.3,25.42,30.25,16.72,65.06,1.69,1.67,246.12,0.51,0.5,0.64
152,-15.80972222,12.72972222,2017,6,1,152,2017-06-01,24.5,38.77,24.68,30.86,13.92,54.81,0.04,1.79,285.44,0.47,0.49,0.63
153,-15.80972222,12.72972222,2017,6,2,153,2017-06-02,24.4,39.44,23.49,30.71,13.24,53.81,0.01,1.84,278.81,0.45,0.48,0.63
154,-15.80972222,12.72972222,2017,6,3,154,2017-06-03,25.67,38.58,23.3,30.41,13.37,54.25,0,1.67,255,0.45,0.48,0.63
155,-15.80972222,12.72972222,2017,6,4,155,2017-06-04,18.18,39.37,24.36,31.12,13.73,53.12,0,1.83,270.12,0.43,0.48,0.63
156,-15.80972222,12.72972222,2017,6,5,156,2017-06-05,23.55,37.6,24.68,30.28,13.92,55.5,0.11,2.23,269.69,0.41,0.48,0.63
157,-15.80972222,12.72972222,2017,6,6,157,2017-06-06,24.58,39.62,23.81,30.98,14.1,55.19,0.07,2.37,244.44,0.4,0.47,0.63
158,-15.80972222,12.72972222,2017,6,7,158,2017-06-07,21.91,36.23,24.89,30.43,15.87,61.06,0.85,2.05,233.5,0.4,0.47,0.63
159,-15.80972222,12.72972222,2017,6,8,159,2017-06-08,22.59,35.33,25.15,30.07,15.5,59.88,0.38,1.85,208.62,0.4,0.47,0.63
160,-15.80972222,12.72972222,2017,6,9,160,2017-06-09,17.83,35.66,26.19,30.58,16.78,63.12,2.02,1.34,208.25,0.42,0.47,0.63
161,-15.80972222,12.72972222,2017,6,10,161,2017-06-10,15.87,39.29,24.58,31.45,14.59,54.31,0.07,2.06,212.81,0.41,0.47,0.63
162,-15.80972222,12.72972222,2017,6,11,162,2017-06-11,22.95,35.15,26.08,30.04,15.81,61.19,0.36,1.98,217.44,0.39,0.47,0.62
163,-15.80972222,12.72972222,2017,6,12,163,2017-06-12,20.18,35.57,25.73,30.18,15.87,61.25,0.33,2.03,262,0.4,0.47,0.62
164,-15.80972222,12.72972222,2017,6,13,164,2017-06-13,22.5,39.35,25.2,31.34,13.49,50.94,0.01,2.09,269.25,0.38,0.47,0.62
165,-15.80972222,12.72972222,2017,6,14,165,2017-06-14,25.54,37.58,24,30.33,13.18,52.5,0,2.27,239.25,0.37,0.47,0.62
166,-15.80972222,12.72972222,2017,6,15,166,2017-06-15,20.85,40.09,24.16,31.27,13.61,52.44,0.01,2.02,232.19,0.36,0.47,0.62
167,-15.80972222,12.72972222,2017,6,16,167,2017-06-16,22.95,38.12,24.86,30.87,15.01,57.38,0.21,2.85,233.44,0.36,0.46,0.62
168,-15.80972222,12.72972222,2017,6,17,168,2017-06-17,14.46,37.23,25.64,30.66,15.2,58,1.14,2.52,239.62,0.38,0.46,0.62
169,-15.80972222,12.72972222,2017,6,18,169,2017-06-18,18.51,37.07,25.3,30.14,15.32,60,2.09,2.17,227.44,0.4,0.47,0.62
170,-15.80972222,12.72972222,2017,6,19,170,2017-06-19,23.11,38.39,25.16,31.19,15.69,58.19,0.66,1.81,254.81,0.41,0.47,0.62
171,-15.80972222,12.72972222,2017,6,20,171,2017-06-20,17.44,38.45,25.49,31.05,13.12,49.69,0.02,2.49,264.94,0.38,0.46,0.62
172,-15.80972222,12.72972222,2017,6,21,172,2017-06-21,21.29,33.91,24.61,28.71,14.59,61.19,0.25,3.44,239.06,0.38,0.46,0.62
173,-15.80972222,12.72972222,2017,6,22,173,2017-06-22,9.22,28.92,25.05,26.8,18.25,83.5,35.51,1.49,207.38,0.61,0.49,0.63
174,-15.80972222,12.72972222,2017,6,23,174,2017-06-23,23.86,33.62,24.39,28.83,18.55,76.75,8.67,0.59,177.06,0.61,0.55,0.64
175,-15.80972222,12.72972222,2017,6,24,175,2017-06-24,11.89,35.96,24.96,29.69,18.13,72.12,3.96,2.34,293.94,0.57,0.55,0.64
176,-15.80972222,12.72972222,2017,6,25,176,2017-06-25,17.44,32.4,24.55,27.7,17.76,78,2.48,2.34,226.81,0.55,0.55,0.64
177,-15.80972222,12.72972222,2017,6,26,177,2017-06-26,21.37,29.83,24.3,26.42,18.37,86.25,49.52,1.88,203.62,0.73,0.59,0.64
178,-15.80972222,12.72972222,2017,6,27,178,2017-06-27,17.92,31.76,23.4,27.44,17.88,80,21.3,0.57,217.12,0.72,0.68,0.66
