Var1,LON,LAT,YEAR,MM,DD,DOY,YYYYMMDD,ALLSKY_SFC_SW_DWN,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,WS2M,WD2M,GWETTOP,GWETROOT,GWETPROF
27,-16.29972222,13.89972222,2015,1,27,27,2015-01-27,20.32,33.36,16.8,24.21,3.11,17.81,0,3.49,38.75,0.29,0.41,0.56
28,-16.29972222,13.89972222,2015,1,28,28,2015-01-28,18.3,33.5,17.19,24.58,2.69,14.75,0,3.51,45.06,0.28,0.41,0.56
29,-16.29972222,13.89972222,2015,1,29,29,2015-01-29,17.5,34.05,17.38,24.84,2.75,15.12,0,3.43,43.38,0.28,0.41,0.56
30,-16.29972222,13.89972222,2015,1,30,30,2015-01-30,20.62,33.27,17.37,24.48,2.93,16,0,3.23,42.06,0.28,0.41,0.56
31,-16.29972222,13.89972222,2015,1,31,31,2015-01-31,23.3,33.01,17.11,23.77,3.11,18.06,0,3.01,29.19,0.28,0.41,0.56
32,-16.29972222,13.89972222,2015,2,1,32,2015-02-01,20.61,32.14,16.15,23.25,4.03,24.81,0,2.77,101.88,0.28,0.41,0.56
33,-16.29972222,13.89972222,2015,2,2,33,2015-02-02,17.31,32.4,15.81,23.73,7.14,44.5,0,2.87,229.94,0.28,0.41,0.56
34,-16.29972222,13.89972222,2015,2,3,34,2015-02-03,22.22,31.39,17.82,23.09,8.06,50.06,0,2.74,259.69,0.3,0.41,0.56
35,-16.29972222,13.89972222,2015,2,4,35,2015-02-04,22.29,34.47,14.77,23.54,7.57,49.25,0,2.33,271.31,0.3,0.41,0.56
36,-16.29972222,13.89972222,2015,2,5,36,2015-02-05,20.59,35.3,17.73,25.09,7.63,43.81,0,2.7,247.06,0.3,0.41,0.56
37,-16.29972222,13.89972222,2015,2,6,37,2015-02-06,21.57,32.48,18.1,23.82,7.69,45.44,0,2.48,194.12,0.3,0.41,0.56
38,-16.29972222,13.89972222,2015,2,7,38,2015-02-07,23.45,38.05,17.17,25.84,7.2,42.06,0,2.64,171.38,0.3,0.41,0.56
39,-16.29972222,13.89972222,2015,2,8,39,2015-02-08,22.08,36.78,17.78,25.38,8.85,52.06,0,3.17,331.56,0.3,0.41,0.56
40,-16.29972222,13.89972222,2015,2,9,40,2015-02-09,23.1,35.55,16.51,24.58,8.36,50.19,0,3.26,293,0.3,0.41,0.56
41,-16.29972222,13.89972222,2015,2,10,41,2015-02-10,23.13,34.8,16.91,24.72,8.42,49.38,0,3.36,314.06,0.3,0.41,0.56
42,-16.29972222,13.89972222,2015,2,11,42,2015-02-11,22.16,35.79,17.08,24.98,8.06,46.94,0,3.45,278,0.3,0.41,0.55
43,-16.29972222,13.89972222,2015,2,12,43,2015-02-12,22.05,37.18,17.41,25.9,8.12,46.19,0,3.25,230.5,0.3,0.41,0.55
44,-16.29972222,13.89972222,2015,2,13,44,2015-02-13,21.47,35.19,19.07,26.04,7.45,40.19,0,4.84,207.31,0.29,0.41,0.55
45,-16.29972222,13.89972222,2015,2,14,45,2015-02-14,22.11,35.96,19.05,26.84,7.75,39.75,0,4.59,110.75,0.29,0.41,0.55
46,-16.29972222,13.89972222,2015,2,15,46,2015-02-15,20.48,36.84,21.91,28.59,6.1,26.38,0,3.44,100.94,0.28,0.41,0.55
47,-16.29972222,13.89972222,2015,2,16,47,2015-02-16,20.02,37.03,20.77,27.97,5.68,26.12,0,3.95,42.94,0.28,0.41,0.55
48,-16.29972222,13.89972222,2015,2,17,48,2015-02-17,20.68,35.85,20.97,28.05,5.92,26.81,0,4.57,24.44,0.27,0.41,0.55
49,-16.29972222,13.89972222,2015,2,18,49,2015-02-18,22.04,36.01,21.22,27.83,8.06,37.56,0,3.79,117.62,0.27,0.41,0.55
50,-16.29972222,13.89972222,2015,2,19,50,2015-02-19,21.65,32.53,19.55,25.02,7.39,39.56,0,4.2,260.19,0.28,0.41,0.55
51,-16.29972222,13.89972222,2015,2,20,51,2015-02-20,19.24,30.62,17.23,22.93,5.07,31.69,0,4.8,57.5,0.28,0.41,0.55
52,-16.29972222,13.89972222,2015,2,21,52,2015-02-21,22.19,30.95,14.5,22.48,4.46,28.69,0,4.48,29.44,0.28,0.41,0.55
53,-16.29972222,13.89972222,2015,2,22,53,2015-02-22,24.95,32.26,15.58,23.33,3.97,24.5,0,4.02,38,0.28,0.41,0.55
54,-16.29972222,13.89972222,2015,2,23,54,2015-02-23,24.29,35.27,16.21,25.15,3.85,20.56,0,3.22,35.44,0.27,0.41,0.55
55,-16.29972222,13.89972222,2015,2,24,55,2015-02-24,23.82,37.43,16.58,26.25,4.27,21.88,0,3.02,133.56,0.27,0.41,0.55
56,-16.29972222,13.89972222,2015,2,25,56,2015-02-25,23.83,37.21,16.12,25.85,4.88,28.62,0,3.2,97.31,0.27,0.41,0.55
57,-16.29972222,13.89972222,2015,2,26,57,2015-02-26,23.29,36.32,17.08,26.18,3.23,16.38,0,4.06,52.75,0.26,0.41,0.55
58,-16.29972222,13.89972222,2015,2,27,58,2015-02-27,20.03,34.81,19.31,26.27,2.75,13.62,0,4.81,63.81,0.26,0.41,0.55
59,-16.29972222,13.89972222,2015,2,28,59,2015-02-28,19.49,34.77,18.12,25.62,2.62,13.25,0,3.87,52.81,0.25,0.41,0.55
60,-16.29972222,13.89972222,2015,3,1,60,2015-03-01,23.72,35.08,18.14,25.69,2.75,13.94,0,3.7,44.56,0.25,0.41,0.55
61,-16.29972222,13.89972222,2015,3,2,61,2015-03-02,24.86,36.37,17.72,26.25,2.99,14.94,0,2.98,61,0.25,0.41,0.55
62,-16.29972222,13.89972222,2015,3,3,62,2015-03-03,24,36.61,19.52,27.19,3.54,16.5,0,3.38,56.12,0.25,0.41,0.55
63,-16.29972222,13.89972222,2015,3,4,63,2015-03-04,25.57,37.59,17.89,26.65,4.03,20.56,0,2.46,154.12,0.25,0.41,0.55
64,-16.29972222,13.89972222,2015,3,5,64,2015-03-05,25.03,37.62,16.56,26,6.29,36.44,0,1.82,217.56,0.25,0.41,0.55
65,-16.29972222,13.89972222,2015,3,6,65,2015-03-06,22.7,38.58,17.69,26.82,7.45,42.12,0,2.72,204.5,0.25,0.41,0.55
66,-16.29972222,13.89972222,2015,3,7,66,2015-03-07,21.08,39.08,17.79,26.87,8.06,45.31,0,2.91,190.25,0.25,0.41,0.55
67,-16.29972222,13.89972222,2015,3,8,67,2015-03-08,20.19,35.03,18.2,25.27,9.46,53.25,0,3.37,320.5,0.26,0.41,0.55
68,-16.29972222,13.89972222,2015,3,9,68,2015-03-09,18.89,29.02,18.51,22.8,9.77,60,0,3.3,314.81,0.27,0.41,0.55
69,-16.29972222,13.89972222,2015,3,10,69,2015-03-10,19.92,33,17.27,24.12,8.61,51.94,0,2.73,249.19,0.28,0.41,0.55
70,-16.29972222,13.89972222,2015,3,11,70,2015-03-11,22.32,36.44,17.75,26.14,8.67,46.44,0,2.95,238.44,0.28,0.41,0.55
71,-16.29972222,13.89972222,2015,3,12,71,2015-03-12,23.26,38.79,19.55,28.29,7.75,37.25,0,2.95,203.62,0.27,0.41,0.55
72,-16.29972222,13.89972222,2015,3,13,72,2015-03-13,22.7,39.61,21.01,29.75,6.29,26,0,2.64,109.94,0.27,0.41,0.55
73,-16.29972222,13.89972222,2015,3,14,73,2015-03-14,20.68,38.71,23.87,30.28,7.2,28.12,0,1.31,120.69,0.26,0.41,0.55
74,-16.29972222,13.89972222,2015,3,15,74,2015-03-15,20.48,37.01,22.6,28.38,6.9,31,0,1.39,236.12,0.26,0.41,0.55
75,-16.29972222,13.89972222,2015,3,16,75,2015-03-16,23.37,38.57,19.69,27.89,6.65,33.44,0,2.59,215.44,0.26,0.41,0.55
76,-16.29972222,13.89972222,2015,3,17,76,2015-03-17,24.53,38.2,18.28,27.25,7.51,39.19,0,2.95,264.56,0.26,0.41,0.55
77,-16.29972222,13.89972222,2015,3,18,77,2015-03-18,10.28,38.27,20.55,28.05,7.51,36.62,0,3.59,295.19,0.26,0.41,0.55
78,-16.29972222,13.89972222,2015,3,19,78,2015-03-19,22.37,37.64,20.67,28.29,7.45,34.75,0,3.64,245.62,0.25,0.41,0.55
79,-16.29972222,13.89972222,2015,3,20,79,2015-03-20,24.42,36.6,18.37,26.36,7.32,38.44,0,3.81,275.5,0.25,0.41,0.55
80,-16.29972222,13.89972222,2015,3,21,80,2015-03-21,23.29,34.19,18.39,25.06,7.32,41.38,0,3.92,264.81,0.26,0.41,0.55
81,-16.29972222,13.89972222,2015,3,22,81,2015-03-22,23.81,33.04,18.04,24.18,7.75,45.94,0,4.26,333.31,0.26,0.41,0.55
82,-16.29972222,13.89972222,2015,3,23,82,2015-03-23,22.94,32.73,17.13,23.27,7.39,46.62,0,5.04,342.81,0.27,0.41,0.55
83,-16.29972222,13.89972222,2015,3,24,83,2015-03-24,25.95,32.66,15.29,23.09,7.02,45.94,0,4.2,248.25,0.27,0.41,0.55
84,-16.29972222,13.89972222,2015,3,25,84,2015-03-25,25.91,35.05,15.21,24.77,6.84,42.62,0,2.87,208.19,0.27,0.41,0.55
85,-16.29972222,13.89972222,2015,3,26,85,2015-03-26,22.75,37.22,18.58,27.28,5.31,25.56,0,2.31,133,0.26,0.41,0.55
86,-16.29972222,13.89972222,2015,3,27,86,2015-03-27,24.6,39.44,19.79,28.52,5.98,27.81,0,2.43,163.62,0.26,0.41,0.55
87,-16.29972222,13.89972222,2015,3,28,87,2015-03-28,25.47,40.55,19.87,29.77,5.92,27.38,0,2.78,118.75,0.25,0.41,0.55
88,-16.29972222,13.89972222,2015,3,29,88,2015-03-29,26.36,38.9,22.43,29.95,3.78,15.12,0,4.36,50.06,0.24,0.41,0.55
89,-16.29972222,13.89972222,2015,3,30,89,2015-03-30,26.56,37.53,21.05,28.48,3.36,14.88,0,4.02,67.94,0.23,0.41,0.55
90,-16.29972222,13.89972222,2015,3,31,90,2015-03-31,26.94,38,17.96,27.76,3.48,16.12,0,2.77,126.69,0.23,0.41,0.55
91,-16.29972222,13.89972222,2015,4,1,91,2015-04-01,26.43,39.45,18.46,28.69,3.36,15,0,2.3,77.12,0.23,0.41,0.55
92,-16.29972222,13.89972222,2015,4,2,92,2015-04-02,26.8,40.57,18.67,28.86,4.39,21.31,0,2.52,107.19,0.23,0.41,0.55
93,-16.29972222,13.89972222,2015,4,3,93,2015-04-03,22.95,40.11,18.1,28.15,6.23,33,0,2.58,182.38,0.23,0.41,0.55
94,-16.29972222,13.89972222,2015,4,4,94,2015-04-04,22.89,40.12,20.38,28.8,7.93,39,0,3.45,204.56,0.23,0.41,0.55
95,-16.29972222,13.89972222,2015,4,5,95,2015-04-05,24.23,39.26,19.61,28.28,8.61,42.56,0,2.78,201.25,0.23,0.41,0.55
96,-16.29972222,13.89972222,2015,4,6,96,2015-04-06,24.05,38.06,18.94,27.23,9.46,47.56,0,2.66,302.81,0.23,0.41,0.55
97,-16.29972222,13.89972222,2015,4,7,97,2015-04-07,25.45,39.17,19.3,27.99,8.48,42.75,0,3.31,242.12,0.24,0.41,0.55
98,-16.29972222,13.89972222,2015,4,8,98,2015-04-08,24.98,40.38,19.23,28.8,8.12,39.62,0,3.73,223.19,0.24,0.41,0.55
99,-16.29972222,13.89972222,2015,4,9,99,2015-04-09,20.9,41.97,20.5,30.61,7.14,32.25,0,4.41,149.31,0.23,0.41,0.55
100,-16.29972222,13.89972222,2015,4,10,100,2015-04-10,23.2,41.16,22.01,31.2,7.69,31.81,0,3.29,134.69,0.23,0.41,0.55
101,-16.29972222,13.89972222,2015,4,11,101,2015-04-11,23.58,41.8,22.4,30.71,7.57,32.19,0,1.96,206.94,0.23,0.41,0.55
102,-16.29972222,13.89972222,2015,4,12,102,2015-04-12,25.79,42.29,21.48,31.06,7.02,31.62,0,2.33,174.62,0.23,0.41,0.55
103,-16.29972222,13.89972222,2015,4,13,103,2015-04-13,21.4,41.56,20.98,29.59,8.06,37.94,0,2.09,176.25,0.23,0.41,0.55
104,-16.29972222,13.89972222,2015,4,14,104,2015-04-14,19.01,36.12,21.1,27.51,10.68,51.31,0,2.85,270.31,0.23,0.41,0.55
105,-16.29972222,13.89972222,2015,4,15,105,2015-04-15,21.69,40.62,21.73,29.89,9.83,42.19,0,2.49,294.44,0.23,0.41,0.55
106,-16.29972222,13.89972222,2015,4,16,106,2015-04-16,20.46,39.87,22.15,28.98,9.89,44.12,0,2.82,274.69,0.23,0.41,0.55
107,-16.29972222,13.89972222,2015,4,17,107,2015-04-17,21.69,38.1,20.74,27.69,10.38,50.88,0,3.01,293.38,0.24,0.41,0.55
108,-16.29972222,13.89972222,2015,4,18,108,2015-04-18,22.38,38.48,19.83,27.76,9.89,49.38,0,3.72,322.88,0.24,0.41,0.54
109,-16.29972222,13.89972222,2015,4,19,109,2015-04-19,23.54,39.12,19.74,27.79,9.52,47.62,0,4.04,292.19,0.24,0.41,0.54
110,-16.29972222,13.89972222,2015,4,20,110,2015-04-20,23.61,38.86,19.04,27.33,9.83,50.44,0,3.52,326.06,0.24,0.41,0.54
111,-16.29972222,13.89972222,2015,4,21,111,2015-04-21,23.12,38.77,19.38,27.85,9.83,48.81,0,2.89,267.94,0.24,0.41,0.54
112,-16.29972222,13.89972222,2015,4,22,112,2015-04-22,22.32,40.61,19.8,28.93,9.28,44.62,0,2.9,219.62,0.24,0.41,0.54
113,-16.29972222,13.89972222,2015,4,23,113,2015-04-23,20.57,40.56,19.96,28.62,9.22,45.06,0,2.14,248.12,0.24,0.41,0.54
114,-16.29972222,13.89972222,2015,4,24,114,2015-04-24,24.25,42.1,19.84,29.17,9.58,47.62,0,2.13,212.94,0.24,0.41,0.54
115,-16.29972222,13.89972222,2015,4,25,115,2015-04-25,26.46,37.91,20.13,27.56,12.02,59.5,0,3.09,248.06,0.24,0.41,0.54
116,-16.29972222,13.89972222,2015,4,26,116,2015-04-26,25.54,37.24,20.3,27.54,11.66,58.19,0,3.45,262.19,0.24,0.41,0.54
117,-16.29972222,13.89972222,2015,4,27,117,2015-04-27,25,36.06,19.63,26.38,11.9,61.69,0,3.63,269.31,0.25,0.41,0.54
118,-16.29972222,13.89972222,2015,4,28,118,2015-04-28,22.04,33.38,19.77,25.96,11.9,62,0,3.38,262.94,0.26,0.41,0.54
119,-16.29972222,13.89972222,2015,4,29,119,2015-04-29,23.2,37.26,19.94,27.27,11.9,59.12,0,3.23,277.81,0.26,0.41,0.54
120,-16.29972222,13.89972222,2015,4,30,120,2015-04-30,19.01,35.44,21.4,27.37,12.21,58.56,0,2.86,281,0.26,0.41,0.54
121,-16.29972222,13.89972222,2015,5,1,121,2015-05-01,22.75,36.9,21.23,27.97,12.27,58.88,0,3.3,249.75,0.27,0.41,0.54
122,-16.29972222,13.89972222,2015,5,2,122,2015-05-02,20.31,35.42,21.79,27.37,12.63,61.62,0,3.73,251.38,0.27,0.41,0.54
123,-16.29972222,13.89972222,2015,5,3,123,2015-05-03,19.95,37.18,21.47,27.84,12.51,60.75,0,3.34,270.06,0.27,0.41,0.54
124,-16.29972222,13.89972222,2015,5,4,124,2015-05-04,14.72,36.94,22.05,27.92,11.35,55.44,0,2.93,279.69,0.27,0.41,0.54
125,-16.29972222,13.89972222,2015,5,5,125,2015-05-05,25.02,39.36,20.71,28.49,11.6,56.12,0,2.36,253.44,0.27,0.41,0.54
126,-16.29972222,13.89972222,2015,5,6,126,2015-05-06,22.27,36.49,22.09,27.62,12.7,60.19,0,3.48,265,0.26,0.41,0.54
127,-16.29972222,13.89972222,2015,5,7,127,2015-05-07,19.85,31.33,21.77,26.02,13,64.81,0,3.34,281.38,0.27,0.41,0.54
128,-16.29972222,13.89972222,2015,5,8,128,2015-05-08,21.39,37.07,21.28,27.86,12.7,59.12,0,3.12,262.62,0.27,0.41,0.54
129,-16.29972222,13.89972222,2015,5,9,129,2015-05-09,23.96,33.95,22.1,27.22,13,62.19,0,4.24,245.38,0.27,0.41,0.54
130,-16.29972222,13.89972222,2015,5,10,130,2015-05-10,24.49,35.91,21.9,27.65,13.43,63.56,0,4.11,252,0.27,0.41,0.54
131,-16.29972222,13.89972222,2015,5,11,131,2015-05-11,24.1,35.79,22.06,27.9,13.43,62.06,0,3.85,269,0.27,0.41,0.54
132,-16.29972222,13.89972222,2015,5,12,132,2015-05-12,23.23,36.3,21.59,28.01,13.31,61.12,0,3.57,278.12,0.27,0.41,0.54
133,-16.29972222,13.89972222,2015,5,13,133,2015-05-13,24.21,37.71,21.78,28.86,12.82,56.75,0,3.05,282.94,0.27,0.41,0.54
134,-16.29972222,13.89972222,2015,5,14,134,2015-05-14,23.85,38.82,22.37,29.63,12.15,51.88,0,3.1,288.19,0.26,0.41,0.54
135,-16.29972222,13.89972222,2015,5,15,135,2015-05-15,22.42,39.31,22.58,29.51,12.39,53.75,0,3.88,288.06,0.26,0.41,0.54
136,-16.29972222,13.89972222,2015,5,16,136,2015-05-16,22.47,37.09,22.22,28.58,12.94,58.88,0,3.6,262.56,0.26,0.41,0.54
137,-16.29972222,13.89972222,2015,5,17,137,2015-05-17,22.1,37.15,22.4,28.75,13.24,60.06,0.01,3.64,255.56,0.26,0.41,0.54
138,-16.29972222,13.89972222,2015,5,18,138,2015-05-18,21.23,36.37,23.37,28.77,13.85,61.31,0.01,3.91,263.19,0.26,0.41,0.54
139,-16.29972222,13.89972222,2015,5,19,139,2015-05-19,22.33,35.25,23.7,28.27,13.67,60.94,0,3.94,264.5,0.26,0.41,0.54
140,-16.29972222,13.89972222,2015,5,20,140,2015-05-20,23.33,38.75,22.55,29.55,12.45,54.62,0,3,286.12,0.26,0.41,0.54
141,-16.29972222,13.89972222,2015,5,21,141,2015-05-21,21.71,33.73,23.3,28.24,13.85,60.94,0.87,3.29,259,0.28,0.41,0.54
142,-16.29972222,13.89972222,2015,5,22,142,2015-05-22,17.41,37.73,24.65,30.15,12.94,52.31,0.02,3.09,294.56,0.28,0.41,0.54
143,-16.29972222,13.89972222,2015,5,23,143,2015-05-23,22.37,39.47,22.96,30.73,10.13,42.38,0,3.78,287.25,0.27,0.41,0.54
144,-16.29972222,13.89972222,2015,5,24,144,2015-05-24,23.51,39.77,23.42,30.45,10.44,44.06,0,2.88,242.75,0.26,0.41,0.54
145,-16.29972222,13.89972222,2015,5,25,145,2015-05-25,24.74,39.94,22.59,30.47,10.38,45.06,0,3.04,223.56,0.25,0.41,0.54
146,-16.29972222,13.89972222,2015,5,26,146,2015-05-26,25.9,41.91,22.44,31.6,8.91,38.06,0,3.61,219.25,0.24,0.41,0.54
147,-16.29972222,13.89972222,2015,5,27,147,2015-05-27,26.07,41.26,22.49,31.35,9.03,37.69,0,3.92,221.19,0.23,0.41,0.54
148,-16.29972222,13.89972222,2015,5,28,148,2015-05-28,25.49,41.44,21.98,31.12,9.28,39.25,0,3.96,195.62,0.23,0.41,0.54
149,-16.29972222,13.89972222,2015,5,29,149,2015-05-29,24.93,39.85,22.87,30.08,11.41,48.25,0,2.75,265.25,0.23,0.41,0.54
150,-16.29972222,13.89972222,2015,5,30,150,2015-05-30,21.23,35.83,24.12,29.56,12.45,51.69,0,3.59,298.19,0.23,0.41,0.54
151,-16.29972222,13.89972222,2015,5,31,151,2015-05-31,16.55,38.26,23.61,30.22,13.61,55,0,3.34,266.31,0.23,0.41,0.54
152,-16.29972222,13.89972222,2015,6,1,152,2015-06-01,20.11,38.56,23.93,30.2,14.16,58.12,0,3.65,244.19,0.23,0.41,0.54
153,-16.29972222,13.89972222,2015,6,2,153,2015-06-02,19.22,34.42,24.82,29.05,14.89,62.06,0,4.1,248.38,0.24,0.41,0.54
154,-16.29972222,13.89972222,2015,6,3,154,2015-06-03,22.16,38.03,24.71,30.54,12.21,49.5,0,3.35,288.75,0.25,0.41,0.53
155,-16.29972222,13.89972222,2015,6,4,155,2015-06-04,24.64,37.75,22.39,29.2,10.99,49.12,0,3.27,300.81,0.24,0.41,0.53
156,-16.29972222,13.89972222,2015,6,5,156,2015-06-05,23.29,36.9,21.21,28.45,11.6,53.06,0.39,3.46,317.38,0.25,0.41,0.53
157,-16.29972222,13.89972222,2015,6,6,157,2015-06-06,23.35,37.39,22.14,29.01,11.29,49,0,3.19,308.69,0.25,0.41,0.53
158,-16.29972222,13.89972222,2015,6,7,158,2015-06-07,22.6,39.37,23.45,30.61,10.5,42.5,0,3.63,322.5,0.25,0.41,0.53
159,-16.29972222,13.89972222,2015,6,8,159,2015-06-08,21.61,41,22.62,30.23,13.18,55.19,0.03,3.19,247.12,0.24,0.41,0.53
160,-16.29972222,13.89972222,2015,6,9,160,2015-06-09,22.18,35.35,24.67,29.07,15.08,63.5,0.52,4.12,238.44,0.26,0.41,0.53
161,-16.29972222,13.89972222,2015,6,10,161,2015-06-10,21.17,36.53,24.79,29.83,15.32,61.94,0.13,3.88,259.06,0.27,0.41,0.53
162,-16.29972222,13.89972222,2015,6,11,162,2015-06-11,21.26,38.2,24.52,30.73,14.53,57.12,0.03,2.58,275.06,0.27,0.41,0.53
163,-16.29972222,13.89972222,2015,6,12,163,2015-06-12,21.87,40.53,25.44,32.24,13.92,50.81,0.06,2.58,256.12,0.26,0.41,0.53
164,-16.29972222,13.89972222,2015,6,13,164,2015-06-13,21.64,37.71,25.51,30.63,13.61,53.5,0.01,4.33,266.44,0.25,0.41,0.53
165,-16.29972222,13.89972222,2015,6,14,165,2015-06-14,16.45,39.47,24.67,30.67,13.85,54.62,0,3.62,239.31,0.25,0.41,0.53
166,-16.29972222,13.89972222,2015,6,15,166,2015-06-15,17.56,36.83,25.28,29.99,15.14,61,0.09,4.13,247.62,0.25,0.41,0.53
167,-16.29972222,13.89972222,2015,6,16,167,2015-06-16,17.98,36.3,25.03,29.76,15.69,63.25,0.68,3.95,250.69,0.27,0.41,0.53
168,-16.29972222,13.89972222,2015,6,17,168,2015-06-17,17.04,34.01,26.01,29.26,15.62,63.31,0.43,4.3,266.38,0.3,0.41,0.53
169,-16.29972222,13.89972222,2015,6,18,169,2015-06-18,22.73,36.74,24.67,29.23,14.16,59.94,0,3.95,265.88,0.29,0.41,0.53
170,-16.29972222,13.89972222,2015,6,19,170,2015-06-19,20.55,35.15,23.48,28.25,14.28,63.56,0.12,4.15,257.56,0.29,0.41,0.53
171,-16.29972222,13.89972222,2015,6,20,171,2015-06-20,21.94,35.37,23.25,28.53,14.34,63.06,0.05,4.14,247.06,0.28,0.41,0.53
172,-16.29972222,13.89972222,2015,6,21,172,2015-06-21,22.19,36.57,25.42,30.13,15.38,60.56,0.15,3.29,251.56,0.28,0.41,0.53
173,-16.29972222,13.89972222,2015,6,22,173,2015-06-22,22.05,36.73,25.53,30.26,15.26,59.5,0.5,3.93,279.06,0.29,0.41,0.53
174,-16.29972222,13.89972222,2015,6,23,174,2015-06-23,21.22,34.62,24.86,29.08,14.83,61.31,0.02,4.38,260.75,0.29,0.41,0.53
175,-16.29972222,13.89972222,2015,6,24,175,2015-06-24,22.04,36.23,25.62,29.84,14.89,59.5,0.17,3.88,262.69,0.29,0.41,0.53
176,-16.29972222,13.89972222,2015,6,25,176,2015-06-25,17.7,32.9,25.03,28.16,15.99,69.38,0.83,4.09,270.81,0.3,0.41,0.53
177,-16.29972222,13.89972222,2015,6,26,177,2015-06-26,21.7,37.23,23.54,29.55,13.67,58.44,0.19,3.67,290.81,0.31,0.41,0.53
178,-16.29972222,13.89972222,2015,6,27,178,2015-06-27,23.4,36.42,22.86,28.83,13.67,59.81,0,3.85,278.69,0.3,0.41,0.53
