Var1,LON,LAT,YEAR,MM,DD,DOY,YYYYMMDD,ALLSKY_SFC_SW_DWN,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,WS2M,WD2M,GWETTOP,GWETROOT,GWETPROF
15,-15.96972222,12.79972222,2017,1,15,15,2017-01-15,17.63,33.73,15.33,23.46,7.2,43.62,0,0.63,156.44,0.56,0.61,0.76
16,-15.96972222,12.79972222,2017,1,16,16,2017-01-16,20.55,33.9,17.33,24.36,8.97,52.12,0,0.56,172.06,0.56,0.61,0.76
17,-15.96972222,12.79972222,2017,1,17,17,2017-01-17,20.57,34.56,17.05,24.47,9.7,57.75,0,0.59,262,0.56,0.61,0.76
18,-15.96972222,12.79972222,2017,1,18,18,2017-01-18,20.77,34.13,17.3,24.24,10.07,60.44,0,0.75,295.75,0.56,0.6,0.76
19,-15.96972222,12.79972222,2017,1,19,19,2017-01-19,19.8,35.99,17.16,25.51,10.74,60.44,0,0.46,269.94,0.56,0.6,0.76
20,-15.96972222,12.79972222,2017,1,20,20,2017-01-20,20.86,35.4,18.1,25.72,7.93,43,0,0.81,130.94,0.55,0.6,0.76
21,-15.96972222,12.79972222,2017,1,21,21,2017-01-21,21.71,34.83,17.85,25.4,6.23,33.38,0,1.02,53.38,0.55,0.6,0.76
22,-15.96972222,12.79972222,2017,1,22,22,2017-01-22,21.69,31.12,18.46,23.48,5.37,31.94,0,1.13,39.06,0.55,0.6,0.75
23,-15.96972222,12.79972222,2017,1,23,23,2017-01-23,22.33,31.9,15.21,22.65,5.19,32.94,0,1.19,38.12,0.55,0.6,0.75
24,-15.96972222,12.79972222,2017,1,24,24,2017-01-24,22.58,32.93,15.12,22.81,5.98,37.62,0,1.01,55.44,0.55,0.6,0.75
25,-15.96972222,12.79972222,2017,1,25,25,2017-01-25,22.27,34.66,14.08,23.05,5.86,37.88,0,0.75,157.69,0.54,0.6,0.75
26,-15.96972222,12.79972222,2017,1,26,26,2017-01-26,20.91,35.13,14.56,23.59,7.32,48.31,0,0.65,210.62,0.54,0.59,0.75
27,-15.96972222,12.79972222,2017,1,27,27,2017-01-27,21.04,35.48,15.32,24.41,6.16,36.62,0,0.91,66.69,0.54,0.59,0.75
28,-15.96972222,12.79972222,2017,1,28,28,2017-01-28,21.63,36.24,16.96,25.61,5.86,31.31,0,1.05,42.31,0.53,0.59,0.75
29,-15.96972222,12.79972222,2017,1,29,29,2017-01-29,23.02,36.61,17.37,25.88,5.31,28.06,0,1,31.75,0.52,0.59,0.75
30,-15.96972222,12.79972222,2017,1,30,30,2017-01-30,22.97,36.36,15.74,25.08,5.55,31.94,0,0.8,128.12,0.51,0.59,0.75
31,-15.96972222,12.79972222,2017,1,31,31,2017-01-31,19.71,33.35,17.94,24.19,5.55,33.19,0,0.91,199.06,0.51,0.59,0.74
32,-15.96972222,12.79972222,2017,2,1,32,2017-02-01,23.26,33.76,14.69,22.96,4.64,30.5,0,1.13,48.44,0.51,0.59,0.74
33,-15.96972222,12.79972222,2017,2,2,33,2017-02-02,23.92,33.83,13.45,22.72,4.7,30.62,0,1.13,28.69,0.5,0.59,0.74
34,-15.96972222,12.79972222,2017,2,3,34,2017-02-03,23.74,34.39,14.14,23.41,4.88,30.88,0,1.15,41.69,0.5,0.59,0.74
35,-15.96972222,12.79972222,2017,2,4,35,2017-02-04,24.02,35.25,14.55,23.89,4.64,28.31,0,1.06,40.25,0.49,0.59,0.74
36,-15.96972222,12.79972222,2017,2,5,36,2017-02-05,22.33,34.83,15.43,24.08,3.97,23.56,0,1.3,47.12,0.48,0.59,0.74
37,-15.96972222,12.79972222,2017,2,6,37,2017-02-06,20.5,35.78,14.73,24.46,4.52,25.69,0,1.1,47.38,0.48,0.59,0.74
38,-15.96972222,12.79972222,2017,2,7,38,2017-02-07,21.14,35.98,17.9,25.9,5.25,26.69,0,1.2,46.94,0.47,0.59,0.74
39,-15.96972222,12.79972222,2017,2,8,39,2017-02-08,18.99,35.08,17.19,25.33,4.46,24.88,0,1.16,38.62,0.46,0.59,0.74
40,-15.96972222,12.79972222,2017,2,9,40,2017-02-09,19.12,36.52,17.32,26.07,5.07,26.44,0,0.91,106.19,0.45,0.59,0.74
41,-15.96972222,12.79972222,2017,2,10,41,2017-02-10,17.57,36.05,17.94,26.61,5.8,29.44,0,0.77,98.81,0.45,0.59,0.74
42,-15.96972222,12.79972222,2017,2,11,42,2017-02-11,15.6,34.12,18.45,25.07,6.04,33.44,0,0.66,114.88,0.45,0.59,0.73
43,-15.96972222,12.79972222,2017,2,12,43,2017-02-12,19.16,34.84,18.14,25.09,7.69,44.38,0,0.59,251.69,0.45,0.59,0.73
44,-15.96972222,12.79972222,2017,2,13,44,2017-02-13,20.09,34.39,18.77,25.13,7.93,44.81,0,0.9,208.12,0.46,0.59,0.73
45,-15.96972222,12.79972222,2017,2,14,45,2017-02-14,19.99,35.72,19.69,25.89,8.42,45.19,0,0.87,246.75,0.46,0.59,0.73
46,-15.96972222,12.79972222,2017,2,15,46,2017-02-15,19.11,37.12,19.12,26.69,8.24,43.69,0,1.1,234.25,0.46,0.59,0.73
47,-15.96972222,12.79972222,2017,2,16,47,2017-02-16,22.25,35.33,18.55,25.66,8.24,44.5,0,0.99,244.5,0.45,0.59,0.73
48,-15.96972222,12.79972222,2017,2,17,48,2017-02-17,22.01,38.08,19.05,26.65,8.61,45.5,0,0.7,230.25,0.45,0.59,0.73
49,-15.96972222,12.79972222,2017,2,18,49,2017-02-18,21.57,36.14,18.12,26.23,9.52,51.19,0,0.72,282.75,0.45,0.59,0.73
50,-15.96972222,12.79972222,2017,2,19,50,2017-02-19,19.97,34.54,19.43,26.11,8.18,44.88,0,0.73,301.81,0.45,0.59,0.73
51,-15.96972222,12.79972222,2017,2,20,51,2017-02-20,23.24,37.07,18.3,26.27,8.85,48.44,0,0.88,317.94,0.45,0.59,0.73
52,-15.96972222,12.79972222,2017,2,21,52,2017-02-21,23.56,35.93,17.42,25.3,8.67,50.56,0,0.86,267.31,0.45,0.59,0.73
53,-15.96972222,12.79972222,2017,2,22,53,2017-02-22,23.36,37.21,17.27,25.64,8.79,51.19,0,0.73,236.31,0.45,0.59,0.73
54,-15.96972222,12.79972222,2017,2,23,54,2017-02-23,23.81,37.24,17.75,26.17,8.36,46.69,0,0.77,261.81,0.44,0.59,0.73
55,-15.96972222,12.79972222,2017,2,24,55,2017-02-24,23.48,37.92,18.65,27.29,7.81,41.44,0,0.91,169.44,0.43,0.59,0.73
56,-15.96972222,12.79972222,2017,2,25,56,2017-02-25,22.7,39.26,20.54,29.09,6.84,30.44,0,1.04,93.75,0.42,0.59,0.73
57,-15.96972222,12.79972222,2017,2,26,57,2017-02-26,21.39,39.05,20.37,29.11,6.77,29.81,0,1.13,35.31,0.41,0.59,0.73
58,-15.96972222,12.79972222,2017,2,27,58,2017-02-27,19.93,38.8,20.73,29.1,7.02,31.19,0,0.92,124,0.41,0.59,0.73
59,-15.96972222,12.79972222,2017,2,28,59,2017-02-28,20.51,38.74,20.2,28.44,7.81,36.75,0,0.77,54.94,0.41,0.59,0.73
60,-15.96972222,12.79972222,2017,3,1,60,2017-03-01,21.82,39.63,19.89,28.74,7.75,36.19,0,0.79,110.56,0.4,0.59,0.73
61,-15.96972222,12.79972222,2017,3,2,61,2017-03-02,23.42,39.69,19.51,28.76,8.24,39.38,0,0.73,194.56,0.4,0.59,0.73
62,-15.96972222,12.79972222,2017,3,3,62,2017-03-03,23.85,40.3,19.77,28.73,8.67,42.44,0,0.75,200.81,0.4,0.58,0.73
63,-15.96972222,12.79972222,2017,3,4,63,2017-03-04,24.56,40.53,19.24,28.98,7.69,37.31,0,0.95,147,0.38,0.58,0.73
64,-15.96972222,12.79972222,2017,3,5,64,2017-03-05,23.39,39.69,19.45,28.84,8.3,39.62,0,0.84,124.81,0.39,0.58,0.73
65,-15.96972222,12.79972222,2017,3,6,65,2017-03-06,20.81,39.33,20.12,28.8,8.3,39.88,0,0.57,214.25,0.39,0.58,0.73
66,-15.96972222,12.79972222,2017,3,7,66,2017-03-07,23.97,40.6,20.33,28.8,8,39.12,0,0.53,212,0.39,0.58,0.73
67,-15.96972222,12.79972222,2017,3,8,67,2017-03-08,22,41.02,18.9,28.84,8.97,46.62,0,0.72,208.25,0.39,0.58,0.73
68,-15.96972222,12.79972222,2017,3,9,68,2017-03-09,25.37,41.14,19.78,29.23,9.34,47.38,0,0.64,193.19,0.38,0.58,0.73
69,-15.96972222,12.79972222,2017,3,10,69,2017-03-10,25.53,40.8,19.13,28.5,8.97,47.94,0,0.59,230.5,0.38,0.58,0.73
70,-15.96972222,12.79972222,2017,3,11,70,2017-03-11,25.44,40.31,19.13,28.23,9.95,52.31,0,0.68,242.5,0.38,0.58,0.73
71,-15.96972222,12.79972222,2017,3,12,71,2017-03-12,24.75,41.09,19.87,28.83,10.31,52.62,0,0.63,213.06,0.38,0.58,0.73
72,-15.96972222,12.79972222,2017,3,13,72,2017-03-13,23.57,39.9,19.81,28.5,10.68,53.38,0,0.58,242,0.39,0.58,0.73
73,-15.96972222,12.79972222,2017,3,14,73,2017-03-14,21.83,38.23,20.46,27.93,10.44,52.5,0,0.77,245.56,0.39,0.58,0.73
74,-15.96972222,12.79972222,2017,3,15,74,2017-03-15,22.75,38.58,20.7,28.56,10.56,51.25,0,0.62,260.25,0.39,0.58,0.73
75,-15.96972222,12.79972222,2017,3,16,75,2017-03-16,19.86,39.76,21.37,29.01,9.22,45.31,0,0.88,262.81,0.39,0.58,0.73
76,-15.96972222,12.79972222,2017,3,17,76,2017-03-17,25.17,37.39,19.66,27.41,9.4,47.69,0,1.36,302.19,0.39,0.58,0.73
77,-15.96972222,12.79972222,2017,3,18,77,2017-03-18,24.73,34.89,19.86,26.04,8.06,42.62,0,1.62,323,0.4,0.58,0.73
78,-15.96972222,12.79972222,2017,3,19,78,2017-03-19,24.77,36.09,18.97,26.23,8.24,43.75,0,1.33,336.25,0.4,0.58,0.72
79,-15.96972222,12.79972222,2017,3,20,79,2017-03-20,22.91,38.02,19.35,27.57,7.51,37.94,0,1.09,195.88,0.4,0.58,0.72
80,-15.96972222,12.79972222,2017,3,21,80,2017-03-21,23.26,40.58,20.62,29.76,7.14,32.31,0,0.89,156.69,0.38,0.58,0.72
81,-15.96972222,12.79972222,2017,3,22,81,2017-03-22,24.72,39.61,21.08,29.44,8.18,36.62,0,0.76,187,0.38,0.58,0.72
82,-15.96972222,12.79972222,2017,3,23,82,2017-03-23,25.35,39.75,20.05,28.87,8,38.62,0,0.79,204.06,0.38,0.58,0.72
83,-15.96972222,12.79972222,2017,3,24,83,2017-03-24,25.01,39.72,19.79,28.59,8.97,43.12,0,0.84,218.38,0.38,0.58,0.72
84,-15.96972222,12.79972222,2017,3,25,84,2017-03-25,25.18,38.78,20.62,28.31,9.58,45.81,0,0.8,266.88,0.38,0.58,0.72
85,-15.96972222,12.79972222,2017,3,26,85,2017-03-26,25.16,39.08,20.51,28.62,9.95,46.44,0,0.8,241.44,0.38,0.58,0.72
86,-15.96972222,12.79972222,2017,3,27,86,2017-03-27,23.51,41.28,23.15,31.31,9.22,36.38,0,1.12,208.88,0.38,0.58,0.72
87,-15.96972222,12.79972222,2017,3,28,87,2017-03-28,21.68,41.64,24.54,32.08,7.39,28.12,0,1.16,88.75,0.37,0.58,0.72
88,-15.96972222,12.79972222,2017,3,29,88,2017-03-29,22.5,41.58,22.57,31.09,9.03,36.94,0,0.88,194.19,0.36,0.58,0.72
89,-15.96972222,12.79972222,2017,3,30,89,2017-03-30,22.66,38.12,22.7,29.26,9.89,43.25,0,1.21,240.06,0.37,0.58,0.72
90,-15.96972222,12.79972222,2017,3,31,90,2017-03-31,24.11,40.15,21.84,29.94,10.5,45.25,0,0.84,269.06,0.37,0.58,0.72
91,-15.96972222,12.79972222,2017,4,1,91,2017-04-01,22.9,42.06,21.84,30.98,10.5,44.06,0,0.68,214.62,0.37,0.58,0.72
92,-15.96972222,12.79972222,2017,4,2,92,2017-04-02,25.37,41.8,22.11,30.87,10.5,45.25,0,0.75,201,0.37,0.58,0.72
93,-15.96972222,12.79972222,2017,4,3,93,2017-04-03,25.74,38.66,21.67,29.07,10.93,50,0,0.89,282.94,0.37,0.58,0.72
94,-15.96972222,12.79972222,2017,4,4,94,2017-04-04,26.35,41.77,19.83,29.51,9.77,49.12,0,0.81,207.5,0.37,0.58,0.72
95,-15.96972222,12.79972222,2017,4,5,95,2017-04-05,25.95,41.76,20.15,29.85,10.07,48.88,0,0.68,220.94,0.36,0.58,0.72
96,-15.96972222,12.79972222,2017,4,6,96,2017-04-06,25.06,41.17,20.51,29.81,10.25,49.56,0.01,0.73,199.88,0.36,0.58,0.72
97,-15.96972222,12.79972222,2017,4,7,97,2017-04-07,26.23,40.76,20.51,30.08,8.42,40.38,0,0.91,221.44,0.36,0.58,0.72
98,-15.96972222,12.79972222,2017,4,8,98,2017-04-08,26.58,39.65,20.9,30.01,5.92,26.38,0,1.3,222.88,0.35,0.58,0.72
99,-15.96972222,12.79972222,2017,4,9,99,2017-04-09,20.29,39.26,21.04,29.71,6.84,30.88,0,1.23,190.38,0.34,0.58,0.72
100,-15.96972222,12.79972222,2017,4,10,100,2017-04-10,22.41,37.58,22.82,29.73,7.39,32.38,0,1.03,167.5,0.34,0.58,0.72
101,-15.96972222,12.79972222,2017,4,11,101,2017-04-11,21.54,40.62,22.28,30.21,7.87,35.12,0,0.71,201.12,0.35,0.58,0.71
102,-15.96972222,12.79972222,2017,4,12,102,2017-04-12,21.36,38.25,25.41,31.11,5.25,20.31,0,1.37,54.75,0.34,0.58,0.71
103,-15.96972222,12.79972222,2017,4,13,103,2017-04-13,24.29,41.26,25.32,32.2,6.23,23.44,0,1.05,96.5,0.34,0.58,0.71
104,-15.96972222,12.79972222,2017,4,14,104,2017-04-14,21.51,41,22.49,31.04,7.32,31.12,0,0.95,117.5,0.34,0.58,0.71
105,-15.96972222,12.79972222,2017,4,15,105,2017-04-15,23.45,40.58,21.29,29.87,8.36,39.12,0,0.69,190.5,0.34,0.58,0.71
106,-15.96972222,12.79972222,2017,4,16,106,2017-04-16,24.6,41.47,19.92,29.71,8.42,41.19,0,0.52,236.06,0.34,0.58,0.71
107,-15.96972222,12.79972222,2017,4,17,107,2017-04-17,25.66,41.98,20.41,30.07,9.09,43.94,0,0.78,215.94,0.34,0.58,0.71
108,-15.96972222,12.79972222,2017,4,18,108,2017-04-18,24.83,41.47,21.07,29.95,9.83,45.31,0,0.73,216.06,0.34,0.58,0.71
109,-15.96972222,12.79972222,2017,4,19,109,2017-04-19,25.07,40.58,20.88,29.73,9.89,45.5,0,1.11,212.88,0.34,0.58,0.71
110,-15.96972222,12.79972222,2017,4,20,110,2017-04-20,25.49,39.57,21.11,29.62,8.85,39.69,0,1.33,227.06,0.34,0.58,0.71
111,-15.96972222,12.79972222,2017,4,21,111,2017-04-21,25.34,40.74,21.75,30.46,8.73,37.56,0,1.38,227.56,0.34,0.58,0.71
112,-15.96972222,12.79972222,2017,4,22,112,2017-04-22,26.23,40.62,21.15,29.62,8.97,40.12,0,0.92,231.38,0.34,0.58,0.71
113,-15.96972222,12.79972222,2017,4,23,113,2017-04-23,25.99,40.67,20.3,29.28,9.7,46.25,0,0.75,244.88,0.34,0.58,0.71
114,-15.96972222,12.79972222,2017,4,24,114,2017-04-24,26.73,40.22,19.83,28.97,9.16,44.62,0,0.91,255.81,0.34,0.58,0.71
115,-15.96972222,12.79972222,2017,4,25,115,2017-04-25,26.75,40.65,19.84,29.17,9.28,44.81,0,0.95,284.94,0.34,0.58,0.71
116,-15.96972222,12.79972222,2017,4,26,116,2017-04-26,26.01,41.57,21.19,30.48,8.73,38.88,0,0.89,200.31,0.34,0.58,0.71
117,-15.96972222,12.79972222,2017,4,27,117,2017-04-27,21.63,38.65,21.69,29.3,9.95,45.44,0,0.54,210.38,0.34,0.58,0.71
118,-15.96972222,12.79972222,2017,4,28,118,2017-04-28,25.9,41.18,22.1,30.44,10.07,44,0,0.8,242.5,0.34,0.58,0.71
119,-15.96972222,12.79972222,2017,4,29,119,2017-04-29,23.05,38.76,22.5,30.32,9.64,40.5,0,1.17,247.44,0.34,0.58,0.71
120,-15.96972222,12.79972222,2017,4,30,120,2017-04-30,25.68,40.95,22.35,30.73,9.22,37.88,0,1.25,239.25,0.34,0.58,0.71
121,-15.96972222,12.79972222,2017,5,1,121,2017-05-01,25.2,41.6,21.8,30.38,10.25,44.38,0,0.95,211.69,0.34,0.58,0.71
122,-15.96972222,12.79972222,2017,5,2,122,2017-05-02,25.28,40.1,21.76,29.41,11.23,50.56,0,0.93,259.44,0.34,0.58,0.71
123,-15.96972222,12.79972222,2017,5,3,123,2017-05-03,24.99,37.3,21.23,28.08,10.38,50.12,0,1.29,305.88,0.34,0.58,0.71
124,-15.96972222,12.79972222,2017,5,4,124,2017-05-04,18.46,37.92,20.8,28.44,9.95,47,0,1.12,301.12,0.35,0.58,0.71
125,-15.96972222,12.79972222,2017,5,5,125,2017-05-05,23.88,39.58,21.65,29.35,9.95,43.81,0,1.03,261.25,0.35,0.58,0.71
126,-15.96972222,12.79972222,2017,5,6,126,2017-05-06,25.86,42.01,21.57,30.52,10.19,43.75,0,0.79,215.44,0.34,0.58,0.71
127,-15.96972222,12.79972222,2017,5,7,127,2017-05-07,25.68,41.31,23.38,30.7,11.6,47.56,0,1,257.19,0.34,0.58,0.71
128,-15.96972222,12.79972222,2017,5,8,128,2017-05-08,21.55,39.5,22.62,29.94,12.45,52.56,0,1.34,234.75,0.34,0.58,0.71
129,-15.96972222,12.79972222,2017,5,9,129,2017-05-09,23.04,39.94,22.82,30.55,12.88,52.44,0,0.93,241.38,0.34,0.58,0.71
130,-15.96972222,12.79972222,2017,5,10,130,2017-05-10,19.83,37.58,23.63,29.71,12.94,53.69,0,1.3,262.81,0.35,0.58,0.71
131,-15.96972222,12.79972222,2017,5,11,131,2017-05-11,21.99,38,22.77,29.3,12.33,53.94,0,1.26,292.62,0.35,0.58,0.71
132,-15.96972222,12.79972222,2017,5,12,132,2017-05-12,23.65,41.14,22.05,30.18,11.23,48.44,0,0.84,249.44,0.35,0.58,0.71
133,-15.96972222,12.79972222,2017,5,13,133,2017-05-13,25.13,38.63,22.21,29.25,12.33,53.38,0,1.17,244.94,0.35,0.58,0.71
134,-15.96972222,12.79972222,2017,5,14,134,2017-05-14,19.48,37.65,22.8,29.33,13.79,58.31,0,1.02,223.25,0.36,0.58,0.7
135,-15.96972222,12.79972222,2017,5,15,135,2017-05-15,20.33,36.69,23.83,30.03,13.49,54.56,0,0.84,286.19,0.36,0.58,0.7
136,-15.96972222,12.79972222,2017,5,16,136,2017-05-16,22.43,36.19,24.54,29.52,13.12,53.69,0.01,1.36,289.06,0.36,0.58,0.7
137,-15.96972222,12.79972222,2017,5,17,137,2017-05-17,22.3,36.81,23.63,29.16,13.43,57.44,0.02,1.36,239.81,0.37,0.58,0.7
138,-15.96972222,12.79972222,2017,5,18,138,2017-05-18,22.46,37.11,23.3,29.08,13.67,59.81,0.04,1.3,239.5,0.37,0.58,0.7
139,-15.96972222,12.79972222,2017,5,19,139,2017-05-19,21.53,36.78,23.46,29.08,14.59,62.62,0.04,1.31,251.19,0.37,0.58,0.7
140,-15.96972222,12.79972222,2017,5,20,140,2017-05-20,20.86,38.32,23.68,29.95,14.47,59,0.03,1.03,282.62,0.38,0.58,0.7
141,-15.96972222,12.79972222,2017,5,21,141,2017-05-21,20.74,38.36,23.74,30.16,12.63,51.12,0.03,0.95,270.44,0.37,0.58,0.7
142,-15.96972222,12.79972222,2017,5,22,142,2017-05-22,24.07,39.58,23.44,30.15,11.9,49.38,0.01,0.88,302.5,0.37,0.58,0.7
143,-15.96972222,12.79972222,2017,5,23,143,2017-05-23,21.5,40.2,23.18,30.6,12.51,51.94,0.05,0.92,277.31,0.36,0.58,0.7
144,-15.96972222,12.79972222,2017,5,24,144,2017-05-24,22.19,40.05,23.02,30.45,13.43,55.25,0.32,0.92,263.44,0.36,0.58,0.7
145,-15.96972222,12.79972222,2017,5,25,145,2017-05-25,20.85,38.99,23.94,30.43,13.61,55.31,0.97,1.29,259.38,0.37,0.58,0.7
146,-15.96972222,12.79972222,2017,5,26,146,2017-05-26,23.39,37.39,23.22,29.09,14.28,61.94,5.26,1.05,251.81,0.53,0.59,0.7
147,-15.96972222,12.79972222,2017,5,27,147,2017-05-27,23.73,37.87,22.9,29.33,14.83,63.12,2.91,0.82,252.38,0.55,0.59,0.7
148,-15.96972222,12.79972222,2017,5,28,148,2017-05-28,15.99,32.98,23.87,27.66,14.59,66.25,7.93,1.08,288.25,0.61,0.6,0.71
149,-15.96972222,12.79972222,2017,5,29,149,2017-05-29,25.27,34.47,23.34,27.89,15.44,68.88,0.54,0.78,253,0.59,0.6,0.71
150,-15.96972222,12.79972222,2017,5,30,150,2017-05-30,17.8,39.24,23.69,30.41,16.17,64.69,2.23,0.73,249.44,0.58,0.6,0.71
151,-15.96972222,12.79972222,2017,5,31,151,2017-05-31,23.19,37.71,24.86,30.13,16.17,64.94,1.75,0.8,272.94,0.58,0.6,0.71
152,-15.96972222,12.79972222,2017,6,1,152,2017-06-01,24.5,38.96,23.87,30.06,13.79,58.81,0.19,1.01,296.12,0.55,0.6,0.71
153,-15.96972222,12.79972222,2017,6,2,153,2017-06-02,24.4,39.51,22.9,29.93,13.49,58.31,0.02,0.99,296.44,0.54,0.59,0.7
154,-15.96972222,12.79972222,2017,6,3,154,2017-06-03,25.67,39.42,22.79,29.99,12.94,55.44,0,0.8,264.75,0.53,0.59,0.7
155,-15.96972222,12.79972222,2017,6,4,155,2017-06-04,18.18,38.93,23.92,30.09,13.79,57.75,0.12,0.98,304.31,0.51,0.59,0.7
156,-15.96972222,12.79972222,2017,6,5,156,2017-06-05,23.55,34.52,23.63,27.97,14.83,66.81,0.53,1.06,277,0.51,0.59,0.7
157,-15.96972222,12.79972222,2017,6,6,157,2017-06-06,24.58,39,22.33,29.64,14.28,61.81,0.41,0.98,266.19,0.48,0.59,0.7
158,-15.96972222,12.79972222,2017,6,7,158,2017-06-07,21.91,36.8,23.78,29.68,14.34,60,0.4,1.01,259.81,0.46,0.59,0.7
159,-15.96972222,12.79972222,2017,6,8,159,2017-06-08,22.59,37.89,23.77,30.33,14.89,59.5,0.3,0.85,241.75,0.44,0.59,0.7
160,-15.96972222,12.79972222,2017,6,9,160,2017-06-09,17.83,38.25,25.19,30.67,15.5,60.06,0.78,0.74,272.56,0.43,0.59,0.7
161,-15.96972222,12.79972222,2017,6,10,161,2017-06-10,15.87,39.41,24.26,30.8,14.65,58.19,0.03,0.84,233.62,0.42,0.59,0.7
162,-15.96972222,12.79972222,2017,6,11,162,2017-06-11,22.95,37.87,25.13,30.65,15.32,59.06,0.13,0.77,227.06,0.41,0.58,0.7
163,-15.96972222,12.79972222,2017,6,12,163,2017-06-12,20.18,37.08,25.26,30,15.26,60.44,0.14,1.15,278.88,0.41,0.58,0.7
164,-15.96972222,12.79972222,2017,6,13,164,2017-06-13,22.5,38.37,24.58,30.12,13.55,55.94,0,1.15,288.81,0.39,0.58,0.7
165,-15.96972222,12.79972222,2017,6,14,165,2017-06-14,25.54,38.01,23.12,29.51,13.67,58.38,0,1.02,265.81,0.38,0.58,0.7
166,-15.96972222,12.79972222,2017,6,15,166,2017-06-15,20.85,39.42,23.01,30.31,13.98,57.88,0.15,0.91,272,0.38,0.58,0.7
167,-15.96972222,12.79972222,2017,6,16,167,2017-06-16,22.95,38.12,23.95,30.06,14.83,60.69,0.66,1.13,251.5,0.39,0.58,0.7
168,-15.96972222,12.79972222,2017,6,17,168,2017-06-17,14.46,37.39,24.37,29.8,15.01,61.5,0.55,1.05,260.56,0.4,0.58,0.7
169,-15.96972222,12.79972222,2017,6,18,169,2017-06-18,18.51,38.43,24.15,30.14,15.26,61.62,2.27,0.79,222.12,0.43,0.59,0.7
170,-15.96972222,12.79972222,2017,6,19,170,2017-06-19,23.11,38.87,24.74,30.68,15.01,58.5,0.42,0.98,306.69,0.45,0.59,0.7
171,-15.96972222,12.79972222,2017,6,20,171,2017-06-20,17.44,37.11,24.77,29.68,13.12,54.69,0,1.25,280.75,0.42,0.59,0.7
172,-15.96972222,12.79972222,2017,6,21,172,2017-06-21,21.29,33.48,23.65,27.82,14.28,64.06,0.52,1.48,246.19,0.41,0.59,0.7
173,-15.96972222,12.79972222,2017,6,22,173,2017-06-22,9.22,30.23,24.73,27.15,17.46,78.88,14.87,0.69,207.12,0.54,0.59,0.7
174,-15.96972222,12.79972222,2017,6,23,174,2017-06-23,23.86,35.41,24.31,29.33,17.88,73.19,7.09,0.36,170.38,0.65,0.62,0.71
175,-15.96972222,12.79972222,2017,6,24,175,2017-06-24,11.89,37.05,25.24,29.94,17.21,68.88,3.64,1.26,304.38,0.63,0.62,0.71
176,-15.96972222,12.79972222,2017,6,25,176,2017-06-25,17.44,34.87,24.6,28.8,17.21,72.62,1.2,1.06,237.5,0.62,0.62,0.71
177,-15.96972222,12.79972222,2017,6,26,177,2017-06-26,21.37,31.42,24.75,27.23,18.25,82.44,46.3,0.88,207.5,0.74,0.65,0.71
178,-15.96972222,12.79972222,2017,6,27,178,2017-06-27,17.92,32.51,23.78,27.56,17.82,79.81,77.52,0.38,204.12,0.87,0.79,0.74
