Var1,LON,LAT,YEAR,MM,DD,DOY,YYYYMMDD,ALLSKY_SFC_SW_DWN,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,WS2M,WD2M,GWETTOP,GWETROOT,GWETPROF
21,-14.41972222,14.41972222,2021,1,21,21,2021-01-21,20.97,35.98,19.25,26.25,4.58,23.69,0,4.68,58.62,0.16,0.25,0.26
22,-14.41972222,14.41972222,2021,1,22,22,2021-01-22,18.8,35.09,18.12,25.44,3.72,20.38,0,4.62,62.69,0.16,0.25,0.25
23,-14.41972222,14.41972222,2021,1,23,23,2021-01-23,18.94,34.35,17.25,24.95,3.54,19.56,0,3.9,60.75,0.16,0.25,0.25
24,-14.41972222,14.41972222,2021,1,24,24,2021-01-24,23.48,35.58,17.23,25.41,2.87,15.81,0,4.12,59.44,0.16,0.25,0.25
25,-14.41972222,14.41972222,2021,1,25,25,2021-01-25,22.51,36.94,15.77,25.46,2.87,16,0,3.75,66.62,0.16,0.25,0.25
26,-14.41972222,14.41972222,2021,1,26,26,2021-01-26,23.76,36.9,15.69,25.31,2.75,15.69,0,3.7,64.31,0.15,0.25,0.25
27,-14.41972222,14.41972222,2021,1,27,27,2021-01-27,23.89,37.3,15.08,25.3,2.62,15.06,0,3.51,64.88,0.15,0.25,0.25
28,-14.41972222,14.41972222,2021,1,28,28,2021-01-28,23.68,37.25,15.62,25.58,2.69,15.38,0,3.95,62.25,0.15,0.25,0.25
29,-14.41972222,14.41972222,2021,1,29,29,2021-01-29,18.62,37.16,16.46,25.93,3.11,17.25,0,3.5,51.19,0.15,0.24,0.25
30,-14.41972222,14.41972222,2021,1,30,30,2021-01-30,21.1,37.97,17.09,26.94,3.11,15.69,0,3.55,46.56,0.15,0.24,0.25
31,-14.41972222,14.41972222,2021,1,31,31,2021-01-31,19.27,36.31,19.94,26.84,3.48,16.94,0,4.36,57.5,0.15,0.24,0.24
32,-14.41972222,14.41972222,2021,2,1,32,2021-02-01,18.11,36.88,17.46,26.37,2.87,14.94,0,3.51,61.62,0.15,0.24,0.24
33,-14.41972222,14.41972222,2021,2,2,33,2021-02-02,23.16,37.97,18.73,27.37,3.05,15,0,3.29,69.5,0.14,0.24,0.24
34,-14.41972222,14.41972222,2021,2,3,34,2021-02-03,20.29,38.08,17.85,27.66,3.11,15.25,0,2.55,64.69,0.14,0.24,0.24
35,-14.41972222,14.41972222,2021,2,4,35,2021-02-04,18.38,38.33,20.4,28.76,3.17,14,0,2.27,159.5,0.14,0.24,0.24
36,-14.41972222,14.41972222,2021,2,5,36,2021-02-05,13.09,28.22,19.98,23.8,5.74,31.75,0,3.45,308.94,0.15,0.24,0.24
37,-14.41972222,14.41972222,2021,2,6,37,2021-02-06,12.3,27.99,17.3,22.23,5.62,34.94,0,4.23,90,0.16,0.24,0.24
38,-14.41972222,14.41972222,2021,2,7,38,2021-02-07,22.3,32.76,15.83,23.84,4.39,26.19,0,4.29,40.56,0.16,0.24,0.24
39,-14.41972222,14.41972222,2021,2,8,39,2021-02-08,21.24,33.73,16.87,25.1,4.09,22.25,0,3.8,46.25,0.16,0.24,0.24
40,-14.41972222,14.41972222,2021,2,9,40,2021-02-09,14.95,36.79,17.65,26.93,4.27,20.94,0,3.77,38.81,0.15,0.24,0.24
41,-14.41972222,14.41972222,2021,2,10,41,2021-02-10,17.54,38.76,20.94,29.03,4.09,17.88,0,3.61,64.56,0.15,0.23,0.24
42,-14.41972222,14.41972222,2021,2,11,42,2021-02-11,22.89,39.59,22.23,29.76,3.72,15.75,0,3.78,46.06,0.14,0.23,0.24
43,-14.41972222,14.41972222,2021,2,12,43,2021-02-12,23.94,40.02,19.8,28.91,3.3,15.06,0,3.55,37.56,0.14,0.23,0.23
44,-14.41972222,14.41972222,2021,2,13,44,2021-02-13,23.89,39.64,18.56,28.6,3.05,14.31,0,3.52,31.81,0.13,0.23,0.23
45,-14.41972222,14.41972222,2021,2,14,45,2021-02-14,23.56,38.82,20.22,28.95,2.99,13.25,0,2.91,49.12,0.13,0.23,0.23
46,-14.41972222,14.41972222,2021,2,15,46,2021-02-15,19.31,39.89,20.34,29.37,3.05,13.06,0,2.5,52.25,0.13,0.23,0.23
47,-14.41972222,14.41972222,2021,2,16,47,2021-02-16,18.99,38.48,20.12,29.13,4.15,17.25,0,2.2,38.88,0.13,0.23,0.23
48,-14.41972222,14.41972222,2021,2,17,48,2021-02-17,7.42,37.01,22.05,29.12,5,20.94,0,2.76,117.38,0.13,0.23,0.23
49,-14.41972222,14.41972222,2021,2,18,49,2021-02-18,11.79,36.9,22.54,29.44,5.86,24.12,0,2.72,37.88,0.14,0.23,0.23
50,-14.41972222,14.41972222,2021,2,19,50,2021-02-19,10.94,37.31,23.29,29.63,5.31,21.31,0,2.62,81.81,0.14,0.23,0.23
51,-14.41972222,14.41972222,2021,2,20,51,2021-02-20,19.88,38.61,21.44,29.45,4.7,19.38,0,2.48,88.81,0.14,0.23,0.23
52,-14.41972222,14.41972222,2021,2,21,52,2021-02-21,23.1,39.16,22.58,29.68,3.3,13.38,0,4.18,18.94,0.13,0.23,0.23
53,-14.41972222,14.41972222,2021,2,22,53,2021-02-22,21.64,39.81,19.39,28.93,3.78,16.25,0,3.44,41.12,0.13,0.23,0.23
54,-14.41972222,14.41972222,2021,2,23,54,2021-02-23,24.04,40.08,20.62,29.65,2.75,12.19,0,3.73,67.25,0.12,0.23,0.23
55,-14.41972222,14.41972222,2021,2,24,55,2021-02-24,25.43,39.46,19.59,28.87,2.44,10.88,0,3.69,57.88,0.12,0.23,0.23
56,-14.41972222,14.41972222,2021,2,25,56,2021-02-25,23.45,38.3,19.06,28.16,2.69,12.5,0,4.08,60.56,0.12,0.23,0.23
57,-14.41972222,14.41972222,2021,2,26,57,2021-02-26,23.35,35.67,19.23,26.82,2.93,14.31,0,4.67,48.5,0.12,0.23,0.23
58,-14.41972222,14.41972222,2021,2,27,58,2021-02-27,23.85,36.01,16.99,26.04,2.56,13.44,0,3.45,31.88,0.12,0.23,0.23
59,-14.41972222,14.41972222,2021,2,28,59,2021-02-28,22.22,36.19,18.13,26.45,3.05,15.94,0,3.26,135.5,0.12,0.23,0.23
60,-14.41972222,14.41972222,2021,3,1,60,2021-03-01,24.63,36.94,18.8,27.18,3.42,16.62,0,3.16,20.19,0.12,0.23,0.23
61,-14.41972222,14.41972222,2021,3,2,61,2021-03-02,24.24,39.11,21.34,29.4,3.6,15.44,0,4.62,42.19,0.12,0.23,0.23
62,-14.41972222,14.41972222,2021,3,3,62,2021-03-03,24.41,40.75,22.09,30.73,4.03,16.06,0,4.1,42.69,0.12,0.23,0.23
63,-14.41972222,14.41972222,2021,3,4,63,2021-03-04,22.87,40.27,22,30.94,4.94,19.38,0,3.23,18.62,0.11,0.23,0.23
64,-14.41972222,14.41972222,2021,3,5,64,2021-03-05,22.08,40.05,22.98,31.28,5.25,19.44,0,2.37,59.31,0.11,0.23,0.23
65,-14.41972222,14.41972222,2021,3,6,65,2021-03-06,24.57,40.51,23.17,31.54,4.58,17.12,0,2.52,163.94,0.11,0.23,0.23
66,-14.41972222,14.41972222,2021,3,7,66,2021-03-07,23.68,40.23,23.98,31.3,4.39,16.25,0,3.66,90.56,0.11,0.23,0.23
67,-14.41972222,14.41972222,2021,3,8,67,2021-03-08,24.61,39.44,21.83,30.04,5.07,20.56,0,4.18,87.88,0.11,0.23,0.23
68,-14.41972222,14.41972222,2021,3,9,68,2021-03-09,25.24,37.84,21.14,28.87,4.39,19.38,0,4.59,12.38,0.11,0.23,0.23
69,-14.41972222,14.41972222,2021,3,10,69,2021-03-10,23.87,36.47,19.95,28.05,4.52,21,0,4.23,20.38,0.11,0.22,0.23
70,-14.41972222,14.41972222,2021,3,11,70,2021-03-11,20.27,37.91,20.77,28.69,2.87,12.69,0,3.98,34.69,0.1,0.22,0.23
71,-14.41972222,14.41972222,2021,3,12,71,2021-03-12,23.14,36.08,20.62,27.13,2.81,14.06,0,4.41,51.44,0.1,0.22,0.23
72,-14.41972222,14.41972222,2021,3,13,72,2021-03-13,23.08,38.02,20.53,28.75,3.78,16.31,0,3.57,57.31,0.1,0.22,0.23
73,-14.41972222,14.41972222,2021,3,14,73,2021-03-14,23.46,38.87,20.91,29.91,4.09,15.5,0,2.8,53.5,0.1,0.22,0.23
74,-14.41972222,14.41972222,2021,3,15,74,2021-03-15,23.68,39.38,21.58,30.15,4.03,15.88,0,2.43,112.69,0.09,0.22,0.23
75,-14.41972222,14.41972222,2021,3,16,75,2021-03-16,25.88,39.62,20.35,29.77,3.91,16.56,0,2.18,154.56,0.09,0.22,0.23
76,-14.41972222,14.41972222,2021,3,17,76,2021-03-17,27.11,39.22,19.97,29.38,4.64,20.88,0,2.45,291.5,0.09,0.22,0.23
77,-14.41972222,14.41972222,2021,3,18,77,2021-03-18,26.4,39.51,19.5,29.51,5.8,26.5,0,2.28,259.94,0.09,0.22,0.23
78,-14.41972222,14.41972222,2021,3,19,78,2021-03-19,26.64,39.37,20.46,29.64,6.41,28.38,0,2.99,271.06,0.09,0.22,0.22
79,-14.41972222,14.41972222,2021,3,20,79,2021-03-20,26.03,40.12,20.18,29.8,5.37,24,0,2.89,295.31,0.09,0.22,0.22
80,-14.41972222,14.41972222,2021,3,21,80,2021-03-21,26.16,40.81,20.25,30.44,4.58,18.62,0,2.51,320.25,0.09,0.22,0.22
81,-14.41972222,14.41972222,2021,3,22,81,2021-03-22,24.99,40.49,21.56,31.11,5.37,19.75,0,2.63,280.19,0.09,0.22,0.22
82,-14.41972222,14.41972222,2021,3,23,82,2021-03-23,25.45,40.49,21.72,31.12,5.19,20.38,0,3.52,194.88,0.09,0.22,0.22
83,-14.41972222,14.41972222,2021,3,24,83,2021-03-24,25.25,42.26,24.2,33.46,5.98,19.12,0,4.34,35.81,0.09,0.22,0.22
84,-14.41972222,14.41972222,2021,3,25,84,2021-03-25,25.88,42.4,25.9,33.75,4.76,15.69,0,4.5,62.94,0.09,0.22,0.22
85,-14.41972222,14.41972222,2021,3,26,85,2021-03-26,25.9,42.37,24.06,33.05,3.97,13.94,0,3.32,75.44,0.08,0.22,0.22
86,-14.41972222,14.41972222,2021,3,27,86,2021-03-27,26.08,43.26,24.38,33.44,3.17,10.81,0,3.14,59.62,0.08,0.22,0.22
87,-14.41972222,14.41972222,2021,3,28,87,2021-03-28,27.01,42.29,22.84,31.98,3.72,14.25,0,3.12,46.88,0.08,0.22,0.22
88,-14.41972222,14.41972222,2021,3,29,88,2021-03-29,25.22,41.93,22.48,31.73,5,19.94,0,3.71,204.69,0.08,0.22,0.22
89,-14.41972222,14.41972222,2021,3,30,89,2021-03-30,22.66,40.46,24.39,31.84,6.1,22.06,0,2.68,329.19,0.08,0.22,0.22
90,-14.41972222,14.41972222,2021,3,31,90,2021-03-31,25.91,41.9,23.81,32.63,7.14,25.38,0,3.38,242.81,0.08,0.22,0.22
91,-14.41972222,14.41972222,2021,4,1,91,2021-04-01,22.49,44.03,24.29,33.58,5,17.94,0,3.51,124.06,0.08,0.22,0.22
92,-14.41972222,14.41972222,2021,4,2,92,2021-04-02,20.61,42.28,25.77,33.69,5.98,18.81,0,2.36,161.12,0.07,0.22,0.22
93,-14.41972222,14.41972222,2021,4,3,93,2021-04-03,24.43,42.87,23.94,33.12,5.8,22.44,0,1.38,216.5,0.07,0.22,0.22
94,-14.41972222,14.41972222,2021,4,4,94,2021-04-04,26.01,43.18,22.33,33.03,6.23,25.31,0,2.4,166.75,0.07,0.22,0.22
95,-14.41972222,14.41972222,2021,4,5,95,2021-04-05,25.81,44.4,25.23,34.87,3.11,9.62,0,2.2,100.69,0.07,0.22,0.22
96,-14.41972222,14.41972222,2021,4,6,96,2021-04-06,25.58,43.01,22.23,33.24,6.04,22.56,0,1.73,191.25,0.07,0.22,0.22
97,-14.41972222,14.41972222,2021,4,7,97,2021-04-07,27.25,43.92,23.62,33.6,4.03,13.94,0,2.45,156.44,0.07,0.22,0.22
98,-14.41972222,14.41972222,2021,4,8,98,2021-04-08,27.04,44.51,23.28,33.73,3.66,12.62,0,3.19,52.44,0.06,0.22,0.22
99,-14.41972222,14.41972222,2021,4,9,99,2021-04-09,27.36,44.26,23.49,34.01,4.52,15.19,0,2.67,90.06,0.06,0.22,0.22
100,-14.41972222,14.41972222,2021,4,10,100,2021-04-10,26.95,43.65,23.48,33.91,4.88,17.06,0,1.75,167.81,0.06,0.22,0.22
101,-14.41972222,14.41972222,2021,4,11,101,2021-04-11,27.26,43.83,23.46,33.48,5.62,20.69,0,2.37,157.62,0.06,0.22,0.22
102,-14.41972222,14.41972222,2021,4,12,102,2021-04-12,26.13,44.82,24.79,35.21,4.27,13.56,0,2.22,54.38,0.06,0.22,0.22
103,-14.41972222,14.41972222,2021,4,13,103,2021-04-13,26.63,44.6,25.77,34.78,4.33,13.88,0,1.74,155.44,0.06,0.22,0.22
104,-14.41972222,14.41972222,2021,4,14,104,2021-04-14,26.65,43.94,24.23,34.02,4.58,15.12,0,1.48,213.56,0.06,0.22,0.22
105,-14.41972222,14.41972222,2021,4,15,105,2021-04-15,24.84,42.43,23.85,33.41,4.82,16.62,0,1.74,196.31,0.05,0.22,0.22
106,-14.41972222,14.41972222,2021,4,16,106,2021-04-16,25.26,43.11,24.01,33.58,5.25,18,0,3.03,157.19,0.05,0.22,0.22
107,-14.41972222,14.41972222,2021,4,17,107,2021-04-17,25.98,43.38,25.18,34.4,4.88,15.44,0,4.02,24.94,0.05,0.22,0.22
108,-14.41972222,14.41972222,2021,4,18,108,2021-04-18,24.12,43.7,26,35.01,5.13,15.12,0,3.39,40.75,0.05,0.22,0.22
109,-14.41972222,14.41972222,2021,4,19,109,2021-04-19,26.8,44.09,27.58,35.52,4.58,13.25,0,3.02,55,0.05,0.22,0.22
110,-14.41972222,14.41972222,2021,4,20,110,2021-04-20,27.48,43.53,24.87,34.39,4.82,15.75,0,3.14,209.88,0.05,0.22,0.22
111,-14.41972222,14.41972222,2021,4,21,111,2021-04-21,26.32,42.43,24.62,33.87,5.92,20.38,0,3.3,297.75,0.05,0.22,0.22
112,-14.41972222,14.41972222,2021,4,22,112,2021-04-22,24.35,40.26,25.53,32.89,6.71,23.56,0,2.79,293.62,0.05,0.22,0.22
113,-14.41972222,14.41972222,2021,4,23,113,2021-04-23,26.37,42.86,25.48,33.93,5.92,20.5,0,2.94,280.25,0.05,0.22,0.22
114,-14.41972222,14.41972222,2021,4,24,114,2021-04-24,26.05,41.53,22.71,31.99,6.04,24.31,0,3.27,295.62,0.05,0.22,0.22
115,-14.41972222,14.41972222,2021,4,25,115,2021-04-25,26.39,41.75,23.12,32.06,6.84,26.62,0,3.35,314.25,0.05,0.22,0.22
116,-14.41972222,14.41972222,2021,4,26,116,2021-04-26,26.67,42.07,22.94,32.59,6.77,25.31,0,2.9,262.75,0.05,0.22,0.22
117,-14.41972222,14.41972222,2021,4,27,117,2021-04-27,27.3,42.36,24.47,33.08,6.59,23.44,0,3.99,307.19,0.05,0.22,0.22
118,-14.41972222,14.41972222,2021,4,28,118,2021-04-28,26.29,43.65,25.08,34.12,6.53,22,0,4.14,215.75,0.05,0.22,0.22
119,-14.41972222,14.41972222,2021,4,29,119,2021-04-29,27.07,43.48,24.84,34.11,6.84,22.81,0,4.66,251.69,0.05,0.22,0.22
120,-14.41972222,14.41972222,2021,4,30,120,2021-04-30,26.67,42.22,24.56,33.28,7.26,25,0,4.58,319.19,0.05,0.22,0.22
121,-14.41972222,14.41972222,2021,5,1,121,2021-05-01,24.34,42.99,24.68,33.88,7.02,23.19,0,4.55,232.56,0.05,0.22,0.22
122,-14.41972222,14.41972222,2021,5,2,122,2021-05-02,24.3,41.46,24.4,32.48,6.71,24.38,0,4.46,304.12,0.05,0.22,0.22
123,-14.41972222,14.41972222,2021,5,3,123,2021-05-03,24.33,41.22,23.23,32.04,6.04,22.62,0,4.39,334.88,0.05,0.22,0.22
124,-14.41972222,14.41972222,2021,5,4,124,2021-05-04,20.48,40.95,23.77,31.9,6.65,25,0,3.46,289.19,0.05,0.22,0.22
125,-14.41972222,14.41972222,2021,5,5,125,2021-05-05,22.39,41.87,23.99,32.67,6.84,25.12,0,3.87,318.44,0.05,0.22,0.22
126,-14.41972222,14.41972222,2021,5,6,126,2021-05-06,21.94,43.44,25,34.48,6.23,20.12,0,3.69,222.69,0.05,0.22,0.22
127,-14.41972222,14.41972222,2021,5,7,127,2021-05-07,23.1,43.84,26.49,35.39,5.07,14.81,0,3.25,208.62,0.05,0.22,0.22
128,-14.41972222,14.41972222,2021,5,8,128,2021-05-08,23.99,43.94,27.29,35.75,5.98,17.38,0,2.86,203,0.05,0.22,0.22
129,-14.41972222,14.41972222,2021,5,9,129,2021-05-09,23.66,42.08,25.9,33.91,6.9,22.88,0,2.82,316,0.05,0.22,0.22
130,-14.41972222,14.41972222,2021,5,10,130,2021-05-10,24.63,43.12,23.66,33.51,6.84,25.19,0,2.75,218.12,0.05,0.22,0.22
131,-14.41972222,14.41972222,2021,5,11,131,2021-05-11,24.25,43.3,25.51,34.58,6.47,20.31,0,2.27,234.25,0.05,0.22,0.22
132,-14.41972222,14.41972222,2021,5,12,132,2021-05-12,13.24,42.27,26.15,34.9,8.54,27.06,0,2.68,178.81,0.05,0.22,0.22
133,-14.41972222,14.41972222,2021,5,13,133,2021-05-13,25.01,43.63,27.26,35.6,8.06,24.81,0,3.53,236.38,0.05,0.22,0.22
134,-14.41972222,14.41972222,2021,5,14,134,2021-05-14,26.53,46.26,27.8,37.11,4.39,12.19,0,4.41,32.69,0.05,0.22,0.22
135,-14.41972222,14.41972222,2021,5,15,135,2021-05-15,24.85,44.77,26.77,35.83,4.52,13.81,0,2.23,126.38,0.05,0.22,0.22
136,-14.41972222,14.41972222,2021,5,16,136,2021-05-16,24.64,42.87,24.99,34.05,5.13,17.69,0,2.89,206.94,0.05,0.22,0.22
137,-14.41972222,14.41972222,2021,5,17,137,2021-05-17,23.84,43.92,25.71,35.26,5.62,18.12,0,3.41,226.75,0.05,0.22,0.22
138,-14.41972222,14.41972222,2021,5,18,138,2021-05-18,25.14,45.32,27.02,36.48,5.98,16.38,0,2.1,233.38,0.05,0.22,0.22
139,-14.41972222,14.41972222,2021,5,19,139,2021-05-19,23.63,43.66,27.33,35.6,9.46,29,0,3.04,207.94,0.05,0.22,0.22
140,-14.41972222,14.41972222,2021,5,20,140,2021-05-20,23.38,43.23,27.44,35.23,8.73,27,0,4.12,262.31,0.05,0.22,0.22
141,-14.41972222,14.41972222,2021,5,21,141,2021-05-21,26.01,41.66,24.97,33.08,6.84,25.38,0,3.38,294.88,0.05,0.22,0.22
142,-14.41972222,14.41972222,2021,5,22,142,2021-05-22,26.17,41.23,23.49,32.33,6.65,25,0,3.23,305.31,0.05,0.22,0.22
143,-14.41972222,14.41972222,2021,5,23,143,2021-05-23,27.16,41.12,23.69,32.41,7.14,26.75,0,3.03,304.69,0.05,0.22,0.22
144,-14.41972222,14.41972222,2021,5,24,144,2021-05-24,26.04,42.68,23.81,33.44,7.26,26.19,0,3.39,327.56,0.05,0.22,0.22
145,-14.41972222,14.41972222,2021,5,25,145,2021-05-25,22.16,44.14,26.98,35.43,7.63,24.06,0,2.67,282.12,0.05,0.22,0.22
146,-14.41972222,14.41972222,2021,5,26,146,2021-05-26,22.62,40.08,26.58,33.03,9.09,31.19,0,3.6,209.44,0.05,0.22,0.22
147,-14.41972222,14.41972222,2021,5,27,147,2021-05-27,24.93,43.01,26.51,35.05,8.3,25.94,0,1.79,258.56,0.05,0.22,0.22
148,-14.41972222,14.41972222,2021,5,28,148,2021-05-28,22.96,42.93,26.12,34.52,7.2,23.25,0,3.32,319.62,0.05,0.22,0.22
149,-14.41972222,14.41972222,2021,5,29,149,2021-05-29,25.58,42.4,23.9,32.91,7.39,27.25,0,3.69,305.81,0.05,0.22,0.22
150,-14.41972222,14.41972222,2021,5,30,150,2021-05-30,24.75,43.09,25.37,34.14,8.91,29.81,0,2.88,252.06,0.05,0.22,0.22
151,-14.41972222,14.41972222,2021,5,31,151,2021-05-31,22.35,41.57,26.36,33.83,9.7,31.81,0,4.48,244.25,0.05,0.22,0.22
152,-14.41972222,14.41972222,2021,6,1,152,2021-06-01,25.42,41.46,26.29,33.91,9.83,32.06,0,3.59,265.06,0.05,0.22,0.22
153,-14.41972222,14.41972222,2021,6,2,153,2021-06-02,24.35,42.98,25.6,34.4,9.7,31.56,0,3.07,264.5,0.05,0.22,0.22
154,-14.41972222,14.41972222,2021,6,3,154,2021-06-03,23.92,43.44,26.65,35.22,9.34,28.75,0,3.01,278.06,0.05,0.22,0.22
155,-14.41972222,14.41972222,2021,6,4,155,2021-06-04,21.13,43.89,28.71,36.67,8.06,21.81,0,1.81,181.06,0.05,0.22,0.22
156,-14.41972222,14.41972222,2021,6,5,156,2021-06-05,17.11,43.44,28.54,36.27,10.8,30.88,0,3.22,257.31,0.05,0.22,0.22
157,-14.41972222,14.41972222,2021,6,6,157,2021-06-06,19.89,42.93,28.19,35.22,9.7,29.94,0,3.66,250.69,0.05,0.22,0.22
158,-14.41972222,14.41972222,2021,6,7,158,2021-06-07,22.56,42.16,27.3,34.75,11.78,36.12,1.69,3.8,229.88,0.05,0.22,0.22
159,-14.41972222,14.41972222,2021,6,8,159,2021-06-08,24.99,41.57,29.15,35.23,13.73,40.19,1.45,2.6,209.5,0.17,0.23,0.23
160,-14.41972222,14.41972222,2021,6,9,160,2021-06-09,23.21,41.45,29.35,35.22,13.67,39.94,0.21,3.27,234,0.16,0.22,0.23
161,-14.41972222,14.41972222,2021,6,10,161,2021-06-10,23.53,41.08,29.9,35.45,13.73,39.44,0.05,2.95,240.62,0.15,0.22,0.23
162,-14.41972222,14.41972222,2021,6,11,162,2021-06-11,12.33,35.69,29.46,32.84,13.37,43.31,1.04,2.77,248.38,0.16,0.22,0.23
163,-14.41972222,14.41972222,2021,6,12,163,2021-06-12,25.37,36.23,28.77,32.57,14.65,48.56,0.66,2.16,258.06,0.2,0.23,0.23
164,-14.41972222,14.41972222,2021,6,13,164,2021-06-13,18.91,40.85,27.5,33.97,12.33,39.5,0.01,3.98,302.94,0.19,0.23,0.23
165,-14.41972222,14.41972222,2021,6,14,165,2021-06-14,20.18,41.55,26.55,33.58,11.66,38.56,0,3.77,243.25,0.16,0.22,0.23
166,-14.41972222,14.41972222,2021,6,15,166,2021-06-15,15.38,37.71,27.39,32.89,14.4,48,0.01,4.18,247.88,0.15,0.22,0.23
167,-14.41972222,14.41972222,2021,6,16,167,2021-06-16,24.57,39.48,27.95,33.54,13.24,43,0.02,4.09,261.31,0.14,0.22,0.23
168,-14.41972222,14.41972222,2021,6,17,168,2021-06-17,25.5,41.27,27.24,34.26,12.7,40.19,0,3.16,254.19,0.14,0.22,0.22
169,-14.41972222,14.41972222,2021,6,18,169,2021-06-18,24.69,42.34,26.8,34.49,10.07,32.56,0,3.86,275.19,0.12,0.22,0.22
170,-14.41972222,14.41972222,2021,6,19,170,2021-06-19,26.55,43.26,25.79,34.23,9.16,30.81,0,3.36,238.25,0.12,0.22,0.22
171,-14.41972222,14.41972222,2021,6,20,171,2021-06-20,21.29,40.19,25.59,32.69,10.56,36.81,0.94,3.69,215.19,0.12,0.22,0.22
172,-14.41972222,14.41972222,2021,6,21,172,2021-06-21,17.58,39.6,27.46,32.15,13.43,46.81,2.61,3.8,196,0.17,0.23,0.23
173,-14.41972222,14.41972222,2021,6,22,173,2021-06-22,24.8,36.84,26.82,31.85,15.81,55.5,5.59,2.22,220.44,0.3,0.23,0.23
174,-14.41972222,14.41972222,2021,6,23,174,2021-06-23,24.57,39.13,25.75,32.15,11.05,39.31,0.05,3.23,246.06,0.27,0.23,0.23
175,-14.41972222,14.41972222,2021,6,24,175,2021-06-24,21.34,40.97,25.65,32.83,13.18,45.06,0.12,3.41,151.44,0.21,0.23,0.23
176,-14.41972222,14.41972222,2021,6,25,176,2021-06-25,24.8,37.43,28.01,31.98,16.11,56.31,21.7,2.93,161.31,0.32,0.23,0.23
177,-14.41972222,14.41972222,2021,6,26,177,2021-06-26,11.19,30.18,25.91,28.1,19.04,80.44,20.87,2.05,290.19,0.55,0.3,0.28
178,-14.41972222,14.41972222,2021,6,27,178,2021-06-27,24.22,37.56,25.12,31.2,15.69,58.12,3.74,2.04,211.5,0.37,0.3,0.29
