Var1,LON,LAT,YEAR,MM,DD,DOY,YYYYMMDD,ALLSKY_SFC_SW_DWN,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,WS2M,WD2M,GWETTOP,GWETROOT,GWETPROF
23,-15.58972222,12.82972222,2012,1,23,23,2012-01-23,19.66,33.35,17.01,24.36,6.23,33.44,0,2.92,45.56,0.42,0.53,0.73
24,-15.58972222,12.82972222,2012,1,24,24,2012-01-24,20.09,33.83,18.31,25.31,6.16,32,0,3.79,47.5,0.42,0.53,0.73
25,-15.58972222,12.82972222,2012,1,25,25,2012-01-25,20.11,33.87,17.66,24.67,5.98,32.62,0,3.06,35,0.41,0.53,0.73
26,-15.58972222,12.82972222,2012,1,26,26,2012-01-26,20.58,33.26,14.82,23.2,4.52,27.88,0,3.03,21.69,0.41,0.53,0.73
27,-15.58972222,12.82972222,2012,1,27,27,2012-01-27,21.95,33.94,13.69,23.19,4.46,26.81,0,2.83,32.06,0.41,0.53,0.73
28,-15.58972222,12.82972222,2012,1,28,28,2012-01-28,22.19,34.25,14.91,23.77,4.94,29.31,0,2.27,100.88,0.41,0.53,0.73
29,-15.58972222,12.82972222,2012,1,29,29,2012-01-29,20.17,35.39,16.13,25.05,5.37,29.31,0,1.94,117.62,0.41,0.53,0.73
30,-15.58972222,12.82972222,2012,1,30,30,2012-01-30,14.7,35.51,19.19,26.1,5.13,26.88,0,2.39,125.19,0.4,0.53,0.73
31,-15.58972222,12.82972222,2012,1,31,31,2012-01-31,19.67,34.88,17.99,25.9,5.37,27.44,0,2.74,51.12,0.4,0.53,0.73
32,-15.58972222,12.82972222,2012,2,1,32,2012-02-01,21.35,36.35,18.44,26.61,5.37,26.75,0,3.31,56.94,0.4,0.53,0.73
33,-15.58972222,12.82972222,2012,2,2,33,2012-02-02,17.03,33.68,20.29,26.23,4.94,25.12,0,3.63,50.38,0.39,0.53,0.73
34,-15.58972222,12.82972222,2012,2,3,34,2012-02-03,19.35,34.97,19.65,26.62,5.86,29.44,0,3.17,46.88,0.39,0.53,0.73
35,-15.58972222,12.82972222,2012,2,4,35,2012-02-04,19.54,36.76,19.4,27.26,5.68,27.12,0,3.12,52.44,0.39,0.53,0.73
36,-15.58972222,12.82972222,2012,2,5,36,2012-02-05,14.67,28.83,19.94,23.73,4.94,27.88,0,3.8,48.81,0.39,0.53,0.73
37,-15.58972222,12.82972222,2012,2,6,37,2012-02-06,9.81,31.35,18.19,24.33,7.87,42.94,0,3.48,97.31,0.4,0.53,0.73
38,-15.58972222,12.82972222,2012,2,7,38,2012-02-07,13.57,31.2,16.01,23.28,4.46,24.88,0,2.85,69.12,0.4,0.53,0.73
39,-15.58972222,12.82972222,2012,2,8,39,2012-02-08,9.17,28.94,17.44,22.25,3.6,22.94,0,2.88,51.94,0.41,0.53,0.73
40,-15.58972222,12.82972222,2012,2,9,40,2012-02-09,15.99,33.33,16.68,23.91,3.66,21.19,0,2.95,48.25,0.41,0.53,0.73
41,-15.58972222,12.82972222,2012,2,10,41,2012-02-10,21.16,34.69,17.58,24.96,4.46,24.94,0,3.29,45.12,0.4,0.53,0.73
42,-15.58972222,12.82972222,2012,2,11,42,2012-02-11,21.76,35.2,16.25,25.26,4.88,26.62,0,3.02,33.81,0.39,0.53,0.73
43,-15.58972222,12.82972222,2012,2,12,43,2012-02-12,13.84,33.71,18.83,25.59,4.94,25.94,0,3.2,23,0.39,0.53,0.73
44,-15.58972222,12.82972222,2012,2,13,44,2012-02-13,13.74,34.08,19.69,25.91,7.93,41.69,0,2.5,77.19,0.39,0.53,0.73
45,-15.58972222,12.82972222,2012,2,14,45,2012-02-14,17.95,34.81,18.69,26.09,4.94,25.62,0,3.59,28.5,0.39,0.53,0.73
46,-15.58972222,12.82972222,2012,2,15,46,2012-02-15,17.12,33.48,18.4,25.01,4.39,23.69,0,2.84,78.75,0.38,0.53,0.73
47,-15.58972222,12.82972222,2012,2,16,47,2012-02-16,22.24,35.45,17.97,26.27,5.68,28.56,0,2.66,95.62,0.38,0.53,0.73
48,-15.58972222,12.82972222,2012,2,17,48,2012-02-17,21.2,36.97,18.26,26.49,6.41,32.81,0,3.62,229.5,0.38,0.53,0.73
49,-15.58972222,12.82972222,2012,2,18,49,2012-02-18,22.99,34.88,16.91,24.64,6.29,35.88,0,3.51,256.06,0.38,0.53,0.73
50,-15.58972222,12.82972222,2012,2,19,50,2012-02-19,23.64,34.61,16.02,24.2,6.71,40.56,0,2.53,319.38,0.38,0.53,0.73
51,-15.58972222,12.82972222,2012,2,20,51,2012-02-20,23.16,35.58,15.36,25.08,6.1,35.88,0,1.34,213.94,0.38,0.53,0.73
52,-15.58972222,12.82972222,2012,2,21,52,2012-02-21,23.1,35.72,16.57,25.81,4.94,25.81,0,2.55,58.75,0.37,0.52,0.73
53,-15.58972222,12.82972222,2012,2,22,53,2012-02-22,22.87,35.6,17.78,25.62,4.09,21.62,0,3.29,40.75,0.37,0.52,0.73
54,-15.58972222,12.82972222,2012,2,23,54,2012-02-23,20.99,35.54,16.95,25.58,3.91,21.12,0,2.85,28.06,0.36,0.52,0.73
55,-15.58972222,12.82972222,2012,2,24,55,2012-02-24,20.96,35.92,17.4,25.93,4.03,20.44,0,3,38.56,0.36,0.52,0.73
56,-15.58972222,12.82972222,2012,2,25,56,2012-02-25,20.58,37.15,19.54,27.69,5.07,23.62,0,2.13,51.38,0.36,0.52,0.73
57,-15.58972222,12.82972222,2012,2,26,57,2012-02-26,23.9,38.69,19.65,28.3,4.27,19.38,0,3.37,43.44,0.35,0.52,0.73
58,-15.58972222,12.82972222,2012,2,27,58,2012-02-27,22.9,39.55,19.32,29.19,4.82,21.06,0,2.68,96.19,0.34,0.52,0.73
59,-15.58972222,12.82972222,2012,2,28,59,2012-02-28,23.27,39.61,18.83,28.37,5.37,25.19,0,1.73,144,0.34,0.52,0.73
60,-15.58972222,12.82972222,2012,2,29,60,2012-02-29,23.24,39.95,19.01,28.52,5.19,24.44,0,2.8,135.75,0.34,0.52,0.73
61,-15.58972222,12.82972222,2012,3,1,61,2012-03-01,23.98,39.4,18.58,28.41,6.16,29.19,0,2.28,110.19,0.34,0.52,0.73
62,-15.58972222,12.82972222,2012,3,2,62,2012-03-02,21.19,38.92,19.7,28.51,6.04,29.94,0,2.61,72.44,0.34,0.52,0.72
63,-15.58972222,12.82972222,2012,3,3,63,2012-03-03,21.19,38.2,19.35,28.11,4.09,19.25,0,3.09,50.81,0.34,0.52,0.72
64,-15.58972222,12.82972222,2012,3,4,64,2012-03-04,23.09,38.12,19.45,27.92,3.36,15.88,0,3.45,41.56,0.33,0.52,0.72
65,-15.58972222,12.82972222,2012,3,5,65,2012-03-05,23.74,39.04,18.8,28.14,3.36,15.56,0,3.16,35.94,0.32,0.52,0.72
66,-15.58972222,12.82972222,2012,3,6,66,2012-03-06,21.19,38.08,19.51,28.12,6.96,32.5,0,1.7,159.25,0.33,0.52,0.72
67,-15.58972222,12.82972222,2012,3,7,67,2012-03-07,22.11,38.34,19.3,28.15,6.77,34.5,0,1.79,236.5,0.33,0.52,0.72
68,-15.58972222,12.82972222,2012,3,8,68,2012-03-08,22.08,39.87,19,28.79,4.88,23.25,0,2.74,153.25,0.33,0.52,0.72
69,-15.58972222,12.82972222,2012,3,9,69,2012-03-09,21.28,39.03,19.75,28.9,4.52,20.56,0,3.09,79.44,0.32,0.52,0.72
70,-15.58972222,12.82972222,2012,3,10,70,2012-03-10,18.93,38.23,20.9,29.12,5.55,24.19,0,1.98,98,0.33,0.52,0.72
71,-15.58972222,12.82972222,2012,3,11,71,2012-03-11,19.27,37.94,19.82,28.11,4.46,20.69,0,2.32,49.38,0.33,0.52,0.72
72,-15.58972222,12.82972222,2012,3,12,72,2012-03-12,20.21,37.81,19.46,27.66,3.6,17.25,0,2.73,52.94,0.32,0.52,0.72
73,-15.58972222,12.82972222,2012,3,13,73,2012-03-13,22.85,38.46,17.71,27.59,3.6,17.44,0,2.77,51.19,0.32,0.52,0.72
74,-15.58972222,12.82972222,2012,3,14,74,2012-03-14,23.97,39.23,18.27,28.42,3.91,18.06,0,2.62,107.5,0.32,0.52,0.72
75,-15.58972222,12.82972222,2012,3,15,75,2012-03-15,24.2,40.41,19.62,29.55,4.46,20.06,0,2.13,87.25,0.32,0.52,0.72
76,-15.58972222,12.82972222,2012,3,16,76,2012-03-16,24.42,41.21,21.31,30.63,5.49,22.75,0,2.05,152.56,0.31,0.52,0.72
77,-15.58972222,12.82972222,2012,3,17,77,2012-03-17,24.36,41.53,21.08,29.98,5.62,25.69,0,1.73,196.19,0.31,0.52,0.72
78,-15.58972222,12.82972222,2012,3,18,78,2012-03-18,21.44,40.81,20.12,29.98,5.19,22.81,0,2.12,197.56,0.31,0.52,0.72
79,-15.58972222,12.82972222,2012,3,19,79,2012-03-19,18.48,39.23,23.22,30.12,6.71,26.56,0,2.25,122.56,0.31,0.52,0.72
80,-15.58972222,12.82972222,2012,3,20,80,2012-03-20,19.65,39.88,22.06,30.08,8.73,38.06,0,1.37,211.81,0.31,0.52,0.72
81,-15.58972222,12.82972222,2012,3,21,81,2012-03-21,16.52,39.64,21.46,29.55,6.65,28.94,0,2.57,190.88,0.32,0.52,0.72
82,-15.58972222,12.82972222,2012,3,22,82,2012-03-22,17.99,38.09,21.76,28.67,8,35.88,0,2.73,327.56,0.32,0.52,0.72
83,-15.58972222,12.82972222,2012,3,23,83,2012-03-23,20.18,37.09,22.08,28.46,6.59,29.88,0,3.39,135.44,0.32,0.52,0.72
84,-15.58972222,12.82972222,2012,3,24,84,2012-03-24,21.41,38.81,22.63,29.65,6.71,28.12,0,3.81,231.88,0.32,0.52,0.72
85,-15.58972222,12.82972222,2012,3,25,85,2012-03-25,23.92,38,20.09,28.08,7.93,37.19,0,2.99,320.06,0.32,0.52,0.72
86,-15.58972222,12.82972222,2012,3,26,86,2012-03-26,25.42,37.25,18.63,27.09,8.36,43.06,0,2.64,284.31,0.32,0.52,0.72
87,-15.58972222,12.82972222,2012,3,27,87,2012-03-27,21.46,35.45,19,26.77,9.09,46.69,1.04,2.49,289.19,0.34,0.52,0.72
88,-15.58972222,12.82972222,2012,3,28,88,2012-03-28,14.75,30.14,21.55,24.58,11.84,62.94,2.58,4.51,173.62,0.43,0.53,0.72
89,-15.58972222,12.82972222,2012,3,29,89,2012-03-29,11.06,36.46,20.44,27.87,12.02,56.12,0.91,2.36,80.38,0.45,0.53,0.72
90,-15.58972222,12.82972222,2012,3,30,90,2012-03-30,24.51,38.55,22.08,29.87,10.68,44.75,0,3,185.5,0.41,0.53,0.72
91,-15.58972222,12.82972222,2012,3,31,91,2012-03-31,25.54,39.51,21.99,30.17,9.28,38.25,0,2.57,222.69,0.38,0.52,0.72
92,-15.58972222,12.82972222,2012,4,1,92,2012-04-01,25.6,38.69,21.13,29.15,8.67,38.06,0,2.36,292.56,0.36,0.52,0.72
93,-15.58972222,12.82972222,2012,4,2,93,2012-04-02,25.49,37.92,20.44,28.5,8.36,38.5,0,2.91,308.5,0.35,0.52,0.72
94,-15.58972222,12.82972222,2012,4,3,94,2012-04-03,25.7,37.38,19.83,28.18,7.57,35.44,0,3.36,279,0.34,0.52,0.72
95,-15.58972222,12.82972222,2012,4,4,95,2012-04-04,25.45,35.4,21.53,27.96,6.84,31.56,0,3.19,263.31,0.34,0.52,0.72
96,-15.58972222,12.82972222,2012,4,5,96,2012-04-05,25.18,38.65,20.96,29.42,6.77,28.94,0,2.69,260.44,0.33,0.52,0.71
97,-15.58972222,12.82972222,2012,4,6,97,2012-04-06,26.06,39.62,20.62,29.75,7.14,31.19,0,2.8,196.38,0.32,0.52,0.71
98,-15.58972222,12.82972222,2012,4,7,98,2012-04-07,23.59,39.5,21.96,29.76,7.14,31,0,2.03,212.31,0.31,0.52,0.71
99,-15.58972222,12.82972222,2012,4,8,99,2012-04-08,22.25,37.05,22.58,28.51,7.32,33.62,0,2.7,201.75,0.31,0.52,0.71
100,-15.58972222,12.82972222,2012,4,9,100,2012-04-09,22.8,40.1,22.13,30.97,8.48,32.56,0,4.02,125.19,0.31,0.52,0.71
101,-15.58972222,12.82972222,2012,4,10,101,2012-04-10,20.25,38.83,25.8,31.1,10.07,36.75,0,3.58,113.44,0.31,0.52,0.71
102,-15.58972222,12.82972222,2012,4,11,102,2012-04-11,23.64,37.9,23.8,30.15,11.66,47.12,0.02,3.65,218.69,0.32,0.52,0.71
103,-15.58972222,12.82972222,2012,4,12,103,2012-04-12,21.73,37.77,24.4,30.23,11.9,47.12,0,2.57,198.19,0.32,0.52,0.71
104,-15.58972222,12.82972222,2012,4,13,104,2012-04-13,16.68,37.04,24.83,30.69,12.39,47.5,0.03,1.96,203.19,0.32,0.52,0.71
105,-15.58972222,12.82972222,2012,4,14,105,2012-04-14,19.02,38.28,24.99,31.73,12.51,44.88,0.26,1.92,124.62,0.33,0.52,0.71
106,-15.58972222,12.82972222,2012,4,15,106,2012-04-15,23.05,40.66,27.95,33.57,9.09,29.75,0,2.62,105.81,0.32,0.52,0.71
107,-15.58972222,12.82972222,2012,4,16,107,2012-04-16,26.96,40.93,23.28,31.65,5.55,21.88,0,2.93,154.88,0.31,0.52,0.71
108,-15.58972222,12.82972222,2012,4,17,108,2012-04-17,26.12,40.13,23.32,31.19,5.86,23,0,2.19,173.75,0.3,0.52,0.71
109,-15.58972222,12.82972222,2012,4,18,109,2012-04-18,24.72,39.19,21.23,29.85,6.65,28.44,0,2.12,218.56,0.3,0.52,0.71
110,-15.58972222,12.82972222,2012,4,19,110,2012-04-19,25.57,38.05,20.9,28.75,6.71,30.12,0,2.8,263.25,0.3,0.52,0.71
111,-15.58972222,12.82972222,2012,4,20,111,2012-04-20,24.29,38.8,22.62,29.31,7.51,32.69,0,2.95,327.5,0.3,0.52,0.71
112,-15.58972222,12.82972222,2012,4,21,112,2012-04-21,25.76,39.44,20.67,29.69,8.54,37.25,0,1.96,224.38,0.3,0.52,0.71
113,-15.58972222,12.82972222,2012,4,22,113,2012-04-22,25.92,41.43,21.62,31.51,7.57,30.12,0.01,2.39,211.81,0.3,0.52,0.71
114,-15.58972222,12.82972222,2012,4,23,114,2012-04-23,25.33,40.56,24.14,32.29,8,29.12,0,2.5,183,0.29,0.52,0.71
115,-15.58972222,12.82972222,2012,4,24,115,2012-04-24,24.97,42.33,23.38,32.28,8.79,33,0,2.37,195,0.29,0.52,0.71
116,-15.58972222,12.82972222,2012,4,25,116,2012-04-25,26.48,41.23,23.29,31.48,8.67,34.06,0,1.96,230.31,0.29,0.52,0.71
117,-15.58972222,12.82972222,2012,4,26,117,2012-04-26,25.75,40.48,21.98,30.77,9.03,37.06,0,2,251.19,0.29,0.52,0.71
118,-15.58972222,12.82972222,2012,4,27,118,2012-04-27,23.06,37.94,22.74,29.98,8.61,36.5,0.01,2.27,242.62,0.29,0.52,0.71
119,-15.58972222,12.82972222,2012,4,28,119,2012-04-28,25.77,39.49,23.29,30.78,8.36,34,0,2.41,249.81,0.3,0.52,0.71
120,-15.58972222,12.82972222,2012,4,29,120,2012-04-29,20.07,39.87,26.59,32.76,9.22,30.81,0,3.19,84.31,0.3,0.52,0.71
121,-15.58972222,12.82972222,2012,4,30,121,2012-04-30,16.96,40.99,25.65,32.98,10.31,36.12,0,2.54,164.19,0.3,0.52,0.71
122,-15.58972222,12.82972222,2012,5,1,122,2012-05-01,18.84,41.33,24.58,32.3,9.46,34.88,0,2.96,196.44,0.3,0.52,0.71
123,-15.58972222,12.82972222,2012,5,2,123,2012-05-02,22.34,37.79,25.64,31.13,9.83,37.75,0,2.58,238.81,0.3,0.52,0.71
124,-15.58972222,12.82972222,2012,5,3,124,2012-05-03,20.41,41.87,24.6,32.67,9.46,34.88,0,2.85,165.19,0.3,0.52,0.71
125,-15.58972222,12.82972222,2012,5,4,125,2012-05-04,24.89,41.67,22.94,31.54,10.19,40.06,0,2.95,192,0.3,0.52,0.71
126,-15.58972222,12.82972222,2012,5,5,126,2012-05-05,22.68,40.27,23.59,31.36,10.56,40.94,0,2.7,201.31,0.3,0.52,0.71
127,-15.58972222,12.82972222,2012,5,6,127,2012-05-06,24.22,41.56,24.3,32.21,10.86,40.44,0,2.62,274.38,0.3,0.52,0.71
128,-15.58972222,12.82972222,2012,5,7,128,2012-05-07,24.57,42.71,23.18,32.18,9.52,37.44,0,3.07,210.06,0.29,0.52,0.71
129,-15.58972222,12.82972222,2012,5,8,129,2012-05-08,24.93,43.29,23.53,32.6,9.64,37.56,0,2.8,215.19,0.29,0.52,0.71
130,-15.58972222,12.82972222,2012,5,9,130,2012-05-09,25.66,41.94,22.9,31.63,9.64,39.38,0,3.03,250.75,0.28,0.52,0.71
131,-15.58972222,12.82972222,2012,5,10,131,2012-05-10,24.68,40.14,22.01,30.69,10.13,43.25,0,2.98,249.5,0.28,0.52,0.71
132,-15.58972222,12.82972222,2012,5,11,132,2012-05-11,25.51,38.6,23.02,30.4,10.86,44.06,0,3.75,264,0.29,0.52,0.71
133,-15.58972222,12.82972222,2012,5,12,133,2012-05-12,26.22,40.8,22.33,30.85,10.56,43.56,0,3.28,279.94,0.29,0.52,0.71
134,-15.58972222,12.82972222,2012,5,13,134,2012-05-13,26.58,41.69,21.6,30.91,11.35,48.12,0,2.66,255.5,0.29,0.52,0.71
135,-15.58972222,12.82972222,2012,5,14,135,2012-05-14,25.66,39,22.84,30.17,11.47,48.44,0,3.66,241.62,0.29,0.52,0.7
136,-15.58972222,12.82972222,2012,5,15,136,2012-05-15,25.03,38.33,21.98,29.94,11.78,50.44,0.01,2.99,255.88,0.3,0.52,0.7
137,-15.58972222,12.82972222,2012,5,16,137,2012-05-16,24.37,39.19,22.98,30.56,11.96,48.31,0.88,2.44,233.31,0.3,0.52,0.7
138,-15.58972222,12.82972222,2012,5,17,138,2012-05-17,12.74,36.8,23.89,29.73,13.98,55.5,7.36,2.73,197.75,0.44,0.53,0.71
139,-15.58972222,12.82972222,2012,5,18,139,2012-05-18,20.17,35.64,25.73,29.87,17.21,67.38,13.71,2.23,217.62,0.59,0.55,0.71
140,-15.58972222,12.82972222,2012,5,19,140,2012-05-19,11.88,33.37,24.62,28.26,14.59,62.88,0.27,2.71,295.19,0.55,0.55,0.71
141,-15.58972222,12.82972222,2012,5,20,141,2012-05-20,22.17,37.94,22.61,29.44,14.1,59.12,0,2.21,225.62,0.53,0.55,0.71
142,-15.58972222,12.82972222,2012,5,21,142,2012-05-21,23.88,37.6,23.02,29.6,15.5,63.56,0.99,3.16,213.19,0.53,0.55,0.71
143,-15.58972222,12.82972222,2012,5,22,143,2012-05-22,20.26,34.73,24.84,29.1,17.27,70.44,2.61,1.59,205.12,0.55,0.55,0.71
144,-15.58972222,12.82972222,2012,5,23,144,2012-05-23,22.63,37.68,24.94,30.99,15.62,59.12,0.67,2.2,206.31,0.53,0.55,0.71
145,-15.58972222,12.82972222,2012,5,24,145,2012-05-24,19.37,38.65,23.87,30.32,13.43,53.88,0.01,3.1,263.69,0.49,0.55,0.71
146,-15.58972222,12.82972222,2012,5,25,146,2012-05-25,22.39,38.24,22.86,29.52,13.61,57.62,0.09,3.55,226.44,0.46,0.54,0.71
147,-15.58972222,12.82972222,2012,5,26,147,2012-05-26,22.83,38.83,23.62,30.9,14.59,56.88,0,2.08,219.19,0.42,0.54,0.71
148,-15.58972222,12.82972222,2012,5,27,148,2012-05-27,24.74,39.65,23.74,31.26,12.82,49.69,0,2.4,232.69,0.4,0.53,0.7
149,-15.58972222,12.82972222,2012,5,28,149,2012-05-28,24.6,40.23,23.64,31.18,12.7,50.31,0,2.45,225.44,0.38,0.53,0.7
150,-15.58972222,12.82972222,2012,5,29,150,2012-05-29,25.56,38.95,23.04,30.39,11.84,49.38,0,2.6,272.44,0.36,0.53,0.7
151,-15.58972222,12.82972222,2012,5,30,151,2012-05-30,25.21,39.57,22.01,30.85,10.8,44.56,0,1.63,199.69,0.35,0.52,0.7
152,-15.58972222,12.82972222,2012,5,31,152,2012-05-31,24.24,40.51,23.87,32.01,10.62,40.69,0,1.51,184.25,0.34,0.52,0.7
153,-15.58972222,12.82972222,2012,6,1,153,2012-06-01,23.73,40,23.83,31.49,10.56,41.69,0.02,2.22,216.19,0.33,0.52,0.7
154,-15.58972222,12.82972222,2012,6,2,154,2012-06-02,24.69,38.26,23.78,30.15,12.02,49.38,0,3.39,228.75,0.33,0.52,0.7
155,-15.58972222,12.82972222,2012,6,3,155,2012-06-03,22.34,39.63,24.72,31.77,12.57,46.44,0.62,1.77,205.94,0.33,0.52,0.7
156,-15.58972222,12.82972222,2012,6,4,156,2012-06-04,22.9,38.51,25.66,31.52,13.98,51,5.98,2.05,216.06,0.41,0.53,0.7
157,-15.58972222,12.82972222,2012,6,5,157,2012-06-05,24.04,39.65,24.76,31.74,14.28,53,0.01,2.36,246.56,0.47,0.53,0.7
158,-15.58972222,12.82972222,2012,6,6,158,2012-06-06,23.61,39.83,24.66,31.4,12.51,48.62,0.01,2.87,265.44,0.42,0.53,0.7
159,-15.58972222,12.82972222,2012,6,7,159,2012-06-07,24.2,39.48,23.71,30.8,11.84,48.31,0,2.53,295.62,0.38,0.52,0.7
160,-15.58972222,12.82972222,2012,6,8,160,2012-06-08,24.04,39.41,23.5,31.08,11.9,47.31,0,2.22,221.31,0.36,0.52,0.7
161,-15.58972222,12.82972222,2012,6,9,161,2012-06-09,23.83,40.13,25.14,32.47,13.67,48.06,0.01,2.55,200.06,0.34,0.52,0.7
162,-15.58972222,12.82972222,2012,6,10,162,2012-06-10,24.18,41.13,26.44,33.14,14.47,48.81,3.14,2.27,222.94,0.38,0.52,0.7
163,-15.58972222,12.82972222,2012,6,11,163,2012-06-11,20.78,39.42,25.73,31.85,14.71,53.44,1.71,3.14,238.81,0.42,0.53,0.7
164,-15.58972222,12.82972222,2012,6,12,164,2012-06-12,24.29,38.42,25.02,30.83,15.38,58.62,2.5,3.54,222.56,0.44,0.53,0.7
165,-15.58972222,12.82972222,2012,6,13,165,2012-06-13,16.39,36.18,24.56,29.62,15.87,64.31,3.75,3.19,228.69,0.49,0.53,0.7
166,-15.58972222,12.82972222,2012,6,14,166,2012-06-14,21.95,36.44,24.75,30.34,16.48,63.94,3.28,1.39,206.69,0.53,0.54,0.7
167,-15.58972222,12.82972222,2012,6,15,167,2012-06-15,23.85,35.55,25.59,29.84,15.44,61.38,4.4,2.38,225.19,0.55,0.54,0.7
168,-15.58972222,12.82972222,2012,6,16,168,2012-06-16,23.64,37.91,24.44,30.38,15.81,62.25,3.13,2.62,245.12,0.54,0.55,0.7
169,-15.58972222,12.82972222,2012,6,17,169,2012-06-17,21.26,32.7,25.37,28.37,17.52,74.19,8.89,3.27,243.81,0.59,0.55,0.7
170,-15.58972222,12.82972222,2012,6,18,170,2012-06-18,19.59,32.34,24.94,27.8,17.52,76.94,4.12,2.8,237.81,0.59,0.56,0.71
171,-15.58972222,12.82972222,2012,6,19,171,2012-06-19,22.8,34.26,23.91,28.4,16.85,72.56,1.85,2.36,227.62,0.56,0.56,0.71
172,-15.58972222,12.82972222,2012,6,20,172,2012-06-20,23.15,32.23,24.74,28.06,17.46,75.5,4.16,1.3,210.06,0.59,0.57,0.71
173,-15.58972222,12.82972222,2012,6,21,173,2012-06-21,22.68,36.25,24.48,29.89,17.09,68.12,2.95,2.23,202.44,0.58,0.57,0.71
174,-15.58972222,12.82972222,2012,6,22,174,2012-06-22,21.97,37.27,24.67,29.95,15.44,62.69,0.09,2.77,257.31,0.55,0.56,0.71
175,-15.58972222,12.82972222,2012,6,23,175,2012-06-23,17.74,31.86,24.74,27.6,17.7,78.19,3.75,3.5,212.5,0.57,0.56,0.7
176,-15.58972222,12.82972222,2012,6,24,176,2012-06-24,11.28,31.15,24.41,27.17,17.4,79.06,6.73,2.37,187.31,0.61,0.57,0.71
177,-15.58972222,12.82972222,2012,6,25,177,2012-06-25,18.45,31.29,23.37,26.96,17.33,79.88,21.75,2.02,276.75,0.67,0.59,0.71
178,-15.58972222,12.82972222,2012,6,26,178,2012-06-26,23.48,33.82,23.88,28.42,17.46,74.56,1.97,1.75,254.88,0.62,0.62,0.71
