Var1,LON,LAT,YEAR,MM,DD,DOY,YYYYMMDD,ALLSKY_SFC_SW_DWN,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,WS2M,WD2M,GWETTOP,GWETROOT,GWETPROF
81,-15.83972222,13.95972222,2012,3,21,81,2012-03-21,15.96,39.76,21.45,29.61,5.8,25.81,0,3.71,165.81,0.21,0.41,0.49
82,-15.83972222,13.95972222,2012,3,22,82,2012-03-22,18.35,37.2,20.94,27.51,7.45,36.19,0,3.67,337.38,0.22,0.41,0.49
83,-15.83972222,13.95972222,2012,3,23,83,2012-03-23,18.43,37.29,19.86,27.78,6.23,31.62,0,4.02,180.88,0.23,0.41,0.49
84,-15.83972222,13.95972222,2012,3,24,84,2012-03-24,21.37,38.44,21.54,28.92,6.53,29.44,0,4.41,274.44,0.23,0.41,0.49
85,-15.83972222,13.95972222,2012,3,25,85,2012-03-25,24.17,37.39,18.87,27.1,7.39,38,0,3.69,322.81,0.23,0.41,0.49
86,-15.83972222,13.95972222,2012,3,26,86,2012-03-26,24.24,36.64,17.65,26.23,7.69,42.94,0,3.3,293.69,0.23,0.41,0.49
87,-15.83972222,13.95972222,2012,3,27,87,2012-03-27,21.21,34.29,18.86,26.26,8.54,45.38,2.8,2.84,296.12,0.25,0.41,0.49
88,-15.83972222,13.95972222,2012,3,28,88,2012-03-28,11.18,28.02,20.08,23.17,12.39,71.44,12.53,3.12,134.19,0.5,0.44,0.5
89,-15.83972222,13.95972222,2012,3,29,89,2012-03-29,12.42,33.26,19.4,25.65,11.9,61.88,0.2,2.4,91.44,0.44,0.44,0.5
90,-15.83972222,13.95972222,2012,3,30,90,2012-03-30,24.79,37.8,20.62,28.67,9.89,44.19,0,3.01,184,0.39,0.43,0.5
91,-15.83972222,13.95972222,2012,3,31,91,2012-03-31,25.48,38.6,21.04,28.9,8.85,38.81,0,3.12,258.44,0.36,0.43,0.5
92,-15.83972222,13.95972222,2012,4,1,92,2012-04-01,25.71,37.47,19.88,27.82,8.48,40,0,2.8,308.31,0.34,0.42,0.5
93,-15.83972222,13.95972222,2012,4,2,93,2012-04-02,25.07,36.78,19.7,27.23,7.45,36.94,0,3.6,321.25,0.33,0.42,0.49
94,-15.83972222,13.95972222,2012,4,3,94,2012-04-03,25.39,35.52,18.46,26.36,7.51,39.69,0,3.69,270.12,0.32,0.42,0.49
95,-15.83972222,13.95972222,2012,4,4,95,2012-04-04,23.69,33.76,19.44,25.92,6.71,35.62,0,3.2,266.19,0.31,0.41,0.49
96,-15.83972222,13.95972222,2012,4,5,96,2012-04-05,25.21,37.52,18.41,27.63,6.59,33.25,0,3.1,247.94,0.3,0.41,0.49
97,-15.83972222,13.95972222,2012,4,6,97,2012-04-06,26.48,38.71,18.96,28.48,6.84,33.06,0,3.38,210.88,0.29,0.41,0.49
98,-15.83972222,13.95972222,2012,4,7,98,2012-04-07,24.43,38.86,20.91,28.78,6.9,31.75,0,2.94,247.31,0.28,0.41,0.49
99,-15.83972222,13.95972222,2012,4,8,99,2012-04-08,21.92,35.29,21.05,27.56,7.02,33.31,0,2.8,188.94,0.27,0.41,0.49
100,-15.83972222,13.95972222,2012,4,9,100,2012-04-09,22.13,39.13,21.65,30.14,8.42,33.69,0,4.65,129.44,0.27,0.41,0.49
101,-15.83972222,13.95972222,2012,4,10,101,2012-04-10,18.06,40.1,25.52,32.33,8.97,30.31,0,4.66,97.69,0.26,0.41,0.49
102,-15.83972222,13.95972222,2012,4,11,102,2012-04-11,22.02,38.47,25.15,31.01,10.74,40.5,0.02,3.34,237.69,0.26,0.41,0.49
103,-15.83972222,13.95972222,2012,4,12,103,2012-04-12,19.48,37.35,24.16,30.38,10.01,38.94,0.01,1.34,242.06,0.25,0.41,0.49
104,-15.83972222,13.95972222,2012,4,13,104,2012-04-13,17.89,36.66,25.65,31.15,10.56,38.31,0.04,1.04,201.56,0.25,0.41,0.49
105,-15.83972222,13.95972222,2012,4,14,105,2012-04-14,20.38,38.58,26.13,32.41,10.93,37.56,0.03,2,99.75,0.25,0.41,0.49
106,-15.83972222,13.95972222,2012,4,15,106,2012-04-15,25.17,41.05,25.39,32.86,5.98,20.94,0,3.95,88.38,0.24,0.41,0.49
107,-15.83972222,13.95972222,2012,4,16,107,2012-04-16,26.72,40.54,22.67,31.19,4.15,16.81,0,4.06,74,0.23,0.41,0.49
108,-15.83972222,13.95972222,2012,4,17,108,2012-04-17,26.37,39.21,24.02,30.96,4.88,18.88,0,3.23,212.12,0.22,0.41,0.49
109,-15.83972222,13.95972222,2012,4,18,109,2012-04-18,24.74,38.54,21.74,29.26,5.74,24.94,0,3.88,233.31,0.22,0.41,0.49
110,-15.83972222,13.95972222,2012,4,19,110,2012-04-19,26.05,37.1,19.07,27.44,6.47,32.31,0,3.38,306.19,0.22,0.41,0.49
111,-15.83972222,13.95972222,2012,4,20,111,2012-04-20,24.87,38.21,21.19,28.29,7.14,33.19,0,3.38,328.94,0.22,0.41,0.49
112,-15.83972222,13.95972222,2012,4,21,112,2012-04-21,26.08,39.32,20.12,29.33,7.32,33,0,2.72,265.5,0.22,0.41,0.49
113,-15.83972222,13.95972222,2012,4,22,113,2012-04-22,26.42,41.68,21.08,31.22,6.35,26.19,0,3.35,232.44,0.22,0.41,0.49
114,-15.83972222,13.95972222,2012,4,23,114,2012-04-23,25.87,41.86,24.42,32.58,7.26,26.56,0,3.86,204.69,0.21,0.41,0.48
115,-15.83972222,13.95972222,2012,4,24,115,2012-04-24,25.01,42.44,23.46,32.48,7.63,28.31,0,4.16,206.5,0.21,0.41,0.48
116,-15.83972222,13.95972222,2012,4,25,116,2012-04-25,26.58,40.63,22.38,30.71,6.9,28.06,0,2.3,270.38,0.21,0.41,0.48
117,-15.83972222,13.95972222,2012,4,26,117,2012-04-26,25.56,40.21,21.9,30.35,7.81,32.94,0,2.27,229.88,0.21,0.41,0.48
118,-15.83972222,13.95972222,2012,4,27,118,2012-04-27,22.3,39.39,21.83,30.18,7.93,34.5,0,2.76,235.62,0.21,0.41,0.48
119,-15.83972222,13.95972222,2012,4,28,119,2012-04-28,24.61,39.83,22.6,31.03,7.2,29.19,0,3.72,203.19,0.21,0.41,0.48
120,-15.83972222,13.95972222,2012,4,29,120,2012-04-29,18.11,39,26.92,32.68,8.48,28.62,0,5.2,48.75,0.21,0.41,0.48
121,-15.83972222,13.95972222,2012,4,30,121,2012-04-30,19.64,41.55,27.24,33.99,8.48,27.38,0,2.28,118.69,0.21,0.41,0.48
122,-15.83972222,13.95972222,2012,5,1,122,2012-05-01,20.64,42.37,25.93,34.18,7.2,22.88,0,2.91,145.38,0.21,0.41,0.48
123,-15.83972222,13.95972222,2012,5,2,123,2012-05-02,23.72,40.02,26.95,33.23,7.14,24.38,0,2.28,182.25,0.21,0.41,0.48
124,-15.83972222,13.95972222,2012,5,3,124,2012-05-03,24.17,42.5,25.16,33.25,7.08,24.38,0,2.93,154.06,0.21,0.41,0.48
125,-15.83972222,13.95972222,2012,5,4,125,2012-05-04,24.58,43.4,24.08,33.53,7.02,24.56,0,2.97,176.88,0.21,0.41,0.48
126,-15.83972222,13.95972222,2012,5,5,126,2012-05-05,22.9,41.91,24.65,32.89,8.48,30,0,2.4,169.56,0.2,0.41,0.48
127,-15.83972222,13.95972222,2012,5,6,127,2012-05-06,24.8,42.75,23.73,32.51,8.54,33.44,0,2.76,277.88,0.2,0.41,0.48
128,-15.83972222,13.95972222,2012,5,7,128,2012-05-07,23.89,43.96,23.1,33.12,8.3,33.31,0,3.12,180.5,0.2,0.41,0.48
129,-15.83972222,13.95972222,2012,5,8,129,2012-05-08,25.86,44.4,23.15,33.16,8.54,34.88,0,2.81,180.25,0.2,0.41,0.48
130,-15.83972222,13.95972222,2012,5,9,130,2012-05-09,26.19,41.9,22.51,31.46,9.34,39.38,0,2.92,234.25,0.2,0.41,0.48
131,-15.83972222,13.95972222,2012,5,10,131,2012-05-10,25.8,40.59,21.65,30.69,10.01,43.38,0,3.16,264.94,0.2,0.41,0.48
132,-15.83972222,13.95972222,2012,5,11,132,2012-05-11,25.9,39.59,22.35,30.14,9.83,43,0,4.2,264.44,0.2,0.41,0.48
133,-15.83972222,13.95972222,2012,5,12,133,2012-05-12,26.71,41.64,22,30.61,10.74,47.06,0,4.01,284.25,0.2,0.41,0.48
134,-15.83972222,13.95972222,2012,5,13,134,2012-05-13,26.28,42.01,21.27,30.45,10.99,48.44,0,3.31,219.31,0.2,0.41,0.48
135,-15.83972222,13.95972222,2012,5,14,135,2012-05-14,24.39,38.61,22.22,29.5,11.72,51.25,0,4.37,254.31,0.21,0.41,0.48
136,-15.83972222,13.95972222,2012,5,15,136,2012-05-15,23.65,37.76,21.73,29.29,11.78,52.25,0,3.42,266.06,0.21,0.41,0.48
137,-15.83972222,13.95972222,2012,5,16,137,2012-05-16,23.41,38.33,22.64,29.89,11.84,49.62,0.01,3.12,279.62,0.21,0.41,0.48
138,-15.83972222,13.95972222,2012,5,17,138,2012-05-17,17.83,39.11,23.76,31.01,12.76,48.5,2.64,2.98,209.25,0.25,0.41,0.48
139,-15.83972222,13.95972222,2012,5,18,139,2012-05-18,20.72,38.44,26.62,31.62,14.65,52.12,7.72,2.37,243.19,0.4,0.41,0.48
140,-15.83972222,13.95972222,2012,5,19,140,2012-05-19,11.94,37.51,25.35,30.77,12.51,47.25,0.3,3.51,297.69,0.41,0.42,0.48
141,-15.83972222,13.95972222,2012,5,20,141,2012-05-20,22.48,39.97,23.51,30.9,12.27,47.75,0,2.91,224.69,0.38,0.42,0.48
142,-15.83972222,13.95972222,2012,5,21,142,2012-05-21,24.28,39.32,23.55,30.82,13.98,54.38,0.89,3.77,223.31,0.36,0.41,0.48
143,-15.83972222,13.95972222,2012,5,22,143,2012-05-22,14.53,36.37,25.08,30.37,15.44,59.06,1.6,2.65,224.38,0.37,0.41,0.48
144,-15.83972222,13.95972222,2012,5,23,144,2012-05-23,21.66,39.08,25.53,32.12,12.45,44.75,0.44,2.93,232.81,0.34,0.41,0.48
145,-15.83972222,13.95972222,2012,5,24,145,2012-05-24,21.78,39.9,24.4,31.06,11.05,42.88,0,3.49,277.12,0.31,0.41,0.48
146,-15.83972222,13.95972222,2012,5,25,146,2012-05-25,22.03,38.69,23.12,30.04,12.7,51.94,0,4.03,239.19,0.3,0.41,0.48
147,-15.83972222,13.95972222,2012,5,26,147,2012-05-26,24.16,39.08,23.59,30.78,12.94,51.31,0,3.02,255.75,0.3,0.41,0.48
148,-15.83972222,13.95972222,2012,5,27,148,2012-05-27,24.87,40.71,23.3,31.43,11.23,44.56,0,2.84,258.25,0.28,0.41,0.48
149,-15.83972222,13.95972222,2012,5,28,149,2012-05-28,25.43,42.26,23.4,31.58,9.52,39.5,0,2.64,239.94,0.27,0.41,0.48
150,-15.83972222,13.95972222,2012,5,29,150,2012-05-29,26.78,39.26,21.3,29.73,9.22,42.12,0,2.59,287.5,0.25,0.41,0.48
151,-15.83972222,13.95972222,2012,5,30,151,2012-05-30,26.08,39.82,20.75,30.39,8.67,38.5,0,1.98,210.88,0.24,0.41,0.48
152,-15.83972222,13.95972222,2012,5,31,152,2012-05-31,25.39,40.94,22.67,31.97,8,31.5,0,1.98,207.06,0.23,0.41,0.48
153,-15.83972222,13.95972222,2012,6,1,153,2012-06-01,24.63,41.3,23.22,31.94,8.91,35.12,0.01,2.36,213.44,0.23,0.41,0.48
154,-15.83972222,13.95972222,2012,6,2,154,2012-06-02,23.07,39.46,23.89,30.8,11.96,47.94,0,3.55,236.69,0.22,0.41,0.48
155,-15.83972222,13.95972222,2012,6,3,155,2012-06-03,21.79,40.38,24.09,32.17,12.21,45.12,0.19,2.4,229.5,0.22,0.41,0.48
156,-15.83972222,13.95972222,2012,6,4,156,2012-06-04,23.65,41.61,25.87,33.36,11.72,40.19,1.03,2.77,213.75,0.24,0.41,0.48
157,-15.83972222,13.95972222,2012,6,5,157,2012-06-05,25.64,41.92,24.63,32.44,11.29,42.31,0,3.11,221.5,0.25,0.41,0.48
158,-15.83972222,13.95972222,2012,6,6,158,2012-06-06,25.31,41.36,24.12,31.9,10.93,43.31,0,3.07,253.06,0.23,0.41,0.48
159,-15.83972222,13.95972222,2012,6,7,159,2012-06-07,25.07,40.61,23.52,31.44,10.13,40.94,0,3.41,279.56,0.23,0.41,0.48
160,-15.83972222,13.95972222,2012,6,8,160,2012-06-08,24.76,40.27,23.55,31.46,10.56,41.62,0,2.61,213.88,0.22,0.41,0.48
161,-15.83972222,13.95972222,2012,6,9,161,2012-06-09,23.49,41.07,24.92,32.93,11.96,41.56,0,2.45,203.19,0.22,0.41,0.48
162,-15.83972222,13.95972222,2012,6,10,162,2012-06-10,24.69,41.88,26.15,33.53,12.51,42.38,0.38,3.39,257.69,0.23,0.41,0.48
163,-15.83972222,13.95972222,2012,6,11,163,2012-06-11,23.01,40.98,25.52,32.31,12.39,45.69,0,4.2,256.81,0.23,0.41,0.48
164,-15.83972222,13.95972222,2012,6,12,164,2012-06-12,23.64,39.69,24.65,31.72,13.67,51.12,0.37,3.98,232.44,0.23,0.41,0.48
165,-15.83972222,13.95972222,2012,6,13,165,2012-06-13,19.58,37.87,24.89,30.73,14.59,56,1.94,4.32,253.12,0.27,0.41,0.48
166,-15.83972222,13.95972222,2012,6,14,166,2012-06-14,23.9,36.73,25.42,31.17,15.38,57.12,2.42,2.09,220.12,0.34,0.41,0.48
167,-15.83972222,13.95972222,2012,6,15,167,2012-06-15,21.45,39.31,25.58,32.02,12.08,43.88,0.14,2.69,239.94,0.34,0.41,0.48
168,-15.83972222,13.95972222,2012,6,16,168,2012-06-16,23.86,40.95,25.37,32.37,12.45,45,1.54,3.23,258.81,0.31,0.41,0.48
169,-15.83972222,13.95972222,2012,6,17,169,2012-06-17,21.91,36.27,26.01,30.02,15.5,60.75,2.81,4.92,252.5,0.38,0.41,0.48
170,-15.83972222,13.95972222,2012,6,18,170,2012-06-18,20.52,36.51,24.84,29.83,14.28,58.44,0.2,4.38,250.25,0.38,0.41,0.48
171,-15.83972222,13.95972222,2012,6,19,171,2012-06-19,22.18,37.92,23.66,30.52,14.83,58.62,0.06,3.1,224.81,0.34,0.41,0.48
172,-15.83972222,13.95972222,2012,6,20,172,2012-06-20,23.88,35.61,25.6,30.45,14.83,56.88,1.99,1.84,216.69,0.36,0.41,0.48
173,-15.83972222,13.95972222,2012,6,21,173,2012-06-21,21.94,39.76,25.87,32.5,13.24,47.06,0.17,2.69,202.75,0.35,0.41,0.48
174,-15.83972222,13.95972222,2012,6,22,174,2012-06-22,21.48,41.34,25.48,32.39,12.94,47.31,0,3.36,230.75,0.31,0.41,0.48
175,-15.83972222,13.95972222,2012,6,23,175,2012-06-23,21.17,34.72,25.48,29.65,15.56,62.19,1.81,4.5,220.19,0.32,0.41,0.48
176,-15.83972222,13.95972222,2012,6,24,176,2012-06-24,17.1,32.27,25.63,28.56,16.91,70.94,6.56,2.73,197.94,0.45,0.42,0.48
177,-15.83972222,13.95972222,2012,6,25,177,2012-06-25,16.81,30.46,24.87,27.37,17.33,77.19,11.56,2.7,273.12,0.52,0.44,0.48
178,-15.83972222,13.95972222,2012,6,26,178,2012-06-26,24.92,36.6,23.65,29.74,14.77,60.19,0.07,2.45,295.44,0.45,0.45,0.48
