Var1,LON,LAT,YEAR,MM,DD,DOY,YYYYMMDD,ALLSKY_SFC_SW_DWN,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,WS2M,WD2M,GWETTOP,GWETROOT,GWETPROF
19,-14.94972222,12.85972222,2014,1,19,19,2014-01-19,21.45,33.64,15.65,23.82,6.84,39.12,0,2.44,169.81,0.41,0.43,0.6
20,-14.94972222,12.85972222,2014,1,20,20,2014-01-20,21.57,33.96,15.55,23.83,6.04,34.5,0,2.9,124.81,0.4,0.43,0.6
21,-14.94972222,12.85972222,2014,1,21,21,2014-01-21,21.76,34.77,15.5,24.32,6.23,34.38,0,3.05,105.62,0.4,0.43,0.6
22,-14.94972222,12.85972222,2014,1,22,22,2014-01-22,21.79,33.97,16.78,24.55,6.59,36.06,0,3.19,108.31,0.4,0.43,0.6
23,-14.94972222,12.85972222,2014,1,23,23,2014-01-23,21.24,33.7,16.27,24.03,5.92,33.38,0,2.49,159.62,0.39,0.43,0.59
24,-14.94972222,12.85972222,2014,1,24,24,2014-01-24,21.08,33.86,16.33,24.1,6.23,34.62,0,2.41,178.06,0.39,0.42,0.59
25,-14.94972222,12.85972222,2014,1,25,25,2014-01-25,16.72,33.66,16.82,24.48,6.59,36.56,0,2.64,218.81,0.39,0.42,0.59
26,-14.94972222,12.85972222,2014,1,26,26,2014-01-26,20.05,35.59,18.52,26.15,8.79,42.62,0,2.05,244.12,0.39,0.42,0.59
27,-14.94972222,12.85972222,2014,1,27,27,2014-01-27,21.08,36.58,19.45,27.32,8.48,41.5,0,2.3,147.69,0.39,0.42,0.59
28,-14.94972222,12.85972222,2014,1,28,28,2014-01-28,21.83,37.26,18.84,27.51,7.39,34.81,0,2.38,76.06,0.38,0.42,0.59
29,-14.94972222,12.85972222,2014,1,29,29,2014-01-29,22.15,36.59,20.48,27.5,9.16,42.88,0,1.24,195.31,0.38,0.42,0.59
30,-14.94972222,12.85972222,2014,1,30,30,2014-01-30,22.3,35.35,18,25.98,6.96,37.12,0,2.45,136.19,0.38,0.41,0.59
31,-14.94972222,12.85972222,2014,1,31,31,2014-01-31,22.06,33.44,18.3,24.77,5.62,29.94,0,4.23,41.19,0.38,0.41,0.59
32,-14.94972222,12.85972222,2014,2,1,32,2014-02-01,21.41,32.89,16.37,23.37,3.97,23.25,0,4.18,49.25,0.38,0.41,0.59
33,-14.94972222,12.85972222,2014,2,2,33,2014-02-02,22.58,33.61,13.53,22.48,3.78,24,0,3.12,46.56,0.38,0.41,0.59
34,-14.94972222,12.85972222,2014,2,3,34,2014-02-03,23.56,34.09,13.76,23.02,3.78,23.19,0,3.5,48.94,0.38,0.41,0.59
35,-14.94972222,12.85972222,2014,2,4,35,2014-02-04,21.5,34.32,13.61,23.26,4.09,24.94,0,3.12,43.12,0.38,0.41,0.59
36,-14.94972222,12.85972222,2014,2,5,36,2014-02-05,22.07,35.6,15.17,24.63,4.82,26.75,0,2.92,55.38,0.38,0.41,0.58
37,-14.94972222,12.85972222,2014,2,6,37,2014-02-06,22.65,36.53,15.52,25.45,4.94,26.38,0,3.11,43.38,0.37,0.41,0.58
38,-14.94972222,12.85972222,2014,2,7,38,2014-02-07,22.35,37.81,17.72,27.12,5.49,26.19,0,2.92,41.5,0.37,0.41,0.58
39,-14.94972222,12.85972222,2014,2,8,39,2014-02-08,21.17,37.17,17.96,26.73,5.68,28.12,0,2.79,48.19,0.37,0.41,0.58
40,-14.94972222,12.85972222,2014,2,9,40,2014-02-09,22.77,37.66,17.78,26.73,5,25.25,0,3.02,41.62,0.36,0.41,0.58
41,-14.94972222,12.85972222,2014,2,10,41,2014-02-10,23.8,37.56,15.58,26.13,4.64,22.94,0,2.92,44.56,0.36,0.41,0.58
42,-14.94972222,12.85972222,2014,2,11,42,2014-02-11,23.76,37.65,17.18,26.57,4.15,20.69,0,3.58,51.44,0.35,0.41,0.57
43,-14.94972222,12.85972222,2014,2,12,43,2014-02-12,25.2,37.45,15.57,25.76,3.6,19.12,0,3.01,54.75,0.35,0.41,0.57
44,-14.94972222,12.85972222,2014,2,13,44,2014-02-13,24.7,37.22,14.75,25.46,3.48,18.25,0,3.42,61.19,0.35,0.41,0.57
45,-14.94972222,12.85972222,2014,2,14,45,2014-02-14,22.08,37.51,17.2,26.76,4.94,25,0,2.05,147.25,0.35,0.41,0.57
46,-14.94972222,12.85972222,2014,2,15,46,2014-02-15,23.8,37.62,16.33,25.94,4.33,23.69,0,2.59,191.31,0.35,0.41,0.57
47,-14.94972222,12.85972222,2014,2,16,47,2014-02-16,22.43,29.07,16.15,21.75,5.98,40.06,0,3.79,193.12,0.36,0.41,0.57
48,-14.94972222,12.85972222,2014,2,17,48,2014-02-17,23.36,30.97,14.06,21.7,4.58,30.56,0,3.51,13.88,0.36,0.41,0.57
49,-14.94972222,12.85972222,2014,2,18,49,2014-02-18,19.69,32.82,14.55,23.06,4.88,29.5,0,3.47,31.19,0.36,0.41,0.57
50,-14.94972222,12.85972222,2014,2,19,50,2014-02-19,21.27,34.9,16.28,25.01,5.19,27.88,0,3,40.06,0.36,0.41,0.56
51,-14.94972222,12.85972222,2014,2,20,51,2014-02-20,21.87,35.24,17.72,25.22,5.13,27.12,0,3.08,34.69,0.35,0.41,0.56
52,-14.94972222,12.85972222,2014,2,21,52,2014-02-21,22.98,36.97,16.55,25.83,4.76,24.88,0,2.69,72.81,0.35,0.41,0.56
53,-14.94972222,12.85972222,2014,2,22,53,2014-02-22,23.05,37.13,16.93,26.54,5.25,26.81,0,2.18,134.62,0.35,0.4,0.56
54,-14.94972222,12.85972222,2014,2,23,54,2014-02-23,22.92,37.65,18.8,27.24,5.49,26.62,0,1.91,160.12,0.34,0.4,0.56
55,-14.94972222,12.85972222,2014,2,24,55,2014-02-24,24.34,37.9,17.52,27.01,4.94,24.44,0,2.73,158,0.34,0.4,0.56
56,-14.94972222,12.85972222,2014,2,25,56,2014-02-25,24.76,37.66,16.47,26.35,3.85,20.12,0,2.72,87.44,0.34,0.4,0.56
57,-14.94972222,12.85972222,2014,2,26,57,2014-02-26,24.5,37.42,16.61,26.44,3.66,19.12,0,2.84,42.62,0.34,0.4,0.56
58,-14.94972222,12.85972222,2014,2,27,58,2014-02-27,23.86,37.34,18.05,26.69,3.17,15.56,0,4.02,52.38,0.34,0.4,0.55
59,-14.94972222,12.85972222,2014,2,28,59,2014-02-28,19.43,35.45,18.43,25.98,3.48,17.56,0,4.11,54.69,0.34,0.4,0.55
60,-14.94972222,12.85972222,2014,3,1,60,2014-03-01,22.04,35.47,17.66,25.29,2.99,16.12,0,4.29,54.19,0.34,0.4,0.55
61,-14.94972222,12.85972222,2014,3,2,61,2014-03-02,24.16,35.39,15.65,24.65,3.78,21,0,3.2,45.19,0.34,0.4,0.55
62,-14.94972222,12.85972222,2014,3,3,62,2014-03-03,23.22,36.73,15.66,25.68,3.91,21.19,0,2.59,79.5,0.34,0.4,0.55
63,-14.94972222,12.85972222,2014,3,4,63,2014-03-04,25.28,37.49,16.67,26.6,3.91,20.38,0,1.85,142.81,0.34,0.4,0.55
64,-14.94972222,12.85972222,2014,3,5,64,2014-03-05,25.98,37.69,16.05,26.43,3.97,21.62,0,1.88,186.44,0.33,0.39,0.55
65,-14.94972222,12.85972222,2014,3,6,65,2014-03-06,25.66,37.34,16.6,26.27,6.47,36.88,0,2.11,240,0.33,0.39,0.55
66,-14.94972222,12.85972222,2014,3,7,66,2014-03-07,24.53,36.93,16.68,26.19,7.2,39.5,0,2.8,321.5,0.34,0.39,0.55
67,-14.94972222,12.85972222,2014,3,8,67,2014-03-08,21.07,35.8,19.17,26.58,7.69,39.44,0,3.59,321.5,0.34,0.39,0.55
68,-14.94972222,12.85972222,2014,3,9,68,2014-03-09,22.93,37.14,18.76,26.95,7.26,36.94,0,3.55,287.56,0.34,0.39,0.55
69,-14.94972222,12.85972222,2014,3,10,69,2014-03-10,23.18,35.78,20.36,26.87,7.39,36.12,0,3.05,329.62,0.34,0.39,0.55
70,-14.94972222,12.85972222,2014,3,11,70,2014-03-11,24.29,36.91,20.01,27.37,7.14,34.44,0,2.98,301.94,0.34,0.39,0.55
71,-14.94972222,12.85972222,2014,3,12,71,2014-03-12,25.38,37.34,18.85,27.37,7.08,34.25,0,2.43,278.94,0.33,0.39,0.55
72,-14.94972222,12.85972222,2014,3,13,72,2014-03-13,26.22,39.49,18.69,28.62,6.23,29.06,0,2.66,229.06,0.32,0.39,0.55
73,-14.94972222,12.85972222,2014,3,14,73,2014-03-14,26.37,41.06,20.33,30.29,5.37,21.38,0,3.38,31.44,0.3,0.39,0.55
74,-14.94972222,12.85972222,2014,3,15,74,2014-03-15,25.66,40.6,20.73,30.43,6.1,24.81,0,2.95,59.69,0.3,0.38,0.55
75,-14.94972222,12.85972222,2014,3,16,75,2014-03-16,18.59,41.33,21.24,31,6.35,25.5,0,3.05,62,0.3,0.38,0.55
76,-14.94972222,12.85972222,2014,3,17,76,2014-03-17,24.64,40.42,21.92,30.83,5.62,22,0,3.29,56.25,0.3,0.38,0.55
77,-14.94972222,12.85972222,2014,3,18,77,2014-03-18,26.02,39.73,20.4,29.52,4.03,17.5,0,3.03,43.25,0.29,0.38,0.54
78,-14.94972222,12.85972222,2014,3,19,78,2014-03-19,26.1,40.03,19.57,29.78,4.15,16.94,0,2.36,128.25,0.29,0.38,0.54
79,-14.94972222,12.85972222,2014,3,20,79,2014-03-20,25.53,40.57,20.08,29.74,5.92,27.12,0,1.58,200.62,0.29,0.38,0.54
80,-14.94972222,12.85972222,2014,3,21,80,2014-03-21,25.64,40.92,19.88,30.2,4.64,19.25,0,1.84,126.81,0.28,0.38,0.54
81,-14.94972222,12.85972222,2014,3,22,81,2014-03-22,26.21,40.48,20.85,30.01,4.76,20.31,0,1.59,175.5,0.27,0.38,0.54
82,-14.94972222,12.85972222,2014,3,23,82,2014-03-23,24.98,39.84,20.05,29.41,3.78,16.62,0,2.14,143,0.27,0.38,0.54
83,-14.94972222,12.85972222,2014,3,24,83,2014-03-24,24.29,39.69,20.05,29.53,6.65,29.31,0,1.79,141.56,0.27,0.38,0.54
84,-14.94972222,12.85972222,2014,3,25,84,2014-03-25,25.64,39.44,20.84,29.68,8.91,40.5,0,1.4,179.31,0.27,0.38,0.54
85,-14.94972222,12.85972222,2014,3,26,85,2014-03-26,24.25,37.73,21.95,29.59,7.87,33.81,0,1.69,162.81,0.28,0.38,0.54
86,-14.94972222,12.85972222,2014,3,27,86,2014-03-27,22.96,39.75,21.46,30.21,8.91,38.44,0,1.8,191.12,0.28,0.38,0.54
87,-14.94972222,12.85972222,2014,3,28,87,2014-03-28,24.88,39.84,20.98,29.59,8.06,37.06,0,2.64,243.75,0.27,0.38,0.54
88,-14.94972222,12.85972222,2014,3,29,88,2014-03-29,25.89,38.94,19.84,28.61,6.35,31.06,0,2.9,268.25,0.27,0.38,0.54
89,-14.94972222,12.85972222,2014,3,30,89,2014-03-30,26.07,39.83,19.41,29.36,5.25,23.69,0,2.3,235.5,0.27,0.38,0.54
90,-14.94972222,12.85972222,2014,3,31,90,2014-03-31,26.75,39.87,19.8,29.59,6.23,28.38,0,2.3,267.88,0.27,0.38,0.53
91,-14.94972222,12.85972222,2014,4,1,91,2014-04-01,24.55,39.86,21.76,30.06,7.2,31.25,0,2.38,319.12,0.27,0.38,0.53
92,-14.94972222,12.85972222,2014,4,2,92,2014-04-02,25.42,39.55,21.33,29.76,6.53,28.56,0,3.15,251.38,0.27,0.38,0.53
93,-14.94972222,12.85972222,2014,4,3,93,2014-04-03,25.55,42.12,23.05,32.06,5.43,20.06,0,3.8,187.38,0.26,0.38,0.53
94,-14.94972222,12.85972222,2014,4,4,94,2014-04-04,25.58,43.17,24.2,33.49,6.29,21.56,0,2.18,99.69,0.25,0.38,0.53
95,-14.94972222,12.85972222,2014,4,5,95,2014-04-05,25.8,42.67,23.46,33.09,8.06,29.12,0.52,1.71,148.88,0.26,0.38,0.53
96,-14.94972222,12.85972222,2014,4,6,96,2014-04-06,26.96,41.72,23.12,31.59,7.08,28.56,0.97,1.81,182.5,0.3,0.38,0.53
97,-14.94972222,12.85972222,2014,4,7,97,2014-04-07,26.97,40.21,21.38,30.25,6.29,27.25,0,2.98,299.19,0.27,0.38,0.53
98,-14.94972222,12.85972222,2014,4,8,98,2014-04-08,27.07,39.76,19.01,28.87,7.26,34.25,0,2.37,292.44,0.27,0.38,0.53
99,-14.94972222,12.85972222,2014,4,9,99,2014-04-09,26.73,39.3,20.06,29.3,8.36,37.69,0,2.15,283.62,0.27,0.38,0.53
100,-14.94972222,12.85972222,2014,4,10,100,2014-04-10,26.56,39.86,20.31,29.69,7.93,35.25,0,2.69,259.62,0.27,0.38,0.53
101,-14.94972222,12.85972222,2014,4,11,101,2014-04-11,27.39,41.77,21.26,31.15,7.08,29.44,0,2.91,197.75,0.26,0.38,0.53
102,-14.94972222,12.85972222,2014,4,12,102,2014-04-12,26.81,39.1,20.26,29.08,8.54,39.25,0,3.23,274.88,0.26,0.38,0.53
103,-14.94972222,12.85972222,2014,4,13,103,2014-04-13,25.66,40.3,20.66,30.24,9.22,39.25,0,2.22,285.25,0.26,0.38,0.53
104,-14.94972222,12.85972222,2014,4,14,104,2014-04-14,22.74,41.76,22.98,32.2,8.18,31.19,0,2.39,186.88,0.26,0.38,0.53
105,-14.94972222,12.85972222,2014,4,15,105,2014-04-15,24.19,40.87,22.58,31.33,9.64,38.44,0,1.91,168.94,0.26,0.38,0.53
106,-14.94972222,12.85972222,2014,4,16,106,2014-04-16,25.11,41.42,22.46,31.39,10.38,42.38,0,2.74,210.75,0.26,0.38,0.53
107,-14.94972222,12.85972222,2014,4,17,107,2014-04-17,26.02,42.44,23.1,32.53,9.46,36.31,0,2.32,194.06,0.26,0.38,0.53
108,-14.94972222,12.85972222,2014,4,18,108,2014-04-18,26.53,42.47,22.73,32.19,9.64,37.12,0,2.65,201.69,0.25,0.38,0.52
109,-14.94972222,12.85972222,2014,4,19,109,2014-04-19,26.2,41.57,23.15,32.01,10.38,39.38,0,2.47,206.69,0.25,0.38,0.52
110,-14.94972222,12.85972222,2014,4,20,110,2014-04-20,26.05,41.57,23.87,32.05,11.41,43.19,0,2.61,208.62,0.25,0.38,0.52
111,-14.94972222,12.85972222,2014,4,21,111,2014-04-21,26.51,43.8,23.22,32.92,8.18,31.38,0,2.38,163.62,0.25,0.38,0.52
112,-14.94972222,12.85972222,2014,4,22,112,2014-04-22,24.84,42.37,23.6,32.37,8.79,32.38,0,2.32,152.94,0.24,0.38,0.52
113,-14.94972222,12.85972222,2014,4,23,113,2014-04-23,24.71,42.24,23.87,32.19,10.74,41.62,0,2.92,181.56,0.25,0.38,0.52
114,-14.94972222,12.85972222,2014,4,24,114,2014-04-24,22.71,40.65,24,31.87,10.93,41.69,0,2.64,235.38,0.25,0.38,0.52
115,-14.94972222,12.85972222,2014,4,25,115,2014-04-25,26.02,43,23.62,33.3,8.24,30.75,0,1.85,195.19,0.25,0.38,0.52
116,-14.94972222,12.85972222,2014,4,26,116,2014-04-26,26.64,42.66,22.87,32.53,9.52,36.81,0,1.92,181.69,0.24,0.38,0.52
117,-14.94972222,12.85972222,2014,4,27,117,2014-04-27,26.63,41.6,23,31.88,10.44,41.31,0,2.56,229.44,0.24,0.38,0.52
118,-14.94972222,12.85972222,2014,4,28,118,2014-04-28,25.12,41.83,23.11,32.15,9.83,37.88,0,3.17,257.44,0.24,0.38,0.52
119,-14.94972222,12.85972222,2014,4,29,119,2014-04-29,22.46,42.18,23.01,32.15,8.85,35.06,0,2.67,269.94,0.24,0.38,0.52
120,-14.94972222,12.85972222,2014,4,30,120,2014-04-30,24.99,41.34,22.87,31.44,9.89,40.5,0,2.4,212.88,0.24,0.38,0.52
121,-14.94972222,12.85972222,2014,5,1,121,2014-05-01,25.71,40.99,22.69,31.46,9.34,37.31,0,2.62,244.81,0.24,0.38,0.52
122,-14.94972222,12.85972222,2014,5,2,122,2014-05-02,26.26,41.36,22.88,31.44,8.73,34.69,0,2.53,260.94,0.24,0.38,0.52
123,-14.94972222,12.85972222,2014,5,3,123,2014-05-03,26.32,41.21,22.55,31.54,8.91,34.94,0,1.77,273.06,0.24,0.38,0.52
124,-14.94972222,12.85972222,2014,5,4,124,2014-05-04,24.06,40.37,23.92,31.42,9.58,36.69,0,2.91,270,0.24,0.38,0.52
125,-14.94972222,12.85972222,2014,5,5,125,2014-05-05,18.97,36.29,23.43,29.64,9.7,40,0.02,3.11,249,0.24,0.38,0.52
126,-14.94972222,12.85972222,2014,5,6,126,2014-05-06,22.92,38.11,23.33,30.48,9.46,37.31,0,2.59,313.31,0.25,0.38,0.52
127,-14.94972222,12.85972222,2014,5,7,127,2014-05-07,23.95,38.23,24.79,31.67,8.42,30.38,0,2.87,294.25,0.25,0.38,0.52
128,-14.94972222,12.85972222,2014,5,8,128,2014-05-08,25.61,41.91,24.55,32.88,8.48,30.25,0,3.14,322.69,0.24,0.38,0.52
129,-14.94972222,12.85972222,2014,5,9,129,2014-05-09,24.73,43.23,23.7,33.08,8.36,30.44,0,2.59,216.44,0.24,0.38,0.52
130,-14.94972222,12.85972222,2014,5,10,130,2014-05-10,23.66,40.85,23.73,31.88,11.35,43.06,0,2.4,191.44,0.23,0.38,0.52
131,-14.94972222,12.85972222,2014,5,11,131,2014-05-11,25.87,40.49,24.62,32.4,11.96,42.44,0,3.23,202.19,0.24,0.38,0.52
132,-14.94972222,12.85972222,2014,5,12,132,2014-05-12,24.5,40.51,25.52,33.12,12.63,42.75,0.02,2.3,201.5,0.24,0.38,0.52
133,-14.94972222,12.85972222,2014,5,13,133,2014-05-13,25.07,40.9,26.07,33.37,11.78,39.12,0.44,2.18,283.38,0.25,0.38,0.52
134,-14.94972222,12.85972222,2014,5,14,134,2014-05-14,23.55,40.61,25.48,33.01,10.25,35.06,0.48,2.7,241.81,0.26,0.38,0.52
135,-14.94972222,12.85972222,2014,5,15,135,2014-05-15,24.72,40.29,24.51,32.19,10.8,38,0.36,2.21,230.5,0.26,0.38,0.52
136,-14.94972222,12.85972222,2014,5,16,136,2014-05-16,25.74,41.44,25.51,33.38,11.84,39.44,1.31,2.05,224.44,0.27,0.38,0.52
137,-14.94972222,12.85972222,2014,5,17,137,2014-05-17,23.51,38.89,25.41,31.72,12.94,46.56,2.82,3.1,231.44,0.32,0.38,0.52
138,-14.94972222,12.85972222,2014,5,18,138,2014-05-18,20.21,37.38,24.51,30.42,13.79,53.38,3.98,2.67,217,0.38,0.38,0.52
139,-14.94972222,12.85972222,2014,5,19,139,2014-05-19,17.19,36.62,25.21,30.31,15.08,57.81,4.64,1.88,241.75,0.39,0.39,0.52
140,-14.94972222,12.85972222,2014,5,20,140,2014-05-20,21.43,35.05,25.55,30.33,16.72,63.62,9.58,1.59,234.88,0.47,0.4,0.52
141,-14.94972222,12.85972222,2014,5,21,141,2014-05-21,11.27,37.19,26.36,31.16,14.22,53.19,0.4,2.27,181.31,0.39,0.41,0.52
142,-14.94972222,12.85972222,2014,5,22,142,2014-05-22,24.69,41.77,25.63,32.4,10.8,39.5,0.34,4.27,192.19,0.35,0.4,0.52
143,-14.94972222,12.85972222,2014,5,23,143,2014-05-23,25.65,38.33,25.13,30.57,12.7,50.12,0.01,3.59,227.88,0.34,0.4,0.52
144,-14.94972222,12.85972222,2014,5,24,144,2014-05-24,25.59,41.4,23.38,31.28,11.6,45.88,0,2.71,205,0.34,0.39,0.52
145,-14.94972222,12.85972222,2014,5,25,145,2014-05-25,24.69,38.89,24.12,29.98,14.83,58.81,11.38,3.81,216.25,0.41,0.4,0.52
146,-14.94972222,12.85972222,2014,5,26,146,2014-05-26,13.72,38.37,24.06,30.7,14.53,56.06,0,2.14,216.69,0.38,0.41,0.52
147,-14.94972222,12.85972222,2014,5,27,147,2014-05-27,24.35,38.33,25.1,31.22,13.06,48.38,0.33,2.8,269.12,0.35,0.41,0.52
148,-14.94972222,12.85972222,2014,5,28,148,2014-05-28,23.78,41.06,24.31,31.79,12.21,45.69,0,3.41,218.38,0.34,0.4,0.52
149,-14.94972222,12.85972222,2014,5,29,149,2014-05-29,22.5,40.08,24.53,31.58,13.61,51.19,0,2.84,186.06,0.33,0.4,0.52
150,-14.94972222,12.85972222,2014,5,30,150,2014-05-30,19.3,38.65,24.94,31.11,15.01,56.75,0.03,3.2,213.5,0.33,0.4,0.52
151,-14.94972222,12.85972222,2014,5,31,151,2014-05-31,20.04,37.05,25.33,30,15.81,62.25,13.21,3.2,211.12,0.42,0.4,0.52
152,-14.94972222,12.85972222,2014,6,1,152,2014-06-01,15.56,33.68,24.25,28.29,18.01,76.62,18.91,2.3,208.06,0.59,0.44,0.52
153,-14.94972222,12.85972222,2014,6,2,153,2014-06-02,17.26,33.18,24.44,28.71,18.25,75.81,6.88,1.7,218,0.52,0.46,0.53
154,-14.94972222,12.85972222,2014,6,3,154,2014-06-03,24.7,36.79,25.29,30.55,17.03,65.5,2.88,2.33,287.56,0.48,0.46,0.53
155,-14.94972222,12.85972222,2014,6,4,155,2014-06-04,20.76,36.62,23.39,29.43,15.26,62.38,1.95,2.88,233.62,0.45,0.45,0.53
156,-14.94972222,12.85972222,2014,6,5,156,2014-06-05,17.22,34.09,24.02,28.76,17.33,71.88,1.69,2.93,214.56,0.45,0.45,0.53
157,-14.94972222,12.85972222,2014,6,6,157,2014-06-06,23.31,35.55,24.72,29.68,16.78,66.88,2.1,1.9,229.19,0.45,0.45,0.53
158,-14.94972222,12.85972222,2014,6,7,158,2014-06-07,16.93,35.21,25.42,29.48,17.46,69.94,3.19,2.68,196.44,0.45,0.45,0.52
159,-14.94972222,12.85972222,2014,6,8,159,2014-06-08,23.29,34.3,25.08,29.43,18.25,72.88,2.15,1.97,211.75,0.45,0.45,0.52
160,-14.94972222,12.85972222,2014,6,9,160,2014-06-09,20.66,36.62,25.29,30.26,17.21,66.88,2.09,3.46,251.38,0.45,0.45,0.52
161,-14.94972222,12.85972222,2014,6,10,161,2014-06-10,20.13,34.78,24.94,29.23,17.58,71.25,1.32,3.53,217.44,0.43,0.45,0.52
162,-14.94972222,12.85972222,2014,6,11,162,2014-06-11,18.06,34.73,24.45,29.2,17.46,71,2.64,2.87,233.19,0.45,0.44,0.52
163,-14.94972222,12.85972222,2014,6,12,163,2014-06-12,18.43,36.11,24.67,29.94,16.97,66.81,1.58,2.14,229.69,0.43,0.44,0.52
164,-14.94972222,12.85972222,2014,6,13,164,2014-06-13,24.97,37.7,24.94,31,15.56,58.5,2.29,2.09,215.69,0.42,0.44,0.52
165,-14.94972222,12.85972222,2014,6,14,165,2014-06-14,22.67,35.79,26.02,30.19,17.15,66.06,5.54,2.3,193.69,0.46,0.44,0.52
166,-14.94972222,12.85972222,2014,6,15,166,2014-06-15,22.29,34.16,25.36,29.43,17.94,71.75,1.09,2.62,206.75,0.43,0.44,0.52
167,-14.94972222,12.85972222,2014,6,16,167,2014-06-16,24.21,38.53,24.98,30.89,14.16,55.38,0.01,2.4,262.94,0.4,0.43,0.52
168,-14.94972222,12.85972222,2014,6,17,168,2014-06-17,25.27,38.12,24.01,30.53,15.69,60.69,0.04,2.98,224.31,0.38,0.42,0.52
169,-14.94972222,12.85972222,2014,6,18,169,2014-06-18,20.54,36.79,25.44,30.79,16.91,63.31,0.46,2.51,217.19,0.38,0.41,0.52
170,-14.94972222,12.85972222,2014,6,19,170,2014-06-19,20.01,35.01,26.62,30.66,16.05,60.19,0.82,1.95,207.5,0.38,0.41,0.52
171,-14.94972222,12.85972222,2014,6,20,171,2014-06-20,25.3,37.23,25.77,30.96,16.48,61,1.25,3.24,196.06,0.39,0.41,0.52
172,-14.94972222,12.85972222,2014,6,21,172,2014-06-21,22.55,34.54,25.59,29.72,17.82,70.38,1.94,2.92,234.94,0.41,0.41,0.52
173,-14.94972222,12.85972222,2014,6,22,173,2014-06-22,19.95,34.26,25.61,29.19,17.88,72.69,0.82,3.18,226.62,0.4,0.41,0.52
174,-14.94972222,12.85972222,2014,6,23,174,2014-06-23,23.99,36.58,25.04,30.21,16.97,66.5,0.92,2.44,211.75,0.39,0.41,0.52
175,-14.94972222,12.85972222,2014,6,24,175,2014-06-24,21.62,33.56,25.9,29.35,17.64,70.62,2.23,2.36,229.94,0.4,0.41,0.52
176,-14.94972222,12.85972222,2014,6,25,176,2014-06-25,21.96,30.53,25.25,27.59,19.9,86.62,163.12,2.5,262.62,0.8,0.54,0.55
177,-14.94972222,12.85972222,2014,6,26,177,2014-06-26,18.84,30.93,24.01,26.74,18.74,86.12,33.78,3.02,244.5,0.73,0.64,0.56
178,-14.94972222,12.85972222,2014,6,27,178,2014-06-27,22.89,30.69,23.33,26.83,18.86,86.19,52.94,2.69,254.38,0.79,0.72,0.59
