Var1,LON,LAT,YEAR,MM,DD,DOY,YYYYMMDD,ALLSKY_SFC_SW_DWN,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,WS2M,WD2M,GWETTOP,GWETROOT,GWETPROF
19,-13.90972222,13.82972222,2014,1,19,19,2014-01-19,21.67,35.75,17.14,25.9,4.33,21.56,0,2.81,177.44,0.16,0.37,0.37
20,-13.90972222,13.82972222,2014,1,20,20,2014-01-20,21.82,36.1,17.01,26.08,3.66,18.06,0,3.08,124.94,0.16,0.37,0.37
21,-13.90972222,13.82972222,2014,1,21,21,2014-01-21,21.99,36.76,17.25,26.49,4.39,21.5,0,3.53,25,0.15,0.37,0.37
22,-13.90972222,13.82972222,2014,1,22,22,2014-01-22,21.89,35.75,17.61,26.12,4.52,22.81,0,3.51,67.5,0.15,0.37,0.37
23,-13.90972222,13.82972222,2014,1,23,23,2014-01-23,22.18,36.09,16.65,25.85,3.72,18.69,0,2.93,152.88,0.15,0.37,0.37
24,-13.90972222,13.82972222,2014,1,24,24,2014-01-24,21.34,36.33,17.76,26.57,3.78,18,0,2.95,157.81,0.14,0.37,0.37
25,-13.90972222,13.82972222,2014,1,25,25,2014-01-25,15.67,36.73,17.99,27.49,4.82,22.31,0,2.73,104.81,0.14,0.36,0.37
26,-13.90972222,13.82972222,2014,1,26,26,2014-01-26,19.48,38.08,22.26,29.61,5.68,22.62,0,3.62,109.38,0.14,0.36,0.37
27,-13.90972222,13.82972222,2014,1,27,27,2014-01-27,20.87,38.59,22.84,29.98,4.39,17.44,0,4.16,65.19,0.13,0.36,0.37
28,-13.90972222,13.82972222,2014,1,28,28,2014-01-28,20.77,38.98,22,29.76,4.58,18.31,0,3.56,58.12,0.13,0.36,0.37
29,-13.90972222,13.82972222,2014,1,29,29,2014-01-29,22.34,39.14,22.09,29.77,3.6,14.25,0,2.37,118.69,0.13,0.36,0.37
30,-13.90972222,13.82972222,2014,1,30,30,2014-01-30,22.07,36.58,20.73,28.09,4.21,18.31,0,4.02,34.94,0.12,0.36,0.37
31,-13.90972222,13.82972222,2014,1,31,31,2014-01-31,21.16,34.2,19.04,25.72,3.42,17.19,0,5.31,44.12,0.12,0.36,0.37
32,-13.90972222,13.82972222,2014,2,1,32,2014-02-01,22.26,33.45,16.18,23.84,2.26,13.94,0,4.57,56.19,0.12,0.36,0.37
33,-13.90972222,13.82972222,2014,2,2,33,2014-02-02,23.75,34.7,14.88,23.95,1.89,11.81,0,3.88,59.81,0.12,0.36,0.37
34,-13.90972222,13.82972222,2014,2,3,34,2014-02-03,24.07,35.08,15.01,24.4,2.08,12.44,0,3.84,55.75,0.12,0.36,0.37
35,-13.90972222,13.82972222,2014,2,4,35,2014-02-04,22.8,35.62,15.44,25.03,2.26,12.69,0,3.73,52.06,0.12,0.36,0.37
36,-13.90972222,13.82972222,2014,2,5,36,2014-02-05,23,36.85,17.76,26.66,2.38,11.81,0,3.89,63.19,0.12,0.36,0.37
37,-13.90972222,13.82972222,2014,2,6,37,2014-02-06,22.47,38.17,18.42,27.99,2.69,11.94,0,4.01,47.56,0.12,0.36,0.37
38,-13.90972222,13.82972222,2014,2,7,38,2014-02-07,21.95,39.6,20.8,29.64,3.11,12.81,0,4.05,49.12,0.11,0.36,0.37
39,-13.90972222,13.82972222,2014,2,8,39,2014-02-08,22.59,39.24,20.94,29.45,2.99,12.69,0,4.19,43.44,0.11,0.36,0.37
40,-13.90972222,13.82972222,2014,2,9,40,2014-02-09,23.72,39.08,20.93,28.94,2.44,10.44,0,3.88,44.06,0.11,0.36,0.37
41,-13.90972222,13.82972222,2014,2,10,41,2014-02-10,24.04,39.73,18.45,28.72,2.44,10.19,0,4.24,50.06,0.1,0.36,0.37
42,-13.90972222,13.82972222,2014,2,11,42,2014-02-11,23.85,39.01,20.13,28.62,1.83,7.81,0,4.84,51.88,0.1,0.36,0.37
43,-13.90972222,13.82972222,2014,2,12,43,2014-02-12,25.34,39.02,18.07,27.62,1.28,6.5,0,4.25,59.56,0.1,0.36,0.37
44,-13.90972222,13.82972222,2014,2,13,44,2014-02-13,24.73,38.3,17.62,27.22,1.46,7.19,0,4.65,65.56,0.1,0.36,0.37
45,-13.90972222,13.82972222,2014,2,14,45,2014-02-14,22.31,38.87,18.73,27.86,1.71,7.94,0,3.22,60.56,0.09,0.36,0.37
46,-13.90972222,13.82972222,2014,2,15,46,2014-02-15,24.64,39.29,17.25,28.05,1.65,7.69,0,2.52,171.94,0.09,0.36,0.37
47,-13.90972222,13.82972222,2014,2,16,47,2014-02-16,21.62,31.12,17.48,23.66,3.66,21.38,0,4.53,245.25,0.09,0.36,0.37
48,-13.90972222,13.82972222,2014,2,17,48,2014-02-17,23.35,31.89,14.93,22.87,3.3,20.88,0,3.6,11.44,0.09,0.36,0.37
49,-13.90972222,13.82972222,2014,2,18,49,2014-02-18,20.61,33.66,15.17,24.06,3.36,19.38,0,3.77,32.81,0.09,0.36,0.37
50,-13.90972222,13.82972222,2014,2,19,50,2014-02-19,22.14,35.03,18.83,26.4,3.42,16.75,0,4.17,43.69,0.09,0.36,0.37
51,-13.90972222,13.82972222,2014,2,20,51,2014-02-20,22.3,35.23,18.76,26.23,3.23,16.19,0,3.31,49.81,0.09,0.36,0.37
52,-13.90972222,13.82972222,2014,2,21,52,2014-02-21,23.36,37.01,19.03,26.95,2.69,13.06,0,4.07,59.56,0.09,0.36,0.37
53,-13.90972222,13.82972222,2014,2,22,53,2014-02-22,23.69,37.88,18.99,27.76,2.87,13.25,0,3.31,51.19,0.09,0.36,0.37
54,-13.90972222,13.82972222,2014,2,23,54,2014-02-23,24.1,39.25,18.89,28.81,2.87,12.5,0,2.7,119.06,0.09,0.36,0.37
55,-13.90972222,13.82972222,2014,2,24,55,2014-02-24,24.61,39.23,19.76,29.02,2.32,9.69,0,3.3,101.62,0.09,0.36,0.37
56,-13.90972222,13.82972222,2014,2,25,56,2014-02-25,24.58,38.58,18.44,28.19,1.65,7.56,0,3.68,39.88,0.09,0.36,0.37
57,-13.90972222,13.82972222,2014,2,26,57,2014-02-26,24.46,38.22,18.73,28.08,1.4,6.44,0,3.9,47.38,0.09,0.36,0.37
58,-13.90972222,13.82972222,2014,2,27,58,2014-02-27,22.9,38.09,18.95,28.33,1.53,6.5,0,4.85,54.56,0.09,0.36,0.37
59,-13.90972222,13.82972222,2014,2,28,59,2014-02-28,21.89,35.55,20.08,26.84,1.83,8.94,0,5.2,56.44,0.09,0.36,0.37
60,-13.90972222,13.82972222,2014,3,1,60,2014-03-01,24.36,35.25,17.1,25.66,1.83,9.88,0,4.82,59.44,0.09,0.36,0.37
61,-13.90972222,13.82972222,2014,3,2,61,2014-03-02,25.71,35.93,16.62,25.58,2.08,11.38,0,3.7,53.25,0.08,0.36,0.37
62,-13.90972222,13.82972222,2014,3,3,62,2014-03-03,24.55,37.66,16.64,26.56,1.77,9.19,0,3.26,58.38,0.08,0.36,0.37
63,-13.90972222,13.82972222,2014,3,4,63,2014-03-04,26.26,38.76,18.37,27.86,1.4,6.44,0,2.5,43,0.08,0.36,0.37
64,-13.90972222,13.82972222,2014,3,5,64,2014-03-05,26.99,39.28,17.8,28.33,1.4,6.31,0,1.98,154.81,0.08,0.36,0.37
65,-13.90972222,13.82972222,2014,3,6,65,2014-03-06,25.33,39.35,17.16,28.2,1.95,9.31,0,1.68,220,0.08,0.36,0.37
66,-13.90972222,13.82972222,2014,3,7,66,2014-03-07,25.22,39.62,18.37,28.86,3.85,19.12,0,2.44,255,0.08,0.36,0.37
67,-13.90972222,13.82972222,2014,3,8,67,2014-03-08,22.06,39.4,21.46,29.98,4.52,19.75,0,3.2,291.12,0.08,0.36,0.37
68,-13.90972222,13.82972222,2014,3,9,68,2014-03-09,23.07,39.34,20.26,29.48,4.03,18.88,0,3.59,270.38,0.08,0.36,0.37
69,-13.90972222,13.82972222,2014,3,10,69,2014-03-10,23.49,38.83,22.17,29.81,4.39,18.38,0,3.61,334.12,0.08,0.36,0.37
70,-13.90972222,13.82972222,2014,3,11,70,2014-03-11,23.12,38.96,22.69,30.04,4.21,17,0,3.44,335.94,0.08,0.36,0.37
71,-13.90972222,13.82972222,2014,3,12,71,2014-03-12,25.79,39.34,22.55,30.29,4.27,16.81,0,2.93,316.19,0.08,0.36,0.37
72,-13.90972222,13.82972222,2014,3,13,72,2014-03-13,26.33,41.19,21.88,31.25,3.85,14.38,0,3.25,47.56,0.08,0.36,0.37
73,-13.90972222,13.82972222,2014,3,14,73,2014-03-14,26.35,41.98,22.8,32.2,3.85,13.31,0,3.95,34.31,0.07,0.36,0.37
74,-13.90972222,13.82972222,2014,3,15,74,2014-03-15,26.11,42.12,23.99,32.78,3.6,12.31,0,4.3,41.19,0.07,0.36,0.37
75,-13.90972222,13.82972222,2014,3,16,75,2014-03-16,19.12,42.08,25.35,33.4,4.27,13.88,0,4.74,35.94,0.07,0.36,0.37
76,-13.90972222,13.82972222,2014,3,17,76,2014-03-17,24.95,41.15,24.08,32.12,3.3,11.38,0,4.32,46.94,0.07,0.36,0.37
77,-13.90972222,13.82972222,2014,3,18,77,2014-03-18,26.37,39.82,21.68,30.29,1.95,8.06,0,3.51,39.62,0.07,0.36,0.37
78,-13.90972222,13.82972222,2014,3,19,78,2014-03-19,25.9,40.64,20.61,30.58,2.5,9.56,0,2.95,49.06,0.07,0.36,0.37
79,-13.90972222,13.82972222,2014,3,20,79,2014-03-20,26.02,41.33,21.01,31.12,2.62,10.19,0,2.57,49.94,0.07,0.36,0.37
80,-13.90972222,13.82972222,2014,3,21,80,2014-03-21,26.42,41.9,21.88,31.48,2.2,8.38,0,2.82,44.44,0.07,0.36,0.37
81,-13.90972222,13.82972222,2014,3,22,81,2014-03-22,26.09,40.85,21.48,31.09,1.89,7.38,0,2.64,49.5,0.07,0.36,0.37
82,-13.90972222,13.82972222,2014,3,23,82,2014-03-23,24.82,40.84,22.34,31.41,2.14,8.25,0,3.34,136.31,0.07,0.36,0.37
83,-13.90972222,13.82972222,2014,3,24,83,2014-03-24,20.83,40.39,21.73,30.61,2.56,10.25,0,2.18,55.25,0.07,0.36,0.37
84,-13.90972222,13.82972222,2014,3,25,84,2014-03-25,25.72,40.45,20.87,30.69,3.6,14.94,0,1.88,101.06,0.07,0.36,0.37
85,-13.90972222,13.82972222,2014,3,26,85,2014-03-26,24.65,39.31,22.95,30.82,2.56,9.75,0,2.77,93,0.07,0.36,0.37
86,-13.90972222,13.82972222,2014,3,27,86,2014-03-27,24.6,41.03,24.48,32.42,2.44,8.56,0,1.55,77.25,0.07,0.36,0.37
87,-13.90972222,13.82972222,2014,3,28,87,2014-03-28,26.11,40.87,22.44,31.34,4.52,17.25,0,2.02,210,0.06,0.36,0.37
88,-13.90972222,13.82972222,2014,3,29,88,2014-03-29,25.71,40.38,21.47,30.37,3.66,16,0,3.23,268.06,0.06,0.36,0.37
89,-13.90972222,13.82972222,2014,3,30,89,2014-03-30,26.23,40.98,21.24,31.19,3.05,11.81,0,2.19,174.69,0.06,0.36,0.37
90,-13.90972222,13.82972222,2014,3,31,90,2014-03-31,26.17,41.44,21.87,32.2,2.93,10.62,0,2.18,261.69,0.06,0.36,0.37
91,-13.90972222,13.82972222,2014,4,1,91,2014-04-01,25.09,41.61,24.6,32.73,3.36,11.56,0,2.94,279.75,0.06,0.36,0.37
92,-13.90972222,13.82972222,2014,4,2,92,2014-04-02,26.13,41.76,22.9,32.11,5.13,19.5,0,3.53,258.5,0.06,0.36,0.37
93,-13.90972222,13.82972222,2014,4,3,93,2014-04-03,26.21,43.61,25.48,34.31,4.39,13.44,0,4.26,124.62,0.06,0.36,0.37
94,-13.90972222,13.82972222,2014,4,4,94,2014-04-04,26.02,44.22,25.14,34.74,4.52,14,0,3.85,38.81,0.06,0.36,0.37
95,-13.90972222,13.82972222,2014,4,5,95,2014-04-05,26.08,44.08,24.98,34.77,4.58,14.25,0.77,3,43.56,0.06,0.36,0.37
96,-13.90972222,13.82972222,2014,4,6,96,2014-04-06,27.74,42.86,24.12,33.33,3.72,13,3.04,2.83,145.81,0.21,0.37,0.37
97,-13.90972222,13.82972222,2014,4,7,97,2014-04-07,27.11,41.26,23.23,31.8,3.6,13.62,0,2.62,314.5,0.19,0.37,0.37
98,-13.90972222,13.82972222,2014,4,8,98,2014-04-08,27.17,41.23,21.24,31.09,4.88,19.5,0,2.34,308.69,0.16,0.37,0.37
99,-13.90972222,13.82972222,2014,4,9,99,2014-04-09,26.43,40.58,21.09,30.95,5.37,20.69,0,1.89,306.5,0.16,0.36,0.37
100,-13.90972222,13.82972222,2014,4,10,100,2014-04-10,26.76,41.22,22.3,31.5,5.8,22.25,0,3.07,182.69,0.15,0.36,0.37
101,-13.90972222,13.82972222,2014,4,11,101,2014-04-11,27.8,42.76,22.64,32.81,3.97,14.19,0,2.86,125.44,0.14,0.36,0.37
102,-13.90972222,13.82972222,2014,4,12,102,2014-04-12,26.45,40.93,22.13,31.49,6.04,23.56,0,2.14,245,0.13,0.36,0.37
103,-13.90972222,13.82972222,2014,4,13,103,2014-04-13,24.56,41.8,23.13,32.45,6.84,25.06,0,2.45,297.88,0.12,0.36,0.37
104,-13.90972222,13.82972222,2014,4,14,104,2014-04-14,24.52,43.36,24.93,33.74,5.62,19.5,0,2.95,130.25,0.12,0.36,0.37
105,-13.90972222,13.82972222,2014,4,15,105,2014-04-15,26,42.76,24.26,34.22,4.09,14.06,0,2.03,95.44,0.12,0.36,0.37
106,-13.90972222,13.82972222,2014,4,16,106,2014-04-16,25.29,43.5,25.13,34.7,5.68,18.19,0,1.82,201.62,0.11,0.36,0.37
107,-13.90972222,13.82972222,2014,4,17,107,2014-04-17,26.74,44.49,23.63,34.1,6.41,23.5,0,3.19,150.06,0.11,0.36,0.37
108,-13.90972222,13.82972222,2014,4,18,108,2014-04-18,27.32,45.71,27.36,36.04,3.78,10.94,0,3.66,75.62,0.11,0.36,0.37
109,-13.90972222,13.82972222,2014,4,19,109,2014-04-19,26.35,43.35,24.58,34.5,6.59,21.25,0,1.91,122.38,0.1,0.36,0.37
110,-13.90972222,13.82972222,2014,4,20,110,2014-04-20,27.02,43.52,24.48,34.55,4.64,14.88,0,1.61,145.56,0.1,0.36,0.37
111,-13.90972222,13.82972222,2014,4,21,111,2014-04-21,26.98,44.83,24.12,34.46,4.76,16.5,0,3.13,114.06,0.1,0.36,0.37
112,-13.90972222,13.82972222,2014,4,22,112,2014-04-22,25.88,44.11,25.48,34.94,4.7,14.69,0,2.89,39.31,0.09,0.36,0.37
113,-13.90972222,13.82972222,2014,4,23,113,2014-04-23,23.54,43.18,25.06,34.69,6.59,21.5,0,2.13,147.31,0.09,0.36,0.37
114,-13.90972222,13.82972222,2014,4,24,114,2014-04-24,21.9,42.33,25.97,34.18,8,26.81,0,2.34,158.88,0.09,0.36,0.37
115,-13.90972222,13.82972222,2014,4,25,115,2014-04-25,26.38,44.5,25.82,35.04,3.78,12.12,0,2.27,97.25,0.09,0.36,0.37
116,-13.90972222,13.82972222,2014,4,26,116,2014-04-26,26.88,43.66,24.08,34.24,2.93,9.5,0,2.69,72,0.09,0.36,0.37
117,-13.90972222,13.82972222,2014,4,27,117,2014-04-27,27.34,42.88,22.39,33.69,4.46,14.94,0,1.3,207.75,0.09,0.36,0.37
118,-13.90972222,13.82972222,2014,4,28,118,2014-04-28,25.77,43.28,23.47,33.92,5.74,21.38,0,2.7,277.25,0.09,0.36,0.37
119,-13.90972222,13.82972222,2014,4,29,119,2014-04-29,23.11,43.82,23.49,33.75,5.55,21.25,0,2.06,238.25,0.09,0.36,0.37
120,-13.90972222,13.82972222,2014,4,30,120,2014-04-30,25.41,43.19,23.8,34,4.52,15.81,0,1.66,183,0.09,0.36,0.37
121,-13.90972222,13.82972222,2014,5,1,121,2014-05-01,26.23,43.54,24.2,33.57,4.76,16.44,0,2.34,217.75,0.08,0.36,0.37
122,-13.90972222,13.82972222,2014,5,2,122,2014-05-02,26.38,43.26,23.69,33.47,5.19,17.94,0,2.13,331.75,0.08,0.36,0.37
123,-13.90972222,13.82972222,2014,5,3,123,2014-05-03,26.84,42.63,24.33,33.78,5.19,16.62,0,1.97,292.19,0.08,0.36,0.37
124,-13.90972222,13.82972222,2014,5,4,124,2014-05-04,25.62,41.62,24.98,33.26,6.96,23.44,0,3.22,280,0.08,0.36,0.37
125,-13.90972222,13.82972222,2014,5,5,125,2014-05-05,23.69,39.86,24.43,32.12,7.14,26.12,0.01,3.8,269.44,0.08,0.36,0.37
126,-13.90972222,13.82972222,2014,5,6,126,2014-05-06,22.93,38.72,24.45,31.8,6.71,24.56,0.06,3.04,305.62,0.08,0.36,0.37
127,-13.90972222,13.82972222,2014,5,7,127,2014-05-07,23.94,41.61,26.8,34.41,6.9,20.56,0.01,3.03,335.25,0.08,0.36,0.37
128,-13.90972222,13.82972222,2014,5,8,128,2014-05-08,25.5,43.43,26.57,35,5.37,16.81,0,4.01,335.44,0.08,0.36,0.37
129,-13.90972222,13.82972222,2014,5,9,129,2014-05-09,24.13,44.88,26.75,35.94,5.13,14.75,0,3.06,173.5,0.08,0.36,0.37
130,-13.90972222,13.82972222,2014,5,10,130,2014-05-10,24.26,42.54,26.04,34.55,8.3,25.94,0,2.05,201.06,0.08,0.36,0.37
131,-13.90972222,13.82972222,2014,5,11,131,2014-05-11,25.99,41.85,27.16,35.05,10.8,32.31,0.01,3.16,157,0.08,0.36,0.37
132,-13.90972222,13.82972222,2014,5,12,132,2014-05-12,24.57,41.68,28.29,35.8,11.35,32.38,0.01,2.36,190.94,0.08,0.36,0.37
133,-13.90972222,13.82972222,2014,5,13,133,2014-05-13,25.19,42.27,28.66,35.44,9.4,27.56,0.01,3.5,276.94,0.08,0.36,0.37
134,-13.90972222,13.82972222,2014,5,14,134,2014-05-14,25.09,42.2,27.4,35.06,8.67,25.62,0.05,2.35,223.25,0.08,0.36,0.37
135,-13.90972222,13.82972222,2014,5,15,135,2014-05-15,25.1,42.08,26.15,34.8,9.16,28.19,0.16,2.46,293.25,0.08,0.36,0.37
136,-13.90972222,13.82972222,2014,5,16,136,2014-05-16,25.77,42.84,29.01,36.56,9.64,26.25,0.52,1.64,236.38,0.09,0.36,0.37
137,-13.90972222,13.82972222,2014,5,17,137,2014-05-17,20.54,40.86,28.16,34.87,10.86,32.44,1.93,3.62,224.19,0.14,0.36,0.37
138,-13.90972222,13.82972222,2014,5,18,138,2014-05-18,19.98,38.37,27.87,32.46,14.22,47.94,2.93,4.25,156.06,0.24,0.37,0.37
139,-13.90972222,13.82972222,2014,5,19,139,2014-05-19,19.62,37.54,26.12,31.6,15.01,53.5,1.67,3.54,146.19,0.3,0.37,0.38
140,-13.90972222,13.82972222,2014,5,20,140,2014-05-20,21.7,36.39,27.78,32.06,16.11,55.44,5.19,0.91,193.94,0.38,0.38,0.38
141,-13.90972222,13.82972222,2014,5,21,141,2014-05-21,14.36,38.18,28.58,33.19,13.61,44.88,0.32,2.19,131.44,0.35,0.38,0.38
142,-13.90972222,13.82972222,2014,5,22,142,2014-05-22,25.06,42.77,27.98,35.19,9.34,27.69,0.01,3.4,127.75,0.3,0.38,0.38
143,-13.90972222,13.82972222,2014,5,23,143,2014-05-23,25.45,42.44,26.74,34.42,11.05,35.81,0.02,3.09,215.88,0.25,0.37,0.38
144,-13.90972222,13.82972222,2014,5,24,144,2014-05-24,25.68,44.51,26.98,35.26,9.34,30.31,0,2.77,172.5,0.22,0.37,0.37
145,-13.90972222,13.82972222,2014,5,25,145,2014-05-25,25.63,42.23,26.75,34.33,12.7,39.94,0.32,4.5,213.56,0.2,0.37,0.37
146,-13.90972222,13.82972222,2014,5,26,146,2014-05-26,18.59,41.4,28.39,34.82,13.12,40.44,0,2.79,182.88,0.2,0.37,0.37
147,-13.90972222,13.82972222,2014,5,27,147,2014-05-27,25.31,42.27,29.38,35.67,10.44,30.69,0,2.92,260.88,0.18,0.37,0.37
148,-13.90972222,13.82972222,2014,5,28,148,2014-05-28,24.21,44.81,28.84,36.65,7.93,22.12,0,2.7,149.19,0.17,0.37,0.37
149,-13.90972222,13.82972222,2014,5,29,149,2014-05-29,22.75,44.65,27.8,36.47,7.63,22.62,0,1.95,115.81,0.16,0.37,0.37
150,-13.90972222,13.82972222,2014,5,30,150,2014-05-30,18.73,41.42,29.24,34.99,10.93,31.75,0,2.55,200.94,0.15,0.36,0.37
151,-13.90972222,13.82972222,2014,5,31,151,2014-05-31,24.31,42.76,28.68,35.22,13.37,40.56,2.17,3.29,169.31,0.19,0.37,0.37
152,-13.90972222,13.82972222,2014,6,1,152,2014-06-01,15.68,39.04,28.09,33.01,15.01,49.44,1.85,3.54,210,0.25,0.37,0.37
153,-13.90972222,13.82972222,2014,6,2,153,2014-06-02,14.79,33.25,26.95,30.16,18.01,68,9.01,2.05,231.94,0.42,0.38,0.38
154,-13.90972222,13.82972222,2014,6,3,154,2014-06-03,24.71,40.51,26.68,33.26,13.85,47.38,0.02,2.51,286.25,0.38,0.38,0.38
155,-13.90972222,13.82972222,2014,6,4,155,2014-06-04,23.38,41.17,25.31,33.2,12.63,43.19,0.09,3.23,221.94,0.32,0.38,0.38
156,-13.90972222,13.82972222,2014,6,5,156,2014-06-05,20.57,38.28,27.21,32.15,15.56,53.44,1.21,3.67,216.94,0.32,0.38,0.38
157,-13.90972222,13.82972222,2014,6,6,157,2014-06-06,24.53,36.15,27.56,31.46,15.99,57,3,2.58,221.5,0.38,0.38,0.38
158,-13.90972222,13.82972222,2014,6,7,158,2014-06-07,22.6,38.76,27.58,32.6,16.05,54.5,3.28,2.66,192.25,0.38,0.38,0.38
159,-13.90972222,13.82972222,2014,6,8,159,2014-06-08,25,37.58,26.61,32.06,16.91,58.75,3.22,2.71,257.25,0.4,0.38,0.38
160,-13.90972222,13.82972222,2014,6,9,160,2014-06-09,23.53,40.63,27.13,33.06,13.06,45.06,0.02,3.7,257.44,0.34,0.38,0.38
161,-13.90972222,13.82972222,2014,6,10,161,2014-06-10,20.88,39.4,26.45,32.2,16.3,57.06,1.23,4.34,214.38,0.33,0.38,0.38
162,-13.90972222,13.82972222,2014,6,11,162,2014-06-11,18.97,38.51,26.78,32.02,15.44,54.31,3.4,4.01,234.56,0.37,0.38,0.38
163,-13.90972222,13.82972222,2014,6,12,163,2014-06-12,21.58,38.83,26.95,32.45,15.2,52.31,0.19,2.65,237.75,0.34,0.38,0.38
164,-13.90972222,13.82972222,2014,6,13,164,2014-06-13,25.39,41.14,27.13,33.82,12.63,42.06,0.18,2.8,192.25,0.3,0.38,0.38
165,-13.90972222,13.82972222,2014,6,14,165,2014-06-14,23.64,38.26,28.07,33.01,15.93,52.44,5.82,2.44,170.12,0.36,0.38,0.38
166,-13.90972222,13.82972222,2014,6,15,166,2014-06-15,24.5,36.69,26.05,31.39,15.69,56.69,0.37,3.54,225.12,0.37,0.38,0.38
167,-13.90972222,13.82972222,2014,6,16,167,2014-06-16,24.44,42.05,26.62,33.61,11.47,40.25,0,2.95,250.38,0.31,0.38,0.38
168,-13.90972222,13.82972222,2014,6,17,168,2014-06-17,25.37,41.96,25.9,33.71,13.49,45.06,0.01,3.16,205.12,0.27,0.38,0.38
169,-13.90972222,13.82972222,2014,6,18,169,2014-06-18,21.95,40.52,28.55,34.23,15.08,47.38,0.27,2.77,206,0.26,0.37,0.38
170,-13.90972222,13.82972222,2014,6,19,170,2014-06-19,19.72,40.26,29.27,34.07,13.49,42.31,0.14,2.9,206.5,0.25,0.37,0.38
171,-13.90972222,13.82972222,2014,6,20,171,2014-06-20,25.39,41.61,28.3,34.67,14.53,44.56,0.49,3.24,177.56,0.24,0.37,0.38
172,-13.90972222,13.82972222,2014,6,21,172,2014-06-21,24.75,40.8,27.36,33.8,15.38,49.75,1.13,3.75,245.88,0.26,0.37,0.38
173,-13.90972222,13.82972222,2014,6,22,173,2014-06-22,19.77,39.73,27.7,32.58,15.56,53,0.06,4.3,225.5,0.26,0.37,0.38
174,-13.90972222,13.82972222,2014,6,23,174,2014-06-23,24.17,40.79,26.9,33.64,14.1,47.06,0.22,2.69,194.31,0.24,0.37,0.38
175,-13.90972222,13.82972222,2014,6,24,175,2014-06-24,22.68,37.11,28.25,32.68,15.2,50.5,2.34,2.95,248.62,0.26,0.37,0.38
176,-13.90972222,13.82972222,2014,6,25,176,2014-06-25,21.18,33.98,26.22,29.72,18.49,71.75,35.79,3.29,248.69,0.59,0.41,0.4
177,-13.90972222,13.82972222,2014,6,26,177,2014-06-26,22.62,35.73,24.73,29,17.64,73.12,10.74,4.1,233.31,0.5,0.44,0.41
178,-13.90972222,13.82972222,2014,6,27,178,2014-06-27,23.01,33.23,24.44,28.38,17.15,72.94,3.69,3.91,239,0.48,0.45,0.42
