Var1,LON,LAT,YEAR,MM,DD,DOY,YYYYMMDD,ALLSKY_SFC_SW_DWN,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,WS2M,WD2M,GWETTOP,GWETROOT,GWETPROF
20,-15.17972222,14.24972222,2015,1,20,20,2015-01-20,20.35,34.06,16.52,24.69,3.23,17.88,0,2.16,86.62,0.22,0.35,0.39
21,-15.17972222,14.24972222,2015,1,21,21,2015-01-21,18.95,32.89,18.08,24.38,4.82,27,0,2.4,36.88,0.22,0.35,0.39
22,-15.17972222,14.24972222,2015,1,22,22,2015-01-22,11.04,31.8,19.55,24.71,4.15,22.12,0,2.96,45.94,0.22,0.35,0.39
23,-15.17972222,14.24972222,2015,1,23,23,2015-01-23,18,34.6,20.47,26.73,4.15,19.69,0,2.75,43.44,0.22,0.35,0.39
24,-15.17972222,14.24972222,2015,1,24,24,2015-01-24,16.39,35.55,20.39,26.89,3.72,17.69,0,3.18,25.94,0.21,0.35,0.39
25,-15.17972222,14.24972222,2015,1,25,25,2015-01-25,21.09,36.3,19.19,26.41,2.93,14.44,0,3.12,27.5,0.21,0.35,0.39
26,-15.17972222,14.24972222,2015,1,26,26,2015-01-26,20.59,35.64,17.55,25.86,2.69,14.06,0,3.9,53.69,0.2,0.35,0.39
27,-15.17972222,14.24972222,2015,1,27,27,2015-01-27,20.71,34.56,17.69,25.13,2.08,11.38,0,4.1,46.62,0.2,0.35,0.39
28,-15.17972222,14.24972222,2015,1,28,28,2015-01-28,18.27,34.56,18.17,25.53,1.77,9.19,0,4.09,52,0.2,0.35,0.38
29,-15.17972222,14.24972222,2015,1,29,29,2015-01-29,16.37,34.9,17.89,25.83,1.89,9.75,0,3.84,49.12,0.19,0.34,0.38
30,-15.17972222,14.24972222,2015,1,30,30,2015-01-30,20.57,34.55,19.23,25.99,2.01,10.38,0,3.76,42.38,0.19,0.34,0.38
31,-15.17972222,14.24972222,2015,1,31,31,2015-01-31,21.87,35.25,17.63,25.33,2.14,11.19,0,3.54,34,0.19,0.34,0.38
32,-15.17972222,14.24972222,2015,2,1,32,2015-02-01,18.86,34.19,16.23,24.4,2.32,13.06,0,3.1,76.5,0.19,0.34,0.38
33,-15.17972222,14.24972222,2015,2,2,33,2015-02-02,18.55,34.59,17.02,25.51,3.36,17.62,0,2.63,175.81,0.19,0.34,0.38
34,-15.17972222,14.24972222,2015,2,3,34,2015-02-03,21.95,32.8,18.95,24.47,5.92,33.81,0,2.5,262.31,0.19,0.34,0.38
35,-15.17972222,14.24972222,2015,2,4,35,2015-02-04,21.64,37.01,16.07,25.78,4.7,26.25,0,2.34,246.88,0.19,0.34,0.38
36,-15.17972222,14.24972222,2015,2,5,36,2015-02-05,19.58,36.95,19.65,27.09,4.7,22.94,0,2.92,229.75,0.19,0.34,0.38
37,-15.17972222,14.24972222,2015,2,6,37,2015-02-06,19.11,36.22,20.68,27.34,4.39,20.81,0,2.72,119.5,0.19,0.34,0.38
38,-15.17972222,14.24972222,2015,2,7,38,2015-02-07,21.96,40.13,19.69,29.13,4.09,18.56,0,2.58,155,0.19,0.34,0.38
39,-15.17972222,14.24972222,2015,2,8,39,2015-02-08,20.14,38.59,18.91,27.9,4.58,21.69,0,2.08,284.81,0.18,0.34,0.38
40,-15.17972222,14.24972222,2015,2,9,40,2015-02-09,22.01,38.15,18.15,27.26,6.35,32.69,0,3.18,330.06,0.18,0.34,0.38
41,-15.17972222,14.24972222,2015,2,10,41,2015-02-10,22.12,37.72,19.01,27.49,6.35,31.38,0,3.55,313.56,0.18,0.34,0.38
42,-15.17972222,14.24972222,2015,2,11,42,2015-02-11,22.19,38.76,19.69,28.16,5.31,25.38,0,3.45,254.19,0.18,0.34,0.38
43,-15.17972222,14.24972222,2015,2,12,43,2015-02-12,20.86,38.79,19.15,28.4,5.49,26.69,0,3.24,154.31,0.18,0.34,0.38
44,-15.17972222,14.24972222,2015,2,13,44,2015-02-13,22.45,37.12,21.13,28.75,5.37,24.38,0,4.85,210,0.18,0.34,0.38
45,-15.17972222,14.24972222,2015,2,14,45,2015-02-14,20.23,36.83,21.52,28.74,5.68,25.56,0,4.97,101.44,0.17,0.34,0.38
46,-15.17972222,14.24972222,2015,2,15,46,2015-02-15,21.08,38.73,22.67,29.94,5,20.56,0,3.54,48.44,0.17,0.34,0.38
47,-15.17972222,14.24972222,2015,2,16,47,2015-02-16,21.16,38.36,21.65,29.12,4.33,18.25,0,4.15,43.94,0.17,0.34,0.38
48,-15.17972222,14.24972222,2015,2,17,48,2015-02-17,20.05,37.21,21.67,29.15,4.33,18.5,0,4.38,24.06,0.17,0.34,0.38
49,-15.17972222,14.24972222,2015,2,18,49,2015-02-18,22.07,37.39,21.93,29.33,7.08,30,0,3.48,20,0.17,0.34,0.38
50,-15.17972222,14.24972222,2015,2,19,50,2015-02-19,22.2,34.58,21.63,27.62,6.53,29.19,0,3.97,197.25,0.17,0.34,0.38
51,-15.17972222,14.24972222,2015,2,20,51,2015-02-20,21.06,32.2,19.15,24.77,4.52,24.75,0,4.7,54.75,0.17,0.34,0.38
52,-15.17972222,14.24972222,2015,2,21,52,2015-02-21,21.84,32.08,16.01,23.52,3.78,22.88,0,4.7,25.56,0.17,0.34,0.38
53,-15.17972222,14.24972222,2015,2,22,53,2015-02-22,23.8,33.55,16.41,24.32,3.23,18.62,0,4.34,35.88,0.17,0.34,0.38
54,-15.17972222,14.24972222,2015,2,23,54,2015-02-23,24.19,36.66,17.8,26.65,3.05,14.62,0,3.44,36.88,0.17,0.34,0.38
55,-15.17972222,14.24972222,2015,2,24,55,2015-02-24,24.14,38.63,18.58,28.12,2.93,12.75,0,3.26,56.06,0.16,0.34,0.38
56,-15.17972222,14.24972222,2015,2,25,56,2015-02-25,24.45,38.44,18.52,27.86,2.14,10.06,0,3.34,22.56,0.16,0.34,0.38
57,-15.17972222,14.24972222,2015,2,26,57,2015-02-26,23.63,37.08,18.96,27.47,2.26,10.44,0,4.77,56.12,0.16,0.34,0.38
58,-15.17972222,14.24972222,2015,2,27,58,2015-02-27,20.13,35.56,19.4,26.83,1.95,9.56,0,5.21,62.12,0.16,0.34,0.38
59,-15.17972222,14.24972222,2015,2,28,59,2015-02-28,20.87,35.71,18.51,26.29,1.89,9.44,0,4.19,53.5,0.16,0.34,0.38
60,-15.17972222,14.24972222,2015,3,1,60,2015-03-01,24.34,35.93,18.13,26.26,2.01,10.06,0,3.78,43.62,0.15,0.34,0.38
61,-15.17972222,14.24972222,2015,3,2,61,2015-03-02,24.97,36.8,18.19,26.89,2.08,9.94,0,3.78,65.56,0.15,0.34,0.38
62,-15.17972222,14.24972222,2015,3,3,62,2015-03-03,24.66,37.39,19.65,27.87,2.81,12.62,0,3.46,62.81,0.15,0.34,0.38
63,-15.17972222,14.24972222,2015,3,4,63,2015-03-04,24.66,38.61,18.4,28.09,2.93,13.5,0,2.3,153.75,0.15,0.34,0.38
64,-15.17972222,14.24972222,2015,3,5,64,2015-03-05,24.32,38.9,18.15,28.36,3.23,15.38,0,1.59,182.56,0.15,0.34,0.38
65,-15.17972222,14.24972222,2015,3,6,65,2015-03-06,23.97,40.13,19.4,29.34,4.03,18.5,0,2.38,158.19,0.15,0.34,0.38
66,-15.17972222,14.24972222,2015,3,7,66,2015-03-07,21.45,40.59,19.76,30.03,3.91,17.31,0,2.47,100.25,0.15,0.34,0.38
67,-15.17972222,14.24972222,2015,3,8,67,2015-03-08,20.41,38.42,19.31,28.26,6.59,31.5,0,2.65,306.81,0.15,0.34,0.38
68,-15.17972222,14.24972222,2015,3,9,68,2015-03-09,18.46,33.69,20.11,25.98,7.87,40.81,0,2.91,297.25,0.16,0.34,0.38
69,-15.17972222,14.24972222,2015,3,10,69,2015-03-10,21.14,34.34,19.64,26.17,6.77,35.81,0,2.35,269.25,0.16,0.34,0.38
70,-15.17972222,14.24972222,2015,3,11,70,2015-03-11,21.06,38.27,20.49,29.4,6.9,28.94,0,2.46,256.38,0.16,0.34,0.38
71,-15.17972222,14.24972222,2015,3,12,71,2015-03-12,22.49,40.03,22.66,30.74,4.82,19.75,0,3.59,73.56,0.16,0.34,0.38
72,-15.17972222,14.24972222,2015,3,13,72,2015-03-13,23.87,40.85,23.59,31.8,4.88,16.94,0,3.61,61.19,0.15,0.34,0.38
73,-15.17972222,14.24972222,2015,3,14,73,2015-03-14,19.28,37.93,23.85,30.49,7.93,30.44,0,1.6,156.06,0.15,0.34,0.38
74,-15.17972222,14.24972222,2015,3,15,74,2015-03-15,20,36.82,23.8,30.23,6.96,28.19,0,1.01,184.5,0.16,0.34,0.38
75,-15.17972222,14.24972222,2015,3,16,75,2015-03-16,23.2,39.9,20.96,29.99,4.15,17.62,0,1.94,236.88,0.15,0.34,0.38
76,-15.17972222,14.24972222,2015,3,17,76,2015-03-17,24.69,40.4,20.97,30.27,4.58,20.06,0,2.64,249.06,0.15,0.34,0.38
77,-15.17972222,14.24972222,2015,3,18,77,2015-03-18,13.56,40.37,23.95,31.08,5.19,20.75,0,3.41,205.56,0.14,0.34,0.38
78,-15.17972222,14.24972222,2015,3,19,78,2015-03-19,23.17,38.7,22,30.03,4.94,20.62,0,2.95,291.88,0.14,0.34,0.38
79,-15.17972222,14.24972222,2015,3,20,79,2015-03-20,23.82,38.4,21.7,29.59,4.27,17.88,0,3.39,261.88,0.14,0.34,0.38
80,-15.17972222,14.24972222,2015,3,21,80,2015-03-21,22.66,34.59,20.85,26.9,5.55,27.44,0,3.3,305.31,0.14,0.34,0.38
81,-15.17972222,14.24972222,2015,3,22,81,2015-03-22,24.48,35.9,19.58,26.98,5.86,29.44,0,3.93,323.56,0.15,0.34,0.38
82,-15.17972222,14.24972222,2015,3,23,82,2015-03-23,23.11,34.73,18.98,25.98,5.98,31.44,0,4.88,332,0.15,0.34,0.38
83,-15.17972222,14.24972222,2015,3,24,83,2015-03-24,25.97,34.52,17.08,25.35,5.43,31.44,0,4.07,262.12,0.15,0.34,0.38
84,-15.17972222,14.24972222,2015,3,25,84,2015-03-25,25.41,36.4,17.65,27.1,3.85,18.69,0,3.4,97.31,0.15,0.34,0.38
85,-15.17972222,14.24972222,2015,3,26,85,2015-03-26,23.09,38.12,20.7,29.23,3.97,16.62,0,2.88,40.94,0.14,0.34,0.38
86,-15.17972222,14.24972222,2015,3,27,86,2015-03-27,24.5,40.69,20.94,30.94,4.46,16.94,0,2.37,139.25,0.14,0.34,0.38
87,-15.17972222,14.24972222,2015,3,28,87,2015-03-28,26.01,41.8,21.85,31.6,3.78,14.69,0,3.36,87.75,0.14,0.34,0.38
88,-15.17972222,14.24972222,2015,3,29,88,2015-03-29,26.77,39.5,23.9,30.84,2.75,10.56,0,5.05,51.31,0.13,0.34,0.38
89,-15.17972222,14.24972222,2015,3,30,89,2015-03-30,27.18,38.45,21.09,29.18,2.32,10.06,0,4.39,65.31,0.13,0.34,0.38
90,-15.17972222,14.24972222,2015,3,31,90,2015-03-31,26.78,39.01,19.48,28.96,2.32,9.94,0,3.41,60.38,0.13,0.34,0.38
91,-15.17972222,14.24972222,2015,4,1,91,2015-04-01,26.14,40.43,20.24,29.85,2.01,8.38,0,3.47,51.25,0.13,0.34,0.38
92,-15.17972222,14.24972222,2015,4,2,92,2015-04-02,27.25,41.38,19.95,30.97,2.01,7.62,0,2.55,52.5,0.12,0.34,0.38
93,-15.17972222,14.24972222,2015,4,3,93,2015-04-03,23,41.2,22.29,32.06,3.05,10.5,0,1.67,113.75,0.12,0.34,0.38
94,-15.17972222,14.24972222,2015,4,4,94,2015-04-04,23.63,41.62,23.35,32,5.31,19.19,0,1.75,195.62,0.12,0.34,0.38
95,-15.17972222,14.24972222,2015,4,5,95,2015-04-05,24.86,40.9,23.58,31.87,7.08,27.94,0,1.88,148.88,0.12,0.34,0.38
96,-15.17972222,14.24972222,2015,4,6,96,2015-04-06,25.13,40.23,21.73,30.84,7.81,31.19,0,2.37,261.75,0.13,0.34,0.38
97,-15.17972222,14.24972222,2015,4,7,97,2015-04-07,25.91,41.26,21.78,31.01,6.41,27,0,3.1,237.69,0.13,0.34,0.38
98,-15.17972222,14.24972222,2015,4,8,98,2015-04-08,25.35,42.48,21.92,31.87,5.37,21.94,0,3.71,146.69,0.13,0.34,0.38
99,-15.17972222,14.24972222,2015,4,9,99,2015-04-09,19.99,43.45,23.19,32.93,4.58,16.44,0,3.62,106.31,0.12,0.34,0.38
100,-15.17972222,14.24972222,2015,4,10,100,2015-04-10,22.42,42.3,23.78,32.82,5.49,18.5,0,2.91,102.56,0.12,0.34,0.38
101,-15.17972222,14.24972222,2015,4,11,101,2015-04-11,25.4,42.55,23.9,32.93,7.2,26.69,0,2.2,177.19,0.12,0.34,0.37
102,-15.17972222,14.24972222,2015,4,12,102,2015-04-12,26.37,43.07,22.48,32.55,5.86,24.56,0,2.4,150.88,0.12,0.34,0.37
103,-15.17972222,14.24972222,2015,4,13,103,2015-04-13,19.72,42.28,22.23,32.39,6.59,25.69,0,2.12,191.31,0.12,0.34,0.37
104,-15.17972222,14.24972222,2015,4,14,104,2015-04-14,20.6,39.65,23.76,31.25,9.22,35.62,0,3.33,236.75,0.12,0.34,0.37
105,-15.17972222,14.24972222,2015,4,15,105,2015-04-15,20.88,41.21,24.28,32.59,8.73,31.62,0,2.03,205.5,0.13,0.34,0.37
106,-15.17972222,14.24972222,2015,4,16,106,2015-04-16,19.87,40.72,24.82,32.15,8.61,31,0,2.2,227.75,0.13,0.34,0.37
107,-15.17972222,14.24972222,2015,4,17,107,2015-04-17,21.86,40.21,23.41,31.09,8.67,34.56,0,3.12,260.75,0.13,0.34,0.37
108,-15.17972222,14.24972222,2015,4,18,108,2015-04-18,23.48,41.09,22.14,31.09,8.12,34.06,0,2.91,263.56,0.13,0.34,0.37
109,-15.17972222,14.24972222,2015,4,19,109,2015-04-19,23.64,42.22,22.74,31.57,7.08,28.88,0,3.02,237.44,0.13,0.34,0.37
110,-15.17972222,14.24972222,2015,4,20,110,2015-04-20,24.1,40.97,21.37,30.64,7.63,33.06,0,2.27,265.12,0.13,0.34,0.37
111,-15.17972222,14.24972222,2015,4,21,111,2015-04-21,22.9,40.24,21.68,30.59,7.69,32.62,0,2.11,224.12,0.13,0.34,0.37
112,-15.17972222,14.24972222,2015,4,22,112,2015-04-22,22.13,42.66,22.32,32.44,6.23,25.06,0,2.05,186.56,0.13,0.34,0.37
113,-15.17972222,14.24972222,2015,4,23,113,2015-04-23,21.71,41.56,23.43,31.8,5.68,21.75,0,2.2,232.62,0.12,0.34,0.37
114,-15.17972222,14.24972222,2015,4,24,114,2015-04-24,25.26,43.24,22.47,31.94,7.75,32.94,0,2.67,200.06,0.12,0.34,0.37
115,-15.17972222,14.24972222,2015,4,25,115,2015-04-25,26.43,41.87,21.9,31.43,9.52,39.56,0,3.24,238.31,0.12,0.34,0.37
116,-15.17972222,14.24972222,2015,4,26,116,2015-04-26,26.21,41.62,21.74,31.02,9.16,39.44,0,3.81,258.5,0.12,0.34,0.37
117,-15.17972222,14.24972222,2015,4,27,117,2015-04-27,25.53,40.58,21.25,30.19,10.01,44,0,4.53,249.5,0.12,0.34,0.37
118,-15.17972222,14.24972222,2015,4,28,118,2015-04-28,23.62,39.79,21.82,30.55,10.38,42.56,0,3.77,257.75,0.13,0.34,0.37
119,-15.17972222,14.24972222,2015,4,29,119,2015-04-29,24.9,41.05,22.63,31.37,9.7,38.5,0,2.89,295.94,0.13,0.34,0.37
120,-15.17972222,14.24972222,2015,4,30,120,2015-04-30,22.34,40,23.65,31.38,9.4,37,0,2.66,245.94,0.13,0.34,0.37
121,-15.17972222,14.24972222,2015,5,1,121,2015-05-01,24.86,42.32,23.31,32.36,9.7,37.5,0,3.62,241.5,0.13,0.34,0.37
122,-15.17972222,14.24972222,2015,5,2,122,2015-05-02,21.37,39.94,23.02,30.98,9.89,40.06,0,4.02,261.5,0.13,0.34,0.37
123,-15.17972222,14.24972222,2015,5,3,123,2015-05-03,21.39,40.13,22.66,31.03,9.58,39.75,0,3.6,276.69,0.13,0.34,0.37
124,-15.17972222,14.24972222,2015,5,4,124,2015-05-04,16.17,43.4,22.82,32.38,6.96,30.94,0,3.51,171.06,0.13,0.34,0.37
125,-15.17972222,14.24972222,2015,5,5,125,2015-05-05,25.12,40.92,23.44,31.83,6.65,26.5,0,2.26,206.94,0.12,0.34,0.37
126,-15.17972222,14.24972222,2015,5,6,126,2015-05-06,24,38.38,24.26,30.76,10.5,41.5,0,4.18,248.12,0.13,0.34,0.37
127,-15.17972222,14.24972222,2015,5,7,127,2015-05-07,20.59,32.7,22.94,27.88,11.47,51.5,0,3.6,261.62,0.13,0.34,0.37
128,-15.17972222,14.24972222,2015,5,8,128,2015-05-08,22.6,40.01,22.51,30.75,10.93,44,0,3.44,241.31,0.14,0.34,0.37
129,-15.17972222,14.24972222,2015,5,9,129,2015-05-09,24,39.31,24.05,31.12,11.35,43.44,0,4.79,253.38,0.14,0.34,0.37
130,-15.17972222,14.24972222,2015,5,10,130,2015-05-10,24.95,39.9,23.24,31.15,11.54,44.5,0,4.48,255.06,0.14,0.34,0.37
131,-15.17972222,14.24972222,2015,5,11,131,2015-05-11,25.41,39.85,23.36,31.32,11.96,45.56,0,4.05,278,0.14,0.34,0.37
132,-15.17972222,14.24972222,2015,5,12,132,2015-05-12,25.11,40.15,23.05,31.44,11.17,42.75,0,3.47,283.12,0.13,0.34,0.37
133,-15.17972222,14.24972222,2015,5,13,133,2015-05-13,25.27,40.54,24.09,32.31,10.68,39.19,0,2.53,285.75,0.13,0.34,0.37
134,-15.17972222,14.24972222,2015,5,14,134,2015-05-14,24.96,41.58,24.96,33.08,10.13,35.5,0,3.29,300.75,0.13,0.34,0.37
135,-15.17972222,14.24972222,2015,5,15,135,2015-05-15,24.76,42.55,24.76,33.19,9.83,35.06,0,3.77,289.44,0.13,0.34,0.37
136,-15.17972222,14.24972222,2015,5,16,136,2015-05-16,24.42,41.14,23.87,32.05,10.38,39.31,0,3.29,260.25,0.13,0.34,0.37
137,-15.17972222,14.24972222,2015,5,17,137,2015-05-17,24.3,40.9,23.72,32.19,11.05,41.88,0,3.55,257.69,0.12,0.34,0.37
138,-15.17972222,14.24972222,2015,5,18,138,2015-05-18,23.54,39.44,24.53,31.76,11.41,42.88,0,3.72,266.75,0.12,0.34,0.37
139,-15.17972222,14.24972222,2015,5,19,139,2015-05-19,23.82,39.08,25.03,31.43,11.47,43.12,0,4.27,262.56,0.13,0.34,0.37
140,-15.17972222,14.24972222,2015,5,20,140,2015-05-20,25.7,38.87,24.48,31.51,10.5,40,0,3.21,247.19,0.13,0.34,0.37
141,-15.17972222,14.24972222,2015,5,21,141,2015-05-21,23.37,36.93,25.33,31.01,12.63,47.31,0.01,3.99,245.56,0.13,0.34,0.37
142,-15.17972222,14.24972222,2015,5,22,142,2015-05-22,20.74,39.15,26.33,31.96,11.35,41.56,0.01,3.43,283.31,0.13,0.34,0.37
143,-15.17972222,14.24972222,2015,5,23,143,2015-05-23,20.13,41.3,24.38,32.97,6.96,26.44,0,3.87,244.44,0.13,0.34,0.37
144,-15.17972222,14.24972222,2015,5,24,144,2015-05-24,24.39,41.77,24.78,32.94,6.77,25,0,2.13,227.19,0.13,0.34,0.37
145,-15.17972222,14.24972222,2015,5,25,145,2015-05-25,25.91,41.83,23.83,32.54,7.02,28.5,0,2.89,194,0.12,0.34,0.37
146,-15.17972222,14.24972222,2015,5,26,146,2015-05-26,25.5,43.57,23.89,33.84,4.7,16.06,0,3.46,129,0.12,0.34,0.37
147,-15.17972222,14.24972222,2015,5,27,147,2015-05-27,27.1,42.98,24.44,33.89,4.33,14.44,0,3.41,104.06,0.12,0.34,0.37
148,-15.17972222,14.24972222,2015,5,28,148,2015-05-28,25.53,43.26,24.18,33.74,5.31,18.88,0,3.39,176,0.12,0.34,0.37
149,-15.17972222,14.24972222,2015,5,29,149,2015-05-29,25.2,41.46,24.3,32.7,8.36,30.31,0,2.22,243.38,0.12,0.34,0.37
150,-15.17972222,14.24972222,2015,5,30,150,2015-05-30,21.98,41.58,25.67,33.23,9.83,34.44,0,2.81,278.25,0.12,0.34,0.37
151,-15.17972222,14.24972222,2015,5,31,151,2015-05-31,17.49,42.75,25.53,34.02,10.68,36.31,0,3.22,251.06,0.12,0.34,0.37
152,-15.17972222,14.24972222,2015,6,1,152,2015-06-01,23.11,41.5,26.23,33.66,11.72,39.56,0,3.9,232.12,0.12,0.34,0.37
153,-15.17972222,14.24972222,2015,6,2,153,2015-06-02,21.04,37.54,27.05,31.87,13.49,47.38,0,4.7,252.94,0.12,0.34,0.37
154,-15.17972222,14.24972222,2015,6,3,154,2015-06-03,24.69,40.1,26.54,32.89,9.52,33.75,0,3.22,287.75,0.12,0.34,0.37
155,-15.17972222,14.24972222,2015,6,4,155,2015-06-04,25.02,39.92,23.81,31.56,8.48,33.62,0,3.02,287.94,0.12,0.34,0.37
156,-15.17972222,14.24972222,2015,6,5,156,2015-06-05,25.35,38.76,22.69,30.69,9.52,38.44,0.01,2.77,298.31,0.12,0.34,0.37
157,-15.17972222,14.24972222,2015,6,6,157,2015-06-06,24.96,39.55,23.65,31.69,9.64,36,0,2.66,308.19,0.12,0.34,0.37
158,-15.17972222,14.24972222,2015,6,7,158,2015-06-07,24.24,41.79,24.8,33.15,8.48,30.06,0,3.51,278.38,0.12,0.34,0.37
159,-15.17972222,14.24972222,2015,6,8,159,2015-06-08,23.57,42.22,24.31,32.98,9.95,35.25,0,3.1,213.06,0.12,0.34,0.37
160,-15.17972222,14.24972222,2015,6,9,160,2015-06-09,24.41,40.27,26.39,33.17,13.79,46.31,0.13,4.26,227.25,0.12,0.34,0.37
161,-15.17972222,14.24972222,2015,6,10,161,2015-06-10,23.62,39.55,26.52,32.87,13.31,45.44,0.09,3.23,265.69,0.13,0.34,0.37
162,-15.17972222,14.24972222,2015,6,11,162,2015-06-11,21.88,40.47,26.58,33.26,12.88,43.38,0.04,2.88,211.69,0.13,0.34,0.37
163,-15.17972222,14.24972222,2015,6,12,163,2015-06-12,23.98,41.64,28.33,35.15,13.12,39.75,0.14,2.23,198.75,0.13,0.34,0.37
164,-15.17972222,14.24972222,2015,6,13,164,2015-06-13,22.66,42.06,27.56,34.34,11.54,37,0,4.55,261.44,0.13,0.34,0.37
165,-15.17972222,14.24972222,2015,6,14,165,2015-06-14,19.03,41.39,26.06,33.42,12.15,41.12,0.01,3.72,221.19,0.13,0.34,0.37
166,-15.17972222,14.24972222,2015,6,15,166,2015-06-15,19.59,39.97,26.26,32.97,12.82,43.88,0.01,3.48,239.12,0.13,0.34,0.37
167,-15.17972222,14.24972222,2015,6,16,167,2015-06-16,18.43,38.44,26.4,32.65,14.65,49.75,1.39,3.45,229.44,0.16,0.34,0.37
168,-15.17972222,14.24972222,2015,6,17,168,2015-06-17,20.74,36.78,27.12,31.72,14.53,51.06,1.66,4.69,260.94,0.23,0.34,0.37
169,-15.17972222,14.24972222,2015,6,18,169,2015-06-18,23.92,39.89,25.67,32.16,12.76,46.25,0,3.68,259.06,0.25,0.34,0.37
170,-15.17972222,14.24972222,2015,6,19,170,2015-06-19,22.6,39.3,24.26,31.26,12.82,48.69,0,4.48,255.75,0.23,0.34,0.37
171,-15.17972222,14.24972222,2015,6,20,171,2015-06-20,23.78,39.82,24.31,31.83,13.18,48.94,0.22,4.12,244.62,0.22,0.34,0.37
172,-15.17972222,14.24972222,2015,6,21,172,2015-06-21,25.28,39.42,26.7,33.06,14.04,46.69,0.93,2.58,219.31,0.23,0.34,0.37
173,-15.17972222,14.24972222,2015,6,22,173,2015-06-22,24.01,39.69,26.89,33.15,14.1,46.88,0.51,3.55,280.94,0.24,0.34,0.37
174,-15.17972222,14.24972222,2015,6,23,174,2015-06-23,22.1,38.74,25.86,32.25,13.55,46.88,0.23,4.02,251.75,0.23,0.34,0.37
175,-15.17972222,14.24972222,2015,6,24,175,2015-06-24,24.31,38.69,26.68,32.43,14.53,49.88,0.66,3.5,247.88,0.24,0.34,0.37
176,-15.17972222,14.24972222,2015,6,25,176,2015-06-25,22.01,34.79,25.97,29.87,14.95,58.69,1.2,4.32,266.75,0.27,0.35,0.37
177,-15.17972222,14.24972222,2015,6,26,177,2015-06-26,24.68,39.87,24.3,31.57,12.08,46.94,0.01,4.11,280.12,0.27,0.35,0.37
178,-15.17972222,14.24972222,2015,6,27,178,2015-06-27,25.04,39.94,24,31.36,11.23,43.88,0,3.77,266.56,0.24,0.34,0.37
179,-15.17972222,14.24972222,2015,6,28,179,2015-06-28,24.7,37.61,24.53,31.13,13.24,50.19,0,3.2,220.75,0.23,0.34,0.37
