Var1,LON,LAT,YEAR,MM,DD,DOY,YYYYMMDD,ALLSKY_SFC_SW_DWN,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,WS2M,WD2M,GWETTOP,GWETROOT,GWETPROF
33,-16.57972222,14.07972222,2016,2,2,33,2016-02-02,19.04,28.03,20.29,23.9,8.12,44.31,0,4.92,62.94,0.34,0.38,0.62
34,-16.57972222,14.07972222,2016,2,3,34,2016-02-03,22.82,28.56,18.8,23.98,7.39,40.75,0,3.98,66.69,0.34,0.38,0.62
35,-16.57972222,14.07972222,2016,2,4,35,2016-02-04,22.3,30.62,18.17,23.86,7.63,43.12,0,2.83,144.81,0.34,0.38,0.62
36,-16.57972222,14.07972222,2016,2,5,36,2016-02-05,21.74,31.99,18.97,24.31,8.18,44.88,0.59,2.73,155.06,0.35,0.38,0.62
37,-16.57972222,14.07972222,2016,2,6,37,2016-02-06,20.32,31.51,20.65,24.94,7.93,41.69,0.32,2.95,122.5,0.34,0.38,0.62
38,-16.57972222,14.07972222,2016,2,7,38,2016-02-07,20.15,31.22,20.2,25.57,8.54,43.12,0,3.67,65.12,0.34,0.37,0.62
39,-16.57972222,14.07972222,2016,2,8,39,2016-02-08,18.89,30.24,21.46,25.87,8.91,43.44,0,3.48,84.56,0.34,0.37,0.62
40,-16.57972222,14.07972222,2016,2,9,40,2016-02-09,18,29.77,22.18,25.53,8.36,41.5,0,4.13,59.38,0.33,0.37,0.61
41,-16.57972222,14.07972222,2016,2,10,41,2016-02-10,13.9,28.55,20.88,24.27,8.24,43.94,0,3.86,57.88,0.33,0.37,0.61
42,-16.57972222,14.07972222,2016,2,11,42,2016-02-11,19.45,29.7,20.46,24.74,8.12,42.56,0.57,3.3,85.06,0.34,0.37,0.61
43,-16.57972222,14.07972222,2016,2,12,43,2016-02-12,20.62,30.5,21.31,25.16,8,40.69,0,3.9,44.5,0.33,0.37,0.61
44,-16.57972222,14.07972222,2016,2,13,44,2016-02-13,22.86,30.08,19.76,24.69,7.81,41.25,0,3.83,43.69,0.33,0.37,0.61
45,-16.57972222,14.07972222,2016,2,14,45,2016-02-14,23.6,31.49,18.73,24.49,7.87,43.25,0.06,3.81,51.56,0.32,0.37,0.61
46,-16.57972222,14.07972222,2016,2,15,46,2016-02-15,24.2,30.81,19.45,24.44,7.87,42.44,0,4.61,35.12,0.32,0.37,0.61
47,-16.57972222,14.07972222,2016,2,16,47,2016-02-16,23.83,29.67,20.13,24.14,8.91,48.94,0,5.25,59,0.32,0.36,0.61
48,-16.57972222,14.07972222,2016,2,17,48,2016-02-17,23.6,28.63,18.42,23.15,7.69,44.88,0,4.56,33.25,0.32,0.36,0.61
49,-16.57972222,14.07972222,2016,2,18,49,2016-02-18,23.52,30.2,17.3,22.33,7.51,46.5,0,4.02,151,0.32,0.36,0.61
50,-16.57972222,14.07972222,2016,2,19,50,2016-02-19,24.24,25.7,16.89,20.57,8.73,60.88,0,5.7,152.44,0.32,0.36,0.6
51,-16.57972222,14.07972222,2016,2,20,51,2016-02-20,15.59,24.58,17.3,20.51,8.91,61.62,0,5.43,98.88,0.33,0.36,0.6
52,-16.57972222,14.07972222,2016,2,21,52,2016-02-21,20.83,27.72,17.73,21.76,8.12,52.12,0,4.15,81.62,0.33,0.36,0.6
53,-16.57972222,14.07972222,2016,2,22,53,2016-02-22,15.52,25.33,18.42,21.58,8.12,51.81,0,4.02,27.69,0.33,0.36,0.6
54,-16.57972222,14.07972222,2016,2,23,54,2016-02-23,21.03,32.4,19.54,23.78,7.75,44.31,0.13,3.01,92.5,0.32,0.36,0.6
55,-16.57972222,14.07972222,2016,2,24,55,2016-02-24,21.42,33.76,20.15,24.62,8.18,45.5,0.13,2.84,136.75,0.32,0.36,0.6
56,-16.57972222,14.07972222,2016,2,25,56,2016-02-25,20.84,32.85,20.26,25.16,8.24,44.56,0.13,2.98,43.44,0.32,0.36,0.6
57,-16.57972222,14.07972222,2016,2,26,57,2016-02-26,22.39,33.62,21.42,26.11,7.51,37.62,0.09,2.38,80.12,0.3,0.36,0.6
58,-16.57972222,14.07972222,2016,2,27,58,2016-02-27,19.93,33.19,21.15,25.05,8.3,44.31,0.48,3.31,108.81,0.31,0.36,0.6
59,-16.57972222,14.07972222,2016,2,28,59,2016-02-28,18.65,27.01,19.62,22.91,9.4,55.88,0,3.92,16,0.31,0.36,0.6
60,-16.57972222,14.07972222,2016,2,29,60,2016-02-29,18.36,28.26,19.01,23.06,8.91,53.31,0,3.69,80.5,0.31,0.36,0.6
61,-16.57972222,14.07972222,2016,3,1,61,2016-03-01,12.01,28.98,19.6,23.36,9.28,54,0,3.58,116.38,0.32,0.36,0.59
62,-16.57972222,14.07972222,2016,3,2,62,2016-03-02,19.1,31.32,20.18,24.12,9.22,51.94,0,3.37,136.19,0.31,0.36,0.59
63,-16.57972222,14.07972222,2016,3,3,63,2016-03-03,23.92,33.34,20.21,25.19,8.73,47.38,0,3.17,72.12,0.3,0.36,0.59
64,-16.57972222,14.07972222,2016,3,4,64,2016-03-04,18.4,32.45,21.72,26.54,7.08,34.56,0,2.37,83.25,0.3,0.35,0.59
65,-16.57972222,14.07972222,2016,3,5,65,2016-03-05,21.2,32.58,21.66,25.67,7.87,40.31,0.01,2.07,135.88,0.3,0.35,0.59
66,-16.57972222,14.07972222,2016,3,6,66,2016-03-06,25.06,31.98,21.61,26.04,8.42,41.62,0,3.95,34.31,0.3,0.35,0.59
67,-16.57972222,14.07972222,2016,3,7,67,2016-03-07,25.07,31.3,20.15,24.42,10.07,55.38,0,4.56,117.19,0.3,0.35,0.59
68,-16.57972222,14.07972222,2016,3,8,68,2016-03-08,25.19,30.62,19.15,23.58,10.38,60.38,0,4.59,95.62,0.3,0.35,0.59
69,-16.57972222,14.07972222,2016,3,9,69,2016-03-09,25.27,29.4,18.83,22.82,10.56,63.62,0,4.33,157.94,0.3,0.35,0.59
70,-16.57972222,14.07972222,2016,3,10,70,2016-03-10,25.43,26.47,18.4,21.71,10.93,70,0,4.48,271.12,0.31,0.35,0.59
71,-16.57972222,14.07972222,2016,3,11,71,2016-03-11,25.86,26.2,18.15,21.41,10.8,70.75,0,4.16,335.94,0.31,0.35,0.59
72,-16.57972222,14.07972222,2016,3,12,72,2016-03-12,27.13,26.6,17.9,21.36,10.99,72.31,0,3.84,327.19,0.31,0.35,0.59
73,-16.57972222,14.07972222,2016,3,13,73,2016-03-13,25.46,25.48,17.55,20.87,10.86,73.62,0,3.76,327.81,0.31,0.35,0.59
74,-16.57972222,14.07972222,2016,3,14,74,2016-03-14,26.35,25.22,17.26,20.58,10.74,73.75,0,3.58,332.94,0.32,0.35,0.59
75,-16.57972222,14.07972222,2016,3,15,75,2016-03-15,25.54,26.58,17.85,21.56,11.11,71.88,0,3.34,271.56,0.32,0.35,0.59
76,-16.57972222,14.07972222,2016,3,16,76,2016-03-16,25.12,29.91,18.91,23.06,11.41,68.38,0,3.48,279.25,0.31,0.35,0.59
77,-16.57972222,14.07972222,2016,3,17,77,2016-03-17,25.96,30.83,19.71,23.81,11.29,64.62,0,3.81,286.12,0.31,0.35,0.59
78,-16.57972222,14.07972222,2016,3,18,78,2016-03-18,26.33,29.9,19.43,23.36,11.41,67.62,0,4.05,284.19,0.3,0.35,0.59
79,-16.57972222,14.07972222,2016,3,19,79,2016-03-19,27.09,32.33,18.85,23.23,11.29,69.19,0,3.24,249.06,0.3,0.35,0.59
80,-16.57972222,14.07972222,2016,3,20,80,2016-03-20,27.09,27.76,18.83,22.05,12.08,76.25,0.02,3.13,327.12,0.31,0.35,0.59
81,-16.57972222,14.07972222,2016,3,21,81,2016-03-21,26.32,26.55,19.17,21.96,11.54,72.69,0,4.24,342.75,0.31,0.35,0.59
82,-16.57972222,14.07972222,2016,3,22,82,2016-03-22,18.74,30.2,18.94,23.19,10.56,63.38,0,3.95,265.69,0.31,0.35,0.59
83,-16.57972222,14.07972222,2016,3,23,83,2016-03-23,21.21,29.76,19.84,23.75,9.09,52.12,0,3.95,132.38,0.3,0.35,0.59
84,-16.57972222,14.07972222,2016,3,24,84,2016-03-24,17.17,26.12,19.22,22.34,9.09,56,0,4.26,26.19,0.3,0.35,0.59
85,-16.57972222,14.07972222,2016,3,25,85,2016-03-25,22.04,26.68,19.15,22.59,8.73,53.19,0,3.62,38.19,0.3,0.35,0.59
86,-16.57972222,14.07972222,2016,3,26,86,2016-03-26,26.57,32.33,19,23.89,7.57,43.88,0,3.38,153.38,0.3,0.35,0.59
87,-16.57972222,14.07972222,2016,3,27,87,2016-03-27,24.89,33.2,19.05,24.8,8.18,46.25,0,3.48,95.25,0.29,0.35,0.58
88,-16.57972222,14.07972222,2016,3,28,88,2016-03-28,26.56,32.74,19.21,24.22,8.67,50,0,3.63,151.88,0.29,0.35,0.58
89,-16.57972222,14.07972222,2016,3,29,89,2016-03-29,26.64,29.02,19.08,22.67,10.86,66.5,0,4.09,292.31,0.3,0.35,0.58
90,-16.57972222,14.07972222,2016,3,30,90,2016-03-30,27.45,25.87,18.4,21.34,11.05,72.62,0,4.66,339,0.3,0.35,0.58
91,-16.57972222,14.07972222,2016,3,31,91,2016-03-31,26.67,24.59,17.81,20.33,10.5,72.88,0,4.73,258.38,0.3,0.35,0.58
92,-16.57972222,14.07972222,2016,4,1,92,2016-04-01,26.42,25.42,17.64,20.81,10.99,74.06,0,3.92,290.12,0.31,0.35,0.58
93,-16.57972222,14.07972222,2016,4,2,93,2016-04-02,26.72,25.26,17.67,20.94,10.99,73.19,0,3.87,336.75,0.31,0.35,0.58
94,-16.57972222,14.07972222,2016,4,3,94,2016-04-03,26.28,25.96,17.93,21.3,10.8,70.88,0,4,292.94,0.31,0.35,0.58
95,-16.57972222,14.07972222,2016,4,4,95,2016-04-04,25.89,27.95,18.63,22.31,11.41,70.31,0,3.69,333.06,0.3,0.35,0.58
96,-16.57972222,14.07972222,2016,4,5,96,2016-04-05,25.06,30.31,19.35,23.43,10.74,62.81,0,3.92,270.69,0.3,0.35,0.58
97,-16.57972222,14.07972222,2016,4,6,97,2016-04-06,24.42,28.29,19.34,22.63,11.05,66.88,0,4.42,284.25,0.3,0.35,0.58
98,-16.57972222,14.07972222,2016,4,7,98,2016-04-07,27.75,25.29,18.16,21.14,11.29,74.31,0,4.34,337.56,0.3,0.35,0.58
99,-16.57972222,14.07972222,2016,4,8,99,2016-04-08,22.48,24.94,18.15,20.73,10.86,73.12,0,4.15,334,0.31,0.35,0.58
100,-16.57972222,14.07972222,2016,4,9,100,2016-04-09,26.58,25.84,18.04,21.05,10.8,71.88,0,3.98,292.44,0.31,0.35,0.58
101,-16.57972222,14.07972222,2016,4,10,101,2016-04-10,26.19,26.01,17.63,21.1,10.56,70.12,0,3.98,291.75,0.3,0.35,0.58
102,-16.57972222,14.07972222,2016,4,11,102,2016-04-11,25.53,27.39,18.33,21.59,11.23,72.62,0,3.55,276.94,0.31,0.35,0.57
103,-16.57972222,14.07972222,2016,4,12,103,2016-04-12,26.79,33.44,18.5,23.77,10.56,62.88,0,3.75,235.88,0.3,0.35,0.57
104,-16.57972222,14.07972222,2016,4,13,104,2016-04-13,26.63,35.4,19.72,25.9,10.19,53.94,0,3.98,107.31,0.29,0.35,0.57
105,-16.57972222,14.07972222,2016,4,14,105,2016-04-14,26.16,35.87,21.61,27.39,10.25,48.75,0,3.1,113.94,0.28,0.35,0.57
106,-16.57972222,14.07972222,2016,4,15,106,2016-04-15,26.01,34.52,22.23,26.92,10.62,50.88,0,2.4,118.44,0.28,0.34,0.57
107,-16.57972222,14.07972222,2016,4,16,107,2016-04-16,24.96,32.78,21.91,26.08,11.41,56.88,0,2.73,207.38,0.28,0.34,0.57
108,-16.57972222,14.07972222,2016,4,17,108,2016-04-17,24.88,33.7,22.13,26.14,11.72,58.12,0,2.11,202.56,0.29,0.34,0.57
109,-16.57972222,14.07972222,2016,4,18,109,2016-04-18,25.38,33.63,22.14,26.33,12.02,58.88,0,2.48,175.94,0.29,0.34,0.57
110,-16.57972222,14.07972222,2016,4,19,110,2016-04-19,26.14,33.69,21.29,25.47,12.88,67.44,0,1.95,268.19,0.29,0.34,0.57
111,-16.57972222,14.07972222,2016,4,20,111,2016-04-20,26.37,36.82,21.36,26.33,12.51,63.31,0,3.2,237.94,0.28,0.34,0.57
112,-16.57972222,14.07972222,2016,4,21,112,2016-04-21,26.57,38.01,21.4,27.12,12.27,60.31,0,2.98,214.94,0.28,0.34,0.57
113,-16.57972222,14.07972222,2016,4,22,113,2016-04-22,25.02,36.69,22.45,27.13,11.23,54.12,0,3.05,138.44,0.27,0.34,0.57
114,-16.57972222,14.07972222,2016,4,23,114,2016-04-23,25.36,25.65,21.15,23.14,13.73,78.75,0.02,3.33,262.38,0.29,0.34,0.57
115,-16.57972222,14.07972222,2016,4,24,115,2016-04-24,24.96,25.14,20.44,22.36,13.92,83.38,0.02,2.95,284.88,0.3,0.34,0.57
116,-16.57972222,14.07972222,2016,4,25,116,2016-04-25,25.74,27.65,20.16,23.27,12.88,73.81,0,3.88,330.06,0.3,0.34,0.56
117,-16.57972222,14.07972222,2016,4,26,117,2016-04-26,25.8,27.25,20.33,23.08,12.63,73.06,0,4.17,326.12,0.3,0.34,0.56
118,-16.57972222,14.07972222,2016,4,27,118,2016-04-27,26.98,26.95,20.03,22.83,12.57,74.06,0,4.25,322.19,0.3,0.34,0.56
119,-16.57972222,14.07972222,2016,4,28,119,2016-04-28,27.23,27.07,20.12,22.85,12.39,73.38,0,4.2,320.75,0.3,0.35,0.56
120,-16.57972222,14.07972222,2016,4,29,120,2016-04-29,27.23,27.85,19.69,23.06,11.96,70.44,0.1,4.23,333.69,0.3,0.35,0.56
121,-16.57972222,14.07972222,2016,4,30,121,2016-04-30,27.43,29.01,20.01,23.79,11.96,67.44,0,4.16,335.62,0.3,0.35,0.56
122,-16.57972222,14.07972222,2016,5,1,122,2016-05-01,26.47,31.19,20.64,24.42,12.51,68.44,0,3.95,332.88,0.3,0.34,0.56
123,-16.57972222,14.07972222,2016,5,2,123,2016-05-02,25.38,30.96,20.56,24.02,13.06,73.19,0,3.34,319.62,0.3,0.34,0.56
124,-16.57972222,14.07972222,2016,5,3,124,2016-05-03,24.79,28.33,20.37,23.44,12.7,72.62,0,3.42,316.12,0.3,0.34,0.56
125,-16.57972222,14.07972222,2016,5,4,125,2016-05-04,25.81,29.34,20.35,23.52,12.15,69.06,0,4.31,337.31,0.3,0.34,0.56
126,-16.57972222,14.07972222,2016,5,5,126,2016-05-05,24,28.24,20.17,23.06,11.78,68.88,0,4.76,311,0.3,0.34,0.56
127,-16.57972222,14.07972222,2016,5,6,127,2016-05-06,24.84,26.5,19.81,22.37,11.96,72.56,0,4.16,328.88,0.3,0.34,0.56
128,-16.57972222,14.07972222,2016,5,7,128,2016-05-07,23.26,25.29,19.72,21.92,12.51,77.5,0,3.71,319.44,0.3,0.35,0.56
129,-16.57972222,14.07972222,2016,5,8,129,2016-05-08,26.56,26.51,19.65,22.37,12.21,74.38,0,3.52,319.62,0.3,0.35,0.56
130,-16.57972222,14.07972222,2016,5,9,130,2016-05-09,26.85,28.77,19.87,23.28,12.02,70.56,0,3.53,280.94,0.3,0.35,0.56
131,-16.57972222,14.07972222,2016,5,10,131,2016-05-10,26.09,29.83,20.19,24.01,12.27,68.94,0,3.8,263.44,0.3,0.35,0.56
132,-16.57972222,14.07972222,2016,5,11,132,2016-05-11,25.69,30.33,20.65,24.47,12.39,67.62,0,4.92,257.62,0.29,0.34,0.56
133,-16.57972222,14.07972222,2016,5,12,133,2016-05-12,24.93,30.47,20.73,24.34,12.08,66,0,5.29,233.81,0.29,0.34,0.56
134,-16.57972222,14.07972222,2016,5,13,134,2016-05-13,25.09,30.44,20.65,24.19,12.02,66.31,0,5.44,260.88,0.29,0.34,0.56
135,-16.57972222,14.07972222,2016,5,14,135,2016-05-14,22.03,31.69,20.51,23.87,12.57,71.38,1.24,3.2,268.69,0.3,0.34,0.55
136,-16.57972222,14.07972222,2016,5,15,136,2016-05-15,24.96,26.3,20.42,22.83,13.12,77.38,0.01,3.1,294.94,0.31,0.35,0.55
137,-16.57972222,14.07972222,2016,5,16,137,2016-05-16,23.25,26.73,20.55,22.94,12.94,76.19,0,3.77,308.94,0.3,0.35,0.55
138,-16.57972222,14.07972222,2016,5,17,138,2016-05-17,26.28,27.93,20.25,23.23,12.57,73,0,4.27,330.62,0.3,0.35,0.55
139,-16.57972222,14.07972222,2016,5,18,139,2016-05-18,26.99,29.26,20.09,23.54,13,74.44,0,3.84,321.38,0.3,0.35,0.55
140,-16.57972222,14.07972222,2016,5,19,140,2016-05-19,25.73,26.49,20.4,22.85,13.67,80.44,0.01,2.72,279.31,0.3,0.35,0.55
141,-16.57972222,14.07972222,2016,5,20,141,2016-05-20,26.56,25.96,20.69,22.98,13.43,78.19,0.1,3.01,294.56,0.3,0.35,0.55
142,-16.57972222,14.07972222,2016,5,21,142,2016-05-21,25.82,27.72,20.51,23.19,12.51,72.94,0,4.11,323.62,0.3,0.35,0.55
143,-16.57972222,14.07972222,2016,5,22,143,2016-05-22,22.54,26.49,19.81,22.82,12.15,72.25,0,3.81,329.88,0.3,0.35,0.55
144,-16.57972222,14.07972222,2016,5,23,144,2016-05-23,24.11,28.58,20.48,23.8,12.45,70.25,0,3.89,325.25,0.3,0.35,0.55
145,-16.57972222,14.07972222,2016,5,24,145,2016-05-24,26.27,27.55,20.69,23.37,12.63,72.75,0,4.6,322.31,0.3,0.35,0.55
146,-16.57972222,14.07972222,2016,5,25,146,2016-05-25,25.88,26.56,20.29,22.72,12.88,76.62,0,4.12,316.69,0.3,0.35,0.55
147,-16.57972222,14.07972222,2016,5,26,147,2016-05-26,24.24,25.82,20.19,22.74,13.06,77.25,0.81,3.77,311.06,0.32,0.35,0.55
148,-16.57972222,14.07972222,2016,5,27,148,2016-05-27,22.88,29.6,21.05,24.18,12.76,70,0.23,3.7,295.12,0.31,0.35,0.55
149,-16.57972222,14.07972222,2016,5,28,149,2016-05-28,20.87,28.49,21.3,24.18,13.06,71.06,0.1,3.95,329.12,0.3,0.35,0.55
150,-16.57972222,14.07972222,2016,5,29,150,2016-05-29,22.12,29.92,21.72,24.49,13.92,74.5,0.96,3.83,314.94,0.32,0.35,0.55
151,-16.57972222,14.07972222,2016,5,30,151,2016-05-30,22.94,33.69,21.44,25.09,13.43,71.69,1.22,2.73,211.44,0.32,0.35,0.55
152,-16.57972222,14.07972222,2016,5,31,152,2016-05-31,25.06,26.57,21.37,23.6,15.01,83.44,1.02,3.07,235.25,0.33,0.35,0.55
153,-16.57972222,14.07972222,2016,6,1,153,2016-06-01,24.16,28.27,21.96,24.33,14.83,79.69,1.63,2.09,241.56,0.34,0.36,0.55
154,-16.57972222,14.07972222,2016,6,2,154,2016-06-02,19.48,27.01,22.23,24.06,14.71,80.12,3.11,2.98,283.62,0.37,0.37,0.55
155,-16.57972222,14.07972222,2016,6,3,155,2016-06-03,25.49,27.56,21.78,24.15,15.01,81.25,1.44,3.05,282.25,0.35,0.37,0.55
156,-16.57972222,14.07972222,2016,6,4,156,2016-06-04,25.7,26.57,22.35,24.15,15.56,83.94,2.78,3.05,257.31,0.38,0.37,0.55
157,-16.57972222,14.07972222,2016,6,5,157,2016-06-05,26.36,26.73,22.51,24.29,15.32,82.06,0.13,3.25,282.25,0.35,0.37,0.55
158,-16.57972222,14.07972222,2016,6,6,158,2016-06-06,27.12,28.48,21.86,24.7,14.28,75.19,0.01,3.5,309.75,0.34,0.37,0.55
159,-16.57972222,14.07972222,2016,6,7,159,2016-06-07,26.89,28,21.82,24.51,14.89,79.12,0.07,3.34,294.19,0.33,0.37,0.55
160,-16.57972222,14.07972222,2016,6,8,160,2016-06-08,26.86,27.48,22.59,24.76,15.38,80.31,0.19,3.37,289,0.34,0.37,0.55
161,-16.57972222,14.07972222,2016,6,9,161,2016-06-09,25.79,27.37,22.7,24.65,15.99,83.56,0.18,3.72,258.81,0.34,0.37,0.55
162,-16.57972222,14.07972222,2016,6,10,162,2016-06-10,23.98,26.57,23.16,24.62,16.66,87.12,2.04,4.12,242.44,0.36,0.37,0.55
163,-16.57972222,14.07972222,2016,6,11,163,2016-06-11,24.69,26.23,23.51,24.6,16.72,87.44,1.61,4.59,252.75,0.38,0.38,0.55
164,-16.57972222,14.07972222,2016,6,12,164,2016-06-12,20.92,26.05,23.4,24.63,16.11,84.38,0.87,4.06,266.62,0.38,0.38,0.55
165,-16.57972222,14.07972222,2016,6,13,165,2016-06-13,22.31,28.15,23.55,25.39,14.83,74.88,0.01,4.13,301.5,0.35,0.38,0.55
166,-16.57972222,14.07972222,2016,6,14,166,2016-06-14,25.44,28.05,23.23,25.3,15.56,78.75,0.03,4.53,296.25,0.34,0.38,0.55
167,-16.57972222,14.07972222,2016,6,15,167,2016-06-15,25.28,27.26,23.76,25.13,15.99,81.38,0,4.12,265.12,0.34,0.38,0.55
168,-16.57972222,14.07972222,2016,6,16,168,2016-06-16,26.18,26.85,23.48,24.94,15.87,81.62,0.13,4.53,272.88,0.34,0.38,0.55
169,-16.57972222,14.07972222,2016,6,17,169,2016-06-17,25.64,27.35,23.08,24.88,14.95,77.19,0.07,4.21,295.69,0.34,0.37,0.55
170,-16.57972222,14.07972222,2016,6,18,170,2016-06-18,23.56,27.19,23.25,25.11,15.14,77.12,0,3.55,274.81,0.34,0.37,0.55
171,-16.57972222,14.07972222,2016,6,19,171,2016-06-19,26.03,29.06,24.39,26.45,15.81,74.38,0,3.44,277,0.33,0.37,0.55
172,-16.57972222,14.07972222,2016,6,20,172,2016-06-20,23.76,29.2,25.04,26.63,16.17,75.19,0,4.81,288.12,0.33,0.37,0.55
173,-16.57972222,14.07972222,2016,6,21,173,2016-06-21,24.91,28.07,24.57,26.08,17.09,81.75,0.1,4.78,254.5,0.33,0.37,0.55
174,-16.57972222,14.07972222,2016,6,22,174,2016-06-22,23.13,27.04,24.72,25.62,16.05,78.75,0.39,5.31,238.94,0.34,0.37,0.55
175,-16.57972222,14.07972222,2016,6,23,175,2016-06-23,25.58,27.12,24.26,25.51,15.32,75.75,0.03,4.29,253.25,0.34,0.37,0.55
176,-16.57972222,14.07972222,2016,6,24,176,2016-06-24,25.05,27.5,24.24,25.69,15.5,76.12,0,4.05,284.81,0.33,0.37,0.55
177,-16.57972222,14.07972222,2016,6,25,177,2016-06-25,19.93,29.23,24.63,26.59,16.42,76.44,0,3.45,291.56,0.33,0.37,0.55
178,-16.57972222,14.07972222,2016,6,26,178,2016-06-26,24.93,30.37,25.28,27.2,17.03,76.44,0.09,3.2,305.44,0.33,0.37,0.55
