Var1,LON,LAT,YEAR,MM,DD,DOY,YYYYMMDD,ALLSKY_SFC_SW_DWN,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,WS2M,WD2M,GWETTOP,GWETROOT,GWETPROF
45,-13.96972222,14.12972222,2021,2,14,45,2021-02-14,23.54,39.9,21.68,30.12,3.11,13.06,0,2.16,59.69,0.16,0.37,0.38
46,-13.96972222,14.12972222,2021,2,15,46,2021-02-15,20.49,40.67,20.55,30,3.05,13,0,2.15,57.25,0.15,0.37,0.37
47,-13.96972222,14.12972222,2021,2,16,47,2021-02-16,19.24,39.1,20.93,29.56,3.54,15.12,0,1.78,56.12,0.15,0.37,0.37
48,-13.96972222,14.12972222,2021,2,17,48,2021-02-17,8.22,38.09,24,30.44,4.82,18.94,0,2.41,43.69,0.15,0.37,0.37
49,-13.96972222,14.12972222,2021,2,18,49,2021-02-18,15.16,37.46,24.01,30.08,5.74,22.62,0,2.88,41.38,0.15,0.37,0.37
50,-13.96972222,14.12972222,2021,2,19,50,2021-02-19,11.73,36.83,23.6,30.14,5.62,21.94,0,1.81,73.06,0.15,0.37,0.37
51,-13.96972222,14.12972222,2021,2,20,51,2021-02-20,18.62,39.15,24.38,31.21,5.31,19.56,0,2.49,47.06,0.14,0.37,0.37
52,-13.96972222,14.12972222,2021,2,21,52,2021-02-21,22,40.29,23.74,31.27,3.72,13.69,0,4.08,26.25,0.14,0.36,0.37
53,-13.96972222,14.12972222,2021,2,22,53,2021-02-22,23.03,40.78,21.15,30.32,3.54,13.94,0,3.7,55.31,0.13,0.36,0.37
54,-13.96972222,14.12972222,2021,2,23,54,2021-02-23,24.85,40.49,21.26,30.22,2.56,10.94,0,3.74,70,0.13,0.36,0.37
55,-13.96972222,14.12972222,2021,2,24,55,2021-02-24,25.7,39.94,20.05,29.33,2.32,10.25,0,3.68,60.38,0.12,0.36,0.37
56,-13.96972222,14.12972222,2021,2,25,56,2021-02-25,23.94,38.56,18.98,28.52,2.44,11.12,0,4.19,62.56,0.12,0.36,0.37
57,-13.96972222,14.12972222,2021,2,26,57,2021-02-26,23.46,36.61,20.01,27.77,2.75,12.69,0,4.61,50.31,0.12,0.36,0.37
58,-13.96972222,14.12972222,2021,2,27,58,2021-02-27,23.18,37,18.01,27.43,2.44,11.44,0,3.31,39.44,0.12,0.36,0.37
59,-13.96972222,14.12972222,2021,2,28,59,2021-02-28,22.69,37.94,19.95,28.24,2.69,12.12,0,2.94,152.06,0.12,0.36,0.37
60,-13.96972222,14.12972222,2021,3,1,60,2021-03-01,24.35,38.15,21.17,28.76,2.99,13.06,0,3.56,24.69,0.12,0.36,0.37
61,-13.96972222,14.12972222,2021,3,2,61,2021-03-02,23.4,40.8,22.23,30.87,3.42,13.5,0,4.48,43.19,0.12,0.36,0.37
62,-13.96972222,14.12972222,2021,3,3,62,2021-03-03,23.44,41.33,21.9,31.51,3.78,13.81,0,3.77,51.44,0.11,0.36,0.37
63,-13.96972222,14.12972222,2021,3,4,63,2021-03-04,22.99,41.4,22.8,32.06,4.52,16.31,0,3.09,31.69,0.11,0.36,0.37
64,-13.96972222,14.12972222,2021,3,5,64,2021-03-05,21.76,40.08,23.91,32.05,5.49,19.56,0,1.9,113.06,0.11,0.36,0.37
65,-13.96972222,14.12972222,2021,3,6,65,2021-03-06,24.36,40.98,23.55,32.4,5.74,20.38,0,1.75,227.62,0.11,0.36,0.37
66,-13.96972222,14.12972222,2021,3,7,66,2021-03-07,22.92,40.01,24.57,31.62,4.27,15.25,0,2.56,121,0.11,0.36,0.37
67,-13.96972222,14.12972222,2021,3,8,67,2021-03-08,24.23,40.98,23.43,31.62,4.82,17.94,0,3.93,78.69,0.1,0.36,0.37
68,-13.96972222,14.12972222,2021,3,9,68,2021-03-09,25.2,39.64,22.72,30.58,4.39,17.12,0,4.34,13.56,0.1,0.36,0.37
69,-13.96972222,14.12972222,2021,3,10,69,2021-03-10,24.11,38.23,21.62,29.75,4.39,18.19,0,3.99,23.94,0.1,0.36,0.37
70,-13.96972222,14.12972222,2021,3,11,70,2021-03-11,19.31,38.55,23.33,29.93,2.87,11.44,0,3.95,36.69,0.1,0.36,0.37
71,-13.96972222,14.12972222,2021,3,12,71,2021-03-12,23.22,37.5,21.87,28.47,2.69,12.06,0,4.41,49.06,0.1,0.36,0.37
72,-13.96972222,14.12972222,2021,3,13,72,2021-03-13,22.9,38.48,20.49,29.26,3.72,15.31,0,3.3,58,0.1,0.36,0.37
73,-13.96972222,14.12972222,2021,3,14,73,2021-03-14,23.88,39.26,22.05,30.59,4.09,14.75,0,2.82,58,0.09,0.36,0.37
74,-13.96972222,14.12972222,2021,3,15,74,2021-03-15,23.79,39.65,22.14,30.8,4.09,15.38,0,2.05,97.44,0.09,0.36,0.37
75,-13.96972222,14.12972222,2021,3,16,75,2021-03-16,25.6,40.31,21.08,30.66,3.72,14.75,0,1.66,163.62,0.09,0.36,0.37
76,-13.96972222,14.12972222,2021,3,17,76,2021-03-17,26.06,39.97,20.88,30.28,3.91,15.88,0,2.01,270.75,0.09,0.36,0.37
77,-13.96972222,14.12972222,2021,3,18,77,2021-03-18,26.65,40.12,20.72,30.55,4.88,19.88,0,1.95,243.44,0.09,0.36,0.37
78,-13.96972222,14.12972222,2021,3,19,78,2021-03-19,26.5,39.59,21.48,30.32,6.41,26,0,3.13,261.31,0.09,0.36,0.37
79,-13.96972222,14.12972222,2021,3,20,79,2021-03-20,25.85,40.7,21.19,30.86,5.62,22.38,0,2.91,277.75,0.09,0.36,0.37
80,-13.96972222,14.12972222,2021,3,21,80,2021-03-21,25.96,41.61,21.37,31.47,4.58,17.19,0,2.53,304.88,0.09,0.36,0.37
81,-13.96972222,14.12972222,2021,3,22,81,2021-03-22,23.95,41.16,22.13,32.01,5.25,18.56,0,1.84,236.94,0.09,0.36,0.37
82,-13.96972222,14.12972222,2021,3,23,82,2021-03-23,24.98,40.87,23.87,32.39,5.07,17.5,0,3.3,124.62,0.09,0.36,0.37
83,-13.96972222,14.12972222,2021,3,24,83,2021-03-24,23.28,42.82,26.42,34.89,7.45,20.94,0,4.13,53.81,0.09,0.36,0.37
84,-13.96972222,14.12972222,2021,3,25,84,2021-03-25,26.31,42.97,26.85,34.66,4.76,14.56,0,4.76,65.19,0.09,0.36,0.37
85,-13.96972222,14.12972222,2021,3,26,85,2021-03-26,25.93,42.87,24.81,33.78,4.03,13.31,0,3.54,77.56,0.09,0.36,0.37
86,-13.96972222,14.12972222,2021,3,27,86,2021-03-27,26.65,43.76,25.4,34.09,2.81,8.81,0,3.52,65.94,0.09,0.36,0.37
87,-13.96972222,14.12972222,2021,3,28,87,2021-03-28,27.14,42.62,22.14,32.4,2.2,8,0,2.04,45.19,0.08,0.36,0.37
88,-13.96972222,14.12972222,2021,3,29,88,2021-03-29,25.73,42.1,22.12,32.44,4.82,17.06,0,1.7,245.12,0.08,0.36,0.37
89,-13.96972222,14.12972222,2021,3,30,89,2021-03-30,23.97,40.54,24.84,32.18,6.04,21.5,0,2.21,255.38,0.08,0.36,0.37
90,-13.96972222,14.12972222,2021,3,31,90,2021-03-31,24.84,42.78,25.61,34.2,6.47,20.56,0,1.77,198.69,0.08,0.36,0.37
91,-13.96972222,14.12972222,2021,4,1,91,2021-04-01,20.66,44.03,25.46,34.62,5.25,17.12,0,2.95,141.25,0.08,0.36,0.37
92,-13.96972222,14.12972222,2021,4,2,92,2021-04-02,21,42.15,26.24,33.99,6.65,20.31,0,2.3,180.81,0.08,0.36,0.37
93,-13.96972222,14.12972222,2021,4,3,93,2021-04-03,25.63,42.18,24.33,33.2,6.65,23.69,0,1.57,229.94,0.08,0.36,0.37
94,-13.96972222,14.12972222,2021,4,4,94,2021-04-04,26.11,42.91,23.79,33.79,6.29,22.69,0,1.94,202.38,0.08,0.36,0.37
95,-13.96972222,14.12972222,2021,4,5,95,2021-04-05,25.77,44.05,25.32,35.23,4.46,14,0,1.55,226.62,0.08,0.36,0.37
96,-13.96972222,14.12972222,2021,4,6,96,2021-04-06,26.26,42.51,23.07,33.26,8.12,30.19,0,2.01,199.12,0.08,0.36,0.37
97,-13.96972222,14.12972222,2021,4,7,97,2021-04-07,27.56,43.95,24.06,34.53,5.25,18.19,0,2.04,168.12,0.08,0.36,0.37
98,-13.96972222,14.12972222,2021,4,8,98,2021-04-08,27.79,44.58,26.81,35.08,4.09,12.38,0,2.04,93.88,0.08,0.36,0.37
99,-13.96972222,14.12972222,2021,4,9,99,2021-04-09,27.12,43.45,25.68,34.41,5.43,16.12,0,1.66,157.06,0.07,0.36,0.37
100,-13.96972222,14.12972222,2021,4,10,100,2021-04-10,27.29,43.48,24.54,34.01,7.69,26.75,0,1.95,211.56,0.07,0.36,0.37
101,-13.96972222,14.12972222,2021,4,11,101,2021-04-11,27.43,43.98,24.96,34.65,6.96,24.75,0,2.49,165.12,0.07,0.36,0.37
102,-13.96972222,14.12972222,2021,4,12,102,2021-04-12,26.45,44.37,24.51,35.23,4.82,14.56,0,1.28,184.44,0.07,0.36,0.37
103,-13.96972222,14.12972222,2021,4,13,103,2021-04-13,27.54,43.83,25.77,35.05,7.39,24.25,0,2.29,202.94,0.07,0.36,0.37
104,-13.96972222,14.12972222,2021,4,14,104,2021-04-14,26.89,43.21,24.6,33.87,7.57,27.06,0,3.03,218,0.07,0.36,0.37
105,-13.96972222,14.12972222,2021,4,15,105,2021-04-15,23.62,41.19,24.49,32.66,7.26,27.38,0,3.12,208.5,0.07,0.36,0.37
106,-13.96972222,14.12972222,2021,4,16,106,2021-04-16,25.22,43.6,25.55,34.47,5.8,18.62,0,2.6,176.75,0.07,0.36,0.37
107,-13.96972222,14.12972222,2021,4,17,107,2021-04-17,26.5,43.61,25.87,35.05,5.98,18.12,0,1.95,152.88,0.07,0.36,0.37
108,-13.96972222,14.12972222,2021,4,18,108,2021-04-18,24.69,43.62,26.61,35.57,5.92,17.19,0,2.04,61.31,0.07,0.36,0.37
109,-13.96972222,14.12972222,2021,4,19,109,2021-04-19,27.25,44.12,27.93,36,5.68,16.44,0,1.74,139.75,0.07,0.36,0.37
110,-13.96972222,14.12972222,2021,4,20,110,2021-04-20,27.49,44.1,25.96,35.05,4.33,13.5,0,2.2,195.25,0.07,0.36,0.37
111,-13.96972222,14.12972222,2021,4,21,111,2021-04-21,25.82,43.26,25.52,34.89,5.19,16.19,0,2.52,269,0.07,0.36,0.37
112,-13.96972222,14.12972222,2021,4,22,112,2021-04-22,24.9,40.85,27.17,33.91,6.16,19.81,0,2.76,286.75,0.07,0.36,0.37
113,-13.96972222,14.12972222,2021,4,23,113,2021-04-23,24.31,43.31,26.89,34.94,5.62,17.81,0,2.5,286.88,0.07,0.36,0.37
114,-13.96972222,14.12972222,2021,4,24,114,2021-04-24,26.96,42.06,24.43,33.31,5.43,19.19,0,2.87,289,0.07,0.36,0.37
115,-13.96972222,14.12972222,2021,4,25,115,2021-04-25,26.51,42.4,24.23,33.32,6.23,21.69,0,2.75,305.69,0.07,0.36,0.37
116,-13.96972222,14.12972222,2021,4,26,116,2021-04-26,26.98,42.66,24.49,33.87,6.1,20.25,0,1.96,231.06,0.06,0.36,0.37
117,-13.96972222,14.12972222,2021,4,27,117,2021-04-27,25.97,43.08,26.84,34.82,5.74,17.69,0,2.86,326.94,0.06,0.36,0.37
118,-13.96972222,14.12972222,2021,4,28,118,2021-04-28,27.14,44.55,26.22,35.46,6.04,18.44,0,2.97,207.5,0.06,0.36,0.37
119,-13.96972222,14.12972222,2021,4,29,119,2021-04-29,27.05,44.41,27.26,35.77,6.04,17.88,0,3.03,272.69,0.06,0.36,0.37
120,-13.96972222,14.12972222,2021,4,30,120,2021-04-30,26.15,43.36,26.2,34.76,6.71,21.06,0,4.16,255.19,0.06,0.36,0.37
121,-13.96972222,14.12972222,2021,5,1,121,2021-05-01,23.82,44.02,27.01,35.87,6.84,18.94,0,3.94,198.25,0.06,0.36,0.37
122,-13.96972222,14.12972222,2021,5,2,122,2021-05-02,24.6,42.41,27.12,34.47,6.23,19.44,0,3.9,329.69,0.06,0.36,0.37
123,-13.96972222,14.12972222,2021,5,3,123,2021-05-03,20.87,40.95,25.15,33.35,5.92,19.44,0,3.55,265.06,0.06,0.36,0.37
124,-13.96972222,14.12972222,2021,5,4,124,2021-05-04,19.59,41.72,26.38,33.42,6.04,20,0,3.18,327.88,0.06,0.36,0.37
125,-13.96972222,14.12972222,2021,5,5,125,2021-05-05,22.32,42.45,25.9,33.89,6.35,21.06,0,3.42,309.19,0.06,0.36,0.37
126,-13.96972222,14.12972222,2021,5,6,126,2021-05-06,21.16,44.39,26.72,35.83,5.92,17,0,3.27,181.25,0.06,0.36,0.37
127,-13.96972222,14.12972222,2021,5,7,127,2021-05-07,21.77,43.94,27.88,36.32,5.92,16.44,0,1.91,198.81,0.06,0.36,0.37
128,-13.96972222,14.12972222,2021,5,8,128,2021-05-08,23.45,43.06,27.91,35.58,6.71,19.25,0,1.76,200.38,0.06,0.36,0.37
129,-13.96972222,14.12972222,2021,5,9,129,2021-05-09,23.1,41.1,26.83,34.09,7.57,24.88,0,2.77,268.19,0.06,0.36,0.37
130,-13.96972222,14.12972222,2021,5,10,130,2021-05-10,25.14,43.13,25.48,34.56,6.65,21.81,0,2.28,234.75,0.06,0.36,0.37
131,-13.96972222,14.12972222,2021,5,11,131,2021-05-11,24.83,43.34,26.65,35.44,6.84,20.19,0,2.87,223.44,0.06,0.36,0.37
132,-13.96972222,14.12972222,2021,5,12,132,2021-05-12,12.69,42.41,27.01,35.11,9.52,28.88,0.01,3.23,185.75,0.06,0.36,0.37
133,-13.96972222,14.12972222,2021,5,13,133,2021-05-13,25.74,44.02,28.97,36.29,9.64,29.62,0,3.34,233.06,0.06,0.36,0.37
134,-13.96972222,14.12972222,2021,5,14,134,2021-05-14,26.73,46.34,28.01,36.83,4.27,12.19,0,3.3,61.5,0.06,0.36,0.37
135,-13.96972222,14.12972222,2021,5,15,135,2021-05-15,25.59,44.83,26.44,36.15,5.74,17.44,0,1.7,141.69,0.06,0.36,0.37
136,-13.96972222,14.12972222,2021,5,16,136,2021-05-16,24.73,42.63,25.87,34.89,6.65,22.62,0,2.6,194.31,0.06,0.36,0.37
137,-13.96972222,14.12972222,2021,5,17,137,2021-05-17,24.07,44.89,27.3,36.4,4.88,13.5,0,2.28,186.5,0.06,0.36,0.37
138,-13.96972222,14.12972222,2021,5,18,138,2021-05-18,25.13,44.98,27.9,36.83,7.26,19.5,0,3.05,204.62,0.06,0.36,0.37
139,-13.96972222,14.12972222,2021,5,19,139,2021-05-19,23.69,43.49,27.56,35.88,9.95,29.81,0,3.27,196.44,0.06,0.36,0.37
140,-13.96972222,14.12972222,2021,5,20,140,2021-05-20,21.59,43.22,28.26,35.81,9.4,27.62,0,3.45,259.56,0.06,0.36,0.37
141,-13.96972222,14.12972222,2021,5,21,141,2021-05-21,25.92,42.48,26.25,33.95,7.26,25.44,0,3.21,288.69,0.06,0.36,0.37
142,-13.96972222,14.12972222,2021,5,22,142,2021-05-22,26.93,42.09,25.08,33.69,5.8,19.06,0,2.43,301.25,0.06,0.36,0.37
143,-13.96972222,14.12972222,2021,5,23,143,2021-05-23,27.3,41.76,25.4,33.6,6.47,21.56,0,2.52,302.56,0.06,0.36,0.37
144,-13.96972222,14.12972222,2021,5,24,144,2021-05-24,26.16,43.35,25.44,34.65,6.53,20.94,0,2.65,314.88,0.06,0.36,0.37
145,-13.96972222,14.12972222,2021,5,25,145,2021-05-25,22.08,43.5,27.44,35.53,7.57,22.19,0,2.2,242.31,0.06,0.36,0.37
146,-13.96972222,14.12972222,2021,5,26,146,2021-05-26,21.32,37.99,28.45,33.1,9.16,30.25,0,3.03,247.12,0.06,0.36,0.37
147,-13.96972222,14.12972222,2021,5,27,147,2021-05-27,24.19,42.48,27.49,35.15,10.25,30.88,0,2.54,195.88,0.06,0.36,0.37
148,-13.96972222,14.12972222,2021,5,28,148,2021-05-28,23.2,43.04,29.12,36.07,8.18,23.06,0,2.02,292.44,0.06,0.36,0.37
149,-13.96972222,14.12972222,2021,5,29,149,2021-05-29,25.22,42.98,26.07,34.45,6.77,21.88,0,2.98,293.38,0.06,0.36,0.37
150,-13.96972222,14.12972222,2021,5,30,150,2021-05-30,25.73,43.19,26.62,34.73,7.81,24.44,0,2.82,242,0.06,0.36,0.37
151,-13.96972222,14.12972222,2021,5,31,151,2021-05-31,22.98,41.83,27.19,34.48,9.7,30.56,0,4.03,241,0.06,0.36,0.37
152,-13.96972222,14.12972222,2021,6,1,152,2021-06-01,25.6,41.3,26.99,34.34,10.31,32.31,0,3.2,262.06,0.06,0.36,0.37
153,-13.96972222,14.12972222,2021,6,2,153,2021-06-02,25.05,43.15,27.01,35.3,9.28,28.19,0,2.83,265.5,0.06,0.36,0.37
154,-13.96972222,14.12972222,2021,6,3,154,2021-06-03,25.12,44.11,27.51,36.05,9.58,28.19,0,2.84,258.19,0.06,0.36,0.37
155,-13.96972222,14.12972222,2021,6,4,155,2021-06-04,22.51,44.22,28.85,36.96,9.22,25.19,0,2.43,154.81,0.06,0.36,0.37
156,-13.96972222,14.12972222,2021,6,5,156,2021-06-05,17.95,43.87,29.98,37.21,10.38,27.75,0,2.95,257.56,0.06,0.36,0.37
157,-13.96972222,14.12972222,2021,6,6,157,2021-06-06,19.71,42.95,28.76,35.65,10.44,30.88,0,3.47,254.94,0.06,0.36,0.37
158,-13.96972222,14.12972222,2021,6,7,158,2021-06-07,23.35,42.54,28.97,35.66,12.45,35.62,7.45,3.4,218.25,0.08,0.36,0.37
159,-13.96972222,14.12972222,2021,6,8,159,2021-06-08,24.79,38.48,28.72,33.37,16.54,53.06,3.45,2.12,215.5,0.4,0.38,0.38
160,-13.96972222,14.12972222,2021,6,9,160,2021-06-09,22.69,37.96,27.85,32.41,16.54,56,1.68,3.23,223.81,0.37,0.38,0.38
161,-13.96972222,14.12972222,2021,6,10,161,2021-06-10,23.6,37.69,28.09,32.82,15.69,52.06,0.16,2.52,225.44,0.33,0.38,0.38
162,-13.96972222,14.12972222,2021,6,11,162,2021-06-11,11.39,33.6,28.26,31.07,15.62,56,2.29,1.73,245.69,0.35,0.38,0.38
163,-13.96972222,14.12972222,2021,6,12,163,2021-06-12,25.65,34.85,27.3,30.92,16.3,59.38,0.42,2.2,240.25,0.36,0.38,0.38
164,-13.96972222,14.12972222,2021,6,13,164,2021-06-13,18.65,40.57,27.51,33.85,13.92,45.31,0.15,2.97,286.5,0.32,0.38,0.38
165,-13.96972222,14.12972222,2021,6,14,165,2021-06-14,19.93,40.54,27.06,33.43,12.63,41.25,0.03,3.46,239.31,0.27,0.37,0.38
166,-13.96972222,14.12972222,2021,6,15,166,2021-06-15,13.43,36.56,28.06,32.08,14.95,51.31,0.16,3.23,240.69,0.26,0.37,0.38
167,-13.96972222,14.12972222,2021,6,16,167,2021-06-16,23.89,35.73,28,31.26,15.56,56.19,0.47,3.59,250.69,0.27,0.37,0.38
168,-13.96972222,14.12972222,2021,6,17,168,2021-06-17,24.59,39.24,26.58,32.3,15.44,54.62,0.03,3.26,241.25,0.27,0.37,0.38
169,-13.96972222,14.12972222,2021,6,18,169,2021-06-18,25.19,41.86,27.16,34.1,12.51,41.38,0.01,3.66,261.12,0.24,0.37,0.38
170,-13.96972222,14.12972222,2021,6,19,170,2021-06-19,25.85,42.53,26.24,33.87,10.44,35.69,0,3.3,263.62,0.22,0.37,0.37
171,-13.96972222,14.12972222,2021,6,20,171,2021-06-20,22.83,39.95,25.5,32.55,11.66,41.06,0.07,3.91,217.44,0.2,0.37,0.37
172,-13.96972222,14.12972222,2021,6,21,172,2021-06-21,16.69,38.94,26.58,31.26,14.71,54.06,9.09,3.91,194.56,0.29,0.37,0.38
173,-13.96972222,14.12972222,2021,6,22,173,2021-06-22,24.18,35.72,25.01,30.24,17.15,66.25,8.63,2.15,247.56,0.48,0.39,0.38
174,-13.96972222,14.12972222,2021,6,23,174,2021-06-23,25.08,39.39,25.4,31.7,12.88,48.56,0.7,3.12,241.88,0.39,0.39,0.38
175,-13.96972222,14.12972222,2021,6,24,175,2021-06-24,19.27,39.3,24.86,31.4,14.71,53.75,0.68,2.95,148.88,0.35,0.39,0.38
176,-13.96972222,14.12972222,2021,6,25,176,2021-06-25,25.38,38.01,27.2,31.41,16.72,60.94,16.23,3.02,149.94,0.42,0.39,0.38
177,-13.96972222,14.12972222,2021,6,26,177,2021-06-26,16.19,29.57,26.15,27.94,19.29,82.25,20.1,1.62,279.69,0.61,0.44,0.41
178,-13.96972222,14.12972222,2021,6,27,178,2021-06-27,21.77,35.73,25.29,30.23,17.21,66.25,2.7,1.45,190.5,0.47,0.45,0.43
