Var1,LON,LAT,YEAR,MM,DD,DOY,YYYYMMDD,ALLSKY_SFC_SW_DWN,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,WS2M,WD2M,GWETTOP,GWETROOT,GWETPROF
87,-14.57972222,13.99973684,2021,3,28,87,2021-03-28,26.97,42.4,22.37,32.17,3.05,11.94,0,2.7,53.5,0.07,0.35,0.35
88,-14.57972222,13.99973684,2021,3,29,88,2021-03-29,25.42,41.74,22.02,31.57,5,19.94,0,2.62,217.12,0.07,0.35,0.35
89,-14.57972222,13.99973684,2021,3,30,89,2021-03-30,22.91,39.98,23.69,31.23,6.04,23,0,2.06,294.38,0.07,0.35,0.35
90,-14.57972222,13.99973684,2021,3,31,90,2021-03-31,25,42.03,24.06,32.8,7.14,25.12,0,2.74,228.19,0.07,0.35,0.35
91,-14.57972222,13.99973684,2021,4,1,91,2021-04-01,22.65,44.03,24.82,34.05,5.19,17.94,0,3.17,136.81,0.07,0.35,0.35
92,-14.57972222,13.99973684,2021,4,2,92,2021-04-02,22.18,41.65,25.02,33,7.87,26.5,0,2.2,185.88,0.07,0.35,0.35
93,-14.57972222,13.99973684,2021,4,3,93,2021-04-03,23.97,41.93,23.77,32.48,7.45,29.06,0,2,247.81,0.07,0.35,0.35
94,-14.57972222,13.99973684,2021,4,4,94,2021-04-04,25.51,42.82,22.57,32.88,6.84,26.81,0,2.35,197.56,0.07,0.35,0.35
95,-14.57972222,13.99973684,2021,4,5,95,2021-04-05,24.77,43.98,24.38,33.97,5.98,21.38,0,1.95,202.19,0.07,0.35,0.35
96,-14.57972222,13.99973684,2021,4,6,96,2021-04-06,25.89,42.6,22.98,32.8,8.48,33,0,2.28,193.62,0.07,0.35,0.35
97,-14.57972222,13.99973684,2021,4,7,97,2021-04-07,26.48,43.78,23.53,34.01,6.1,23.19,0,2.24,169.56,0.07,0.35,0.35
98,-14.57972222,13.99973684,2021,4,8,98,2021-04-08,26.67,44.36,25.95,34.9,4.46,14.31,0,2.08,104.31,0.07,0.35,0.35
99,-14.57972222,13.99973684,2021,4,9,99,2021-04-09,27.12,43.78,25.05,33.9,5,16.25,0,1.8,152.56,0.07,0.35,0.35
100,-14.57972222,13.99973684,2021,4,10,100,2021-04-10,26.65,43.4,23.71,33.34,7.26,26.56,0,2.09,193.69,0.07,0.35,0.35
101,-14.57972222,13.99973684,2021,4,11,101,2021-04-11,26.47,43.61,23.82,33.75,7.02,26.56,0,2.57,180.25,0.06,0.35,0.35
102,-14.57972222,13.99973684,2021,4,12,102,2021-04-12,25.75,44.57,24.32,34.79,4.58,14.5,0,1.46,176.19,0.06,0.35,0.35
103,-14.57972222,13.99973684,2021,4,13,103,2021-04-13,25.63,43.99,25.41,34.52,6.9,23.81,0,2.13,193.75,0.06,0.35,0.35
104,-14.57972222,13.99973684,2021,4,14,104,2021-04-14,25.58,43.08,24.12,33.47,6.96,25.06,0,2.77,217.12,0.06,0.35,0.35
105,-14.57972222,13.99973684,2021,4,15,105,2021-04-15,24.01,41.58,23.93,32.84,6.96,26.06,0,2.81,216.88,0.06,0.35,0.35
106,-14.57972222,13.99973684,2021,4,16,106,2021-04-16,25.26,43.33,24.57,34.08,5.8,19.56,0,2.59,179,0.06,0.35,0.35
107,-14.57972222,13.99973684,2021,4,17,107,2021-04-17,25.61,43.55,24.69,34.39,5.19,16.56,0,3.01,143.25,0.06,0.35,0.35
108,-14.57972222,13.99973684,2021,4,18,108,2021-04-18,24.7,43.47,26.05,35.21,5.74,16.81,0,2.49,94.44,0.06,0.35,0.35
109,-14.57972222,13.99973684,2021,4,19,109,2021-04-19,26.51,44,27.62,35.58,5.49,16.56,0,2.09,144.44,0.06,0.35,0.35
110,-14.57972222,13.99973684,2021,4,20,110,2021-04-20,27.52,43.65,25.07,34.46,4.64,15,0,2.48,195.06,0.06,0.35,0.35
111,-14.57972222,13.99973684,2021,4,21,111,2021-04-21,25.16,42.62,24.9,34.07,5.8,19.56,0,2.9,263.31,0.06,0.35,0.35
112,-14.57972222,13.99973684,2021,4,22,112,2021-04-22,25.06,39.8,26.08,33,6.84,23.69,0,2.81,285.12,0.06,0.35,0.35
113,-14.57972222,13.99973684,2021,4,23,113,2021-04-23,25.74,42.72,25.8,34.02,6.29,21.31,0,2.64,293.38,0.06,0.35,0.35
114,-14.57972222,13.99973684,2021,4,24,114,2021-04-24,25.36,41.42,23.46,32.4,5.98,22.56,0,2.96,291.38,0.06,0.35,0.35
115,-14.57972222,13.99973684,2021,4,25,115,2021-04-25,27.1,41.89,23.6,32.51,6.65,24.75,0,2.95,308.5,0.06,0.35,0.35
116,-14.57972222,13.99973684,2021,4,26,116,2021-04-26,25.52,41.91,23.38,32.76,6.77,24.62,0,2.34,244.69,0.06,0.35,0.35
117,-14.57972222,13.99973684,2021,4,27,117,2021-04-27,27,42.2,24.81,33.24,6.71,23.44,0,3.35,300.38,0.06,0.35,0.35
118,-14.57972222,13.99973684,2021,4,28,118,2021-04-28,26.83,43.41,25.19,34.12,6.65,22.31,0,3.4,234.31,0.06,0.35,0.35
119,-14.57972222,13.99973684,2021,4,29,119,2021-04-29,26.66,43.62,25.47,34.46,6.9,22.56,0,3.84,273.62,0.06,0.35,0.35
120,-14.57972222,13.99973684,2021,4,30,120,2021-04-30,26.65,42.56,24.87,33.62,7.26,24.62,0,4.13,299.5,0.06,0.35,0.35
121,-14.57972222,13.99973684,2021,5,1,121,2021-05-01,24.5,43.4,25.4,34.45,7.08,22.25,0,4.21,205.81,0.06,0.35,0.35
122,-14.57972222,13.99973684,2021,5,2,122,2021-05-02,24.06,41.43,24.92,32.87,6.77,23.81,0,3.95,317.12,0.06,0.35,0.35
123,-14.57972222,13.99973684,2021,5,3,123,2021-05-03,24.04,41.12,23.61,32.21,6.04,22.12,0,3.84,305.81,0.06,0.35,0.35
124,-14.57972222,13.99973684,2021,5,4,124,2021-05-04,20.13,40.98,24.19,31.98,6.65,24.81,0,3.19,315.5,0.06,0.35,0.35
125,-14.57972222,13.99973684,2021,5,5,125,2021-05-05,22.98,41.51,24.08,32.55,6.9,25.25,0,3.5,310.31,0.06,0.35,0.35
126,-14.57972222,13.99973684,2021,5,6,126,2021-05-06,21.64,43.64,24.84,34.45,6.41,20.94,0,3.15,215.06,0.06,0.35,0.35
127,-14.57972222,13.99973684,2021,5,7,127,2021-05-07,22.76,43.72,26.35,35.23,5.74,17.5,0,2.28,209.38,0.06,0.35,0.35
128,-14.57972222,13.99973684,2021,5,8,128,2021-05-08,24,43.42,26.66,35,6.29,19.12,0,2.42,215,0.06,0.35,0.35
129,-14.57972222,13.99973684,2021,5,9,129,2021-05-09,23.08,41.07,25.94,33.48,7.63,26,0,2.66,288.56,0.06,0.35,0.35
130,-14.57972222,13.99973684,2021,5,10,130,2021-05-10,24.42,42.25,23.98,33.3,7.2,26,0,2.49,210.56,0.06,0.35,0.35
131,-14.57972222,13.99973684,2021,5,11,131,2021-05-11,23.94,42.76,25.2,34.14,7.32,23.88,0,2.92,233.94,0.06,0.35,0.35
132,-14.57972222,13.99973684,2021,5,12,132,2021-05-12,16.63,41.87,25.69,34.38,9.52,30.56,0,2.95,195.69,0.06,0.35,0.35
133,-14.57972222,13.99973684,2021,5,13,133,2021-05-13,24.77,43.44,27.81,35.44,9.7,30.5,0,3.48,245.75,0.06,0.35,0.35
134,-14.57972222,13.99973684,2021,5,14,134,2021-05-14,26.17,46.22,27.7,36.59,4.27,12.38,0,3.5,68.31,0.06,0.35,0.35
135,-14.57972222,13.99973684,2021,5,15,135,2021-05-15,24.3,44.43,25.71,35.39,6.53,21.56,0,2.12,156.38,0.06,0.35,0.35
136,-14.57972222,13.99973684,2021,5,16,136,2021-05-16,23.94,42.51,25.12,33.99,6.41,22.94,0,2.99,215.88,0.06,0.35,0.35
137,-14.57972222,13.99973684,2021,5,17,137,2021-05-17,18.89,43.88,26.19,35.34,5.62,17.31,0,2.84,230.62,0.06,0.35,0.35
138,-14.57972222,13.99973684,2021,5,18,138,2021-05-18,24.33,44.51,27.43,35.84,7.08,20.12,0,2.68,224,0.06,0.35,0.35
139,-14.57972222,13.99973684,2021,5,19,139,2021-05-19,23.86,43.41,26.86,35.37,10.07,31.38,0,2.86,204.94,0.06,0.35,0.35
140,-14.57972222,13.99973684,2021,5,20,140,2021-05-20,23.61,42.62,27.28,34.75,9.89,31.25,0,4.14,263,0.06,0.35,0.35
141,-14.57972222,13.99973684,2021,5,21,141,2021-05-21,24.59,41.8,24.9,33.12,7.45,28.12,0,3.12,290.44,0.06,0.35,0.35
142,-14.57972222,13.99973684,2021,5,22,142,2021-05-22,26.04,41.42,24.27,32.83,6.35,22.25,0,2.77,301.81,0.06,0.35,0.35
143,-14.57972222,13.99973684,2021,5,23,143,2021-05-23,25.93,41.15,24.52,32.87,6.96,24.62,0,2.74,299.06,0.05,0.35,0.35
144,-14.57972222,13.99973684,2021,5,24,144,2021-05-24,25.53,42.82,24.28,33.76,7.02,24.25,0,3.02,329.5,0.05,0.35,0.35
145,-14.57972222,13.99973684,2021,5,25,145,2021-05-25,23.91,43.56,26.76,34.87,8,25.44,0,2.54,278.56,0.05,0.35,0.35
146,-14.57972222,13.99973684,2021,5,26,146,2021-05-26,19.62,37.34,26.8,31.83,9.64,34.62,0,3.25,230.62,0.05,0.35,0.35
147,-14.57972222,13.99973684,2021,5,27,147,2021-05-27,23.35,42.76,26.04,34.78,9.52,30.56,0,2.02,230.94,0.05,0.35,0.35
148,-14.57972222,13.99973684,2021,5,28,148,2021-05-28,22.99,42.54,26.64,34.81,7.69,23.75,0,2.62,308.94,0.05,0.35,0.35
149,-14.57972222,13.99973684,2021,5,29,149,2021-05-29,25.2,42.38,24.65,33.32,7.08,24.94,0,3.23,302.12,0.05,0.35,0.35
150,-14.57972222,13.99973684,2021,5,30,150,2021-05-30,25.32,42.75,25.37,33.87,8.85,29.5,0,3.09,251.69,0.05,0.35,0.35
151,-14.57972222,13.99973684,2021,5,31,151,2021-05-31,20.94,40.22,26.34,33.25,10.07,33.88,0,4.14,245,0.05,0.35,0.35
152,-14.57972222,13.99973684,2021,6,1,152,2021-06-01,24.39,41.13,25.73,33.43,10.62,35.62,0,3.55,262.44,0.05,0.35,0.35
153,-14.57972222,13.99973684,2021,6,2,153,2021-06-02,24.61,42.68,25.83,34.33,9.58,31.19,0,2.95,297.88,0.05,0.35,0.35
154,-14.57972222,13.99973684,2021,6,3,154,2021-06-03,23.99,43.48,26.62,35.05,9.77,30.5,0,3.07,273.06,0.06,0.35,0.35
155,-14.57972222,13.99973684,2021,6,4,155,2021-06-04,20.79,43.69,27.74,36.09,9.16,26.38,0,2.23,175.19,0.06,0.35,0.35
156,-14.57972222,13.99973684,2021,6,5,156,2021-06-05,16.79,43.27,28.35,36.02,11.11,32.06,0,3.32,253.25,0.06,0.35,0.35
157,-14.57972222,13.99973684,2021,6,6,157,2021-06-06,18.55,42.19,27.65,34.67,10.8,33.88,0,3.6,258.25,0.06,0.35,0.35
158,-14.57972222,13.99973684,2021,6,7,158,2021-06-07,21.63,41.87,27.59,34.66,12.57,38.31,3.14,3.63,227.81,0.06,0.35,0.35
159,-14.57972222,13.99973684,2021,6,8,159,2021-06-08,24.67,39.69,28.76,34.09,15.14,46.75,5.28,2.38,208.5,0.33,0.37,0.37
160,-14.57972222,13.99973684,2021,6,9,160,2021-06-09,16.2,38.3,28.26,32.69,16.24,54.12,1.78,3.35,222.38,0.34,0.37,0.37
161,-14.57972222,13.99973684,2021,6,10,161,2021-06-10,23.63,38.76,28.44,33.33,15.2,49.25,0.12,2.7,234.19,0.31,0.37,0.37
162,-14.57972222,13.99973684,2021,6,11,162,2021-06-11,10.61,34.37,28.4,31.49,15.14,53.06,2.51,1.78,259,0.33,0.37,0.37
163,-14.57972222,13.99973684,2021,6,12,163,2021-06-12,25.08,34.08,27.33,30.8,16.54,60.62,0.99,2.02,246.75,0.36,0.37,0.37
164,-14.57972222,13.99973684,2021,6,13,164,2021-06-13,15.94,39.93,27.05,33.24,14.04,47.12,0.26,3.25,294.62,0.32,0.37,0.37
165,-14.57972222,13.99973684,2021,6,14,165,2021-06-14,19.8,40.18,26.45,32.72,12.88,44.19,0.02,3.58,242.88,0.27,0.36,0.36
166,-14.57972222,13.99973684,2021,6,15,166,2021-06-15,12.83,36.79,27.33,31.91,15.2,53.06,0.19,3.55,245.5,0.26,0.36,0.36
167,-14.57972222,13.99973684,2021,6,16,167,2021-06-16,23.47,36.23,27.69,31.3,15.38,55.75,0.5,3.8,255.94,0.27,0.36,0.36
168,-14.57972222,13.99973684,2021,6,17,168,2021-06-17,25.38,39.54,26.15,32.4,15.26,53.75,0.02,3.28,238.44,0.26,0.36,0.36
169,-14.57972222,13.99973684,2021,6,18,169,2021-06-18,24.6,41.28,26.43,33.46,12.27,41.62,0.01,3.82,265.44,0.23,0.36,0.36
170,-14.57972222,13.99973684,2021,6,19,170,2021-06-19,24.98,42.44,25.51,33.21,10.44,37.19,0,3.55,278.06,0.21,0.36,0.36
171,-14.57972222,13.99973684,2021,6,20,171,2021-06-20,19.05,38.86,24.72,31.51,11.84,44.5,0.12,3.83,226.44,0.2,0.36,0.36
172,-14.57972222,13.99973684,2021,6,21,172,2021-06-21,17.45,39.15,26.08,31.1,14.53,54.19,5.79,3.73,194.69,0.27,0.36,0.36
173,-14.57972222,13.99973684,2021,6,22,173,2021-06-22,24.24,35.65,25.57,30.34,16.85,64.38,8.78,2.35,231.12,0.45,0.38,0.38
174,-14.57972222,13.99973684,2021,6,23,174,2021-06-23,24.8,39.41,25.05,31.42,12.15,46.56,0.35,3.48,254.56,0.38,0.38,0.38
175,-14.57972222,13.99973684,2021,6,24,175,2021-06-24,19.03,39.64,24.26,31.67,14.16,51.94,0.75,3.15,159.94,0.34,0.38,0.38
176,-14.57972222,13.99973684,2021,6,25,176,2021-06-25,24.07,37.47,27.12,31.21,16.85,61.94,22.3,2.93,164.31,0.45,0.38,0.38
177,-14.57972222,13.99973684,2021,6,26,177,2021-06-26,14.36,29.32,25.68,27.4,19.41,85.31,31.49,1.88,282.06,0.66,0.45,0.43
178,-14.57972222,13.99973684,2021,6,27,178,2021-06-27,21.87,35.36,24.87,29.83,17.33,68.31,3.92,1.5,189.5,0.51,0.46,0.44
