*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.2.000 -release  FEB 18, 2025 01:32:02

*RUN   1        : F1 NE 4                   RICER048 CRDA1201    1
 MODEL          : RICER048 - Rice
 EXPERIMENT     : CRDA1201 WH ESSAI VARIETE DAROU PAKA 2012
 DATA PATH      :
 TREATMENT  1   : F1 NE 4                   RICER048
  
!YR        Days  Days              Leaf  <--------- Dry Weight -----------> Grain Kernl              <------ Stress (0-1) ------>   Leaf  Shell  Spec  <-Canopy->  Root  <-- Root Length Density ---><Senesced Mat>   Phot  
!  and    after after  Leaf  Grow  Area  <------------ kg/Ha ------------->   per  wght  Harv Tillr  <--- Water ---->                Nit   -ing  Leaf  Hght Brdth Depth  <---- cm3/cm3 of soil -----> <--(kg/ha)-->  Therm  
!     DOY start plant   Num Stage Index  Leaf  Stem Grain  Root Panic  Crop    m2    mg  Indx   No.  Phot  Grow  Excs  Nitr Potas     %      %   Area    m     m     m    0-5  5-15 15-20 20-4747-100   Surf   Soil   Days  
@YEAR DOY   DAS   DAP  L#SD  GSTD  LAID  LWAD  SWAD  GWAD  RWAD  EWAD  CWAD  G#AD  GWGD  HIAD  T#AD  WSPD  WSGD  EWSD  NSTD  KSTD   LN%D   SH%D  SLAD  CHTD  CWID  RDPD  RL1D  RL2D  RL3D  RL4D  RL5D  SNW0C  SNW1C   DTTC  
 2012 311   159    91  16.0     5  0.38   541  1243   113   288   113  1898     4 ***** 0.060   385 0.811 0.874 0.000 0.000 0.000   0.00 100.00  70.1  0.00  0.00  1.00  1.15  1.19  0.90  0.27  0.25    260      0   1575
 2012 312   160    92  16.0     5  0.36   541  1243   120   286   120  1904     4 ***** 0.063   385 0.798 0.866 0.000 0.000 0.000   0.00 100.00  67.4  0.00  0.00  1.00  1.14  1.19  0.89  0.27  0.25    274      0   1590
 2012 313   161    93  16.0     5  0.35   541  1243   126   285   126  1910     4 ***** 0.066   385 0.809 0.873 0.000 0.000 0.000   0.00 100.00  64.7  0.00  0.00  1.00  1.14  1.19  0.89  0.27  0.25    289      0   1603
 2012 314   162    94  16.0     5  0.34   540  1243   132   283   132  1915     4 ***** 0.069   385 0.824 0.883 0.000 0.000 0.000   0.00 100.00  62.1  0.00  0.00  1.00  1.13  1.18  0.89  0.27  0.25    304      0   1615
 2012 315   163    95  16.0     5  0.32   540  1243   137   282   137  1920     5 ***** 0.071   385 0.831 0.887 0.000 0.000 0.000   0.00 100.00  59.5  0.00  0.00  1.00  1.12  1.18  0.89  0.27  0.25    319      0   1627
 2012 316   164    96  16.0     5  0.31   540  1243   143   280   143  1925     5 ***** 0.074   385 0.821 0.881 0.000 0.000 0.000   0.00 100.00  57.1  0.00  0.00  1.00  1.12  1.17  0.89  0.27  0.25    334      0   1639
 2012 317   165    97  16.0     5  0.30   539  1243   147   278   147  1929     5 ***** 0.076   385 0.830 0.887 0.000 0.000 0.000   0.00 100.00  54.8  0.00  0.00  1.00  1.11  1.17  0.89  0.27  0.25    350      0   1651
 2012 318   166    98  16.0     5  0.28   539  1243   152   277   152  1934     5 ***** 0.079   385 0.818 0.878 0.000 0.000 0.000   0.00 100.00  52.6  0.00  0.00  1.00  1.11  1.16  0.89  0.27  0.25    367      0   1664
 2012 319   167    99  16.0     5  0.27   539  1243   156   275   156  1937     5 ***** 0.080   385 0.837 0.892 0.000 0.000 0.000   0.00 100.00  50.4  0.00  0.00  1.00  1.10  1.16  0.88  0.27  0.25    383      0   1676
 2012 320   168   100  16.0     5  0.26   539  1243   161   273   161  1942     5 ***** 0.083   385 0.742 0.828 0.000 0.000 0.000   0.00 100.00  48.5  0.00  0.00  1.00  1.10  1.15  0.88  0.27  0.25    400      0   1688
 2012 321   169   101  16.0     5  0.25   538  1243   165   271   165  1946     5 ***** 0.085   385 0.795 0.863 0.000 0.000 0.000   0.00 100.00  46.6  0.00  0.00  1.00  1.09  1.14  0.88  0.26  0.25    417      0   1700
 2012 322   170   102  16.0     5  0.24   538  1243   168   269   168  1949     6 ***** 0.086   385 0.832 0.888 0.000 0.000 0.000   0.00 100.00  44.7  0.00  0.00  1.00  1.09  1.14  0.88  0.26  0.25    434      0   1713
 2012 323   171   103  16.0     5  0.23   538  1243   172   267   172  1952     6 ***** 0.088   385 0.811 0.874 0.000 0.000 0.000   0.00 100.00  42.9  0.00  0.00  1.00  1.08  1.13  0.87  0.26  0.25    452      0   1727
 2012 324   172   104  16.0     5  0.22   538  1243   176   266   176  1957     6 ***** 0.090   385 0.654 0.769 0.000 0.000 0.000   0.00 100.00  41.5  0.00  0.00  1.00  1.07  1.13  0.87  0.26  0.25    470      0   1744
 2012 325   173   105  16.0     5  0.21   537  1243   180   264   180  1960     6 ***** 0.092   385 0.753 0.836 0.000 0.000 0.000   0.00 100.00  40.0  0.00  0.00  1.00  1.07  1.12  0.87  0.26  0.25    488      0   1761
 2012 326   174   106  16.0     5  0.21   537  1243   183   262   183  1963     6 ***** 0.093   385 0.784 0.856 0.000 0.000 0.000   0.00 100.00  38.4  0.00  0.00  1.00  1.06  1.12  0.86  0.26  0.25    506      0   1776
 2012 327   175   107  16.0     5  0.20   537  1243   186   260   186  1966     6 ***** 0.095   385 0.793 0.862 0.000 0.000 0.000   0.00 100.00  36.9  0.00  0.00  1.00  1.06  1.11  0.86  0.26  0.25    524      0   1791
 2012 328   176   108  16.0     5  0.19   537  1243   189   258   189  1969     6 ***** 0.096   385 0.746 0.830 0.000 0.000 0.000   0.00 100.00  35.6  0.00  0.00  1.00  1.05  1.10  0.86  0.26  0.25    543      0   1806
 2012 329   177   109  16.0     5  0.18   537  1243   192   256   192  1971     6 ***** 0.097   385 0.802 0.868 0.000 0.000 0.000   0.00 100.00  34.1  0.00  0.00  1.00  1.05  1.10  0.85  0.26  0.25    562      0   1820
 2012 330   178   110  16.0     5  0.18   537  1243   194   254   194  1973     6 ***** 0.098   385 0.827 0.885 0.000 0.000 0.000   0.00 100.00  32.7  0.00  0.00  1.00  1.04  1.09  0.85  0.26  0.25    580      0   1833
 2012 331   179   111  16.0     6  0.18   537  1243   194   254   194  1973     6 ***** 0.098   385 0.825 0.884 0.000 0.000 0.000   0.00 100.00  32.7  0.00  0.00  1.00  1.04  1.09  0.85  0.26  0.25    580      0   1846
 2012 332   180   112  16.0    20  0.18   537  1243   194   254   194  1973     6 ***** 0.098   385 0.761 0.841 0.000 0.000 0.000   0.00 100.00  32.7  0.00  0.00  1.00  1.03  1.08  0.84  0.26  0.25    580      0   1846
 2012 333   181   113  16.0    20  0.18   537  1243   194   254   194  1973     6 ***** 0.098   385 0.708 0.805 0.000 0.000 0.000   0.00 100.00  32.7  0.00  0.00  1.00  1.03  1.08  0.84  0.26  0.25    580      0   1861
