Var1,EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,SRAA,TMAXA,TMINA,REFA,EOAA,EOPA,EOSA,ETAA,EPAA,ESAA,EFAA,EMAA,EOAC,ETAC,EPAC,ESAC,EFAC,EMAC,KCAA,KBSA,KEAA,ES1D,ES2D,ES3D,ES4D,ES5D,ES6D,ES7D,TRWUD,TWUPD
17,CRDA1201,RICER048,1,1,2012-06-17,17,20.6,37.6,25.1,NA,7.043,0,7.043,0.907,0,0.907,0,0,119.22,55.95,0,55.95,0,0,NA,NA,NA,0.731,0.112,0.036,0.013,0.007,0.005,0.003,0,0
18,CRDA1201,RICER048,1,1,2012-06-18,18,21.9,36,25.9,NA,6.916,0,6.916,0.899,0,0.899,0,0,126.14,56.85,0,56.85,0,0,NA,NA,NA,0.724,0.111,0.036,0.013,0.007,0.005,0.003,0,0
19,CRDA1201,RICER048,1,1,2012-06-19,19,24.9,37.4,25.1,NA,8.42,0,8.42,0.914,0,0.914,0,0,134.56,57.76,0,57.76,0,0,NA,NA,NA,0.739,0.11,0.036,0.013,0.007,0.005,0.003,0,0
20,CRDA1201,RICER048,1,1,2012-06-20,20,22.5,34.6,26,NA,6.719,0,6.719,0.969,0,0.969,0,0,141.28,58.73,0,58.73,0,0,NA,NA,NA,0.795,0.11,0.036,0.013,0.007,0.005,0.003,0,0
21,CRDA1201,RICER048,1,1,2012-06-21,21,20.3,35.7,25.5,NA,6.335,0,6.335,1,0,1,0,0,147.61,59.73,0,59.73,0,0,NA,NA,NA,0.827,0.109,0.036,0.013,0.007,0.005,0.003,0,0
22,CRDA1201,RICER048,1,1,2012-06-22,22,23.9,36.7,25.2,NA,7.836,0,7.836,0.984,0,0.984,0,0,155.45,60.72,0,60.72,0,0,NA,NA,NA,0.811,0.109,0.036,0.013,0.007,0.005,0.003,0,0
23,CRDA1201,RICER048,1,1,2012-06-23,23,20.8,33.4,25.9,NA,6.154,0,6.154,1.038,0,1.038,0,0,161.6,61.75,0,61.75,0,0,NA,NA,NA,0.865,0.109,0.036,0.013,0.007,0.005,0.003,0,0
24,CRDA1201,RICER048,1,1,2012-06-24,24,22.3,30.6,24.7,NA,6.395,0,6.395,6.395,0,6.395,0,0,168,68.15,0,68.15,0,0,NA,NA,NA,1.641,1.206,1.075,0.753,0.598,0.62,0.502,0,0
25,CRDA1201,RICER048,1,1,2012-06-25,25,19.3,31.8,23.6,NA,5.655,0,5.655,5.655,0,5.655,0,0,173.65,73.8,0,73.8,0,0,NA,NA,NA,1.427,1.077,0.964,0.677,0.536,0.547,0.427,0,0
26,CRDA1201,RICER048,1,1,2012-06-26,26,22.6,30.9,23.3,NA,6.553,0,6.553,6.553,0,6.553,0,0,180.2,80.36,0,80.36,0,0,NA,NA,NA,1.635,1.228,1.098,0.77,0.61,0.67,0.543,0,0
27,CRDA1201,RICER048,1,1,2012-06-27,27,23.5,32.2,23.1,NA,6.891,0,6.891,6.891,0,6.891,0,0,187.1,87.25,0,87.25,0,0,NA,NA,NA,1.684,1.219,1.142,0.824,0.664,0.732,0.626,0,0
28,CRDA1201,RICER048,1,1,2012-06-28,28,23.8,32.9,22.7,NA,6.939,0,6.939,6.544,0,6.544,0,0,194.03,93.79,0,93.79,0,0,NA,NA,NA,1.542,1.146,1.091,0.79,0.644,0.716,0.615,0,0
29,CRDA1201,RICER048,1,1,2012-06-29,29,20.4,32.7,22.8,NA,5.91,0,5.91,5.91,0,5.91,0,0,199.94,99.7,0,99.7,0,0,NA,NA,NA,1.37,1.04,0.993,0.713,0.58,0.653,0.561,0,0
30,CRDA1201,RICER048,1,1,2012-06-30,30,17.7,30.9,24.2,NA,5.07,0,5.07,5.07,0,5.07,0,0,205.01,104.77,0,104.77,0,0,NA,NA,NA,1.186,0.894,0.857,0.608,0.491,0.557,0.477,0,0
31,CRDA1201,RICER048,1,1,2012-07-01,31,13,30.7,24.6,NA,3.729,0,3.729,3.729,0,3.729,0,0,208.74,108.5,0,108.5,0,0,NA,NA,NA,0.99,0.664,0.605,0.424,0.339,0.382,0.325,0,0
32,CRDA1201,RICER048,1,1,2012-07-02,32,20.4,29.3,24.1,NA,5.861,0,5.861,5.861,0,5.861,0,0,214.6,114.36,0,114.36,0,0,NA,NA,NA,1.704,1.055,0.926,0.638,0.502,0.562,0.474,0,0
33,CRDA1201,RICER048,1,1,2012-07-03,33,15.9,28.7,24.3,NA,4.482,0,4.482,4.482,0,4.482,0,0,219.09,118.84,0,118.84,0,0,NA,NA,NA,1.205,0.827,0.726,0.507,0.399,0.444,0.374,0,0
34,CRDA1201,RICER048,1,1,2012-07-04,34,23.2,31,24.5,NA,6.773,0,6.773,6.246,0,6.246,0,0,225.86,125.09,0,125.09,0,0,NA,NA,NA,1.638,1.14,1.025,0.719,0.566,0.63,0.528,0,0
35,CRDA1201,RICER048,1,1,2012-07-05,35,21.1,33.4,24.2,NA,6.224,0,6.224,5.965,0,5.965,0,0,232.08,131.05,0,131.05,0,0,NA,NA,NA,1.463,1.086,1,0.706,0.56,0.625,0.526,0,0
36,CRDA1201,RICER048,1,1,2012-07-06,36,20.1,31.6,24.3,NA,5.8,0,5.8,0.995,0,0.995,0,0,237.88,132.05,0,132.05,0,0,NA,NA,NA,0.819,0.108,0.038,0.014,0.007,0.006,0.004,0,0
37,CRDA1201,RICER048,1,1,2012-07-07,37,20.6,31.6,24.3,NA,5.93,0,5.93,0.961,0,0.961,0,0,243.81,133.01,0,133.01,0,0,NA,NA,NA,0.786,0.107,0.038,0.014,0.007,0.006,0.004,0,0
38,CRDA1201,RICER048,1,1,2012-07-08,38,18.2,32,23.7,NA,5.232,0,5.232,0.96,0,0.96,0,0,249.04,133.97,0,133.97,0,0,NA,NA,NA,0.785,0.107,0.038,0.014,0.007,0.006,0.004,0,0
39,CRDA1201,RICER048,1,1,2012-07-09,39,20.4,31.4,24,NA,5.847,0,5.847,0.993,0,0.993,0,0,254.89,134.96,0,134.96,0,0,NA,NA,NA,0.818,0.107,0.038,0.014,0.007,0.006,0.004,0,0
40,CRDA1201,RICER048,1,1,2012-07-10,40,21.4,32,24.4,NA,6.204,0,6.204,1.038,0,1.038,0,0,261.1,136,0,136,0,0,NA,NA,NA,0.862,0.108,0.038,0.014,0.007,0.006,0.004,0,0
41,CRDA1201,RICER048,1,1,2012-07-11,41,21.3,33.9,24.4,NA,6.31,0,6.31,5.828,0,5.828,0,0,267.41,141.83,0,141.83,0,0,NA,NA,NA,1.425,1.049,0.97,0.692,0.551,0.619,0.523,0,0
42,CRDA1201,RICER048,1,1,2012-07-12,42,21.7,33.7,24.7,NA,6.415,0,6.415,1.029,0,1.029,0,0,273.82,142.86,0,142.86,0,0,NA,NA,NA,0.855,0.107,0.037,0.014,0.007,0.006,0.004,0,0
43,CRDA1201,RICER048,1,1,2012-07-13,43,15.8,30.3,24.8,NA,4.516,0,4.516,1.039,0,1.039,0,0,278.34,143.9,0,143.9,0,0,NA,NA,NA,0.864,0.107,0.037,0.014,0.007,0.006,0.004,0,0
44,CRDA1201,RICER048,1,1,2012-07-14,44,17.1,29.9,24.5,NA,4.857,0,4.857,4.857,0,4.857,0,0,283.19,148.75,0,148.75,0,0,NA,NA,NA,1.325,0.868,0.779,0.546,0.435,0.49,0.415,0,0
45,CRDA1201,RICER048,1,1,2012-07-15,45,19,31.1,23.9,NA,5.545,0,5.545,5.545,0,5.545,0,0,288.74,154.3,0,154.3,0,0,NA,NA,NA,1.619,1.054,0.876,0.592,0.462,0.512,0.43,0,0
46,CRDA1201,RICER048,1,1,2012-07-16,46,13.4,27.9,24.1,NA,3.787,0,3.787,3.787,0,3.787,0,0,292.53,158.09,0,158.09,0,0,NA,NA,NA,1.042,0.72,0.626,0.424,0.326,0.356,0.293,0,0
47,CRDA1201,RICER048,1,1,2012-07-17,47,23,31.2,23.2,NA,6.653,0,6.653,6.653,0,6.653,0,0,299.18,164.74,0,164.74,0,0,NA,NA,NA,1.832,1.252,1.091,0.75,0.58,0.631,0.517,0,0
48,CRDA1201,RICER048,1,1,2012-07-18,48,11.5,28.5,23.8,NA,3.257,0,3.257,3.257,0,3.257,0,0,302.44,168,0,168,0,0,NA,NA,NA,0.911,0.6,0.528,0.366,0.285,0.311,0.256,0,0
49,CRDA1201,RICER048,1,1,2012-07-19,49,21.1,32.1,23,NA,6.197,0.012,6.185,6.197,0.012,6.185,0,0,308.63,174.19,0.01,174.18,0,0,NA,NA,NA,1.609,1.125,1.028,0.721,0.567,0.62,0.514,0.001,0.299
50,CRDA1201,RICER048,1,1,2012-07-20,50,22.5,31.5,23.9,NA,6.504,0.044,6.487,6.252,0.044,6.208,0,0,315.14,180.44,0.06,180.39,0,0,NA,NA,NA,1.544,1.123,1.043,0.734,0.582,0.645,0.538,0.004,0.299
51,CRDA1201,RICER048,1,1,2012-07-21,51,15.9,31.1,23.8,NA,4.564,0.016,4.549,4.564,0.016,4.549,0,0,319.7,185.01,0.07,184.94,0,0,NA,NA,NA,1.133,0.814,0.763,0.537,0.426,0.476,0.399,0.002,0.298
52,CRDA1201,RICER048,1,1,2012-07-22,52,17.9,31.5,24.5,NA,5.194,0.022,5.172,5.194,0.022,5.172,0,0,324.9,190.2,0.09,190.11,0,0,NA,NA,NA,1.325,0.922,0.86,0.603,0.478,0.535,0.449,0.002,0.297
53,CRDA1201,RICER048,1,1,2012-07-23,53,23.4,29.9,24.4,NA,6.673,0.087,6.639,6.138,0.087,6.051,0,0,331.57,196.34,0.18,196.16,0,0,NA,NA,NA,1.554,1.082,1.008,0.704,0.555,0.624,0.524,0.009,0.297
54,CRDA1201,RICER048,1,1,2012-07-24,54,17.9,32,23.4,NA,5.169,0.031,5.137,5.169,0.031,5.137,0,0,336.74,201.51,0.21,201.3,0,0,NA,NA,NA,1.278,0.924,0.867,0.605,0.476,0.536,0.452,0.003,0.297
55,CRDA1201,RICER048,1,1,2012-07-25,55,8,31.6,23.9,NA,2.302,0.042,2.285,1.147,0.042,1.106,0,0,339.04,202.66,0.25,202.4,0,0,NA,NA,NA,0.921,0.115,0.039,0.014,0.007,0.006,0.004,0.004,0.299
56,CRDA1201,RICER048,1,1,2012-07-26,56,22.7,32.2,24.3,NA,6.582,0.138,6.527,1.234,0.138,1.095,0,0,345.62,203.89,0.39,203.5,0,0,NA,NA,NA,0.91,0.116,0.039,0.014,0.007,0.006,0.004,0.014,0.3
57,CRDA1201,RICER048,1,1,2012-07-27,57,23.7,34,23.1,NA,6.935,0.188,6.861,1.271,0.188,1.083,0,0,352.56,205.16,0.58,204.58,0,0,NA,NA,NA,0.898,0.116,0.039,0.014,0.007,0.006,0.004,0.019,0.3
58,CRDA1201,RICER048,1,1,2012-07-28,58,22.1,30.6,24.6,NA,6.3,0.192,6.224,1.268,0.192,1.076,0,0,358.86,206.43,0.77,205.66,0,0,NA,NA,NA,0.892,0.115,0.039,0.014,0.007,0.006,0.004,0.019,0.301
59,CRDA1201,RICER048,1,1,2012-07-29,59,15.1,29.7,24.6,NA,4.263,0.057,4.205,4.262,0.057,4.205,0,0,363.12,210.69,0.83,209.86,0,0,NA,NA,NA,1.132,0.763,0.69,0.478,0.37,0.419,0.353,0.006,0.304
60,CRDA1201,RICER048,1,1,2012-07-30,60,19.8,29.5,24.1,NA,5.669,0.085,5.583,5.668,0.085,5.583,0,0,368.79,216.36,0.91,215.45,0,0,NA,NA,NA,1.619,1.056,0.897,0.608,0.463,0.512,0.429,0.008,0.306
61,CRDA1201,RICER048,1,1,2012-07-31,61,20.9,31,23.5,NA,6.036,0.1,5.934,6.034,0.1,5.934,0,0,374.83,222.39,1.01,221.38,0,0,NA,NA,NA,1.659,1.15,0.972,0.659,0.503,0.544,0.446,0.01,0.308
62,CRDA1201,RICER048,1,1,2012-08-01,62,18.7,29.9,23.8,NA,5.345,0.098,5.245,5.343,0.098,5.245,0,0,380.17,227.74,1.11,226.63,0,0,NA,NA,NA,1.453,0.996,0.861,0.59,0.454,0.491,0.4,0.01,0.311
63,CRDA1201,RICER048,1,1,2012-08-02,63,16.8,28.8,24,NA,4.754,0.097,4.655,4.752,0.097,4.655,0,0,384.93,232.49,1.21,231.28,0,0,NA,NA,NA,1.25,0.901,0.785,0.529,0.404,0.431,0.354,0.01,0.315
64,CRDA1201,RICER048,1,1,2012-08-03,64,14.9,29.8,23.6,NA,4.251,0.096,4.152,4.249,0.096,4.152,0,0,389.18,236.74,1.3,235.43,0,0,NA,NA,NA,1.102,0.762,0.699,0.489,0.376,0.398,0.326,0.01,0.319
65,CRDA1201,RICER048,1,1,2012-08-04,65,15.7,29.8,23.2,NA,4.453,0.111,4.339,4.45,0.111,4.339,0,0,393.63,241.19,1.42,239.77,0,0,NA,NA,NA,1.149,0.81,0.719,0.503,0.393,0.419,0.346,0.011,0.324
66,CRDA1201,RICER048,1,1,2012-08-05,66,17.1,29.2,23.7,NA,4.846,0.134,4.71,4.844,0.134,4.71,0,0,398.48,246.03,1.55,244.48,0,0,NA,NA,NA,1.262,0.893,0.768,0.537,0.422,0.453,0.376,0.013,0.328
67,CRDA1201,RICER048,1,1,2012-08-06,67,17.6,30.3,23.6,NA,5.036,0.153,4.88,5.033,0.153,4.88,0,0,403.51,251.06,1.7,249.36,0,0,NA,NA,NA,1.264,0.882,0.806,0.57,0.453,0.493,0.412,0.015,0.333
68,CRDA1201,RICER048,1,1,2012-08-07,68,19.7,32.1,23.2,NA,5.675,0.189,5.482,5.671,0.189,5.482,0,0,409.19,256.74,1.89,254.84,0,0,NA,NA,NA,1.46,0.977,0.896,0.631,0.503,0.552,0.464,0.019,0.34
69,CRDA1201,RICER048,1,1,2012-08-08,69,13.2,30.5,23.9,NA,3.781,0.139,3.64,3.779,0.139,3.64,0,0,412.97,260.52,2.03,258.48,0,0,NA,NA,NA,1.007,0.641,0.585,0.412,0.328,0.362,0.305,0.014,0.347
70,CRDA1201,RICER048,1,1,2012-08-09,70,16.9,29.6,24.2,NA,4.796,0.193,4.601,4.794,0.193,4.601,0,0,417.77,265.31,2.22,263.09,0,0,NA,NA,NA,1.274,0.843,0.739,0.514,0.406,0.448,0.377,0.019,0.355
71,CRDA1201,RICER048,1,1,2012-08-10,71,15.4,29.5,24.2,NA,4.369,0.19,4.174,4.364,0.19,4.174,0,0,422.13,269.67,2.41,267.26,0,0,NA,NA,NA,1.125,0.809,0.692,0.467,0.362,0.392,0.328,0.019,0.362
72,CRDA1201,RICER048,1,1,2012-08-11,72,18.3,29.2,24.2,NA,5.173,0.246,4.922,5.168,0.246,4.922,0,0,427.31,274.84,2.66,272.18,0,0,NA,NA,NA,1.285,0.96,0.843,0.567,0.432,0.457,0.378,0.025,0.371
73,CRDA1201,RICER048,1,1,2012-08-12,73,18.4,29.6,23.7,NA,5.193,0.273,4.916,5.189,0.273,4.916,0,0,432.5,280.03,2.93,277.1,0,0,NA,NA,NA,1.273,0.945,0.826,0.577,0.444,0.467,0.385,0.027,0.381
74,CRDA1201,RICER048,1,1,2012-08-13,74,7.8,27.3,24,NA,2.149,0.123,2.023,2.146,0.123,2.023,0,0,434.65,282.18,3.06,279.12,0,0,NA,NA,NA,0.523,0.389,0.337,0.235,0.184,0.194,0.161,0.012,0.393
75,CRDA1201,RICER048,1,1,2012-08-14,75,17.5,28.8,23.6,NA,4.899,0.295,4.594,4.889,0.295,4.594,0,0,439.55,287.07,3.35,283.71,0,0,NA,NA,NA,1.232,0.843,0.749,0.53,0.42,0.448,0.372,0.03,0.407
76,CRDA1201,RICER048,1,1,2012-08-15,76,15.3,29.2,22.9,NA,4.258,0.284,3.967,4.251,0.284,3.967,0,0,443.81,291.32,3.64,287.68,0,0,NA,NA,NA,1.059,0.725,0.645,0.455,0.363,0.392,0.328,0.028,0.414
77,CRDA1201,RICER048,1,1,2012-08-16,77,15.2,28.1,23.6,NA,4.198,0.305,3.886,4.191,0.305,3.886,0,0,448,295.51,3.94,291.57,0,0,NA,NA,NA,1.025,0.73,0.645,0.445,0.35,0.376,0.315,0.03,0.429
78,CRDA1201,RICER048,1,1,2012-08-17,78,11.4,28.6,23.4,NA,3.155,0.25,2.901,3.151,0.25,2.901,0,0,451.16,298.66,4.19,294.47,0,0,NA,NA,NA,0.759,0.55,0.482,0.336,0.262,0.28,0.233,0.025,0.444
79,CRDA1201,RICER048,1,1,2012-08-18,79,17.4,27.5,23.4,NA,4.757,0.399,4.347,4.746,0.399,4.347,0,0,455.92,303.41,4.59,298.82,0,0,NA,NA,NA,1.159,0.809,0.708,0.499,0.395,0.423,0.354,0.04,0.461
80,CRDA1201,RICER048,1,1,2012-08-19,80,21,30,22.8,NA,5.849,0.548,5.295,5.842,0.548,5.295,0,0,461.77,309.25,5.14,304.11,0,0,NA,NA,NA,1.424,0.965,0.857,0.605,0.482,0.523,0.439,0.055,0.475
81,CRDA1201,RICER048,1,1,2012-08-20,81,20.8,30.2,23.6,NA,5.815,0.602,5.205,5.807,0.602,5.205,0,0,467.58,315.05,5.74,309.32,0,0,NA,NA,NA,1.385,0.979,0.845,0.591,0.469,0.509,0.427,0.06,0.491
82,CRDA1201,RICER048,1,1,2012-08-21,82,17.3,29.3,23.9,NA,4.787,0.546,4.232,4.778,0.546,4.232,0,0,472.37,319.83,6.29,313.55,0,0,NA,NA,NA,1.113,0.827,0.691,0.478,0.376,0.406,0.341,0.055,0.512
83,CRDA1201,RICER048,1,1,2012-08-22,83,15.9,28.9,23,NA,4.346,0.539,3.795,4.333,0.539,3.795,0,0,476.71,324.17,6.82,317.34,0,0,NA,NA,NA,1.005,0.735,0.622,0.43,0.337,0.363,0.304,0.054,0.534
84,CRDA1201,RICER048,1,1,2012-08-23,84,17.4,29.2,22.8,NA,4.753,0.644,4.097,4.742,0.644,4.097,0,0,481.47,328.91,7.47,321.44,0,0,NA,NA,NA,1.099,0.768,0.67,0.467,0.367,0.396,0.331,0.064,0.555
85,CRDA1201,RICER048,1,1,2012-08-24,85,19.9,29.6,23.4,NA,5.463,0.811,4.64,5.451,0.811,4.64,0,0,486.93,334.36,8.28,326.08,0,0,NA,NA,NA,1.249,0.865,0.755,0.528,0.416,0.45,0.377,0.081,0.577
86,CRDA1201,RICER048,1,1,2012-08-25,86,18.1,28.5,24.2,NA,4.917,0.803,4.104,4.906,0.803,4.104,0,0,491.85,339.27,9.08,330.18,0,0,NA,NA,NA,1.103,0.769,0.667,0.466,0.367,0.398,0.334,0.08,0.602
87,CRDA1201,RICER048,1,1,2012-08-26,87,14.6,31.6,24.2,NA,4.086,0.731,3.348,4.08,0.731,3.348,0,0,495.93,343.35,9.81,333.53,0,0,NA,NA,NA,0.902,0.633,0.544,0.378,0.298,0.323,0.27,0.073,0.632
88,CRDA1201,RICER048,1,1,2012-08-27,88,16.8,29.1,24.6,NA,4.582,0.882,3.692,4.574,0.882,3.692,0,0,500.51,347.92,10.7,337.22,0,0,NA,NA,NA,0.997,0.67,0.602,0.422,0.334,0.363,0.304,0.088,0.662
89,CRDA1201,RICER048,1,1,2012-08-28,89,21.1,30.6,24.1,NA,5.786,1.207,4.568,5.775,1.207,4.568,0,0,506.3,353.69,11.9,341.79,0,0,NA,NA,NA,1.22,0.817,0.745,0.525,0.417,0.458,0.385,0.121,0.689
90,CRDA1201,RICER048,1,1,2012-08-29,90,22.8,30.4,24.1,NA,6.201,1.415,4.771,6.186,1.415,4.771,0,0,512.5,359.88,13.32,346.56,0,0,NA,NA,NA,1.241,0.847,0.785,0.554,0.442,0.49,0.412,0.142,0.722
91,CRDA1201,RICER048,1,1,2012-08-30,91,17.8,28.6,24.2,NA,4.711,1.177,3.518,4.696,1.177,3.518,0,0,517.21,364.58,14.5,350.08,0,0,NA,NA,NA,0.905,0.622,0.582,0.41,0.326,0.365,0.308,0.118,0.762
92,CRDA1201,RICER048,1,1,2012-08-31,92,18.1,30.2,23.1,NA,4.826,1.312,3.503,4.816,1.312,3.503,0,0,522.04,369.39,15.81,353.58,0,0,NA,NA,NA,0.92,0.619,0.576,0.404,0.321,0.359,0.303,0.131,0.808
93,CRDA1201,RICER048,1,1,2012-09-01,93,20.6,30.8,23.4,NA,5.511,1.612,3.878,5.49,1.612,3.878,0,0,527.55,374.88,17.42,357.46,0,0,NA,NA,NA,1.029,0.687,0.637,0.445,0.352,0.395,0.332,0.161,0.851
94,CRDA1201,RICER048,1,1,2012-09-02,94,11.2,30,23.9,NA,2.971,0.942,2.015,2.957,0.942,2.015,0,0,530.52,377.84,18.36,359.48,0,0,NA,NA,NA,0.565,0.357,0.325,0.225,0.177,0.199,0.167,0.094,0.895
95,CRDA1201,RICER048,1,1,2012-09-03,95,17,29.2,24.2,NA,4.496,1.509,2.968,4.477,1.509,2.968,0,0,535.02,382.31,19.87,362.44,0,0,NA,NA,NA,0.835,0.534,0.48,0.331,0.259,0.288,0.242,0.151,0.947
96,CRDA1201,RICER048,1,1,2012-09-04,96,22.1,31.3,22.9,NA,5.872,2.1,3.744,5.843,2.1,3.744,0,0,540.89,388.16,21.97,366.19,0,0,NA,NA,NA,0.996,0.674,0.619,0.429,0.336,0.375,0.313,0.21,0.982
97,CRDA1201,RICER048,1,1,2012-09-05,97,18.4,30.3,23.2,NA,4.809,1.852,2.928,4.78,1.852,2.928,0,0,545.7,392.94,23.82,369.12,0,0,NA,NA,NA,0.794,0.521,0.48,0.334,0.262,0.292,0.245,0.185,1.019
98,CRDA1201,RICER048,1,1,2012-09-06,98,16.3,28.9,24.4,NA,4.237,1.706,2.512,4.218,1.706,2.512,0,0,549.94,397.16,25.53,371.63,0,0,NA,NA,NA,0.726,0.444,0.401,0.277,0.217,0.242,0.204,0.171,1.064
99,CRDA1201,RICER048,1,1,2012-09-07,99,15.5,29.5,24.3,NA,4.043,1.675,2.336,4.011,1.675,2.336,0,0,553.98,401.17,27.2,373.96,0,0,NA,NA,NA,0.678,0.421,0.373,0.256,0.2,0.222,0.186,0.168,1.106
100,CRDA1201,RICER048,1,1,2012-09-08,100,16.1,30.8,23.2,NA,4.211,1.822,2.372,4.194,1.822,2.372,0,0,558.19,405.36,29.03,376.33,0,0,NA,NA,NA,0.667,0.456,0.383,0.26,0.201,0.22,0.183,0.182,1.146
101,CRDA1201,RICER048,1,1,2012-09-09,101,21.8,30.1,23.8,NA,5.662,2.532,3.106,5.638,2.532,3.106,0,0,563.85,411,31.56,379.44,0,0,NA,NA,NA,0.845,0.622,0.51,0.344,0.264,0.285,0.236,0.253,1.186
102,CRDA1201,RICER048,1,1,2012-09-10,102,20.7,30.2,23,NA,5.325,2.465,2.824,5.288,2.465,2.824,0,0,569.18,416.29,34.02,382.26,0,0,NA,NA,NA,0.768,0.533,0.467,0.321,0.247,0.267,0.22,0.246,1.228
103,CRDA1201,RICER048,1,1,2012-09-11,103,16.9,28.6,23.2,NA,4.263,2.056,2.186,4.241,2.056,2.186,0,0,573.44,420.53,36.08,384.45,0,0,NA,NA,NA,0.588,0.394,0.359,0.253,0.198,0.216,0.179,0.206,1.282
104,CRDA1201,RICER048,1,1,2012-09-12,104,20.1,31,23.1,NA,5.17,2.576,2.573,5.149,2.576,2.573,0,0,578.61,425.68,38.66,387.02,0,0,NA,NA,NA,0.7,0.468,0.419,0.293,0.231,0.253,0.211,0.258,1.336
105,CRDA1201,RICER048,1,1,2012-09-13,105,20.5,28.9,24.6,NA,5.203,2.675,2.505,5.18,2.675,2.505,0,0,583.81,430.86,41.33,389.53,0,0,NA,NA,NA,0.698,0.463,0.403,0.28,0.22,0.241,0.202,0.267,1.384
