Var1,EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,DAP,L_SD,GSTD,LAID,LWAD,SWAD,GWAD,RWAD,EWAD,CWAD,G_AD,GWGD,HIAD,T_AD,WSPD,WSGD,EWSD,NSTD,KSTD,LN_D,SH_D,SLAD,CHTD,CWID,RDPD,RL1D,RL2D,RL3D,RL4D,RL5D,SNW0C,SNW1C,DTTC
23,CRDA1201,RICER048,1,1,2012-08-04,65,22,6,1,0.07,38,1,0,28,0,38,0,0,0,122,0,0,0,0,0,0,0,193.3,0,0,0.56,0.73,0.54,0.06,0.04,0.01,0,0,391
24,CRDA1201,RICER048,1,1,2012-08-05,66,23,6,1,0.08,42,1,0,30,0,42,0,0,0,125,0,0,0,0,0,0,0,190.7,0,0,0.59,0.73,0.54,0.07,0.04,0.01,0,0,407
25,CRDA1201,RICER048,1,1,2012-08-06,67,24,6,1,0.09,47,1,0,33,0,47,0,0,0,128,0,0,0,0,0,0,0,188,0,0,0.62,0.73,0.54,0.07,0.05,0.01,0,0,424
26,CRDA1201,RICER048,1,1,2012-08-07,68,25,7,1,0.1,52,1,0,36,0,53,0,0,0,130,0,0,0,0,0,0,0,185.8,0,0,0.65,0.73,0.54,0.08,0.05,0.02,0,0,441
27,CRDA1201,RICER048,1,1,2012-08-08,69,26,7,1,0.1,57,1,0,38,0,57,0,0,0,132,0,0,0,0,0,0,0,185.5,0,0,0.68,0.74,0.54,0.08,0.06,0.03,0,0,458
28,CRDA1201,RICER048,1,1,2012-08-09,70,27,7,1,0.12,63,1,0,42,0,64,0,0,0,134,0,0,0,0,0,0,0,183.5,0,0,0.71,0.74,0.55,0.08,0.06,0.03,0,0,475
29,CRDA1201,RICER048,1,1,2012-08-10,71,28,7,1,0.13,69,1,0,45,0,70,0,0,0,136,0,0,0,0,0,0,0,182,0,0,0.74,0.74,0.55,0.09,0.07,0.04,0,0,491
30,CRDA1201,RICER048,1,1,2012-08-11,72,29,8,1,0.14,78,1,0,49,0,78,0,0,0,139,0,0,0,0,0,0,0,180.4,0,0,0.77,0.74,0.55,0.1,0.07,0.04,0,0,508
31,CRDA1201,RICER048,1,1,2012-08-12,73,30,8,1,0.15,85,1,0,54,0,86,0,0,0,143,0,0,0,0,0,0,0,179.1,0,0,0.8,0.75,0.56,0.1,0.08,0.05,0,0,524
32,CRDA1201,RICER048,1,1,2012-08-13,74,31,8,2,0.17,95,15,0,57,0,110,0,0,0,147,0,0,0,0,0,0,0,177.9,0,0,0.83,0.75,0.56,0.11,0.09,0.06,0,0,540
33,CRDA1201,RICER048,1,1,2012-08-14,75,32,8,2,0.19,107,25,0,62,0,132,0,0,0,153,0,0,0,0,0,0,0,176.6,0,0,0.86,0.75,0.57,0.12,0.09,0.06,0,0,556
34,CRDA1201,RICER048,1,1,2012-08-15,76,33,8,2,0.21,118,34,0,67,0,152,0,0,0,159,0,0,0,0,0,0,0,175.7,0,0,0.89,0.76,0.57,0.12,0.1,0.07,0,0,573
35,CRDA1201,RICER048,1,1,2012-08-16,77,34,9,2,0.23,130,44,0,72,0,175,0,0,0,167,0,0,0,0,0,0,0,174.8,0,0,0.92,0.76,0.58,0.13,0.11,0.08,0,0,589
36,CRDA1201,RICER048,1,1,2012-08-17,78,35,9,2,0.25,143,55,0,77,0,198,0,0,0,177,0,0,0,0,0,0,0,174.1,0,0,0.95,0.77,0.58,0.14,0.12,0.09,0,0,606
37,CRDA1201,RICER048,1,1,2012-08-18,79,36,9,2,0.28,160,69,0,84,0,229,0,0,0,187,0,0,0,0,0,0,0,173.3,0,0,0.98,0.77,0.59,0.15,0.13,0.09,0,0,622
38,CRDA1201,RICER048,1,1,2012-08-19,80,37,9,2,0.3,175,81,0,90,0,256,0,0,0,199,0,0,0,0,0,0,0,172.7,0,0,1,0.78,0.6,0.16,0.14,0.11,0,0,639
39,CRDA1201,RICER048,1,1,2012-08-20,81,38,10,2,0.34,196,98,0,98,0,294,0,0,0,214,0,0,0,0,0,0,0,172.1,0,0,1,0.78,0.6,0.17,0.15,0.11,0,0,656
40,CRDA1201,RICER048,1,1,2012-08-21,82,39,10,2,0.37,216,115,0,107,0,331,0,0,0,231,0,0,0,0,0,0,0,171.6,0,0,1,0.79,0.61,0.18,0.16,0.13,0,0,673
41,CRDA1201,RICER048,1,1,2012-08-22,83,40,10,2,0.41,239,134,0,116,0,372,0,0,0,249,0,0,0,0,0,0,0,171.1,0,0,1,0.8,0.62,0.19,0.17,0.14,0,0,689
42,CRDA1201,RICER048,1,1,2012-08-23,84,41,10,2,0.45,261,152,0,125,0,413,0,0,0,267,0,0,0,0,0,0,0,170.7,0,0,1,0.81,0.64,0.21,0.19,0.15,0,0,705
43,CRDA1201,RICER048,1,1,2012-08-24,85,42,10,2,0.48,284,171,0,134,0,455,0,0,0,290,0,0,0,0,0,0,0,170.4,0,0,1,0.82,0.65,0.22,0.2,0.17,0,0,722
44,CRDA1201,RICER048,1,1,2012-08-25,86,43,11,2,0.53,314,196,0,146,0,510,0,0,0,315,0,0,0,0,0,0,0,170.1,0,0,1,0.84,0.66,0.23,0.21,0.18,0,0,740
45,CRDA1201,RICER048,1,1,2012-08-26,87,44,11,2,0.56,330,209,0,152,0,539,0,0,0,326,0,0,0,0,0,0,0,169.9,0,0,1,0.85,0.68,0.25,0.23,0.2,0,0,757
46,CRDA1201,RICER048,1,1,2012-08-27,88,45,11,2,0.6,352,227,0,161,0,579,0,0,0,345,0,0,0,0,0,0,0,169.7,0,0,1,0.86,0.68,0.26,0.24,0.21,0,0,774
47,CRDA1201,RICER048,1,1,2012-08-28,89,46,11,3,0.65,382,266,0,171,0,649,0,0,0,375,0,0,0,0,0,0,0,170.4,0,0,1,0.87,0.7,0.28,0.26,0.23,0,0,791
48,CRDA1201,RICER048,1,1,2012-08-29,90,47,11,3,0.71,413,306,0,182,0,719,0,0,0,407,0,0,0,0,0,0,0,171,0,0,1,0.88,0.71,0.29,0.27,0.24,0,0,808
49,CRDA1201,RICER048,1,1,2012-08-30,91,48,12,3,0.75,437,340,0,190,0,777,0,0,0,436,0,0,0,0,0,0,0,171.4,0,0,1,0.9,0.72,0.31,0.29,0.26,0,0,825
50,CRDA1201,RICER048,1,1,2012-08-31,92,49,12,3,0.81,469,381,0,201,0,850,0,0,0,471,0,0,0,0,0,0,0,171.9,0,0,1,0.91,0.74,0.32,0.3,0.27,0,0,842
51,CRDA1201,RICER048,1,1,2012-09-01,93,50,12,3,0.87,502,424,0,213,0,926,0,0,0,508,0,0,0,0,0,0,0,172.4,0,0,1,0.92,0.75,0.34,0.32,0.29,0,0,859
52,CRDA1201,RICER048,1,1,2012-09-02,94,51,12,3,0.9,520,451,0,219,0,971,0,0,0,508,0,0,0,0,0,0,0,172.5,0,0,1,0.94,0.77,0.36,0.34,0.31,0,0,874
53,CRDA1201,RICER048,1,1,2012-09-03,95,52,12,3,0.96,556,499,0,231,0,1055,0,0,0,508,0,0,0,0,0,0,0,173,0,0,1,0.94,0.77,0.37,0.35,0.32,0,0,890
54,CRDA1201,RICER048,1,1,2012-09-04,96,53,12,3,1.04,598,553,0,246,0,1152,0,0,0,508,0,0,0,0,0,0,0,173.4,0,0,1,0.96,0.79,0.39,0.37,0.34,0,0,907
55,CRDA1201,RICER048,1,1,2012-09-05,97,54,13,3,1.07,617,583,0,252,0,1200,0,0,0,508,0,0,0,0,0,0,0,173.5,0,0,1,0.98,0.81,0.41,0.39,0.36,0,0,923
56,CRDA1201,RICER048,1,1,2012-09-06,98,55,13,3,1.14,658,640,0,266,0,1297,0,0,0,508,0,0,0,0,0,0,0,173.8,0,0,1,0.99,0.82,0.42,0.4,0.37,0,0,940
57,CRDA1201,RICER048,1,1,2012-09-07,99,56,13,3,1.22,701,701,0,282,0,1403,0,0,0,508,0,0,0,0,0,0,0,174,0,0,1,1.01,0.84,0.44,0.42,0.4,0,0,956
58,CRDA1201,RICER048,1,1,2012-09-08,100,57,13,3,1.28,734,751,0,294,0,1484,0,0,0,508,0,0,0,0,0,0,0,174.2,0,0,1,1.03,0.86,0.47,0.45,0.42,0,0,972
59,CRDA1201,RICER048,1,1,2012-09-09,101,58,13,3,1.34,770,807,0,307,0,1577,0,0,0,508,0,0,0,0,0,0,0,174.3,0,0,1,1.04,0.88,0.49,0.47,0.44,0,0,989
60,CRDA1201,RICER048,1,1,2012-09-10,102,59,13,3,1.42,812,874,0,324,0,1686,0,0,0,507,0,0,0,0,0,0,0,174.4,0,0,1,1.06,0.9,0.51,0.49,0.46,1,0,1006
61,CRDA1201,RICER048,1,1,2012-09-11,103,60,14,3,1.5,857,949,0,341,0,1806,0,0,0,507,0,0,0,0,0,0,0,174.5,0,0,1,1.09,0.92,0.53,0.51,0.49,1,0,1021
62,CRDA1201,RICER048,1,1,2012-09-12,104,61,14,3,1.57,898,1021,0,358,0,1920,0,0,0,507,0,0,0,0,0,0,0,174.5,0,0,1,1.11,0.95,0.56,0.54,0.52,1,0,1037
63,CRDA1201,RICER048,1,1,2012-09-13,105,62,14,3,1.64,939,1097,0,375,0,2036,0,0,0,507,0,0,0,0,0,0,0,174.5,0,0,1,1.14,0.98,0.59,0.57,0.54,1,0,1054
64,CRDA1201,RICER048,1,1,2012-09-14,106,63,14,3,1.69,968,1157,0,387,0,2125,0,0,0,506,0,0,0,0,0,0,0,174.4,0,0,1,1.16,1,0.62,0.6,0.57,2,0,1070
65,CRDA1201,RICER048,1,1,2012-09-15,107,64,14,3,1.75,1003,1231,0,402,0,2233,0,0,0,506,0,0,0,0,0,0,0,174.2,0,0,1,1.18,1.02,0.64,0.62,0.59,2,0,1086
66,CRDA1201,RICER048,1,1,2012-09-16,108,65,14,3,1.81,1039,1312,0,419,0,2352,0,0,0,505,0,0,0,0,0,0,0,174.1,0,0,1,1.2,1.04,0.66,0.64,0.61,3,0,1103
67,CRDA1201,RICER048,1,1,2012-09-17,109,66,14,3,1.87,1077,1395,0,436,0,2472,0,0,0,505,0,0,0,0,0,0,0,173.9,0,0,1,1.22,1.07,0.69,0.67,0.64,3,0,1119
68,CRDA1201,RICER048,1,1,2012-09-18,110,67,15,3,1.92,1104,1456,0,447,0,2560,0,0,0,504,0,0,0,0,0,0,0,173.6,0,0,1,1.25,1.09,0.71,0.7,0.67,4,0,1135
69,CRDA1201,RICER048,1,1,2012-09-19,111,68,15,3,1.98,1143,1545,0,465,0,2688,0,0,0,504,0,0,0,0,0,0,0,173.4,0,0,1,1.26,1.11,0.73,0.72,0.69,5,0,1151
70,CRDA1201,RICER048,1,1,2012-09-20,112,69,15,3,2.01,1164,1655,0,484,0,2818,0,0,0,503,0,0,0,0,0,0,0,172.9,0,0,1,1.29,1.14,0.76,0.74,0.72,6,0,1167
71,CRDA1201,RICER048,1,1,2012-09-21,113,70,15,3,2.03,1179,1736,0,496,0,2914,0,0,0,502,0,0,0,0,0,0,0,172.4,0,0,1,1.32,1.16,0.79,0.77,0.75,7,0,1184
72,CRDA1201,RICER048,1,1,2012-09-22,114,71,15,3,2.06,1197,1833,0,511,0,3030,0,0,0,502,0,0,0,0,0,0,0,171.9,0,0,1,1.34,1.18,0.81,0.8,0.77,9,0,1201
73,CRDA1201,RICER048,1,1,2012-09-23,115,72,15,3,2.08,1215,1929,0,526,0,3144,0,0,0,501,0,0,0,0,0,0,0,171.4,0,0,1,1.36,1.21,0.84,0.82,0.8,10,0,1217
74,CRDA1201,RICER048,1,1,2012-09-24,116,73,15,3,2.11,1234,2036,0,543,0,3270,0,0,0,500,0,0,0,0,0,0,0,170.8,0,0,1,1.38,1.23,0.86,0.85,0.82,12,0,1233
75,CRDA1201,RICER048,1,1,2012-09-25,117,74,16,3,2.14,1255,2153,0,562,0,3408,0,0,0,499,0,0,0,0,0,0,0,170.2,0,0,1,1.41,1.26,0.89,0.88,0.85,14,0,1250
76,CRDA1201,RICER048,1,1,2012-09-26,118,75,16,3,2.16,1277,2272,0,581,0,3548,0,0,0,498,0,0,0,0,0,0,0,169.5,0,0,1,1.44,1.29,0.92,0.91,0.88,17,0,1266
77,CRDA1201,RICER048,1,1,2012-09-27,119,76,16,4,2.13,1276,2397,0,597,0,3673,0,0,0,491,0,0,0,0,0,0,0,167,0,0,1,1.47,1.32,0.96,0.94,0.91,20,0,1283
78,CRDA1201,RICER048,1,1,2012-09-28,120,77,16,4,2.1,1275,2531,0,615,0,3806,0,0,0,484,0,0,0,0,0,0,0,164.4,0,0,1,1.49,1.34,0.98,0.97,0.94,24,0,1300
79,CRDA1201,RICER048,1,1,2012-09-29,121,78,16,4,2.06,1274,2666,0,633,0,3940,0,0,0,476,0,0,0,0,0,0,0,161.9,0,0,1,1.52,1.37,1.01,1,0.97,29,0,1317
80,CRDA1201,RICER048,1,1,2012-09-30,122,79,16,4,2.03,1273,2787,0,648,0,4060,0,0,0,468,0,0,0,0,0,0,0,159.3,0,0,1,1.54,1.4,1.04,1.02,1,34,0,1333
81,CRDA1201,RICER048,1,1,2012-10-01,123,80,16,4,1.99,1272,2905,0,662,0,4177,0,0,0,460,0,0,0,0,0,0,0,156.8,0,0,1,1.57,1.42,1.07,1.05,1.03,41,0,1349
82,CRDA1201,RICER048,1,1,2012-10-02,124,81,16,4,1.98,1272,2999,0,672,0,4271,0,0,0,451,0,0,0,0,0,0,0,156,0,0,1,1.59,1.44,1.09,1.08,1.05,48,0,1364
83,CRDA1201,RICER048,1,1,2012-10-03,125,82,16,4,1.97,1272,3110,0,685,0,4382,0,0,0,442,0,0,0,0,0,0,0,155.2,0,0,1,1.61,1.46,1.11,1.09,1.07,55,0,1380
84,CRDA1201,RICER048,1,1,2012-10-04,126,83,16,5,1.96,1272,3110,124,692,124,4505,2,NaN,0.027,442,0,0,0,0,0,0,100,154.3,0,0,1,1.63,1.48,1.13,1.12,1.09,62,0,1397
85,CRDA1201,RICER048,1,1,2012-10-05,127,84,16,5,1.95,1271,3110,241,698,241,4622,5,NaN,0.052,442,0,0,0,0,0,0,100,153.5,0,0,1,1.64,1.5,1.15,1.13,1.11,70,0,1414
86,CRDA1201,RICER048,1,1,2012-10-06,128,85,16,5,1.94,1271,3110,371,705,371,4752,7,NaN,0.078,442,0,0,0,0,0,0,100,152.6,0,0,1,1.65,1.51,1.16,1.15,1.12,78,0,1431
87,CRDA1201,RICER048,1,1,2012-10-07,129,86,16,5,1.93,1271,3110,484,711,484,4865,10,NaN,0.1,442,0,0,0,0,0,0,100,151.7,0,0,1,1.66,1.52,1.18,1.16,1.14,86,0,1447
88,CRDA1201,RICER048,1,1,2012-10-08,130,87,16,5,1.92,1270,3110,609,717,609,4990,12,NaN,0.122,442,0,0,0,0,0,0,100,150.8,0,0,1,1.67,1.53,1.19,1.17,1.15,95,0,1464
89,CRDA1201,RICER048,1,1,2012-10-09,131,88,16,5,1.9,1270,3110,733,724,733,5114,15,NaN,0.143,442,0,0,0,0,0,0,100,149.8,0,0,1,1.68,1.54,1.2,1.19,1.16,104,0,1481
90,CRDA1201,RICER048,1,1,2012-10-10,132,89,16,5,1.89,1270,3110,860,731,860,5240,17,NaN,0.164,442,0,0,0,0,0,0,100,148.8,0,0,1,1.7,1.56,1.22,1.2,1.18,113,0,1498
91,CRDA1201,RICER048,1,1,2012-10-11,133,90,16,5,1.88,1269,3110,973,736,973,5352,19,NaN,0.182,442,0,0,0,0,0,0,100,147.8,0,0,1,1.71,1.57,1.23,1.22,1.19,123,0,1515
92,CRDA1201,RICER048,1,1,2012-10-12,134,91,16,5,1.86,1269,3110,1072,740,1072,5451,21,NaN,0.197,442,0,0,0,0,0,0,100,146.7,0,0,1,1.72,1.58,1.25,1.23,1.21,133,0,1532
93,CRDA1201,RICER048,1,1,2012-10-13,135,92,16,5,1.85,1269,3110,1157,742,1157,5535,23,NaN,0.209,442,0,0,0,0,0,0,100,145.6,0,0,1,1.73,1.59,1.25,1.24,1.22,143,0,1549
94,CRDA1201,RICER048,1,1,2012-10-14,136,93,16,5,1.83,1268,3110,1264,746,1264,5643,25,NaN,0.224,442,0,0,0,0,0,0,100,144.4,0,0,1,1.73,1.59,1.26,1.25,1.22,153,0,1566
95,CRDA1201,RICER048,1,1,2012-10-15,137,94,16,5,1.82,1268,3110,1360,749,1360,5738,27,NaN,0.237,442,0,0,0,0,0,0,100,143.2,0,0,1,1.74,1.6,1.27,1.26,1.23,165,0,1583
96,CRDA1201,RICER048,1,1,2012-10-16,138,95,16,5,1.8,1267,3110,1468,754,1468,5846,29,NaN,0.251,442,0,0,0,0,0,0,100,141.9,0,0,1,1.75,1.61,1.28,1.27,1.24,176,0,1599
97,CRDA1201,RICER048,1,1,2012-10-17,139,96,16,5,1.78,1267,3110,1566,757,1566,5943,31,NaN,0.263,442,0,0,0,0,0,0,100,140.6,0,0,1,1.76,1.62,1.29,1.28,1.25,188,0,1615
98,CRDA1201,RICER048,1,1,2012-10-18,140,97,16,5,1.76,1267,3110,1659,760,1659,6036,33,NaN,0.275,442,0,0,0,0,0,0,100,139.3,0,0,1,1.76,1.63,1.3,1.29,1.26,200,0,1632
99,CRDA1201,RICER048,1,1,2012-10-19,141,98,16,5,1.75,1266,3110,1744,762,1744,6120,35,NaN,0.285,442,0,0,0,0,0,0,100,137.9,0,0,1,1.77,1.63,1.31,1.3,1.27,213,0,1648
100,CRDA1201,RICER048,1,1,2012-10-20,142,99,16,5,1.73,1266,3110,1836,764,1836,6212,37,NaN,0.296,442,0,0,0,0,0,0,100,136.4,0,0,1,1.77,1.64,1.32,1.3,1.28,226,0,1665
101,CRDA1201,RICER048,1,1,2012-10-21,143,100,16,5,1.71,1265,3110,1917,766,1917,6293,38,NaN,0.305,442,0,0,0,0,0,0,100,134.9,0,0,1,1.78,1.65,1.33,1.31,1.29,240,0,1682
102,CRDA1201,RICER048,1,1,2012-10-22,144,101,16,5,1.69,1265,3110,1991,766,1991,6366,40,NaN,0.313,442,0,0,0,0,0,0,100,133.4,0,0,1,1.78,1.65,1.33,1.32,1.3,254,0,1699
103,CRDA1201,RICER048,1,1,2012-10-23,145,102,16,5,1.67,1264,3110,2066,767,2066,6440,41,NaN,0.321,442,0,0,0,0,0,0,100,131.8,0,0,1,1.79,1.66,1.34,1.32,1.3,269,0,1715
104,CRDA1201,RICER048,1,1,2012-10-24,146,103,16,5,1.64,1264,3110,2136,767,2136,6509,43,NaN,0.328,442,0,0,0,0,0,0,100,130.1,0,0,1,1.79,1.66,1.34,1.33,1.31,285,0,1732
105,CRDA1201,RICER048,1,1,2012-10-25,147,104,16,5,1.62,1248,3110,2202,767,2202,6560,44,NaN,0.336,442,0,0,0,0,0,0,100,129.9,0,0,1,1.79,1.66,1.35,1.33,1.31,301,0,1749
106,CRDA1201,RICER048,1,1,2012-10-26,148,105,16,6,1.62,1248,3110,2202,767,2202,6560,44,NaN,0.336,442,0,0,0,0,0,0,100,129.9,0,0,1,1.79,1.67,1.35,1.34,1.32,301,0,1767
107,CRDA1201,RICER048,1,1,2012-10-27,149,106,16,20,1.62,1248,3110,2202,767,2202,6560,44,NaN,0.336,442,0,0,0,0,0,0,100,129.9,0,0,1,1.8,1.67,1.36,1.34,1.32,301,0,1767
108,CRDA1201,RICER048,1,1,2012-10-28,150,107,16,20,1.62,1248,3110,2202,767,2202,6560,44,NaN,0.336,442,0,0,0,0,0,0,100,129.9,0,0,1,1.8,1.67,1.36,1.35,1.33,301,0,1784
