Var1,RUNNO,TRNO,R_,O_,P_,CR,MODEL,EXNAME,TNAM,FNAM,WSTA,WYEAR,SOIL_ID,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H_AM,H_UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR_M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI_M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI_M,PICM,PUPC,SPAM,KI_M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST
1,1,1,1,1,1,RI,RICER048,CRDA1201,F1 NE 4,DARO0003,DARO1201,2012,CR06002014,13.96,-15.84,27,2012-06-01,2012-07-13,2012-07-18,2012-09-27,2012-10-27,2012-10-28,2012,3764,6560,2202,2202,0,2202,5.019,44,234.7,0.336,2.2,NA,NA,NA,NA,NA,0,0,1329,752,171,581,74,542,82,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,86908,86810,882,0,6.8,12.9,38.3,NA,2.3,4.3,12.9,NA,NA,NA,NA,NA,106,29.1,22.3,18.4,12,394.3,970.2,507.3,341.3,171.3,1
