Var1,EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,SRAA,TMAXA,TMINA,REFA,EOAA,EOPA,EOSA,ETAA,EPAA,ESAA,EFAA,EMAA,EOAC,ETAC,EPAC,ESAC,EFAC,EMAC,KCAA,KBSA,KEAA,ES1D,ES2D,ES3D,ES4D,ES5D,ES6D,ES7D,TRWUD,TWUPD
67,CRDA1201,RICER048,1,1,2012-08-06,67,21.7,30.1,22.6,NA,6.114,0.197,5.912,6.109,0.197,5.912,0,0,406.31,367.37,1.64,365.73,0,0,NA,NA,NA,1.576,1.111,1.054,0.741,0.572,0.483,0.375,0.02,0.34
68,CRDA1201,RICER048,1,1,2012-08-07,68,19.6,30.8,22.7,NA,5.525,0.199,5.322,5.521,0.199,5.322,0,0,411.83,372.89,1.84,371.05,0,0,NA,NA,NA,1.396,0.983,0.941,0.662,0.523,0.475,0.341,0.02,0.347
69,CRDA1201,RICER048,1,1,2012-08-08,69,11.3,29.1,23.9,NA,3.163,0.126,3.034,3.161,0.126,3.034,0,0,415,376.05,1.97,374.09,0,0,NA,NA,NA,0.803,0.577,0.533,0.368,0.288,0.28,0.185,0.013,0.356
70,CRDA1201,RICER048,1,1,2012-08-09,70,20.8,29.8,22.7,NA,5.836,0.252,5.578,5.83,0.252,5.578,0,0,420.83,381.88,2.22,379.66,0,0,NA,NA,NA,1.453,1.088,0.974,0.67,0.524,0.526,0.344,0.025,0.365
71,CRDA1201,RICER048,1,1,2012-08-10,71,18.4,28.3,21.8,NA,5.025,0.242,4.778,5.02,0.242,4.778,0,0,425.86,386.9,2.46,384.44,0,0,NA,NA,NA,1.23,0.875,0.819,0.579,0.461,0.473,0.339,0.024,0.37
72,CRDA1201,RICER048,1,1,2012-08-11,72,21.3,30.4,22.6,NA,5.98,0.32,5.655,5.975,0.32,5.655,0,0,431.84,392.88,2.78,390.1,0,0,NA,NA,NA,1.466,1.025,0.956,0.673,0.535,0.561,0.439,0.032,0.379
73,CRDA1201,RICER048,1,1,2012-08-12,73,18.6,29.1,24,NA,5.189,0.31,4.875,5.185,0.31,4.875,0,0,437.03,398.06,3.09,394.97,0,0,NA,NA,NA,1.257,0.898,0.82,0.574,0.456,0.48,0.392,0.031,0.389
74,CRDA1201,RICER048,1,1,2012-08-13,74,22.5,29.5,23.2,NA,6.262,0.404,5.845,6.249,0.404,5.845,0,0,443.29,404.31,3.5,400.82,0,0,NA,NA,NA,1.506,1.094,0.983,0.683,0.539,0.567,0.471,0.04,0.401
75,CRDA1201,RICER048,1,1,2012-08-14,75,22.1,29.5,21.6,NA,6.061,0.438,5.61,6.048,0.438,5.61,0,0,449.35,410.36,3.93,406.43,0,0,NA,NA,NA,1.397,1.015,0.961,0.674,0.533,0.562,0.469,0.044,0.413
76,CRDA1201,RICER048,1,1,2012-08-15,76,18,29.5,22.5,NA,4.928,0.399,4.519,4.918,0.399,4.519,0,0,454.28,415.28,4.33,410.95,0,0,NA,NA,NA,1.129,0.806,0.772,0.542,0.43,0.457,0.383,0.04,0.428
77,CRDA1201,RICER048,1,1,2012-08-16,77,17.9,26.8,23.6,NA,4.811,0.43,4.373,4.803,0.43,4.373,0,0,459.09,420.08,4.76,415.32,0,0,NA,NA,NA,1.133,0.81,0.737,0.51,0.401,0.425,0.356,0.043,0.445
78,CRDA1201,RICER048,1,1,2012-08-17,78,16,28.1,23,NA,4.342,0.428,3.907,4.335,0.428,3.907,0,0,463.43,424.42,5.19,419.23,0,0,NA,NA,NA,0.995,0.751,0.665,0.46,0.357,0.371,0.308,0.043,0.461
79,CRDA1201,RICER048,1,1,2012-08-18,79,23.3,27.6,22.4,NA,6.25,0.671,5.567,6.238,0.671,5.567,0,0,469.68,430.66,5.86,424.79,0,0,NA,NA,NA,1.421,1.033,0.946,0.665,0.521,0.537,0.445,0.067,0.478
80,CRDA1201,RICER048,1,1,2012-08-19,80,16.1,29.6,22.4,NA,4.392,0.53,3.857,4.386,0.53,3.857,0,0,474.07,435.04,6.39,428.65,0,0,NA,NA,NA,0.972,0.689,0.654,0.463,0.369,0.387,0.322,0.053,0.496
81,CRDA1201,RICER048,1,1,2012-08-20,81,23.8,30.2,22.4,NA,6.511,0.835,5.668,6.503,0.835,5.668,0,0,480.58,441.54,7.23,434.32,0,0,NA,NA,NA,1.455,1.016,0.954,0.673,0.534,0.564,0.473,0.084,0.521
82,CRDA1201,RICER048,1,1,2012-08-21,82,24.1,31.1,22.5,NA,6.652,0.929,5.713,6.643,0.929,5.713,0,0,487.24,448.19,8.16,440.03,0,0,NA,NA,NA,1.473,1.062,0.959,0.667,0.527,0.558,0.468,0.093,0.537
83,CRDA1201,RICER048,1,1,2012-08-22,83,18.9,28.6,23.4,NA,5.096,0.766,4.312,5.077,0.766,4.312,0,0,492.33,453.26,8.92,444.34,0,0,NA,NA,NA,1.107,0.811,0.728,0.504,0.396,0.417,0.35,0.077,0.558
84,CRDA1201,RICER048,1,1,2012-08-23,84,18.4,27.8,22.3,NA,4.872,0.793,4.065,4.858,0.793,4.065,0,0,497.2,458.12,9.71,448.41,0,0,NA,NA,NA,1.062,0.745,0.685,0.476,0.374,0.394,0.33,0.079,0.582
85,CRDA1201,RICER048,1,1,2012-08-24,85,20.6,30.3,22.2,NA,5.585,0.988,4.59,5.578,0.988,4.59,0,0,502.79,463.7,10.7,453,0,0,NA,NA,NA,1.202,0.84,0.771,0.537,0.422,0.445,0.372,0.099,0.603
86,CRDA1201,RICER048,1,1,2012-08-25,86,24.7,31.3,23.1,NA,6.785,1.294,5.48,6.774,1.294,5.48,0,0,509.57,470.48,12,458.48,0,0,NA,NA,NA,1.431,1.005,0.922,0.641,0.504,0.532,0.445,0.129,0.626
87,CRDA1201,RICER048,1,1,2012-08-26,87,7.3,29.4,23.9,NA,1.967,0.409,1.555,1.964,0.409,1.555,0,0,511.54,472.44,12.4,460.03,0,0,NA,NA,NA,0.397,0.291,0.266,0.183,0.143,0.15,0.125,0.041,0.651
88,CRDA1201,RICER048,1,1,2012-08-27,88,18.9,29.1,23.4,NA,5.071,1.085,3.974,5.059,1.085,3.974,0,0,516.61,477.5,13.49,464.01,0,0,NA,NA,NA,1.027,0.721,0.677,0.475,0.37,0.384,0.32,0.108,0.682
89,CRDA1201,RICER048,1,1,2012-08-28,89,25.2,30.6,23.1,NA,6.806,1.563,5.227,6.791,1.563,5.227,0,0,523.42,484.29,15.05,469.24,0,0,NA,NA,NA,1.339,0.943,0.887,0.623,0.492,0.515,0.429,0.156,0.695
90,CRDA1201,RICER048,1,1,2012-08-29,90,24.8,31.9,23.6,NA,6.789,1.698,5.078,6.776,1.698,5.078,0,0,530.21,491.06,16.75,474.31,0,0,NA,NA,NA,1.311,0.927,0.854,0.598,0.473,0.498,0.417,0.17,0.724
91,CRDA1201,RICER048,1,1,2012-08-30,91,9,28.8,24.1,NA,2.383,0.641,1.734,2.375,0.641,1.734,0,0,532.59,493.44,17.39,476.05,0,0,NA,NA,NA,0.449,0.32,0.292,0.203,0.16,0.169,0.142,0.064,0.76
92,CRDA1201,RICER048,1,1,2012-08-31,92,20.2,28.9,22.8,NA,5.311,1.482,3.812,5.293,1.482,3.812,0,0,537.9,498.73,18.87,479.86,0,0,NA,NA,NA,1.01,0.684,0.639,0.446,0.351,0.371,0.311,0.148,0.798
93,CRDA1201,RICER048,1,1,2012-09-01,93,19.1,28.8,23.4,NA,5.005,1.484,3.498,4.981,1.484,3.497,0,0,542.91,503.71,20.36,483.36,0,0,NA,NA,NA,0.901,0.651,0.592,0.41,0.321,0.339,0.284,0.148,0.818
94,CRDA1201,RICER048,1,1,2012-09-02,94,6,28.4,23,NA,1.558,0.49,1.06,1.549,0.49,1.06,0,0,544.46,505.26,20.85,484.42,0,0,NA,NA,NA,0.27,0.203,0.181,0.124,0.096,0.101,0.084,0.049,0.854
95,CRDA1201,RICER048,1,1,2012-09-03,95,19.5,29.9,21.4,NA,5.09,1.646,3.424,5.07,1.646,3.424,0,0,549.55,510.33,22.49,487.84,0,0,NA,NA,NA,0.882,0.651,0.583,0.402,0.312,0.324,0.269,0.165,0.891
96,CRDA1201,RICER048,1,1,2012-09-04,96,22.2,30.2,23,NA,5.849,1.996,3.826,5.821,1.996,3.826,0,0,555.4,516.15,24.49,491.67,0,0,NA,NA,NA,0.986,0.693,0.647,0.455,0.359,0.374,0.312,0.2,0.907
97,CRDA1201,RICER048,1,1,2012-09-05,97,8.2,28.7,23.7,NA,2.129,0.769,1.35,2.119,0.769,1.349,0,0,557.53,518.27,25.26,493.02,0,0,NA,NA,NA,0.344,0.249,0.23,0.16,0.126,0.131,0.11,0.077,0.947
98,CRDA1201,RICER048,1,1,2012-09-06,98,20.3,30.4,23.5,NA,5.361,1.982,3.347,5.329,1.982,3.347,0,0,562.89,523.6,27.24,496.36,0,0,NA,NA,NA,0.858,0.633,0.568,0.393,0.307,0.32,0.267,0.198,0.991
99,CRDA1201,RICER048,1,1,2012-09-07,99,24.5,30.2,22.1,NA,6.363,2.476,3.863,6.339,2.476,3.862,0,0,569.25,529.94,29.72,500.22,0,0,NA,NA,NA,0.972,0.727,0.656,0.459,0.361,0.375,0.312,0.248,1.013
100,CRDA1201,RICER048,1,1,2012-09-08,100,8,27.9,23.4,NA,2.038,0.819,1.211,2.029,0.819,1.21,0,0,571.29,531.97,30.54,501.43,0,0,NA,NA,NA,0.305,0.226,0.205,0.144,0.114,0.119,0.099,0.082,1.057
101,CRDA1201,RICER048,1,1,2012-09-09,101,17.1,30.2,23.6,NA,4.474,1.834,2.631,4.465,1.834,2.63,0,0,575.77,536.43,32.37,504.07,0,0,NA,NA,NA,0.675,0.492,0.443,0.31,0.244,0.255,0.213,0.183,1.109
102,CRDA1201,RICER048,1,1,2012-09-10,102,22.3,30.9,22.6,NA,5.823,2.408,3.394,5.801,2.408,3.393,0,0,581.59,542.24,34.78,507.46,0,0,NA,NA,NA,0.854,0.639,0.575,0.402,0.316,0.331,0.276,0.241,1.133
103,CRDA1201,RICER048,1,1,2012-09-11,103,22.1,28.1,23.5,NA,5.625,2.359,3.245,5.602,2.359,3.243,0,0,587.21,547.84,37.14,510.7,0,0,NA,NA,NA,0.822,0.582,0.547,0.387,0.308,0.325,0.272,0.236,1.174
104,CRDA1201,RICER048,1,1,2012-09-12,104,21.6,30.4,22.4,NA,5.578,2.377,3.184,5.56,2.377,3.182,0,0,592.79,553.4,39.51,513.88,0,0,NA,NA,NA,0.805,0.586,0.539,0.376,0.298,0.314,0.264,0.238,1.225
105,CRDA1201,RICER048,1,1,2012-09-13,105,20.4,31.1,23.8,NA,5.357,2.318,3.028,5.343,2.318,3.025,0,0,598.15,558.74,41.83,516.91,0,0,NA,NA,NA,0.77,0.569,0.513,0.355,0.279,0.294,0.247,0.232,1.277
