0.0330612045704188,0.0330612045704188,0.0330612045704188,0.0330612045704188,0.0330612045704188,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
0.000266282823926267,0.000266282823926267,0.000266282823926267,0.000266282823926267,0.000266282823926267,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.0330612045704188,0.0330612045704188,0.0330612045704188,0.0330612045704188,0.0330612045704188,0,0,0,0,1
0.0330612045704188,0.0330612045704188,0.0330612045704188,0.0330612045704188,0.0330612045704188,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.000266282823926267,0.000266282823926267,0.000266282823926267,0.000266282823926267,0.000266282823926267,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.0330612045704188,0.0330612045704188,0.0330612045704188,0.0330612045704188,0.0330612045704188,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.000266282823926267,0.000266282823926267,0.000266282823926267,0.000266282823926267,0.000266282823926267,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.0330612045704188,0.0330612045704188,0.0330612045704188,0.0330612045704188,0.0330612045704188,0,0,0,0,1
0.0330612045704188,0.0330612045704188,0.0330612045704188,0.0330612045704188,0.0330612045704188,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
0.000266282823926267,0.000266282823926267,0.000266282823926267,0.000266282823926267,0.000266282823926267,0,0,0,0,0
0.000266282823926267,0.000266282823926267,0.000266282823926267,0.000266282823926267,0.000266282823926267,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1
0.0330612045704188,0.0330612045704188,0.0330612045704188,0.0330612045704188,0.0330612045704188,0,0,0,0,1
0.0330612045704188,0.0330612045704188,0.0330612045704188,0.0330612045704188,0.0330612045704188,0,0,0,0,1
0.0330612045704188,0.0330612045704188,0.0330612045704188,0.0330612045704188,0.0330612045704188,0,0,0,0,1
0.0330612045704188,0.0330612045704188,0.0330612045704188,0.0330612045704188,0.0330612045704188,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
0.000266282823926267,0.000266282823926267,0.000266282823926267,0.000266282823926267,0.000266282823926267,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1
0.0330612045704188,0.0330612045704188,0.0330612045704188,0.0330612045704188,0.0330612045704188,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
0.000266282823926267,0.000266282823926267,0.000266282823926267,0.000266282823926267,0.000266282823926267,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.000103027990359883,0.000103027990359883,0.000103027990359883,0.000103027990359883,0.000103027990359883,0,0,0,0,0
0.0177130612999818,0.0177130612999818,0.0177130612999818,0.0177130612999818,0.0177130612999818,0,0,0,0,1
0.0177130612999818,0.0177130612999818,0.0177130612999818,0.0177130612999818,0.0177130612999818,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
0.0177130612999818,0.0177130612999818,0.0177130612999818,0.0177130612999818,0.0177130612999818,0,0,0,0,1
0.0177130612999818,0.0177130612999818,0.0177130612999818,0.0177130612999818,0.0177130612999818,0,0,0,0,1
0.000103027990359883,0.000103027990359883,0.000103027990359883,0.000103027990359883,0.000103027990359883,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1
0.000103027990359883,0.000103027990359883,0.000103027990359883,0.000103027990359883,0.000103027990359883,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.0177130612999818,0.0177130612999818,0.0177130612999818,0.0177130612999818,0.0177130612999818,0,0,0,0,1
0.0177130612999818,0.0177130612999818,0.0177130612999818,0.0177130612999818,0.0177130612999818,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
0.000103027990359883,0.000103027990359883,0.000103027990359883,0.000103027990359883,0.000103027990359883,0,0,0,0,0
0.000103027990359883,0.000103027990359883,0.000103027990359883,0.000103027990359883,0.000103027990359883,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.0177130612999818,0.0177130612999818,0.0177130612999818,0.0177130612999818,0.0177130612999818,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.000103027990359883,0.000103027990359883,0.000103027990359883,0.000103027990359883,0.000103027990359883,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1
0.000103027990359883,0.000103027990359883,0.000103027990359883,0.000103027990359883,0.000103027990359883,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.0177130612999818,0.0177130612999818,0.0177130612999818,0.0177130612999818,0.0177130612999818,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.000103027990359883,0.000103027990359883,0.000103027990359883,0.000103027990359883,0.000103027990359883,0,0,0,0,0
0.0177130612999818,0.0177130612999818,0.0177130612999818,0.0177130612999818,0.0177130612999818,0,0,0,0,1
0.0177130612999818,0.0177130612999818,0.0177130612999818,0.0177130612999818,0.0177130612999818,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.0177130612999818,0.0177130612999818,0.0177130612999818,0.0177130612999818,0.0177130612999818,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.000103027990359883,0.000103027990359883,0.000103027990359883,0.000103027990359883,0.000103027990359883,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.0177130612999818,0.0177130612999818,0.0177130612999818,0.0177130612999818,0.0177130612999818,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
0.0177130612999818,0.0177130612999818,0.0177130612999818,0.0177130612999818,0.0177130612999818,0,0,0,0,1
0.0177130612999818,0.0177130612999818,0.0177130612999818,0.0177130612999818,0.0177130612999818,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
0.307556551464537,0.307556551464537,0.307556551464537,0.307556551464537,0.307556551464537,0,0,0,1,1
1,1,1,1,1,1,1,1,1,1
0.000103027990359883,0.000103027990359883,0.000103027990359883,0.000103027990359883,0.000103027990359883,0,0,0,0,0
0.000103027990359883,0.000103027990359883,0.000103027990359883,0.000103027990359883,0.000103027990359883,0,0,0,0,0
0.0177130612999818,0.0177130612999818,0.0177130612999818,0.0177130612999818,0.0177130612999818,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.0177130612999818,0.0177130612999818,0.0177130612999818,0.0177130612999818,0.0177130612999818,0,0,0,0,1
0.0177130612999818,0.0177130612999818,0.0177130612999818,0.0177130612999818,0.0177130612999818,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.000285148204578145,0.000285148204578145,0.000285148204578145,0.000285148204578145,0.000285148204578145,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0,0,0,0,1
0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
0.000285148204578145,0.000285148204578145,0.000285148204578145,0.000285148204578145,0.000285148204578145,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.307556551464537,0.307556551464537,0.307556551464537,0.307556551464537,0.307556551464537,0,0,0,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.424840975627342,0.424840975627342,0.424840975627342,0.424840975627342,0.424840975627342,0,0,0,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0,0,0,0,1
0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0,0,0,0,1
0.424840975627342,0.424840975627342,0.424840975627342,0.424840975627342,0.424840975627342,0,0,0,1,1
1,1,1,1,1,1,1,1,1,1
0.424840975627342,0.424840975627342,0.424840975627342,0.424840975627342,0.424840975627342,0,0,0,1,1
0.424840975627342,0.424840975627342,0.424840975627342,0.424840975627342,0.424840975627342,0,0,0,1,1
0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0,0,0,0,1
0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.424840975627342,0.424840975627342,0.424840975627342,0.424840975627342,0.424840975627342,0,0,0,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.0442391912763039,0.0442391912763039,0.0442391912763039,0.0442391912763039,0.0442391912763039,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.424840975627342,0.424840975627342,0.424840975627342,0.424840975627342,0.424840975627342,0,0,0,1,1
0.424840975627342,0.424840975627342,0.424840975627342,0.424840975627342,0.424840975627342,0,0,0,1,1
0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0,0,0,0,1
0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0,0,0,0,1
0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0,0,0,0,1
0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0,0,0,0,1
0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0,0,0,0,1
0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0,0,0,0,1
0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0,0,0,0,1
0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0.0360864844056195,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0,0,0,0,1
0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0,0,0,0,1
0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0,0,0,0,1
0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.533080496396682,0.533080496396682,0.533080496396682,0.533080496396682,0.533080496396682,1,0,1,1,1
0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0,0,0,0,1
0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0,0,0,0,1
0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.00134491205133214,0.00134491205133214,0.00134491205133214,0.00134491205133214,0.00134491205133214,0,0,0,0,1
0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0,0,0,0,1
0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0,0,0,0,1
0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0.0795685785218125,0,0,0,0,1
0.00361078550507521,0.00361078550507521,0.00361078550507521,0.00361078550507521,0.00361078550507521,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0,0,0,1,1
0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0,0,0,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.00361078550507521,0.00361078550507521,0.00361078550507521,0.00361078550507521,0.00361078550507521,0,0,0,0,1
0.118084391300079,0.118084391300079,0.118084391300079,0.118084391300079,0.118084391300079,0,0,0,1,1
1,1,1,1,1,1,1,1,1,1
0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0,0,0,1,1
1,1,1,1,1,1,1,1,1,1
0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0,0,0,1,1
0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0,0,0,1,1
1,1,1,1,1,1,1,1,1,1
0.00361078550507521,0.00361078550507521,0.00361078550507521,0.00361078550507521,0.00361078550507521,0,0,0,0,1
0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0,0,0,1,1
0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0,0,0,1,1
1,1,1,1,1,1,1,1,1,1
0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0,0,0,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.630205298380423,0.630205298380423,0.630205298380423,0.630205298380423,0.630205298380423,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0,0,0,1,1
0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0,0,0,1,1
0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0,0,0,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.630205298380423,0.630205298380423,0.630205298380423,0.630205298380423,0.630205298380423,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.00361078550507521,0.00361078550507521,0.00361078550507521,0.00361078550507521,0.00361078550507521,0,0,0,0,1
0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0,0,0,1,1
0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0,0,0,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.630205298380423,0.630205298380423,0.630205298380423,0.630205298380423,0.630205298380423,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.00361078550507521,0.00361078550507521,0.00361078550507521,0.00361078550507521,0.00361078550507521,0,0,0,0,1
0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0,0,0,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0,0,0,1,1
0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0,0,0,1,1
1,1,1,1,1,1,1,1,1,1
0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0,0,0,1,1
1,1,1,1,1,1,1,1,1,1
0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0,0,0,1,1
0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0,0,0,1,1
1,1,1,1,1,1,1,1,1,1
0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0.136460195792455,0,0,0,1,1
0.00109069474681411,0.00109069474681411,0.00109069474681411,0.00109069474681411,0.00109069474681411,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.0555111506502877,0.0555111506502877,0.0555111506502877,0.0555111506502877,0.0555111506502877,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.00109069474681411,0.00109069474681411,0.00109069474681411,0.00109069474681411,0.00109069474681411,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.0555111506502877,0.0555111506502877,0.0555111506502877,0.0555111506502877,0.0555111506502877,0,0,0,0,1
0.0555111506502877,0.0555111506502877,0.0555111506502877,0.0555111506502877,0.0555111506502877,0,0,0,0,1
0.00109069474681411,0.00109069474681411,0.00109069474681411,0.00109069474681411,0.00109069474681411,0,0,0,0,1
0.00109069474681411,0.00109069474681411,0.00109069474681411,0.00109069474681411,0.00109069474681411,0,0,0,0,1
0.0555111506502877,0.0555111506502877,0.0555111506502877,0.0555111506502877,0.0555111506502877,0,0,0,0,1
0.0555111506502877,0.0555111506502877,0.0555111506502877,0.0555111506502877,0.0555111506502877,0,0,0,0,1
0.0555111506502877,0.0555111506502877,0.0555111506502877,0.0555111506502877,0.0555111506502877,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
0.00109069474681411,0.00109069474681411,0.00109069474681411,0.00109069474681411,0.00109069474681411,0,0,0,0,1
0.00109069474681411,0.00109069474681411,0.00109069474681411,0.00109069474681411,0.00109069474681411,0,0,0,0,1
0.00109069474681411,0.00109069474681411,0.00109069474681411,0.00109069474681411,0.00109069474681411,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.0555111506502877,0.0555111506502877,0.0555111506502877,0.0555111506502877,0.0555111506502877,0,0,0,0,1
0.00123487751745543,0.00123487751745543,0.00123487751745543,0.00123487751745543,0.00123487751745543,0,0,0,0,1
0.00123487751745543,0.00123487751745543,0.00123487751745543,0.00123487751745543,0.00123487751745543,0,0,0,0,1
0.00123487751745543,0.00123487751745543,0.00123487751745543,0.00123487751745543,0.00123487751745543,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
0.014716424879922,0.014716424879922,0.014716424879922,0.014716424879922,0.014716424879922,0,0,0,0,1
0.014716424879922,0.014716424879922,0.014716424879922,0.014716424879922,0.014716424879922,0,0,0,0,1
0.014716424879922,0.014716424879922,0.014716424879922,0.014716424879922,0.014716424879922,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
0.00123487751745543,0.00123487751745543,0.00123487751745543,0.00123487751745543,0.00123487751745543,0,0,0,0,1
0.00123487751745543,0.00123487751745543,0.00123487751745543,0.00123487751745543,0.00123487751745543,0,0,0,0,1
0.00123487751745543,0.00123487751745543,0.00123487751745543,0.00123487751745543,0.00123487751745543,0,0,0,0,1
0.00123487751745543,0.00123487751745543,0.00123487751745543,0.00123487751745543,0.00123487751745543,0,0,0,0,1
0.014716424879922,0.014716424879922,0.014716424879922,0.014716424879922,0.014716424879922,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
0.014716424879922,0.014716424879922,0.014716424879922,0.014716424879922,0.014716424879922,0,0,0,0,1
0.014716424879922,0.014716424879922,0.014716424879922,0.014716424879922,0.014716424879922,0,0,0,0,1
0.014716424879922,0.014716424879922,0.014716424879922,0.014716424879922,0.014716424879922,0,0,0,0,1
0.00123487751745543,0.00123487751745543,0.00123487751745543,0.00123487751745543,0.00123487751745543,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.014716424879922,0.014716424879922,0.014716424879922,0.014716424879922,0.014716424879922,0,0,0,0,1
0.014716424879922,0.014716424879922,0.014716424879922,0.014716424879922,0.014716424879922,0,0,0,0,1
0.014716424879922,0.014716424879922,0.014716424879922,0.014716424879922,0.014716424879922,0,0,0,0,1
0.014716424879922,0.014716424879922,0.014716424879922,0.014716424879922,0.014716424879922,0,0,0,0,1
0.00123487751745543,0.00123487751745543,0.00123487751745543,0.00123487751745543,0.00123487751745543,0,0,0,0,1
0.00123487751745543,0.00123487751745543,0.00123487751745543,0.00123487751745543,0.00123487751745543,0,0,0,0,1
0.00123487751745543,0.00123487751745543,0.00123487751745543,0.00123487751745543,0.00123487751745543,0,0,0,0,1
0.00123487751745543,0.00123487751745543,0.00123487751745543,0.00123487751745543,0.00123487751745543,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0.014716424879922,0.014716424879922,0.014716424879922,0.014716424879922,0.014716424879922,0,0,0,0,1
0.014716424879922,0.014716424879922,0.014716424879922,0.014716424879922,0.014716424879922,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1
0.014716424879922,0.014716424879922,0.014716424879922,0.014716424879922,0.014716424879922,0,0,0,0,1
0.00123487751745543,0.00123487751745543,0.00123487751745543,0.00123487751745543,0.00123487751745543,0,0,0,0,1
0.00123487751745543,0.00123487751745543,0.00123487751745543,0.00123487751745543,0.00123487751745543,0,0,0,0,1
0.00123487751745543,0.00123487751745543,0.00123487751745543,0.00123487751745543,0.00123487751745543,0,0,0,0,1
