*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.2.000 -release  DEC 30, 2025 00:11:04

*RUN   1        : F1 NE 4                   RICER048 CRDA1201    1
 MODEL          : RICER048 - Rice
 EXPERIMENT     : CRDA1201 WH ESSAI VARIETE DAROU PAKA 2012
 DATA PATH      :
 TREATMENT  1   : F1 NE 4                   RICER048
  
!YR        Days  Days              Leaf  <--------- Dry Weight -----------> Grain Kernl              <------ Stress (0-1) ------>   Leaf  Shell  Spec  <-Canopy->  Root  <-- Root Length Density ---><Senesced Mat>   Phot  
!  and    after after  Leaf  Grow  Area  <------------ kg/Ha ------------->   per  wght  Harv Tillr  <--- Water ---->                Nit   -ing  Leaf  Hght Brdth Depth  <---- cm3/cm3 of soil -----> <--(kg/ha)-->  Therm  
!     DOY start plant   Num Stage Index  Leaf  Stem Grain  Root Panic  Crop    m2    mg  Indx   No.  Phot  Grow  Excs  Nitr Potas     %      %   Area    m     m     m    0-5  5-15 15-30 30-4545-100   Surf   Soil   Days  
@YEAR DOY   DAS   DAP  L#SD  GSTD  LAID  LWAD  SWAD  GWAD  RWAD  EWAD  CWAD  G#AD  GWGD  HIAD  T#AD  WSPD  WSGD  EWSD  NSTD  KSTD   LN%D   SH%D  SLAD  CHTD  CWID  RDPD  RL1D  RL2D  RL3D  RL4D  RL5D  SNW0C  SNW1C   DTTC  
 2012 216    64    21   7.0     3  0.09    47    17     0    23     0    64     0   0.0 0.000   113 0.000 0.000 0.000 0.000 0.000   0.00   0.00 186.3  0.00  0.00  0.58  0.99  0.52  0.05  0.03  0.01      0      0    396
 2012 217    65    22   7.0     3  0.10    53    21     0    25     0    74     0   0.0 0.000   114 0.000 0.000 0.000 0.000 0.000   0.00   0.00 184.6  0.00  0.00  0.62  0.99  0.52  0.05  0.04  0.01      0      0    414
 2012 218    66    23   7.0     3  0.11    60    28     0    27     0    88     0   0.0 0.000   115 0.000 0.000 0.000 0.000 0.000   0.00   0.00 183.2  0.00  0.00  0.65  0.99  0.52  0.06  0.04  0.02      0      0    432
 2012 219    67    24   7.0     3  0.12    68    35     0    30     0   103     0   0.0 0.000   117 0.000 0.000 0.000 0.000 0.000   0.00   0.00 182.0  0.00  0.00  0.68  0.99  0.53  0.06  0.04  0.02      0      0    450
 2012 220    68    25   8.0     3  0.14    76    45     0    33     0   121     0   0.0 0.000   118 0.000 0.000 0.000 0.000 0.000   0.00   0.00 181.0  0.00  0.00  0.71  0.99  0.53  0.07  0.05  0.02      0      0    468
 2012 221    69    26   8.0     3  0.15    85    55     0    35     0   140     0   0.0 0.000   118 0.000 0.000 0.000 0.000 0.000   0.00   0.00 180.1  0.00  0.00  0.75  0.99  0.53  0.07  0.05  0.03      0      0    486
 2012 222    70    27   8.0     3  0.17    92    60     0    37     0   153     0   0.0 0.000   118 0.000 0.000 0.000 0.000 0.000   0.00   0.00 179.4  0.00  0.00  0.78  0.99  0.53  0.07  0.06  0.03      0      0    503
 2012 223    71    28   9.0     3  0.18    99    77     0    41     0   176     0   0.0 0.000   118 0.000 0.000 0.000 0.000 0.000   0.00   0.00 178.5  0.00  0.00  0.81  0.99  0.53  0.08  0.06  0.04      0      0    521
 2012 224    72    29   9.0     3  0.19   109    90     0    45     0   199     0   0.0 0.000   118 0.000 0.000 0.000 0.000 0.000   0.00   0.00 177.8  0.00  0.00  0.84  0.99  0.54  0.08  0.07  0.04      0      0    539
 2012 225    73    30   9.0     3  0.21   117   107     0    49     0   224     0   0.0 0.000   118 0.000 0.000 0.000 0.000 0.000   0.00   0.00 177.1  0.00  0.00  0.87  0.99  0.54  0.09  0.07  0.05      0      0    557
 2012 226    74    31   9.0     3  0.22   124   124     0    52     0   248     0   0.0 0.000   118 0.000 0.000 0.000 0.000 0.000   0.00   0.00 176.3  0.00  0.00  0.91  0.99  0.54  0.10  0.08  0.06      0      0    575
 2012 227    75    32  10.0     3  0.23   132   142     0    57     0   274     0   0.0 0.000   118 0.000 0.000 0.000 0.000 0.000   0.00   0.00 175.7  0.00  0.00  0.94  0.99  0.55  0.10  0.09  0.06      0      0    593
 2012 228    76    33  10.0     3  0.25   141   160     0    61     0   301     0   0.0 0.000   118 0.000 0.000 0.000 0.000 0.000   0.00   0.00 175.0  0.00  0.00  0.97  0.99  0.55  0.11  0.09  0.07      0      0    611
 2012 229    77    34  10.0     3  0.26   151   181     0    65     0   332     0   0.0 0.000   118 0.000 0.000 0.000 0.000 0.000   0.00   0.00 174.5  0.00  0.00  1.00  1.00  0.56  0.11  0.10  0.08      0      0    629
 2012 230    78    35  10.0     3  0.28   162   203     0    71     0   365     0   0.0 0.000   118 0.000 0.000 0.000 0.000 0.000   0.00   0.00 174.0  0.00  0.00  1.00  1.00  0.56  0.12  0.11  0.08      0      0    646
