,RUNNO,TRNO,R#,O#,P#,CR,MODEL,EXNAME,TNAM,FNAM,WSTA,WYEAR,SOIL_ID,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEM,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EM,CH4EM,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,CRST
1,1,1,1,1,1,RI,RICER048,CRDA1201,F1 NE 4,DARO0003,DARO1201,2012,CR06002014,13.96,-15.84,27,2012-06-01,2012-07-13,2012-07-18,2012-09-29,2012-11-14,2012-11-15,2012,18,8643,3342,3342,0,4158,0.024,13923,277.8,0.387,3.1,NA,NA,NA,NA,NA,0,0,1175,741,237,504,43,488,12,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,252252,251831,12196,0,9,15.4,36.5,NA,3.5,6,14.1,NA,NA,NA,NA,NA,124,29.9,23.6,18.6,12,394.4,955.6,560.2,324.6,236.7,1
